event_id	clause_id	physical_page	locus	surface	component_recipe	codebook_layer	learned_card_id	simple_reading_route	simple_card_reading_de
P912-E1875	P915-C345	f67r2	f67r2.51	dadaiin	DA+D_ADDR+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZWEIT · TEIL · SOLLMASS
P912-E1903	P915-C346	f67r2	f67r2.72	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	P942-K19	LEARNED_FORMULA_IDIOM	AUS DEM BEZEICHNETEN TEIL
P912-E1904	P915-C346	f67r2	f67r2.72	aldaiin	AL+D_ADDR+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZIEL · TEIL · SOLLMASS
P912-E1905	P915-C346	f67r2	f67r2.72	ydaiin	Y+D_ADDR+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · TEIL · SOLLMASS
P912-E1906	P915-C346	f67r2	f67r2.72	qkoy	CARRIER_Q+K+O+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · ZUGEBEN · AUSFÜHREN · DIES
P912-E1907	P915-C346	f67r2	f67r2.72	ydaiin	Y+D_ADDR+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · TEIL · SOLLMASS
P912-E1908	P915-C346	f67r2	f67r2.72	qofair	CARRIER_Q+O+LOCAL_CHAR_F+AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · AUSFÜHREN · NEBENWEG · LAUF
P912-E1909	P915-C346	f67r2	f67r2.72	ypair	Y+P+AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · EINSETZEN · LAUF
P912-E1910	P915-C346	f67r2	f67r2.72	ykoaiin	Y+K+O+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · AUSFÜHREN · SOLLMASS
P912-E1911	P915-C346	f67r2	f67r2.72	ydoly	Y+D_ADDR+OL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · TEIL · FORTSETZEN · DIES
P912-E1912	P915-C346	f67r2	f67r2.72	ytalchos	Y+T+AL+CH+O+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · EINSTELLEN · ZIEL · ENTNEHMEN · AUSFÜHREN · AUSWÄHLEN
P912-E1913	P915-C346	f67r2	f67r2.72	oly	OL+Y	LEARNED_FORMULA_CARD	P949-K49	LEARNED_FORMULA_IDIOM	MIT DIESEM POSTEN WEITER
P912-E1914	P915-C346	f67r2	f67r2.72	okey	OK+E+Y	LEARNED_FORMULA_CARD	P942-K25	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN
P912-E1915	P915-C346	f67r2	f67r2.73	sshey	S+SH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · HALTEN · KURZ · DIES
P912-E1916	P915-C346	f67r2	f67r2.73	sy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E1917	P915-C346	f67r2	f67r2.73	shees	SH+EE+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · LÄNGER · AUSWÄHLEN
P912-E1918	P915-C346	f67r2	f67r2.73	qeykeey	CARRIER_Q+E+Y+K+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · KURZ · DIES · ZUGEBEN · LÄNGER · DIES
P912-E1919	P915-C346	f67r2	f67r2.73	ykchey	Y+K+CH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · ENTNEHMEN · KURZ · DIES
P912-E1920	P915-C346	f67r2	f67r2.73	ykchey	Y+K+CH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · ENTNEHMEN · KURZ · DIES
P912-E1921	P915-C346	f67r2	f67r2.73	qokeochy	OK+E+O+CH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · KURZ · AUSFÜHREN · ENTNEHMEN · DIES
P912-E1922	P915-C346	f67r2	f67r2.73	oaiin	O+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · SOLLMASS
P912-E1923	P915-C346	f67r2	f67r2.73	okol	OK+OL	LEARNED_FORMULA_CARD	P949-K48	LEARNED_FORMULA_IDIOM	ANSETZEN UND WEITERFÜHREN
P912-E1924	P915-C346	f67r2	f67r2.73	ar	AR	LEARNED_FORMULA_CARD	P942-K16	LEARNED_FORMULA_IDIOM	AUS DER QUELLE
P912-E1925	P915-C346	f67r2	f67r2.73	olar	OL+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	FORTSETZEN · QUELLE
P912-E1926	P915-C346	f67r2	f67r2.74	yshey	Y+SH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · HALTEN · KURZ · DIES
P912-E1927	P915-C346	f67r2	f67r2.74	qokeeody	OK+EE+O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · LÄNGER · AUSFÜHREN · TEIL · DIES
P912-E1928	P915-C346	f67r2	f67r2.74	cheos	CHEO+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSZUG · AUSWÄHLEN
P912-E1929	P915-C346	f67r2	f67r2.74	oeeos	O+EE+O+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · LÄNGER · AUSFÜHREN · AUSWÄHLEN
P912-E1930	P915-C346	f67r2	f67r2.74	qockhy	CARRIER_Q+O+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · AUSFÜHREN · DURCHLASS · DIES
P912-E1931	P915-C346	f67r2	f67r2.74	chos	CH+O+S	LEARNED_FORMULA_CARD	P952-K73	LEARNED_FORMULA_IDIOM	TEIL BEARBEITEN UND VARIANTE WÄHLEN
P912-E1932	P915-C346	f67r2	f67r2.74	aiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E1933	P915-C346	f67r2	f67r2.74	okeeody	OK+EE+O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · LÄNGER · AUSFÜHREN · TEIL · DIES
P912-E1934	P915-C346	f67r2	f67r2.74	qokoaiin	OK+O+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · AUSFÜHREN · SOLLMASS
P912-E1935	P915-C346	f67r2	f67r2.74	odain	O+D_ADDR+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · TEIL · PORTION
P912-E1936	P915-C346	f67r2	f67r2.74	ar	AR	LEARNED_FORMULA_CARD	P942-K16	LEARNED_FORMULA_IDIOM	AUS DER QUELLE
P912-E1937	P915-C346	f67r2	f67r2.74	air	AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LAUF
P912-E1938	P915-C346	f67r2	f67r2.74	ay	A_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ORT · DIES
P912-E1939	P915-C347	f68r1	f68r1.1	shokchy	SH+OK+CH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · ANSETZEN · ENTNEHMEN · DIES
P912-E1940	P915-C347	f68r1	f68r1.1	chteey	CH+T+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · EINSTELLEN · LÄNGER · DIES
P912-E1941	P915-C347	f68r1	f68r1.1	choteey	CH+OT+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · DANACH · LÄNGER · DIES
P912-E1942	P915-C347	f68r1	f68r1.1	cphol	CPH+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	UMLEITEN · FORTSETZEN
P912-E1943	P915-C347	f68r1	f68r1.1	cheor	CHEO+R	LEARNED_FORMULA_CARD	P942-K46	LEARNED_FORMULA_IDIOM	AUSZUG MARKIEREN
P912-E1944	P915-C347	f68r1	f68r1.1	opcheeol	O+P+CH+EE+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · EINSETZEN · ENTNEHMEN · LÄNGER · FORTSETZEN
P912-E1945	P915-C347	f68r1	f68r1.1	otor	OT+OR	LEARNED_FORMULA_CARD	P942-K36	LEARNED_FORMULA_IDIOM	DER NAECHSTE ANSATZ
P912-E1946	P915-C347	f68r1	f68r1.1	choctheeey	CH+O+CTH+EEE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · AUSFÜHREN · BEREIT · VOLL · DIES
P912-E1947	P915-C347	f68r1	f68r1.1	okchoal	OK+CH+O+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · ENTNEHMEN · AUSFÜHREN · ZIEL
P912-E1948	P915-C347	f68r1	f68r1.2	tochso	T+O+CH+S+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSTELLEN · AUSFÜHREN · ENTNEHMEN · AUSWÄHLEN · AUSFÜHREN
P912-E1949	P915-C347	f68r1	f68r1.2	otchl	OT+CH+L	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DANACH · ENTNEHMEN · LEITEN
P912-E1950	P915-C347	f68r1	f68r1.2	qokeeedy	OK+EEE+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · VOLL · SCHLIESSEN
P912-E1951	P915-C348	f68r1	f68r1.2	cheey	SH+EE+Y	LEARNED_FORMULA_CARD	P942-K21	LEARNED_FORMULA_IDIOM	LAENGER HALTEN
P912-E1952	P915-C348	f68r1	f68r1.2	cheeteey	CH+EE+T+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · LÄNGER · EINSTELLEN · LÄNGER · DIES
P912-E1953	P915-C348	f68r1	f68r1.2	yteody	Y+T+E+O+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · EINSTELLEN · KURZ · AUSFÜHREN · SCHLIESSEN
P912-E1954	P915-C349	f68r1	f68r1.2	chpor	CH+P+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · EINSETZEN · ANSATZ
P912-E1955	P915-C349	f68r1	f68r1.2	cheokorchey	CHEO+K+OR+CH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSZUG · ZUGEBEN · ANSATZ · ENTNEHMEN · KURZ · DIES
P912-E1956	P915-C349	f68r1	f68r1.2	chod	CH+O+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · AUSFÜHREN · TEIL
P912-E1957	P915-C349	f68r1	f68r1.3	ykor	Y+K+OR	LEARNED_FORMULA_CARD	P952-K79	LEARNED_FORMULA_IDIOM	DIESEN POSTEN DEM ANSATZ ZUGEBEN
P912-E1958	P915-C349	f68r1	f68r1.3	shey	SH+E+Y	LEARNED_FORMULA_CARD	P942-K15	LEARNED_FORMULA_IDIOM	KURZ HALTEN
P912-E1959	P915-C349	f68r1	f68r1.3	qocheey	CARRIER_Q+O+CH+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · AUSFÜHREN · ENTNEHMEN · LÄNGER · DIES
P912-E1960	P915-C349	f68r1	f68r1.3	chokal	OK+AL	LEARNED_FORMULA_CARD	P942-K14	LEARNED_FORMULA_IDIOM	AN DER ZIELSTELLE ANSETZEN
P912-E1961	P915-C349	f68r1	f68r1.3	okeey	OK+EE+Y	LEARNED_FORMULA_CARD	P942-K11	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN
P912-E1962	P915-C349	f68r1	f68r1.3	ror	R+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	MARKIEREN · ANSATZ
P912-E1963	P915-C349	f68r1	f68r1.3	eckhear	E+CKH+E+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	KURZ · DURCHLASS · KURZ · QUELLE
P912-E1964	P915-C349	f68r1	f68r1.3	daram	DA+R+A_ADDR+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZWEIT · MARKIEREN · ORT · INNEN
P912-E1965	P915-C349	f68r1	f68r1.4	dchor	D_ADDR+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · ENTNEHMEN · ANSATZ
P912-E1966	P915-C349	f68r1	f68r1.4	okaiiin	OK+A_ADDR+LOCAL_CHAR_I+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · ORT · UNTERSTUFE · STUFE
P912-E1967	P915-C349	f68r1	f68r1.5	yky	Y+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · DIES
P912-E1968	P915-C349	f68r1	f68r1.6	dary	DA+R+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZWEIT · MARKIEREN · DIES
P912-E1969	P915-C349	f68r1	f68r1.7	chkchykoly	CHK+CH+Y+K+OL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEHANDELN · ENTNEHMEN · DIES · ZUGEBEN · FORTSETZEN · DIES
P912-E2368	P915-C350	f88r	f88r.7	dorsheoy	D_ADDR+OR+SH+E+O+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · ANSATZ · HALTEN · KURZ · AUSFÜHREN · DIES
P912-E2369	P915-C350	f88r	f88r.7	ctheol	CTH+E+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEREIT · KURZ · FORTSETZEN
P912-E2370	P915-C350	f88r	f88r.7	qockhey	O+CKH+E+Y	LEARNED_FORMULA_CARD	P952-K67	LEARNED_FORMULA_IDIOM	DIESEN POSTEN KURZ DURCHFÜHREN
P912-E2371	P915-C350	f88r	f88r.7	dory	D_ADDR+OR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · ANSATZ · DIES
P912-E2372	P915-C350	f88r	f88r.7	sheor	SH+E+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · KURZ · ANSATZ
P912-E2373	P915-C350	f88r	f88r.7	sholfchor	SH+OL+LOCAL_CHAR_F+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · FORTSETZEN · NEBENWEG · ENTNEHMEN · ANSATZ
P912-E2374	P915-C350	f88r	f88r.7	dal	AL	LEARNED_FORMULA_CARD	P942-K09	LEARNED_FORMULA_IDIOM	ZUR ZIELSTELLE
P912-E2375	P915-C350	f88r	f88r.7	chcthol	CH+CTH+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · BEREIT · FORTSETZEN
P912-E2376	P915-C350	f88r	f88r.8	ral	R+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	MARKIEREN · ZIEL
P912-E2377	P915-C350	f88r	f88r.8	sheom	SH+E+O+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · KURZ · AUSFÜHREN · INNEN
P912-E2378	P915-C350	f88r	f88r.8	keol	K+E+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · KURZ · FORTSETZEN
P912-E2379	P915-C350	f88r	f88r.8	chear	CH+E+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · KURZ · QUELLE
P912-E2380	P915-C350	f88r	f88r.8	shekor	SH+E+K+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · KURZ · ZUGEBEN · ANSATZ
P912-E2381	P915-C350	f88r	f88r.8	qokor	OK+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · ANSATZ
P912-E2382	P915-C350	f88r	f88r.8	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E2383	P915-C350	f88r	f88r.8	sar	S+AR	LEARNED_FORMULA_CARD	P942-K32	LEARNED_FORMULA_IDIOM	QUELLE WAEHLEN
P912-E2384	P915-C350	f88r	f88r.8	s	S	LEARNED_FORMULA_CARD	P942-K12	LEARNED_FORMULA_IDIOM	VARIANTE WAEHLEN
P912-E2385	P915-C350	f88r	f88r.8	aiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E2386	P915-C350	f88r	f88r.8	oky	OK+Y	LEARNED_FORMULA_CARD	P942-K08	LEARNED_FORMULA_IDIOM	DIESEN POSTEN ANSETZEN
P912-E2387	P915-C350	f88r	f88r.8	sam	S+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · INNEN
P912-E2388	P915-C350	f88r	f88r.9	oain	O+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · PORTION
P912-E2389	P915-C350	f88r	f88r.9	or	OR	LEARNED_FORMULA_CARD	P942-K23	LEARNED_FORMULA_IDIOM	DER ANSATZ
P912-E2390	P915-C350	f88r	f88r.9	om	O+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · INNEN
P912-E2391	P915-C350	f88r	f88r.9	otam	OT+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DANACH · INNEN
P912-E2392	P915-C350	f88r	f88r.9	okeom	OK+E+O+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · KURZ · AUSFÜHREN · INNEN
P912-E2393	P915-C350	f88r	f88r.9	cheeor	CH+EE+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · LÄNGER · ANSATZ
P912-E2394	P915-C350	f88r	f88r.9	qokeody	OK+E+O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · KURZ · AUSFÜHREN · TEIL · DIES
P912-E2395	P915-C350	f88r	f88r.9	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	P942-K19	LEARNED_FORMULA_IDIOM	AUS DEM BEZEICHNETEN TEIL
P912-E2396	P915-C350	f88r	f88r.9	or	OR	LEARNED_FORMULA_CARD	P942-K23	LEARNED_FORMULA_IDIOM	DER ANSATZ
P912-E2397	P915-C350	f88r	f88r.9	om	O+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · INNEN
P912-E2398	P915-C350	f88r	f88r.9	cheody	CHEO+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSZUG · DIES
P912-E2399	P915-C350	f88r	f88r.10	qokeol	OK+E+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · KURZ · FORTSETZEN
P912-E2400	P915-C350	f88r	f88r.10	cheol	CHEO+L	LEARNED_FORMULA_CARD	P942-K27	LEARNED_FORMULA_IDIOM	DEN AUSZUG WEITERFUEHREN
P912-E2401	P915-C350	f88r	f88r.10	saiin	S+AIIN	LEARNED_FORMULA_CARD	P942-K38	LEARNED_FORMULA_IDIOM	SOLLWERT WAEHLEN
P912-E2402	P915-C350	f88r	f88r.10	cheos	CHEO+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSZUG · AUSWÄHLEN
P912-E2403	P915-C350	f88r	f88r.10	cheol	CHEO+L	LEARNED_FORMULA_CARD	P942-K27	LEARNED_FORMULA_IDIOM	DEN AUSZUG WEITERFUEHREN
P912-E2404	P915-C350	f88r	f88r.10	doleeey	D_ADDR+OL+EEE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · FORTSETZEN · VOLL · DIES
P912-E2405	P915-C350	f88r	f88r.10	or	OR	LEARNED_FORMULA_CARD	P942-K23	LEARNED_FORMULA_IDIOM	DER ANSATZ
P912-E2406	P915-C350	f88r	f88r.10	cheom	CHEO+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSZUG · INNEN
P912-E2407	P915-C350	f88r	f88r.10	cheojam	CHEO+LOCAL_CHAR_J+A_ADDR+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSZUG · VERBINDEN · ORT · INNEN
P912-E2408	P915-C350	f88r	f88r.11	yokeody	Y+OK+E+O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ANSETZEN · KURZ · AUSFÜHREN · TEIL · DIES
P912-E2409	P915-C350	f88r	f88r.11	cheom	CHEO+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSZUG · INNEN
P912-E2410	P915-C350	f88r	f88r.11	qoor	CARRIER_Q+O+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · AUSFÜHREN · ANSATZ
P912-E2411	P915-C350	f88r	f88r.11	cheeb	CH+EE+LOCAL_CHAR_B	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · LÄNGER · PAAR
P912-E2412	P915-C350	f88r	f88r.11	ykeor	Y+K+E+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · KURZ · ANSATZ
P912-E2413	P915-C350	f88r	f88r.11	shy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E2414	P915-C350	f88r	f88r.11	sam	S+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · INNEN
P912-E2421	P915-C351	f88r	f88r.18	koay	K+O+A_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · AUSFÜHREN · ORT · DIES
P912-E2422	P915-C351	f88r	f88r.18	cphol	CPH+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	UMLEITEN · FORTSETZEN
P912-E2423	P915-C351	f88r	f88r.18	orchor	OR+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSATZ · ENTNEHMEN · ANSATZ
P912-E2424	P915-C351	f88r	f88r.18	pcheoly	P+CHEO+L+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSETZEN · AUSZUG · LEITEN · DIES
P912-E2425	P915-C351	f88r	f88r.18	otchol	OT+CH+OL	LEARNED_FORMULA_CARD	P952-K69	LEARNED_FORMULA_IDIOM	DANACH TEIL ENTNEHMEN UND WEITER
P912-E2426	P915-C351	f88r	f88r.18	oldy	OL+DY	LEARNED_FORMULA_CARD	P942-K26	LEARNED_FORMULA_IDIOM	DAMIT FORTFAHREN; ENDE
P912-E2427	P915-C352	f88r	f88r.18	salsaly	S+AL+S+AL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · ZIEL · AUSWÄHLEN · ZIEL · DIES
P912-E2428	P915-C352	f88r	f88r.19	dchey	CH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · KURZ · DIES
P912-E2429	P915-C352	f88r	f88r.19	chokol	OK+OL	LEARNED_FORMULA_CARD	P949-K48	LEARNED_FORMULA_IDIOM	ANSETZEN UND WEITERFÜHREN
P912-E2430	P915-C352	f88r	f88r.19	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E2431	P915-C352	f88r	f88r.19	qoekol	CARRIER_Q+O+E+K+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · AUSFÜHREN · KURZ · ZUGEBEN · FORTSETZEN
P912-E2432	P915-C352	f88r	f88r.19	qoekol	CARRIER_Q+O+E+K+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · AUSFÜHREN · KURZ · ZUGEBEN · FORTSETZEN
