language	config	seed	unit	category	output	train_occurrences	held_occurrences
old_italian	B6_W5	71	aN	S	sta	1169	556
old_italian	B6_W5	71	d	S	per	1144	597
old_italian	B6_W5	71	o	W	quando	1126	609
old_italian	B6_W5	71	ok	S	tor	1084	625
old_italian	B6_W5	71	ot	S	pri	1033	689
old_italian	B6_W5	71	k	S	vi	1025	478
old_italian	B6_W5	71	al	W	faccia	915	476
old_italian	B6_W5	71	S	S	ver	910	439
old_italian	B6_W5	71	t	S	tri	883	359
old_italian	B6_W5	71	Ce	B	<EMPTY>	866	609
old_italian	B6_W5	71	qok	S	pre	862	444
old_italian	B6_W5	71	daN	S	lor	844	387
old_italian	B6_W5	71	Cedy	S	con	732	448
old_italian	B6_W5	71	qot	S	re	727	353
old_italian	B6_W5	71	e	S	ser	699	453
old_italian	B6_W5	71	Cy	S	son	671	212
old_italian	B6_W5	71	E	B	<EMPTY>	669	497
old_italian	B6_W5	71	l	B	<EMPTY>	666	524
old_italian	B6_W5	71	ody	S	piu	608	272
old_italian	B6_W5	71	dy	S	non	603	204
old_italian	B6_W5	71	aI	S	che	597	414
old_italian	B6_W5	71	p	B	<EMPTY>	572	338
old_italian	B6_W5	71	Se	S	vol	570	260
old_italian	B6_W5	71	Col	S	par	522	188
old_italian	B6_W5	71	Cey	S	cia	521	264
old_italian	B6_W5	71	Ey	L	a	505	370
old_italian	B6_W5	71	ey	S	tro	498	259
old_italian	B6_W5	71	Edy	L	o	469	312
old_italian	B6_W5	71	edy	L	a	446	253
old_italian	B6_W5	71	od	L	i	445	222
old_italian	B6_W5	71	Sedy	S	man	418	173
old_italian	B6_W5	71	am	S	sti	408	242
old_italian	B6_W5	71	olk	S	cor	402	152
old_italian	B6_W5	71	yk	N	<EMPTY>	396	149
old_italian	B6_W5	71	Cor	S	io	376	100
old_italian	B6_W5	71	yt	N	<EMPTY>	375	90
old_italian	B6_W5	71	r	L	i	374	250
old_italian	B6_W5	71	qo	S	mi	371	233
old_italian	B6_W5	71	Co	S	si	364	121
old_italian	B6_W5	71	dal	S	la	362	174
old_italian	B6_W5	71	T	N	<EMPTY>	344	121
old_italian	B6_W5	71	dar	S	pie	341	227
old_italian	B6_W5	71	Cdy	S	se	331	167
old_italian	B6_W5	71	a	N	<EMPTY>	278	128
old_italian	B6_W5	71	Ky	L	e	273	120
old_italian	B6_W5	71	ai	L	s	264	143
old_italian	B6_W5	71	air	L	o	254	210
old_italian	B6_W5	71	Ty	L	e	251	74
old_italian	B6_W5	71	K	N	<EMPTY>	250	98
old_italian	B6_W5	71	Sey	S	giu	236	148
old_italian	B6_W5	71	N	L	a	222	88
old_italian	B6_W5	71	f	B	<EMPTY>	220	104
old_italian	B6_W5	71	ky	L	e	204	69
old_italian	B6_W5	71	So	L	l	201	76
old_italian	B6_W5	71	qokaI	L	l	201	74
old_italian	B6_W5	71	i	S	are	199	118
old_italian	B6_W5	71	op	N	<EMPTY>	198	110
old_italian	B6_W5	71	Sol	L	e	195	51
old_italian	B6_W5	71	qokaN	L	d	190	72
old_italian	B6_W5	71	qokEdy	L	l	189	105
old_italian	B6_W5	71	qokal	L	s	187	41
old_italian	B6_W5	71	qokedy	L	d	185	62
old_italian	B6_W5	71	CE	L	s	178	98
old_italian	B6_W5	71	Sy	L	a	173	68
old_italian	B6_W5	71	eol	L	o	173	75
old_italian	B6_W5	71	q	L	s	173	71
old_italian	B6_W5	71	CEy	L	o	171	113
old_italian	B6_W5	71	Ceol	L	a	167	77
old_italian	B6_W5	71	daI	L	e	165	148
old_italian	B6_W5	71	os	L	e	164	86
old_italian	B6_W5	71	qol	L	s	158	45
old_italian	B6_W5	71	lk	L	i	156	249
old_italian	B6_W5	71	qokEy	L	l	149	134
old_italian	B6_W5	71	okaN	L	l	144	92
old_italian	B6_W5	71	okal	L	o	143	52
old_italian	B6_W5	71	m	L	a	138	80
old_italian	B6_W5	71	otal	L	i	130	48
old_italian	B6_W5	71	oky	L	o	129	44
old_italian	B6_W5	71	oty	L	l	127	48
old_italian	B6_W5	71	P	B	<EMPTY>	107	66
old_italian	B6_W5	71	n	L	i	86	37
old_italian	B6_W5	71	g	L	i	73	38
old_italian	B6_W5	71	F	N	<EMPTY>	35	13
old_italian	B6_W5	71	I	L	n	18	9
old_italian	B6_W5	71	x	L	s	14	11
old_italian	B6_W5	71	b	D	ii	12	3
old_italian	B6_W5	71	j	L	n	7	3
old_italian	B6_W5	71	u	L	n	5	3
old_italian	B6_W5	71	c	L	d	4	1
old_italian	B6_W5	71	h	D	ee	2	1
old_italian	B6_W5	71	z	D	bb	2	1
old_italian	B6_W5	71	v	D	nn	1	0
old_italian	B6_W5	89	ol	W	convien	1825	712
old_italian	B6_W5	89	y	W	comincio	1554	554
old_italian	B6_W5	89	C	S	per	1445	711
old_italian	B6_W5	89	ar	S	con	1423	766
old_italian	B6_W5	89	or	S	tre	1322	535
old_italian	B6_W5	89	s	W	perche	1322	486
old_italian	B6_W5	89	aN	S	tra	1169	556
old_italian	B6_W5	89	d	W	quella	1144	597
old_italian	B6_W5	89	o	W	questa	1126	609
old_italian	B6_W5	89	ok	B	<EMPTY>	1084	625
old_italian	B6_W5	89	ot	N	<EMPTY>	1033	689
old_italian	B6_W5	89	k	B	<EMPTY>	1025	478
old_italian	B6_W5	89	al	S	chi	915	476
old_italian	B6_W5	89	S	S	vol	910	439
old_italian	B6_W5	89	t	B	<EMPTY>	883	359
old_italian	B6_W5	89	Ce	S	men	866	609
old_italian	B6_W5	89	qok	N	<EMPTY>	862	444
old_italian	B6_W5	89	daN	S	son	844	387
old_italian	B6_W5	89	Cedy	S	piu	732	448
old_italian	B6_W5	89	qot	N	<EMPTY>	727	353
old_italian	B6_W5	89	e	S	col	699	453
old_italian	B6_W5	89	Cy	S	che	671	212
old_italian	B6_W5	89	E	S	tan	669	497
old_italian	B6_W5	89	l	S	del	666	524
old_italian	B6_W5	89	ody	L	a	608	272
old_italian	B6_W5	89	dy	S	ti	603	204
old_italian	B6_W5	89	aI	S	tro	597	414
old_italian	B6_W5	89	p	B	<EMPTY>	572	338
old_italian	B6_W5	89	Se	S	ver	570	260
old_italian	B6_W5	89	Col	S	non	522	188
old_italian	B6_W5	89	Cey	S	gia	521	264
old_italian	B6_W5	89	Ey	S	se	505	370
old_italian	B6_W5	89	ey	L	e	498	259
old_italian	B6_W5	89	Edy	L	e	469	312
old_italian	B6_W5	89	edy	S	cia	446	253
old_italian	B6_W5	89	od	B	<EMPTY>	445	222
old_italian	B6_W5	89	Sedy	S	lor	418	173
old_italian	B6_W5	89	am	S	giu	408	242
old_italian	B6_W5	89	olk	S	cos	402	152
old_italian	B6_W5	89	yk	N	<EMPTY>	396	149
old_italian	B6_W5	89	Cor	S	suo	376	100
old_italian	B6_W5	89	yt	N	<EMPTY>	375	90
old_italian	B6_W5	89	r	L	a	374	250
old_italian	B6_W5	89	qo	S	cor	371	233
old_italian	B6_W5	89	Co	S	ter	364	121
old_italian	B6_W5	89	dal	L	a	362	174
old_italian	B6_W5	89	T	N	<EMPTY>	344	121
old_italian	B6_W5	89	dar	L	a	341	227
old_italian	B6_W5	89	Cdy	S	una	331	167
old_italian	B6_W5	89	a	S	ser	278	128
old_italian	B6_W5	89	Ky	L	o	273	120
old_italian	B6_W5	89	ai	L	s	264	143
old_italian	B6_W5	89	air	S	de	254	210
old_italian	B6_W5	89	Ty	L	o	251	74
old_italian	B6_W5	89	K	N	<EMPTY>	250	98
old_italian	B6_W5	89	Sey	L	l	236	148
old_italian	B6_W5	89	N	L	i	222	88
old_italian	B6_W5	89	f	B	<EMPTY>	220	104
old_italian	B6_W5	89	ky	L	o	204	69
old_italian	B6_W5	89	So	S	tor	201	76
old_italian	B6_W5	89	qokaI	L	l	201	74
old_italian	B6_W5	89	i	L	t	199	118
old_italian	B6_W5	89	op	L	s	198	110
old_italian	B6_W5	89	Sol	S	lui	195	51
old_italian	B6_W5	89	qokaN	L	d	190	72
old_italian	B6_W5	89	qokEdy	L	d	189	105
old_italian	B6_W5	89	qokal	L	l	187	41
old_italian	B6_W5	89	qokedy	L	l	185	62
old_italian	B6_W5	89	CE	L	l	178	98
old_italian	B6_W5	89	Sy	S	li	173	68
old_italian	B6_W5	89	eol	L	e	173	75
old_italian	B6_W5	89	q	S	san	173	71
old_italian	B6_W5	89	CEy	L	e	171	113
old_italian	B6_W5	89	Ceol	L	a	167	77
old_italian	B6_W5	89	daI	L	i	165	148
old_italian	B6_W5	89	os	L	e	164	86
old_italian	B6_W5	89	qol	L	n	158	45
old_italian	B6_W5	89	lk	L	s	156	249
old_italian	B6_W5	89	qokEy	L	l	149	134
old_italian	B6_W5	89	okaN	L	i	144	92
old_italian	B6_W5	89	okal	L	a	143	52
old_italian	B6_W5	89	m	L	i	138	80
old_italian	B6_W5	89	otal	L	i	130	48
old_italian	B6_W5	89	oky	L	o	129	44
old_italian	B6_W5	89	oty	L	e	127	48
old_italian	B6_W5	89	P	S	are	107	66
old_italian	B6_W5	89	n	L	o	86	37
old_italian	B6_W5	89	g	L	i	73	38
old_italian	B6_W5	89	F	L	n	35	13
old_italian	B6_W5	89	I	D	ii	18	9
old_italian	B6_W5	89	x	D	nn	14	11
old_italian	B6_W5	89	b	D	ee	12	3
old_italian	B6_W5	89	j	L	m	7	3
old_italian	B6_W5	89	u	L	u	5	3
old_italian	B6_W5	89	c	L	o	4	1
old_italian	B6_W5	89	h	D	ll	2	1
old_italian	B6_W5	89	z	L	s	2	1
old_italian	B6_W5	89	v	L	u	1	0
old_italian	B6_W5	107	ol	W	questi	1825	712
old_italian	B6_W5	107	y	W	perche	1554	554
old_italian	B6_W5	107	C	W	inferno	1445	711
old_italian	B6_W5	107	ar	S	per	1423	766
old_italian	B6_W5	107	or	S	tra	1322	535
old_italian	B6_W5	107	s	S	di	1322	486
old_italian	B6_W5	107	aN	S	cio	1169	556
old_italian	B6_W5	107	d	W	altro	1144	597
old_italian	B6_W5	107	o	W	comincio	1126	609
old_italian	B6_W5	107	ok	S	era	1084	625
old_italian	B6_W5	107	ot	N	<EMPTY>	1033	689
old_italian	B6_W5	107	k	B	<EMPTY>	1025	478
old_italian	B6_W5	107	al	S	ver	915	476
old_italian	B6_W5	107	S	S	tri	910	439
old_italian	B6_W5	107	t	B	<EMPTY>	883	359
old_italian	B6_W5	107	Ce	S	vol	866	609
old_italian	B6_W5	107	qok	S	tre	862	444
old_italian	B6_W5	107	daN	L	e	844	387
old_italian	B6_W5	107	Cedy	S	sta	732	448
old_italian	B6_W5	107	qot	N	<EMPTY>	727	353
old_italian	B6_W5	107	e	B	<EMPTY>	699	453
old_italian	B6_W5	107	Cy	S	ti	671	212
old_italian	B6_W5	107	E	B	<EMPTY>	669	497
old_italian	B6_W5	107	l	S	vi	666	524
old_italian	B6_W5	107	ody	S	lor	608	272
old_italian	B6_W5	107	dy	S	son	603	204
old_italian	B6_W5	107	aI	S	ch	597	414
old_italian	B6_W5	107	p	N	<EMPTY>	572	338
old_italian	B6_W5	107	Se	S	con	570	260
old_italian	B6_W5	107	Col	S	gio	522	188
old_italian	B6_W5	107	Cey	S	del	521	264
old_italian	B6_W5	107	Ey	S	non	505	370
old_italian	B6_W5	107	ey	S	che	498	259
old_italian	B6_W5	107	Edy	S	com	469	312
old_italian	B6_W5	107	edy	S	cor	446	253
old_italian	B6_W5	107	od	L	a	445	222
old_italian	B6_W5	107	Sedy	L	l	418	173
old_italian	B6_W5	107	am	S	nto	408	242
old_italian	B6_W5	107	olk	B	<EMPTY>	402	152
old_italian	B6_W5	107	yk	N	<EMPTY>	396	149
old_italian	B6_W5	107	Cor	S	mi	376	100
old_italian	B6_W5	107	yt	N	<EMPTY>	375	90
old_italian	B6_W5	107	r	L	a	374	250
old_italian	B6_W5	107	qo	S	qui	371	233
old_italian	B6_W5	107	Co	S	man	364	121
old_italian	B6_W5	107	dal	L	e	362	174
old_italian	B6_W5	107	T	N	<EMPTY>	344	121
old_italian	B6_W5	107	dar	S	se	341	227
old_italian	B6_W5	107	Cdy	S	si	331	167
old_italian	B6_W5	107	a	S	men	278	128
old_italian	B6_W5	107	Ky	L	a	273	120
old_italian	B6_W5	107	ai	L	s	264	143
old_italian	B6_W5	107	air	S	te	254	210
old_italian	B6_W5	107	Ty	L	i	251	74
old_italian	B6_W5	107	K	B	<EMPTY>	250	98
old_italian	B6_W5	107	Sey	L	l	236	148
old_italian	B6_W5	107	N	L	i	222	88
old_italian	B6_W5	107	f	L	e	220	104
old_italian	B6_W5	107	ky	L	i	204	69
old_italian	B6_W5	107	So	S	de	201	76
old_italian	B6_W5	107	qokaI	D	xx	201	74
old_italian	B6_W5	107	i	L	t	199	118
old_italian	B6_W5	107	op	S	gra	198	110
old_italian	B6_W5	107	Sol	L	l	195	51
old_italian	B6_W5	107	qokaN	D	ii	190	72
old_italian	B6_W5	107	qokEdy	L	d	189	105
old_italian	B6_W5	107	qokal	L	s	187	41
old_italian	B6_W5	107	qokedy	L	l	185	62
old_italian	B6_W5	107	CE	L	s	178	98
old_italian	B6_W5	107	Sy	S	li	173	68
old_italian	B6_W5	107	eol	S	giu	173	75
old_italian	B6_W5	107	q	L	l	173	71
old_italian	B6_W5	107	CEy	L	l	171	113
old_italian	B6_W5	107	Ceol	L	e	167	77
old_italian	B6_W5	107	daI	L	o	165	148
old_italian	B6_W5	107	os	L	e	164	86
old_italian	B6_W5	107	qol	L	a	158	45
old_italian	B6_W5	107	lk	N	<EMPTY>	156	249
old_italian	B6_W5	107	qokEy	L	s	149	134
old_italian	B6_W5	107	okaN	L	d	144	92
old_italian	B6_W5	107	okal	L	i	143	52
old_italian	B6_W5	107	m	L	i	138	80
old_italian	B6_W5	107	otal	L	a	130	48
old_italian	B6_W5	107	oky	L	e	129	44
old_italian	B6_W5	107	oty	L	o	127	48
old_italian	B6_W5	107	P	L	s	107	66
old_italian	B6_W5	107	n	L	o	86	37
old_italian	B6_W5	107	g	L	i	73	38
old_italian	B6_W5	107	F	L	o	35	13
old_italian	B6_W5	107	I	L	n	18	9
old_italian	B6_W5	107	x	L	o	14	11
old_italian	B6_W5	107	b	L	d	12	3
old_italian	B6_W5	107	j	L	o	7	3
old_italian	B6_W5	107	u	L	s	5	3
old_italian	B6_W5	107	c	L	a	4	1
old_italian	B6_W5	107	h	L	r	2	1
old_italian	B6_W5	107	z	D	ee	2	1
old_italian	B6_W5	107	v	D	nn	1	0
old_italian	B8_W3	11	ol	W	quando	1825	712
old_italian	B8_W3	11	y	S	per	1554	554
old_italian	B8_W3	11	C	W	comincio	1445	711
old_italian	B8_W3	11	ar	S	con	1423	766
old_italian	B8_W3	11	or	S	non	1322	535
old_italian	B8_W3	11	s	S	pie	1322	486
old_italian	B8_W3	11	aN	S	tra	1169	556
old_italian	B8_W3	11	d	S	son	1144	597
old_italian	B8_W3	11	o	W	faccia	1126	609
old_italian	B8_W3	11	ok	B	<EMPTY>	1084	625
old_italian	B8_W3	11	ot	N	<EMPTY>	1033	689
old_italian	B8_W3	11	k	B	<EMPTY>	1025	478
old_italian	B8_W3	11	al	S	col	915	476
old_italian	B8_W3	11	S	S	ver	910	439
old_italian	B8_W3	11	t	B	<EMPTY>	883	359
old_italian	B8_W3	11	Ce	B	<EMPTY>	866	609
old_italian	B8_W3	11	qok	N	<EMPTY>	862	444
old_italian	B8_W3	11	daN	S	chi	844	387
old_italian	B8_W3	11	Cedy	S	cia	732	448
old_italian	B8_W3	11	qot	N	<EMPTY>	727	353
old_italian	B8_W3	11	e	N	<EMPTY>	699	453
old_italian	B8_W3	11	Cy	S	gia	671	212
old_italian	B8_W3	11	E	B	<EMPTY>	669	497
old_italian	B8_W3	11	l	S	cor	666	524
old_italian	B8_W3	11	ody	S	si	608	272
old_italian	B8_W3	11	dy	S	se	603	204
old_italian	B8_W3	11	aI	S	sta	597	414
old_italian	B8_W3	11	p	B	<EMPTY>	572	338
old_italian	B8_W3	11	Se	S	pre	570	260
old_italian	B8_W3	11	Col	S	una	522	188
old_italian	B8_W3	11	Cey	S	lor	521	264
old_italian	B8_W3	11	Ey	S	che	505	370
old_italian	B8_W3	11	ey	S	del	498	259
old_italian	B8_W3	11	Edy	L	e	469	312
old_italian	B8_W3	11	edy	S	piu	446	253
old_italian	B8_W3	11	od	S	tri	445	222
old_italian	B8_W3	11	Sedy	L	e	418	173
old_italian	B8_W3	11	am	L	e	408	242
old_italian	B8_W3	11	olk	B	<EMPTY>	402	152
old_italian	B8_W3	11	yk	N	<EMPTY>	396	149
old_italian	B8_W3	11	Cor	L	e	376	100
old_italian	B8_W3	11	yt	N	<EMPTY>	375	90
old_italian	B8_W3	11	r	S	ran	374	250
old_italian	B8_W3	11	qo	S	que	371	233
old_italian	B8_W3	11	Co	S	pri	364	121
old_italian	B8_W3	11	dal	L	e	362	174
old_italian	B8_W3	11	T	N	<EMPTY>	344	121
old_italian	B8_W3	11	dar	S	par	341	227
old_italian	B8_W3	11	Cdy	S	era	331	167
old_italian	B8_W3	11	a	S	ta	278	128
old_italian	B8_W3	11	Ky	L	o	273	120
old_italian	B8_W3	11	ai	L	a	264	143
old_italian	B8_W3	11	air	L	a	254	210
old_italian	B8_W3	11	Ty	L	i	251	74
old_italian	B8_W3	11	K	B	<EMPTY>	250	98
old_italian	B8_W3	11	Sey	L	a	236	148
old_italian	B8_W3	11	N	L	l	222	88
old_italian	B8_W3	11	f	L	s	220	104
old_italian	B8_W3	11	ky	L	i	204	69
old_italian	B8_W3	11	So	L	a	201	76
old_italian	B8_W3	11	qokaI	D	ii	201	74
old_italian	B8_W3	11	i	S	vi	199	118
old_italian	B8_W3	11	op	L	s	198	110
old_italian	B8_W3	11	Sol	S	gio	195	51
old_italian	B8_W3	11	qokaN	L	d	190	72
old_italian	B8_W3	11	qokEdy	L	l	189	105
old_italian	B8_W3	11	qokal	D	xx	187	41
old_italian	B8_W3	11	qokedy	L	l	185	62
old_italian	B8_W3	11	CE	L	s	178	98
old_italian	B8_W3	11	Sy	S	la	173	68
old_italian	B8_W3	11	eol	S	ne	173	75
old_italian	B8_W3	11	q	L	n	173	71
old_italian	B8_W3	11	CEy	L	a	171	113
old_italian	B8_W3	11	Ceol	L	a	167	77
old_italian	B8_W3	11	daI	L	e	165	148
old_italian	B8_W3	11	os	S	tan	164	86
old_italian	B8_W3	11	qol	S	sci	158	45
old_italian	B8_W3	11	lk	L	n	156	249
old_italian	B8_W3	11	qokEy	L	l	149	134
old_italian	B8_W3	11	okaN	L	s	144	92
old_italian	B8_W3	11	okal	L	s	143	52
old_italian	B8_W3	11	m	L	l	138	80
old_italian	B8_W3	11	otal	L	i	130	48
old_italian	B8_W3	11	oky	L	i	129	44
old_italian	B8_W3	11	oty	L	i	127	48
old_italian	B8_W3	11	P	L	s	107	66
old_italian	B8_W3	11	n	L	l	86	37
old_italian	B8_W3	11	g	L	i	73	38
old_italian	B8_W3	11	F	L	o	35	13
old_italian	B8_W3	11	I	D	ee	18	9
old_italian	B8_W3	11	x	L	o	14	11
old_italian	B8_W3	11	b	L	o	12	3
old_italian	B8_W3	11	j	L	m	7	3
old_italian	B8_W3	11	u	L	o	5	3
old_italian	B8_W3	11	c	L	n	4	1
old_italian	B8_W3	11	h	L	u	2	1
old_italian	B8_W3	11	z	L	n	2	1
old_italian	B8_W3	11	v	D	zz	1	0
old_italian	B8_W3	29	ol	W	altro	1825	712
old_italian	B8_W3	29	y	W	dietro	1554	554
old_italian	B8_W3	29	C	S	tor	1445	711
old_italian	B8_W3	29	ar	S	ser	1423	766
old_italian	B8_W3	29	or	S	chi	1322	535
old_italian	B8_W3	29	s	S	per	1322	486
old_italian	B8_W3	29	aN	S	son	1169	556
old_italian	B8_W3	29	d	S	non	1144	597
old_italian	B8_W3	29	o	S	con	1126	609
old_italian	B8_W3	29	ok	S	man	1084	625
old_italian	B8_W3	29	ot	S	di	1033	689
old_italian	B8_W3	29	k	W	innanzi	1025	478
old_italian	B8_W3	29	al	S	si	915	476
old_italian	B8_W3	29	S	S	par	910	439
old_italian	B8_W3	29	t	S	cor	883	359
old_italian	B8_W3	29	Ce	B	<EMPTY>	866	609
old_italian	B8_W3	29	qok	S	giu	862	444
old_italian	B8_W3	29	daN	S	io	844	387
old_italian	B8_W3	29	Cedy	S	suo	732	448
old_italian	B8_W3	29	qot	S	qui	727	353
old_italian	B8_W3	29	e	B	<EMPTY>	699	453
old_italian	B8_W3	29	Cy	S	se	671	212
old_italian	B8_W3	29	E	B	<EMPTY>	669	497
old_italian	B8_W3	29	l	B	<EMPTY>	666	524
old_italian	B8_W3	29	ody	S	che	608	272
old_italian	B8_W3	29	dy	S	sto	603	204
old_italian	B8_W3	29	aI	L	a	597	414
old_italian	B8_W3	29	p	B	<EMPTY>	572	338
old_italian	B8_W3	29	Se	B	<EMPTY>	570	260
old_italian	B8_W3	29	Col	L	e	522	188
old_italian	B8_W3	29	Cey	S	com	521	264
old_italian	B8_W3	29	Ey	N	<EMPTY>	505	370
old_italian	B8_W3	29	ey	S	del	498	259
old_italian	B8_W3	29	Edy	N	<EMPTY>	469	312
old_italian	B8_W3	29	edy	S	ta	446	253
old_italian	B8_W3	29	od	S	col	445	222
old_italian	B8_W3	29	Sedy	L	e	418	173
old_italian	B8_W3	29	am	S	te	408	242
old_italian	B8_W3	29	olk	S	lor	402	152
old_italian	B8_W3	29	yk	S	ver	396	149
old_italian	B8_W3	29	Cor	L	e	376	100
old_italian	B8_W3	29	yt	S	pri	375	90
old_italian	B8_W3	29	r	L	i	374	250
old_italian	B8_W3	29	qo	S	era	371	233
old_italian	B8_W3	29	Co	S	tra	364	121
old_italian	B8_W3	29	dal	S	ne	362	174
old_italian	B8_W3	29	T	S	pie	344	121
old_italian	B8_W3	29	dar	S	men	341	227
old_italian	B8_W3	29	Cdy	L	e	331	167
old_italian	B8_W3	29	a	L	o	278	128
old_italian	B8_W3	29	Ky	L	i	273	120
old_italian	B8_W3	29	ai	S	po	264	143
old_italian	B8_W3	29	air	B	<EMPTY>	254	210
old_italian	B8_W3	29	Ty	L	i	251	74
old_italian	B8_W3	29	K	N	<EMPTY>	250	98
old_italian	B8_W3	29	Sey	L	o	236	148
old_italian	B8_W3	29	N	L	i	222	88
old_italian	B8_W3	29	f	B	<EMPTY>	220	104
old_italian	B8_W3	29	ky	L	l	204	69
old_italian	B8_W3	29	So	L	a	201	76
old_italian	B8_W3	29	qokaI	L	l	201	74
old_italian	B8_W3	29	i	N	<EMPTY>	199	118
old_italian	B8_W3	29	op	N	<EMPTY>	198	110
old_italian	B8_W3	29	Sol	L	a	195	51
old_italian	B8_W3	29	qokaN	L	l	190	72
old_italian	B8_W3	29	qokEdy	L	d	189	105
old_italian	B8_W3	29	qokal	L	l	187	41
old_italian	B8_W3	29	qokedy	D	ii	185	62
old_italian	B8_W3	29	CE	N	<EMPTY>	178	98
old_italian	B8_W3	29	Sy	L	l	173	68
old_italian	B8_W3	29	eol	N	<EMPTY>	173	75
old_italian	B8_W3	29	q	L	s	173	71
old_italian	B8_W3	29	CEy	L	a	171	113
old_italian	B8_W3	29	Ceol	L	a	167	77
old_italian	B8_W3	29	daI	L	e	165	148
old_italian	B8_W3	29	os	S	piu	164	86
old_italian	B8_W3	29	qol	L	s	158	45
old_italian	B8_W3	29	lk	L	i	156	249
old_italian	B8_W3	29	qokEy	L	d	149	134
old_italian	B8_W3	29	okaN	D	ee	144	92
old_italian	B8_W3	29	okal	L	n	143	52
old_italian	B8_W3	29	m	L	i	138	80
old_italian	B8_W3	29	otal	L	l	130	48
old_italian	B8_W3	29	oky	L	e	129	44
old_italian	B8_W3	29	oty	L	a	127	48
old_italian	B8_W3	29	P	L	o	107	66
old_italian	B8_W3	29	n	L	n	86	37
old_italian	B8_W3	29	g	L	s	73	38
old_italian	B8_W3	29	F	L	n	35	13
old_italian	B8_W3	29	I	L	d	18	9
old_italian	B8_W3	29	x	L	s	14	11
old_italian	B8_W3	29	b	L	d	12	3
old_italian	B8_W3	29	j	L	r	7	3
old_italian	B8_W3	29	u	L	d	5	3
old_italian	B8_W3	29	c	L	o	4	1
old_italian	B8_W3	29	h	D	nn	2	1
old_italian	B8_W3	29	z	D	ll	2	1
old_italian	B8_W3	29	v	L	s	1	0
old_italian	B8_W3	47	ol	S	di	1825	712
old_italian	B8_W3	47	y	W	quella	1554	554
old_italian	B8_W3	47	C	S	ver	1445	711
old_italian	B8_W3	47	ar	S	tre	1423	766
old_italian	B8_W3	47	or	S	con	1322	535
old_italian	B8_W3	47	s	S	era	1322	486
old_italian	B8_W3	47	aN	S	gia	1169	556
old_italian	B8_W3	47	d	W	dietro	1144	597
old_italian	B8_W3	47	o	W	quando	1126	609
old_italian	B8_W3	47	ok	B	<EMPTY>	1084	625
old_italian	B8_W3	47	ot	B	<EMPTY>	1033	689
old_italian	B8_W3	47	k	B	<EMPTY>	1025	478
old_italian	B8_W3	47	al	S	si	915	476
old_italian	B8_W3	47	S	S	sti	910	439
old_italian	B8_W3	47	t	B	<EMPTY>	883	359
old_italian	B8_W3	47	Ce	S	tra	866	609
old_italian	B8_W3	47	qok	N	<EMPTY>	862	444
old_italian	B8_W3	47	daN	L	e	844	387
old_italian	B8_W3	47	Cedy	S	chi	732	448
old_italian	B8_W3	47	qot	S	pre	727	353
old_italian	B8_W3	47	e	S	per	699	453
old_italian	B8_W3	47	Cy	S	non	671	212
old_italian	B8_W3	47	E	B	<EMPTY>	669	497
old_italian	B8_W3	47	l	S	de	666	524
old_italian	B8_W3	47	ody	S	se	608	272
old_italian	B8_W3	47	dy	S	ti	603	204
old_italian	B8_W3	47	aI	S	sta	597	414
old_italian	B8_W3	47	p	B	<EMPTY>	572	338
old_italian	B8_W3	47	Se	S	cor	570	260
old_italian	B8_W3	47	Col	S	pie	522	188
old_italian	B8_W3	47	Cey	S	son	521	264
old_italian	B8_W3	47	Ey	S	piu	505	370
old_italian	B8_W3	47	ey	S	giu	498	259
old_italian	B8_W3	47	Edy	S	lor	469	312
old_italian	B8_W3	47	edy	S	man	446	253
old_italian	B8_W3	47	od	S	ta	445	222
old_italian	B8_W3	47	Sedy	L	l	418	173
old_italian	B8_W3	47	am	S	cia	408	242
old_italian	B8_W3	47	olk	B	<EMPTY>	402	152
old_italian	B8_W3	47	yk	N	<EMPTY>	396	149
old_italian	B8_W3	47	Cor	S	li	376	100
old_italian	B8_W3	47	yt	N	<EMPTY>	375	90
old_italian	B8_W3	47	r	L	e	374	250
old_italian	B8_W3	47	qo	S	qui	371	233
old_italian	B8_W3	47	Co	S	ser	364	121
old_italian	B8_W3	47	dal	L	e	362	174
old_italian	B8_W3	47	T	B	<EMPTY>	344	121
old_italian	B8_W3	47	dar	S	no	341	227
old_italian	B8_W3	47	Cdy	S	cio	331	167
old_italian	B8_W3	47	a	S	ven	278	128
old_italian	B8_W3	47	Ky	L	a	273	120
old_italian	B8_W3	47	ai	S	mi	264	143
old_italian	B8_W3	47	air	S	in	254	210
old_italian	B8_W3	47	Ty	L	e	251	74
old_italian	B8_W3	47	K	N	<EMPTY>	250	98
old_italian	B8_W3	47	Sey	L	l	236	148
old_italian	B8_W3	47	N	L	o	222	88
old_italian	B8_W3	47	f	L	s	220	104
old_italian	B8_W3	47	ky	L	i	204	69
old_italian	B8_W3	47	So	L	l	201	76
old_italian	B8_W3	47	qokaI	D	ii	201	74
old_italian	B8_W3	47	i	L	s	199	118
old_italian	B8_W3	47	op	N	<EMPTY>	198	110
old_italian	B8_W3	47	Sol	L	e	195	51
old_italian	B8_W3	47	qokaN	L	d	190	72
old_italian	B8_W3	47	qokEdy	D	ee	189	105
old_italian	B8_W3	47	qokal	L	a	187	41
old_italian	B8_W3	47	qokedy	L	i	185	62
old_italian	B8_W3	47	CE	L	s	178	98
