unified_serial	source_kind	section	unit_id	page	locus_or_field	source_id	visible_owner	visible_surface	normalized_id	primary_layer	portable_core_value_de	local_expansion_de	component_axes	layer_rule_de	r221_revision
673	ASTRO_GROUP	ASTRO	A3	f69v	f69v.1	A292	A3_LEFT_WHEEL_RING_TEXT	o	ASTRO_LOCAL_292	ASTRO_LOCAL_EXEMPLAR	NONE	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
674	ASTRO_GROUP	ASTRO	A3	f69v	f69v.1	A293	A3_LEFT_WHEEL_RING_TEXT	eykeody	ASTRO_LOCAL_293	ASTRO_LOCAL_EXEMPLAR	NONE	A3_LEFT_WHEEL_RING_TEXT: ausgewählter Klassenplatz.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
675	ASTRO_GROUP	ASTRO	A3	f69v	f69v.1	A294	A3_LEFT_WHEEL_RING_TEXT	dchor	ASTRO_LOCAL_294	ASTRO_LOCAL_EXEMPLAR	NONE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
676	ASTRO_GROUP	ASTRO	A3	f69v	f69v.1	A295	A3_LEFT_WHEEL_RING_TEXT	char	MC055	COMMON_PORTABLE_SURFACE	davon	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
677	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A296	A3_MIDDLE_WHEEL_RING_TEXT	yka	ASTRO_LOCAL_296	ASTRO_LOCAL_EXEMPLAR	NONE	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
678	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A297	A3_MIDDLE_WHEEL_RING_TEXT	chol	MC153	COMMON_PORTABLE_SURFACE	weiter	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
679	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A298	A3_MIDDLE_WHEEL_RING_TEXT	ykar	ASTRO_LOCAL_298	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
680	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A299	A3_MIDDLE_WHEEL_RING_TEXT	dal	MC154	COMMON_PORTABLE_SURFACE	dorthin	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
681	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A300	A3_MIDDLE_WHEEL_RING_TEXT	ykady	ASTRO_LOCAL_300	ASTRO_LOCAL_EXEMPLAR	NONE	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität fest.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
682	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A301	A3_MIDDLE_WHEEL_RING_TEXT	iokeeor	ASTRO_LOCAL_301	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
683	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A302	A3_MIDDLE_WHEEL_RING_TEXT	cheey	MC119	COMMON_PORTABLE_SURFACE	Ergebnis	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ergebnis oder abgelesener Diagrammwert.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	THREE_OWNER_SIMPLIFICATION
684	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A303	A3_MIDDLE_WHEEL_RING_TEXT	choly	ASTRO_LOCAL_303	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
685	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A304	A3_MIDDLE_WHEEL_RING_TEXT	ykeeal	ASTRO_LOCAL_304	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
686	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A305	A3_MIDDLE_WHEEL_RING_TEXT	cheo	ASTRO_LOCAL_305	ASTRO_LOCAL_EXEMPLAR	NONE	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
687	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A306	A3_MIDDLE_WHEEL_RING_TEXT	oaram	ASTRO_LOCAL_306	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o/am.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
688	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A307	A3_MIDDLE_WHEEL_RING_TEXT	ockhy	ASTRO_LOCAL_307	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
689	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A308	A3_MIDDLE_WHEEL_RING_TEXT	sheey	MC095	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	NONE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diese Position laenger halten.	LOCAL_ASTRO_PARSE	lokales Astroetikett mit gleicher Oberfläche wie eine andere Prosakarte	UNCHANGED
690	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A309	A3_MIDDLE_WHEEL_RING_TEXT	aiin	MC039	COMMON_PORTABLE_SURFACE	Sollwert	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Sollwert oder Grad des bezeichneten Himmelsplatzes.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
691	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A310	A3_MIDDLE_WHEEL_RING_TEXT	y	MC123	COMMON_PORTABLE_SURFACE	dies	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
692	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A311	A3_MIDDLE_WHEEL_RING_TEXT	daiial	ASTRO_LOCAL_311	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest daii.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
693	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A312	A3_MIDDLE_WHEEL_RING_TEXT	cheody	ASTRO_LOCAL_312	ASTRO_LOCAL_EXEMPLAR	NONE	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert fest.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
694	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A313	A3_MIDDLE_WHEEL_RING_TEXT	cheal	MC154	COMMON_PORTABLE_SURFACE	dorthin	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
695	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A314	A3_MIDDLE_WHEEL_RING_TEXT	yetey	ASTRO_LOCAL_314	ASTRO_LOCAL_EXEMPLAR	NONE	A3_MIDDLE_WHEEL_RING_TEXT: ausgewählter Phasenwert.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
696	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A315	A3_MIDDLE_WHEEL_RING_TEXT	chear	ASTRO_LOCAL_315	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest che.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
697	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A316	A3_MIDDLE_WHEEL_RING_TEXT	y	MC123	COMMON_PORTABLE_SURFACE	dies	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
698	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A317	A3_MIDDLE_WHEEL_RING_TEXT	dy	MC123	COMMON_PORTABLE_SURFACE	dies	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
699	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A318	A3_MIDDLE_WHEEL_RING_TEXT	ykey	ASTRO_LOCAL_318	ASTRO_LOCAL_EXEMPLAR	NONE	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Klasse.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
700	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A319	A3_MIDDLE_WHEEL_RING_TEXT	ch	ASTRO_LOCAL_319	ASTRO_LOCAL_EXEMPLAR	NONE	A3_MIDDLE_WHEEL_RING_TEXT: Zustand.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
701	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A320	A3_MIDDLE_WHEEL_RING_TEXT	y	MC123	COMMON_PORTABLE_SURFACE	dies	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
702	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A321	A3_MIDDLE_WHEEL_RING_TEXT	dy	MC123	COMMON_PORTABLE_SURFACE	dies	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
703	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A322	A3_MIDDLE_WHEEL_RING_TEXT	chol	MC153	COMMON_PORTABLE_SURFACE	weiter	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
704	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A323	A3_MIDDLE_WHEEL_RING_TEXT	ykar	ASTRO_LOCAL_323	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
705	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A324	A3_MIDDLE_WHEEL_RING_TEXT	ol	MC153	COMMON_PORTABLE_SURFACE	weiter	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
706	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A325	A3_MIDDLE_WHEEL_RING_TEXT	y	MC123	COMMON_PORTABLE_SURFACE	dies	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
707	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A326	A3_MIDDLE_WHEEL_RING_TEXT	ykeeody	ASTRO_LOCAL_326	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest yk/ody.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
708	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A327	A3_MIDDLE_WHEEL_RING_TEXT	chey	MC123	COMMON_PORTABLE_SURFACE	dies	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
709	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A328	A3_MIDDLE_WHEEL_RING_TEXT	dal	MC154	COMMON_PORTABLE_SURFACE	dorthin	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
710	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A329	A3_MIDDLE_WHEEL_RING_TEXT	ody	MC100	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	NONE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten zuruecknehmen.	LOCAL_ASTRO_PARSE	lokales Astroetikett mit gleicher Oberfläche wie eine andere Prosakarte	UNCHANGED
711	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A330	A3_MIDDLE_WHEEL_RING_TEXT	airchy	ASTRO_LOCAL_330	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest chy.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
712	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A331	A3_MIDDLE_WHEEL_RING_TEXT	choky	MC026	COMMON_PORTABLE_SURFACE	einsetzen	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten setzen.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
713	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A332	A3_MIDDLE_WHEEL_RING_TEXT	ychey	ASTRO_LOCAL_332	ASTRO_LOCAL_EXEMPLAR	NONE	A3_MIDDLE_WHEEL_RING_TEXT: aktueller Ablesewert.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
714	ASTRO_GROUP	ASTRO	A3	f69v	f69v.2	A333	A3_MIDDLE_WHEEL_RING_TEXT	chey	MC123	COMMON_PORTABLE_SURFACE	dies	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
715	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A334	A3_RIGHT_WHEEL_RING_TEXT	doair	ASTRO_LOCAL_334	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest do.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
716	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A335	A3_RIGHT_WHEEL_RING_TEXT	otaldal	ASTRO_LOCAL_335	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest d.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
717	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A336	A3_RIGHT_WHEEL_RING_TEXT	dair	ASTRO_LOCAL_336	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
718	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A337	A3_RIGHT_WHEEL_RING_TEXT	chdy	MC074	COMMON_PORTABLE_SURFACE	überführen	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: auf den bezeichneten Diagrammplatz uebertragen.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
719	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A338	A3_RIGHT_WHEEL_RING_TEXT	otoar	ASTRO_LOCAL_338	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
720	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A339	A3_RIGHT_WHEEL_RING_TEXT	ar	ASTRO_LOCAL_339	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
721	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A340	A3_RIGHT_WHEEL_RING_TEXT	chy	MC123	COMMON_PORTABLE_SURFACE	dies	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	LOCAL_ASTRO_PARSE	Astrogruppe, deren ganze Oberfläche eine gemeinsame Kernkarte ist	UNCHANGED
722	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A341	A3_RIGHT_WHEEL_RING_TEXT	qoteor	ASTRO_LOCAL_341	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest q/e.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
723	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A342	A3_RIGHT_WHEEL_RING_TEXT	cho	MC034	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Eingangsobjekt oder Eingangsbedingung.	LOCAL_ASTRO_PARSE	lokales Astroetikett mit gleicher Oberfläche wie eine andere Prosakarte	UNCHANGED
724	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A343	A3_RIGHT_WHEEL_RING_TEXT	qotair	ASTRO_LOCAL_343	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest q.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
725	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A344	A3_RIGHT_WHEEL_RING_TEXT	chda	ASTRO_LOCAL_344	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Wert oder Platzbezug uebertragen; lokaler Namensrest a.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
726	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A345	A3_RIGHT_WHEEL_RING_TEXT	oteeal	ASTRO_LOCAL_345	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
727	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A346	A3_RIGHT_WHEEL_RING_TEXT	cheor	ASTRO_LOCAL_346	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
728	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A347	A3_RIGHT_WHEEL_RING_TEXT	ar	ASTRO_LOCAL_347	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
729	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A348	A3_RIGHT_WHEEL_RING_TEXT	air	ASTRO_LOCAL_348	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
730	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A349	A3_RIGHT_WHEEL_RING_TEXT	oteody	ASTRO_LOCAL_349	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest eody.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
731	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A350	A3_RIGHT_WHEEL_RING_TEXT	ytyd	ASTRO_LOCAL_350	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest y/d.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
732	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A351	A3_RIGHT_WHEEL_RING_TEXT	a	ASTRO_LOCAL_351	ASTRO_LOCAL_EXEMPLAR	NONE	A3_RIGHT_WHEEL_RING_TEXT: Hauptwert.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
733	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A352	A3_RIGHT_WHEEL_RING_TEXT	dchy	ASTRO_LOCAL_352	ASTRO_LOCAL_EXEMPLAR	NONE	A3_RIGHT_WHEEL_RING_TEXT: fester Zustand.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
734	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A353	A3_RIGHT_WHEEL_RING_TEXT	otoly	ASTRO_LOCAL_353	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
735	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A354	A3_RIGHT_WHEEL_RING_TEXT	okeodal	ASTRO_LOCAL_354	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest eod.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
736	ASTRO_GROUP	ASTRO	A3	f69v	f69v.3	A355	A3_RIGHT_WHEEL_RING_TEXT	oteoarar	ASTRO_LOCAL_355	ASTRO_LOCAL_EXEMPLAR	NONE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest eo.	LOCAL_ASTRO_PARSE	lokales Astroetikett ohne exakte Prosakarte	UNCHANGED
