chol	world	timing	object	state	row_status
D	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	I	f102v2.35:7	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	I	f102v2.35:9	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	I	f102v2.37:1	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	O	f102v2.32:2	{}	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	O	f102v2.32:4	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	O	f102v2.32:9	{}	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	O	f102v2.33:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	O	f102v2.35:2	"{""CONSTITUTION:moisture"":""wet""}"	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	O	f102v2.35:4	{}	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	O	f102v2.35:7	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	O	f102v2.35:9	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	O	f102v2.37:1	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	I	f102v2.32:2	{}	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	I	f102v2.32:4	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	I	f102v2.32:9	{}	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	I	f102v2.33:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	I	f102v2.35:2	"{""CONSTITUTION:moisture"":""wet""}"	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	I	f102v2.35:4	{}	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	I	f102v2.35:7	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	I	f102v2.35:9	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	I	f102v2.37:1	"{""PHYSICAL:thermal"":""hot""}"	recorded
D	E|ZL3b|B|f106r|f106r.8-f106r.9	O	f106r.9:3	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f106r|f106r.8-f106r.9	O	f106r.9:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f106r|f106r.8-f106r.9	I	f106r.9:3	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f106r|f106r.8-f106r.9	I	f106r.9:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f106r|f106r.8-f106r.9	O	f106r.9:3	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f106r|f106r.8-f106r.9	O	f106r.9:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f106r|f106r.8-f106r.9	I	f106r.9:3	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f106r|f106r.8-f106r.9	I	f106r.9:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f106r|f106r.8-f106r.9	O	f106r.9:3	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f106r|f106r.8-f106r.9	O	f106r.9:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f106r|f106r.8-f106r.9	I	f106r.9:3	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f106r|f106r.8-f106r.9	I	f106r.9:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f106r|f106r.8-f106r.9	O	f106r.9:3	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f106r|f106r.8-f106r.9	O	f106r.9:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f106r|f106r.8-f106r.9	I	f106r.9:3	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f106r|f106r.8-f106r.9	I	f106r.9:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f106r|f106r.8-f106r.9	O	f106r.9:3	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f106r|f106r.8-f106r.9	O	f106r.9:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f106r|f106r.8-f106r.9	I	f106r.9:3	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f106r|f106r.8-f106r.9	I	f106r.9:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f106r|f106r.8-f106r.9	O	f106r.9:3	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f106r|f106r.8-f106r.9	O	f106r.9:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f106r|f106r.8-f106r.9	I	f106r.9:3	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f106r|f106r.8-f106r.9	I	f106r.9:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
