occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G663-T0935	f82v	f82v.17	5	char	MEDIAL	1	1	NONE	NONE	0	or ain shedy qok char okai qokeedy rcheey qotedy chtedy rches aly	orain shedy qok char okai qokeedy rcheey qotedy chtedy rches aly	orain she y qok char okai qokeedy rcheey qotedy chte y rchesaly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0936	f82v	f82v.18	6	lkedy	MEDIAL	1	1	NONE	NONE	0	ykeedy qokeedy chedy qokar okeey lkedy qokal olkeedy qokeedy oky	ykeedy qokeedy chedy qokar okeey lkedy qokal olkeedy qokeedy oky	ykeedy qokeedy che y qokar okeey lkedy qokal olkeedy qokeedy oky	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0937	f82v	f82v.24	9	l	MEDIAL	0	0	NONE	NONE	0	dshedy qokaiin olchedy qokal shedy qotal dytar y l l	dshedy qokaiin olchedy qokal shedy qotal dytary lgl	dedy qokaiin olchedy qokal shedy qotal dytar y l l	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0938	f82v	f82v.24	10	l	EOS	0	0	NONE	NONE	0	dshedy qokaiin olchedy qokal shedy qotal dytar y l l	dshedy qokaiin olchedy qokal shedy qotal dytary lgl	dedy qokaiin olchedy qokal shedy qotal dytar y l l	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0939	f82v	f82v.27	5	olkaiin	MEDIAL	1	1	NONE	NONE	0	qokain sheal qolchedy qokaiir olkaiin shedy	qokain sheal qolchedy qokaiir olkaiin shedy	qokain sheal qolchedy qokaiir olkaiin e y	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0940	f82v	f82v.37	6	olkol	MEDIAL	1	1	NONE	NONE	0	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeey	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0941	f82v	f82v.38	4	sholdy	EOS	1	1	NONE	NONE	1	pcheol shedy qokaiin sholdy	pcheol shedy qokaiin sholdy	pcheol shedy qokaiin sholdy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0942	f82v	f82v.46	1	olkol	ONLY	1	1	NONE	NONE	1	olkol	olkol	olkol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0943	f82v	f82v.7	3	l	MEDIAL	0	0	LEFT	ol	0	dair o l chedy qotedy qotedy chsdy qotal qoty qokal qokedy lo	dair ol chedy qotedy qotedy chsdy qotal qoty qokal qokedy lo	dair ol chedy qotedy qotedy chsdy qotal qoty qokal qokedy lo	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0944	f82v	f82v.7	12	lo	EOS	1	1	NONE	NONE	0	dair o l chedy qotedy qotedy chsdy qotal qoty qokal qokedy lo	dair ol chedy qotedy qotedy chsdy qotal qoty qokal qokedy lo	dair ol chedy qotedy qotedy chsdy qotal qoty qokal qokedy lo	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0945	f83r	f83r.11	4	chkain	MEDIAL	1	1	NONE	NONE	1	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0946	f83r	f83r.11	7	okair	MEDIAL	1	1	NONE	NONE	1	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0947	f83r	f83r.11	10	lo	EOS	1	1	NONE	NONE	1	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0948	f83r	f83r.17	4	ytaiin	MEDIAL	1	1	NONE	NONE	0	dcheokedy lkeed shckhey ytaiin shechy schety	dcheo kedy lkeed shckhey ytaiin shechy schety	dcheokedy lkeed shckhey ytaiin shechy schety	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0949	f83r	f83r.19	5	ched	MEDIAL	1	1	NONE	NONE	0	sar shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	sor shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	sar she aiin ockhey sain ched she y qetal dal she y shey l chedy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0950	f83r	f83r.21	6	lkedy	MEDIAL	1	1	NONE	NONE	0	solkeedy qokedy otedy sol chedy lkedy qokchedy qokedy chckhdy sar	solkeedy qokedy otedy sol chedy lkedy qokchedy qokedy chckhdy sar	solkeedy qokedy ote y solchedy lkedy qokchedy qokedy chckhdy sar	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0951	f83r	f83r.22	9	ldy	EOS	1	1	NONE	NONE	0	schedair otchedy qokeedy chedain chedy qotedaiin otaiin otedy ldy	schedair otchedy qokeedy chedain chedy qotedaiin otaiin otedy ldy	schedair otchedy qokeedy chedain chedy qote aiin otaiin ote y ldy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0952	f83r	f83r.31	4	ldy	EOS	0	0	NONE	NONE	0	techedy qotchedy okeedy ldy	techedy qotchedy okeedy ldy	techedy qot chedy okeedyldy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0953	f83r	f83r.37	2	lkedy	MEDIAL	0	0	NONE	NONE	0	sol lkedy lchedy qokol shedy	sol lkedy lchedy qokol shedy	sol lke y lchedy qokol shedy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0954	f83r	f83r.40	3	chedaiin	EOS	0	0	NONE	NONE	0	solchedy olchedy chedaiin	solchedy olchedy chedaiin	sol chedy olche y che aiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0955	f83r	f83r.42	4	l	MEDIAL	0	0	RIGHT	lchedy	0	sol ol chcthdy l chedy lchdy	sol ol chcthdy lchedy lchdy	sol ol chcth y l chedy lchdy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0956	f83r	f83r.5	10	lo	EOS	1	1	NONE	NONE	0	deey qotaiin checkhy qoty cheg shedy qokeey rchedy qoteedy lo	dsheey qotaiin checkhy qoty cheg shedy qokeey rchedy qokeedy lo	deey qotaiin checkhy qoty cheg she y qokeey rchedy qokeedy lo	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0957	f83v	f83v.1	9	opchey	EOS	1	1	NONE	NONE	0	poldaky dalol otedy chtair opchedy qotal chedy chepchedy opchey	poldaky dalol otedy chtair opchedy qotal shedy chepchedy opchey	poldaky dalol otedy chtair opchedy qotal chedy chepchedy opchey	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0958	f83v	f83v.14	10	sholdy	EOS	1	1	NONE	NONE	0	salched qol shedy qolchedy qolchdy qol rchedy cheol qokeor sholdy	salched qol shedy qolchedy qolchdy qol rchedy cheol qokeor sholdy	salch ed qol shedy qolchedy qolch y qol rchedy cheol qoke r sholdy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0959	f83v	f83v.21	6	l	MEDIAL	0	0	RIGHT	lshedy	0	qokeed qokaiin sheolkain sheol olkeedy l shedy	qokeed qokaiin sheolkain sheol olkeedy l shedy	qokeed qokaiin sheolkain sheol olkee y lshedy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0960	f83v	f83v.22	1	char	BOS	1	1	NONE	NONE	1	char qokar cheolkain shckhey qokal cheor ols	char qokar cheolkain shckhey qokal cheor ols	char qokar cheolkain shckhey qokal cheor ols	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0961	f83v	f83v.3	6	qotaldy	MEDIAL	0	0	NONE	NONE	0	qotain chcthy dal olkedy shedy qotaldy qokaiin dair shedy oteey	qotain chcthy dal olkedy shedy qotaldy qokaiin dair shedy oteey	qotain chcthy dal olkedy edy qot ldy qokaiin dair shedy oteey	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0962	f83v	f83v.31	1	oychey	BOS	0	0	NONE	NONE	0	oychey qol qokal chedy qoty	oyshey qol qokal chedy qoty	oychey qol qokal chedy qoty	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0963	f83v	f83v.32	2	olain	MEDIAL	1	1	NONE	NONE	0	qol olain sheol qo qokal sheol	qol olain sheol qo qokal sheol	qol olain sheol qo qok l sheol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0964	f83v	f83v.33	2	opchey	MEDIAL	1	1	NONE	NONE	0	shey opchey cthey oly	shey opchey cthey olohy	shey opchey cthey olchy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0965	f83v	f83v.8	4	ched	MEDIAL	0	0	NONE	NONE	0	rolkeedy qokaiin okaiin ched okchey	rolkeedy qokaiin okaiin ched okchey	rolkeedy qokaiin okaiin che okchey	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0966	f85r1	f85r1.13	12	shody	EOS	1	1	NONE	NONE	0	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	rsheodor qoctho kar okaiin ykeeeody qotal ol s aiin ol daldy shody	reodar qocth kar okaiin ykeeeody qotal ol s aiin ol al y shody	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0967	f85r1	f85r1.17	8	opchey	MEDIAL	0	0	NONE	NONE	0	polky shey olkedaiin shor cphedy dair shy opchey shtor aiinsham	polky shey olkedaiin shor cphedy dair shcphhy ofchey shtor aiin sham	polky shey olkedaiin shor cphe y dair shy opchey shtor aiin sham	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0968	f85r1	f85r1.22	5	ychedy	MEDIAL	1	1	NONE	NONE	0	ydair tar chedy oraiin ychedy okedy	ydair tar chedy oraiin ychedy okedy	ydair tar che y oraiin ychedy okedy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0969	f85r1	f85r1.27	1	ychedy	BOS	0	0	NONE	NONE	0	ychedy shetshdy qotar okedy qokal saiin ol karar odeeeg	ychedy shetshdy qotar okedy qokal saiin ol karar odeeed	yche y shetsh y qotar okedy qokal saiin ol karar odeeeg	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0970	f85r1	f85r1.29	4	keeody	MEDIAL	0	0	NONE	NONE	0	oees aiin ol keeody or s cheey qokchdy qotol okar otar otchy okam	oees aiin olkeeody ors cheey qokchdy qotol okar otar otchy dkam	oees aiin olkeeody or s cheey qokch y qotol okar otar otchy okam	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0971	f85r1	f85r1.35	3	chedar	MEDIAL	0	0	NONE	NONE	0	s ar chedar olpchdy otol otchedy	sar chedar olpchdy otol otchedy	sar che ar olpchdy otol otche y	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0972	f85r2	f85r2.1	16	olkaiin	MEDIAL	1	1	NONE	NONE	0	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar	odchdy otedy opoees ar chcthy otchdy otedy otar chepaiin otadar otodaiin opoiin otaiin qopchchs otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkech os aiin otchdy dar otees ofaiin chcphdar	odee y otedy opoees ar chcthy otchdy oto y otar chepaiin ot dar otodaiin opaiin otaiin qopchas otche y olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os iin otchdy dar otees ofaiin chcph ar	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0973	f85r2	f85r2.1	24	olaiin	MEDIAL	1	1	NONE	NONE	0	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar	odchdy otedy opoees ar chcthy otchdy otedy otar chepaiin otadar otodaiin opoiin otaiin qopchchs otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkech os aiin otchdy dar otees ofaiin chcphdar	odee y otedy opoees ar chcthy otchdy oto y otar chepaiin ot dar otodaiin opaiin otaiin qopchas otche y olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os iin otchdy dar otees ofaiin chcph ar	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0974	f85r2	f85r2.16	3	odain	MEDIAL	1	1	NONE	NONE	0	oteey qodaiin odain an chey	oteey qodain odain an chey	oteey qodaiin odain an chey	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0975	f85r2	f85r2.18	2	olaiin	MEDIAL	0	0	NONE	NONE	0	okees olaiin qokal chdy sary	okees olaiin qokal chdy sary	okees laiin qokal chdy sary	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0976	f85r2	f85r2.24	4	ochedy	MEDIAL	0	0	NONE	NONE	0	okees ochar otedor ochedy otody olchedy oteedo ar or airol otees ar aram	okees ochar otedar ochedy otody olchedy otchdo ar or air ol otees ar ar am	okees ochar otedas oche y otody l che y oteedo ar or air ol otees ar ar am	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0977	f85r2	f85r2.3	5	ary	EOS	1	1	NONE	NONE	1	qotor sheedy shodaiin olfar ary	qotor sheedy shodaiin olfar ary	qotor sheedy shodaiin olfar ary	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0978	f86v3	f86v3.13	7	chedaiin	MEDIAL	0	0	NONE	NONE	0	osheey orsheey tcheody qokain qodaiin olkar chedaiin y chedy qokady cholkain	osheey or sheey tcheody qokain qodaiin olkar chedaiin ychedy qokody cholkain	osheey orshee tcheody qokain qodaiin olkar che aiin y ched qoka y cholkain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0979	f86v3	f86v3.2	2	ychedy	MEDIAL	0	0	NONE	NONE	0	rain ychedy qoeeey otair cheody ytain qy kaiin	sain ychedy qoeeey otair cheody ytain qokaiin	sain yche y qoeeey otair cheo y ytain qy kaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0980	f86v3	f86v3.20	4	chody	MEDIAL	1	1	NONE	NONE	0	lshodair ykcho dar chody ykeeody qochey chckhey lkar ary	lshodair ykcho dar chody ykeeody qochey chcthey lkar ary	lshodair ykcho dar chody ykeeody qochey chckhey lkar ary	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0981	f86v3	f86v3.20	9	ary	EOS	1	1	NONE	NONE	0	lshodair ykcho dar chody ykeeody qochey chckhey lkar ary	lshodair ykcho dar chody ykeeody qochey chcthey lkar ary	lshodair ykcho dar chody ykeeody qochey chckhey lkar ary	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0982	f86v3	f86v3.25	3	ochedy	MEDIAL	0	0	NONE	NONE	0	qodaiin y ochedy qotchey qoky daiin chdy oteedy qoty daiin am	qodaiin yochedy qotchey qoky daiin chdy oteedy qoty daiin om	qod aiin y ochedy qotchey qoky daiin ch y otee y qoty daiin am	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0983	f86v3	f86v3.26	7	ytaiin	MEDIAL	1	1	NONE	NONE	0	shor yteey oteedy shedaiin sheey otaiin ytaiin otodar aiin	shor yteey oteedy shedaiin sheey otaiin ytaiin otodar aiin	shor yteey oteedy she aiin sheey otaiin ytaiin oto ar aiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0984	f86v3	f86v3.3	2	ytaiin	MEDIAL	1	1	NONE	NONE	0	taiin ytaiin ytaiin ytaiin or ar ytas am	taiin ytaiin ytaiin ytaiin or ar ytar am	taiin ytaiin ytaiin ytaiin or ar ytar am	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0985	f86v3	f86v3.3	3	ytaiin	MEDIAL	1	1	NONE	NONE	0	taiin ytaiin ytaiin ytaiin or ar ytas am	taiin ytaiin ytaiin ytaiin or ar ytar am	taiin ytaiin ytaiin ytaiin or ar ytar am	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0986	f86v3	f86v3.3	4	ytaiin	MEDIAL	1	1	NONE	NONE	0	taiin ytaiin ytaiin ytaiin or ar ytas am	taiin ytaiin ytaiin ytaiin or ar ytar am	taiin ytaiin ytaiin ytaiin or ar ytar am	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0987	f86v3	f86v3.6	6	chdar	MEDIAL	0	0	NONE	NONE	0	daiinls aiin chcthy ykaiin ykaiin chdar ar aiin	daiinls aiin chcthy ykaiin ykaiin chdar araiin	daiinls aiin chcthy ykaiin ykaiin ch ar ar aiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0988	f86v3	f86v3.7	2	ytaiin	MEDIAL	1	1	NONE	NONE	1	sain ytaiin ytapy odeeey dal dair ytam	sain ytaiin ytapy odeeey dal dair ytam	sain ytaiin ytapy odeeey dal dair ytam	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0989	f86v5	f86v5.13	4	ytaiin	MEDIAL	1	1	NONE	NONE	1	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0990	f86v5	f86v5.17	2	ched	MEDIAL	1	1	NONE	NONE	0	ockhedy ched y taiin ykaiin qotal yshey otaiin olkam	ockhedy ched ytaiin ykaiin qotal yshey otaiin olkam	ockhedy ched y taiin ykaiin qotal yshey otaiin olkam	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0991	f86v5	f86v5.21	6	ytaiin	MEDIAL	1	1	NONE	NONE	1	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
