occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v39_gloss_de	v40_gloss_de	v39_scope_state	v40_scope_state	v40_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G663-T1003	f86v5	f86v5.38	8	8	8	ytaiin	P	EOS	T	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	shey	<EOS>	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	0	sol odaiin ykeeshy ytchey lchody ykar shey ytaiin	sol odaiin ykeeshy ytchey lchody ykar shey ytaiin	s ol odaiin ykeeshy ytchey lchody ykar shey ytaiin	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenmaterial/Saatgut; Zubereitungsdosis III; [ykeeshy:?]; [ytchey:?]; [lchody:?]; [ykar:?]; bis zur mittleren Einweichstufe; hierzu: kalt, Stufe III	1	0	0
G663-T1004	f86v5	f86v5.6	4	4	7	ytaiin	P	MEDIAL	T	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	ytar	shdam	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	0	olkeedy shety ytar ytaiin shdam araiiin ytaiin	olkeedy shety ytar ytaiin shdam araiin ytaiin	olkee y shety ytar ytaiin sh am raiiin ytaiin	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[olkeedy:?]; setze feucht-kalt an; [ytar:?]; hierzu: kalt, Stufe III; [shdam:?]; [araiiin:?]; hierzu: kalt, Stufe III	1	0	0
G663-T1005	f86v5	f86v5.6	7	7	7	ytaiin	P	EOS	T	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	araiiin	<EOS>	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	0	olkeedy shety ytar ytaiin shdam araiiin ytaiin	olkeedy shety ytar ytaiin shdam araiin ytaiin	olkee y shety ytar ytaiin sh am raiiin ytaiin	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[olkeedy:?]; setze feucht-kalt an; [ytar:?]; hierzu: kalt, Stufe III; [shdam:?]; [araiiin:?]; hierzu: kalt, Stufe III	1	0	0
G663-T1006	f86v5	f86v5.7	3	3	9	opchey	P	MEDIAL	T	B	2	POWDER	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qoteedy	qopor	NONE	NONE	Trockenpulver-Ansatz, Form I	Trockenpulver-Ansatz, Form I	O_PREP+P_POWDER+CHEY_DRY_MIDDLE	trockenes Pulver ohne Ansatz	1	1	1	0	pdaiin qoteedy opchey qopor otol kshdy qopcheey shdar fchcfhy	pdaiin qoteedy opchey qopor otol kshdy qopcheey shdar fchcfhy	pdaiin qoteedy opchey qopor otol kshd qopcheey shdar fchcfhy	[opchey:?]	Trockenpulver-Ansatz, Form I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pdaiin:?]; bis zur Kühlendstufe gebracht; Trockenpulver-Ansatz, Form I; [qopor:?]; kaltes Zubereitungsgut; heiß und leicht angefeuchtet, abgeschlossen; [qopcheey:?]; [shdar:?]; [fchcfhy:?]	1	0	0
G663-T1007	f86v6	f86v6.10	7	7	11	olaiin	P	MEDIAL	T	B	2	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	dalor	olkaiin	NONE	NONE	Drogenstoff, Menge III	Drogenstoff, Menge III	OL_BASE+A+IIN_III	Drogenstoff, Qualitätsstufe III	0	1	1	0	sarar ykaiin soldam sheol qckhy dalor olaiin olkaiin qodar o y	sarar ykaiin saldam sheol qckhy dalor olaiin olkaiin qodar oxy	sarar ykaiin soldam sheol qckhy dalor ol aiin olkaiin qodar oxy	[olaiin:?]	Drogenstoff, Menge III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[sarar:?]; [ykaiin:?]; [soldam:?]; feuchtes Material; [qckhy:?]; [dalor:?]; Drogenstoff, drei Teile; heiße Drogenbasis, Stufe III; [qodar:?]; [o:?].	1	0	0
G663-T1008	f86v6	f86v6.10	8	8	11	olkaiin	P	MEDIAL	T	B	2	HOT_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	olaiin	qodar	NONE	NONE	heiße Drogenbasis, Stufe III	heiße Drogenbasis, Stufe III	OL_BASE+K_HOT+A+IIN_III	Drogenbasis, Menge III	1	1	1	0	sarar ykaiin soldam sheol qckhy dalor olaiin olkaiin qodar o y	sarar ykaiin saldam sheol qckhy dalor olaiin olkaiin qodar oxy	sarar ykaiin soldam sheol qckhy dalor ol aiin olkaiin qodar oxy	[olkaiin:?]	heiße Drogenbasis, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[sarar:?]; [ykaiin:?]; [soldam:?]; feuchtes Material; [qckhy:?]; [dalor:?]; Drogenstoff, drei Teile; heiße Drogenbasis, Stufe III; [qodar:?]; [o:?].	1	0	0
G663-T1009	f86v6	f86v6.15	4	4	11	olaiin	P	MEDIAL	T	B	2	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	shckhor	chdy	NONE	NONE	Drogenstoff, Menge III	Drogenstoff, Menge III	OL_BASE+A+IIN_III	Drogenstoff, Qualitätsstufe III	0	1	1	0	shol shotaiin shckhor olaiin chdy qokain odaiiin cheor ol kaiin chey	shol shotaiin shckhor olaiin chdy qokain odaiiin cheor olkain chey	shol shotaiin shckhor ol aiin chdy qokain odaiiin cheor ol kaiin chey	[olaiin:?]	Drogenstoff, Menge III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Feuchtgut; [shotaiin:?]; [shckhor:?]; Drogenstoff, drei Teile; angetrocknet; heiß, Grad II; [odaiiin:?]; trockener Drogenteil; Grundansatz; heiß, Grad III; bis zur mittleren Trockenstufe	1	0	0
G663-T1010	f86v6	f86v6.17	10	10	13	olain	P	MEDIAL	T	B	2	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	opchdy	ar	NONE	NONE	Drogenstoff, Menge II	Drogenstoff, Menge II	OL_BASE+A+IN_II	Drogenstoff, Qualitätsstufe II	1	1	1	0	par or aiin dar aiiin qckhear shoy qotedy opchdy olain ar alkar am	par or aiin dar aiiin qckhear shoifhy qotedy opchdy olain ar alkar am	par or aiin dar aiiin qckhe r shoy qotedy opchdy olain ar al kar am	[olain:?]	Drogenstoff, Menge II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Pulverfraktion I; Drogenportion; drei Teile; abgemessene Fraktion I; vier Teile; [qckhear:?]; [shoy:?]; bis zur mittleren Kühlstufe gebracht; fertiges Trockenpulverpräparat; Drogenstoff, zwei Teile; Drogenfraktion I; [alkar:?]; Maßeinheit I	1	0	0
G663-T1011	f86v6	f86v6.18	1	1	11	ytaiin	P	BOS	T	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	ENTRY_WHOLE	<BOS>	ytair	NONE	NONE	Eintrag: kalt, Stufe III	Eintrag: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	0	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotar dam	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: kalt, Stufe III; [ytair:?]; [dalol:?]; Eintrag/Bezug: kalter Rohstoff I am Gradanfang; abgemessene Fraktion I; vier Teile; Trockengut; [olkchey:?]; heiße Holzfraktion I; Rohstoff I, leicht gekühlt im Ansatz; [qotardam:?]	1	0	0
G663-T1012	f86v6	f86v6.22	5	5	11	ytaiin	P	MEDIAL	T	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	kain	chees	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	0	lshechy tshy qokeedy kain ytaiin chees tairoar qotar tay d amom	lshechy tshy qokeedy kain ytaiin chees tairoor qotar taikhy damom	lshechy ty qokeedy kain ytaiin chees tairoor qotar tay damom	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[lshechy:?]; kalt und leicht angefeuchtet; bis zur Heizendstufe gebracht; heiß, Grad II; hierzu: kalt, Stufe III; [chees:?]; [tairoar:?]; kalte Drogenfraktion I; [tay:?]; Dosis; [amom:?]	1	0	0
G663-T1013	f86v6	f86v6.29	5	5	10	ytaiin	P	MEDIAL	T	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	oky	ykaiin	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	0	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin	dchedy chcthdy shol oky ytaiin ykain chedy dy dal shdaiin	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Trockendroge, fertig; [chcthdy:?]; Feuchtgut; leicht erhitzter Ansatz; hierzu: kalt, Stufe III; [ykaiin:?]; bis zur mittleren Trockenstufe gebracht; abgemessene Rohstoffmenge I; [shdaiin:?]	1	0	0
G663-T1014	f86v6	f86v6.33	2	2	13	olkaiin	P	MEDIAL	T	B	2	HOT_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	dar	ydy	NONE	NONE	heiße Drogenbasis, Stufe III	heiße Drogenbasis, Stufe III	OL_BASE+K_HOT+A+IIN_III	Drogenbasis, Menge III	1	1	1	0	dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g	dar olkaiin ydy lkchedy okeeeykchy dl ld lol sheey qokshey tain g	dar olkaiin ydy lkchedy okeeey keey dl ld lo l sheey qoksheytaiin g	[olkaiin:?]	heiße Drogenbasis, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Fraktion I; heiße Drogenbasis, Stufe III; nächstes Wertfeld: [lkchedy:?]; [okeeeykeey:?]; Rohstoffmaß; [ld:?]; Holzstoff; vollständig eingeweicht; heiß und bis zur mittleren Einweichstufe; kalt, Grad III; [g:?]	1	0	0
G663-T1015	f86v6	f86v6.33	8	8	13	lo	P	MEDIAL	T	B	2	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ld	l	NONE	NONE	Holzabsud	Holzabsud	L_WOOD+O_DECOCTION	Flüssigkeitsansatz	0	0	1	0	dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g	dar olkaiin ydy lkchedy okeeeykchy dl ld lol sheey qokshey tain g	dar olkaiin ydy lkchedy okeeey keey dl ld lo l sheey qoksheytaiin g	[lo:?]	Holzabsud	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	abgemessene Fraktion I; heiße Drogenbasis, Stufe III; nächstes Wertfeld: [lkchedy:?]; [okeeeykeey:?]; Rohstoffmaß; [ld:?]; Holzstoff; vollständig eingeweicht; heiß und bis zur mittleren Einweichstufe; kalt, Grad III; [g:?]	1	0	0
G663-T1016	f86v6	f86v6.33	9	9	13	l	P	MEDIAL	T	B	2	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_LEFT	lo	sheey	LEFT	lol	Holzstoff	Holzstoff	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g	dar olkaiin ydy lkchedy okeeeykchy dl ld lol sheey qokshey tain g	dar olkaiin ydy lkchedy okeeey keey dl ld lo l sheey qoksheytaiin g	[l:?]	Holzstoff	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	abgemessene Fraktion I; heiße Drogenbasis, Stufe III; nächstes Wertfeld: [lkchedy:?]; [okeeeykeey:?]; Rohstoffmaß; [ld:?]; Holzstoff; vollständig eingeweicht; heiß und bis zur mittleren Einweichstufe; kalt, Grad III; [g:?]	0	1	0
G663-T1017	f86v6	f86v6.36	9	9	10	olkaiin	P	MEDIAL	T	B	2	HOT_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	lkaiin	araiin	NONE	NONE	heiße Drogenbasis, Stufe III	heiße Drogenbasis, Stufe III	OL_BASE+K_HOT+A+IIN_III	Drogenbasis, Menge III	1	1	1	0	dairal daiin qokar chol tal cthdy qokeey lkaiin olkaiin araiin	dairal daiin qokar choltal cthdy qokeey lkaiin olkaiin araiin	dairal daiin qokar chol tal cthdy qokeey lkaiin olkaiin raiin	[olkaiin:?]	heiße Drogenbasis, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dairal:?]; drei Maße; heiße Drogenfraktion I; Trockengut; Rohstoff I, kalt am Gradanfang; [cthdy:?]; bis zur Heizendstufe; [lkaiin:?]; heiße Drogenbasis, Stufe III; [araiin:?]	1	0	0
G663-T1018	f86v6	f86v6.37	11	11	11	lo	P	EOS	T	B	2	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	octhear	<EOS>	NONE	NONE	Holzabsud	Holzabsud	L_WOOD+O_DECOCTION	Flüssigkeitsansatz	1	1	1	0	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo	lshar okar qoeedy qotar otal olky qokal ol kaiin octhair lo	lshar akar qoeedy qotar otal olky qokal ol kaiin octhear lo	[lo:?]	Holzabsud	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[lshar:?]; heiße Drogenfraktion I im Ansatz; [qoeedy:?]; kalte Drogenfraktion I; Rohstoff I, leicht gekühlt im Ansatz; [olky:?]; Rohstoff I, heiß am Gradanfang; Grundansatz; heiß, Grad III; [octhear:?]; Holzabsud	1	0	0
G663-T1019	f86v6	f86v6.38	5	5	10	olaiin	P	MEDIAL	T	B	2	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	toror	okeockhey	NONE	NONE	Drogenstoff, Menge III	Drogenstoff, Menge III	OL_BASE+A+IIN_III	Drogenstoff, Qualitätsstufe III	1	1	1	0	poiin otal kal toror olaiin okeockhey olkeey qoedy lkaiin oltam	poiin otal kal toror olaiin okeockhey olkeey qoedy lkaiin oltam	p iin otal kal toror olaiin okeocthey olkeey qoedy lkaiin oltam	[olaiin:?]	Drogenstoff, Menge III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Pulverzubereitung, Form III; Rohstoff I, leicht gekühlt im Ansatz; Rohstoff I, heiß am Gradanfang; [toror:?]; Drogenstoff, drei Teile; [okeockhey:?]; [olkeey:?]; [qoedy:?]; [lkaiin:?]; [oltam:?]	1	0	0
G663-T1020	f86v6	f86v6.4	9	9	13	chdar	P	MEDIAL	T	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	oteor	l	NONE	NONE	abgemessene Trockenfraktion I, Anfangsstufe	abgemessene Trockenfraktion I, Anfangsstufe	CH_DRY+D_MEASURE+AR_FRACTION_I	trockener Grad statt gemessener Fraktion	1	1	1	0	dshor shdy shor ol aiin olkeedy shdal oteor chdar l karchees olkar dalam	dshor shdy shor ol aiin olkeedy shdal oteor chdar lkarchees olkar dalam	dshor shdy shor ol aiin olkeedy sh al ote r chdar lkarchees olkar dalam	[chdar:?]	abgemessene Trockenfraktion I, Anfangsstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Blüten-/Fruchtdroge; leicht angefeuchtet, abgeschlossen; Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; Grundansatz; drei Teile; [olkeedy:?]; feuchte abgemessene Rohstoffmenge I am Gradanfang; [oteor:?]; abgemessene Trockenfraktion I, Anfangsstufe; Holzdroge in der gebundenen Anschlussform; [olkar:?]; [dalam:?]	1	0	0
G663-T1021	f86v6	f86v6.4	10	10	13	l	P	MEDIAL	T	B	2	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_RIGHT	chdar	karchees	RIGHT	lkarchees	Holzdroge in der gebundenen Anschlussform	Holzdroge in der gebundenen Anschlussform	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	dshor shdy shor ol aiin olkeedy shdal oteor chdar l karchees olkar dalam	dshor shdy shor ol aiin olkeedy shdal oteor chdar lkarchees olkar dalam	dshor shdy shor ol aiin olkeedy sh al ote r chdar lkarchees olkar dalam	[l:?]	Holzdroge in der gebundenen Anschlussform	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	abgemessene Blüten-/Fruchtdroge; leicht angefeuchtet, abgeschlossen; Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; Grundansatz; drei Teile; [olkeedy:?]; feuchte abgemessene Rohstoffmenge I am Gradanfang; [oteor:?]; abgemessene Trockenfraktion I, Anfangsstufe; Holzdroge in der gebundenen Anschlussform; [olkar:?]; [dalam:?]	0	1	0
G663-T1022	f86v6	f86v6.43	3	3	9	ytaiin	P	MEDIAL	T	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	choty	chokain	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	1	qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan	qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan	qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß, Grad III; kalter Trockenansatz; hierzu: kalt, Stufe III; [chokain:?]; trockene CTH-Drogenzubereitung; trockene Blatt-/Krautzubereitung; angetrocknet; kalt, Grad III; Ansatz auf Heizstufe III; heiß im Zubereitungsrahmen, Grad I	1	0	0
G663-T1023	f86v6	f86v6.44	4	4	10	chokaiin	P	MEDIAL	T	B	2	HOT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chorolk	qoal	NONE	NONE	Trockenansatz, heiß auf Stufe III	Trockenansatz, heiß auf Stufe III	CH_DRY+O_PREP+K_HOT+A+IIN_III	heiße Trockendroge III ohne Ansatz	0	0	1	0	shor qoky chorolk chokaiin qoal kaiin qoaiin or aiiin ykedy	shor qoky chorolk chokaiin qoolkaiin qoaiin or aiiin ykedy	shor qoky chosolk ch kaiin qoalkaiin qoaiin or aiiin ykedy	[chokaiin:?]	Trockenansatz, heiß auf Stufe III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; leicht erhitzt; [chorolk:?]; Trockenansatz, heiß auf Stufe III; Rohstoff I; heiß, Grad III; [qoaiin:?]; Drogenportion; vier Teile; [ykedy:?]	1	0	0
G663-T1024	f86v6	f86v6.5	10	10	12	opchey	P	MEDIAL	T	B	2	POWDER	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qokar	taiky	NONE	NONE	Trockenpulver-Ansatz, Form I	Trockenpulver-Ansatz, Form I	O_PREP+P_POWDER+CHEY_DRY_MIDDLE	trockenes Pulver ohne Ansatz	1	1	1	0	tar lol chol olkar daiin chear or otshey qokar opchey taiky qotar	tar lol chol olkar daiin chear or otshey qokar opchey taiky qokar	tar lol chol olkar daiin chear or otshey qokar opchey taiky qotar	[opchey:?]	Trockenpulver-Ansatz, Form I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalte Drogenfraktion I; Holzstoff; Trockengut; [olkar:?]; drei Maße; trockene Fraktion I; Drogenportion; kalt-feuchter Ansatz in der Mitte des Grades; heiße Drogenfraktion I; Trockenpulver-Ansatz, Form I; [taiky:?]; kalte Drogenfraktion I	1	0	0
G663-T1025	f86v6	f86v6.8	6	6	11	chody	P	MEDIAL	T	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ytar	ldaly	NONE	NONE	Trockenansatz, abgeschlossen	Trockenansatz, abgeschlossen	CH_DRY+O_PREP+DY_FINISHED	bloß getrockneter Zustand	1	1	1	0	ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy ltchedy dar	ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy lkchedy dam	ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy lkchedy dar	[chody:?]	Trockenansatz, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ykaiin:?]; Zubereitungsdosis III; Rohstoff I, trocken am Gradanfang; Samenfraktion II; [ytar:?]; Trockenansatz, abgeschlossen; [ldaly:?]; trockene abgemessene Rohstoffmenge I am Gradanfang; [ykchedy:?]; [ltchedy:?]; abgemessene Fraktion I	1	0	0
G663-T1026	f87r	f87r.11	3	3	6	shee	P	MEDIAL	H	A	1	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	SHEE_MOISTEN_FULLY	dal	saldal	NONE	NONE	vollständig anfeuchten	feuchte vollständig an	LEARNED_SH_MOIST+EE_END	vollständig feuchter Zustand	1	1	1	1	psheodshy dal shee saldal shol aldy	psheodshy dal shee saldal shol aldy	psheodshy dal shee saldal shol aldy	[shee:?]	vollständig anfeuchten	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[psheodshy:?]; abgemessene Rohstoffmenge I; feuchte vollständig an; [saldal:?]; Feuchtgut; Rohstoff I, abgeschlossen	1	0	0
G663-T1027	f87r	f87r.13	3	3	7	shody	P	MEDIAL	H	A	1	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ckheey	qoeeeety	NONE	NONE	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	SH_MOIST+O_PREP+DY_FINISHED	einweichen	1	1	1	0	keor ckheey shody qoeeeety s chody daiin	keor ckheey shody qoeeeety schody daiin	keor ckheey shody qoeeeety s chody daiin	[shody:?]	vollständig eingeweichter Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiße Drogenportion; Arzneikompositum am Gradende; vollständig eingeweichter Ansatz; [qoeeeety:?]; Samen-/Saatgutposten; Trockenansatz, abgeschlossen; drei Maße	1	0	0
G663-T1028	f87r	f87r.13	6	6	7	chody	P	MEDIAL	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	s	daiin	NONE	NONE	Trockenansatz, abgeschlossen	Trockenansatz, abgeschlossen	CH_DRY+O_PREP+DY_FINISHED	bloß getrockneter Zustand	0	0	1	0	keor ckheey shody qoeeeety s chody daiin	keor ckheey shody qoeeeety schody daiin	keor ckheey shody qoeeeety s chody daiin	[chody:?]	Trockenansatz, abgeschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	heiße Drogenportion; Arzneikompositum am Gradende; vollständig eingeweichter Ansatz; [qoeeeety:?]; Samen-/Saatgutposten; Trockenansatz, abgeschlossen; drei Maße	1	0	0
G663-T1029	f87r	f87r.7	4	4	8	keeody	P	MEDIAL	H	A	1	HOT_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cho	shy	NONE	NONE	vollständig ausgekochter Ansatz	vollständig ausgekochter Ansatz	K_HOT+EE_END+O_PREP+DY_FINISHED	vollständig auskochen	0	0	1	0	y teeodal cho keeody shy koo sols chekol	yteeodal chokeeody shy kol sals chekol	yteeodal cho keeody shy koo s ls chekol	[keeody:?]	vollständig ausgekochter Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Eintrag: [teeodal:?]; Trockenansatz; vollständig ausgekochter Ansatz; leicht angefeuchtet; [koo:?]; fertige Salzspecies; [chekol:?]	1	0	0
G663-T1030	f87r	f87r.7	7	7	8	sols	P	MEDIAL	H	A	1	SALT	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	koo	chekol	NONE	NONE	fertige Salzspecies	fertige Salzspecies	SOL_SALT+S_SPECIES	fertiger Saatgutposten	0	0	1	0	y teeodal cho keeody shy koo sols chekol	yteeodal chokeeody shy kol sals chekol	yteeodal cho keeody shy koo s ls chekol	[sols:?]	fertige Salzspecies	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Eintrag: [teeodal:?]; Trockenansatz; vollständig ausgekochter Ansatz; leicht angefeuchtet; [koo:?]; fertige Salzspecies; [chekol:?]	1	0	0
