edition	page	physical_leaf	window_start	model	status	paragraph_ids	observed_suffixes	unknown_suffixes	pair_conflicts	R5_noninjective	independent_confirmation_leaves
IT2a	f112v	112	f112v|f112v.20-f112v.22	R1	CONTRADICTED	f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.24;f112v|f112v.25-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38	chetain;chedy;chos;sheody;arar;checkhy;dain	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f112v	112	f112v|f112v.20-f112v.22	R5	CONTRADICTED	f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.24;f112v|f112v.25-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38	ol cheol chedy qokeey chetain;qokeedy eeedeed ckhedy cheedaiin chedy;checkhy cheeol qokeedy qoteosam chos;ol kain alor chedol sheody;tar aiin okeear oteody arar;shedain qokaiin okar chedy checkhy;otaiin chedar lkain cheo dain	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f112v	112	f112v|f112v.23-f112v.24	R1	CONTRADICTED	f112v|f112v.23-f112v.24;f112v|f112v.25-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41	chedy;chos;sheody;arar;checkhy;dain;chol	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f112v	112	f112v|f112v.23-f112v.24	R5	CONTRADICTED	f112v|f112v.23-f112v.24;f112v|f112v.25-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41	qokeedy eeedeed ckhedy cheedaiin chedy;checkhy cheeol qokeedy qoteosam chos;ol kain alor chedol sheody;tar aiin okeear oteody arar;shedain qokaiin okar chedy checkhy;otaiin chedar lkain cheo dain;daiin ykeedain checkhey oain chol	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f112v	112	f112v|f112v.25-f112v.26	R1	CONTRADICTED	f112v|f112v.25-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41;f112v|f112v.42-f112v.47	chos;sheody;arar;checkhy;dain;chol;ary	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f112v	112	f112v|f112v.25-f112v.26	R5	CONTRADICTED	f112v|f112v.25-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41;f112v|f112v.42-f112v.47	checkhy cheeol qokeedy qoteosam chos;ol kain alor chedol sheody;tar aiin okeear oteody arar;shedain qokaiin okar chedy checkhy;otaiin chedar lkain cheo dain;daiin ykeedain checkhey oain chol;alor aiiin olkaiin oty ary	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113r	113	f113r|f113r.1-f113r.3	R1	CONTRADICTED	f113r|f113r.1-f113r.3;f113r|f113r.4-f113r.7;f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21	oteeosy;olkain;chotaiin;chosaiin;chaiiin;cheol;okeody	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113r	113	f113r|f113r.1-f113r.3	R5	CONTRADICTED	f113r|f113r.1-f113r.3;f113r|f113r.4-f113r.7;f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21	shchs oal chs aiin oteeosy;sokal okeey char laiin olkain;daiin chky le chody chotaiin;shol lkeeoar chodaiin otam chosaiin;chol chr s aiin chaiiin;yhal cheeo rlaiin chckhey cheol;shaiiin shckhey lohor air okeody	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113r	113	f113r|f113r.4-f113r.7	R1	CONTRADICTED	f113r|f113r.4-f113r.7;f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24	olkain;chotaiin;chosaiin;chaiiin;cheol;okeody;arody	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113r	113	f113r|f113r.4-f113r.7	R5	CONTRADICTED	f113r|f113r.4-f113r.7;f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24	sokal okeey char laiin olkain;daiin chky le chody chotaiin;shol lkeeoar chodaiin otam chosaiin;chol chr s aiin chaiiin;yhal cheeo rlaiin chckhey cheol;shaiiin shckhey lohor air okeody;chopchey araiin or sal arody	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113r	113	f113r|f113r.8-f113r.9	R1	CONTRADICTED	f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26	chotaiin;chosaiin;chaiiin;cheol;okeody;arody;okeedy	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113r	113	f113r|f113r.8-f113r.9	R5	CONTRADICTED	f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26	daiin chky le chody chotaiin;shol lkeeoar chodaiin otam chosaiin;chol chr s aiin chaiiin;yhal cheeo rlaiin chckhey cheol;shaiiin shckhey lohor air okeody;chopchey araiin or sal arody;char lkeeody oteeo loaiin okeedy	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113r	113	f113r|f113r.10-f113r.12	R1	CONTRADICTED	f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29	chosaiin;chaiiin;cheol;okeody;arody;okeedy;oteedy	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113r	113	f113r|f113r.10-f113r.12	R5	CONTRADICTED	f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29	shol lkeeoar chodaiin otam chosaiin;chol chr s aiin chaiiin;yhal cheeo rlaiin chckhey cheol;shaiiin shckhey lohor air okeody;chopchey araiin or sal arody;char lkeeody oteeo loaiin okeedy;lkchedy okaiin chal taiin oteedy	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113r	113	f113r|f113r.13-f113r.15	R1	CONTRADICTED	f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33	chaiiin;cheol;okeody;arody;okeedy;oteedy;chockhy	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113r	113	f113r|f113r.13-f113r.15	R5	CONTRADICTED	f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33	chol chr s aiin chaiiin;yhal cheeo rlaiin chckhey cheol;shaiiin shckhey lohor air okeody;chopchey araiin or sal arody;char lkeeody oteeo loaiin okeedy;lkchedy okaiin chal taiin oteedy;ykeeor chear okain chear chockhy	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	7	0
IT2a	f113r	113	f113r|f113r.16-f113r.19	R1	CONTRADICTED	f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36	cheol;okeody;arody;okeedy;oteedy;chockhy;shedain	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113r	113	f113r|f113r.16-f113r.19	R5	CONTRADICTED	f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36	yhal cheeo rlaiin chckhey cheol;shaiiin shckhey lohor air okeody;chopchey araiin or sal arody;char lkeeody oteeo loaiin okeedy;lkchedy okaiin chal taiin oteedy;ykeeor chear okain chear chockhy;rchedy qosain dcheey sheody shedain	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	6	0
IT2a	f113r	113	f113r|f113r.20-f113r.21	R1	CONTRADICTED	f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38	okeody;arody;okeedy;oteedy;chockhy;shedain;aiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113r	113	f113r|f113r.20-f113r.21	R5	CONTRADICTED	f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38	shaiiin shckhey lohor air okeody;chopchey araiin or sal arody;char lkeeody oteeo loaiin okeedy;lkchedy okaiin chal taiin oteedy;ykeeor chear okain chear chockhy;rchedy qosain dcheey sheody shedain;qoteey daiin okchedy sheos aiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	5	0
IT2a	f113r	113	f113r|f113r.22-f113r.24	R1	CONTRADICTED	f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38;f113r|f113r.39-f113r.41	arody;okeedy;oteedy;chockhy;shedain;aiin;okeeody	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113r	113	f113r|f113r.22-f113r.24	R5	CONTRADICTED	f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38;f113r|f113r.39-f113r.41	chopchey araiin or sal arody;char lkeeody oteeo loaiin okeedy;lkchedy okaiin chal taiin oteedy;ykeeor chear okain chear chockhy;rchedy qosain dcheey sheody shedain;qoteey daiin okchedy sheos aiin;lkeechey okain sheey qoees okeeody	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	4	0
IT2a	f113r	113	f113r|f113r.25-f113r.26	R1	CONTRADICTED	f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38;f113r|f113r.39-f113r.41;f113r|f113r.42-f113r.44	okeedy;oteedy;chockhy;shedain;aiin;okeeody;lkaiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113r	113	f113r|f113r.25-f113r.26	R5	CONTRADICTED	f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38;f113r|f113r.39-f113r.41;f113r|f113r.42-f113r.44	char lkeeody oteeo loaiin okeedy;lkchedy okaiin chal taiin oteedy;ykeeor chear okain chear chockhy;rchedy qosain dcheey sheody shedain;qoteey daiin okchedy sheos aiin;lkeechey okain sheey qoees okeeody;chedam cheeky lkedy chedy lkaiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	3	0
IT2a	f113r	113	f113r|f113r.27-f113r.29	R1	CONTRADICTED	f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38;f113r|f113r.39-f113r.41;f113r|f113r.42-f113r.44;f113r|f113r.45-f113r.51	oteedy;chockhy;shedain;aiin;okeeody;lkaiin;loary	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113r	113	f113r|f113r.27-f113r.29	R5	CONTRADICTED	f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38;f113r|f113r.39-f113r.41;f113r|f113r.42-f113r.44;f113r|f113r.45-f113r.51	lkchedy okaiin chal taiin oteedy;ykeeor chear okain chear chockhy;rchedy qosain dcheey sheody shedain;qoteey daiin okchedy sheos aiin;lkeechey okain sheey qoees okeeody;chedam cheeky lkedy chedy lkaiin;olkal airody okaiin okalal loary	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	2	0
IT2a	f113v	113	f113v|f113v.1-f113v.3	R1	CONTRADICTED	f113v|f113v.1-f113v.3;f113v|f113v.4-f113v.6;f113v|f113v.7-f113v.9;f113v|f113v.10-f113v.12;f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24	olam;cheodoiidaiin;olchy;oror;yteeeor;olaiin;cheos	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113v	113	f113v|f113v.1-f113v.3	R5	CONTRADICTED	f113v|f113v.1-f113v.3;f113v|f113v.4-f113v.6;f113v|f113v.7-f113v.9;f113v|f113v.10-f113v.12;f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24	chotar okeeodar qokain olol olam;oteesal tcheolchy lcheol chockhy cheodoiidaiin;okaiin chokaiin checkhol cholkaiin olchy;solchedy otsheody arl olchey oror;olkar okaiin cthor oraiin yteeeor;chody otchar or otary olaiin;lol olkeey lcheey loar cheos	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113v	113	f113v|f113v.4-f113v.6	R1	CONTRADICTED	f113v|f113v.4-f113v.6;f113v|f113v.7-f113v.9;f113v|f113v.10-f113v.12;f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27	cheodoiidaiin;olchy;oror;yteeeor;olaiin;cheos;alkeedy	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113v	113	f113v|f113v.4-f113v.6	R5	CONTRADICTED	f113v|f113v.4-f113v.6;f113v|f113v.7-f113v.9;f113v|f113v.10-f113v.12;f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27	oteesal tcheolchy lcheol chockhy cheodoiidaiin;okaiin chokaiin checkhol cholkaiin olchy;solchedy otsheody arl olchey oror;olkar okaiin cthor oraiin yteeeor;chody otchar or otary olaiin;lol olkeey lcheey loar cheos;qotody loty ycheeol cheeo alkeedy	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113v	113	f113v|f113v.7-f113v.9	R1	CONTRADICTED	f113v|f113v.7-f113v.9;f113v|f113v.10-f113v.12;f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32	olchy;oror;yteeeor;olaiin;cheos;alkeedy;okar	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113v	113	f113v|f113v.7-f113v.9	R5	CONTRADICTED	f113v|f113v.7-f113v.9;f113v|f113v.10-f113v.12;f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32	okaiin chokaiin checkhol cholkaiin olchy;solchedy otsheody arl olchey oror;olkar okaiin cthor oraiin yteeeor;chody otchar or otary olaiin;lol olkeey lcheey loar cheos;qotody loty ycheeol cheeo alkeedy;char ar olar aiiin okar	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113v	113	f113v|f113v.10-f113v.12	R1	CONTRADICTED	f113v|f113v.10-f113v.12;f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35	oror;yteeeor;olaiin;cheos;alkeedy;okar;otain	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113v	113	f113v|f113v.10-f113v.12	R5	CONTRADICTED	f113v|f113v.10-f113v.12;f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35	solchedy otsheody arl olchey oror;olkar okaiin cthor oraiin yteeeor;chody otchar or otary olaiin;lol olkeey lcheey loar cheos;qotody loty ycheeol cheeo alkeedy;char ar olar aiiin okar;qokaiin air lor chedy otain	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113v	113	f113v|f113v.13-f113v.17	R1	CONTRADICTED	f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35;f113v|f113v.36-f113v.37	yteeeor;olaiin;cheos;alkeedy;okar;otain;ydaiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113v	113	f113v|f113v.13-f113v.17	R5	CONTRADICTED	f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35;f113v|f113v.36-f113v.37	olkar okaiin cthor oraiin yteeeor;chody otchar or otary olaiin;lol olkeey lcheey loar cheos;qotody loty ycheeol cheeo alkeedy;char ar olar aiiin okar;qokaiin air lor chedy otain;olaiin oteeey lchedy qokair ydaiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113v	113	f113v|f113v.18-f113v.20	R1	CONTRADICTED	f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35;f113v|f113v.36-f113v.37;f113v|f113v.38-f113v.41	olaiin;cheos;alkeedy;okar;otain;ydaiin;cheody	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113v	113	f113v|f113v.18-f113v.20	R5	CONTRADICTED	f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35;f113v|f113v.36-f113v.37;f113v|f113v.38-f113v.41	chody otchar or otary olaiin;lol olkeey lcheey loar cheos;qotody loty ycheeol cheeo alkeedy;char ar olar aiiin okar;qokaiin air lor chedy otain;olaiin oteeey lchedy qokair ydaiin;aiin okain ar aiin cheody	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	7	0
IT2a	f113v	113	f113v|f113v.21-f113v.24	R1	CONTRADICTED	f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35;f113v|f113v.36-f113v.37;f113v|f113v.38-f113v.41;f113v|f113v.42-f113v.44	cheos;alkeedy;okar;otain;ydaiin;cheody;oloiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f113v	113	f113v|f113v.21-f113v.24	R5	CONTRADICTED	f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35;f113v|f113v.36-f113v.37;f113v|f113v.38-f113v.41;f113v|f113v.42-f113v.44	lol olkeey lcheey loar cheos;qotody loty ycheeol cheeo alkeedy;char ar olar aiiin okar;qokaiin air lor chedy otain;olaiin oteeey lchedy qokair ydaiin;aiin okain ar aiin cheody;cheal otain okar otaiin oloiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	6	0
IT2a	f113v	113	f113v|f113v.25-f113v.27	R1	CONTRADICTED	f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35;f113v|f113v.36-f113v.37;f113v|f113v.38-f113v.41;f113v|f113v.42-f113v.44;f113v|f113v.45-f113v.46	alkeedy;okar;otain;ydaiin;cheody;oloiin;cheey	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
