target_recipe	target_is_exact_catalog_key	target_identity_route	observed_context_robustness	sampled_context_count	green_context_count	amber_context_count	stop_context_count	stop_factor_rules	deck_instruction	gdt450_false_safe_regression_target	advisory_can_override_live_execution
Y+OK+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:OK>T	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
Y+OK+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	13	13	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+OK+Y+CH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+OL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	35	35	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+OL+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+OL+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+OL+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	3	3	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+OL+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	3	3	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+OL+LOCAL_CHAR_F+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+OL+T	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+OL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	4	4	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+OR	YES	IDENTITY_EXACT_FUTURE_STRONG	OBSERVED_CONTEXT_ALL_GREEN	14	14	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+OR+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	3	3	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+OR+SH	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+OR+T	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+OT	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	34	34	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+OT+T+CH+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	6	6	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	7	7	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	6	6	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+AIR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+AL	YES	IDENTITY_EXACT_NARROW_APPENDIX	OBSERVED_CONTEXT_ALL_GREEN	5	5	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+AL+CH+O+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+AL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+AN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+AR	YES	IDENTITY_EXACT_NARROW_APPENDIX	OBSERVED_CONTEXT_ALL_GREEN	6	6	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+A_ADDR+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+A_ADDR+S+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+CH	YES	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+CH+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+CH+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+CH+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+CH+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	3	3	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+CH+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+CH+OR	YES	IDENTITY_EXACT_NARROW_APPENDIX	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+CH+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+CHD	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+CHD+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	3	3	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+D_ADDR+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+D_ADDR+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+E+DA+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+E+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	7	7	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+E+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+E+O+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+E+O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+E+O+D_ADDR+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+E+O+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+E+O+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+E+O+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+E+O+S_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+E+OL+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+E+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+E+SH+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	4	4	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+EE+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+EE+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+EE+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+EE+S+AN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	9	9	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+EEE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	2	0	0	2	PAIR:P>K	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
Y+P+K+EE+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:P>K	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
Y+P+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	2	0	0	2	PAIR:P>K	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
Y+P+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	4	4	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+O+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+O+CH+P+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+O+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+O+D_ADDR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+O+E+O+P+CH+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+O+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+OK	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:P>OK	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
Y+P+OK+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	2	0	0	2	PAIR:P>OK	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
Y+P+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	4	4	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+OL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	3	3	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	5	5	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+P	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:P>P	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
Y+P+P+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:P>P	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
Y+P+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:P>R	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
Y+P+R+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:P>R	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
Y+P+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:P>S	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
Y+P+S+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:P>S	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
Y+P+SH	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+SH+E+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+SH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+T	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:P>T	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
Y+P+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:P>T	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
Y+P+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	14	14	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+Y+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+P+Y+CH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	4	4	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	7	7	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	6	6	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	4	0	4	0	NONE	REISSUE_CONTEXT_CERTIFICATE__AMBER_POSSIBLE	NO	NO
Y+R+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	3	3	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+AL+CH+O+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+AL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+AN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	4	4	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+A_ADDR+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+A_ADDR+S+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+CH+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	3	3	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+CH+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+CH+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+CH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+CHD+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+E+DA+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+E+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	7	7	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+E+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+E+O+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+E+O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+E+O+D_ADDR+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+E+O+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
Y+R+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
