fold	surface	truth_recipe	candidate_count_capped	truth_generated	gdt519_rank	gdt520_rank	gdt519_top1	gdt520_top1	truth_segment_count	truth_boundary_nll	selected_top_segment_count	selected_top_boundary_nll
3	shkchy	SH+K+Y	18	YES	2	2	SH+K+CH+Y	SH+K+CH+Y	3	1.042348334	4	0.980548103
3	shlches	D_ADDR+Y+L+CH+E+S	95	NO	0	0	SH+L+CH+E+S	NONE	0	NONE	0	NONE
3	shoaiin	SH+O+AIIN	100	YES	1	1	SH+O+AIIN	SH+O+AIIN	3	0.619576460	3	0.619576460
3	shokaiin	SH+OK+AIIN	100	YES	1	1	SH+OK+AIIN	SH+OK+AIIN	3	0.542628717	3	0.542628717
3	shol	SH+OL	14	YES	1	1	SH+OL	SH+OL	2	0.141653096	2	0.141653096
3	shos	SH+O+S	22	YES	1	1	SH+O+S	SH+O+S	3	0.417272376	3	0.417272376
3	shoshy	SH+O+SH+Y	42	YES	1	1	SH+O+SH+Y	SH+O+SH+Y	4	0.955948729	4	0.955948729
3	shoteey	SH+OT+EE+Y	29	YES	1	1	SH+OT+EE+Y	SH+OT+EE+Y	4	0.647482352	4	0.647482352
3	shtol	SH+T+OL	18	YES	1	1	SH+T+OL	SH+T+OL	3	0.516086583	3	0.516086583
3	shy	Y	5	YES	2	2	SH+Y	SH+Y	1	1.089941785	2	0.440423184
3	skar	K+AR	12	NO	0	0	SH+K+AR	NONE	0	NONE	0	NONE
3	skchdy	S+K+CHD+DY	26	YES	5	5	S+K+CHD+Y	S+K+CHD+Y	4	2.818701659	4	1.595908868
3	sodar	S+O+DA+R	18	YES	6	7	S+O+D_ADDR+AR	S+O+D_ADDR+AR	4	5.939491725	4	0.628363370
3	solchkal	S+OL+CH+K+AL	100	YES	2	2	OL+CH+K+AL	OL+CH+K+AL	5	1.146708911	4	0.932889493
3	soldy	S+OL+D_ADDR+Y	21	YES	5	5	OL+DY	OL+DY	4	2.672878614	2	0.866079095
3	solshedy	OL+SH+E+DY	100	YES	1	1	OL+SH+E+DY	OL+SH+E+DY	4	2.185850523	4	2.185850523
3	solteedy	OL+T+EE+DY	100	YES	3	3	OL+T+EE+D_ADDR+Y	OL+T+EE+D_ADDR+Y	4	1.505351362	5	2.115174416
3	sorcheey	OR+Y	68	NO	0	0	S+OR+SH+EE+Y	NONE	0	NONE	0	NONE
3	sorshy	S+OR+SH+Y	40	YES	1	1	S+OR+SH+Y	S+OR+SH+Y	4	0.933732780	4	0.933732780
3	sosho	S+O+SH+O	26	YES	1	1	S+O+SH+O	S+O+SH+O	4	0.687044327	4	0.687044327
3	sosor	S+OR	48	NO	0	0	S+O+S+OR	NONE	0	NONE	0	NONE
3	sotchy	S+OT+Y	26	YES	2	2	S+OT+CH+Y	S+OT+CH+Y	3	0.969040009	4	0.907239777
3	ssheol	S+SH+E+OL	41	YES	1	1	S+SH+E+OL	S+SH+E+OL	4	0.885385906	4	0.885385906
3	sshey	S+SH+E+Y	9	YES	1	1	S+SH+E+Y	S+SH+E+Y	4	0.876263003	4	0.876263003
3	taiin	T+AIIN	61	YES	1	1	T+AIIN	T+AIIN	2	0.244627444	2	0.244627444
3	talor	L+AL+OR	16	NO	0	0	T+AL+OR	NONE	0	NONE	0	NONE
3	tchody	T+CH+O+DY	17	YES	1	1	T+CH+O+DY	T+CH+O+DY	4	0.643578539	4	0.643578539
3	tchor	T+CH+OR	22	YES	1	1	T+CH+OR	T+CH+OR	3	0.177999130	3	0.177999130
3	tdain	T+AIN	28	YES	2	2	T+D_ADDR+AIN	T+D_ADDR+AIN	2	1.713109016	3	1.263863485
3	tealy	AL+Y	7	NO	0	0	T+E+AL+Y	NONE	0	NONE	0	NONE
3	tedy	T+E+DY	7	YES	1	1	T+E+DY	T+E+DY	3	0.732401213	3	0.732401213
3	teey	T+EE+Y	4	YES	1	1	T+EE+Y	T+EE+Y	3	0.230466885	3	0.230466885
3	teody	T+E+O+DY	11	YES	1	1	T+E+O+DY	T+E+O+DY	4	0.723333768	4	0.723333768
3	tey	T+E+Y	3	YES	1	1	T+E+Y	T+E+Y	3	0.184112921	3	0.184112921
3	torchy	T+OR+Y	15	YES	2	2	T+OR+CH+Y	T+OR+CH+Y	3	1.070542363	4	1.008742131
3	tos	T+O+S	8	YES	1	1	T+O+S	T+O+S	3	0.332868854	3	0.332868854
3	tshes	T+SH+E+S	22	YES	1	1	T+SH+E+S	T+SH+E+S	4	0.794101126	4	0.794101126
3	tshol	T+SH+OL	30	YES	1	1	T+SH+OL	T+SH+OL	3	0.477753638	3	0.477753638
3	tshor	T+SH+OR	30	YES	1	1	T+SH+OR	T+SH+OR	3	0.548956311	3	0.548956311
3	tshy	T+Y	9	YES	1	1	T+Y	T+Y	2	1.426042328	2	1.426042328
3	ycheeo	Y+Y	16	NO	0	0	Y+CH+EE+O	NONE	0	NONE	0	NONE
3	ychekchy	Y+CH+K+Y	45	YES	1	1	Y+CH+K+Y	Y+CH+K+Y	4	1.902926707	4	1.902926707
3	ychocphy	Y+CH+O+CH+P+Y	27	YES	1	1	Y+CH+O+CH+P+Y	Y+CH+O+CH+P+Y	5	1.232838174	5	1.232838174
3	ydoly	Y+D_ADDR+OL+Y	11	YES	1	1	Y+D_ADDR+OL+Y	Y+D_ADDR+OL+Y	4	0.437763366	4	0.437763366
3	ykar	Y+K+AR	6	YES	1	1	Y+K+AR	Y+K+AR	3	0.170301285	3	0.170301285
3	ykchor	Y+K+CH+OR	26	YES	1	1	Y+K+CH+OR	Y+K+CH+OR	4	0.265897061	4	0.265897061
3	ykeeey	Y+K+EEE+Y	6	YES	3	2	Y+K+E+EE+Y	Y+K+E+EE+Y	4	0.217933636	5	3.586638748
3	ykeeoly	Y+K+OL+Y	17	NO	0	0	Y+K+EE+OL+Y	NONE	0	NONE	0	NONE
3	ykeeor	Y+K+EE+OR	16	YES	1	1	Y+K+EE+OR	Y+K+EE+OR	4	0.366175985	4	0.366175985
3	ykeor	Y+K+E+OR	7	YES	1	1	Y+K+E+OR	Y+K+E+OR	4	0.378866283	4	0.378866283
3	ykeshey	Y+K+E+SH+E+Y	6	YES	1	1	Y+K+E+SH+E+Y	Y+K+E+SH+E+Y	6	0.649202610	6	0.649202610
3	yky	Y+K+Y	1	YES	1	1	Y+K+Y	Y+K+Y	3	0.419546882	3	0.419546882
3	yoar	Y+O+AR	3	YES	1	1	Y+O+AR	Y+O+AR	3	0.707321271	3	0.707321271
3	yoeteey	Y+T+EE+Y	6	NO	0	0	Y+O+E+T+EE+Y	NONE	0	NONE	0	NONE
3	ytain	Y+T+AIN	43	YES	1	1	Y+T+AIN	Y+T+AIN	3	0.295049701	3	0.295049701
3	ytasal	Y+T+A_ADDR+S+AL	37	YES	2	2	Y+T+S+AL	Y+T+S+AL	5	0.831385677	4	2.226622544
3	ytchdy	Y+T+CHD+Y	37	YES	1	1	Y+T+CHD+Y	Y+T+CHD+Y	4	1.231910976	4	1.231910976
3	ytshedy	Y+T+SH+E+DY	79	YES	1	1	Y+T+SH+E+DY	Y+T+SH+E+DY	5	1.970275233	5	1.970275233
