gdt744_field_id	gdt743_patch_id	gdt739_dispatch_id	patch_id	occurrence_id	page	locus	target_ordinal	surface	body	opaque_head_id	line_position	family	level	left_extent	right_extent	bounded_span_tokens	left_boundary_reason	right_boundary_reason	boundary_complete	strong_anchor_count	strong_anchor_surfaces	strong_anchor_tags	thermal_quality_conflict	moisture_quality_conflict	quality_conflict	strong_anchor_signature	strong_anchor_evidence	supplemental_whole_role_anchor_count	supplemental_whole_role_surfaces	raw_field_channel	w3_only_anchor_count	w3_only_anchor_signature	w3_only_field_channel	r2_anchor_count	r2_field_channel	unclipped_anchor_count	unclipped_field_channel	unresolved_candidate_count	unresolved_candidate_surfaces	gdt743_dimension_dispatch	gdt743_carrier_dispatch	gdt743_working_render_de	gdt743_specific_local_dispatch	field_scope	literal_lexeme_claimed	plaintext_clause_claimed	head_or_body_lexeme_credit	component_export_credit	unseen_form_export	surface_channel_occurrences	surface_channel_pages	surface_channel_anchor_signatures	complete_surface_channel_occurrences	complete_surface_channel_pages	complete_surface_channel_anchor_signatures	window_recurrence_gate	complete_template_gate	field_confidence_tier	template_backed_field_reading	exploratory_field_candidate	w3_only_complete_template_gate	w3_only_same_channel	w3_only_template_reading_retained	historical_mode	unresolved_content_slot_class	unresolved_slot_label_de	field_render_de	combined_target_field_render_de	combined_specific_dispatch
G744-F0173	G743-R0173	G739-D0173	G738-P0173	G737-O0545	f75r	f75r.15	1	sain	ain	H2	FIRST	SCALAR	II	0	2	2	LINE_EDGE_AFTER_R0	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; Eintrag	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen; Eintrag ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0174	G743-R0174	G739-D0174	G738-P0174	G737-O0548	f75r	f75r.24	4	sain	ain	H2	MIDDLE	SCALAR	II	3	1	4	LINE_EDGE_AFTER_R3	STRICT_INITIAL_BEFORE_R2	1	1	qolkary	HOT|MATERIAL|PART	0	0	0	L1@3:qolkary:HOT|MATERIAL|PART	L1 qolkary=gib die erste erhitzte Drogenfraktion hinzu [HOT|MATERIAL|PART;W2_PROVISIONAL_WORKING]	0	NONE	DESCRIPTIVE_MATERIA	0	NONE	OPEN	1	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	0	NONE	AMOUNT_DOSE	MATERIAL_PART	Mengen-/Portionsstufe II des Materialteils	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	16	14	16	7	7	7	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	0	0	0	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Stoff+Teil/Portion; Qualität=heiß; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Mengen-/Portionsstufe II des Materialteils ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Stoff+Teil/Portion; Qualität=heiß; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0175	G743-R0175	G739-D0175	G738-P0175	G737-O0554	f75r	f75r.44	2	sain	ain	H2	MIDDLE	SCALAR	II	0	1	1	PRIOR_CLOSE_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0176	G743-R0176	G739-D0176	G738-P0176	G737-O0567	f76r	f76r.1	10	sain	ain	H2	MIDDLE	SCALAR	II	0	2	2	PRIOR_CLOSE_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R2	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0177	G743-R0177	G739-D0177	G738-P0177	G737-O0574	f76r	f76r.21	10	sain	ain	H2	MIDDLE	SCALAR	II	2	1	3	PRIOR_CLOSE_BEFORE_R3	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	QUANTITY_OR_PART	1	qotaly	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0178	G743-R0178	G739-D0178	G738-P0178	G737-O0575	f76r	f76r.30	11	sain	ain	H2	MIDDLE	SCALAR	II	5	1	6	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	qokey	HOT|VALUE	0	0	0	L5@6:qokey:HOT|VALUE	L5 qokey=heiß in der Mitte des Grades [HOT|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_QUALITY	1	L5@6:qokey:HOT|VALUE	DESCRIPTIVE_QUALITY	0	OPEN	1	DESCRIPTIVE_QUALITY	2	dalaiin|olky	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	7	7	7	3	3	3	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe II; Dimension offen ⟦Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0179	G743-R0179	G739-D0179	G738-P0179	G737-O0578	f76r	f76r.34	11	sain	ain	H2	MIDDLE	SCALAR	II	3	1	4	PRIOR_CLOSE_BEFORE_R4	LINE_EDGE_AFTER_R1	1	1	oly	PROCESS	0	0	0	R1@12:oly:PROCESS	R1 oly=abseihen [PROCESS;W3_SOLID_WORKING_THEORY]	0	NONE	PRESCRIPTIVE_PROCESS	1	R1@12:oly:PROCESS	PRESCRIPTIVE_PROCESS	1	PRESCRIPTIVE_PROCESS	1	PRESCRIPTIVE_PROCESS	2	ollchy|shlches	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	1	1	1	1	1	1	0	0	F1_SINGLE_CONTEXT	0	1	0	1	0	PRESCRIPTIVE	INGREDIENT_OR_PROCESS_COMPLEMENT	Stoff-/Prozessergänzung offen	VORLÄUFIG: Rezeptanweisung: Stoff offen; Vorgang belegt; Bedingung=offen; Ziel=Skala/Stufe II; Evidenz=Einzelkontext	Skalarstufe II; Dimension offen ⟦VORLÄUFIG: Rezeptanweisung: Stoff offen; Vorgang belegt; Bedingung=offen; Ziel=Skala/Stufe II; Evidenz=Einzelkontext⟧	0
G744-F0180	G743-R0180	G739-D0180	G738-P0180	G737-O0581	f76r	f76r.41	1	sain	ain	H2	FIRST	SCALAR	II	0	2	2	LINE_EDGE_AFTER_R0	CURRENT_CLOSE_INCLUDED_R2	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	DESCRIPTIVE_QUALITY	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; Eintrag	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen; Eintrag ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0181	G743-R0181	G739-D0181	G738-P0181	G737-O0583	f76r	f76r.49	5	sain	ain	H2	MIDDLE	SCALAR	II	3	4	7	STRICT_INITIAL_BEFORE_R4	CURRENT_CLOSE_INCLUDED_R4	1	1	olaiin	AMOUNT|MATERIAL	0	0	0	L3@2:olaiin:AMOUNT|MATERIAL	L3 olaiin=drei Portionen Drogenstoff [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	0	NONE	QUANTITY_OR_PART	1	L3@2:olaiin:AMOUNT|MATERIAL	QUANTITY_OR_PART	0	OPEN	1	QUANTITY_OR_PART	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	3	3	3	3	3	3	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	AMBIGUOUS_BOUND_FIELD	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	Mengen-/Teilfeld: Bezugsstoff offen; Marker=Menge; Träger=Stoff; Wert=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II; Dimension offen ⟦Mengen-/Teilfeld: Bezugsstoff offen; Marker=Menge; Träger=Stoff; Wert=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0182	G743-R0182	G739-D0182	G738-P0182	G737-O0587	f76r	f76r.55	1	sain	ain	H2	FIRST	SCALAR	II	0	4	4	LINE_EDGE_AFTER_R0	STRICT_INITIAL_BEFORE_R5	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; Eintrag	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen; Eintrag ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0183	G743-R0183	G739-D0183	G738-P0183	G737-O0601	f77r	f77r.14	2	sain	ain	H2	MIDDLE	SCALAR	II	0	2	2	STRICT_INITIAL_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R2	1	1	qoteedy	CLOSE|COLD|VALUE	0	0	0	R2@4:qoteedy:CLOSE|COLD|VALUE	R2 qoteedy=kalt am Ende des Grades, abgeschlossen [CLOSE|COLD|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_QUALITY	1	R2@4:qoteedy:CLOSE|COLD|VALUE	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	1	sheeol	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	7	7	7	3	3	3	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=kalt; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II; Dimension offen ⟦Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=kalt; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0184	G743-R0184	G739-D0184	G738-P0184	G737-O0616	f77v	f77v.27	6	sain	ain	H2	MIDDLE	SCALAR	II	4	1	5	PRIOR_CLOSE_BEFORE_R5	CURRENT_CLOSE_INCLUDED_R1	1	2	chedal|fchedy	AMOUNT|DRY|MATERIAL|PART|PROCESS|VALUE	0	0	0	L3@3:chedal:AMOUNT|DRY|MATERIAL|VALUE|L2@4:fchedy:DRY|PART|PROCESS|VALUE	L3 chedal=trockener abgewogener Rohstoffposten I in der Gradmitte [AMOUNT|DRY|MATERIAL|VALUE;W3_SOLID_WORKING_THEORY] || L2 fchedy=Blütenfraktion bis zur Mittelstufe trocknen und abschließen [DRY|PART|PROCESS|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	PRESCRIPTIVE_RECIPE	2	L3@3:chedal:AMOUNT|DRY|MATERIAL|VALUE|L2@4:fchedy:DRY|PART|PROCESS|VALUE	PRESCRIPTIVE_RECIPE	1	PRESCRIPTIVE_RECIPE	3	PRESCRIPTIVE_RECIPE	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	1	1	1	1	1	1	0	0	F1_SINGLE_CONTEXT	0	1	0	1	0	PRESCRIPTIVE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	VORLÄUFIG: Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Stoff+Teil/Portion; Mengenmarker=vorhanden; Bedingung=trocken; Ziel=Skala/Stufe II; Evidenz=Einzelkontext	Skalarstufe II; Dimension offen ⟦VORLÄUFIG: Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Stoff+Teil/Portion; Mengenmarker=vorhanden; Bedingung=trocken; Ziel=Skala/Stufe II; Evidenz=Einzelkontext⟧	0
G744-F0185	G743-R0185	G739-D0185	G738-P0185	G737-O0624	f78r	f78r.23	1	sain	ain	H2	FIRST	SCALAR	II	0	2	2	LINE_EDGE_AFTER_R0	STRICT_INITIAL_BEFORE_R3	1	1	sheor	MATERIAL|MOIST|PART	0	0	0	R1@2:sheor:MATERIAL|MOIST|PART	R1 sheor=feuchter Drogenteil [MATERIAL|MOIST|PART;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	1	R1@2:sheor:MATERIAL|MOIST|PART	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	MATERIAL_PART	Skalarstufe II des Materialteils; Dimension offen; Eintrag	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	16	14	16	7	7	7	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Stoff+Teil/Portion; Qualität=feucht/eingeweicht; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II des Materialteils; Dimension offen; Eintrag ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Stoff+Teil/Portion; Qualität=feucht/eingeweicht; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0186	G743-R0186	G739-D0186	G738-P0186	G737-O0629	f78r	f78r.35	2	sain	ain	H2	MIDDLE	SCALAR	II	1	5	6	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	1	cheeky	DRY|HOT|VALUE	0	0	0	R3@5:cheeky:DRY|HOT|VALUE	R3 cheeky=trocken am Gradende, dann heiß am Gradanfang [DRY|HOT|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_QUALITY	1	R3@5:cheeky:DRY|HOT|VALUE	DESCRIPTIVE_QUALITY	0	OPEN	1	DESCRIPTIVE_QUALITY	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	7	7	7	3	3	3	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß+trocken; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe II; Dimension offen ⟦Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß+trocken; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0187	G743-R0187	G739-D0187	G738-P0187	G737-O0631	f78v	f78v.12	8	sain	ain	H2	LAST	SCALAR	II	5	0	5	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	1	otaly	MATERIAL|PREPARATION	0	0	0	L3@5:otaly:MATERIAL|PREPARATION	L3 otaly=Rohstoff-I-Ansatz leicht kühlen und abschließen [MATERIAL|PREPARATION;W3_SOLID_WORKING_THEORY]	0	NONE	MATERIA_OR_INGREDIENT	1	L3@5:otaly:MATERIAL|PREPARATION	MATERIA_OR_INGREDIENT	0	OPEN	1	MATERIA_OR_INGREDIENT	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	1	1	1	0	0	0	0	0	F1_SINGLE_CONTEXT	0	1	0	1	0	AMBIGUOUS_RECORD_CHANNEL	LEMMA_OR_INGREDIENT	Lemma-/Zutatinhalt offen	VORLÄUFIG: Stoff-/Zutatfeld: Beschreibungs- oder Rezeptkanal offen; Träger=Stoff+Zubereitung; Skala/Stufe II; Evidenz=Einzelkontext	Skalarstufe II; Dimension offen ⟦VORLÄUFIG: Stoff-/Zutatfeld: Beschreibungs- oder Rezeptkanal offen; Träger=Stoff+Zubereitung; Skala/Stufe II; Evidenz=Einzelkontext⟧	0
G744-F0188	G743-R0188	G739-D0188	G738-P0188	G737-O0635	f78v	f78v.30	3	sain	ain	H2	MIDDLE	SCALAR	II	1	5	6	STRICT_INITIAL_BEFORE_R2	RADIUS5_CENSORED	0	2	oiiin|sheety	MOIST|PREPARATION	0	0	0	R1@4:sheety:MOIST|R3@6:oiiin:PREPARATION	R1 sheety=vollständig angefeuchtet und gekühlt [MOIST;W3_SOLID_WORKING_THEORY] || R3 oiiin=Zubereitung in Form IV [PREPARATION;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	2	R1@4:sheety:MOIST|R3@6:oiiin:PREPARATION	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_QUALITY	2	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	16	14	16	7	7	7	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=feucht/eingeweicht; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe II; Dimension offen ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=feucht/eingeweicht; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0189	G743-R0189	G739-D0189	G738-P0189	G737-O0640	f79r	f79r.6	6	sain	ain	H2	MIDDLE	SCALAR	II	5	3	8	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	1	qokey	HOT|VALUE	0	0	0	L1@5:qokey:HOT|VALUE	L1 qokey=heiß in der Mitte des Grades [HOT|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_QUALITY	1	L1@5:qokey:HOT|VALUE	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	0	NONE	QUALITY_DEGREE	OPEN	Heißgrad II	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	7	7	7	3	3	3	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Heißgrad II ⟦Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0190	G743-R0190	G739-D0190	G738-P0190	G737-O0645	f79r	f79r.19	4	sain	ain	H2	MIDDLE	SCALAR	II	2	5	7	STRICT_INITIAL_BEFORE_R3	RADIUS5_CENSORED	0	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	1	sheyky	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0191	G743-R0191	G739-D0191	G738-P0191	G737-O0652	f79r	f79r.42	1	sain	ain	H2	FIRST	SCALAR	II	0	2	2	LINE_EDGE_AFTER_R0	CURRENT_CLOSE_INCLUDED_R2	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; Eintrag	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen; Eintrag ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0192	G743-R0192	G739-D0192	G738-P0192	G737-O0656	f79v	f79v.25	8	sain	ain	H2	MIDDLE	SCALAR	II	2	1	3	PRIOR_CLOSE_BEFORE_R3	LINE_EDGE_AFTER_R1	1	1	olkain	HOT|MATERIAL|VALUE	0	0	0	L2@6:olkain:HOT|MATERIAL|VALUE	L2 olkain=heißes Drogenmaterial, Grad II [HOT|MATERIAL|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	1	L2@6:olkain:HOT|MATERIAL|VALUE	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	2	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	16	14	16	7	7	7	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=heiß; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II; Dimension offen ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=heiß; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0193	G743-R0193	G739-D0193	G738-P0193	G737-O0686	f81r	f81r.15	1	sain	ain	H2	FIRST	SCALAR	II	0	2	2	LINE_EDGE_AFTER_R0	CURRENT_CLOSE_INCLUDED_R2	1	1	cheedy	CLOSE|DRY|VALUE	0	0	0	R2@3:cheedy:CLOSE|DRY|VALUE	R2 cheedy=trocken am Ende des Grades, abgeschlossen [CLOSE|DRY|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_QUALITY	1	R2@3:cheedy:CLOSE|DRY|VALUE	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; Eintrag	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	7	7	7	3	3	3	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=trocken; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II; Dimension offen; Eintrag ⟦Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=trocken; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
