held_page	global_running_event_id	source_event_id	surface	component_recipe	atom_count	other_surface_pages	other_recipe_pages	unsupported_atoms	unsupported_portable_atoms	unsupported_local_atoms	adjacent_pair_count	supported_adjacent_pair_count	unsupported_adjacent_pairs	longest_other_page_span_max4	leave_one_page_replay_class
f89r	G407-E4063	P1008-E1045	qopcholy	CARRIER_Q+O+CH+T+OL+Y	6	NONE	f10r	NONE	NONE	NONE	5	5	NONE	4	EXACT_RECIPE_FROM_OTHER_PAGE
f89r	G407-E4064	P1008-E1046	qokod	OK+O+D_ADDR	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f89r	G407-E4065	P1008-E1047	chepy	CH+E+P+Y	4	f76r	f76r	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4066	P1008-E1048	dar	D_ADDR+AR	2	f10r|f13r|f17r|f18r|f1r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f95v	f10r|f13r|f17r|f18r|f1r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4067	P1008-E1049	sheey	SH+EE+Y	3	f72r|f76r|f77r|f81v|f82r|f83r	f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4068	P1008-E1050	okor	OK+OR	2	f17r|f72r	f17r|f56r|f72r|f81r|f88r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4069	P1008-E1051	sheeos	SH+EE+O+S	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f89r	G407-E4070	P1008-E1052	oldain	OL+AIN	2	f1r	f1r|f76r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4071	P1008-E1053	dshody	SH+O+DY	3	NONE	f1r|f77r|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_RECIPE_FROM_OTHER_PAGE
f89r	G407-E4072	P1008-E1054	qocthy	O+CH+T+Y	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f89r	G407-E4073	P1008-E1055	chockhy	HO+CH+K+Y	4	f88v	f88v	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4074	P1008-E1056	dal	AL	1	f18r|f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4075	P1008-E1057	chedy	CHD+Y	2	f55v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	f1r|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4076	P1008-E1058	qokeody	OK+E+O+D_ADDR+Y	5	f88r|f88v	f55v|f72r|f88r|f88v	NONE	NONE	NONE	4	4	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4077	P1008-E1059	daldaiin	AL+AIIN	2	NONE	f67r2|f72r|f76r	NONE	NONE	NONE	1	1	NONE	2	EXACT_RECIPE_FROM_OTHER_PAGE
f89r	G407-E4078	P1008-E1060	chodaiin	CH+O+D_ADDR+AIIN	4	f10r|f1r|f76r	f10r|f1r|f76r	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4079	P1008-E1061	dal	AL	1	f18r|f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4080	P1008-E1062	qokeol	OK+E+OL	3	f82r|f88r	f72r|f76r|f81v|f82r|f88r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4081	P1008-E1063	chol	OL	1	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f72r|f76r|f77r|f81r|f88r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4082	P1008-E1064	qodaiin	CARRIER_Q+O+AIIN	3	f95v	f55v|f76r|f88v|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4083	P1008-E1065	chol	OL	1	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f72r|f76r|f77r|f81r|f88r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4084	P1008-E1066	cheody	CH+E+O+Y	4	f55v|f88r|f88v	f55v|f88r|f88v	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4085	P1008-E1067	qokechy	OK+E+Y	3	NONE	f67r2|f75r|f76r|f81r|f81v|f82r|f83r	NONE	NONE	NONE	2	2	NONE	3	EXACT_RECIPE_FROM_OTHER_PAGE
f89r	G407-E4086	P1008-E1068	daiin	AIIN	1	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4087	P1008-E1069	ctheody	CH+T+E+O+Y	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f89r	G407-E4088	P1008-E1070	dam	DA+AM_ADDR	2	f82r|f88v	f82r|f88v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4089	P1008-E1071	yshor	Y+SH+OR	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f89r	G407-E4090	P1008-E1072	s	S	1	f11r|f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f95v	f11r|f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4091	P1008-E1073	oiiin	O+IIN	2	f72r|f81v	f13r|f1r|f67r2|f72r|f76r|f77r|f81v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4092	P1008-E1074	daiin	AIIN	1	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4093	P1008-E1075	qokeey	OK+EE+Y	3	f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	f1r|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4094	P1008-E1076	daiin	AIIN	1	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4095	P1008-E1077	ckhol	CH+K+OL	3	f18r|f72r	f18r|f72r|f88v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4096	P1008-E1078	qokain	OK+AIN	2	f55v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	f18r|f1r|f55v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4097	P1008-E1079	cheamy	CH+AM_ADDR	2	NONE	f77r	NONE	NONE	NONE	1	1	NONE	2	EXACT_RECIPE_FROM_OTHER_PAGE
f89r	G407-E4098	P1008-E1080	tdain	T+AIN	2	NONE	f77r	NONE	NONE	NONE	1	1	NONE	2	EXACT_RECIPE_FROM_OTHER_PAGE
f89r	G407-E4099	P1008-E1081	s	S	1	f11r|f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f95v	f11r|f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4100	P1008-E1082	chol	OL	1	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f72r|f76r|f77r|f81r|f88r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4101	P1008-E1083	cheoky	CH+E+O+K+Y	5	f72r|f82r	f72r|f82r	NONE	NONE	NONE	4	4	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4102	P1008-E1084	cheody	CH+E+O+Y	4	f55v|f88r|f88v	f55v|f88r|f88v	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4103	P1008-E1085	qokar	OK+AR	2	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f95v	f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88v|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4104	P1008-E1086	dal	AL	1	f18r|f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4105	P1008-E1087	chor	CH+OR	2	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f88r|f88v	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f88r|f88v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4106	P1008-E1088	y	Y	1	f10r|f11r|f13r|f17r|f18r|f1r|f55v|f56r|f67r2|f72r|f76r|f77r|f81r|f81v|f88v|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4107	P1008-E1089	daiin	AIIN	1	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4108	P1008-E1096	tcheol	T+CH+E+O+L	5	f82r	f82r	NONE	NONE	NONE	4	4	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4109	P1008-E1097	qoeair	CARRIER_Q+O+E+AIR	4	NONE	NONE	NONE	NONE	NONE	3	2	E+AIR	3	KNOWN_ATOMS_NEW_PACKAGE_COMPOSITION
f89r	G407-E4110	P1008-E1098	sheol	SH+E+OL	3	f72r|f75r|f76r|f82r|f83r|f88v	f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4111	P1008-E1099	qocphey	CH+P+E+Y	4	NONE	f1r|f77r	NONE	NONE	NONE	3	3	NONE	4	EXACT_RECIPE_FROM_OTHER_PAGE
f89r	G407-E4112	P1008-E1100	saiin	S+AIIN	2	f67r2|f72r|f75r|f76r|f77r|f81v|f83r|f88r|f88v	f67r2|f72r|f75r|f76r|f77r|f81v|f83r|f88r|f88v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4113	P1008-E1101	cheocphey	CH+CH+P+E+Y	5	NONE	f77r|f81r	NONE	NONE	NONE	4	4	NONE	4	EXACT_RECIPE_FROM_OTHER_PAGE
f89r	G407-E4114	P1008-E1102	dal	AL	1	f18r|f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4115	P1008-E1103	darolg	AR+OL	2	NONE	f71v|f77r|f81r	NONE	NONE	NONE	1	1	NONE	2	EXACT_RECIPE_FROM_OTHER_PAGE
f89r	G407-E4116	P1008-E1104	om	O+AM_ADDR	2	f18r|f24v|f88r	f18r|f24v|f88r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4117	P1008-E1105	sheey	SH+EE+Y	3	f72r|f76r|f77r|f81v|f82r|f83r	f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4118	P1008-E1106	qokey	OK+E+Y	3	f75r|f76r|f81r|f81v|f82r|f83r	f67r2|f75r|f76r|f81r|f81v|f82r|f83r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4119	P1008-E1107	l	L	1	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4120	P1008-E1108	daiin	AIIN	1	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4121	P1008-E1109	dalchom	AL+CHD+DY	3	NONE	f72r|f76r|f77r|f83r	NONE	NONE	NONE	2	2	NONE	3	EXACT_RECIPE_FROM_OTHER_PAGE
f89r	G407-E4122	P1008-E1110	chy	Y	1	f10r|f11r|f17r|f1r|f56r|f72r|f75r|f76r|f77r|f81v|f88r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4123	P1008-E1111	chol	OL	1	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f72r|f76r|f77r|f81r|f88r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4124	P1008-E1112	cheos	CH+E+O+S	4	f67r2|f88r|f88v	f67r2|f88r|f88v	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4125	P1008-E1113	aiin	AIIN	1	f10r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4126	P1008-E1114	dy	Y	1	f10r|f11r|f13r|f18r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4127	P1008-E1115	qeaiin	CARRIER_Q+E+AIIN	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f89r	G407-E4128	P1008-E1116	cheyl	Y+L	2	NONE	NONE	NONE	NONE	NONE	1	1	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f89r	G407-E4129	P1008-E1117	seey	S+EE+Y	3	NONE	NONE	NONE	NONE	NONE	2	1	S+EE	2	KNOWN_ATOMS_NEW_PACKAGE_COMPOSITION
f89r	G407-E4130	P1008-E1118	qotey	OT+E+Y	3	f76r|f77r|f81r	f72r|f75r|f76r|f77r|f81r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4131	P1008-E1119	qokeeol	OK+EE+OL	3	NONE	f72r|f83r	NONE	NONE	NONE	2	2	NONE	3	EXACT_RECIPE_FROM_OTHER_PAGE
f89r	G407-E4132	P1008-E1120	daiin	AIIN	1	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4133	P1008-E1121	edy	E+Y	2	NONE	f18r|f75r|f82r	NONE	NONE	NONE	1	1	NONE	2	EXACT_RECIPE_FROM_OTHER_PAGE
f89r	G407-E4134	P1008-E1122	daiin	AIIN	1	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4135	P1008-E1123	dam	DA+AM_ADDR	2	f82r|f88v	f82r|f88v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4136	P1008-E1124	dals	AL+S	2	NONE	NONE	NONE	NONE	NONE	1	1	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f89r	G407-E4137	P1008-E1125	al	AL	1	f55v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4138	P1008-E1126	dal	AL	1	f18r|f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4139	P1008-E1127	cheody	CH+E+O+Y	4	f55v|f88r|f88v	f55v|f88r|f88v	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4140	P1008-E1128	dainaldy	D_ADDR+AIN+AL+DY	4	NONE	NONE	NONE	NONE	NONE	3	2	AIN+AL	2	KNOWN_ATOMS_NEW_PACKAGE_COMPOSITION
f89r	G407-E4141	P1008-E1129	al	AL	1	f55v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4142	P1008-E1130	daldal	AL+AL	2	NONE	f81v	NONE	NONE	NONE	1	1	NONE	2	EXACT_RECIPE_FROM_OTHER_PAGE
f89r	G407-E4143	P1008-E1131	pshol	P+SH+OL	3	f1r	f1r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4144	P1008-E1132	sheo	SH+E+O	3	f1r|f71v|f88v	f1r|f71v|f88v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4145	P1008-E1133	qoay	CARRIER_Q+O+A_ADDR+Y	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f89r	G407-E4146	P1008-E1134	cheocphy	CH+E+O+CH+P+Y	6	NONE	NONE	NONE	NONE	NONE	5	5	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f89r	G407-E4147	P1008-E1135	s	S	1	f11r|f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f95v	f11r|f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4148	P1008-E1136	sheyr	SH+E+Y+R	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f89r	G407-E4149	P1008-E1137	qokair	OK+AIR	2	f75r	f75r|f81r|f83r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4150	P1008-E1138	ydam	Y+DA+AM_ADDR	3	f67r2	f67r2	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4151	P1008-E1139	daly	AL+Y	2	f76r|f81r	f71v|f72r|f75r|f76r|f77r|f81r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4152	P1008-E1140	daim	A_ADDR+LOCAL_CHAR_I+M_LOCAL	3	NONE	NONE	NONE	NONE	NONE	2	1	LOCAL_CHAR_I+M_LOCAL	2	KNOWN_ATOMS_NEW_PACKAGE_COMPOSITION
f89r	G407-E4153	P1008-E1141	cheom	CH+E+O+AM_ADDR	4	f88r	f88r	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4154	P1008-E1142	qoay	CARRIER_Q+O+A_ADDR+Y	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f89r	G407-E4155	P1008-E1143	air	AIR	1	f67r2|f72r	f67r2|f72r	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4156	P1008-E1144	cheody	CH+E+O+Y	4	f55v|f88r|f88v	f55v|f88r|f88v	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4157	P1008-E1145	ldain	L+AIN	2	NONE	NONE	NONE	NONE	NONE	1	0	L+AIN	1	KNOWN_ATOMS_NEW_PACKAGE_COMPOSITION
f89r	G407-E4158	P1008-E1146	dal	AL	1	f18r|f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4159	P1008-E1147	chom	HO+M_LOCAL	2	f18r	f18r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4160	P1008-E1148	chtaii	CH+AIIN	2	NONE	f10r|f11r|f55v	NONE	NONE	NONE	1	1	NONE	2	EXACT_RECIPE_FROM_OTHER_PAGE
f89r	G407-E4161	P1008-E1149	taiin	T+AIIN	2	f10r|f81r|f82r|f95v	f10r|f81r|f82r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4162	P1008-E1150	dam	DA+AM_ADDR	2	f82r|f88v	f82r|f88v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f89r	G407-E4163	P1008-E1151	shoety	SH+O+E+T+Y	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
