held_page	surface	held_event_count	held_recipe_count	held_recipes	exact_surface_other_pages	exact_recipe_other_pages	surface_portability	recipe_portability
f88r	okeom	1	1	OK+E+O+AM_ADDR	NONE	f88v	PAGE_PRIVATE	CROSS_PAGE
f88r	okol	1	1	OK+OL	f1r|f24v|f67r2|f71v|f88v	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f77r|f81r|f83r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f88r	okoldy	1	1	OK+OL+DY	f75r	f75r	CROSS_PAGE	CROSS_PAGE
f88r	oky	1	1	OK+Y	f10r|f1r|f55v|f76r|f81r|f81v|f82r|f89r	f10r|f13r|f17r|f18r|f1r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88r	ol	2	1	OL	f18r|f55v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88r	oldal	1	1	OL+DA+L	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	oldy	1	1	OL+DY	f13r|f55v|f67r2|f75r|f76r|f81v|f83r|f89r	f13r|f18r|f55v|f67r2|f75r|f76r|f81v|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f88r	olkeey	1	1	OL+K+EE+Y	f75r|f76r|f81r|f83r	f75r|f76r|f77r|f81r|f81v|f83r	CROSS_PAGE	CROSS_PAGE
f88r	olsheody	1	1	O+L+SH+E+O+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	om	2	1	O+AM_ADDR	f18r|f24v|f89r	f18r|f24v|f89r	CROSS_PAGE	CROSS_PAGE
f88r	or	5	1	OR	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88r	orchor	1	1	OR+CH+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	otam	1	1	OT+AM_ADDR	f55v|f72r|f75r	f55v|f72r|f75r|f89r	CROSS_PAGE	CROSS_PAGE
f88r	otchol	1	1	OT+CH+OL	f13r|f17r|f1r|f24v|f89r	f10r|f13r|f17r|f1r|f24v|f89r	CROSS_PAGE	CROSS_PAGE
f88r	oteor	1	1	OT+E+OR	NONE	f82r	PAGE_PRIVATE	CROSS_PAGE
f88r	pcheoly	1	1	P+CH+E+O+L+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	poeear	1	1	P+O+EE+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	poldy	1	1	P+OL+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	qockhey	1	1	O+CH+K+E+Y	f76r|f82r|f83r|f89r	f76r|f82r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f88r	qockhol	1	1	CARRIER_Q+O+CH+K+OL	f83r|f88v	f83r|f88v	CROSS_PAGE	CROSS_PAGE
f88r	qoekeor	1	1	CARRIER_Q+O+E+K+E+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	qoekol	2	1	CARRIER_Q+O+E+K+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	qokeey	1	1	OK+EE+Y	f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	f1r|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88r	qokeody	1	1	OK+E+O+D_ADDR+Y	f88v|f89r	f55v|f72r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f88r	qokeol	2	1	OK+E+OL	f82r|f89r	f72r|f76r|f81v|f82r|f89r	CROSS_PAGE	CROSS_PAGE
f88r	qokeor	1	1	OK+E+OR	f76r	f18r|f72r|f76r|f89r	CROSS_PAGE	CROSS_PAGE
f88r	qokol	5	1	OK+OL	f17r|f77r|f81r|f83r|f89r	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f77r|f81r|f83r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f88r	qokor	1	1	OK+OR	f81r	f17r|f56r|f72r|f81r|f89r	CROSS_PAGE	CROSS_PAGE
f88r	qoor	1	1	CARRIER_Q+O+OR	f89r	f89r	CROSS_PAGE	CROSS_PAGE
f88r	ral	1	1	R+AL	f81v	f81v	CROSS_PAGE	CROSS_PAGE
f88r	s	5	1	S	f11r|f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v|f89r|f95v	f11r|f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88r	saiin	1	1	S+AIIN	f67r2|f72r|f75r|f76r|f77r|f81v|f83r|f88v|f89r	f67r2|f72r|f75r|f76r|f77r|f81v|f83r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f88r	salsaly	1	1	S+AL+S+AL+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	sam	2	1	S+AM_ADDR	f83r	f83r	CROSS_PAGE	CROSS_PAGE
f88r	sar	1	1	S+AR	f55v|f75r|f76r|f77r|f81r|f81v|f82r|f83r	f17r|f55v|f75r|f76r|f77r|f81r|f81v|f82r|f83r	CROSS_PAGE	CROSS_PAGE
f88r	shear	1	1	SH+E+AR	f1r|f72r|f76r|f77r	f1r|f72r|f76r|f77r	CROSS_PAGE	CROSS_PAGE
f88r	sheeol	1	1	SH+EE+OL	f77r	f76r|f77r|f88v	CROSS_PAGE	CROSS_PAGE
f88r	shekor	1	1	SH+E+K+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	sheoky	1	1	SH+E+OK+Y	f77r	f77r	CROSS_PAGE	CROSS_PAGE
f88r	sheoldg	1	1	SH+E+OL+D_ADDR+LOCAL_CHAR_G	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	sheom	1	1	SH+E+O+AM_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	sheor	1	1	SH+E+OR	f81r|f88v|f89r	f81r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f88r	sholfchor	1	1	SH+OL+LOCAL_CHAR_F+CH+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	shoy	1	1	SH+O+Y	f1r|f88v	f1r|f88v	CROSS_PAGE	CROSS_PAGE
f88r	shy	1	1	Y	f10r|f13r|f24v|f56r|f72r|f75r|f76r|f81r|f83r|f88v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88r	teol	1	1	E+OL	f81v	f72r|f81v	CROSS_PAGE	CROSS_PAGE
f88r	ychey	1	1	Y+Y	NONE	f18r|f89r	PAGE_PRIVATE	CROSS_PAGE
f88r	ykar	1	1	Y+K+AR	f55v|f76r	f55v|f76r	CROSS_PAGE	CROSS_PAGE
f88r	ykeeey	1	1	Y+K+EEE+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	ykeor	1	1	Y+K+E+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	yokeody	1	1	Y+OK+E+O+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	aiin	3	1	AIIN	f10r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	ain	1	1	AIN	f1r|f55v|f67r2|f75r|f76r|f77r|f81r|f89r	f10r|f11r|f18r|f1r|f55v|f67r2|f75r|f76r|f77r|f81r|f81v|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	archeey	1	1	AR+CH+EE+Y	NONE	f76r	PAGE_PRIVATE	CROSS_PAGE
f88v	chaly	1	1	CH+AL+Y	f76r	f76r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	chckhy	1	1	CH+K+Y	f13r|f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f89r|f95v	f10r|f13r|f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	checkhy	1	1	CH+E+CH+K+Y	f75r|f76r|f77r|f81v|f83r	f72r|f75r|f76r|f77r|f81v|f83r	CROSS_PAGE	CROSS_PAGE
f88v	cheedy	1	1	CH+EE+D_ADDR+Y	f72r|f76r|f77r|f81r|f81v|f82r|f89r	f72r|f76r|f77r|f81r|f81v|f82r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	cheeol	1	1	SH+EE+OL	f77r	f76r|f77r|f88r	CROSS_PAGE	CROSS_PAGE
f88v	chees	2	1	SH+EE+S_ADDR	f77r|f81r	f77r|f81r	CROSS_PAGE	CROSS_PAGE
f88v	chekol	1	1	CH+K+OL	NONE	f18r|f72r|f89r	PAGE_PRIVATE	CROSS_PAGE
f88v	cheockhy	2	1	CH+E+O+CH+K+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	cheody	4	1	CH+E+O+Y	f55v|f88r|f89r	f55v|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	cheokal	1	1	CH+E+O+K+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	cheokam	1	1	CH+E+O+K+AM_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	cheor	3	1	CH+E+O+R	f68r1|f71v|f72r|f76r|f82r|f88r|f89r	f68r1|f71v|f72r|f76r|f82r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	cheorol	1	1	CH+E+O+R+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	cheos	1	1	CH+E+O+S	f67r2|f88r|f89r	f67r2|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	cheoy	1	1	CH+E+O+Y	NONE	f55v|f88r|f89r	PAGE_PRIVATE	CROSS_PAGE
f88v	chkeor	1	1	CH+K+E+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	cho	1	1	HO	f17r|f1r|f24v|f55v|f56r|f89r	f17r|f1r|f24v|f55v|f56r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	chockhy	1	1	HO+CH+K+Y	f89r	f89r	CROSS_PAGE	CROSS_PAGE
f88v	chocthey	1	1	CH+O+CH+T+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	chody	2	1	CH+O+D_ADDR+Y	f11r|f56r|f88r|f89r|f95v	f11r|f56r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	choeey	1	1	HO+EE+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	chokar	1	1	OK+AR	NONE	f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f89r|f95v	PAGE_PRIVATE	CROSS_PAGE
f88v	choky	1	1	OK+Y	f17r|f56r	f10r|f13r|f17r|f18r|f1r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	chor	1	1	CH+OR	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f88r|f89r	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	chotam	1	1	CH+OT+AM_ADDR	f72r	f72r	CROSS_PAGE	CROSS_PAGE
f88v	cpheody	1	1	CH+P+E+O+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	daiin	4	1	AIIN	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	daimd	1	1	DA+IIN+M_LOCAL+D_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	dain	2	1	AIN	f10r|f11r|f18r|f1r|f67r2|f75r|f76r|f81r|f81v|f83r|f89r|f95v	f10r|f11r|f18r|f1r|f55v|f67r2|f75r|f76r|f77r|f81r|f81v|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	dair	1	1	D_ADDR+AIR	f10r|f11r|f17r|f18r|f89r	f10r|f11r|f17r|f18r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	dairodain	1	1	D_ADDR+AIR+O+D_ADDR+AIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	dal	1	1	AL	f18r|f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f89r|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	dam	1	1	DA+AM_ADDR	f82r|f89r	f82r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	dar	1	1	D_ADDR+AR	f10r|f13r|f17r|f18r|f1r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f13r|f17r|f18r|f1r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	daraly	1	1	D_ADDR+AR+AL+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	doy	1	1	D_ADDR+O+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	dshor	1	1	D_ADDR+SH+OR	f75r	f75r	CROSS_PAGE	CROSS_PAGE
f88v	dy	1	1	Y	f10r|f11r|f13r|f18r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	keeod	1	1	K+EE+O+D_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	keeodaiin	1	1	K+EE+O+D_ADDR+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	key	1	1	K+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	korain	1	1	K+OR+AIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	kosholdy	1	1	K+O+SH+OL+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	lchdy	1	1	L+CHD+Y	f83r	f83r	CROSS_PAGE	CROSS_PAGE
f88v	lchey	1	1	L+Y	f75r|f76r|f77r|f81r|f82r	f75r|f76r|f77r|f81r|f81v|f82r	CROSS_PAGE	CROSS_PAGE
f88v	lkeo	1	1	L+K+E+O	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	odaiin	1	1	O+D_ADDR+AIIN	f10r|f1r|f24v|f81r|f95v	f10r|f1r|f24v|f81r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	okearcheol	1	1	OK+E+AR+CH+E+O+L	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	okol	1	1	OK+OL	f1r|f24v|f67r2|f71v|f88r	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f77r|f81r|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	ol	1	1	OL	f18r|f55v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	olaiin	1	1	OL+AIIN	f17r|f72r|f75r|f76r|f77r|f81r|f95v	f17r|f18r|f72r|f75r|f76r|f77r|f81r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	olcheody	1	1	OL+CH+E+O+DY	NONE	f72r|f89r	PAGE_PRIVATE	CROSS_PAGE
f88v	oldaiin	1	1	OL+D_ADDR+AIIN	f89r	f89r	CROSS_PAGE	CROSS_PAGE
f88v	opykey	1	1	O+P+Y+K+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	oraiin	1	1	OR+AIIN	f24v|f72r	f24v|f72r	CROSS_PAGE	CROSS_PAGE
f88v	oteeody	1	1	OT+EE+O+DY	NONE	f72r	PAGE_PRIVATE	CROSS_PAGE
f88v	oteody	2	1	OT+E+O+Y	f72r	f72r	CROSS_PAGE	CROSS_PAGE
f88v	oteol	1	1	OT+E+OL	f1r|f72r|f81r	f1r|f72r|f81r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	otol	1	1	OT+OL	f10r|f11r|f1r|f24v|f75r|f89r	f10r|f11r|f1r|f24v|f75r|f77r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	qoaiin	1	1	CARRIER_Q+O+AIIN	f55v|f76r|f89r	f55v|f76r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	qockhol	1	1	CARRIER_Q+O+CH+K+OL	f83r|f88r	f83r|f88r	CROSS_PAGE	CROSS_PAGE
f88v	qoeey	1	1	O+EE+Y	f89r	f72r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	qoekeol	1	1	O+E+K+E+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	qokeey	3	1	OK+EE+Y	f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f1r|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	qokeo	2	1	OK+E+O	NONE	f67r2|f71v|f72r|f89r	PAGE_PRIVATE	CROSS_PAGE
f88v	qokeody	5	1	OK+E+O+D_ADDR+Y	f88r|f89r	f55v|f72r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	qokeom	1	1	OK+E+O+AM_ADDR	NONE	f88r	PAGE_PRIVATE	CROSS_PAGE
f88v	qokody	1	1	OK+O+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	qoky	2	1	OK+Y	f13r|f75r|f76r|f77r|f81v|f82r|f83r	f10r|f13r|f17r|f18r|f1r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	qoteo	1	1	OT+E+O	NONE	f72r	PAGE_PRIVATE	CROSS_PAGE
f88v	qoteody	1	1	OT+E+O+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	qotody	2	1	OT+O+DY	NONE	f75r|f95v	PAGE_PRIVATE	CROSS_PAGE
f88v	r	1	1	R	f1r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r	f1r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	roshckhy	1	1	R+O+SH+CH+K+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	s	1	1	S	f11r|f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f89r|f95v	f11r|f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	saiin	1	1	S+AIIN	f67r2|f72r|f75r|f76r|f77r|f81v|f83r|f88r|f89r	f67r2|f72r|f75r|f76r|f77r|f81v|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	sairal	1	1	S+AIR+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	saldaiin	1	1	S+AL+D_ADDR+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	saldy	1	1	S+AL+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	shedy	1	1	SH+E+DY	f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	sheedy	1	1	SH+EE+DY	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r	CROSS_PAGE	CROSS_PAGE
f88v	sheo	2	1	SH+E+O	f1r|f71v|f89r	f1r|f71v|f89r	CROSS_PAGE	CROSS_PAGE
f88v	sheody	1	1	SH+E+O+D_ADDR+Y	f67r2|f89r|f95v	f67r2|f72r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	sheol	1	1	SH+E+OL	f72r|f75r|f76r|f82r|f83r|f89r	f72r|f75r|f76r|f81v|f82r|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	sheor	2	1	SH+E+OR	f81r|f88r|f89r	f81r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	shor	1	1	SH+OR	f10r|f11r|f17r|f18r|f77r|f81r|f89r|f95v	f10r|f11r|f17r|f18r|f77r|f81r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	shoy	1	1	SH+O+Y	f1r|f88r	f1r|f88r	CROSS_PAGE	CROSS_PAGE
f88v	shy	1	1	Y	f10r|f13r|f24v|f56r|f72r|f75r|f76r|f81r|f83r|f88r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	sorshy	1	1	S+OR+SH+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	soteol	1	1	S+OT+E+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	sqokeodaiin	1	1	S+OK+E+O+D_ADDR+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	teodal	1	1	T+E+O+D_ADDR+AL	f72r	f72r	CROSS_PAGE	CROSS_PAGE
f88v	toairy	1	1	T+O+AIR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	tol	1	1	T+OL	f1r|f83r|f89r	f11r|f1r|f56r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f88v	tos	1	1	T+O+S	f89r	f89r	CROSS_PAGE	CROSS_PAGE
f88v	y	1	1	Y	f10r|f11r|f13r|f17r|f18r|f1r|f55v|f56r|f67r2|f72r|f76r|f77r|f81r|f81v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88v	yfolaiin	1	1	Y+LOCAL_CHAR_F+OL+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	ykchey	1	1	Y+K+CH+E+Y	f67r2	f67r2	CROSS_PAGE	CROSS_PAGE
f88v	ykeeor	1	1	Y+K+EE+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	ykeey	1	1	Y+K+EE+Y	f72r|f75r|f81v|f82r	f72r|f75r|f81v|f82r	CROSS_PAGE	CROSS_PAGE
f88v	ykeodain	1	1	Y+K+E+O+D_ADDR+AIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88v	ysheod	1	1	Y+SH+E+O+D_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f89r	aiin	5	1	AIIN	f10r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE	CROSS_PAGE
f89r	ain	2	1	AIN	f1r|f55v|f67r2|f75r|f76r|f77r|f81r|f88v	f10r|f11r|f18r|f1r|f55v|f67r2|f75r|f76r|f77r|f81r|f81v|f83r|f88v|f95v	CROSS_PAGE	CROSS_PAGE
f89r	air	1	1	AIR	f67r2|f72r	f67r2|f72r	CROSS_PAGE	CROSS_PAGE
f89r	al	2	1	AL	f55v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE	CROSS_PAGE
f89r	ar	1	1	AR	f1r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f83r|f88r|f95v	f10r|f1r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f95v	CROSS_PAGE	CROSS_PAGE
f89r	as	1	1	A_ADDR+S	f76r|f77r	f76r|f77r	CROSS_PAGE	CROSS_PAGE
f89r	chaldy	1	1	CH+AL+Y	NONE	f76r|f88v	PAGE_PRIVATE	CROSS_PAGE
f89r	chchky	1	1	CH+K+Y	NONE	f10r|f13r|f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v|f95v	PAGE_PRIVATE	CROSS_PAGE
f89r	chckhy	1	1	CH+K+Y	f13r|f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f95v	f10r|f13r|f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE	CROSS_PAGE
f89r	chead	1	1	CH+E+A_ADDR+D_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f89r	cheal	2	1	AL	f82r	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE	CROSS_PAGE
f89r	cheamy	1	1	CH+AM_ADDR	NONE	f77r	PAGE_PRIVATE	CROSS_PAGE
f89r	chedain	1	1	CHD+AIN	f76r|f83r|f95v	f76r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f89r	chedy	1	1	CHD+Y	f55v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	f1r|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f89r	cheedy	1	1	CH+EE+D_ADDR+Y	f72r|f76r|f77r|f81r|f81v|f82r|f88v	f72r|f76r|f77r|f81r|f81v|f82r|f88v	CROSS_PAGE	CROSS_PAGE
