cell_id	page	locus	token_ordinal	surface	inherited_v48_gloss_de	current_semantic_value_de	v99r6_spoken_cell_de	integration_class	authority_id	authority_reading_id	authority_score_0_100_not_probability	authority_confidence_level	authority_semantic_scope	authority_global_export_scope	grade_policy_id	formal_stage	workflow_closure	modality_class	practical_unit_layer	practical_unit_id	practical_unit_role	practical_render_once_de	practical_source_positions	practical_source_surfaces	semantic_changed_from_v48	spoken_changed_from_semantic	final_changed_from_v48	component_relation_credit
G733-C25270	f79v	f79v.29	3	lky	Holzdroge, leicht erhitzt	Holzdroge, leicht erhitzt	Holzdroge, leicht erhitzt	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	lky#GLOBAL	lky#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Holzdroge, leicht erhitzt	f79v.29:3	lky	0	0	0	0
G733-C25271	f79v	f79v.29	4	opchedy	vollständig getrocknetes Pulverpräparat	vollständig getrocknetes Pulverpräparat	vollständig getrocknetes Pulverpräparat	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	opchedy#GLOBAL	opchedy#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig getrocknetes Pulverpräparat	f79v.29:4	opchedy	0	0	0	0
G733-C25272	f79v	f79v.29	5	qotedy	kalt in der Mitte des Grades, abgeschlossen	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	GDT732_GLOBAL_SPOKEN_OVERLAY	qotedy#GLOBAL	qotedy#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	MIDDLE	CLOSED	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe abgekühlt, abgeschlossen	f79v.29:5	qotedy	0	1	1	0
G733-C25273	f79v	f79v.29	6	otey	kalter Ansatz in der Mitte des Grades	kalter Ansatz in der Mitte des Grades	bis zur Mittelstufe abgekühlter Ansatz	GDT732_GLOBAL_SPOKEN_OVERLAY	otey#GLOBAL	otey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	MIDDLE	OPEN	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe abgekühlter Ansatz	f79v.29:6	otey	0	1	1	0
G733-C25274	f79v	f79v.29	7	tal	Rohstoffklasse I, kalt am Gradanfang	Rohstoffklasse I, kalt am Gradanfang	Rohstoffklasse I; leicht abgekühlt	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X3701	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T039	BEGIN	OPEN	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I; leicht abgekühlt	f79v.29:7	tal	0	1	1	0
G733-C25275	f79v	f79v.29	8	dain	Grad-/Maßwert II	Grad-/Maßwert II	Grad-/Maßwert II	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert II	f79v.29:8	dain	0	0	0	0
G733-C25276	f79v	f79v.29	9	oteey	kalter Ansatz am Ende des Grades	kalter Ansatz am Ende des Grades	vollständig abgekühlter Ansatz	GDT732_GLOBAL_SPOKEN_OVERLAY	oteey#GLOBAL	oteey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	END	OPEN	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig abgekühlter Ansatz	f79v.29:9	oteey	0	1	1	0
G733-C25277	f79v	f79v.29	10	oty	kalter Ansatz am Anfang des Grades	kalter Ansatz am Anfang des Grades	leicht abgekühlter Ansatz	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X3702	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T017	BEGIN	OPEN	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht abgekühlter Ansatz	f79v.29:10	oty	0	1	1	0
G733-C25278	f79v	f79v.3	1	dolsheol	[dolsheol:?]	[dolsheol:?]	[dolsheol:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[dolsheol:?]	f79v.3:1	dolsheol	0	0	0	0
G733-C25279	f79v	f79v.3	2	okchy	heiß-trockener Ansatz am Anfang des Grades	heiß-trockener Ansatz am Anfang des Grades	heiß-trockener Ansatz, Anfangsstufe	GDT732_GLOBAL_SPOKEN_OVERLAY	okchy#GLOBAL	okchy#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:MIXED_NEUTRAL_STAGE	BEGIN	OPEN	HEISS>TROCKEN	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß-trockener Ansatz, Anfangsstufe	f79v.3:2	okchy	0	1	1	0
G733-C25280	f79v	f79v.3	3	qokain	heiß, Grad II	heiß, Grad II	heiß, Grad II	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad II	f79v.3:3	qokain	0	0	0	0
G733-C25281	f79v	f79v.3	4	sheedy	feucht am Ende des Grades, abgeschlossen	feucht am Ende des Grades, abgeschlossen	vollständig angefeuchtet; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X3703	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T023	END	CLOSED	FEUCHT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig angefeuchtet; abgeschlossen	f79v.3:4	sheedy	0	1	1	0
G733-C25282	f79v	f79v.3	5	qokshedy	heiß und feucht in der Mitte des Grades, abgeschlossen	heiß und feucht in der Mitte des Grades, abgeschlossen	heiß und feucht, Mittelstufe erreicht; abgeschlossen	GDT732_GLOBAL_SPOKEN_OVERLAY	qokshedy#GLOBAL	qokshedy#GLOBAL	68	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:MIXED_NEUTRAL_STAGE	MIDDLE	CLOSED	HEISS>FEUCHT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß und feucht, Mittelstufe erreicht; abgeschlossen	f79v.3:5	qokshedy	0	1	1	0
G733-C25283	f79v	f79v.3	6	qokeedy	heiß am Ende des Grades, abgeschlossen	heiß am Ende des Grades, abgeschlossen	vollständig erhitzt; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X3704	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T004	END	CLOSED	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzt; abgeschlossen	f79v.3:6	qokeedy	0	1	1	0
G733-C25284	f79v	f79v.3	7	otaram	[otaram:?]	[otaram:?]	[otaram:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otaram:?]	f79v.3:7	otaram	0	0	0	0
G733-C25285	f79v	f79v.30	1	qokain	heiß, Grad II	heiß, Grad II	heiß, Grad II	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad II	f79v.30:1	qokain	0	0	0	0
G733-C25286	f79v	f79v.30	2	sheeky	vollständig einweichen, erhitzen und abschließen	vollständig einweichen, erhitzen und abschließen	vollständig einweichen, erhitzen und abschließen	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig einweichen, erhitzen und abschließen	f79v.30:2	sheeky	0	0	0	0
G733-C25287	f79v	f79v.30	3	okar	heiße Drogenfraktion I im Ansatz	heiße Drogenfraktion I im Ansatz	heiße Drogenfraktion I im Ansatz	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiße Drogenfraktion I im Ansatz	f79v.30:3	okar	0	0	0	0
G733-C25288	f79v	f79v.30	4	okey	heißer Ansatz in der Mitte des Grades	heißer Ansatz in der Mitte des Grades	bis zur Mittelstufe erhitzter Ansatz	GDT732_GLOBAL_SPOKEN_OVERLAY	okey#GLOBAL	okey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	MIDDLE	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe erhitzter Ansatz	f79v.30:4	okey	0	1	1	0
G733-C25289	f79v	f79v.30	5	qokey	heiß in der Mitte des Grades	heiß in der Mitte des Grades	bis zur Mittelstufe erhitzt	GDT732_GLOBAL_SPOKEN_OVERLAY	qokey#GLOBAL	qokey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	MIDDLE	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe erhitzt	f79v.30:5	qokey	0	1	1	0
G733-C25290	f79v	f79v.30	6	tedy	kalt in der Mitte des Grades, abgeschlossen	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	GDT732_GLOBAL_SPOKEN_OVERLAY	tedy#GLOBAL	tedy#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	MIDDLE	CLOSED	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe abgekühlt, abgeschlossen	f79v.30:6	tedy	0	1	1	0
G733-C25291	f79v	f79v.30	7	skain	Saatgut auf Heizstufe II	Saatgut auf Heizstufe II	Saatgut auf Heizstufe II	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	skain#GLOBAL	skain#GLOBAL	0	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Saatgut auf Heizstufe II	f79v.30:7	skain	0	0	0	0
G733-C25292	f79v	f79v.30	8	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	kalter Ansatz am Ende des Grades, abgeschlossen	vollständig abgekühlter Ansatz; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X3705	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T020	END	CLOSED	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig abgekühlter Ansatz; abgeschlossen	f79v.30:8	oteedy	0	1	1	0
G733-C25293	f79v	f79v.30	9	qoky	heiß am Anfang des Grades	heiß am Anfang des Grades	leicht erhitzt	GDT732_GLOBAL_SPOKEN_OVERLAY	qoky#GLOBAL	qoky#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	BEGIN	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht erhitzt	f79v.30:9	qoky	0	1	1	0
G733-C25294	f79v	f79v.31	1	yshees	[yshees:?]	[yshees:?]	[yshees:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[yshees:?]	f79v.31:1	yshees	0	0	0	0
G733-C25295	f79v	f79v.31	2	aiin	Menge III	Menge III	Menge III	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Menge III	f79v.31:2	aiin	0	0	0	0
G733-C25296	f79v	f79v.31	3	o	Ansatzwasser	Ansatzwasser	Ansatzwasser	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Ansatzwasser	f79v.31:3	o	0	0	0	0
G733-C25297	f79v	f79v.31	4	ykeedy	Eintrag/Bezug: heiß am Gradende, abgeschlossen	Eintrag: heiß am Gradende, abgeschlossen	Eintrag: vollständig erhitzt, abgeschlossen	GDT732_GLOBAL_SPOKEN_OVERLAY	ykeedy#GLOBAL	ykeedy#GLOBAL	54	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	END	CLOSED	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eintrag: vollständig erhitzt, abgeschlossen	f79v.31:4	ykeedy	1	1	1	0
G733-C25298	f79v	f79v.31	5	qokeedy	heiß am Ende des Grades, abgeschlossen	heiß am Ende des Grades, abgeschlossen	vollständig erhitzt; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X3706	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T004	END	CLOSED	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzt; abgeschlossen	f79v.31:5	qokeedy	0	1	1	0
G733-C25299	f79v	f79v.31	6	qokar	heiße Drogenfraktion I	heiße Drogenfraktion I	heiße Drogenfraktion I	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiße Drogenfraktion I	f79v.31:6	qokar	0	0	0	0
G733-C25300	f79v	f79v.31	7	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	kalter Ansatz am Ende des Grades, abgeschlossen	vollständig abgekühlter Ansatz; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X3707	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T020	END	CLOSED	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig abgekühlter Ansatz; abgeschlossen	f79v.31:7	oteedy	0	1	1	0
G733-C25301	f79v	f79v.31	8	roltain	[roltain:?]	[roltain:?]	[roltain:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[roltain:?]	f79v.31:8	roltain	0	0	0	0
G733-C25302	f79v	f79v.32	1	olkeey	Holzdrogenansatz vollständig erhitzt	Holzdrogenansatz vollständig erhitzt	Holzdrogenansatz vollständig erhitzt	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Holzdrogenansatz vollständig erhitzt	f79v.32:1	olkeey	0	0	0	0
G733-C25303	f79v	f79v.32	2	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	f79v.32:2	ol	0	0	0	0
G733-C25304	f79v	f79v.32	3	or	Drogenportion	Drogenportion	Drogenportion	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Drogenportion	f79v.32:3	or	0	0	0	0
G733-C25305	f79v	f79v.32	4	ocheey	[ocheey:?]	[ocheey:?]	[ocheey:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ocheey:?]	f79v.32:4	ocheey	0	0	0	0
G733-C25306	f79v	f79v.32	5	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	f79v.32:5	ol	0	0	0	0
G733-C25307	f79v	f79v.32	6	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	f79v.32:6	ol	0	0	0	0
G733-C25308	f79v	f79v.32	7	o	Ansatz mit keeedy	Ansatz mit keeedy	Ansatz mit keeedy	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Ansatz mit keeedy	f79v.32:7	o	0	0	0	0
G733-C25309	f79v	f79v.32	8	keeedy	[keeedy:?]	[keeedy:?]	[keeedy:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[keeedy:?]	f79v.32:8	keeedy	0	0	0	0
G733-C25310	f79v	f79v.32	9	checkhy	trockenes Arzneikompositum am Gradanfang	trockenes Arzneikompositum am Gradanfang	leicht getrocknetes Arzneikompositum	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X3708	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T028	BEGIN	OPEN	TROCKEN	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht getrocknetes Arzneikompositum	f79v.32:9	checkhy	0	1	1	0
G733-C25311	f79v	f79v.32	10	aror	[aror:?]	[aror:?]	[aror:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[aror:?]	f79v.32:10	aror	0	0	0	0
G733-C25312	f79v	f79v.33	1	por	Pulverportion	Pulverportion	Pulverportion	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	por#GLOBAL	por#GLOBAL	56	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Pulverportion	f79v.33:1	por	0	0	0	0
G733-C25313	f79v	f79v.33	2	ar	Drogenfraktion I	Drogenfraktion I	Drogenfraktion I	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Drogenfraktion I	f79v.33:2	ar	0	0	0	0
G733-C25314	f79v	f79v.33	3	or	Drogenportion	Drogenportion	Drogenportion	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Drogenportion	f79v.33:3	or	0	0	0	0
G733-C25315	f79v	f79v.33	4	yteey	kühle hiervon bis zur Endstufe ab	kühle hiervon bis zur Endstufe ab	kühle hiervon bis zur Endstufe ab	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	yteey#GLOBAL	yteey#GLOBAL	68	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kühle hiervon bis zur Endstufe ab	f79v.33:4	yteey	0	0	0	0
G733-C25316	f79v	f79v.33	5	teey	kalt am Ende des Grades	kalt am Ende des Grades	vollständig abgekühlt	GDT732_GLOBAL_SPOKEN_OVERLAY	teey#GLOBAL	teey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	END	OPEN	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig abgekühlt	f79v.33:5	teey	0	1	1	0
G733-C25317	f79v	f79v.33	6	okar	heiße Drogenfraktion I im Ansatz	heiße Drogenfraktion I im Ansatz	heiße Drogenfraktion I im Ansatz	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiße Drogenfraktion I im Ansatz	f79v.33:6	okar	0	0	0	0
G733-C25318	f79v	f79v.33	7	oshey	Ansatz bis zur mittleren Stufe eingeweicht	Ansatz bis zur mittleren Stufe eingeweicht	Ansatz bis zur mittleren Stufe eingeweicht	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	oshey#GLOBAL	oshey#GLOBAL	58	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Ansatz bis zur mittleren Stufe eingeweicht	f79v.33:7	oshey	0	0	0	0
G733-C25319	f79v	f79v.33	8	qoky	heiß am Anfang des Grades	heiß am Anfang des Grades	leicht erhitzt	GDT732_GLOBAL_SPOKEN_OVERLAY	qoky#GLOBAL	qoky#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	BEGIN	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht erhitzt	f79v.33:8	qoky	0	1	1	0
G733-C25320	f79v	f79v.33	9	chey	trocken in der Mitte des Grades	trocken in der Mitte des Grades	bis zur Mittelstufe getrocknet	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X3709	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T003	MIDDLE	OPEN	TROCKEN	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe getrocknet	f79v.33:9	chey	0	1	1	0
G733-C25321	f79v	f79v.33	10	okeey	heißer Ansatz am Ende des Grades	heißer Ansatz am Ende des Grades	vollständig erhitzter Ansatz	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X3710	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T010	END	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzter Ansatz	f79v.33:10	okeey	0	1	1	0
G733-C25322	f79v	f79v.33	11	ldy	Holzdroge, fertig aufbereitet	Holzdroge, fertig aufbereitet	Holzdroge, fertig aufbereitet	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Holzdroge, fertig aufbereitet	f79v.33:11	ldy	0	0	0	0
G733-C25323	f79v	f79v.33	12	oral	Rohstoffportion, Klasse I	Rohstoffportion, Klasse I	Rohstoffportion, Klasse I	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	oral#GLOBAL	oral#GLOBAL	58	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffportion, Klasse I	f79v.33:12	oral	0	0	0	0
G733-C25324	f79v	f79v.34	1	ykeeey	[ykeeey:?]	[ykeeey:?]	[ykeeey:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ykeeey:?]	f79v.34:1	ykeeey	0	0	0	0
