source_index	page	locus	section	language	hand	entry_id	paragraph_start	word_count	hierarchy_rows	extreme_gap_count	extreme_gap_positions	soft_break_count	soft_break_positions	high_break_count	high_break_positions	right_restart_count	right_restart_positions	right_restart_initials	boundary_classes	raw_eva	layout_aware_eva	candidate_segment_count	candidate_segments
3131	f104v	f104v.35	S	B	3	f104v:E11	1	10	0	0		0		0		0				psheodar sheedy qotchedar oteedy qotaiin okay sheody qokedy topaiin am	psheodar sheedy qotchedar oteedy qotaiin okay sheody qokedy topaiin am	1	psheodar sheedy qotchedar oteedy qotaiin okay sheody qokedy topaiin am
3132	f104v	f104v.36	S	B	3	f104v:E11	0	6	0	0		0		0		0				sar aiir sheos qoiiin okeedy qokcheodaiin	sar aiir sheos qoiiin okeedy qokcheodaiin	1	sar aiir sheos qoiiin okeedy qokcheodaiin
3133	f104v	f104v.37	S	B	3	f104v:E12	1	13	0	0		0		0		0				posairy ytedar chedy shoefcheey kechy sar odl air shey qopcheey sol ain arodam	posairy ytedar chedy shoefcheey kechy sar odl air shey qopcheey sol ain arodam	1	posairy ytedar chedy shoefcheey kechy sar odl air shey qopcheey sol ain arodam
3134	f104v	f104v.38	S	B	3	f104v:E12	0	13	0	0		0		0		0				okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam	okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam	1	okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam
3135	f104v	f104v.39	S	B	3	f104v:E12	0	16	0	0		0		0		0				yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod	1	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod
3136	f104v	f104v.40	S	B	3	f104v:E12	0	7	0	0		0		0		0				qokeeey okchedy qokeey aiin odain orchedy qoky	qokeeey okchedy qokeey aiin odain orchedy qoky	1	qokeeey okchedy qokeey aiin odain orchedy qoky
3137	f104v	f104v.41	S	B	3	f104v:E13	1	11	0	0		0		0		0				tchedy qotechy otcheeo l keedy qoty raiin cheedy qotaiin otchdy qotain	tchedy qotechy otcheeo l keedy qoty raiin cheedy qotaiin otchdy qotain	1	tchedy qotechy otcheeo l keedy qoty raiin cheedy qotaiin otchdy qotain
3138	f104v	f104v.42	S	B	3	f104v:E13	0	11	0	0		0		0		0				oteedchey qoeeda lchal cheedy qoteey sheey teeeo dar cheed qotain chedy	oteedchey qoeeda lchal cheedy qoteey sheey teeeo dar cheed qotain chedy	1	oteedchey qoeeda lchal cheedy qoteey sheey teeeo dar cheed qotain chedy
3139	f104v	f104v.43	S	B	3	f104v:E13	0	11	0	0		0		0		0				chey keeey qockheey lkeey o keeedy qokeey okchey qotodaiin okain orom	chey keeey qockheey lkeey o keeedy qokeey okchey qotodaiin okain orom	1	chey keeey qockheey lkeey o keeedy qokeey okchey qotodaiin okain orom
3140	f104v	f104v.44	S	B	3	f104v:E13	0	8	0	0		0		0		0				daiin y cheeo chey okeeey qokeeey okeey okeey	daiin y cheeo chey okeeey qokeeey okeey okeey	1	daiin y cheeo chey okeeey qokeeey okeey okeey
3141	f105r	f105r.1	S	B	3	f105r:E01	1	11	0	0		0		0		0				aiin dar chcphy qokeey qopaiin ypcheeey saraisl aiin cheedy aiin arody	aiin dar chcphy qokeey qopaiin ypcheeey saraisl aiin cheedy aiin arody	1	aiin dar chcphy qokeey qopaiin ypcheeey saraisl aiin cheedy aiin arody
3142	f105r	f105r.2	S	B	3	f105r:E01	0	13	0	0		0		0		0				dshees yey cheey raiin otchdy qodor ches or cheey okees odar cheody qody	dshees yey cheey raiin otchdy qodor ches or cheey okees odar cheody qody	1	dshees yey cheey raiin otchdy qodor ches or cheey okees odar cheody qody
3143	f105r	f105r.3	S	B	3	f105r:E01	0	12	0	0		0		0		0				olshey qoden odeey kcheody cheeo ar yteey ytchy otedy qokeedy qokeey rol	olshey qoden odeey kcheody cheeo ar yteey ytchy otedy qokeedy qokeey rol	1	olshey qoden odeey kcheody cheeo ar yteey ytchy otedy qokeedy qokeey rol
3144	f105r	f105r.4	S	B	3	f105r:E01	0	11	0	0		0		0		0				ykaiin olkeedy odaiin okar eeeodaiin yteey ochedy qokeeey oy teedy qotam	ykaiin olkeedy odaiin okar eeeodaiin yteey ochedy qokeeey oy teedy qotam	1	ykaiin olkeedy odaiin okar eeeodaiin yteey ochedy qokeeey oy teedy qotam
3145	f105r	f105r.5	S	B	3	f105r:E01	0	9	0	0		0		0		0				daiin yteedy yteeeody yl cheod or aiiroekey otchdy otey	daiin yteedy yteeeody yl cheod or aiiroekey otchdy otey	1	daiin yteedy yteeeody yl cheod or aiiroekey otchdy otey
3146	f105r	f105r.6	S	B	3	f105r:E02	1	10	0	0		0		0		0				par arody shedeeey qopchedy qody qoteody aiin yteody qokor olpshedy	par arody shedeeey qopchedy qody qoteody aiin yteody qokor olpshedy	1	par arody shedeeey qopchedy qody qoteody aiin yteody qokor olpshedy
3147	f105r	f105r.7	S	B	3	f105r:E02	0	10	0	0		0		0		0				ysheeody ykeeos or aiiin shey qodaiiin qokeed qokeey saiin aiirody	ysheeody ykeeos or aiiin shey qodaiiin qokeed qokeey saiin aiirody	1	ysheeody ykeeos or aiiin shey qodaiiin qokeed qokeey saiin aiirody
3148	f105r	f105r.8	S	B	3	f105r:E02	0	11	0	0		0		0		0				sheey oleeey or air qokaiin chey qokeedy qokedy oteedy lchedy oesal	sheey oleeey or air qokaiin chey qokeedy qokedy oteedy lchedy oesal	1	sheey oleeey or air qokaiin chey qokeedy qokedy oteedy lchedy oesal
3149	f105r	f105r.9	S	B	3	f105r:E02	0	4	0	0		0		0		0				oeeolchy okeeydy okeey okchey	oeeolchy okeeydy okeey okchey	1	oeeolchy okeeydy okeey okchey
3150	f105r	f105r.10	S	B	3	f105r:E02	0	4	1	1	2	0		0		1	2	d	LAYOUT_INTERRUPTION_GROUP_ONLY	sairy ore daiindy ytam	sairy ore ⟨LAYOUT_INTERRUPTION?;RIGHT_RESTART_FORM=d⟩ daiindy ytam	1	sairy ore daiindy ytam
3151	f105r	f105r.11	S	B	3	f105r:E03	1	12	0	0		0		0		0				pdar o shedy otcheos oiiin al tchedarchy fchos aiin polaiin polkeeey dyaiin	pdar o shedy otcheos oiiin al tchedarchy fchos aiin polaiin polkeeey dyaiin	1	pdar o shedy otcheos oiiin al tchedarchy fchos aiin polaiin polkeeey dyaiin
3152	f105r	f105r.12	S	B	3	f105r:E03	0	12	0	0		0		0		0				yaiir yteeo dy qoeeody qoeedy kchedy qotchdy otcheey chey teeor ykedy ry	yaiir yteeo dy qoeeody qoeedy kchedy qotchdy otcheey chey teeor ykedy ry	1	yaiir yteeo dy qoeeody qoeedy kchedy qotchdy otcheey chey teeor ykedy ry
3153	f105r	f105r.13	S	B	3	f105r:E03	0	10	0	0		0		0		0				dyteey qokdy chedy chedy dal qoked shedy qoteody cheedy ot	dyteey qokdy chedy chedy dal qoked shedy qoteody cheedy ot	1	dyteey qokdy chedy chedy dal qoked shedy qoteody cheedy ot
3154	f105r	f105r.14	S	B	3	f105r:E04	1	12	0	0		0		0		0				kesoar qoeeedy keeody dlls air shckhy oekeody cheody oeey qokeeody sheo lkeey	kesoar qoeeedy keeody dlls air shckhy oekeody cheody oeey qokeeody sheo lkeey	1	kesoar qoeeedy keeody dlls air shckhy oekeody cheody oeey qokeeody sheo lkeey
3155	f105r	f105r.15	S	B	3	f105r:E04	0	12	0	0		0		0		0				lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	1	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral
3156	f105r	f105r.16	S	B	3	f105r:E04	0	7	0	0		0		0		0				yteody oteeeos aiin odal oiir okeedy oral	yteody oteeeos aiin odal oiir okeedy oral	1	yteody oteeeos aiin odal oiir okeedy oral
3157	f105r	f105r.17	S	B	3	f105r:E05	1	12	0	0		0		0		0				lteedy okeeddl sheokedy qokedy shol kol aiirol qokchedy daiin okedy q ky	lteedy okeeddl sheokedy qokedy shol kol aiirol qokchedy daiin okedy q ky	1	lteedy okeeddl sheokedy qokedy shol kol aiirol qokchedy daiin okedy q ky
3158	f105r	f105r.18	S	B	3	f105r:E05	0	12	0	0		0		0		0				sheoy oleedy daiin al chedy okeeey chdaiin otedy cheoty oteedy oteey chdy	sheoy oleedy daiin al chedy okeeey chdaiin otedy cheoty oteedy oteey chdy	1	sheoy oleedy daiin al chedy okeeey chdaiin otedy cheoty oteedy oteey chdy
3159	f105r	f105r.19	S	B	3	f105r:E05	0	11	0	0		0		0		0				dsechey oteol daiindy saiin chedy laiin okeeody okeeyteedy odaiin aiir al	dsechey oteol daiindy saiin chedy laiin okeeody okeeyteedy odaiin aiir al	1	dsechey oteol daiindy saiin chedy laiin okeeody okeeyteedy odaiin aiir al
3160	f105r	f105r.20	S	B	3	f105r:E05	0	14	0	0		0		0		0				s aiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	s aiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	1	s aiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam
3161	f105r	f105r.21	S	B	3	f105r:E05	0	11	0	0		0		0		0				ycheo lkedy qoeey qokedy qokedal saiin otol shody chedy okaiin chekaim	ycheo lkedy qoeey qokedy qokedal saiin otol shody chedy okaiin chekaim	1	ycheo lkedy qoeey qokedy qokedal saiin otol shody chedy okaiin chekaim
3162	f105r	f105r.22	S	B	3	f105r:E05	0	12	0	0		0		0		0				olkchokeedy ypair opaiin opail oteodl eeol keey r aiin ylkaiin am ols	olkchokeedy ypair opaiin opail oteodl eeol keey r aiin ylkaiin am ols	1	olkchokeedy ypair opaiin opail oteodl eeol keey r aiin ylkaiin am ols
3163	f105r	f105r.23	S	B	3	f105r:E05	0	4	0	0		0		0		0				dchees opchey aeeodchy chefchedy	dchees opchey aeeodchy chefchedy	1	dchees opchey aeeodchy chefchedy
3164	f105r	f105r.24	S	B	3	f105r:E06	1	13	0	0		0		0		0				pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam	pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam	1	pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam
3165	f105r	f105r.25	S	B	3	f105r:E06	0	6	0	0		0		0		0				deeedy cheodkedy chedy decthdy daiiils airols	deeedy cheodkedy chedy decthdy daiiils airols	1	deeedy cheodkedy chedy decthdy daiiils airols
3166	f105r	f105r.26	S	B	3	f105r:E07	1	12	0	0		0		0		0				pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	1	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy
3167	f105r	f105r.27	S	B	3	f105r:E07	0	7	0	0		0		0		0				dair cho al r lal cheesy cphedy	dair cho al r lal cheesy cphedy	1	dair cho al r lal cheesy cphedy
3168	f105r	f105r.28	S	B	3	f105r:E08	1	11	0	0		0		0		0				pchsed sheefy opchey qoteedy qoeey qokeedy laiiin odaiin aiir opair kechedy	pchsed sheefy opchey qoteedy qoeey qokeedy laiiin odaiin aiir opair kechedy	1	pchsed sheefy opchey qoteedy qoeey qokeedy laiiin odaiin aiir opair kechedy
3169	f105r	f105r.29	S	B	3	f105r:E08	0	12	0	0		0		0		0				oees olkeedy qockhy r aiin chol okair oteedy qopchedy odaiin ypchedy ytam	oees olkeedy qockhy r aiin chol okair oteedy qopchedy odaiin ypchedy ytam	1	oees olkeedy qockhy r aiin chol okair oteedy qopchedy odaiin ypchedy ytam
3170	f105r	f105r.30	S	B	3	f105r:E08	0	10	0	0		0		0		0				oleedar aiildy dar oiin y teey tair cheody qokolky cheolkary	oleedar aiildy dar oiin y teey tair cheody qokolky cheolkary	1	oleedar aiildy dar oiin y teey tair cheody qokolky cheolkary
3171	f105r	f105r.31	S	B	3	f105r:E09	1	13	0	0		0		0		0				kodeey lchl shx ar aiijy cpheesy okal lkedy lkar chedy qokaiin or fchoky	kodeey lchl shx ar aiijy cpheesy okal lkedy lkar chedy qokaiin or fchoky	1	kodeey lchl shx ar aiijy cpheesy okal lkedy lkar chedy qokaiin or fchoky
3172	f105r	f105r.32	S	B	3	f105r:E09	0	11	0	0		0		0		0				ycheochy lkeol daiin qkair olkchey dar qopchdy dair otar ar ajam	ycheochy lkeol daiin qkair olkchey dar qopchdy dair otar ar ajam	1	ycheochy lkeol daiin qkair olkchey dar qopchdy dair otar ar ajam
3173	f105r	f105r.33	S	B	3	f105r:E09	0	11	0	0		0		0		0				okeeodair oteey lkeey teeolteedy ot okal or aiiin qokaiin ar airod	okeeodair oteey lkeey teeolteedy ot okal or aiiin qokaiin ar airod	1	okeeodair oteey lkeey teeolteedy ot okal or aiiin qokaiin ar airod
3174	f105r	f105r.34	S	B	3	f105r:E09	0	11	0	0		0		0		0				dor ail cheky kar odaiin ykl al oees al ar alkam	dor ail cheky kar odaiin ykl al oees al ar alkam	1	dor ail cheky kar odaiin ykl al oees al ar alkam
3175	f105r	f105r.35	S	B	3	f105r:E10	1	12	0	0		0		0		0				ypchedy okaiir opcheedy qokair dar kal otar ol qokal kor orolpchey ofory	ypchedy okaiir opcheedy qokair dar kal otar ol qokal kor orolpchey ofory	1	ypchedy okaiir opcheedy qokair dar kal otar ol qokal kor orolpchey ofory
3176	f105r	f105r.36	S	B	3	f105r:E10	0	11	0	0		0		0		0				dyteey otedaiin otar ol chedy ted qotar oteodar otam ytedy otaiin	dyteey otedaiin otar ol chedy ted qotar oteodar otam ytedy otaiin	1	dyteey otedaiin otar ol chedy ted qotar oteodar otam ytedy otaiin
3177	f105r	f105r.37	S	B	3	f105r:E10	0	4	0	0		0		0		0				otoiir chedaiin otair otaly	otoiir chedaiin otair otaly	1	otoiir chedaiin otair otaly
3178	f105v	f105v.1	S	B	3	f105v:E01	1	9	0	0		0		0		0				polairy oair olpcheey ykaiin olpchedy opchedaiin dairody ypcheddy sairy	polairy oair olpcheey ykaiin olpchedy opchedaiin dairody ypcheddy sairy	1	polairy oair olpcheey ykaiin olpchedy opchedaiin dairody ypcheddy sairy
3179	f105v	f105v.2	S	B	3	f105v:E01	0	12	0	0		0		0		0				ysheod ykeeedy keshed qodaiin oteodair or chkar otaiin chpor or otchy otor	ysheod ykeeedy keshed qodaiin oteodair or chkar otaiin chpor or otchy otor	1	ysheod ykeeedy keshed qodaiin oteodair or chkar otaiin chpor or otchy otor
3180	f105v	f105v.3	S	B	3	f105v:E01	0	11	0	0		0		0		0				dshedy qoedaiin ytoiin okair qotol dol okoldy qokedy opched oteedy qotaiin	dshedy qoedaiin ytoiin okair qotol dol okoldy qokedy opched oteedy qotaiin	1	dshedy qoedaiin ytoiin okair qotol dol okoldy qokedy opched oteedy qotaiin
3181	f105v	f105v.4	S	B	3	f105v:E01	0	8	0	0		0		0		0				olkeeol orchsey qokeedy chdor olar ol keeol chedaiin	olkeeol orchsey qokeedy chdor olar ol keeol chedaiin	1	olkeeol orchsey qokeedy chdor olar ol keeol chedaiin
3182	f105v	f105v.5	S	B	3	f105v:E02	1	10	0	0		0		0		0				pchedal qopchdy daiin chedy daiin okaildy opchedaiin opcheo olkeedy sairom	pchedal qopchdy daiin chedy daiin okaildy opchedaiin opcheo olkeedy sairom	1	pchedal qopchdy daiin chedy daiin okaildy opchedaiin opcheo olkeedy sairom
3183	f105v	f105v.6	S	B	3	f105v:E02	0	13	0	0		0		0		0				dcheo fcheeody ckheey dar aiin al dar ar daiiidy otedy oteody ykaiin g	dcheo fcheeody ckheey dar aiin al dar ar daiiidy otedy oteody ykaiin g	1	dcheo fcheeody ckheey dar aiin al dar ar daiiidy otedy oteody ykaiin g
3184	f105v	f105v.7	S	B	3	f105v:E02	0	7	0	0		0		0		0				ycheeo lkaiin otair ol olkaiin okairody lchedr	ycheeo lkaiin otair ol olkaiin okairody lchedr	1	ycheeo lkaiin otair ol olkaiin okairody lchedr
3185	f105v	f105v.8	S	B	3	f105v:E03	1	11	0	0		0		0		0				fodal kedar olpchesd araiin ksheeol opchedy pchedy opcheddl pchdar air odar	fodal kedar olpchesd araiin ksheeol opchedy pchedy opcheddl pchdar air odar	1	fodal kedar olpchesd araiin ksheeol opchedy pchedy opcheddl pchdar air odar
3186	f105v	f105v.9	S	B	3	f105v:E03	0	14	0	0		0		0		0				lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ail l okam	lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ail l okam	1	lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ail l okam
3187	f105v	f105v.10	S	B	3	f105v:E03	0	16	0	0		0		0		0				ykeey ky che oiiin dal kaiin okairo l kair chedy s odar air al oral odam	ykeey ky che oiiin dal kaiin okairo l kair chedy s odar air al oral odam	1	ykeey ky che oiiin dal kaiin okairo l kair chedy s odar air al oral odam
3188	f105v	f105v.11	S	B	3	f105v:E03	0	12	0	0		0		0		0				roees aiiin ol okaiin os aiin chckhodu qoteedy ckhddl aiir ypar kaiidy	roees aiiin ol okaiin os aiin chckhodu qoteedy ckhddl aiir ypar kaiidy	1	roees aiiin ol okaiin os aiin chckhodu qoteedy ckhddl aiir ypar kaiidy
3189	f105v	f105v.12	S	B	3	f105v:E03	0	12	0	0		0		0		0				ysheedy aiin okeol ykedor ar ar alkair otar otaiin otal tair am	ysheedy aiin okeol ykedor ar ar alkair otar otaiin otal tair am	1	ysheedy aiin okeol ykedor ar ar alkair otar otaiin otal tair am
3190	f105v	f105v.13	S	B	3	f105v:E03	0	8	0	0		0		0		0				saiin opchedy qokchdy otar al kair okees lkchdal	saiin opchedy qokchdy otar al kair okees lkchdal	1	saiin opchedy qokchdy otar al kair okees lkchdal
3191	f105v	f105v.14	S	B	3	f105v:E04	1	10	0	0		0		0		0				pchedaiin chckhdy qokaiir olpchedy olord aiiin tail odar kard chtchy	pchedaiin chckhdy qokaiir olpchedy olord aiiin tail odar kard chtchy	1	pchedaiin chckhdy qokaiir olpchedy olord aiiin tail odar kard chtchy
3192	f105v	f105v.15	S	B	3	f105v:E04	0	13	0	0		0		0		0				ycheey kar ykeey otaiin ot al dar chdor kalchedy opchdy daiin oraiin r	ycheey kar ykeey otaiin ot al dar chdor kalchedy opchdy daiin oraiin r	1	ycheey kar ykeey otaiin ot al dar chdor kalchedy opchdy daiin oraiin r
3193	f105v	f105v.16	S	B	3	f105v:E04	0	12	0	0		0		0		0				daiin cheey dal chl okair aiin cpheor aiin okal chodaiin otaiin opaiim	daiin cheey dal chl okair aiin cpheor aiin okal chodaiin otaiin opaiim	1	daiin cheey dal chl okair aiin cpheor aiin okal chodaiin otaiin opaiim
3194	f105v	f105v.17	S	B	3	f105v:E04	0	10	0	0		0		0		0				olr aiin chey l raiin lkl dl lklor diiin olkaiin	olr aiin chey l raiin lkl dl lklor diiin olkaiin	1	olr aiin chey l raiin lkl dl lklor diiin olkaiin
3195	f105v	f105v.18	S	B	3	f105v:E05	1	10	0	0		0		0		0				pchor chedaiin okaiin cholkal qolkaiin oltchdy qopchsd opair orair karaim	pchor chedaiin okaiin cholkal qolkaiin oltchdy qopchsd opair orair karaim	1	pchor chedaiin okaiin cholkal qolkaiin oltchdy qopchsd opair orair karaim
3196	f105v	f105v.19	S	B	3	f105v:E05	0	11	0	0		0		0		0				ycheey aiin otleey lkaiir cheeo taiin okeed ail kchey rokaix am	ycheey aiin otleey lkaiir cheeo taiin okeed ail kchey rokaix am	1	ycheey aiin otleey lkaiir cheeo taiin okeed ail kchey rokaix am
3197	f105v	f105v.20	S	B	3	f105v:E06	1	11	0	0		0		0		0				porair chopchdy chedain otair otchod aiin alol cheo ypchedy kairodl lpaim	porair chopchdy chedain otair otchod aiin alol cheo ypchedy kairodl lpaim	1	porair chopchdy chedain otair otchod aiin alol cheo ypchedy kairodl lpaim
3198	f105v	f105v.21	S	B	3	f105v:E06	0	11	0	0		0		0		0				ykeeo daiim sheey qokaiin cheot daiin qoek eeykeody qopaiin or aiikam	ykeeo daiim sheey qokaiin cheot daiin qoek eeykeody qopaiin or aiikam	1	ykeeo daiim sheey qokaiin cheot daiin qoek eeykeody qopaiin or aiikam
3199	f105v	f105v.22	S	B	3	f105v:E06	0	6	0	0		0		0		0				daiin cheodaiin chedal air okaiin cheey	daiin cheodaiin chedal air okaiin cheey	1	daiin cheodaiin chedal air okaiin cheey
3200	f105v	f105v.23	S	B	3	f105v:E07	1	10	0	0		0		0		0				tcholkaiin odal kl chees aiiin shees qopdaiin chods alkeey paradam	tcholkaiin odal kl chees aiiin shees qopdaiin chods alkeey paradam	1	tcholkaiin odal kl chees aiiin shees qopdaiin chods alkeey paradam
3201	f105v	f105v.24	S	B	3	f105v:E07	0	8	0	0		0		0		0				alcheey okaiin otar oto daiin ckheol lkol fchedypaiin	alcheey okaiin otar oto daiin ckheol lkol fchedypaiin	1	alcheey okaiin otar oto daiin ckheol lkol fchedypaiin
3202	f105v	f105v.25	S	B	3	f105v:E08	1	11	0	0		0		0		0				kchdaldy alfo lfcheedy ofoiir opchey fchedy qotor oeeeodr qopar y dl	kchdaldy alfo lfcheedy ofoiir opchey fchedy qotor oeeeodr qopar y dl	1	kchdaldy alfo lfcheedy ofoiir opchey fchedy qotor oeeeodr qopar y dl
3203	f105v	f105v.26	S	B	3	f105v:E08	0	12	0	0		0		0		0				lkl sheeodees otaiin otar otal or aiin chedor alkaiin chs alkaiin ry	lkl sheeodees otaiin otar otal or aiin chedor alkaiin chs alkaiin ry	1	lkl sheeodees otaiin otar otal or aiin chedor alkaiin chs alkaiin ry
3204	f105v	f105v.27	S	B	3	f105v:E08	0	11	0	0		0		0		0				sheoe arxor eesy qopcheo ain orkchdy daiin oteedy ko lkair otaiilody	sheoe arxor eesy qopcheo ain orkchdy daiin oteedy ko lkair otaiilody	1	sheoe arxor eesy qopcheo ain orkchdy daiin oteedy ko lkair otaiilody
3205	f105v	f105v.28	S	B	3	f105v:E08	0	6	0	0		0		0		0				oeoar ar al odor aiil otaiin	oeoar ar al odor aiil otaiin	1	oeoar ar al odor aiil otaiin
3206	f105v	f105v.29	S	B	3	f105v:E09	1	11	0	0		0		0		0				tdol tor oaldar aiir okokeedy karody qoeedy sho qopchedy daiin opairam	tdol tor oaldar aiir okokeedy karody qoeedy sho qopchedy daiin opairam	1	tdol tor oaldar aiir okokeedy karody qoeedy sho qopchedy daiin opairam
3207	f105v	f105v.30	S	B	3	f105v:E09	0	12	0	0		0		0		0				dchedy cheey qokor otaiin otair otair okeedy kaiin aiin s aiin sy	dchedy cheey qokor otaiin otair otair okeedy kaiin aiin s aiin sy	1	dchedy cheey qokor otaiin otair otair okeedy kaiin aiin s aiin sy
3208	f105v	f105v.31	S	B	3	f105v:E09	0	9	0	0		0		0		0				ychtaiir aiichy dol aiin otaiin aiidy okchd otar daiin	ychtaiir aiichy dol aiin otaiin aiidy okchd otar daiin	1	ychtaiir aiichy dol aiin otaiin aiidy okchd otar daiin
3209	f105v	f105v.32	S	B	3	f105v:E10	1	10	0	0		0		0		0				poar keeodaiin qoair ar aey qoeedeody qokaiin qotedair apo rairapy	poar keeodaiin qoair ar aey qoeedeody qokaiin qotedair apo rairapy	1	poar keeodaiin qoair ar aey qoeedeody qokaiin qotedair apo rairapy
3210	f105v	f105v.33	S	B	3	f105v:E10	0	13	0	0		0		0		0				lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	1	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar
3211	f105v	f105v.34	S	B	3	f105v:E10	0	10	0	0		0		0		0				sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkldain	sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkldain	1	sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkldain
3212	f105v	f105v.35	S	B	3	f105v:E10	0	12	0	0		0		0		0				doee okcheeo l taiin otcheedy chor aiin odaiin chedy otaiin al kaishd	doee okcheeo l taiin otcheedy chor aiin odaiin chedy otaiin al kaishd	1	doee okcheeo l taiin otcheedy chor aiin odaiin chedy otaiin al kaishd
3213	f105v	f105v.36	S	B	3	f105v:E10	0	11	0	0		0		0		0				laiin sheod okeeody qoaiin ytaiin otair chdal dy daim chdaiin oy	laiin sheod okeeody qoaiin ytaiin otair chdal dy daim chdaiin oy	1	laiin sheod okeeody qoaiin ytaiin otair chdal dy daim chdaiin oy
3214	f105v	f105v.37	S	B	3	f105v:E10	0	12	0	0		0		0		0				yshey ckhy sheo qoeeo lkaiin chs okol tchdy sheeey okaiin ar aildy	yshey ckhy sheo qoeeo lkaiin chs okol tchdy sheeey okaiin ar aildy	1	yshey ckhy sheo qoeeo lkaiin chs okol tchdy sheeey okaiin ar aildy
3215	f105v	f105v.38	S	B	3	f105v:E10	0	4	0	0		0		0		0				cheody oaiir ain okshey	cheody oaiir ain okshey	1	cheody oaiir ain okshey
