page	locus	source_page	source_locus	old_locus	code	continuation	transcription	word_count	clean_text	raw_text	section	language	hand
f88r	f88r.10	f88r	f88r.10	f88r.P1.4	+P0	-	U	10	qokeol cheol s aiin cheos cheol doleeey or cheom cheojam	<:>qokeol.cheol.s,aiin.cheos.cheol.doleeey.or.cheom.cheojam<|>	P	A	4
f88r	f88r.11	f88r	f88r.11	f88r.P1.5	+P0	L	U	7	yokeody cheom qoor chees ykeor shy sam	<:>yokeody.cheom.qoor.chees.ykeor.shy.sam<!�><$>	P	A	4
f88r	f88r.12	f88r	f88r.12	f88r.C2.1	@Lc	-	U	1	otaldy	otaldy<$>	P	A	4
f88r	f88r.13	f88r	f88r.13	f88r.L2.2	@Lf	-	U	1	oram	oram<$>	P	A	4
f88r	f88r.14	f88r	f88r.14	f88r.L2.3	@Lf	-	U	1	dary	dary<$>	P	A	4
f88r	f88r.15	f88r	f88r.15	f88r.L2.4	@Lf	-	U	1	okol	okol<$>	P	A	4
f88r	f88r.16	f88r	f88r.16	f88r.L2.5	@Lf	-	U	1	sorary	sorary<$>	P	A	4
f88r	f88r.17	f88r	f88r.17	f88r.L2.6	@Lf	-	U	1	otyda	otyda<$>	P	A	4
f88r	f88r.18	f88r	f88r.18	f88r.P2.6	@P0	1	U	7	koaiphhy cwhol orchor wcheoly otchol oldy salsaly	koaiphhy.cwhol.orchor.wcheoly.otchol.oldy.salsaly<|>	P	A	4
f88r	f88r.19	f88r	f88r.19	f88r.P2.7	+P0	-	U	8	dchey chokol daiin qoekol qoekol qockhol okol cheol	<:>dchey.chokol.daiin.qoekol.qoekol.qockhol.okol.cheol<|>	P	A	4
f88r	f88r.20	f88r	f88r.20	f88r.P2.8	+P0	-	U	10	dsheol qokeey s chy saiin chor oteor aiin chos als	<:>dsheol.qokeey.s.chy.saiin.chor.oteor.aiin.chos,als<|>	P	A	4
f88r	f88r.21	f88r	f88r.21	f88r.P2.9	+P0	-	U	9	teol chor olsheody qokeol shoikhy ol sheeol sheol dg	<:>teol.chor.olsheody.qokeol.shoikhy.ol.sheeol.sheol.dg<|>	P	A	4
f88r	f88r.22	f88r	f88r.22	f88r.P2.10	+P0	L	U	8	ychey okaiin chol cheor ol chor chol sal	<:>ychey.okaiin.chol.cheor.ol.chor,chol.sal<!�><$>	P	A	4
f88r	f88r.23	f88r	f88r.23	f88r.C3.1	@Lc	-	U	1	ofyskydal	ofyskydal<$>	P	A	4
f88r	f88r.24	f88r	f88r.24	f88r.L3.2	@Lf	-	U	2	otor am	otor,am<$>	P	A	4
f88r	f88r.25	f88r	f88r.25	f88r.L3.3	@Lf	-	U	1	ofaldo	ofaldo<$>	P	A	4
f88r	f88r.26	f88r	f88r.26	f88r.P3.11	@P0	1	U	7	poeeor sheoky olkeey cthol poldy s okoldy	poeeor.sheoky.olkeey.cthol.poldy.s-<!�>okoldy<!�><|>	P	A	4
f88r	f88r.27	f88r	f88r.27	f88r.P3.12	+P0	-	U	9	qokal chol qokol qokol chol cheey ar aiin oldal	qokal.chol.qokol.qokol.chol.cheey.ar.aiin.oldal<!�><|>	P	A	4
f88r	f88r.28	f88r	f88r.28	f88r.P3.13	+P0	-	U	10	ykar cheol chol chey ckhey s or shear ar alsy	ykar.cheol.chol.chey.ckhey.s.or.shear.ar.alsy<!�><|>	P	A	4
f88r	f88r.29	f88r	f88r.29	f88r.P3.14	+P0	-	U	9	tor chey qokol cheol chody qokol kchos chol dal	tor.chey.qokol.cheol.chody.qokol.kchos.chol.dal<!�><|>	P	A	4
f88r	f88r.30	f88r	f88r.30	f88r.P3.15	+P0	-	U	7	ykeeey cheor cheotey cheol qokeor chetchy ofal	ykeeey.cheor.cheotey.cheol.qokeor.chetchy.ofal<!�><|>	P	A	4
f88r	f88r.31	f88r	f88r.31	f88r.P3.16	+P0	L	U	6	dar chear chol dol qoekeor cheom	dar.chear.chol.dol.qoekeor.cheom<$>	P	A	4
f88v	f88v.1	f88v	f88v.1	f88v.C1.1	@Lc	-	U	1	okalyd	okalyd<$>	P	A	4
f88v	f88v.2	f88v	f88v.2	f88v.L1.2	@Lf	-	U	1	cheocthy	cheocthy<$>	P	A	4
f88v	f88v.3	f88v	f88v.3	f88v.L1.3	@Lf	-	U	1	cpheor	cpheor<$>	P	A	4
f88v	f88v.4	f88v	f88v.4	f88v.L1.4	@Lf	-	U	2	otar arody	otar.arody<$>	P	A	4
f88v	f88v.5	f88v	f88v.5	f88v.L1.5	@Lf	-	U	1	otokol	otokol<$>	P	A	4
f88v	f88v.11	f88v	f88v.11	f88v.C2.1	@Lc	-	U	1	otoram	otoram<$>	P	A	4
f88v	f88v.12	f88v	f88v.12	f88v.L2.2	@Lf	-	U	1	otory	otory<$>	P	A	4
f88v	f88v.13	f88v	f88v.13	f88v.L2.3	@Lf	-	U	1	cheosdy	cheosdy<$>	P	A	4
f88v	f88v.14	f88v	f88v.14	f88v.L2.4	@Lf	-	U	1	okaiin	okaiin<$>	P	A	4
f88v	f88v.27	f88v	f88v.27	f88v.C3.1	@Lc	-	U	1	daramdal	daramdal<$>	P	A	4
f88v	f88v.28	f88v	f88v.28	f88v.L3.1	@Lf	-	U	1	otydary	otydary<$>	P	A	4
f88v	f88v.29	f88v	f88v.29	f88v.L3.2	@Lf	-	U	1	otdordy	otdordy<$>	P	A	4
f88v	f88v.30	f88v	f88v.30	f88v.L3.3	@Lf	-	U	1	dararda	dararda???<$>	P	A	4
f89r1	f89r1.1	f89r1	f89r1.1	f89r1.C1.1	@Lc	-	U	1	okchshy	okchshy<$>	P	A	
f89r1	f89r1.2	f89r1	f89r1.2	f89r1.L1.2	@Lf	-	U	1	qkol	qkol<$>	P	A	
f89r1	f89r1.3	f89r1	f89r1.3	f89r1.L1.3	@Lf	-	U	1	oldam	oldam<$>	P	A	
f89r1	f89r1.4	f89r1	f89r1.4	f89r1.L1.4	@Lf	-	U	1	otoldy	otoldy<$>	P	A	
f89r1	f89r1.5	f89r1	f89r1.5	f89r1.L1.5	@Lf	-	U	2	ar archodaiin	ar,archodaiin<$>	P	A	
f89r1	f89r1.6	f89r1	f89r1.6	f89r1.P1.1	@P0	1	U	9	qoarshar qopcholy qokod chepy dar sheey okor sheeos oldain	qoarshar.qopcholy.qokod.chepy,dar.sheey.okor,sheeos.oldain<|>	P	A	
f89r1	f89r1.7	f89r1	f89r1.7	f89r1.P1.2	+P0	-	U	9	dshody qocthy chockhy dal chedy qokeody daldaiin chodaiin dal	<:>dshody.qocthy.chockhy.dal.chedy.qokeody.daldaiin.chodaiin.dal<|>	P	A	
f89r1	f89r1.8	f89r1	f89r1.8	f89r1.P1.3	+P0	-	U	9	qokeol chol qodaiin chol cheody qokechy daiin ctheody dam	<:>qokeol.chol.qodaiin.chol.cheody.qokechy.daiin.ctheody.dam<|>	P	A	
f89r1	f89r1.9	f89r1	f89r1.9	f89r1.P1.4	+P0	-	U	9	yshor s oiiin daiin qokeey daiin ckhol qokaiin cheamy	<:>yshor.s-<!hole>oiiin.daiin.qokeey.daiin.ckhol.qokaiin.cheamy<|>	P	A	
f89r1	f89r1.10	f89r1	f89r1.10	f89r1.P1.5	+P0	L	U	10	tdain s chol cheoky cheody qokar dal chor ckhhy daiin	<:>tdain.s-<!hole>chol.cheoky-<!�>cheody.qokar.dal.chor.ckhhy.daiin<!�><$>	P	A	
f89r1	f89r1.11	f89r1	f89r1.11	f89r1.C2.1	@Lc	-	U	1	ykyd	ykyd<$>	P	A	
f89r1	f89r1.12	f89r1	f89r1.12	f89r1.L2.1	@Lf	-	U	2	chol ches	chol,ches<$>	P	A	
f89r1	f89r1.13	f89r1	f89r1.13	f89r1.L2.2	@Lf	-	U	1	otorain	otorain<$>	P	A	
f89r1	f89r1.14	f89r1	f89r1.14	f89r1.L2.3	@Lf	-	U	2	okaiin dan	okaiin.dan<$>	P	A	
f89r1	f89r1.15	f89r1	f89r1.15	f89r1.P2.6	@P0	1	U	8	tcheol qoeair sheol qocphey saiin cheocphey dal darolm	tcheol.qoeair.sheol.qocphey.saiin.cheocphey.dal.darolm<|>	P	A	
f89r1	f89r1.16	f89r1	f89r1.16	f89r1.P2.7	+P0	-	U	12	om sheey qokey l daiin dal chom chckhchy chol cheos aiin dy	<:>om,sheey.qokey,l.daiin.dal,chom.chckhchy.chol.cheos,aiin.dy<|>	P	A	
f89r1	f89r1.17	f89r1	f89r1.17	f89r1.P2.8	+P0	-	U	9	qeaiin cheal seey qotey qokeeol daiin edy daiin dam	qeaiin.cheal.seey.qotey.qokeeol.daiin.&QKh;edy.daiin.dam<|>	P	A	
f89r1	f89r1.18	f89r1	f89r1.18	f89r1.P2.9	+P0	L	U	9	dal s al dal cheody dain aldy al daldal	<:>dal,s,al.dal,cheody.dain,aldy.al,daldal<$>	P	A	
f89r1	f89r1.19	f89r1	f89r1.19	f89r1.P2.10	+P0	1	U	10	pshol sheo qoaithy cheocphy s sheyr qokair y dam daly	pshol.sheo.qoaithy.cheocphy.s.sheyr.qokair,y,dam.daly<|>	P	A	
f89r1	f89r1.20	f89r1	f89r1.20	f89r1.P2.11	+P0	-	U	9	daim cheom qoaithy air cheody ldain dal chom chtaiim	<:>daim.cheom.qoaithy.air.cheody.ldain.dal.chom.chtaiim<|>	P	A	
f89r1	f89r1.21	f89r1	f89r1.21	f89r1.P2.12	+P0	-	U	11	taiin dam shocty dal qokchy ykchdy otcham ol s shr aiin	<:>taiin.dam.shocty.dal,qokchy.ykchdy.otcham.ol.s,shr.aiin<|>	P	A	
f89r1	f89r1.22	f89r1	f89r1.22	f89r1.P2.13	+P0	-	U	10	ycheeo r sheol qockhedy yty sheody qotol chead chey dal	<:>ycheeo,r.sheol.qockhedy.yty.sheody.qotol.chead,chey.dal<|>	P	A	
f89r1	f89r1.23	f89r1	f89r1.23	f89r1.P2.14	+P0	L	U	6	dain oteos cheody cheodaiin daiin chodaiin	<:>dain.oteos.cheody.cheodaiin.daiin-<!�>chodaiin<$>	P	A	
f89r1	f89r1.24	f89r1	f89r1.24	f89r1.C3.1	@Lc	-	U	1	ykocfhy	ykocfhy<$>	P	A	
f89r1	f89r1.25	f89r1	f89r1.25	f89r1.L3.2	@Lf	-	U	1	saldam	saldam<$>	P	A	
f89r1	f89r1.26	f89r1	f89r1.26	f89r1.L3.3	@Lf	-	U	1	sydarary	sydarary<$>	P	A	
f89r1	f89r1.27	f89r1	f89r1.27	f89r1.L3.4	@Lf	-	U	2	yd dy	yd&CPo;dy<$>	P	A	
f89r2	f89r2.1	f89r2	f89r2.1	f89r2.C1.1	@Lc	-	U	1	odory	odory<$>	P	A	
f89r2	f89r2.2	f89r2	f89r2.2	f89r2.L1.1	@Lf	-	U	1	doly	doly<$>	P	A	
f89r2	f89r2.3	f89r2	f89r2.3	f89r2.L1.2	@Lf	-	U	1	opchosam	opchosam<$>	P	A	
f89r2	f89r2.4	f89r2	f89r2.4	f89r2.L1.3	@Lf	-	U	2	saloiin sheol	saloiin,sheol<$>	P	A	
f89r2	f89r2.5	f89r2	f89r2.5	f89r2.L1.4	@Lf	-	U	1	opcheor	opcheor<$>	P	A	
f89r2	f89r2.6	f89r2	f89r2.6	f89r2.P1.1	@P0	1	U	15	qokcheody cheodal dair cholkeedy qokedy cheal cheo dal qoair shey cpheeedol deey qockhey chaldy daim	qokcheody.cheodal.dair.cholkeedy.qokedy.cheal.cheo.dal.qoair.shey.cpheeedol.deey.qockhey.chaldy.daim<!�><|>	P	A	
f89r2	f89r2.7	f89r2	f89r2.7	f89r2.P1.2	+P0	-	U	18	chos aiin cheodal daiin chy chedaiin dalchsy ckh ol daiin chody cheedy tchodol chor choldy chos dol okchag	chos.aiin.cheodal.daiin.chy.chedaiin.dalchsy,ckh?ol.daiin.chody.cheedy.tchodol.chor.choldy.chos.dol,okchag<!�><|>	P	A	
f89r2	f89r2.8	f89r2	f89r2.8	f89r2.P1.3	+P0	L	U	15	tol daiin daiin daiinody qok y cheoldy qody cheor s ain daiin oky cheody cheoky	tol.daiin.daiin.daiinody.qok???y.cheoldy.qody.cheor.s,ain.daiin.oky.cheody.cheoky<$>	P	A	
f89r2	f89r2.9	f89r2	f89r2.9	f89r2.C2.1	@Lc	-	U	1	otoldy	otoldy<$>	P	A	
f89r2	f89r2.10	f89r2	f89r2.10	f89r2.L2.1	@Lf	-	U	3	okol shol dy	okol.shol.dy<$>	P	A	
f89r2	f89r2.11	f89r2	f89r2.11	f89r2.L2.2	@Lf	-	U	1	opcharoiin	opcharoiin<$>	P	A	
f89r2	f89r2.12	f89r2	f89r2.12	f89r2.P2.4	@P0	1	U	17	porachol qody qoteol oldaiin otol sheor shor ol daiin otchol cheol otolfchy dar cho lkeopol oeeor ar	porachol.qody.qoteol.oldaiin.otol.sheor.shor,ol,daiin.otchol.cheol-<!�>otolfchy.dar,cho.lkeopol.oeeor.ar<|>	P	A	
f89r2	f89r2.13	f89r2	f89r2.13	f89r2.P2.5	+P0	-	U	16	daiin olkey okeol okey okeeol qoor ol chor cheky shol daiiin chol cheol koldam olcheol dolcheol	<:>daiin.olkey.okeol.okey-<!stitched slit>okeeol.qoor.ol,chor.cheky.shol.daiiin.<!�>chol.cheol.koldam.olcheol.dolcheol<|>	P	A	
f89r2	f89r2.14	f89r2	f89r2.14	f89r2.P2.6	+P0	-	U	18	tos ol chor ydaiin chey s oiiin chckhy qokeol okey okeey keey cheky qokol okeey dal cheeody oeckhy	tos.ol.chor.ydaiin.chey.s.oiiin.chckhy.qokeol.okey.okeey.keey.<!�>cheky.qokol.okeey.dal.cheeody.oeckhy<|>	P	A	
f89r2	f89r2.15	f89r2	f89r2.15	f89r2.P2.7	+P0	L	U	12	ycheo keeo ckho s aiin okeo daiin ockhy s ockheo saiin cheeky	<:>ycheo.keeo.ckho.s,aiin.okeo.daiin.ockhy.s,ockheo.saiin.cheeky<!�><$>	P	A	
f89r2	f89r2.16	f89r2	f89r2.16	f89r2.C3.1	@Lc	-	U	2	korain y	korain,y<$>	P	A	
f89r2	f89r2.17	f89r2	f89r2.17	f89r2.L3.1	@Lf	-	U	1	sodar	sodar<!�><$>	P	A	
f89r2	f89r2.18	f89r2	f89r2.18	f89r2.L3.2	@Lf	-	U	1	cheys	cheys<$>	P	A	
f89r2	f89r2.19	f89r2	f89r2.19	f89r2.L3.3	@Lf	-	U	1	cheody	cheody<!�><$>	P	A	
f89r2	f89r2.20	f89r2	f89r2.20	f89r2.L3.4	@Lf	-	U	2	ofor ain	ofor,ain<!�><$>	P	A	
f89r2	f89r2.21	f89r2	f89r2.21	f89r2.L3.5	@Lf	-	U	2	okshd chos	okshd,chos<!�><$>	P	A	
f89r2	f89r2.22	f89r2	f89r2.22	f89r2.P3.8	@P0	1	U	14	tolches sheol qokeocfy sheey opcheor opcheol shody sho dy qokol cheo oldy sheodal ytoldy	<!�>tolches.sheol.qokeocfy.sheey.opcheor.opcheol.shody.sho?dy-<!�>qokol.cheo.oldy.sheodal.ytoldy<|>	P	A	
f89r2	f89r2.23	f89r2	f89r2.23	f89r2.P3.9	+P0	-	U	16	daiin cheoko keol daiir dal dair qokeey okeol daiin ykeoa okeeo chs cheey ykeol cho chckhy	<!�>daiin.cheoko.keol.daiir.dal.dair.qokeey.okeol.daiin.ykeoa?-<!�>okeeo.chs.cheey.ykeol.cho.chckhy<|>	P	A	
f89r2	f89r2.24	f89r2	f89r2.24	f89r2.P3.10	+P0	-	U	14	qokeeol cheol qokeey qokeol chey cheokor okeey k daiin qokeol che qokeey saiin oteos	<!�>qokeeol.cheol.qokeey.qokeol.chey.cheokor.okeey.k?.daiin-<!�>qokeol.che???.qokeey.saiin.oteos<|>	P	A	
f89r2	f89r2.25	f89r2	f89r2.25	f89r2.P3.11	+P0	-	U	17	doiin dal sheol s aiin qocheey daiiin qokeeol qokeody chol cheol ykeo qo qol cheo loiiin sairom	<:>doiin.dal,sheol.s.aiin.qocheey.daiiin.qokeeol.qokeody.chol,cheol-<!�><!\>ykeo.qo.qol.cheo.loiiin.sairom<|>	P	A	
f89r2	f89r2.26	f89r2	f89r2.26	f89r2.P3.12	+P0	-	U	18	s cheor ry sor cheey dol cheor cheey keey qokeey daii ychea y okeey ckheytchey cthey daiin dy	<:>s,cheor.ry.sor,cheey.dol.cheor.cheey,keey.qokeey.daii?.ychea?y-<!�><!\>okeey,ckheytchey.cthey.daiin.dy<!�><|>	P	A	
f89r2	f89r2.27	f89r2	f89r2.27	f89r2.P3.13	+P0	-	U	17	qokol cheor okoiin okeey qoeey chey r cheey qokeol cheal s aiin ocheol soiiin dair chey daiin	qokol.cheor.okoiin.okeey.qoeey.chey.r.cheey.qokeol.cheal.s.aiin-<!�><!\>ocheol.soiiin.dair.chey.daiin<!�><|>	P	A	
f89r2	f89r2.28	f89r2	f89r2.28	f89r2.P3.14	+P0	L	U	13	or ain or oin ol daiin qoaiin ol chkaiin daiin okar airy dain	or,ain.or,oin.ol,daiin.qoaiin.ol.chkaiin.daiin.okar.?airy?<!�>dain<!�><$>	P	A	
f89r2	f89r2.29	f89r2	f89r2.29	f89r2.C4.1	@Lc	-	U	1	okain	okain<|>	P	A	
f89r2	f89r2.30	f89r2	f89r2.30	f89r2.C4.2	+Lc	-	U	1	yorain	yorain<$>	P	A	
f89r2	f89r2.31	f89r2	f89r2.31	f89r2.L4.1	@Lf	-	U	1	ofakal	ofakal<$>	P	A	
f89r2	f89r2.32	f89r2	f89r2.32	f89r2.L4.2	@Lf	-	U	1	otalsy	otalsy<!�><$>	P	A	
f89r2	f89r2.33	f89r2	f89r2.33	f89r2.L4.3	@Lf	-	U	1	ytaram	ytaram<!�><$>	P	A	
f89r2	f89r2.34	f89r2	f89r2.34	f89r2.L4.4	@Lf	-	U	1	otolarol	otolarol<$>	P	A	
f89v2	f89v2.1	f89v2	f89v2.1	f89v2.C1.1	@Lc	-	U	1	choeesy	choeesy<$>	P	A	
f89v2	f89v2.2	f89v2	f89v2.2	f89v2.L1.1	@Lf	-	U	1	okam	okam<$>	P	A	
f89v2	f89v2.3	f89v2	f89v2.3	f89v2.L1.2	@Lf	-	U	1	darcheos	<!�>darcheos<$>	P	A	
f89v2	f89v2.4	f89v2	f89v2.4	f89v2.L1.3	@Lf	-	U	1	chokaro	chokaro<$>	P	A	
f89v2	f89v2.5	f89v2	f89v2.5	f89v2.L1.4	@Lf	-	U	1	sheol	sheol<$>	P	A	
f89v2	f89v2.6	f89v2	f89v2.6	f89v2.L1.5	@Lf	-	U	1	chotam	chotam<$>	P	A	
f89v2	f89v2.7	f89v2	f89v2.7	f89v2.P1.1	@P0	1	U	17	kosar sheol r aiin koiin chtodaiin p n choty qofoiin dy qopdal daiir ofaiin ol cfheol dam	kosar.sheol.r,aiin.koiin.chtodaiin.p?<!�>n.choty.qofoiin.dy.qopdal.daiir.ofaiin.ol,cfheol.dam<!�><|>	P	A	
f89v2	f89v2.8	f89v2	f89v2.8	f89v2.P1.2	+P0	-	U	16	da kodair okor chear otees ckhy s aiin ckhey otaiin okar dain okol al chor dar	da???.?kodair.okor.chear-<!�><!:>otees.<!�>ckhy.s.aiin.ckhey.otaiin.okar.dain.okol.al.chor.dar<!�><|>	P	A	
f89v2	f89v2.9	f89v2	f89v2.9	f89v2.P1.3	+P0	-	U	15	ychey okeey qoeol daiin chor chr cheos qol cheey dal chody cheor chey qoaiin chody	ychey.okeey.qoeol.daiin-<!�>chor.ch<!�>r.cheos.qol,cheey.dal.chody.cheor.chey.qoaiin.chody<!�><|>	P	A	
f89v2	f89v2.10	f89v2	f89v2.10	f89v2.P1.4	+P0	L	U	12	dair or cheol chom qol cheo l l or cheo daiin chkam	dair.or.cheol.chom.qol-<!�>cheo,l,?<!�>?.l,or,cheo,daiin.chkam<$>	P	A	
f89v2	f89v2.11	f89v2	f89v2.11	f89v2.C2.1	@Lc	-	U	1	otary	otary<$>	P	A	
f89v2	f89v2.12	f89v2	f89v2.12	f89v2.L2.1	@Lf	-	U	2	otair chody	otair,chody<$>	P	A	
f89v2	f89v2.13	f89v2	f89v2.13	f89v2.L2.2	@Lf	-	U	1	dykaran	dykaran<$>	P	A	
f89v2	f89v2.14	f89v2	f89v2.14	f89v2.L2.3	@Lf	-	U	1	opcheedey	opcheedey<$>	P	A	
f89v2	f89v2.15	f89v2	f89v2.15	f89v2.P2.5	@P0	1	U	9	sar oairar sheety chod kory oeear eair sheotain ytodaiin	<!�>sar.oairar.sheety-<!�>chod???<!�>.kory.oeear.eair.sheotain.ytodaiin<!�><|>	P	A	
f89v2	f89v2.16	f89v2	f89v2.16	f89v2.P2.6	+P0	-	U	13	octhor okaiir okeos dar s iin ykeody dar okal dal doral dar am	<!�>octhor.okaiir.okeos-<!�>dar.s.?<!�>iin.ykeody.dar.okal.dal.doral.dar.am<!�><|>	P	A	
f89v2	f89v2.17	f89v2	f89v2.17	f89v2.P2.7	+P0	-	U	13	ysho qokeeol chey sair dam chy for opodaiin da sary qodam yteor aiin	ysho.qokeeol.chey.sair-<!�>dam.ch<!�>y,for.opodaiin.da?.sary.qodam.yteor.aiin<!�><|>	P	A	
f89v2	f89v2.18	f89v2	f89v2.18	f89v2.P2.8	+P0	L	U	12	qokor chor cthy daiin chos ey dar aiin choeees okar chcthy daraids	qokor.chor.cthy.daiin-<!�>chos.?<!�>?ey.dar.aiin.choeees.okar.chcthy.daraids<$>	P	A	
f89v2	f89v2.19	f89v2	f89v2.19	f89v2.P2.9	+P0	1	U	16	toar qokeeody doef sh y dairol sheos psheoep oain dain qekor okeor otol sheey dal daiin	toar.qokeeody.doef.sh?y-<!�>dairol<!�>,sheos.psheoep,oain.dain.qekor.okeor.otol.sheey.dal,daiin<|>	P	A	
f89v2	f89v2.20	f89v2	f89v2.20	f89v2.P2.10	+P0	-	U	15	dol dair chey okaiin shy daiin odor sheos aiin daikeody qokorar sheody qoko ltcheody otal	dol.dair.chey.okaiin.shy-<!�>daiin.o<!�>dor.sheos,aiin.daikeody.qokorar.sheody.qoko,ltcheody.otal<|>	P	A	
f89v2	f89v2.21	f89v2	f89v2.21	f89v2.P2.12	+P0	-	U	15	dar qockhy qokal okeoy chockh daiin odaiin ykeody okol s sheey keeody daiin qokos okeoy	<:>dar.qockhy.qokal.okeoy-<!�>chockh?<!�>.daiin.odaiin.ykeody.okol,s,sheey.keeody.daiin.qokos.okeoy<|>	P	A	
f89v2	f89v2.22	f89v2	f89v2.22	f89v2.P2.13	+P0	L	U	16	ockhody daiin y kam s chty chy cthey dair air cho ol loy dair cheo daiin	<:>ockhody.daiin.y,kam.s-<!�>chty.ch<!�>y.cthey.dair,air.cho,ol.loy.dair.cheo,daiin<$>	P	A	
f89v2	f89v2.23	f89v2	f89v2.23	f89v2.C3.1	@Lc	-	U	1	opaloiiry	opaloiiry<$>	P	A	
f89v2	f89v2.24	f89v2	f89v2.24	f89v2.L3.1	@Lf	-	U	2	otar am	otar,am<$>	P	A	
f89v2	f89v2.25	f89v2	f89v2.25	f89v2.L3.2	@Lf	-	U	2	cht y	cht&Oh;y<$>	P	A	
f89v2	f89v2.27	f89v2	f89v2.27	f89v2.L3.3b	+Lf	-	U	1	ridar	ridar<!�><$>	P	A	
f89v2	f89v2.28	f89v2	f89v2.28	f89v2.L3.4	@Lf	-	U	1	dareky	dareky<$>	P	A	
f89v1	f89v1.1	f89v1	f89v1.1	f89v1.C1.1	@Lc	-	U	1	okoraldy	okoraldy<$>	P	A	
f89v1	f89v1.2	f89v1	f89v1.2	f89v1.L1.2	@Lf	-	U	1	otoikhy	otoikhy<$>	P	A	
f89v1	f89v1.3	f89v1	f89v1.3	f89v1.L1.3	@Lf	-	U	1	otchar	otchar<$>	P	A	
f89v1	f89v1.4	f89v1	f89v1.4	f89v1.L1.4	@Lf	-	U	1	darshody	<!�>darshody<!edge><$>	P	A	
f89v1	f89v1.13	f89v1	f89v1.13	f89v1.P1.9	+P0	1	U	9	tosheo fcheody shekey shos aiir cphey qokeody cheody daldy	tosheo.&^^.;fcheody.shekey.&Or;,shos.aiir.cphey.qokeody.cheody.daldy<|>	P	A	
f89v1	f89v1.15	f89v1	f89v1.15	f89v1.P1.11	+P0	-	U	10	dcheo daiin ol daiin daldy okeor ytey keor cheyty ochy	dcheo&Cy;.daiin.&OTh;ol.daiin.daldy.okeor.ytey.keor.cheyty.ochy<|>	P	A	
f89v1	f89v1.21	f89v1	f89v1.21	f89v1.C2.1	@Lc	-	U	1	koeeorain	koeeorain<$>	P	A	
f89v1	f89v1.22	f89v1	f89v1.22	f89v1.L2.2	@Lf	-	U	2	otor shos	otor.shos<!�><$>	P	A	
f89v1	f89v1.23	f89v1	f89v1.23	f89v1.L2.3	@Lf	-	U	2	opol olaiin	opol,olaiin<$>	P	A	
f89v1	f89v1.24	f89v1	f89v1.24	f89v1.L2.4	@Lf	-	U	1	opaldaiin	opaldaiin<$>	P	A	
f90v2	f90v2.1	f90v2	f90v2.1	f90v2.P1.1	@P0	1	U	9	da y qocfhey owolraiin ozchedal s shese shodaiin shear	&306;da&308;y.qocfhey.owolraiin.ozchedal.s&C;-<!�>shese.shodaiin.shear<|>	H	A	
f90v2	f90v2.7	f90v2	f90v2.7	f90v2.P1.7	+P0	-	U	11	shey s sheeyl sheol sheody tol sheo y oteey chodar chog	shey.s.sheeyl.sheol.sheody.tol.sheo&CT;y-<!�>oteey.chodar.chog<$>	H	A	
f90v1	f90v1.7	f90v1	f90v1.7	f90v1.P1.7	+P0	1	U	8	ksheodal sheody qocheoty shokol qokeshs yteody da ey	ksheodal.sheody.qocheoty-<!�>shokol.qokeshs-<!�>yteody.&309;da&310;ey<$>	H	A	
f93r	f93r.1	f93r	f93r.1	f93r.P1.1	@P0	1	U	9	kodshol otol sheeos octhodaly opalcfom ocphoksheey qotodain s oar	kodshol.otol.sheeos.octhodaly.opalcfom.ocphoksheey.qotodain.s.oar<|>	H	A	4
f93r	f93r.2	f93r	f93r.2	f93r.P1.2	+P0	-	U	11	ycham s chol chotom cthodar sheo s oteadal s ofchoshy cthoshol	<:>ycham.s.chol.chotom.cthodar.sheo.s.oteadal.s-<!�>ofchoshy.cthoshol<|>	H	A	4
f93r	f93r.3	f93r	f93r.3	f93r.P1.3	+P0	-	U	10	dsho dal dalody ytchchy dam chody dalol s chodchy qotchd	<:>dsho.dal.dalody.ytchchy.dam.chody.dalol-<!�>s.chodchy.qotchd<|>	H	A	4
f93r	f93r.4	f93r	f93r.4	f93r.P1.4	+P0	-	U	8	sol shotol qokchodal shody chotol s otol ykchdm	<:>sol.shotol.qokchodal.shody.chotol.s-<!�>otol.ykchdm<|>	H	A	4
f93r	f93r.5	f93r	f93r.5	f93r.P1.5	+P0	-	U	7	ol chody ckhol dol qokol otodar chodain	<:>ol.chody.ckhol.dol.qokol.otodar-<!�>chodain<|>	H	A	4
f93r	f93r.6	f93r	f93r.6	f93r.P1.6	+P0	-	U	7	tar otar s sho s chol sheoees	<:>tar.otar.s.sho.s.chol.sheoees<!�><|>	H	A	4
f93r	f93r.7	f93r	f93r.7	f93r.P1.7	+P0	-	U	5	shor shol ody cheodaiin s	shor.shol.ody.cheodaiin.s<!�><|>	H	A	4
f93r	f93r.8	f93r	f93r.8	f93r.P1.8	+P0	-	U	5	lor sheeody chodaiin s odar	lor.sheeody.chodaiin.s.odar<!�><|>	H	A	4
f93r	f93r.9	f93r	f93r.9	f93r.P1.9	+P0	-	U	4	shodam okcheody cth ckhol	shodam.okcheody.cth???.ckhol<!�><|>	H	A	4
f93r	f93r.10	f93r	f93r.10	f93r.P1.10	+P0	-	U	5	ychos chey keol ch ckhody	ychos.chey.keol.ch???.ckhody<!�><|>	H	A	4
f93r	f93r.11	f93r	f93r.11	f93r.P1.11	+P0	-	U	7	ckhol oteol s odal cheeol s al	ckhol.oteol.s.odal.cheeol.s.al<|>	H	A	4
