page_order	page	locus	line_number	code	relation	kind	subtype	section	language	hand	quire	folio_type	paragraph_start	paragraph_end	token_count	eva_clean	ivtff_raw
203	f102v1	f102v1.8	8	+P0	+	P	0	P	A	1	S	z	0	0	10	dairn ol chey ctheol qokeor os aiin cheor qokey choky	dairn.ol.chey.[cth:ckh]eol.qokeor.os,aiin.cheor.qokey.choky
203	f102v1	f102v1.9	9	+P0	+	P	0	P	A	1	S	z	0	0	10	teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar	teody.ckheey.qokeol.sheky.qockheor.or.cheo,rchol.qoteor.dar
203	f102v1	f102v1.10	10	+P0	+	P	0	P	A	1	S	z	0	0	10	kochor ol ydaiin choraiin sheey ykeey kor shey qokey dy	kochor.ol.ydaiin.choraiin.sheey.ykeey.kor,shey.qokey.dy
203	f102v1	f102v1.11	11	+P0	+	P	0	P	A	1	S	z	0	0	10	sol chol qooiin qokol cheol chey kolcheey daiin cheody dy	sol,chol.qooiin.qokol.cheol.chey.kolcheey.daiin.cheody.dy
203	f102v1	f102v1.12	12	+P0	+	P	0	P	A	1	S	z	0	0	10	y cheol cheol doiir shekcheor s ar cheor ey pchodaiin	y,cheol.cheol.doiir.shekcheor.s,ar.cheor.{@246;kh}ey.pchodaiin
203	f102v1	f102v1.13	13	+P0	+	P	0	P	A	1	S	z	0	0	10	toiin ol daiin qkol cheol daiin qokar oaiin cheey saiim	toiin.ol.daiin.qkol.cheol.daiin.qokar.oaiin.cheey.[s:r]aiim
203	f102v1	f102v1.14	14	+P0	+	P	0	P	A	1	S	z	0	1	5	chor cheor ckhey oteol aeky	chor.cheor.ckhey.oteol.a{ikh}eky<$>
203	f102v1	f102v1.15	15	@Lc	@	L	c	P	A	1	S	z	0	0	1	dindy	<!239a>d?indy
203	f102v1	f102v1.16	16	@Lf	@	L	f	P	A	1	S	z	0	0	1	ypcholdy	<!239b>ypcholdy
203	f102v1	f102v1.17	17	@Lf	@	L	f	P	A	1	S	z	0	0	1	loralody	<!240>loralody
203	f102v1	f102v1.18	18	@Lf	@	L	f	P	A	1	S	z	0	0	1	opchdard	<!241>opchdard
203	f102v1	f102v1.19	19	@P0	@	P	0	P	A	1	S	z	1	0	8	foidaiin dair or sheol okeeol qoteol oroey olkey	<%>fo[i:e]daiin.dair.or.sheol.okeeol.qoteol<->oro{ikh}ey.olkey
203	f102v1	f102v1.20	20	+P0	+	P	0	P	A	1	S	z	0	0	9	soiin shey qokeey qoeeol qokeody sheody qoeteey okeey dam	soiin.shey.qokeey.qoeeol.qokeody.sheody.qoeteey.okeey.dam
203	f102v1	f102v1.21	21	+P0	+	P	0	P	A	1	S	z	0	0	8	qoeeody ychey okeody deody okody cheodaiin cheody ram	qoeeody.ychey.okeody.deody.okody.cheodaiin.cheody.[r:s]am
203	f102v1	f102v1.22	22	+P0	+	P	0	P	A	1	S	z	0	0	8	ykeeody chodaiin qokeos cheol qool chsey oteody okchy	yk[ee:ch]ody.chodaiin.qokeos.cheol.qool.chsey.oteody.okchy
203	f102v1	f102v1.23	23	+P0	+	P	0	P	A	1	S	z	0	0	8	ksheody sho qokey sheody qockhey olcheor odain okchody	ksheody.sho.qokey.sheody.qockhey.olcheor.odain.okchody
203	f102v1	f102v1.24	24	+P0	+	P	0	P	A	1	S	z	0	1	4	ysaiin ckhey qoor cheol	ysaiin.ckhey.qoor.cheol<$>
204	f103r	f103r.1	1	@P0	@	P	0	S	B	3	T	a	1	0	12	pchedal shdy ytechypchy otey lshey qoteey qotal shedy yshdal dain okal daldy	<%>pchedal.shdy.ytechypchy.otey.?lshey.qoteey.qotal.shedy.yshdal.dain.okal.daldy
204	f103r	f103r.2	2	+P0	+	P	0	S	B	3	T	a	0	0	15	dain shek chdy daloky opchedy peshol chep ar otchy sal lkeey sar ain ok chedy	dain.shek.ch{cphh}dy.daloky.opchedy.peshol.chep.ar.otchy.sal.lkeey.sar.ain.ok??.chedy
204	f103r	f103r.3	3	+P0	+	P	0	S	B	3	T	a	0	0	14	yshdain sheek cheoty eeokal chedy chckhy or orol okaiin eeal ot kar otar chal	yshdain.sheek.cheoty.eeokal.chedy.chckhy.or.orol.okaiin.eeal.ot.kar.otar.cha[l:?]
204	f103r	f103r.4	4	+P0	+	P	0	S	B	3	T	a	0	1	9	ychedy qokedy okedy qokeey okey chdar ol loty chedaraly	ychedy.qokedy.okedy.qokeey.okey.chdar,ol.loty.chedaraly<$>
204	f103r	f103r.5	5	+P0	+	P	0	S	B	3	T	a	1	0	13	pocharal okedar shedy oteey qokey lkar sheeky okalor shedy yt rkar ota okdy	<%>pocharal.okedar.shedy.oteey.qokey.lkar.sheeky.okalor.shedy.yt???.rkar.ota?.okdy
204	f103r	f103r.6	6	+P0	+	P	0	S	B	3	T	a	0	0	13	ocheey dain shek okeedy okey shedy qokealdy shcthy qotedy qoto ota san am	ocheey.dain.shek.okeedy.okey.shedy.qokealdy.shcthy.qotedy.qoto???.ota.???.san,am
204	f103r	f103r.7	7	+P0	+	P	0	S	B	3	T	a	0	1	9	saiin chey shs olshedy qokeey okeeody qoedy ol shedy	saiin.chey.shs.olshedy.qokeey.okeeody.qoedy.ol,shedy<$>
204	f103r	f103r.8	8	+P0	+	P	0	S	B	3	T	a	1	0	13	daroal okey chedy okey rain okechy qoisal qotar adchey ofeeo ltdy olkechdy lo	<%>daroal.okey.chedy.okey.rain.okechy.qoisal.qotar,adchey.of[ee:ch]o.lt??dy.??olkechdy,lo
204	f103r	f103r.9	9	+P0	+	P	0	S	B	3	T	a	0	0	14	oteeos ar cheal okeey shey lkaiin shey lkeor otaiin shedy otey l dy okeedaram	oteeos.ar.cheal.okeey.shey.lkaiin.shey.lkeor.otaiin.shedy.otey.l.?dy.okeedaram
204	f103r	f103r.10	10	+P0	+	P	0	S	B	3	T	a	0	0	14	daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain	daiin.ol.oain.okeol.chol.okam.chety.shedy.otaiin.shedy.teolshy.oteedy.sor,ain
204	f103r	f103r.11	11	+P0	+	P	0	S	B	3	T	a	0	0	12	dar oteey otain lolshedy okain chey qorain shey otoy qokeol key dayky	dar.oteey.otain.lolshedy.okain.chey.qorain.shey.otoy.qokeol.key.da{ikh}yky
204	f103r	f103r.12	12	+P0	+	P	0	S	B	3	T	a	0	1	9	oain shey shckhy oteey qokeol keedy shar aiin otedy	oain.shey.shckhy.oteey.qokeol,keedy.shar,aiin.otedy<$>
204	f103r	f103r.13	13	+P0	+	P	0	S	B	3	T	a	1	0	12	podar sheor qotedy okeey qokar checkhy qokain chedy pchdy tshdy dal kasol	<%>podar,sheor.qotedy.okeey.qokar.checkhy.qokain.chedy.pchdy.tshdy.dal,kasol
204	f103r	f103r.14	14	+P0	+	P	0	S	B	3	T	a	0	0	13	okain shekain chedy qokeechy qoky shey lol s aiin chey eekain chcthy qoky	okain.shekain.chedy.qokeechy.qok[y:?].shey.lol.s,aiin.chey.eekain.chcthy.qoky
204	f103r	f103r.15	15	+P0	+	P	0	S	B	3	T	a	0	1	5	qotedy qokeey shol qotey shkaiin	qotedy.qokeey.sh[o:a]l.qotey.shkaiin<$>
204	f103r	f103r.16	16	+P0	+	P	0	S	B	3	T	a	1	0	11	dshol sholkar shdaiin cheey rar okeey shcfhedy opcheol oteedy tchey shky	<%>dshol.sholkar.shdaiin.[chee:eeee]y.rar.okeey.shcfhedy.opcheol.oteedy.tchey.shky
204	f103r	f103r.17	17	+P0	+	P	0	S	B	3	T	a	0	1	10	sar shey qokey keedy qokeey chckhy qokal oty or aiin	sar,shey.qokey,keedy.qokeey.chckhy.qokal.oty.or,aiin<$>
204	f103r	f103r.18	18	+P0	+	P	0	S	B	3	T	a	1	0	9	polchedy qokeol okain checthy oteeylshedy okain qokain qokalshedy oteys	<%>polchedy.qokeol.okain.checthy.oteeylshedy.okain.qokain.qokalshedy.oteys
204	f103r	f103r.19	19	+P0	+	P	0	S	B	3	T	a	0	0	12	okaiin chey qoy shey qokaiin chedy qokain oteol lkar okaral lkldy lr	okaiin.chey.qoy.shey.qokaiin.chedy.qokain.oteol.lkar.okaral.lkldy.lr
204	f103r	f103r.20	20	+P0	+	P	0	S	B	3	T	a	0	1	7	ychain shckhy qokaiin shey qokaiin shedy olor	ychain.shckhy.qokaiin.shey.qokaiin.shedy.olor<$>
204	f103r	f103r.21	21	+P0	+	P	0	S	B	3	T	a	1	0	12	pcheam sokedy dalkar otal qokal chepy okedy qoky pchedy okaly qokeedy lor	<%>pcheam.sokedy.dalkar.otal.qokal.chepy.okedy.qoky.pchedy.okaly.qokeedy.lor
204	f103r	f103r.22	22	+P0	+	P	0	S	B	3	T	a	0	0	12	dalshy okain shckhody shdal qokeedy shedy qotar chcthy chep ar otar opchy	dalshy.okain.shckhody.shdal.qokeedy.shedy.qotar.chcthy.chep.ar.otar.opchy
204	f103r	f103r.23	23	+P0	+	P	0	S	B	3	T	a	0	1	5	daiin sheckhy lchedy chckhy shol	daiin.sheckhy.lchedy.chckhy.shol<$>
204	f103r	f103r.24	24	+P0	+	P	0	S	B	3	T	a	1	0	12	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	<%>tchoky.okeal.shedy.qokal.oty.opchedy.qotain.shcthy.otey.dain.oteey.oky
204	f103r	f103r.25	25	+P0	+	P	0	S	B	3	T	a	0	0	12	dar shey qokain chckhey chey kain chedal okeeey qoodain okain oteey ol	dar,shey.qokain.chckhey.chey,kain.chedal.okeeey.qoodain.okain.[o:?]teey.ol
204	f103r	f103r.26	26	+P0	+	P	0	S	B	3	T	a	0	1	7	oteedy okeey qotchy shey olcheedar shey lotor	oteedy.okeey.qot[ch:ee]y.shey.olcheedar.shey.lotor<$>
204	f103r	f103r.27	27	+P0	+	P	0	S	B	3	T	a	1	0	11	qokechy okeey qokeey lkeeody sheey qokeey lkeol tchey qokeey okeey qokaly	<%>qokechy.okeey.qokeey.lkeeody.sheey.qokeey,lkeol.tchey,qokeey.okeey.qokaly
204	f103r	f103r.28	28	+P0	+	P	0	S	B	3	T	a	0	0	11	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy	deshedy.qokeeey.dalkain.okaiin.chedy.qokeey.otain.ain.ol.cheey.lkeedy
204	f103r	f103r.29	29	+P0	+	P	0	S	B	3	T	a	0	1	6	qokeeechy shokeey qochey qokeey chal chedy	qokeeechy.shokeey.qochey.qokeey.chal.chedy<$>
204	f103r	f103r.30	30	+P0	+	P	0	S	B	3	T	a	1	0	9	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly	<%>pcholkchdy.sheckhy.qokey.okaiin.shedy.chpchy.opchedy.oteeykshy.chdaly
204	f103r	f103r.31	31	+P0	+	P	0	S	B	3	T	a	0	0	11	soiin chol kaiin chal okaiin shckhy qokal shdar shchdy okaiin chty	soiin.chol.kaiin.chal.okaiin.shckhy.qokal.shdar.shchdy.okaiin.chty
204	f103r	f103r.32	32	+P0	+	P	0	S	B	3	T	a	0	1	8	okeey shedy qokedy qokal shety otedy shcthy oraiin	okeey.shedy.qokedy.qokal.shety.otedy.shcthy.oraiin<$>
204	f103r	f103r.33	33	+P0	+	P	0	S	B	3	T	a	1	0	11	qokeey chechy qokey shckhy choldy qokal y shedy yteedy qotail shedy	<%>qokeey.chechy.qokey.shckhy.choldy.qokal.y.shedy.yteedy.qotail.shedy
204	f103r	f103r.34	34	+P0	+	P	0	S	B	3	T	a	0	1	3	sheod oshey cheedalaiin	sheod.oshey.cheedalaiin<$>
204	f103r	f103r.35	35	+P0	+	P	0	S	B	3	T	a	1	0	10	qoker chain olain chey kain sheol shedain qokeedy ykeedy lcheg	<%>qoke{ca}r.chain.olain.chey.kain.sheol.shedain.qokeedy.ykeedy,lcheg
204	f103r	f103r.36	36	+P0	+	P	0	S	B	3	T	a	0	1	8	okool chedy okeedy qokeedy qokeey shdy otey qokeey	okool.chedy.okeedy.qokeedy.qokeey.shdy.otey.qokeey<$>
204	f103r	f103r.37	37	+P0	+	P	0	S	B	3	T	a	1	0	9	pchedy qokeey qokeodair qokshy qokeedy qokchdy chsky eeey shalky	<%>pchedy.qokeey.qokeodair.qokshy.qokeedy.qokchdy.chsky.ee'ey.shalky
204	f103r	f103r.38	38	+P0	+	P	0	S	B	3	T	a	0	0	9	otechedy qokain shcthy chckhy lokeedy checkhy lokain shedy okeey	otechedy.qokain.shcthy.chckhy.lokeedy.checkhy.lokain.shedy.okeey
204	f103r	f103r.39	39	+P0	+	P	0	S	B	3	T	a	0	1	6	ykeedy qokeey lsheey qotal shedy oteey	ykeedy.qokeey.lsheey.qotal.shedy.oteey<$>
204	f103r	f103r.40	40	+P0	+	P	0	S	B	3	T	a	1	0	10	qokeey sheeol shckhy sheol shodyol aiin otedy qoteey lotar otam	<%>qokeey.sheeol.shckhy.sheol.shodyol,aiin.otedy.qoteey.lotar.otam
204	f103r	f103r.41	41	+P0	+	P	0	S	B	3	T	a	0	0	13	cheol sheeey qotey oteeal oteedy shet sho keeo s shey qokeedy qokal dal	cheol.sheeey.qotey.oteeal.oteedy.shet,sho.keeo,s,shey.qokeedy.qokal.dal
204	f103r	f103r.42	42	+P0	+	P	0	S	B	3	T	a	0	1	4	tshey sheol cheolshy chalal	tshey.sheol.cheolshy.chalal<$>
204	f103r	f103r.43	43	+P0	+	P	0	S	B	3	T	a	1	0	11	tar cheal ol sheey qotal sheal qokal sheedy okeshedy shokey qokaiin	<%>tar.cheal.ol.sheey.qotal.sheal.qokal.sheedy.okeshedy.shokey.qokaiin
204	f103r	f103r.44	44	+P0	+	P	0	S	B	3	T	a	0	1	5	odeeey qokeey shey sheal otshedy	odeeey.qokeey.shey.sheal.otshedy<$>
204	f103r	f103r.45	45	+P0	+	P	0	S	B	3	T	a	1	0	10	qokeedy qokeedy shol shedar chedy qoteedy oteedy olkeol ltar y	<%>qokeedy.qokeedy.shol.shedar.chedy.qoteedy.oteedy.olkeol.ltar,y
204	f103r	f103r.46	46	+P0	+	P	0	S	B	3	T	a	0	0	11	chol keey qokeey cheol chorol shedy qokeey qokeey ol loiin chedan	chol,keey.qokeey.cheol.chorol,shedy.qokeey.qokeey.ol.loiin.chedan
204	f103r	f103r.47	47	+P0	+	P	0	S	B	3	T	a	0	1	7	ssheey okeeo l lchey qokaly lcheedy oloraiin	ssheey.okeeo,l,lchey.qokaly.lcheedy.oloraiin<$>
204	f103r	f103r.48	48	+P0	+	P	0	S	B	3	T	a	1	0	9	polarar lshedy qotolaiin qokeey qokeey shkchy opchealol kchy sam	<%>polarar.lshedy.qotolaiin.qokeey.qokeey.shkchy.opchealol.kchy,sam
204	f103r	f103r.49	49	+P0	+	P	0	S	B	3	T	a	0	0	13	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	okeey.lr.ain.l.ol,sheed.qokeey.sheol.qokeedy.shedy.qoky.leeesain,am
204	f103r	f103r.50	50	+P0	+	P	0	S	B	3	T	a	0	0	11	ssheey l shey qol cheey chey qokeey okeey qokain cheey qotain	ssheey.l,shey.qol.cheey.chey.qokeey.okeey.qokain.cheey.qotain
204	f103r	f103r.51	51	+P0	+	P	0	S	B	3	T	a	0	1	4	saiin cheteey shey cheosaiin	saiin.cheteey.shey.cheosaiin<$>
204	f103r	f103r.52	52	+P0	+	P	0	S	B	3	T	a	1	0	10	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	<%>pchedal.oteey.qol,keedy.qokeey.qoty.chepchy.qopchey.lkaiin.otalsy
204	f103r	f103r.53	53	+P0	+	P	0	S	B	3	T	a	0	0	10	sshey qokedy qokaiin shdy qokeey chedy qokeey qokeey lchedy loty	sshey.qokedy.qokaiin.shdy.qokeey.chedy.qokeey.qokeey.lchedy.loty
204	f103r	f103r.54	54	+P0	+	P	0	S	B	3	T	a	0	1	5	dsheey qoteeey darchedy qokey qoty	dsheey.qoteeey.darchedy.qokey.qoty<$>
205	f103v	f103v.1	1	@P0	@	P	0	S	B	3	T	a	1	0	12	pol dar olfchey qoky dy qokeey qokeey daiin okeedaky qoteiir shedy dal	<%>pol,dar.olfchey.qoky.dy.qokeey.qokeey.daiin.okeedaky.qote[iir:ar].shedy.dal
205	f103v	f103v.2	2	+P0	+	P	0	S	B	3	T	a	0	0	11	daiin shey qokal shedy qokeedy qoteor shey qoty chckhy qotain chalr	daiin.shey.qokal.shedy.qokeedy.qoteor.shey.qoty.chckhy.qotain.cha[l:?]r
205	f103v	f103v.3	3	+P0	+	P	0	S	B	3	T	a	0	0	12	qok or chedy qokey dar chcthy char qoty shdy okeedy qokeey qokain	qo[k:t].or.chedy.qokey.dar.chcthy.char.qoty.shdy.okeedy.qokeey.qokain
205	f103v	f103v.4	4	+P0	+	P	0	S	B	3	T	a	0	1	8	y cheey qokeey okeey lkees ol qoteedy ykeedy	y,cheey.qokeey.okeey.lkees,ol.qoteedy.ykeedy<$>
205	f103v	f103v.5	5	+P0	+	P	0	S	B	3	T	a	1	0	10	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly	<%>pcheor.olkeey.cheky.qokshdy.qokaiin.okechdy.qopchdy.qotedy.qokaiin.oly
205	f103v	f103v.6	6	+P0	+	P	0	S	B	3	T	a	0	0	11	dain shey qokeedy cheol qoeeor lshor qoky shedy qokaiin chedy qokam	dain.shey.qokeedy.cheol.qoeeor.lshor.qoky.shedy.qokaiin.chedy.qokam
205	f103v	f103v.7	7	+P0	+	P	0	S	B	3	T	a	0	0	12	daiin shey chol chey oteey lkeeor okaiin shedy shedy qokaiin ol chedydy	daiin.shey.chol.chey.oteey.lkeeor.okaiin.shedy.shedy.qokaiin.ol.chedydy
205	f103v	f103v.8	8	+P0	+	P	0	S	B	3	T	a	0	1	6	sain shey olsheey dair chekoal okeey	sain.shey.olsheey.dair.chekoal.okeey<$>
205	f103v	f103v.9	9	+P0	+	P	0	S	B	3	T	a	1	0	11	pchal shal shorchdy okeor okaiin shedy pchedy qotchedy qotar ol lkar	<%>pchal,shal.shorchdy.okeor.okaiin.shedy.pchedy.qotchedy.qotar.ol.lkar
205	f103v	f103v.10	10	+P0	+	P	0	S	B	3	T	a	0	0	12	or cheey qokeeshy okeey loiin oy otedy lor aiin sheor qotain olldy	or.cheey.qokeeshy.o[k:t]eey.loiin.o{ith}y.otedy.lor.aiin.sheor.qotain.olldy
205	f103v	f103v.11	11	+P0	+	P	0	S	B	3	T	a	0	1	5	qokeedy olkeeshy qoky qokal shed	qokeedy.olkeeshy.qoky.qokal,shed<$>
205	f103v	f103v.12	12	+P0	+	P	0	S	B	3	T	a	1	0	13	sal sheal shedy okeedy qokeey l ol shedy pchor pchedy pol sheedy opalam	<%>sal.sheal.shedy.okeedy.qokeey.l,ol,shedy.pchor,pchedy.pol.sheedy.opalam
205	f103v	f103v.13	13	+P0	+	P	0	S	B	3	T	a	0	1	11	dain eey olshy otey olshedy qotshdy okeey lr ain okan olshey	dain.{ch'}eey.olshy.otey.olshedy.qotshdy.okeey.lr,ain.okan.olshey<$>
205	f103v	f103v.14	14	+P0	+	P	0	S	B	3	T	a	1	0	12	teeol sheol sho qokeedy shedy qokey oshedy oteedy qokain otar aiin otam	<%>teeol.sheol.sho.qokeedy.shedy.qokey.oshedy.oteedy.qokain.otar,aiin.otam
205	f103v	f103v.15	15	+P0	+	P	0	S	B	3	T	a	0	0	12	tchedal shey lcheey lchdy ch ar olchey lcheody tedy otain otain otay	tchedal.shey.lcheey.lchdy.ch,ar.olchey.lcheody.tedy.otain.otain.ota[?:l]y
205	f103v	f103v.16	16	+P0	+	P	0	S	B	3	T	a	0	1	8	daiin sheekchy okeeshy qol shedy otain ol kedy	daiin.sheekchy.okeeshy.qol.shedy.otain.ol,kedy<$>
205	f103v	f103v.17	17	+P0	+	P	0	S	B	3	T	a	1	0	11	qokeedy chedy qoteey oteedy lkedy shedy qokal ol char otal opchedy	<%>qokeedy.chedy.qoteey.oteedy.lkedy.shedy.qokal.ol,char.otal.opchedy
205	f103v	f103v.18	18	+P0	+	P	0	S	B	3	T	a	0	0	10	yshear ol oqaiin chckhey lchedy chedy olaiin oteedy qokeedal larorol	yshear.ol.oqaiin.chckhey.lchedy.chedy.olaiin.oteedy.qokeedal.larorol
205	f103v	f103v.19	19	+P0	+	P	0	S	B	3	T	a	0	1	7	daiin chey lkeey chalkar cheeey l chealainor	daiin.chey.lkeey.chalkar.cheeey,l,chealainor<$>
205	f103v	f103v.20	20	+P0	+	P	0	S	B	3	T	a	1	0	11	pol char otar okaiin shay oteal okain qotal shedy qokeey lolain	<%>pol.char.otar.okaiin.sha{ikh}y.oteal.okain.qotal.shedy.qokeey.lolain
205	f103v	f103v.21	21	+P0	+	P	0	S	B	3	T	a	0	0	10	tokain shal qokeed oteedy sheoky shay tar teor otam oll	tokain.shal.qokeed.oteedy.sheoky.sha{ikhh}y.tar.teor.otam,oll
205	f103v	f103v.22	22	+P0	+	P	0	S	B	3	T	a	0	0	8	olshey qokshy qotalsheey oloiin oleeedy qokain shedy qokey	olshey.qokshy.qotalsheey.[o:a]loiin.oleeedy.qokain.shedy.qokey
205	f103v	f103v.23	23	+P0	+	P	0	S	B	3	T	a	0	0	13	ycheody l ar cheey or aiiin oteey otal otear or ar keey qoty	ycheody.l.ar.cheey.or,aiiin.oteey.otal.otear.[o:a]r.ar.keey.qoty
205	f103v	f103v.24	24	+P0	+	P	0	S	B	3	T	a	0	0	12	ykeey lchey qokeey ror aiin olan otan otain otain ar y kain	ykeey.lchey.qokeey.ror.aiin.olan.otan.otain.otain.ar,y,kain
205	f103v	f103v.25	25	+P0	+	P	0	S	B	3	T	a	0	0	10	sain olkeeey qokan oteedy qotain otal oty opar aram oteeam	sain.olkeeey.qokan.oteedy.qotain.otal.oty.opar.aram.oteeam
205	f103v	f103v.26	26	+P0	+	P	0	S	B	3	T	a	0	1	6	yteey qokeey sheety oteey lshedy oteaiin	yteey.qokeey.sheety.oteey.lshedy.oteaiin<$>
205	f103v	f103v.27	27	+P0	+	P	0	S	B	3	T	a	1	0	10	fcheody arar okeey okeey lchedy oteal lpar otedy qotar otaryly	<%>fcheody.arar.okeey.okeey.lchedy.oteal.lpar.otedy.qotar.otaryly
205	f103v	f103v.28	28	+P0	+	P	0	S	B	3	T	a	0	0	11	daiin checkhy ykeey shckhy otealshey okain chey oteedy por aiin y	daiin.checkhy.ykeey.shckhy.otealshey.okain.chey.oteedy.por,aiin,y
205	f103v	f103v.29	29	+P0	+	P	0	S	B	3	T	a	0	1	8	olcheeey chey lkchdy sho chcthy sal araiin qokeey	olcheeey.chey.lkchdy.sho.chcthy.sal,araiin.qokeey<$>
205	f103v	f103v.30	30	+P0	+	P	0	S	B	3	T	a	1	0	10	pchear okain opchedy pchol fchedy otedy poly lchedy fchedey rar	<%>pchear.okain.opchedy.pchol.fchedy.otedy.poly.lchedy.fchedey.rar
205	f103v	f103v.31	31	+P0	+	P	0	S	B	3	T	a	0	0	12	okeey l chey qokeey o qokeey chedy qekchy daiin chckhy sar olainy	okeey.l.chey.qokeey.o,qokeey.chedy.qekchy.daiin.chckhy.sar.olainy
205	f103v	f103v.32	32	+P0	+	P	0	S	B	3	T	a	0	1	7	qokeeey chey qotey chokaiin shal chedy olkam	qokeeey.chey.qotey.chokaiin.shal.chedy.olkam<$>
205	f103v	f103v.33	33	+P0	+	P	0	S	B	3	T	a	1	0	10	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly	<%>yshey.lkeey.qokain.okey.okaiin.cheody.otey.shdpchy.opchey.oly
205	f103v	f103v.34	34	+P0	+	P	0	S	B	3	T	a	0	0	11	daiin sheey ol chey qok shey qokaiin checkhy otedy lshey lchdy	daiin.sheey.ol.chey.qok,shey.qokaiin.checkhy.otedy.lshey.lchdy
205	f103v	f103v.35	35	+P0	+	P	0	S	B	3	T	a	0	0	10	qol shey ykeey okeey lshey sheckhy chtain oty okedy otaly	qol,shey.ykeey.okeey.lshey.sheckhy.chtain.oty.okedy.otaly
205	f103v	f103v.36	36	+P0	+	P	0	S	B	3	T	a	0	1	5	saiin shey qokeey oshey olshedy	saiin.shey.qokeey.oshey.olshedy<$>
205	f103v	f103v.37	37	+P0	+	P	0	S	B	3	T	a	1	0	9	olshey qokain ol shey qokeshe lsheok shdy qcphey chetydar	<%>olshey.qokain.ol.sh[e:?]y.qokeshe.lsheok.shdy.qcphey.chetydar
205	f103v	f103v.38	38	+P0	+	P	0	S	B	3	T	a	0	1	8	oteey l chees ol chey chey chol keechy	oteey.l.chees.ol.chey.chey.chol,keechy<$>
205	f103v	f103v.39	39	+P0	+	P	0	S	B	3	T	a	1	0	10	polshor keeolshey okey lcharar shol okeedar shes aiin oty lchdy	<%>polshor.keeolshey.okey.lcharar.shol.okeedar.shes,aiin.oty.lchdy
205	f103v	f103v.40	40	+P0	+	P	0	S	B	3	T	a	0	0	10	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain	yteey.sheal.shey.qoain.ol.keey.qokaiin.shckhy.lchedy.rain
205	f103v	f103v.41	41	+P0	+	P	0	S	B	3	T	a	0	0	13	daiin shey l shey lshey qoar shas al otar shedy y lchdy rar	daiin.shey.l,shey.lshey.qoar.sha[s:r].al.otar.shedy.{ith}y.lchdy.rar
205	f103v	f103v.42	42	+P0	+	P	0	S	B	3	T	a	0	1	6	yshey sheykain chey rar arol chsaly	yshey.sheykain.chey.rar.arol.chsaly<$>
205	f103v	f103v.43	43	+P0	+	P	0	S	B	3	T	a	1	0	9	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy	<%>orain.chckhey.qokaiin.shckhy.shtal,opchy.lkeedy.chdy,lchedy
205	f103v	f103v.44	44	+P0	+	P	0	S	B	3	T	a	0	0	11	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	qkain.shey.ar.ar.oky.rain.chckhy.shedy.qokeory.lteedy.ro
205	f103v	f103v.45	45	+P0	+	P	0	S	B	3	T	a	0	0	11	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly	okey.ol,cheey.lcheey.lkain.shckhy.sheckhy,or,ain.otar.oly
205	f103v	f103v.46	46	+P0	+	P	0	S	B	3	T	a	0	1	9	tain shol qokain chckhy rorol chdy raly osaiin chary	tain.shol.qokain.chckhy.rorol.chdy.raly.osaiin.chary<$>
206	f104r	f104r.1	1	@P0	@	P	0	S	B	3	T	b	1	0	10	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain	<%>pchdar.chedy.char.qopchedy.ocphedy.qopchedy.shedaiin.oteeochey.qopchedy.sain
206	f104r	f104r.2	2	+P0	+	P	0	S	B	3	T	b	0	0	14	o ar aiin yteeody cheedaiin cheodar s aiin chey tair os aiin chcthedy teedaram	o,ar.aiin.yteeody.cheedaiin.cheodar.s,aiin.chey.tair.os,aiin.chcthedy.teedaram
206	f104r	f104r.3	3	+P0	+	P	0	S	B	3	T	b	0	0	13	daiir o cthedy otech ykar otedy otody qoteeor yteeody oteedy aky okal daram	daiir.o.cthedy.otech.ykar.otedy.otody.qoteeor.yteeody.oteedy.aky.okal.daram
206	f104r	f104r.4	4	+P0	+	P	0	S	B	3	T	b	0	1	8	o l sheedy qokeedy chedal qodaiin qodaiin chry	o,l,sheedy.qokeedy.chedal.qodaiin.qodaiin.chry<$>
206	f104r	f104r.5	5	+P0	+	P	0	S	B	3	T	b	1	0	12	kchdal qotaiin qoshedy ol chl ol cheday al lod pchdair opchdy qod	<%>kchdal.qotaiin.qoshedy.ol.chl.ol.cheda{iph}y.al.lod.pchdair.opchdy.qod
