alias_ordinal	alias_id	alias_class	physical_page	statement_id	target_event_id	target_surface	target_locus	target_record_id	target_panel_id	inherited_root	lexical_source_kind	source_event_id	source_surface	source_locus	source_record_id	source_panel_id	selected_boundary_action	new_owner_key	semantic_export_credit
541	GDT581-I3159	OBJECT_ALIAS	f82r	G407-S540	G407-E3397	daldy	f82r.27	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
542	GDT581-I3160	OBJECT_ALIAS	f82r	G407-S541	G407-E3398	qokeedy	f82r.27	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
543	GDT581-I3161	OBJECT_ALIAS	f82r	G407-S542	G407-E3399	rshedy	f82r.27	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
544	GDT581-I3162	OBJECT_ALIAS	f82r	G407-S543	G407-E3400	qoteedy	f82r.27	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
545	GDT581-I3163	OBJECT_ALIAS	f82r	G407-S544	G407-E3401	qokeedy	f82r.27	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
546	GDT581-I3164	OBJECT_ALIAS	f82r	G407-S545	G407-E3402	lochedy	f82r.27	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
547	GDT581-I3165	OBJECT_ALIAS	f82r	G407-S546	G407-E3403	qokoiin	f82r.28	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
548	GDT581-I3166	OBJECT_ALIAS	f82r	G407-S546	G407-E3404	shedy	f82r.28	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
549	GDT581-I3167	OBJECT_ALIAS	f82r	G407-S547	G407-E3405	qokeedy	f82r.28	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
550	GDT581-I3168	OBJECT_ALIAS	f82r	G407-S548	G407-E3408	qoteeol	f82r.28	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3407	chcthey	f82r.28	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
551	GDT581-I3169	OBJECT_ALIAS	f82r	G407-S548	G407-E3412	d	f82r.29	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3411	oly	f82r.28	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
552	GDT581-I3170	OBJECT_ALIAS	f82r	G407-S548	G407-E3414	lchedy	f82r.29	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3413	cheey	f82r.29	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
553	GDT581-I3171	OBJECT_ALIAS	f82r	G407-S549	G407-E3415	qokeedy	f82r.29	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
554	GDT581-I3172	OBJECT_ALIAS	f82r	G407-S550	G407-E3416	lchedy	f82r.29	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
555	GDT581-I3173	OBJECT_ALIAS	f82r	G407-S551	G407-E3419	qotedy	f82r.29	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3418	oky	f82r.29	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
556	GDT581-I3174	OBJECT_ALIAS	f82r	G407-S552	G407-E3424	cheol	f82r.30	F82_P3	F82_BOTTOM_COMMUNAL	AIIN	SAME_STATEMENT_EVENT	G407-E3423	raiin	f82r.30	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
557	GDT581-I3175	OBJECT_ALIAS	f82r	G407-S552	G407-E3426	shedy	f82r.30	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3425	qoteey	f82r.30	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
558	GDT581-I3176	OBJECT_ALIAS	f82r	G407-S553	G407-E3428	lshedy	f82r.30	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3427	qokeey	f82r.30	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
559	GDT581-I3177	OBJECT_ALIAS	f82r	G407-S554	G407-E3429	qokeedy	f82r.30	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
560	GDT581-I3178	OBJECT_ALIAS	f82r	G407-S555	G407-E3430	rag	f82r.30	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
561	GDT581-I3179	OBJECT_ALIAS	f82r	G407-S555	G407-E3431	cheol	f82r.31	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
562	GDT581-I3180	OBJECT_ALIAS	f82r	G407-S555	G407-E3432	ol	f82r.31	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
563	GDT581-I3181	OBJECT_ALIAS	f82r	G407-S555	G407-E3434	lchedy	f82r.31	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3433	rsheedy	f82r.31	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
564	GDT581-I3182	OBJECT_ALIAS	f82r	G407-S556	G407-E3439	lched	f82r.31	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3438	cheedy	f82r.31	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
565	GDT581-I3183	OBJECT_ALIAS	f82r	G407-S556	G407-E3446	lr	f82r.32	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3445	sheey	f82r.32	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
566	GDT581-I3184	OBJECT_ALIAS	f82r	G407-S556	G407-E3450	ol	f82r.33	F82_P3	F82_BOTTOM_COMMUNAL	AIN	SAME_STATEMENT_EVENT	G407-E3449	sain	f82r.33	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
567	GDT581-I3185	OBJECT_ALIAS	f82r	G407-S556	G407-E3451	cheol	f82r.33	F82_P3	F82_BOTTOM_COMMUNAL	AIN	SAME_STATEMENT_EVENT	G407-E3449	sain	f82r.33	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
568	GDT581-I3186	OBJECT_ALIAS	f82r	G407-S556	G407-E3453	cheor	f82r.33	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3452	ey	f82r.33	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
569	GDT581-I3187	OBJECT_ALIAS	f83r	G407-S557	G407-E3457	opedy	f83r.1	F83_P1	F83_UPPER_SPRAY	Y	SAME_STATEMENT_EVENT	G407-E3456	lpchedy	f83r.1	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
570	GDT581-I3188	OBJECT_ALIAS	f83r	G407-S558	G407-E3458	chepol	f83r.1	F83_P1	F83_UPPER_SPRAY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
571	GDT581-I3189	OBJECT_ALIAS	f83r	G407-S558	G407-E3459	pchedar	f83r.1	F83_P1	F83_UPPER_SPRAY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
572	GDT581-I3190	OBJECT_ALIAS	f83r	G407-S558	G407-E3460	shedy	f83r.1	F83_P1	F83_UPPER_SPRAY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
573	GDT581-I3191	OBJECT_ALIAS	f83r	G407-S559	G407-E3462	sol	f83r.2	F83_P1	F83_UPPER_SPRAY	Y	SAME_STATEMENT_EVENT	G407-E3461	qopchedy	f83r.1	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
574	GDT581-I3192	OBJECT_ALIAS	f83r	G407-S559	G407-E3465	shol	f83r.2	F83_P1	F83_UPPER_SPRAY	AIIN	SAME_STATEMENT_EVENT	G407-E3464	qokaiin	f83r.2	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
575	GDT581-I3193	OBJECT_ALIAS	f83r	G407-S559	G407-E3466	lchs	f83r.2	F83_P1	F83_UPPER_SPRAY	AIIN	SAME_STATEMENT_EVENT	G407-E3464	qokaiin	f83r.2	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
576	GDT581-I3194	OBJECT_ALIAS	f83r	G407-S559	G407-E3468	qoteedy	f83r.2	F83_P1	F83_UPPER_SPRAY	Y	SAME_STATEMENT_EVENT	G407-E3467	shey	f83r.2	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
577	GDT581-I3195	OBJECT_ALIAS	f83r	G407-S560	G407-E3469	rches	f83r.2	F83_P1	F83_UPPER_SPRAY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
578	GDT581-I3196	OBJECT_ALIAS	f83r	G407-S560	G407-E3470	ar	f83r.2	F83_P1	F83_UPPER_SPRAY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
579	GDT581-I3197	OBJECT_ALIAS	f83r	G407-S560	G407-E3473	olkeedy	f83r.3	F83_P1	F83_UPPER_SPRAY	OR	SAME_STATEMENT_EVENT	G407-E3472	dor	f83r.2	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
580	GDT581-I3198	OBJECT_ALIAS	f83r	G407-S561	G407-E3474	qotal	f83r.3	F83_P1	F83_UPPER_SPRAY	OR	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
581	GDT581-I3199	OBJECT_ALIAS	f83r	G407-S561	G407-E3475	chkeedy	f83r.3	F83_P1	F83_UPPER_SPRAY	OR	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
582	GDT581-I3200	OBJECT_ALIAS	f83r	G407-S562	G407-E3479	lchedy	f83r.3	F83_P1	F83_UPPER_SPRAY	Y	SAME_STATEMENT_EVENT	G407-E3478	chey	f83r.3	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
583	GDT581-I3201	OBJECT_ALIAS	f83r	G407-S563	G407-E3481	qotal	f83r.3	F83_P1	F83_UPPER_SPRAY	AIIN	SAME_STATEMENT_EVENT	G407-E3480	qokaiin	f83r.3	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
584	GDT581-I3202	OBJECT_ALIAS	f83r	G407-S563	G407-E3482	dar	f83r.3	F83_P1	F83_UPPER_SPRAY	AIIN	SAME_STATEMENT_EVENT	G407-E3480	qokaiin	f83r.3	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
585	GDT581-I3203	OBJECT_ALIAS	f83r	G407-S563	G407-E3483	qokshedy	f83r.4	F83_P1	F83_UPPER_SPRAY	AIIN	SAME_STATEMENT_EVENT	G407-E3480	qokaiin	f83r.3	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
586	GDT581-I3204	OBJECT_ALIAS	f83r	G407-S564	G407-E3485	qokedy	f83r.4	F83_P1	F83_UPPER_SPRAY	Y	SAME_STATEMENT_EVENT	G407-E3484	chedy	f83r.4	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
587	GDT581-I3205	OBJECT_ALIAS	f83r	G407-S565	G407-E3488	shetar	f83r.4	F83_P1	F83_UPPER_SPRAY	AIIN	SAME_STATEMENT_EVENT	G407-E3487	daiin	f83r.4	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
588	GDT581-I3206	OBJECT_ALIAS	f83r	G407-S565	G407-E3489	shedy	f83r.4	F83_P1	F83_UPPER_SPRAY	AIIN	SAME_STATEMENT_EVENT	G407-E3487	daiin	f83r.4	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
589	GDT581-I3207	OBJECT_ALIAS	f83r	G407-S566	G407-E3496	cheg	f83r.5	F83_P1	F83_UPPER_SPRAY	Y	SAME_STATEMENT_EVENT	G407-E3495	qoty	f83r.5	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
590	GDT581-I3208	OBJECT_ALIAS	f83r	G407-S566	G407-E3497	shedy	f83r.5	F83_P1	F83_UPPER_SPRAY	Y	SAME_STATEMENT_EVENT	G407-E3495	qoty	f83r.5	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
591	GDT581-I3209	OBJECT_ALIAS	f83r	G407-S567	G407-E3500	qoteedy	f83r.5	F83_P1	F83_UPPER_SPRAY	Y	SAME_STATEMENT_EVENT	G407-E3499	rchedy	f83r.5	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
592	GDT581-I3210	OBJECT_ALIAS	f83r	G407-S568	G407-E3501	lo	f83r.5	F83_P1	F83_UPPER_SPRAY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
593	GDT581-I3211	OBJECT_ALIAS	f83r	G407-S568	G407-E3502	schedy	f83r.6	F83_P1	F83_UPPER_SPRAY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
594	GDT581-I3212	OBJECT_ALIAS	f83r	G407-S569	G407-E3504	qokal	f83r.6	F83_P1	F83_UPPER_SPRAY	Y	SAME_STATEMENT_EVENT	G407-E3503	chedchy	f83r.6	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
595	GDT581-I3213	OBJECT_ALIAS	f83r	G407-S569	G407-E3505	olchedy	f83r.6	F83_P1	F83_UPPER_SPRAY	Y	SAME_STATEMENT_EVENT	G407-E3503	chedchy	f83r.6	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
596	GDT581-I3214	OBJECT_ALIAS	f83r	G407-S570	G407-E3508	qokeedy	f83r.6	F83_P1	F83_UPPER_SPRAY	Y	SAME_STATEMENT_EVENT	G407-E3507	chedy	f83r.6	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
597	GDT581-I3215	OBJECT_ALIAS	f83r	G407-S571	G407-E3509	lchedy	f83r.6	F83_P1	F83_UPPER_SPRAY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
598	GDT581-I3216	OBJECT_ALIAS	f83r	G407-S572	G407-E3511	solshed	f83r.7	F83_P1	F83_UPPER_SPRAY	Y	SAME_STATEMENT_EVENT	G407-E3510	qoky	f83r.6	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
599	GDT581-I3217	OBJECT_ALIAS	f83r	G407-S572	G407-E3515	o	f83r.7	F83_P1	F83_UPPER_SPRAY	Y	SAME_STATEMENT_EVENT	G407-E3514	qoky	f83r.7	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
600	GDT581-I3218	OBJECT_ALIAS	f83r	G407-S572	G407-E3516	qol	f83r.7	F83_P1	F83_UPPER_SPRAY	Y	SAME_STATEMENT_EVENT	G407-E3514	qoky	f83r.7	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
601	GDT581-I3219	OBJECT_ALIAS	f83r	G407-S572	G407-E3518	qokedy	f83r.7	F83_P1	F83_UPPER_SPRAY	Y	SAME_STATEMENT_EVENT	G407-E3517	rsheedy	f83r.7	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
602	GDT581-I3220	OBJECT_ALIAS	f83r	G407-S573	G407-E3519	qoteedy	f83r.7	F83_P1	F83_UPPER_SPRAY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
603	GDT581-I3221	OBJECT_ALIAS	f83r	G407-S574	G407-E3520	qoteedy	f83r.7	F83_P1	F83_UPPER_SPRAY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
604	GDT581-I3222	OBJECT_ALIAS	f83r	G407-S575	G407-E3521	pchedal	f83r.8	F83_P1	F83_UPPER_SPRAY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
605	GDT581-I3223	OBJECT_ALIAS	f83r	G407-S575	G407-E3522	otedy	f83r.8	F83_P1	F83_UPPER_SPRAY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
606	GDT581-I3224	OBJECT_ALIAS	f83r	G407-S576	G407-E3528	checphedy	f83r.9	F83_P2	F83_MIDDLE_LOOP	OR	SAME_STATEMENT_EVENT	G407-E3527	pchor	f83r.9	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
607	GDT581-I3225	OBJECT_ALIAS	f83r	G407-S577	G407-E3529	qokedy	f83r.9	F83_P2	F83_MIDDLE_LOOP	OR	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P2	ZERO__BOUNDARY_REPAIR_ONLY
608	GDT581-I3226	OBJECT_ALIAS	f83r	G407-S578	G407-E3531	qokchdy	f83r.9	F83_P2	F83_MIDDLE_LOOP	Y	SAME_STATEMENT_EVENT	G407-E3530	lsheedy	f83r.9	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
609	GDT581-I3227	OBJECT_ALIAS	f83r	G407-S579	G407-E3532	r	f83r.9	F83_P2	F83_MIDDLE_LOOP	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P2	ZERO__BOUNDARY_REPAIR_ONLY
610	GDT581-I3228	OBJECT_ALIAS	f83r	G407-S579	G407-E3537	rchs	f83r.10	F83_P2	F83_MIDDLE_LOOP	Y	SAME_STATEMENT_EVENT	G407-E3536	olkeey	f83r.10	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
611	GDT581-I3229	OBJECT_ALIAS	f83r	G407-S579	G407-E3538	cheeb	f83r.10	F83_P2	F83_MIDDLE_LOOP	Y	SAME_STATEMENT_EVENT	G407-E3536	olkeey	f83r.10	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
612	GDT581-I3230	OBJECT_ALIAS	f83r	G407-S579	G407-E3539	ols	f83r.10	F83_P2	F83_MIDDLE_LOOP	Y	SAME_STATEMENT_EVENT	G407-E3536	olkeey	f83r.10	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
613	GDT581-I3231	OBJECT_ALIAS	f83r	G407-S579	G407-E3541	skal	f83r.10	F83_P2	F83_MIDDLE_LOOP	AIIN	SAME_STATEMENT_EVENT	G407-E3540	aiin	f83r.10	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
614	GDT581-I3232	OBJECT_ALIAS	f83r	G407-S579	G407-E3543	cthal	f83r.10	F83_P2	F83_MIDDLE_LOOP	AIN	SAME_STATEMENT_EVENT	G407-E3542	dain	f83r.10	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
615	GDT581-I3233	OBJECT_ALIAS	f83r	G407-S579	G407-E3544	s	f83r.10	F83_P2	F83_MIDDLE_LOOP	AIN	SAME_STATEMENT_EVENT	G407-E3542	dain	f83r.10	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
616	GDT581-I3234	OBJECT_ALIAS	f83r	G407-S579	G407-E3547	lal	f83r.10	F83_P2	F83_MIDDLE_LOOP	Y	SAME_STATEMENT_EVENT	G407-E3546	chky	f83r.10	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
