target_occurrence_id	page	physical_folio	locus	section	language	hand	ordinal	right_surface	right_ordinal	right_reader_exact	written_line_eva	gdt776_branch	gdt776_default_de	gdt776_renderer_contextual	gdt776_span_consumes_right_token	gdt776_span_id	gdt776_right_whole	gdt776_candidate_whole_de	gdt776_semantic_family	gdt776_confidence	gdt776_positive_evidence	gdt776_counterevidence	gdt776_scope_status	gdt776_dispatch_rule	gdt776_structural_bridge	default_is_translation	confirmed_lexeme	confirmed_plaintext	component_export_credit	gdt777_branch	gdt777_default_de	gdt777_renderer_contextual	gdt777_span_id	gdt777_registered_form	gdt777_field_head_surface	gdt777_body_surface	gdt777_semantic_family	gdt777_confidence	gdt777_consumed_token_count	gdt777_consumed_token_ids	gdt777_fallback_replacement	gdt777_contextual_sharpening	gdt777_positive_evidence	gdt777_counterevidence	gdt777_dispatch_rule	gdt777_default_is_translation	gdt777_confirmed_lexeme	gdt777_confirmed_plaintext	gdt777_component_export_credit	gdt778_branch	gdt778_default_de	gdt778_renderer_contextual	gdt778_span_id	gdt778_exact_whole	gdt778_confidence	gdt778_consumed_token_count	gdt778_consumed_token_ids	gdt778_fallback_replacement	gdt778_contextual_sharpening	gdt778_contextual_confirmation	gdt778_display_changed	gdt778_same_row_consumption_takeover	gdt778_new_unique_consumption	gdt778_positive_evidence	gdt778_counterevidence	gdt778_dispatch_rule	gdt778_scope_status	gdt778_default_is_translation	gdt778_confirmed_lexeme	gdt778_confirmed_plaintext	gdt778_component_export_credit
G769-T0468	f86v5	f86	f86v5.32	T	B	2	10	teody	11	1	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	teody	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0469	f86v5	f86	f86v5.33	T	B	2	2	kaiin	3	0	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	kaiin	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0470	f86v5	f86	f86v5.34	T	B	2	2	tey	3	1	oteey ol tey choaiin ysheedy ychedy ytaiin otam aiin	INHERITED_GDT775	und	1	0	NONE	tey	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	und	1	NONE	NONE	NONE	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0471	f86v5	f86	f86v5.37	T	B	2	5	cheody	6	0	dchol chedy qotain otaiin ol cheody olkeeody oreeeg	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	cheody	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0472	f86v6	f86	f86v6.4	T	B	2	4	aiin	5	1	dshor shdy shor ol aiin olkeedy shdal oteor chdar l karchees olkar dalam	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Menge: Stufe III	1	1	G776-SPAN-085	aiin	Mengenwert III	VALUE_AMOUNT	C2	GDT734 exact whole plus GDT736/GDT737 value ladder and eight medial targets	amount versus dose versus ordinal class remains open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Menge: Stufe III	1	G776-SPAN-085	NONE	NONE	NONE	VALUE_AMOUNT	C2	1	f86v6.4@5	0	0	GDT734 exact whole plus GDT736/GDT737 value ladder and eight medial targets	amount versus dose versus ordinal class remains open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Menge: Stufe III	1	G776-SPAN-085	NONE	C2	1	f86v6.4@5	0	0	0	0	0	0	GDT734 exact whole plus GDT736/GDT737 value ladder and eight medial targets	amount versus dose versus ordinal class remains open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0473	f86v6	f86	f86v6.7	T	B	2	6	or	7	1	qokaiin y lchedor or aiin ol or olkal or shedy qokal s ar archey dy	INHERITED_GDT775	Ansatz:	1	0	NONE	or	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz:	1	NONE	NONE	NONE	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz:	1	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0476	f86v6	f86	f86v6.14	T	B	2	11	ain	12	1	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	ain	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	Wertstufe II	1	G778-S033	ain	C2	1	f86v6.14@12	1	0	0	1	0	1	106 bare und 86 headed; GDT738 einzig klar SUPPORTED_CROSS_HEAD	Wert gegen Ordinal- oder Mengenstufe offen	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0
G769-T0477	f86v6	f86	f86v6.23	T	B	2	12	keodar	13	1	qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar	INHERITED_GDT775	und	1	0	NONE	keodar	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	und	1	NONE	NONE	NONE	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0479	f86v6	f86	f86v6.34	T	B	2	11	kaiiin	12	1	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	kaiiin	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0481	f86v6	f86	f86v6.35	T	B	2	7	tey	8	1	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	tey	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0482	f86v6	f86	f86v6.35	T	B	2	11	NONE	0	0	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0483	f86v6	f86	f86v6.37	T	B	2	8	kaiin	9	1	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Wärmezustand: heiß, Stufe III	1	1	G776-SPAN-086	kaiin	heiße Form, Stufe III	HEAT_VALUE	C2	GDT734 exact whole plus GDT737 heat-value body and five medial targets	state versus process and dimension remain open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Wärmezustand: heiß, Stufe III	1	G776-SPAN-086	NONE	NONE	NONE	HEAT_VALUE	C2	1	f86v6.37@9	0	0	GDT734 exact whole plus GDT737 heat-value body and five medial targets	state versus process and dimension remain open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Wärmezustand: heiß, Stufe III	1	G776-SPAN-086	NONE	C2	1	f86v6.37@9	0	0	0	0	0	0	GDT734 exact whole plus GDT737 heat-value body and five medial targets	state versus process and dimension remain open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0486	f87v	f87	f87v.11	H	A	1	2	cheeol	3	1	kchor ol cheeol qok odal lseeey keodam	INHERITED_GDT775	und	1	0	NONE	cheeol	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	und	1	NONE	NONE	NONE	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0487	f88r	f88	f88r.21	P	A	1	6	sheeol	7	1	teol chor olsheody qokeol shoy ol sheeol sheoldg	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	sheeol	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0488	f88r	f88	f88r.22	P	A	1	5	chorcholsal	6	1	ychey okaiin chol cheor ol chorcholsal	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	chorcholsal	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0489	f88v	f88	f88v.19	P	A	1	3	qokeey	4	1	odaiin sheo ol qokeey olaiin cheody chocthey oteody dy	INHERITED_GDT775	und	1	0	NONE	qokeey	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	und	1	NONE	NONE	NONE	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0490	f89r1	f89	f89r1.21	P	A	1	8	sshr	9	0	taiin dam shoety dal qokchy ykchdy otcham ol sshr aiin	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	sshr	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0492	f89v1	f89	f89v1.9	P	A	1	7	cheokchey	8	1	too cthor okol chekaiin os aiin ol cheokchey qokoiiin du	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	cheokchey	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0493	f89v1	f89	f89v1.11	P	A	1	4	shodain	5	0	osheokaiin s ain ol shodain qokar ain chekal daiin dar	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	shodain	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0497	f90r1	f90	f90r1.5	H	A	1	5	okachey	6	1	ytor ckhy lpychol sho ol okachey r sheom kchol dchy dasady	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	okachey	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0498	f93r	f93	f93r.3	H	A	1	8	schodchy	9	0	dsho dal dalody ytchchy dam chody dal ol schodchy qotchd	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	schodchy	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0499	f93r	f93	f93r.5	H	A	1	1	chody	2	1	ol chody cfhol dol qokol otodar chodain	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	chody	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0500	f93r	f93	f93r.31	H	A	1	1	chol	2	1	ol chol cthol olchod	INHERITED_GDT775	Zustand: trocken	1	1	G775-THROUGHPUT-SPAN:G769-T0500	chol	NONE	NONE	C1_OPERATOR_SLOT_TWO_FOLIOS	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Zustand: trocken	1	G775-THROUGHPUT-SPAN:G769-T0500	NONE	NONE	NONE	NONE	C1_OPERATOR_SLOT_TWO_FOLIOS	1	f93r.31@2	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	Zustand: trocken	1	G778-S034	chol	C2	1	f93r.31@2	0	0	1	0	1	0	303 exakte Ganzwortvorkommen und wiederholte chor/cthy-plus-chol Zustandskonstruktionen	Zustand gegen Stoff oder Anweisung nicht vollständig getrennt	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0
G769-T0503	f94v	f94	f94v.2	H	B	3	1	teedy	2	1	ol teedy oteey qekeey oteey teedal ykeedy qotarain	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	teedy	NONE	NONE	C0_DIRECTIONAL_VETO	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_DIRECTIONAL_VETO	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_DIRECTIONAL_VETO	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0505	f94v	f94	f94v.4	H	B	3	6	okchy	7	1	dchdy otar otchy kedy qokchdy ol okchy	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	okchy	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0506	f94v	f94	f94v.9	H	B	3	8	s	9	1	ytar okedy okeedy qokshey otaiin y ypchdair ol s aiin oly	INHERITED_GDT775	Menge:	1	0	NONE	s	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	GDT777_REGISTERED_SPLIT_FIELD	Menge: drei Drachmen	1	G777-S023	saiin	s	aiin	QUANTITY_VALUE_III	C1	2	f94v.9@9|f94v.9@10	0	1	GDT736 registriert die vollständige H2-Ganzform; GDT759 belegt s aiin mit 89 fusionierten und 23 getrennten exakten Vorkommen sowie vier normalisierten Lesergrenzen	Die konkrete Einheit und Wert gegen Ordinalstufe bleiben offen	SURFACE_REGISTERED_AND_REQUIRED_TOKENS_READER_EXACT__NO_OCCURRENCE_ID	0	0	0	0	INHERITED_GDT777	Menge: drei Drachmen	1	G777-S023	NONE	C1	2	f94v.9@9|f94v.9@10	0	0	0	0	0	0	GDT736 registriert die vollständige H2-Ganzform; GDT759 belegt s aiin mit 89 fusionierten und 23 getrennten exakten Vorkommen sowie vier normalisierten Lesergrenzen	Die konkrete Einheit und Wert gegen Ordinalstufe bleiben offen	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0507	f94v	f94	f94v.10	H	B	3	1	air	2	1	ol air cheey okchaiin shy tararain otody qodar oteey dar	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	air	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	Anteil II	1	G778-S035	air	C1	1	f94v.10@2	1	0	0	1	0	1	GDT736s formale Leiter und 31 headed Ziele tragen eine zweite Anteil-/Wertstufe	Konkrete Dimension und botanische Altassoziation nicht bestätigt	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0
