boundary_recovery_id	gdt452_recovery_id	terminal_event_id	terminal_statement_id	terminal_page	terminal_owner_de	stopped_target_recipe	stop_blocked_factor_rules	stop_final_decision	stop_state_preserved	boundary_class	boundary_state_source	boundary_incoming_action	boundary_incoming_argument	boundary_scope_incoming_action	boundary_event_id	boundary_recipe	boundary_next_recipe	boundary_baseline_decision	boundary_recovery_decision	boundary_recovery_route	boundary_blocked_factor_rules	boundary_recovery_status	cross_owner_stop_state_used	meaning_revision	surface_prediction	occurrence_prediction
G453-R0637	G452-R05012	G407-E1782	P1009-S159	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	R+OK+EE+DY	PAIR:R>OK	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	AIN	NONE	G407-E1783	OK+EE+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0638	G452-R05013	G407-E1782	P1009-S159	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	S+CHD+EE+DY	PAIR:S>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	AIN	NONE	G407-E1783	OK+EE+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0639	G452-R05014	G407-E1782	P1009-S159	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	S+P+EE+DY	PAIR:S>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	AIN	NONE	G407-E1783	OK+EE+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0640	G452-R05015	G407-E1782	P1009-S159	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	S+R+EE+DY	PAIR:S>R	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	AIN	NONE	G407-E1783	OK+EE+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0641	G452-R05016	G407-E1782	P1009-S159	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	S+S+EE+DY	PAIR:S>S	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	AIN	NONE	G407-E1783	OK+EE+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0642	G452-R05017	G407-E1782	P1009-S159	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	S+T+EE+DY	PAIR:S>T	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	AIN	NONE	G407-E1783	OK+EE+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0643	G452-R05042	G407-E1814	P1009-S174	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CH+SH+E+DY	PAIR:CH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CH	Y	NONE	G407-E1815	SH+CH+K+Y	OK+E+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0644	G452-R05043	G407-E2457	P1009-S323	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CH+SH+E+DY	PAIR:CH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2458	OT+AIIN	CHD+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0645	G452-R05044	G407-E1814	P1009-S174	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CHD+SH+E+DY	PAIR:CHD>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CH	Y	NONE	G407-E1815	SH+CH+K+Y	OK+E+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0646	G452-R05045	G407-E2457	P1009-S323	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CHD+SH+E+DY	PAIR:CHD>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2458	OT+AIIN	CHD+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0647	G452-R05046	G407-E1814	P1009-S174	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	S+CHD+E+DY	PAIR:S>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CH	Y	NONE	G407-E1815	SH+CH+K+Y	OK+E+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0648	G452-R05047	G407-E2457	P1009-S323	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	S+CHD+E+DY	PAIR:S>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2458	OT+AIIN	CHD+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0649	G452-R05048	G407-E1814	P1009-S174	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	S+P+E+DY	PAIR:S>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CH	Y	NONE	G407-E1815	SH+CH+K+Y	OK+E+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0650	G452-R05049	G407-E2457	P1009-S323	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	S+P+E+DY	PAIR:S>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2458	OT+AIIN	CHD+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0651	G452-R05050	G407-E1814	P1009-S174	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	S+R+E+DY	PAIR:S>R	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CH	Y	NONE	G407-E1815	SH+CH+K+Y	OK+E+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0652	G452-R05051	G407-E2457	P1009-S323	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	S+R+E+DY	PAIR:S>R	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2458	OT+AIIN	CHD+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0653	G452-R05052	G407-E1814	P1009-S174	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	S+S+E+DY	PAIR:S>S	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CH	Y	NONE	G407-E1815	SH+CH+K+Y	OK+E+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0654	G452-R05053	G407-E2457	P1009-S323	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	S+S+E+DY	PAIR:S>S	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2458	OT+AIIN	CHD+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0655	G452-R05054	G407-E1814	P1009-S174	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	S+T+E+DY	PAIR:S>T	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CH	Y	NONE	G407-E1815	SH+CH+K+Y	OK+E+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0656	G452-R05055	G407-E2457	P1009-S323	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	S+T+E+DY	PAIR:S>T	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2458	OT+AIIN	CHD+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0657	G452-R05056	G407-E1814	P1009-S174	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	SH+SH+E+DY	PAIR:SH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CH	Y	NONE	G407-E1815	SH+CH+K+Y	OK+E+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0658	G452-R05057	G407-E2457	P1009-S323	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SH+SH+E+DY	PAIR:SH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2458	OT+AIIN	CHD+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0659	G452-R05098	G407-E3175	P1009-S435	f81v	gemeinsames zweireihiges Badfeld	CHD+CH+K+E+DY	PAIR:CHD>CH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3176	CH+AL	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0660	G452-R05099	G407-E3690	P1009-S565	f83r	Variantenatlas lokaler Becken und Anwendungen	CHD+CH+K+E+DY	PAIR:CHD>CH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3691	S+AIIN	CH+K+EE+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0661	G452-R05100	G407-E3689	P1009-S564	f83r	Variantenatlas lokaler Becken und Anwendungen	CHD+CH+K+E+DY	PAIR:CHD>CH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E3690	SH+CH+K+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0662	G452-R05101	G407-E3175	P1009-S435	f81v	gemeinsames zweireihiges Badfeld	SH+CH+CHD+E+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3176	CH+AL	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0663	G452-R05102	G407-E3690	P1009-S565	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+CH+CHD+E+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3691	S+AIIN	CH+K+EE+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0664	G452-R05103	G407-E3689	P1009-S564	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+CH+CHD+E+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E3690	SH+CH+K+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0665	G452-R05104	G407-E3175	P1009-S435	f81v	gemeinsames zweireihiges Badfeld	SH+CH+SH+E+DY	PAIR:CH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3176	CH+AL	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0666	G452-R05105	G407-E3690	P1009-S565	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+CH+SH+E+DY	PAIR:CH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3691	S+AIIN	CH+K+EE+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0667	G452-R05106	G407-E3689	P1009-S564	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+CH+SH+E+DY	PAIR:CH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E3690	SH+CH+K+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0668	G452-R05107	G407-E3175	P1009-S435	f81v	gemeinsames zweireihiges Badfeld	SH+CHD+K+E+DY	PAIR:SH>CHD|PAIR:CHD>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3176	CH+AL	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0669	G452-R05108	G407-E3690	P1009-S565	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+CHD+K+E+DY	PAIR:SH>CHD|PAIR:CHD>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3691	S+AIIN	CH+K+EE+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0670	G452-R05109	G407-E3689	P1009-S564	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+CHD+K+E+DY	PAIR:SH>CHD|PAIR:CHD>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E3690	SH+CH+K+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0671	G452-R05110	G407-E3175	P1009-S435	f81v	gemeinsames zweireihiges Badfeld	SH+K+K+E+DY	PAIR:K>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3176	CH+AL	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0672	G452-R05111	G407-E3690	P1009-S565	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+K+K+E+DY	PAIR:K>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3691	S+AIIN	CH+K+EE+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0673	G452-R05112	G407-E3689	P1009-S564	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+K+K+E+DY	PAIR:K>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E3690	SH+CH+K+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0674	G452-R05113	G407-E3175	P1009-S435	f81v	gemeinsames zweireihiges Badfeld	SH+OK+K+E+DY	PAIR:OK>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3176	CH+AL	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0675	G452-R05114	G407-E3690	P1009-S565	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+OK+K+E+DY	PAIR:OK>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3691	S+AIIN	CH+K+EE+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0676	G452-R05115	G407-E3689	P1009-S564	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+OK+K+E+DY	PAIR:OK>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E3690	SH+CH+K+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0677	G452-R05116	G407-E3175	P1009-S435	f81v	gemeinsames zweireihiges Badfeld	SH+P+K+E+DY	PAIR:SH>P|PAIR:P>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3176	CH+AL	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0678	G452-R05117	G407-E3690	P1009-S565	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+P+K+E+DY	PAIR:SH>P|PAIR:P>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3691	S+AIIN	CH+K+EE+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0679	G452-R05118	G407-E3689	P1009-S564	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+P+K+E+DY	PAIR:SH>P|PAIR:P>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E3690	SH+CH+K+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0680	G452-R05119	G407-E3175	P1009-S435	f81v	gemeinsames zweireihiges Badfeld	SH+R+K+E+DY	PAIR:SH>R|PAIR:R>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3176	CH+AL	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0681	G452-R05120	G407-E3690	P1009-S565	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+R+K+E+DY	PAIR:SH>R|PAIR:R>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3691	S+AIIN	CH+K+EE+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0682	G452-R05121	G407-E3689	P1009-S564	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+R+K+E+DY	PAIR:SH>R|PAIR:R>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E3690	SH+CH+K+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0683	G452-R05122	G407-E3175	P1009-S435	f81v	gemeinsames zweireihiges Badfeld	SH+S+K+E+DY	PAIR:SH>S	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3176	CH+AL	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0684	G452-R05123	G407-E3690	P1009-S565	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+S+K+E+DY	PAIR:SH>S	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3691	S+AIIN	CH+K+EE+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0685	G452-R05124	G407-E3689	P1009-S564	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+S+K+E+DY	PAIR:SH>S	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E3690	SH+CH+K+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0686	G452-R05125	G407-E3175	P1009-S435	f81v	gemeinsames zweireihiges Badfeld	SH+SH+K+E+DY	PAIR:SH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3176	CH+AL	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0687	G452-R05126	G407-E3690	P1009-S565	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+SH+K+E+DY	PAIR:SH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3691	S+AIIN	CH+K+EE+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0688	G452-R05127	G407-E3689	P1009-S564	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+SH+K+E+DY	PAIR:SH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E3690	SH+CH+K+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0689	G452-R05128	G407-E3175	P1009-S435	f81v	gemeinsames zweireihiges Badfeld	SH+T+K+E+DY	PAIR:T>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3176	CH+AL	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0690	G452-R05129	G407-E3690	P1009-S565	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+T+K+E+DY	PAIR:T>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E3691	S+AIIN	CH+K+EE+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0691	G452-R05130	G407-E3689	P1009-S564	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+T+K+E+DY	PAIR:T>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E3690	SH+CH+K+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0692	G452-R05389	G407-E2783	G404-S020	f81r	F81R_UPPER_POOL	SH+E+CH+CHD+E+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E2784	OL+T+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0693	G452-R05390	G407-E2481	P1009-S331	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SH+E+CH+CHD+E+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	OR	NONE	G407-E2482	OL	CH+EE+D_ADDR+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
