astro_group_serial	unified_group_ordinal	diagram_id	page	source_locus	local_locus_id	local_group_id	local_lookup_address	group_index_within_locus	surface_display_only	instrument_component	formal_local_role	working_mnemonic_or_UNKNOWN_EXEMPLAR	iatromedical_local_exemplar	practical_local_exemplar	orientation_contract	crosspage_contract	line_reflow_operation	domain_selection	complete_source_recovery_without_exemplar	formal_roundtrip	semantic_contract	source_lineage
317	698	A3	f69v	f69v.2	A3:L002	A3:G062	A3:HEADER:L02:G22	22	dy	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 22/38; KEINE KARTENGLOSSE] die	Regelband 2, Fragment 22: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
318	699	A3	f69v	f69v.2	A3:L002	A3:G063	A3:HEADER:L02:G23	23	ykey	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 23/38; KEINE KARTENGLOSSE] lokal	Regelband 2, Fragment 23: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
319	700	A3	f69v	f69v.2	A3:L002	A3:G064	A3:HEADER:L02:G24	24	ch	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 24/38; KEINE KARTENGLOSSE] gelernte	Regelband 2, Fragment 24: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
320	701	A3	f69v	f69v.2	A3:L002	A3:G065	A3:HEADER:L02:G25	25	y	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 25/38; KEINE KARTENGLOSSE] Reihenfolge	Regelband 2, Fragment 25: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
321	702	A3	f69v	f69v.2	A3:L002	A3:G066	A3:HEADER:L02:G26	26	dy	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 26/38; KEINE KARTENGLOSSE] des	Regelband 2, Fragment 26: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
322	703	A3	f69v	f69v.2	A3:L002	A3:G067	A3:HEADER:L02:G27	27	chol	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 27/38; KEINE KARTENGLOSSE] Exemplars	Regelband 2, Fragment 27: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
323	704	A3	f69v	f69v.2	A3:L002	A3:G068	A3:HEADER:L02:G28	28	ykar	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 28/38; KEINE KARTENGLOSSE] und	Regelband 2, Fragment 28: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
324	705	A3	f69v	f69v.2	A3:L002	A3:G069	A3:HEADER:L02:G29	29	ol	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 29/38; KEINE KARTENGLOSSE] übertrage	Regelband 2, Fragment 29: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
325	706	A3	f69v	f69v.2	A3:L002	A3:G070	A3:HEADER:L02:G30	30	y	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 30/38; KEINE KARTENGLOSSE] niemals	Regelband 2, Fragment 30: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
326	707	A3	f69v	f69v.2	A3:L002	A3:G071	A3:HEADER:L02:G31	31	ykeeody	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 31/38; KEINE KARTENGLOSSE] bloß	Regelband 2, Fragment 31: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
327	708	A3	f69v	f69v.2	A3:L002	A3:G072	A3:HEADER:L02:G32	32	chey	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 32/38; KEINE KARTENGLOSSE] dieselbe	Regelband 2, Fragment 32: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
328	709	A3	f69v	f69v.2	A3:L002	A3:G073	A3:HEADER:L02:G33	33	dal	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 33/38; KEINE KARTENGLOSSE] moderne	Regelband 2, Fragment 33: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
329	710	A3	f69v	f69v.2	A3:L002	A3:G074	A3:HEADER:L02:G34	34	ody	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 34/38; KEINE KARTENGLOSSE] Nummer	Regelband 2, Fragment 34: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
330	711	A3	f69v	f69v.2	A3:L002	A3:G075	A3:HEADER:L02:G35	35	airchy	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 35/38; KEINE KARTENGLOSSE] aus	Regelband 2, Fragment 35: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
331	712	A3	f69v	f69v.2	A3:L002	A3:G076	A3:HEADER:L02:G36	36	choky	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 36/38; KEINE KARTENGLOSSE] einer	Regelband 2, Fragment 36: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
332	713	A3	f69v	f69v.2	A3:L002	A3:G077	A3:HEADER:L02:G37	37	ychey	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 37/38; KEINE KARTENGLOSSE] anderen	Regelband 2, Fragment 37: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
333	714	A3	f69v	f69v.2	A3:L002	A3:G078	A3:HEADER:L02:G38	38	chey	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 38/38; KEINE KARTENGLOSSE] Tafel.	Regelband 2, Fragment 38: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
334	715	A3	f69v	f69v.3	A3:L003	A3:G079	A3:HEADER:L03:G01	1	doair	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/29; KEINE KARTENGLOSSE] Die folgenden	Regelband 3, Fragment 01: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
335	716	A3	f69v	f69v.3	A3:L003	A3:G080	A3:HEADER:L03:G02	2	otaldal	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 2/29; KEINE KARTENGLOSSE] kurzen Regeln	Regelband 3, Fragment 02: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
336	717	A3	f69v	f69v.3	A3:L003	A3:G081	A3:HEADER:L03:G03	3	dair	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 3/29; KEINE KARTENGLOSSE] nennen Bad,	Regelband 3, Fragment 03: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
337	718	A3	f69v	f69v.3	A3:L003	A3:G082	A3:HEADER:L03:G04	4	chdy	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 4/29; KEINE KARTENGLOSSE] Waschung, Salbung,	Regelband 3, Fragment 04: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
338	719	A3	f69v	f69v.3	A3:L003	A3:G083	A3:HEADER:L03:G05	5	otoar	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 5/29; KEINE KARTENGLOSSE] Ruhe,	Regelband 3, Fragment 05: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
339	720	A3	f69v	f69v.3	A3:L003	A3:G084	A3:HEADER:L03:G06	6	ar	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 6/29; KEINE KARTENGLOSSE] Maß	Regelband 3, Fragment 06: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
340	721	A3	f69v	f69v.3	A3:L003	A3:G085	A3:HEADER:L03:G07	7	chy	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 7/29; KEINE KARTENGLOSSE] oder	Regelband 3, Fragment 07: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
341	722	A3	f69v	f69v.3	A3:L003	A3:G086	A3:HEADER:L03:G08	8	qoteor	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 8/29; KEINE KARTENGLOSSE] Aderlass	Regelband 3, Fragment 08: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
342	723	A3	f69v	f69v.3	A3:L003	A3:G087	A3:HEADER:L03:G09	9	cho	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 9/29; KEINE KARTENGLOSSE] nur	Regelband 3, Fragment 09: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
343	724	A3	f69v	f69v.3	A3:L003	A3:G088	A3:HEADER:L03:G10	10	qotair	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 10/29; KEINE KARTENGLOSSE] als	Regelband 3, Fragment 10: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
344	725	A3	f69v	f69v.3	A3:L003	A3:G089	A3:HEADER:L03:G11	11	chda	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 11/29; KEINE KARTENGLOSSE] konkrete	Regelband 3, Fragment 11: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
345	726	A3	f69v	f69v.3	A3:L003	A3:G090	A3:HEADER:L03:G12	12	oteeal	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 12/29; KEINE KARTENGLOSSE] Editionsfassung.	Regelband 3, Fragment 12: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
346	727	A3	f69v	f69v.3	A3:L003	A3:G091	A3:HEADER:L03:G13	13	cheor	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 13/29; KEINE KARTENGLOSSE] Gleiche	Regelband 3, Fragment 13: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
347	728	A3	f69v	f69v.3	A3:L003	A3:G092	A3:HEADER:L03:G14	14	ar	HEADER	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 14/29; KEINE KARTENGLOSSE] vollständige	Regelband 3, Fragment 14: Konsultationsmodus lesen; Inhalt opak halten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>SPACE	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
