unified_group_id	unified_group_ordinal	namespace	unit_id	page	source_locus	field_or_local_address	statement_or_local_locus	opaque_exact_or_local_id	surface_display_only	formal_layer	working_mnemonic_or_UNKNOWN_EXEMPLAR	parser_or_layout_role	iatromedical_local_exemplar	practical_local_exemplar	terminal_field_line_layer	state_contract	domain_selection	complete_source_recovery_without_exemplar	formal_roundtrip	semantic_contract
U0698	698	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G22	A3:L002	A:A3:G062	dy	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 22/38; KEINE KARTENGLOSSE] die	Regelband 2, Fragment 22: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0699	699	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G23	A3:L002	A:A3:G063	ykey	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 23/38; KEINE KARTENGLOSSE] lokal	Regelband 2, Fragment 23: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0700	700	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G24	A3:L002	A:A3:G064	ch	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 24/38; KEINE KARTENGLOSSE] gelernte	Regelband 2, Fragment 24: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0701	701	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G25	A3:L002	A:A3:G065	y	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 25/38; KEINE KARTENGLOSSE] Reihenfolge	Regelband 2, Fragment 25: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0702	702	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G26	A3:L002	A:A3:G066	dy	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 26/38; KEINE KARTENGLOSSE] des	Regelband 2, Fragment 26: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0703	703	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G27	A3:L002	A:A3:G067	chol	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 27/38; KEINE KARTENGLOSSE] Exemplars	Regelband 2, Fragment 27: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0704	704	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G28	A3:L002	A:A3:G068	ykar	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 28/38; KEINE KARTENGLOSSE] und	Regelband 2, Fragment 28: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0705	705	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G29	A3:L002	A:A3:G069	ol	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 29/38; KEINE KARTENGLOSSE] übertrage	Regelband 2, Fragment 29: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0706	706	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G30	A3:L002	A:A3:G070	y	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 30/38; KEINE KARTENGLOSSE] niemals	Regelband 2, Fragment 30: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0707	707	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G31	A3:L002	A:A3:G071	ykeeody	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 31/38; KEINE KARTENGLOSSE] bloß	Regelband 2, Fragment 31: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0708	708	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G32	A3:L002	A:A3:G072	chey	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 32/38; KEINE KARTENGLOSSE] dieselbe	Regelband 2, Fragment 32: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0709	709	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G33	A3:L002	A:A3:G073	dal	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 33/38; KEINE KARTENGLOSSE] moderne	Regelband 2, Fragment 33: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0710	710	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G34	A3:L002	A:A3:G074	ody	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 34/38; KEINE KARTENGLOSSE] Nummer	Regelband 2, Fragment 34: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0711	711	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G35	A3:L002	A:A3:G075	airchy	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 35/38; KEINE KARTENGLOSSE] aus	Regelband 2, Fragment 35: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0712	712	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G36	A3:L002	A:A3:G076	choky	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 36/38; KEINE KARTENGLOSSE] einer	Regelband 2, Fragment 36: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0713	713	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G37	A3:L002	A:A3:G077	ychey	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 37/38; KEINE KARTENGLOSSE] anderen	Regelband 2, Fragment 37: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0714	714	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G38	A3:L002	A:A3:G078	chey	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 38/38; KEINE KARTENGLOSSE] Tafel.	Regelband 2, Fragment 38: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0715	715	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G01	A3:L003	A:A3:G079	doair	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 1/29; KEINE KARTENGLOSSE] Die folgenden	Regelband 3, Fragment 01: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0716	716	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G02	A3:L003	A:A3:G080	otaldal	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 2/29; KEINE KARTENGLOSSE] kurzen Regeln	Regelband 3, Fragment 02: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0717	717	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G03	A3:L003	A:A3:G081	dair	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 3/29; KEINE KARTENGLOSSE] nennen Bad,	Regelband 3, Fragment 03: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0718	718	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G04	A3:L003	A:A3:G082	chdy	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 4/29; KEINE KARTENGLOSSE] Waschung, Salbung,	Regelband 3, Fragment 04: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0719	719	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G05	A3:L003	A:A3:G083	otoar	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 5/29; KEINE KARTENGLOSSE] Ruhe,	Regelband 3, Fragment 05: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0720	720	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G06	A3:L003	A:A3:G084	ar	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 6/29; KEINE KARTENGLOSSE] Maß	Regelband 3, Fragment 06: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0721	721	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G07	A3:L003	A:A3:G085	chy	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 7/29; KEINE KARTENGLOSSE] oder	Regelband 3, Fragment 07: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0722	722	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G08	A3:L003	A:A3:G086	qoteor	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 8/29; KEINE KARTENGLOSSE] Aderlass	Regelband 3, Fragment 08: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0723	723	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G09	A3:L003	A:A3:G087	cho	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 9/29; KEINE KARTENGLOSSE] nur	Regelband 3, Fragment 09: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0724	724	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G10	A3:L003	A:A3:G088	qotair	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 10/29; KEINE KARTENGLOSSE] als	Regelband 3, Fragment 10: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0725	725	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G11	A3:L003	A:A3:G089	chda	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 11/29; KEINE KARTENGLOSSE] konkrete	Regelband 3, Fragment 11: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0726	726	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G12	A3:L003	A:A3:G090	oteeal	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 12/29; KEINE KARTENGLOSSE] Editionsfassung.	Regelband 3, Fragment 12: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0727	727	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G13	A3:L003	A:A3:G091	cheor	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 13/29; KEINE KARTENGLOSSE] Gleiche	Regelband 3, Fragment 13: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0728	728	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G14	A3:L003	A:A3:G092	ar	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 14/29; KEINE KARTENGLOSSE] vollständige	Regelband 3, Fragment 14: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0729	729	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G15	A3:L003	A:A3:G093	air	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 15/29; KEINE KARTENGLOSSE] Einträge	Regelband 3, Fragment 15: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0730	730	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G16	A3:L003	A:A3:G094	oteody	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 16/29; KEINE KARTENGLOSSE] behalten	Regelband 3, Fragment 16: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0731	731	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G17	A3:L003	A:A3:G095	ytyd	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 17/29; KEINE KARTENGLOSSE] dieselbe	Regelband 3, Fragment 17: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0732	732	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G18	A3:L003	A:A3:G096	a	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 18/29; KEINE KARTENGLOSSE] lokale	Regelband 3, Fragment 18: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0733	733	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G19	A3:L003	A:A3:G097	dchy	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 19/29; KEINE KARTENGLOSSE] Regel;	Regelband 3, Fragment 19: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0734	734	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G20	A3:L003	A:A3:G098	otoly	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 20/29; KEINE KARTENGLOSSE] langer	Regelband 3, Fragment 20: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0735	735	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.3	A3:HEADER:L03:G21	A3:L003	A:A3:G099	okeodal	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 21/29; KEINE KARTENGLOSSE] und	Regelband 3, Fragment 21: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
