global_index	section	page	unit_id	locus	opaque_identity	surface_display_only	formal_role	working_mnemonic	iatromedical_text	practical_text	source_recovery_without_exemplar
674	ASTRO	f69v	A3	f69v.1	A3:G038	eykeody	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 38/40; KEINE KARTENGLOSSE] Krankheit	Regelband 1, Fragment 38: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
675	ASTRO	f69v	A3	f69v.1	A3:G039	dchor	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 39/40; KEINE KARTENGLOSSE] noch	Regelband 1, Fragment 39: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
676	ASTRO	f69v	A3	f69v.1	A3:G040	char	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 40/40; KEINE KARTENGLOSSE] Arznei.	Regelband 1, Fragment 40: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
677	ASTRO	f69v	A3	f69v.2	A3:G041	yka	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/38; KEINE KARTENGLOSSE] Bei schädlichem	Regelband 2, Fragment 01: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
678	ASTRO	f69v	A3	f69v.2	A3:G042	chol	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/38; KEINE KARTENGLOSSE] Mondstand, Verbindung	Regelband 2, Fragment 02: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
679	ASTRO	f69v	A3	f69v.2	A3:G043	ykar	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/38; KEINE KARTENGLOSSE] mit Saturn	Regelband 2, Fragment 03: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
680	ASTRO	f69v	A3	f69v.2	A3:G044	dal	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 4/38; KEINE KARTENGLOSSE] oder	Regelband 2, Fragment 04: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
681	ASTRO	f69v	A3	f69v.2	A3:G045	ykady	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 5/38; KEINE KARTENGLOSSE] Mars	Regelband 2, Fragment 05: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
682	ASTRO	f69v	A3	f69v.2	A3:G046	iokeeor	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 6/38; KEINE KARTENGLOSSE] oder	Regelband 2, Fragment 06: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
683	ASTRO	f69v	A3	f69v.2	A3:G047	cheey	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 7/38; KEINE KARTENGLOSSE] Beherrschung	Regelband 2, Fragment 07: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
684	ASTRO	f69v	A3	f69v.2	A3:G048	choly	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 8/38; KEINE KARTENGLOSSE] des	Regelband 2, Fragment 08: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
685	ASTRO	f69v	A3	f69v.2	A3:G049	ykeeal	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 9/38; KEINE KARTENGLOSSE] betroffenen	Regelband 2, Fragment 09: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
686	ASTRO	f69v	A3	f69v.2	A3:G050	cheo	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 10/38; KEINE KARTENGLOSSE] Körperteils	Regelband 2, Fragment 10: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
687	ASTRO	f69v	A3	f69v.2	A3:G051	oaram	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 11/38; KEINE KARTENGLOSSE] werde	Regelband 2, Fragment 11: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
688	ASTRO	f69v	A3	f69v.2	A3:G052	ockhy	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 12/38; KEINE KARTENGLOSSE] ein	Regelband 2, Fragment 12: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
689	ASTRO	f69v	A3	f69v.2	A3:G053	sheey	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 13/38; KEINE KARTENGLOSSE] starker	Regelband 2, Fragment 13: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
690	ASTRO	f69v	A3	f69v.2	A3:G054	aiin	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 14/38; KEINE KARTENGLOSSE] Eingriff	Regelband 2, Fragment 14: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
691	ASTRO	f69v	A3	f69v.2	A3:G055	y	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 15/38; KEINE KARTENGLOSSE] verschoben.	Regelband 2, Fragment 15: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
692	ASTRO	f69v	A3	f69v.2	A3:G056	daiial	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 16/38; KEINE KARTENGLOSSE] Bei	Regelband 2, Fragment 16: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
693	ASTRO	f69v	A3	f69v.2	A3:G057	cheody	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 17/38; KEINE KARTENGLOSSE] unsicherem	Regelband 2, Fragment 17: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
694	ASTRO	f69v	A3	f69v.2	A3:G058	cheal	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 18/38; KEINE KARTENGLOSSE] Anfang	Regelband 2, Fragment 18: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
695	ASTRO	f69v	A3	f69v.2	A3:G059	yetey	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 19/38; KEINE KARTENGLOSSE] des	Regelband 2, Fragment 19: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
696	ASTRO	f69v	A3	f69v.2	A3:G060	chear	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 20/38; KEINE KARTENGLOSSE] Kreises	Regelband 2, Fragment 20: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
697	ASTRO	f69v	A3	f69v.2	A3:G061	y	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 21/38; KEINE KARTENGLOSSE] benutze	Regelband 2, Fragment 21: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
698	ASTRO	f69v	A3	f69v.2	A3:G062	dy	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 22/38; KEINE KARTENGLOSSE] die	Regelband 2, Fragment 22: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
699	ASTRO	f69v	A3	f69v.2	A3:G063	ykey	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 23/38; KEINE KARTENGLOSSE] lokal	Regelband 2, Fragment 23: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
700	ASTRO	f69v	A3	f69v.2	A3:G064	ch	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 24/38; KEINE KARTENGLOSSE] gelernte	Regelband 2, Fragment 24: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
701	ASTRO	f69v	A3	f69v.2	A3:G065	y	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 25/38; KEINE KARTENGLOSSE] Reihenfolge	Regelband 2, Fragment 25: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
702	ASTRO	f69v	A3	f69v.2	A3:G066	dy	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 26/38; KEINE KARTENGLOSSE] des	Regelband 2, Fragment 26: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
703	ASTRO	f69v	A3	f69v.2	A3:G067	chol	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 27/38; KEINE KARTENGLOSSE] Exemplars	Regelband 2, Fragment 27: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
704	ASTRO	f69v	A3	f69v.2	A3:G068	ykar	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 28/38; KEINE KARTENGLOSSE] und	Regelband 2, Fragment 28: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
705	ASTRO	f69v	A3	f69v.2	A3:G069	ol	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 29/38; KEINE KARTENGLOSSE] übertrage	Regelband 2, Fragment 29: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
706	ASTRO	f69v	A3	f69v.2	A3:G070	y	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 30/38; KEINE KARTENGLOSSE] niemals	Regelband 2, Fragment 30: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
707	ASTRO	f69v	A3	f69v.2	A3:G071	ykeeody	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 31/38; KEINE KARTENGLOSSE] bloß	Regelband 2, Fragment 31: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
708	ASTRO	f69v	A3	f69v.2	A3:G072	chey	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 32/38; KEINE KARTENGLOSSE] dieselbe	Regelband 2, Fragment 32: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
709	ASTRO	f69v	A3	f69v.2	A3:G073	dal	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 33/38; KEINE KARTENGLOSSE] moderne	Regelband 2, Fragment 33: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
710	ASTRO	f69v	A3	f69v.2	A3:G074	ody	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 34/38; KEINE KARTENGLOSSE] Nummer	Regelband 2, Fragment 34: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
711	ASTRO	f69v	A3	f69v.2	A3:G075	airchy	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 35/38; KEINE KARTENGLOSSE] aus	Regelband 2, Fragment 35: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
712	ASTRO	f69v	A3	f69v.2	A3:G076	choky	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 36/38; KEINE KARTENGLOSSE] einer	Regelband 2, Fragment 36: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
713	ASTRO	f69v	A3	f69v.2	A3:G077	ychey	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 37/38; KEINE KARTENGLOSSE] anderen	Regelband 2, Fragment 37: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
714	ASTRO	f69v	A3	f69v.2	A3:G078	chey	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 38/38; KEINE KARTENGLOSSE] Tafel.	Regelband 2, Fragment 38: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
715	ASTRO	f69v	A3	f69v.3	A3:G079	doair	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/29; KEINE KARTENGLOSSE] Die folgenden	Regelband 3, Fragment 01: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
716	ASTRO	f69v	A3	f69v.3	A3:G080	otaldal	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/29; KEINE KARTENGLOSSE] kurzen Regeln	Regelband 3, Fragment 02: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
717	ASTRO	f69v	A3	f69v.3	A3:G081	dair	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/29; KEINE KARTENGLOSSE] nennen Bad,	Regelband 3, Fragment 03: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
718	ASTRO	f69v	A3	f69v.3	A3:G082	chdy	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 4/29; KEINE KARTENGLOSSE] Waschung, Salbung,	Regelband 3, Fragment 04: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
719	ASTRO	f69v	A3	f69v.3	A3:G083	otoar	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 5/29; KEINE KARTENGLOSSE] Ruhe,	Regelband 3, Fragment 05: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
720	ASTRO	f69v	A3	f69v.3	A3:G084	ar	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 6/29; KEINE KARTENGLOSSE] Maß	Regelband 3, Fragment 06: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
721	ASTRO	f69v	A3	f69v.3	A3:G085	chy	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 7/29; KEINE KARTENGLOSSE] oder	Regelband 3, Fragment 07: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
722	ASTRO	f69v	A3	f69v.3	A3:G086	qoteor	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 8/29; KEINE KARTENGLOSSE] Aderlass	Regelband 3, Fragment 08: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
723	ASTRO	f69v	A3	f69v.3	A3:G087	cho	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 9/29; KEINE KARTENGLOSSE] nur	Regelband 3, Fragment 09: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
724	ASTRO	f69v	A3	f69v.3	A3:G088	qotair	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 10/29; KEINE KARTENGLOSSE] als	Regelband 3, Fragment 10: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
725	ASTRO	f69v	A3	f69v.3	A3:G089	chda	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 11/29; KEINE KARTENGLOSSE] konkrete	Regelband 3, Fragment 11: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
726	ASTRO	f69v	A3	f69v.3	A3:G090	oteeal	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 12/29; KEINE KARTENGLOSSE] Editionsfassung.	Regelband 3, Fragment 12: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
727	ASTRO	f69v	A3	f69v.3	A3:G091	cheor	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 13/29; KEINE KARTENGLOSSE] Gleiche	Regelband 3, Fragment 13: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
728	ASTRO	f69v	A3	f69v.3	A3:G092	ar	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 14/29; KEINE KARTENGLOSSE] vollständige	Regelband 3, Fragment 14: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
729	ASTRO	f69v	A3	f69v.3	A3:G093	air	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 15/29; KEINE KARTENGLOSSE] Einträge	Regelband 3, Fragment 15: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
730	ASTRO	f69v	A3	f69v.3	A3:G094	oteody	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 16/29; KEINE KARTENGLOSSE] behalten	Regelband 3, Fragment 16: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
731	ASTRO	f69v	A3	f69v.3	A3:G095	ytyd	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 17/29; KEINE KARTENGLOSSE] dieselbe	Regelband 3, Fragment 17: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
732	ASTRO	f69v	A3	f69v.3	A3:G096	a	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 18/29; KEINE KARTENGLOSSE] lokale	Regelband 3, Fragment 18: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
733	ASTRO	f69v	A3	f69v.3	A3:G097	dchy	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 19/29; KEINE KARTENGLOSSE] Regel;	Regelband 3, Fragment 19: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
734	ASTRO	f69v	A3	f69v.3	A3:G098	otoly	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 20/29; KEINE KARTENGLOSSE] langer	Regelband 3, Fragment 20: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
735	ASTRO	f69v	A3	f69v.3	A3:G099	okeodal	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 21/29; KEINE KARTENGLOSSE] und	Regelband 3, Fragment 21: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
736	ASTRO	f69v	A3	f69v.3	A3:G100	oteoarar	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 22/29; KEINE KARTENGLOSSE] kurzer	Regelband 3, Fragment 22: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
737	ASTRO	f69v	A3	f69v.3	A3:G101	cheteeser	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 23/29; KEINE KARTENGLOSSE] Schreibraum	Regelband 3, Fragment 23: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
738	ASTRO	f69v	A3	f69v.3	A3:G102	dair	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 24/29; KEINE KARTENGLOSSE] trägt	Regelband 3, Fragment 24: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
739	ASTRO	f69v	A3	f69v.3	A3:G103	chey	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 25/29; KEINE KARTENGLOSSE] keine	Regelband 3, Fragment 25: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
740	ASTRO	f69v	A3	f69v.3	A3:G104	okody	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 26/29; KEINE KARTENGLOSSE] günstige	Regelband 3, Fragment 26: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
741	ASTRO	f69v	A3	f69v.3	A3:G105	dal	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 27/29; KEINE KARTENGLOSSE] oder	Regelband 3, Fragment 27: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
742	ASTRO	f69v	A3	f69v.3	A3:G106	oteey	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 28/29; KEINE KARTENGLOSSE] ungünstige	Regelband 3, Fragment 28: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
743	ASTRO	f69v	A3	f69v.3	A3:G107	oteey	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 29/29; KEINE KARTENGLOSSE] Polarität.	Regelband 3, Fragment 29: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
744	ASTRO	f69v	A3	f69v.4	A3:G108	okeey	RULE_ENTRY_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Warmes Bad ist erlaubt,	Regel 01, Fragment 01: Warmen Arbeitsgang nach Abendbeginn freigeben.	NO_FULL_SOURCE_RECOVERY
745	ASTRO	f69v	A3	f69v.4	A3:G109	sar	RULE_ENTRY_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] besonders nach Sonnenuntergang.	Regel 01, Fragment 02: Warmen Arbeitsgang nach Abendbeginn freigeben.	NO_FULL_SOURCE_RECOVERY
746	ASTRO	f69v	A3	f69v.5	A3:G110	okeo	RULE_ENTRY_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Verwende eine kühle Waschung	Regel 02, Fragment 01: Kühlen Waschgang einmal ausführen und danach stoppen.	NO_FULL_SOURCE_RECOVERY
747	ASTRO	f69v	A3	f69v.5	A3:G111	dy	RULE_ENTRY_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] und beende danach.	Regel 02, Fragment 02: Kühlen Waschgang einmal ausführen und danach stoppen.	NO_FULL_SOURCE_RECOVERY
748	ASTRO	f69v	A3	f69v.6	A3:G112	ochoyk	RULE_ENTRY_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Meide den Aderlass.	Regel 03, Fragment 01: Schneiden, Bohren oder Öffnen an diesem Termin unterlassen.	NO_FULL_SOURCE_RECOVERY
749	ASTRO	f69v	A3	f69v.7	A3:G113	ykeey	RULE_ENTRY_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Eine Salbung ist erlaubt.	Regel 04, Fragment 01: Bewegliche Verbindung ölen und den Lauf prüfen.	NO_FULL_SOURCE_RECOVERY
750	ASTRO	f69v	A3	f69v.8	A3:G114	ytory	RULE_ENTRY_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Wende das Mittel an der oberen Körperhälfte an.	Regel 05, Fragment 01: Am oberen Gerüst- oder Leitungsabschnitt arbeiten.	NO_FULL_SOURCE_RECOVERY
751	ASTRO	f69v	A3	f69v.9	A3:G115	oeesy	RULE_ENTRY_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Lass den Kranken ruhen und purgiere nicht.	Regel 06, Fragment 01: Anlage ruhen lassen und keinen Abzug öffnen.	NO_FULL_SOURCE_RECOVERY
752	ASTRO	f69v	A3	f69v.10	A3:G116	ytody	RULE_ENTRY_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Vollende genau eine Spülung.	Regel 07, Fragment 01: Einen einzelnen Spülgang vollständig ausführen.	NO_FULL_SOURCE_RECOVERY
753	ASTRO	f69v	A3	f69v.11	A3:G117	okody	RULE_ENTRY_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Leite überschüssige Flüssigkeit ab.	Regel 08, Fragment 01: Überschüssige Flüssigkeit kontrolliert ablassen.	NO_FULL_SOURCE_RECOVERY
754	ASTRO	f69v	A3	f69v.12	A3:G118	otody	RULE_ENTRY_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Meide ein heißes Bad.	Regel 09, Fragment 01: Starke Erwärmung vermeiden.	NO_FULL_SOURCE_RECOVERY
755	ASTRO	f69v	A3	f69v.13	A3:G119	okeal	RULE_ENTRY_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Wende das Mittel unterhalb der Taille an.	Regel 10, Fragment 01: Den unteren Kanal- oder Beckenabschnitt bedienen.	NO_FULL_SOURCE_RECOVERY
