action_carry_ordinal	event_id	statement_id	physical_page	register	surface	final_context_recipe	inherited_action_root	inherited_action_value_de	action_source_type	action_source_event_id	source_card_distance	action_scope_frame_id	action_scope_kind	control_action_context_witness	context_voice_working_clause_de	guard
599	G407-E4214	G407-S675	f89r	PHARMA	choldy	OL+Y	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4213	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: nimm den Drogenposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
600	G407-E4216	G407-S675	f89r	PHARMA	dol	D_ADDR+OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4215	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: wähle denselben Drogenposten; an der bezeichneten Stelle.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
601	G407-E4224	G407-S675	f89r	PHARMA	qody	CARRIER_Q+O+DY	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4223	1	GDT569-S03	BARE	YES	Im laufenden Gang: Nimm denselben Drogenposten; am Beginn; zur Ausführung; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
602	G407-E4232	G407-S677	f89r	PHARMA	yody	Y+O+DY	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4231	1	GDT569-S03	BARE	YES	Im laufenden Gang: Nimm den Drogenposten; zur Ausführung; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
603	G407-E4233	G407-S678	f89r	PHARMA	qoteol	OT+E+OL	CH	NEHMEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S02	DANACH	YES	Danach im laufenden Gang: nimm denselben Drogenposten; auf Grad I; weiterführen.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
604	G407-E4234	G407-S678	f89r	PHARMA	oldaiin	OL+D_ADDR+AIIN	CH	NEHMEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: nimm den Mengenwert; an der bezeichneten Stelle.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
605	G407-E4235	G407-S678	f89r	PHARMA	otol	OT+OL	CH	NEHMEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S02	DANACH	YES	Danach im laufenden Gang: nimm denselben Mengenwert; weiterführen.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
606	G407-E4238	G407-S678	f89r	PHARMA	oldaiin	OL+D_ADDR+AIIN	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4237	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: halte den Mengenwert; an der bezeichneten Stelle.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
607	G407-E4253	G407-S678	f89r	PHARMA	ol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4251	2	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze dieselbe Ansatzeinheit als Ansatz an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
608	G407-E4256	G407-S678	f89r	PHARMA	chol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4255	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: gib denselben Drogenposten zu.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
609	G407-E4258	G407-S678	f89r	PHARMA	chol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4255	3	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: gib denselben Mengenwert zu.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
610	G407-E4262	G407-S680	f89r	PHARMA	dol	D_ADDR+OL	CH	NEHMEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: nimm denselben Mengenwert; an der bezeichneten Stelle.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
611	G407-E4265	G407-S680	f89r	PHARMA	ol	OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4264	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: wähle denselben Mengenwert.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
612	G407-E4303	G407-S682	f89r	PHARMA	oldy	OL+DY	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4301	2	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze denselben Drogenposten als Ansatz an; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
613	G407-E4305	G407-S683	f89r	PHARMA	ytoldy	OL+DY	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4304	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: halte denselben Drogenposten; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
614	G407-E4336	G407-S685	f89r	PHARMA	oteos	OT+E+O+S_ADDR	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4335	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: wähle denselben Mengenwert; auf Grad I; zur Ausführung; an der bezeichneten Stelle.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
615	G407-E4346	G407-S685	f89r	PHARMA	chol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4345	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze denselben Drogenposten als Ansatz an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
616	G407-E4350	G407-S685	f89r	PHARMA	qol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4348	2	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: gib denselben Drogenposten zu.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
617	G407-E4357	G407-S685	f89r	PHARMA	dol	D_ADDR+OL	R	MARKIEREN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4354	3	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: markiere denselben Drogenposten; an der bezeichneten Stelle.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
618	G407-E4390	G407-S685	f89r	PHARMA	ol	OL	R	MARKIEREN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4386	4	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: markiere denselben Drogenanteil.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
619	G407-E4393	G407-S685	f89r	PHARMA	ol	OL	R	MARKIEREN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4386	7	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: markiere denselben Mengenwert.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
620	G407-E4404	G407-S688	f95v	HERBAL	otedy	OT+E+DY	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4403	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: bearbeite denselben Pflanzenposten; auf Grad I; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
621	G407-E4405	G407-S689	f95v	HERBAL	qotedaiin	OT+E+AIIN	CHD	BEARBEITEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S02	DANACH	YES	Danach im laufenden Gang: bearbeite den Arbeitswert; auf Grad I.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
622	G407-E4408	G407-S689	f95v	HERBAL	sol	OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4407	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: wähle denselben Materialanteil.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
623	G407-E4413	G407-S690	f95v	HERBAL	olor	OL+OR	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4412	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: stelle die Arbeitseinheit ein.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
624	G407-E4416	G407-S690	f95v	HERBAL	qotaiin	OT+AIIN	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4415	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: nimm den Arbeitswert.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
625	G407-E4426	G407-S690	f95v	HERBAL	otain	OT+AIN	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4425	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze den Materialanteil im Arbeitsgang an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
626	G407-E4443	G407-S692	f95v	HERBAL	otalain	OT+AL+AIN	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4442	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: gib den Materialanteil zu; zur Zielstelle.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
627	G407-E4450	G407-S692	f95v	HERBAL	olaiin	OL+AIIN	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4449	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: halte den Arbeitswert.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
628	G407-E4453	G407-S692	f95v	HERBAL	ldy	L+DY	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4452	1	GDT569-S03	BARE	YES	Im laufenden Gang: Setze denselben Materialanteil im Arbeitsgang an; über die Verbindung im Pflanzenartikel; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
629	G407-E4458	G407-S693	f95v	HERBAL	otain	OT+AIN	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4457	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: wähle den Materialanteil.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
630	G407-E4472	G407-S695	f95v	HERBAL	otar	OT+AR	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4471	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze denselben Materialanteil im Arbeitsgang an; vom Ausgangsmaterial.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
631	G407-E4473	G407-S695	f95v	HERBAL	oty	OT+Y	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4471	2	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze den Pflanzenposten im Arbeitsgang an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
632	G407-E4475	G407-S696	f95v	HERBAL	otal	OT+AL	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze denselben Pflanzenposten im Arbeitsgang an; zur Zielstelle.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
633	G407-E4492	G407-S698	f95v	HERBAL	oty	OT+Y	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4491	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze den Pflanzenposten im Arbeitsgang an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
634	G407-E4494	G407-S698	f95v	HERBAL	otaldy	OT+AL+DY	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4493	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: halte denselben Pflanzenposten; zur Zielstelle; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
635	G407-E4500	G407-S700	f95v	HERBAL	otal	OT+AL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4499	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: bearbeite denselben Pflanzenposten; zur Zielstelle.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
636	G407-E4511	G407-S705	f95v	HERBAL	ol	OL	CHD	BEARBEITEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: bearbeite denselben Pflanzenposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
637	G407-E4520	G407-S705	f95v	HERBAL	otar	OT+AR	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4519	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: stelle denselben Pflanzenposten ein; vom Ausgangsmaterial.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
638	G407-E4524	G407-S705	f95v	HERBAL	otardy	OT+AR+DY	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4523	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: gib denselben Materialanteil zu; vom Ausgangsmaterial; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
639	G407-E4535	G407-S709	f95v	HERBAL	ol	OL	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4534	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: stelle denselben Arbeitswert ein.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
640	G407-E4550	G407-S710	f95v	HERBAL	otain	OT+AIN	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4549	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: bearbeite den Materialanteil.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
641	G407-E4559	G407-S713	f95v	HERBAL	otain	OT+AIN	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4558	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: gib den Materialanteil zu.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
642	G407-E4565	G407-S713	f95v	HERBAL	ody	O+DY	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4563	2	GDT569-S03	BARE	YES	Im laufenden Gang: Wähle denselben Arbeitswert; zur Ausführung; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
643	G407-E4567	G407-S714	f95v	HERBAL	qotaiin	OT+AIIN	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4566	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: bearbeite den Arbeitswert.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
644	G407-E4575	G407-S714	f95v	HERBAL	otody	OT+O+DY	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4574	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze denselben Arbeitswert im Arbeitsgang an; zur Ausführung; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
645	G515-E0004	G515-S002	f4r	HERBAL	ol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0003	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: halte.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
646	G515-E0006	G515-S002	f4r	HERBAL	qotey	OT+E+Y	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0005	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: halte den Pflanzenposten; auf Grad I.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
647	G515-E0020	G515-S002	f4r	HERBAL	chol	OL	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0019	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: nimm denselben Arbeitswert.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
648	G515-E0023	G515-S002	f4r	HERBAL	qotaiin	OT+AIIN	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0022	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: nimm den Arbeitswert.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
649	G515-E0033	G515-S003	f4r	HERBAL	qotchy	OT+Y	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0032	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze den Pflanzenposten ein.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
650	G515-E0039	G515-S004	f4r	HERBAL	qotaiin	OT+AIIN	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0038	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: nimm den Arbeitswert.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
651	G515-E0059	G515-S005	f4r	HERBAL	qoty	OT+Y	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0058	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: halte den Pflanzenposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
652	G515-E0072	G515-S006	f20v	HERBAL	choldy	OL+Y	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0071	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze den Pflanzenposten ein.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
653	G515-E0078	G515-S007	f20v	HERBAL	chol	OL	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0077	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: nimm denselben Pflanzenposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
654	G515-E0081	G515-S007	f20v	HERBAL	otol	OT+OL	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0080	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: stelle denselben Pflanzenposten ein; weiterführen.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
655	G515-E0082	G515-S007	f20v	HERBAL	chol	OL	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0080	2	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: stelle denselben Pflanzenposten ein.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
656	G515-E0084	G515-S007	f20v	HERBAL	oty	OT+Y	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0083	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: nimm den Pflanzenposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
657	G515-E0090	G515-S007	f20v	HERBAL	qoty	OT+Y	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0089	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: stelle den Pflanzenposten ein.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
658	G515-E0093	G515-S007	f20v	HERBAL	qotchy	OT+Y	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0092	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: halte den Pflanzenposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
659	G515-E0100	G515-S008	f20v	HERBAL	folchol	LOCAL_CHAR_F+OL+OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0099	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: halte; an der bezeichneten Stelle; nochmals weiterführen.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
660	G515-E0101	G515-S008	f20v	HERBAL	otor	OT+OR	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0099	2	GDT569-S02	DANACH	YES	Danach im laufenden Gang: halte die Arbeitseinheit.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
661	G515-E0136	G515-S008	f20v	HERBAL	chol	OL	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0135	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: stelle denselben Pflanzenposten ein.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
662	G515-E0138	G515-S008	f20v	HERBAL	qoty	OT+Y	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0137	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: halte den Pflanzenposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
663	G515-E0142	G515-S008	f20v	HERBAL	chol	OL	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0141	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: stelle denselben Pflanzenposten ein.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
664	G515-E0149	G515-S008	f20v	HERBAL	ol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0147	2	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze denselben Pflanzenposten im Arbeitsgang an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
665	G515-E0175	G515-S010	f31r	HERBAL	qotar	OT+AR	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0172	3	GDT569-S02	DANACH	YES	Danach im laufenden Gang: wähle denselben Arbeitswert; vom Ausgangsmaterial.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
666	G515-E0203	G515-S014	f31r	HERBAL	ldy	L+DY	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0202	1	GDT569-S03	BARE	YES	Im laufenden Gang: Bearbeite denselben Pflanzenposten; über die Verbindung im Pflanzenartikel; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
667	G515-E0252	G515-S027	f31r	HERBAL	oteor	OT+E+OR	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0251	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze die Arbeitseinheit im Arbeitsgang an; auf Grad I.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
668	G515-E0301	G515-S028	f66r	SOURCE_SECTION_T	oteedy	OT+EE+DY	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0300	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze denselben Kennwert ein; auf Grad II; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
669	G515-E0329	G515-S036	f66r	SOURCE_SECTION_T	qotedy	OT+E+DY	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0328	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: halte denselben laufenden Eintrag fest; auf Grad I; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
670	G515-E0332	G515-S037	f66r	SOURCE_SECTION_T	qotedal	OT+E+AL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0331	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: bearbeite denselben laufenden Eintrag; auf Grad I; zur Zielspalte.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
671	G515-E0359	G515-S042	f66r	SOURCE_SECTION_T	dol	D_ADDR+OL	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0358	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze denselben laufenden Eintrag ein; an der bezeichneten Stelle.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
672	G515-E0391	G515-S043	f66r	SOURCE_SECTION_T	qoty	OT+Y	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0390	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze den laufenden Eintrag ein.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
673	G515-E0404	G515-S045	f66r	SOURCE_SECTION_T	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0403	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: ordne denselben laufenden Eintrag zu.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
674	G515-E0416	G515-S047	f66r	SOURCE_SECTION_T	qotar	OT+AR	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0415	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: halte denselben Kennwert fest; von der Ausgangszeile.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
675	G515-E0417	G515-S047	f66r	SOURCE_SECTION_T	otalor	OT+AL+OR	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0415	2	GDT569-S02	DANACH	YES	Danach im laufenden Gang: halte die Eintragseinheit fest; zur Zielspalte.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
676	G515-E0425	G515-S047	f66r	SOURCE_SECTION_T	dairody	D_ADDR+AIR+O+DY	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0424	1	GDT569-S03	BARE	YES	Im laufenden Gang: Halte denselben laufenden Eintrag fest; an der bezeichneten Stelle; entlang der Lesebahn; zur Ausführung; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
677	G515-E0461	G515-S056	f66r	SOURCE_SECTION_T	ol	OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0460	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: wähle.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
678	G515-E0465	G515-S056	f66r	SOURCE_SECTION_T	dol	D_ADDR+OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0460	5	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: wähle denselben Kennwert; an der bezeichneten Stelle.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
