surface	family_class	left_string	page	physical_folio	locus	token_ordinal	token_index	surface_rank_in_current_line	line_token_count	line_position	norm_position	section	language	hand	paragraph_start_line	paragraph_end_line	true_paragraph_start	true_paragraph_end	left_surface	right_surface	reader_exact	zl3b_surface_count	it2a_surface_count	rf1b_surface_count	reader_exact_method	current_line	component_export_credit	occurrence_id
sheekar	LEFT_STRING_PLUS_AR	sheek	f111v	f111	f111v.43	5	5	1	11	MIDDLE	0.400000000000	S	B	3	0	0	0	0	chokeal	okaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo laiin chotag	0	G789-O1119
chear	LEFT_STRING_PLUS_AR	che	f111v	f111	f111v.43	8	8	1	11	MIDDLE	0.700000000000	S	B	3	0	0	0	0	otain	alo	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo laiin chotag	0	G789-O1120
lchar	LEFT_STRING_PLUS_AR	lch	f111v	f111	f111v.47	9	9	1	9	LAST	1.000000000000	S	B	3	0	1	0	1	chckhey	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sain cheey qokeey cheytain olain ykeeedy chekain chckhey lchar	0	G789-O1121
ar	BARE_AR	NONE	f111v	f111	f111v.50	8	8	1	12	MIDDLE	0.636363636364	S	B	3	0	0	0	0	chees	ol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	0	G789-O1122
oar	LEFT_STRING_PLUS_AR	o	f112r	f112	f112r.2	2	2	1	8	MIDDLE	0.142857142857	S	B	3	0	0	0	0	saiin	qolkaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	saiin oar qolkaiin otail ol olaiin chol otar	0	G789-O1123
otar	LEFT_STRING_PLUS_AR	ot	f112r	f112	f112r.2	8	8	1	8	LAST	1.000000000000	S	B	3	0	0	0	0	chol	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	saiin oar qolkaiin otail ol olaiin chol otar	0	G789-O1124
otar	LEFT_STRING_PLUS_AR	ot	f112r	f112	f112r.4	4	4	1	7	MIDDLE	0.500000000000	S	B	3	0	0	0	0	otain	chedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeedy chokain otain otar chedy taim oram	0	G789-O1125
otar	LEFT_STRING_PLUS_AR	ot	f112r	f112	f112r.5	7	7	1	10	MIDDLE	0.666666666667	S	B	3	0	0	0	0	okeeey	am	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	otair o kody otody otal okeeey otar am oain oy	0	G789-O1126
poar	LEFT_STRING_PLUS_AR	po	f112r	f112	f112r.15	1	1	1	8	FIRST	0.000000000000	S	B	3	1	0	1	0	EDGE	alchar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	poar alchar octhy otedy qokeedy okedy pchedy opamdy	0	G789-O1127
olkeear	LEFT_STRING_PLUS_AR	olkee	f112r	f112	f112r.17	3	3	1	11	MIDDLE	0.200000000000	S	B	3	0	0	0	0	she	cheey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qoeeear she olkeear cheey qor cheo ral cheey qokey teey am	0	G789-O1128
sar	LEFT_STRING_PLUS_AR	s	f112r	f112	f112r.29	1	1	1	11	FIRST	0.000000000000	S	B	3	0	0	0	0	EDGE	aiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sar aiin olshedy chokeey sal okaiin oteey qokeey olor al chealy	0	G789-O1129
tar	LEFT_STRING_PLUS_AR	t	f112r	f112	f112r.30	1	1	1	9	FIRST	0.000000000000	S	B	3	0	1	0	0	EDGE	ar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tar ar cheokey okeody chol ol chedy qokedy cheom	0	G789-O1130
ar	BARE_AR	NONE	f112r	f112	f112r.30	2	2	1	9	MIDDLE	0.125000000000	S	B	3	0	1	0	0	tar	cheokey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tar ar cheokey okeody chol ol chedy qokedy cheom	0	G789-O1131
ar	BARE_AR	NONE	f112r	f112	f112r.32	2	2	1	13	MIDDLE	0.083333333333	S	B	3	0	0	0	0	sor	al	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sor ar al ar s alkeeor ol shedy okeechy qoiiin oteey ched alam	0	G789-O1132
ar	BARE_AR	NONE	f112r	f112	f112r.32	4	4	2	13	MIDDLE	0.250000000000	S	B	3	0	0	0	0	al	s	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sor ar al ar s alkeeor ol shedy okeechy qoiiin oteey ched alam	0	G789-O1133
qokar	LEFT_STRING_PLUS_AR	qok	f112r	f112	f112r.34	6	6	1	11	MIDDLE	0.500000000000	S	B	3	1	0	0	0	okechedy	aram	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pair ar l shdar okechedy qokar aram qotedy araiin qokchdy opary	0	G789-O1134
ar	BARE_AR	NONE	f112r	f112	f112r.35	9	9	1	11	MIDDLE	0.800000000000	S	B	3	0	0	0	0	otedy	ar	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	0	G789-O1135
ar	BARE_AR	NONE	f112r	f112	f112r.35	10	10	2	11	MIDDLE	0.900000000000	S	B	3	0	0	0	0	ar	okeedy	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	0	G789-O1136
otear	LEFT_STRING_PLUS_AR	ote	f112r	f112	f112r.37	8	8	1	10	MIDDLE	0.777777777778	S	B	3	1	0	0	0	keedar	shkear	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pam okaiin olkedy okedy okeey okeedy keedar otear shkear qoky	0	G789-O1137
sar	LEFT_STRING_PLUS_AR	s	f112r	f112	f112r.38	1	1	1	9	FIRST	0.000000000000	S	B	3	0	1	0	0	EDGE	ain	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sar ain olkeear okeody qokiin oteedy qokey okal okedy	0	G789-O1138
olkeear	LEFT_STRING_PLUS_AR	olkee	f112r	f112	f112r.38	3	3	1	9	MIDDLE	0.250000000000	S	B	3	0	1	0	0	ain	okeody	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sar ain olkeear okeody qokiin oteedy qokey okal okedy	0	G789-O1139
yteokar	LEFT_STRING_PLUS_AR	yteok	f112r	f112	f112r.39	8	8	1	9	MIDDLE	0.875000000000	S	B	3	1	0	0	0	sheody	ogom	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	polkeedy qopal otedy opal aiin okaiiin sheody yteokar ogom	0	G789-O1140
okar	LEFT_STRING_PLUS_AR	ok	f112r	f112	f112r.40	4	4	1	10	MIDDLE	0.333333333333	S	B	3	0	0	0	0	lkeedy	okchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sain okal lkeedy okar okchedy qokal keedy chkey oty oral	0	G789-O1141
okar	LEFT_STRING_PLUS_AR	ok	f112r	f112	f112r.43	4	4	1	11	MIDDLE	0.300000000000	S	B	3	0	0	0	0	aiin	opor	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yteeo r aiin okar opor aiin ycheedy qeedar yteeey sheor oteeg	0	G789-O1142
sar	LEFT_STRING_PLUS_AR	s	f112r	f112	f112r.44	1	1	1	10	FIRST	0.000000000000	S	B	3	0	0	0	0	EDGE	ain	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sar ain qokoekeeey yk koeechey okeeedy alair akcheey ar arody	0	G789-O1143
ar	BARE_AR	NONE	f112r	f112	f112r.44	9	9	1	10	MIDDLE	0.888888888889	S	B	3	0	0	0	0	akcheey	arody	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sar ain qokoekeeey yk koeechey okeeedy alair akcheey ar arody	0	G789-O1144
shkar	LEFT_STRING_PLUS_AR	shk	f112r	f112	f112r.45	6	6	1	11	MIDDLE	0.500000000000	S	B	3	0	1	0	0	teey	oteeedyqokeey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yor aiin o keeey teey shkar oteeedyqokeey okeey okary oin yky	0	G789-O1145
oar	LEFT_STRING_PLUS_AR	o	f112v	f112	f112v.2	1	1	1	9	FIRST	0.000000000000	S	B	3	0	0	0	0	EDGE	oral	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	oar oral okeeshy qokeey okain qokal okeol oty oraiin	0	G789-O1146
ar	BARE_AR	NONE	f112v	f112	f112v.3	2	2	1	11	MIDDLE	0.100000000000	S	B	3	0	0	0	0	qokeeor	sheey	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeeor ar sheey or ar aiiin okeey l keeody sheedy qotam	0	G789-O1147
ar	BARE_AR	NONE	f112v	f112	f112v.3	5	5	2	11	MIDDLE	0.400000000000	S	B	3	0	0	0	0	or	aiiin	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeeor ar sheey or ar aiiin okeey l keeody sheedy qotam	0	G789-O1148
chear	LEFT_STRING_PLUS_AR	che	f112v	f112	f112v.5	6	6	1	9	MIDDLE	0.625000000000	S	B	3	0	0	0	0	otal	okedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sain aiiin okey daiin otal chear okedy okaiin cheeoldy	0	G789-O1149
okar	LEFT_STRING_PLUS_AR	ok	f112v	f112	f112v.8	2	2	1	9	MIDDLE	0.125000000000	S	B	3	0	0	0	0	ocheor	aiiin	1	2	1	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ocheor okar aiiin otaiin okal okar otal kedy chekaiiin	0	G789-O1150
ar	BARE_AR	NONE	f112v	f112	f112v.9	2	2	1	8	MIDDLE	0.142857142857	S	B	3	0	0	0	0	soaiin	aiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	soaiin ar aiin okaiin otaiin cheekain okchedy qokchdy	0	G789-O1151
ar	BARE_AR	NONE	f112v	f112	f112v.20	2	2	1	8	MIDDLE	0.142857142857	S	B	3	1	0	0	0	pchoraiin	alchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchoraiin ar alchedy olkeedy qokedy qotaiin chocthedy saisal	0	G789-O1152
qokeear	LEFT_STRING_PLUS_AR	qokee	f112v	f112	f112v.27	6	6	1	10	MIDDLE	0.555555555556	S	B	3	1	0	0	0	okeedy	al	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchodain aiin teeedy qoeey okeedy qokeear al okedal olkeedy qotedy	0	G789-O1153
tar	LEFT_STRING_PLUS_AR	t	f112v	f112	f112v.31	1	1	1	5	FIRST	0.000000000000	S	B	3	0	1	0	0	EDGE	aiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tar aiin okeear oteody arar	0	G789-O1154
okeear	LEFT_STRING_PLUS_AR	okee	f112v	f112	f112v.31	3	3	1	5	MIDDLE	0.500000000000	S	B	3	0	1	0	0	aiin	oteody	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tar aiin okeear oteody arar	0	G789-O1155
kar	LEFT_STRING_PLUS_AR	k	f112v	f112	f112v.32	8	8	1	11	MIDDLE	0.700000000000	S	B	3	1	0	0	0	qopcheey	opcheeo	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeo r a	0	G789-O1156
ar	BARE_AR	NONE	f112v	f112	f112v.37	3	3	1	11	MIDDLE	0.200000000000	S	B	3	0	0	0	0	sain	otaiin	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam	0	G789-O1157
ar	BARE_AR	NONE	f112v	f112	f112v.37	7	7	2	11	MIDDLE	0.600000000000	S	B	3	0	0	0	0	qokedaiin	qokaiin	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam	0	G789-O1158
ar	BARE_AR	NONE	f112v	f112	f112v.38	2	2	1	12	MIDDLE	0.090909090909	S	B	3	0	1	0	0	sa	oiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	0	G789-O1159
kar	LEFT_STRING_PLUS_AR	k	f112v	f112	f112v.43	10	10	1	12	MIDDLE	0.818181818182	S	B	3	0	0	0	0	chtal	opchy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ooeeor oeeal olkeol al chol chl olchedy ykeedy chtal kar opchy famam	0	G789-O1160
char	LEFT_STRING_PLUS_AR	ch	f112v	f112	f112v.45	8	8	1	10	MIDDLE	0.777777777778	S	B	3	1	0	0	0	alaiin	al	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheey chokeey okasal tchdy oteol chcthy alaiin char al kamdam	0	G789-O1161
chetar	LEFT_STRING_PLUS_AR	chet	f113r	f113	f113r.1	5	5	1	12	MIDDLE	0.363636363636	S	B	3	1	0	0	0	fchdy	qopchedaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pches chy ypcheedy fchdy chetar qopchedaiin oteey oty lkchy chodain alar chedy	0	G789-O1162
alar	LEFT_STRING_PLUS_AR	al	f113r	f113	f113r.1	11	11	1	12	MIDDLE	0.909090909091	S	B	3	1	0	0	0	chodain	chedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pches chy ypcheedy fchdy chetar qopchedaiin oteey oty lkchy chodain alar chedy	0	G789-O1163
ar	BARE_AR	NONE	f113r	f113	f113r.2	11	11	1	13	MIDDLE	0.833333333333	S	B	3	0	0	0	0	al	chy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dar okeedy oteeody qokedy otchechy okeorl al keeos ched al ar chy ykolairol	0	G789-O1164
lkar	LEFT_STRING_PLUS_AR	lk	f113r	f113	f113r.4	9	9	1	12	MIDDLE	0.727272727273	S	B	3	1	0	0	0	qotaly	ar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	kcheeos olkeedy shoaiin cheeody qokchedy chckhody qokedy qotaly lkar ar al om	0	G789-O1165
ar	BARE_AR	NONE	f113r	f113	f113r.4	10	10	1	12	MIDDLE	0.818181818182	S	B	3	1	0	0	0	lkar	al	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	kcheeos olkeedy shoaiin cheeody qokchedy chckhody qokedy qotaly lkar ar al om	0	G789-O1166
cheoar	LEFT_STRING_PLUS_AR	cheo	f113r	f113	f113r.5	3	3	1	13	MIDDLE	0.166666666667	S	B	3	0	0	0	0	osaiin	qokaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheeckhy osaiin cheoar qokaiin chekal otar shos aiin chckhy chdo okol chedy chedy	0	G789-O1167
otar	LEFT_STRING_PLUS_AR	ot	f113r	f113	f113r.5	6	6	1	13	MIDDLE	0.416666666667	S	B	3	0	0	0	0	chekal	shos	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheeckhy osaiin cheoar qokaiin chekal otar shos aiin chckhy chdo okol chedy chedy	0	G789-O1168
char	LEFT_STRING_PLUS_AR	ch	f113r	f113	f113r.7	6	6	1	8	MIDDLE	0.714285714286	S	B	3	0	1	0	0	okeey	laiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	chos sheey qokchey sokal okeey char laiin olkain	0	G789-O1169
qokar	LEFT_STRING_PLUS_AR	qok	f113r	f113	f113r.8	5	5	1	11	MIDDLE	0.400000000000	S	B	3	1	0	0	0	lkchey	chos	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchosos cheoarkeeol qokeey lkchey qokar chos shey qopchy rchsy chykeor otal	0	G789-O1170
cheoar	LEFT_STRING_PLUS_AR	cheo	f113r	f113	f113r.10	3	3	1	12	MIDDLE	0.181818181818	S	B	3	1	0	0	0	qokeody	chy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pcheody qokeody cheoar chy kcheeor ety sheody sheodaiin qoteoar otam otchedy qoty	0	G789-O1171
lkeeoar	LEFT_STRING_PLUS_AR	lkeeo	f113r	f113	f113r.12	6	6	1	10	MIDDLE	0.555555555556	S	B	3	0	1	0	0	shol	chodaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	y shoain qoeey qoaiin shol lkeeoar chodaiin otam chos aiin	0	G789-O1172
chepchar	LEFT_STRING_PLUS_AR	chepch	f113r	f113	f113r.16	11	11	1	11	LAST	1.000000000000	S	B	3	1	0	0	0	aiin	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pcheoor olkeedy qokeedy shdy qofchedy chcfhor chedy qokeeol por aiin chepchar	0	G789-O1173
shar	LEFT_STRING_PLUS_AR	sh	f113r	f113	f113r.17	2	2	1	13	MIDDLE	0.083333333333	S	B	3	0	0	0	0	dor	shol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dor shar shol qokeey qok chol chedaiin qoky chokain chotar chokar char alom	0	G789-O1174
chotar	LEFT_STRING_PLUS_AR	chot	f113r	f113	f113r.17	10	10	1	13	MIDDLE	0.750000000000	S	B	3	0	0	0	0	chokain	chokar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dor shar shol qokeey qok chol chedaiin qoky chokain chotar chokar char alom	0	G789-O1175
chokar	LEFT_STRING_PLUS_AR	chok	f113r	f113	f113r.17	11	11	1	13	MIDDLE	0.833333333333	S	B	3	0	0	0	0	chotar	char	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dor shar shol qokeey qok chol chedaiin qoky chokain chotar chokar char alom	0	G789-O1176
char	LEFT_STRING_PLUS_AR	ch	f113r	f113	f113r.17	12	12	1	13	MIDDLE	0.916666666667	S	B	3	0	0	0	0	chokar	alom	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dor shar shol qokeey qok chol chedaiin qoky chokain chotar chokar char alom	0	G789-O1177
qokar	LEFT_STRING_PLUS_AR	qok	f113r	f113	f113r.20	5	5	1	10	MIDDLE	0.444444444444	S	B	3	1	0	0	0	lklcheol	chdain	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	kshoraiin qokeeoar shoteol lklcheol qokar chdain cphoy chor aiin ckhydy	0	G789-O1178
tchoar	LEFT_STRING_PLUS_AR	tcho	f113r	f113	f113r.22	1	1	1	10	FIRST	0.000000000000	S	B	3	1	0	1	0	EDGE	sheeodaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchoar sheeodaiin chkaiin otchod okchedy qokaiin chokain sheor qokchy qopam	0	G789-O1179
sar	LEFT_STRING_PLUS_AR	s	f113r	f113	f113r.28	1	1	1	13	FIRST	0.000000000000	S	B	3	0	0	0	0	EDGE	al	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sar al chal os akchy daiin cheeeo rain otain chol lcholkaiin cheokedy lodas	0	G789-O1180
folchear	LEFT_STRING_PLUS_AR	folche	f113r	f113	f113r.30	1	1	1	11	FIRST	0.000000000000	S	B	3	1	0	1	0	EDGE	oteol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	folchear oteol lshedy lkshedy sheeeky otar qchar tar shkchedy qokchd opy	0	G789-O1181
otar	LEFT_STRING_PLUS_AR	ot	f113r	f113	f113r.30	6	6	1	11	MIDDLE	0.500000000000	S	B	3	1	0	0	0	sheeeky	qchar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	folchear oteol lshedy lkshedy sheeeky otar qchar tar shkchedy qokchd opy	0	G789-O1182
qchar	LEFT_STRING_PLUS_AR	qch	f113r	f113	f113r.30	7	7	1	11	MIDDLE	0.600000000000	S	B	3	1	0	0	0	otar	tar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	folchear oteol lshedy lkshedy sheeeky otar qchar tar shkchedy qokchd opy	0	G789-O1183
tar	LEFT_STRING_PLUS_AR	t	f113r	f113	f113r.30	8	8	1	11	MIDDLE	0.700000000000	S	B	3	1	0	0	0	qchar	shkchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	folchear oteol lshedy lkshedy sheeeky otar qchar tar shkchedy qokchd opy	0	G789-O1184
chear	LEFT_STRING_PLUS_AR	che	f113r	f113	f113r.31	3	3	1	13	MIDDLE	0.166666666667	S	B	3	0	0	0	0	okaiin	ckhar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ytaiin okaiin chear ckhar shal shckhy okain o ar chor cky chokain qoky	0	G789-O1185
ckhar	LEFT_STRING_PLUS_AR	ckh	f113r	f113	f113r.31	4	4	1	13	MIDDLE	0.250000000000	S	B	3	0	0	0	0	chear	shal	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ytaiin okaiin chear ckhar shal shckhy okain o ar chor cky chokain qoky	0	G789-O1186
chear	LEFT_STRING_PLUS_AR	che	f113r	f113	f113r.33	2	2	1	5	MIDDLE	0.250000000000	S	B	3	0	1	0	0	ykeeor	okain	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykeeor chear okain chear chockhy	0	G789-O1187
chear	LEFT_STRING_PLUS_AR	che	f113r	f113	f113r.33	4	4	2	5	MIDDLE	0.750000000000	S	B	3	0	1	0	0	okain	chockhy	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykeeor chear okain chear chockhy	0	G789-O1188
palshsar	LEFT_STRING_PLUS_AR	palshs	f113r	f113	f113r.34	1	1	1	10	FIRST	0.000000000000	S	B	3	1	0	1	0	EDGE	lshdaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	palshsar lshdaiin otshsaiin shocfhy qopchear shkair qopchdy qoteedy rchedy ldy	0	G789-O1189
qopchear	LEFT_STRING_PLUS_AR	qopche	f113r	f113	f113r.34	5	5	1	10	MIDDLE	0.444444444444	S	B	3	1	0	0	0	shocfhy	shkair	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	palshsar lshdaiin otshsaiin shocfhy qopchear shkair qopchdy qoteedy rchedy ldy	0	G789-O1190
otar	LEFT_STRING_PLUS_AR	ot	f113r	f113	f113r.35	10	10	1	14	MIDDLE	0.692307692308	S	B	3	0	0	0	0	qotaiin	okar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	y sh s sheeo lkeeos aiin qokeees okchedy qotaiin otar okar ockhy rchdy qosain	0	G789-O1191
okar	LEFT_STRING_PLUS_AR	ok	f113r	f113	f113r.35	11	11	1	14	MIDDLE	0.769230769231	S	B	3	0	0	0	0	otar	ockhy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	y sh s sheeo lkeeos aiin qokeees okchedy qotaiin otar okar ockhy rchdy qosain	0	G789-O1192
opchear	LEFT_STRING_PLUS_AR	opche	f113r	f113	f113r.37	7	7	1	10	MIDDLE	0.666666666667	S	B	3	1	0	0	0	pcheody	opchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tshedy qokaiin shedar sheocphy okchdy pcheody opchear opchedy lfchedy otal	0	G789-O1193
tarar	LEFT_STRING_PLUS_AR	tar	f113r	f113	f113r.40	1	1	1	12	FIRST	0.000000000000	S	B	3	0	0	0	0	EDGE	cheey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tarar cheey cheokeol chcheey cthes aiin ctheey ctharad shee qo tchey taram	0	G789-O1194
alkar	LEFT_STRING_PLUS_AR	alk	f113r	f113	f113r.42	4	4	1	10	MIDDLE	0.333333333333	S	B	3	1	0	0	0	ar	otchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pcheodaiin sholkeechy ar alkar otchedy cheol tcheor qokchedy pchor aral	0	G789-O1195
lkar	LEFT_STRING_PLUS_AR	lk	f113r	f113	f113r.43	3	3	1	14	MIDDLE	0.153846153846	S	B	3	0	0	0	0	sheeod	ar	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykcheor sheeod lkar ar al s aiin cheeey ol chedy lchey lkar am chedam	0	G789-O1196
ar	BARE_AR	NONE	f113r	f113	f113r.43	4	4	1	14	MIDDLE	0.230769230769	S	B	3	0	0	0	0	lkar	al	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykcheor sheeod lkar ar al s aiin cheeey ol chedy lchey lkar am chedam	0	G789-O1197
lkar	LEFT_STRING_PLUS_AR	lk	f113r	f113	f113r.43	12	12	2	14	MIDDLE	0.846153846154	S	B	3	0	0	0	0	lchey	am	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykcheor sheeod lkar ar al s aiin cheeey ol chedy lchey lkar am chedam	0	G789-O1198
ar	BARE_AR	NONE	f113r	f113	f113r.47	9	9	1	12	MIDDLE	0.727272727273	S	B	3	0	0	0	0	kches	okain	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	y sheol keechey cholkeedy qokaiin chedal l kches ar okain qokaiin oram	0	G789-O1199
