group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	exact_visible_identity_layer	v69_local_formal_role	v71_owner_status	v71_visible_owner	local_namespace	local_owner_kind	silent_argument_default	concrete_copied_label_or_instruction	source_status	confidence	historical_celestial_rival	technical_formal_rival	contradiction	authorial_start	authorial_direction	rotation_status	f68_f69_mapping	cross_wheel_join	prose_card_import	global_7x12	semantic_ceiling
366	A3	f69v	f69v.5	2	A3:G111	dy	A3:G111@f69v.5#2=«dy»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_02	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 02 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere Segment 2/2 «dy» in Quellordnung für den Bildbesitzer «lokaler Radialplatz 02 des linken f69v-Rades; Nummer nur editoriale Adresse»; das Segment erhält keinen Einzelwert. Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
367	A3	f69v	f69v.6	1	A3:G112	ochoyk	A3:G112@f69v.6#1=«ochoyk»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_03	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 03 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «ochoyk» für den Bildbesitzer «lokaler Radialplatz 03 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
368	A3	f69v	f69v.7	1	A3:G113	ykeey	A3:G113@f69v.7#1=«ykeey»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_04	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 04 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «ykeey» für den Bildbesitzer «lokaler Radialplatz 04 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
369	A3	f69v	f69v.8	1	A3:G114	ytory	A3:G114@f69v.8#1=«ytory»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_05	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 05 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «ytory» für den Bildbesitzer «lokaler Radialplatz 05 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
370	A3	f69v	f69v.9	1	A3:G115	oeesy	A3:G115@f69v.9#1=«oeesy»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_06	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 06 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «oeesy» für den Bildbesitzer «lokaler Radialplatz 06 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
371	A3	f69v	f69v.10	1	A3:G116	ytody	A3:G116@f69v.10#1=«ytody»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_07	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 07 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «ytody» für den Bildbesitzer «lokaler Radialplatz 07 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
372	A3	f69v	f69v.11	1	A3:G117	okody	A3:G117@f69v.11#1=«okody»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_08	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 08 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «okody» für den Bildbesitzer «lokaler Radialplatz 08 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
373	A3	f69v	f69v.12	1	A3:G118	otody	A3:G118@f69v.12#1=«otody»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_09	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 09 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «otody» für den Bildbesitzer «lokaler Radialplatz 09 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
374	A3	f69v	f69v.13	1	A3:G119	okeal	A3:G119@f69v.13#1=«okeal»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_10	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 10 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «okeal» für den Bildbesitzer «lokaler Radialplatz 10 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
375	A3	f69v	f69v.14	1	A3:G120	okeod	A3:G120@f69v.14#1=«okeod»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_11	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 11 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «okeod» für den Bildbesitzer «lokaler Radialplatz 11 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
376	A3	f69v	f69v.15	1	A3:G121	oteeys	A3:G121@f69v.15#1=«oteeys»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_12	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 12 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «oteeys» für den Bildbesitzer «lokaler Radialplatz 12 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
377	A3	f69v	f69v.16	1	A3:G122	oteol	A3:G122@f69v.16#1=«oteol»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_13	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 13 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «oteol» für den Bildbesitzer «lokaler Radialplatz 13 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
378	A3	f69v	f69v.17	1	A3:G123	ykeydy	A3:G123@f69v.17#1=«ykeydy»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_14	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 14 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «ykeydy» für den Bildbesitzer «lokaler Radialplatz 14 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
379	A3	f69v	f69v.18	1	A3:G124	okeod	A3:G124@f69v.18#1=«okeod»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_15	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 15 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «okeod» für den Bildbesitzer «lokaler Radialplatz 15 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
380	A3	f69v	f69v.19	1	A3:G125	saral	A3:G125@f69v.19#1=«saral»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_16	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 16 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «saral» für den Bildbesitzer «lokaler Radialplatz 16 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
381	A3	f69v	f69v.20	1	A3:G126	saiir	A3:G126@f69v.20#1=«saiir»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_17	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 17 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «saiir» für den Bildbesitzer «lokaler Radialplatz 17 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
382	A3	f69v	f69v.21	1	A3:G127	okolar	A3:G127@f69v.21#1=«okolar»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_18	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 18 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «okolar» für den Bildbesitzer «lokaler Radialplatz 18 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
383	A3	f69v	f69v.22	1	A3:G128	ykeody	A3:G128@f69v.22#1=«ykeody»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_19	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 19 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «ykeody» für den Bildbesitzer «lokaler Radialplatz 19 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
384	A3	f69v	f69v.23	1	A3:G129	sarydy	A3:G129@f69v.23#1=«sarydy»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_20	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 20 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «sarydy» für den Bildbesitzer «lokaler Radialplatz 20 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
385	A3	f69v	f69v.24	1	A3:G130	otchy	A3:G130@f69v.24#1=«otchy»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_21	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 21 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere das vollständige opake Etikett «otchy» für den Bildbesitzer «lokaler Radialplatz 21 des linken f69v-Rades; Nummer nur editoriale Adresse». Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
