group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	owner_status	local_namespace_owner	exact_literal_layer	concrete_local_default	source_class	confidence	historical_celestial_rival	technical_or_formal_rival	strongest_contradiction	orientation_status	cross_namespace_mapping	semantic_ceiling
357	A3	f69v	f69v.3	24	A3:G102	dair	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	[SURFACE:dair] > [OPAQUE_LOCAL:A3:G102] > [OWNER:A3_RIGHT_WHEEL_RING_TEXT] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 24 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen.	INDEPENDENT_CELESTIAL_WHEEL_RING_LEGEND	0.34	Kosmographischer Rivale: eigenständige Rad-, Sphären- oder Kalenderlegende ohne Arbeitsanweisung.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
358	A3	f69v	f69v.3	25	A3:G103	chey	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	[SURFACE:chey] > [OPAQUE_LOCAL:A3:G103] > [OWNER:A3_RIGHT_WHEEL_RING_TEXT] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 25 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen.	INDEPENDENT_CELESTIAL_WHEEL_RING_LEGEND	0.34	Kosmographischer Rivale: eigenständige Rad-, Sphären- oder Kalenderlegende ohne Arbeitsanweisung.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
359	A3	f69v	f69v.3	26	A3:G104	okody	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	[SURFACE:okody] > [OPAQUE_LOCAL:A3:G104] > [OWNER:A3_RIGHT_WHEEL_RING_TEXT] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 26 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen.	INDEPENDENT_CELESTIAL_WHEEL_RING_LEGEND	0.34	Kosmographischer Rivale: eigenständige Rad-, Sphären- oder Kalenderlegende ohne Arbeitsanweisung.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
360	A3	f69v	f69v.3	27	A3:G105	dal	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	[SURFACE:dal] > [OPAQUE_LOCAL:A3:G105] > [OWNER:A3_RIGHT_WHEEL_RING_TEXT] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 27 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen.	INDEPENDENT_CELESTIAL_WHEEL_RING_LEGEND	0.34	Kosmographischer Rivale: eigenständige Rad-, Sphären- oder Kalenderlegende ohne Arbeitsanweisung.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
361	A3	f69v	f69v.3	28	A3:G106	oteey	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	[SURFACE:oteey] > [OPAQUE_LOCAL:A3:G106] > [OWNER:A3_RIGHT_WHEEL_RING_TEXT] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 28 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen.	INDEPENDENT_CELESTIAL_WHEEL_RING_LEGEND	0.34	Kosmographischer Rivale: eigenständige Rad-, Sphären- oder Kalenderlegende ohne Arbeitsanweisung.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
362	A3	f69v	f69v.3	29	A3:G107	oteey	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	[SURFACE:oteey] > [OPAQUE_LOCAL:A3:G107] > [OWNER:A3_RIGHT_WHEEL_RING_TEXT] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 29 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen.	INDEPENDENT_CELESTIAL_WHEEL_RING_LEGEND	0.34	Kosmographischer Rivale: eigenständige Rad-, Sphären- oder Kalenderlegende ohne Arbeitsanweisung.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
363	A3	f69v	f69v.4	1	A3:G108	okeey	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_01	[SURFACE:okeey] > [OPAQUE_LOCAL:A3:G108] > [OWNER:A3_LEFT_RADIAL_SLOT_01] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_01“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
364	A3	f69v	f69v.4	2	A3:G109	sar	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_01	[SURFACE:sar] > [OPAQUE_LOCAL:A3:G109] > [OWNER:A3_LEFT_RADIAL_SLOT_01] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_01“ Fragment 2 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
365	A3	f69v	f69v.5	1	A3:G110	okeo	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_02	[SURFACE:okeo] > [OPAQUE_LOCAL:A3:G110] > [OWNER:A3_LEFT_RADIAL_SLOT_02] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_02“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
366	A3	f69v	f69v.5	2	A3:G111	dy	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_02	[SURFACE:dy] > [OPAQUE_LOCAL:A3:G111] > [OWNER:A3_LEFT_RADIAL_SLOT_02] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_02“ Fragment 2 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
367	A3	f69v	f69v.6	1	A3:G112	ochoyk	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_03	[SURFACE:ochoyk] > [OPAQUE_LOCAL:A3:G112] > [OWNER:A3_LEFT_RADIAL_SLOT_03] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_03“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
368	A3	f69v	f69v.7	1	A3:G113	ykeey	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_04	[SURFACE:ykeey] > [OPAQUE_LOCAL:A3:G113] > [OWNER:A3_LEFT_RADIAL_SLOT_04] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_04“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
369	A3	f69v	f69v.8	1	A3:G114	ytory	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_05	[SURFACE:ytory] > [OPAQUE_LOCAL:A3:G114] > [OWNER:A3_LEFT_RADIAL_SLOT_05] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_05“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
370	A3	f69v	f69v.9	1	A3:G115	oeesy	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_06	[SURFACE:oeesy] > [OPAQUE_LOCAL:A3:G115] > [OWNER:A3_LEFT_RADIAL_SLOT_06] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_06“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
371	A3	f69v	f69v.10	1	A3:G116	ytody	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_07	[SURFACE:ytody] > [OPAQUE_LOCAL:A3:G116] > [OWNER:A3_LEFT_RADIAL_SLOT_07] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_07“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
372	A3	f69v	f69v.11	1	A3:G117	okody	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_08	[SURFACE:okody] > [OPAQUE_LOCAL:A3:G117] > [OWNER:A3_LEFT_RADIAL_SLOT_08] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_08“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
373	A3	f69v	f69v.12	1	A3:G118	otody	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_09	[SURFACE:otody] > [OPAQUE_LOCAL:A3:G118] > [OWNER:A3_LEFT_RADIAL_SLOT_09] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_09“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
374	A3	f69v	f69v.13	1	A3:G119	okeal	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_10	[SURFACE:okeal] > [OPAQUE_LOCAL:A3:G119] > [OWNER:A3_LEFT_RADIAL_SLOT_10] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_10“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
375	A3	f69v	f69v.14	1	A3:G120	okeod	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_11	[SURFACE:okeod] > [OPAQUE_LOCAL:A3:G120] > [OWNER:A3_LEFT_RADIAL_SLOT_11] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_11“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
376	A3	f69v	f69v.15	1	A3:G121	oteeys	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_12	[SURFACE:oteeys] > [OPAQUE_LOCAL:A3:G121] > [OWNER:A3_LEFT_RADIAL_SLOT_12] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_12“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
377	A3	f69v	f69v.16	1	A3:G122	oteol	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_13	[SURFACE:oteol] > [OPAQUE_LOCAL:A3:G122] > [OWNER:A3_LEFT_RADIAL_SLOT_13] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_13“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
378	A3	f69v	f69v.17	1	A3:G123	ykeydy	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_14	[SURFACE:ykeydy] > [OPAQUE_LOCAL:A3:G123] > [OWNER:A3_LEFT_RADIAL_SLOT_14] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_14“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
379	A3	f69v	f69v.18	1	A3:G124	okeod	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_15	[SURFACE:okeod] > [OPAQUE_LOCAL:A3:G124] > [OWNER:A3_LEFT_RADIAL_SLOT_15] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_15“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	LEFT_WHEEL_UNORDERED_28_SLOT_LOCAL_LOOKUP	0.34	Almanach-Rivale: lokaler Mondtag oder Mondhaus mit Tätigkeit; Nummer und Richtung sind unbewiesen.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
