assignment_ordinal	event_id	statement_id	physical_page	register	surface	final_context_recipe	atom_position_zero_based	atom	source_family	function_value	learned_head_de	family_frame_id	sigla_card_id	scope	source_fragment_de	target_fragment_de	source_start	source_end	target_start	target_end	guard
657	G515-E0032	G515-S003	f4r	HERBAL	pydaiin	P+Y+D_ADDR+AIIN	2	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	50	76	50	65	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
658	G515-E0038	G515-S004	f4r	HERBAL	dytcheey	D_ADDR+Y+T+CH+EE+Y	0	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	150	176	150	165	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
659	G515-E0042	G515-S004	f4r	HERBAL	cthom	CH+T+O+M_LOCAL	3	M_LOCAL	ADDRESS	STELLENVERWEIS	m-Ortsmarke	GDT576-F02	GDT576-C06	PLAIN	an der bezeichneten Stelle	bei der m-Ortsmarke	63	89	63	82	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
660	G515-E0065	G515-S006	f20v	HERBAL	faiis	LOCAL_CHAR_F+IIN+S	0	LOCAL_CHAR_F	ADDRESS	STELLENVERWEIS	f-Kennmarke	GDT576-F02	GDT576-C05	PLAIN	an der bezeichneten Stelle	bei der f-Kennmarke	35	61	35	54	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
661	G515-E0069	G515-S006	f20v	HERBAL	pofochey	P+O+LOCAL_CHAR_F+O+CH+E+Y	2	LOCAL_CHAR_F	ADDRESS	STELLENVERWEIS	f-Kennmarke	GDT576-F02	GDT576-C05	PLAIN	an der bezeichneten Stelle	bei der f-Kennmarke	124	150	124	143	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
662	G515-E0083	G515-S007	f20v	HERBAL	chodaiin	CH+O+D_ADDR+AIIN	2	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	38	64	38	53	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
663	G515-E0100	G515-S008	f20v	HERBAL	folchol	LOCAL_CHAR_F+OL+OL	0	LOCAL_CHAR_F	ADDRESS	STELLENVERWEIS	f-Kennmarke	GDT576-F02	GDT576-C05	PLAIN	an der bezeichneten Stelle	bei der f-Kennmarke	33	59	33	52	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
664	G515-E0104	G515-S008	f20v	HERBAL	fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	0	LOCAL_CHAR_F	ADDRESS	STELLENVERWEIS	f-Kennmarke	GDT576-F02	GDT576-C05	PLAIN	an der bezeichneten Stelle	bei der f-Kennmarke	55	81	55	74	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
665	G515-E0104	G515-S008	f20v	HERBAL	fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	86	112	79	94	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
666	G515-E0108	G515-S008	f20v	HERBAL	doiiin	D_ADDR+O+IIN	0	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	101	127	101	116	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
667	G515-E0130	G515-S008	f20v	HERBAL	d	D_ADDR	0	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	47	73	47	62	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
668	G515-E0133	G515-S008	f20v	HERBAL	keody	K+E+O+D_ADDR+Y	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	58	84	58	73	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
669	G515-E0137	G515-S008	f20v	HERBAL	shd	SH+D_ADDR	1	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	32	58	32	47	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
670	G515-E0139	G515-S008	f20v	HERBAL	d	D_ADDR	0	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	50	76	50	65	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
671	G515-E0151	G515-S009	f31r	HERBAL	keedey	K+EE+D_ADDR+E+Y	2	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	55	81	55	70	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
672	G515-E0152	G515-S009	f31r	HERBAL	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	2	LOCAL_CHAR_F	ADDRESS	STELLENVERWEIS	f-Kennmarke	GDT576-F02	GDT576-C05	PLAIN	an der bezeichneten Stelle	bei der f-Kennmarke	67	93	67	86	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
673	G515-E0157	G515-S009	f31r	HERBAL	chepakeo	CH+E+P+A_ADDR+K+E+O	3	A_ADDR	ADDRESS	STELLENVERWEIS	A-Stelle	GDT576-F01	GDT576-C02	PLAIN	an der bezeichneten Stelle	an der A-Stelle	135	161	135	150	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
674	G515-E0158	G515-S009	f31r	HERBAL	dcheey	D_ADDR+CH+EE+Y	0	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	38	64	38	53	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
675	G515-E0165	G515-S010	f31r	HERBAL	qef	E+LOCAL_CHAR_F	1	LOCAL_CHAR_F	ADDRESS	STELLENVERWEIS	f-Kennmarke	GDT576-F02	GDT576-C05	PLAIN	an der bezeichneten Stelle	bei der f-Kennmarke	63	89	63	82	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
676	G515-E0177	G515-S010	f31r	HERBAL	dar	D_ADDR+AR	0	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	72	98	72	87	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
677	G515-E0186	G515-S010	f31r	HERBAL	sheeody	SH+EE+O+D_ADDR+Y	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	58	84	58	73	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
678	G515-E0188	G515-S011	f31r	HERBAL	tshokeody	T+SH+OK+E+O+D_ADDR+Y	5	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	105	131	105	120	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
679	G515-E0192	G515-S013	f31r	HERBAL	cheda	CHD+A_ADDR	1	A_ADDR	ADDRESS	STELLENVERWEIS	A-Stelle	GDT576-F01	GDT576-C02	PLAIN	an der bezeichneten Stelle	an der A-Stelle	11	37	11	26	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
680	G515-E0196	G515-S013	f31r	HERBAL	ykeedar	Y+K+EE+D_ADDR+AR	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	62	88	62	77	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
681	G515-E0201	G515-S014	f31r	HERBAL	ykeedy	Y+K+EE+D_ADDR+Y	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	79	105	79	94	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
682	G515-E0207	G515-S017	f31r	HERBAL	cheod	CH+E+O+D_ADDR	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	37	63	37	52	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
683	G515-E0208	G515-S017	f31r	HERBAL	qokeody	OK+E+O+D_ADDR+Y	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	75	101	75	90	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
684	G515-E0221	G515-S022	f31r	HERBAL	dar	D_ADDR+AR	0	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	22	48	22	37	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
685	G515-E0222	G515-S022	f31r	HERBAL	shedshey	SH+E+D_ADDR+SH+E+Y	2	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	101	127	101	116	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
686	G515-E0227	G515-S022	f31r	HERBAL	deey	D_ADDR+EE+Y	0	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	75	101	75	90	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
687	G515-E0230	G515-S022	f31r	HERBAL	okaiiin	OK+A_ADDR+LOCAL_CHAR_I+IIN	1	A_ADDR	ADDRESS	STELLENVERWEIS	A-Stelle	GDT576-F01	GDT576-C02	PLAIN	an der bezeichneten Stelle	an der A-Stelle	78	104	78	93	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
688	G515-E0230	G515-S022	f31r	HERBAL	okaiiin	OK+A_ADDR+LOCAL_CHAR_I+IIN	2	LOCAL_CHAR_I	LOCAL_VARIANT	VARIANTENVERWEIS	i-Variante	GDT576-F04	GDT576-C08	PLAIN	mit der lokalen Variante i	mit der i-Variante	109	135	98	116	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
689	G515-E0237	G515-S023	f31r	HERBAL	dar	D_ADDR+AR	0	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	73	99	73	88	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
690	G515-E0243	G515-S026	f31r	HERBAL	saiis	S+A_ADDR+IIN+S	1	A_ADDR	ADDRESS	STELLENVERWEIS	A-Stelle	GDT576-F01	GDT576-C02	PLAIN	an der bezeichneten Stelle	an der A-Stelle	45	71	45	60	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
691	G515-E0248	G515-S027	f31r	HERBAL	yshedair	Y+SH+E+D_ADDR+AIR	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	69	95	69	84	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
692	G515-E0251	G515-S027	f31r	HERBAL	okedam	OK+E+D_ADDR+AM_ADDR	2	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	62	88	62	77	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
693	G515-E0251	G515-S027	f31r	HERBAL	okedam	OK+E+D_ADDR+AM_ADDR	3	AM_ADDR	ADDRESS	STELLENVERWEIS	AM-Stelle	GDT576-F01	GDT576-C03	PLAIN	an der bezeichneten Stelle	an der AM-Stelle	93	119	82	98	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
694	G515-E0303	G515-S030	f66r	SOURCE_SECTION_T	chap	CH+A_ADDR+P	1	A_ADDR	ADDRESS	STELLENVERWEIS	A-Stelle	GDT576-F01	GDT576-C02	PLAIN	an der bezeichneten Stelle	an der A-Stelle	23	49	23	38	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
695	G515-E0304	G515-S030	f66r	SOURCE_SECTION_T	chefchy	CH+E+LOCAL_CHAR_F+CH+Y	2	LOCAL_CHAR_F	ADDRESS	STELLENVERWEIS	f-Kennmarke	GDT576-F02	GDT576-C05	PLAIN	an der bezeichneten Stelle	bei der f-Kennmarke	59	85	59	78	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
696	G515-E0305	G515-S030	f66r	SOURCE_SECTION_T	shddy	SH+D_ADDR+DY	1	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	40	66	40	55	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
697	G515-E0311	G515-S031	f66r	SOURCE_SECTION_T	qokeedar	OK+EE+D_ADDR+AR	2	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	75	101	75	90	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
698	G515-E0317	G515-S034	f66r	SOURCE_SECTION_T	qokshd	OK+SH+D_ADDR	2	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	26	52	26	41	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
699	G515-E0319	G515-S035	f66r	SOURCE_SECTION_T	chady	CH+A_ADDR+DY	1	A_ADDR	ADDRESS	STELLENVERWEIS	A-Stelle	GDT576-F01	GDT576-C02	PLAIN	an der bezeichneten Stelle	an der A-Stelle	9	35	9	24	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
700	G515-E0320	G515-S036	f66r	SOURCE_SECTION_T	cthdy	CH+T+D_ADDR+Y	2	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	49	75	49	64	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
701	G515-E0328	G515-S036	f66r	SOURCE_SECTION_T	shdy	SH+D_ADDR+Y	1	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	34	60	34	49	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
702	G515-E0334	G515-S037	f66r	SOURCE_SECTION_T	ykady	Y+K+A_ADDR+DY	2	A_ADDR	ADDRESS	STELLENVERWEIS	A-Stelle	GDT576-F01	GDT576-C02	PLAIN	an der bezeichneten Stelle	an der A-Stelle	32	58	32	47	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
703	G515-E0335	G515-S038	f66r	SOURCE_SECTION_T	dar	D_ADDR+AR	0	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	23	49	23	38	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
704	G515-E0339	G515-S038	f66r	SOURCE_SECTION_T	qokeeody	OK+EE+O+D_ADDR+Y	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	65	91	65	80	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
705	G515-E0340	G515-S038	f66r	SOURCE_SECTION_T	qokeody	OK+E+O+D_ADDR+Y	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	64	90	64	79	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
706	G515-E0341	G515-S038	f66r	SOURCE_SECTION_T	qokeody	OK+E+O+D_ADDR+Y	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	64	90	64	79	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
707	G515-E0344	G515-S038	f66r	SOURCE_SECTION_T	qokeeody	OK+EE+O+D_ADDR+Y	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	65	91	65	80	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
708	G515-E0346	G515-S039	f66r	SOURCE_SECTION_T	kodary	K+O+D_ADDR+AR+Y	2	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	71	97	71	86	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
709	G515-E0349	G515-S040	f66r	SOURCE_SECTION_T	okeody	OK+E+O+D_ADDR+Y	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	64	90	64	79	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
710	G515-E0352	G515-S041	f66r	SOURCE_SECTION_T	dyky	D_ADDR+Y+K+Y	0	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	74	100	74	89	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
711	G515-E0357	G515-S041	f66r	SOURCE_SECTION_T	sheodaiin	SH+E+O+D_ADDR+AIIN	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	56	82	56	71	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
712	G515-E0359	G515-S042	f66r	SOURCE_SECTION_T	dol	D_ADDR+OL	0	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	65	91	65	80	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
713	G515-E0360	G515-S042	f66r	SOURCE_SECTION_T	kchody	K+CH+O+D_ADDR+Y	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	64	90	64	79	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
714	G515-E0361	G515-S042	f66r	SOURCE_SECTION_T	qokeody	OK+E+O+D_ADDR+Y	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	64	90	64	79	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
715	G515-E0364	G515-S042	f66r	SOURCE_SECTION_T	dairykodas	D_ADDR+AIR+Y+K+O+DA+S	0	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	110	136	110	125	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
716	G515-E0365	G515-S042	f66r	SOURCE_SECTION_T	okyd	OK+Y+D_ADDR	2	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	33	59	33	48	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
717	G515-E0366	G515-S042	f66r	SOURCE_SECTION_T	dsholdaiir	D_ADDR+SH+OL+DA+IIN+R	0	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	68	94	68	83	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
718	G515-E0372	G515-S042	f66r	SOURCE_SECTION_T	dar	D_ADDR+AR	0	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	78	104	78	93	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
719	G515-E0374	G515-S042	f66r	SOURCE_SECTION_T	shdy	SH+D_ADDR+Y	1	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	34	60	34	49	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
720	G515-E0380	G515-S043	f66r	SOURCE_SECTION_T	cheta	CH+E+T+A_ADDR	3	A_ADDR	ADDRESS	STELLENVERWEIS	A-Stelle	GDT576-F01	GDT576-C02	PLAIN	an der bezeichneten Stelle	an der A-Stelle	35	61	35	50	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
721	G515-E0382	G515-S043	f66r	SOURCE_SECTION_T	sheod	SH+E+O+D_ADDR	3	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	43	69	43	58	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
722	G515-E0385	G515-S043	f66r	SOURCE_SECTION_T	dard	D_ADDR+AR+D_ADDR	0	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	OUTER	an der bezeichneten Stelle im äußeren Zweig	an der D-Stelle im äußeren Zweig	82	125	82	114	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
723	G515-E0385	G515-S043	f66r	SOURCE_SECTION_T	dard	D_ADDR+AR+D_ADDR	2	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	INNER	an der bezeichneten Stelle im inneren Zweig	an der D-Stelle im inneren Zweig	130	173	119	151	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
724	G515-E0388	G515-S043	f66r	SOURCE_SECTION_T	sholdy	SH+OL+D_ADDR+Y	2	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	42	68	42	57	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
725	G515-E0393	G515-S043	f66r	SOURCE_SECTION_T	chees	SH+EE+S_ADDR	2	S_ADDR	ADDRESS	STELLENVERWEIS	S-Stelle	GDT576-F01	GDT576-C04	PLAIN	an der bezeichneten Stelle	an der S-Stelle	53	79	53	68	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
726	G515-E0410	G515-S046	f66r	SOURCE_SECTION_T	axor	A_ADDR+LOCAL_X+OR	0	A_ADDR	ADDRESS	STELLENVERWEIS	A-Stelle	GDT576-F01	GDT576-C02	PLAIN	an der bezeichneten Stelle	an der A-Stelle	48	74	48	63	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
727	G515-E0411	G515-S046	f66r	SOURCE_SECTION_T	akar	A_ADDR+K+AR	0	A_ADDR	ADDRESS	STELLENVERWEIS	A-Stelle	GDT576-F01	GDT576-C02	PLAIN	an der bezeichneten Stelle	an der A-Stelle	58	84	58	73	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
728	G515-E0414	G515-S047	f66r	SOURCE_SECTION_T	pchof	P+CH+O+LOCAL_CHAR_F	3	LOCAL_CHAR_F	ADDRESS	STELLENVERWEIS	f-Kennmarke	GDT576-F02	GDT576-C05	PLAIN	an der bezeichneten Stelle	bei der f-Kennmarke	39	65	39	58	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
729	G515-E0415	G515-S047	f66r	SOURCE_SECTION_T	sholfordaiin	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	2	LOCAL_CHAR_F	ADDRESS	STELLENVERWEIS	f-Kennmarke	GDT576-F02	GDT576-C05	PLAIN	an der bezeichneten Stelle	bei der f-Kennmarke	57	83	57	76	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
730	G515-E0415	G515-S047	f66r	SOURCE_SECTION_T	sholfordaiin	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	4	D_ADDR	ADDRESS	STELLENVERWEIS	D-Stelle	GDT576-F01	GDT576-C01	PLAIN	an der bezeichneten Stelle	an der D-Stelle	88	114	81	96	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
731	G515-E0418	G515-S047	f66r	SOURCE_SECTION_T	fchedyr	LOCAL_CHAR_F+CHD+Y+R	0	LOCAL_CHAR_F	ADDRESS	STELLENVERWEIS	f-Kennmarke	GDT576-F02	GDT576-C05	PLAIN	an der bezeichneten Stelle	bei der f-Kennmarke	53	79	53	72	LEARNED_SIGLUM_VOICE_ONLY__SOURCE_ATOM_POSITION_RETAINED
