pass1026_event_id	source_event_id	physical_page	register	statement_id	locus	surface	pass1025_recipe	pass1026_recipe	literal_core_reading_de	pass1026_change	one_edit_audit_surface	one_edit_rule
P1026-E3251	P912-E1710	f83r	BIOLOGICAL	P1009-S585	f83r.42	lchdy	L+CHD+Y	L+CHD+Y	VERBINDUNG · UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3252	P912-E1711	f83r	BIOLOGICAL	P1009-S585	f83r.43	daiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3253	P912-E1712	f83r	BIOLOGICAL	P1009-S585	f83r.43	sheol	SH+E+OL	SH+E+OL	HALTEN · GRAD I · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3254	P912-E1713	f83r	BIOLOGICAL	P1009-S585	f83r.43	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3255	P912-E1714	f83r	BIOLOGICAL	P1009-S585	f83r.43	qotal	OT+AL	OT+AL	DANACH · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3256	P912-E1715	f83r	BIOLOGICAL	P1009-S585	f83r.43	sar	S+AR	S+AR	WÄHLEN · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3257	P912-E1716	f83r	BIOLOGICAL	P1009-S585	f83r.44	skar	K+AR	K+AR	GEBEN · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3258	P912-E1717	f83r	BIOLOGICAL	P1009-S585	f83r.44	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3259	P912-E1720	f83r	BIOLOGICAL	P1009-S586	f83r.47	otchdy	OT+CHD+DY	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3260	P912-E1721	f83r	BIOLOGICAL	P1009-S587	f83r.47	qokchdy	OK+CHD+DY	OK+CHD+DY	SETZEN · UMSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3261	P912-E1722	f83r	BIOLOGICAL	P1009-S588	f83r.47	shedal	SH+E+AL	SH+E+AL	HALTEN · GRAD I · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3262	P912-E1723	f83r	BIOLOGICAL	P1009-S588	f83r.48	dal	AL	AL	ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3263	P912-E1724	f83r	BIOLOGICAL	P1009-S588	f83r.48	cheol	CH+E+O+L	CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3264	P912-E1725	f83r	BIOLOGICAL	P1009-S588	f83r.48	lol	L+OL	L+OL	VERBINDUNG · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3265	P912-E1726	f83r	BIOLOGICAL	P1009-S588	f83r.48	chdal	CHD+AL	CHD+AL	UMSETZEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3266	P912-E1727	f83r	BIOLOGICAL	P1009-S588	f83r.48	aiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3267	P912-E1728	f83r	BIOLOGICAL	P1009-S588	f83r.49	sol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3268	P912-E1729	f83r	BIOLOGICAL	P1009-S588	f83r.49	daiiin	DA+IIN	DA+IIN	ZWEITE STUFE · STUFE	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3269	P912-E1730	f83r	BIOLOGICAL	P1009-S588	f83r.49	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3270	P912-E1733	f83r	BIOLOGICAL	P1009-S589	f83r.52	solkeey	OL+K+EE+Y	OL+K+EE+Y	FORTSETZEN · GEBEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3271	P912-E1734	f83r	BIOLOGICAL	P1009-S589	f83r.52	qekey	E+K+E+Y	E+K+E+Y	GRAD I · GEBEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3272	P912-E1735	f83r	BIOLOGICAL	P1009-S589	f83r.52	raly	R+AL+Y	R+AL+Y	MARKIEREN · ZIELORT · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3273	P912-E1736	f83r	BIOLOGICAL	P1009-S589	f83r.52	ol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3274	P912-E1737	f83r	BIOLOGICAL	P1009-S589	f83r.53	solchkal	S+OL+CH+K+AL	S+OL+CH+K+AL	WÄHLEN · FORTSETZEN · NEHMEN · GEBEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3275	P912-E1738	f83r	BIOLOGICAL	P1009-S589	f83r.53	cheol	CH+E+O+L	CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3276	P912-E1739	f83r	BIOLOGICAL	P1009-S589	f83r.53	qotar	OT+AR	OT+AR	DANACH · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3277	P912-E1740	f83r	BIOLOGICAL	P1009-S589	f83r.53	ol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3278	P912-E1741	f83r	BIOLOGICAL	P1009-S589	f83r.54	daiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3279	P912-E1742	f83r	BIOLOGICAL	P1009-S589	f83r.54	ol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3280	P912-E1743	f83r	BIOLOGICAL	P1009-S589	f83r.54	dain	AIN	AIN	ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3281	P912-E1744	f83r	BIOLOGICAL	P1009-S589	f83r.54	chey	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3282	P912-E1745	f83r	BIOLOGICAL	P1009-S589	f83r.54	ldalor	L+AL+OR	L+AL+OR	VERBINDUNG · ZIELORT · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3283	P912-E1746	f83r	BIOLOGICAL	P1009-S589	f83r.55	sol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3284	P912-E1747	f83r	BIOLOGICAL	P1009-S589	f83r.55	rtain	R+T+AIN	R+T+AIN	MARKIEREN · EINSTELLEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3285	P912-E1748	f83r	BIOLOGICAL	P1009-S589	f83r.55	cthal	CH+T+AL	CH+T+AL	NEHMEN · EINSTELLEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3286	P912-E2368	f88r	PHARMA	P1009-S590	f88r.7	dorsheoy	D_ADDR+OR+SH+E+O+Y	D_ADDR+OR+SH+E+O+Y	HIER · EINHEIT · HALTEN · GRAD I · AUSFÜHRUNG · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3287	P912-E2369	f88r	PHARMA	P1009-S590	f88r.7	ctheol	CH+T+E+OL	CH+T+E+OL	NEHMEN · EINSTELLEN · GRAD I · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3288	P912-E2370	f88r	PHARMA	P1009-S590	f88r.7	qockhey	O+CH+K+E+Y	O+CH+K+E+Y	AUSFÜHRUNG · NEHMEN · GEBEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3289	P912-E2371	f88r	PHARMA	P1009-S590	f88r.7	dory	D_ADDR+OR+Y	D_ADDR+OR+Y	HIER · EINHEIT · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3290	P912-E2372	f88r	PHARMA	P1009-S590	f88r.7	sheor	SH+E+OR	SH+E+OR	HALTEN · GRAD I · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3291	P912-E2373	f88r	PHARMA	P1009-S590	f88r.7	sholfchor	SH+OL+LOCAL_CHAR_F+CH+OR	SH+OL+LOCAL_CHAR_F+CH+OR	HALTEN · FORTSETZEN · HIER · NEHMEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3292	P912-E2374	f88r	PHARMA	P1009-S590	f88r.7	dal	AL	AL	ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3293	P912-E2375	f88r	PHARMA	P1009-S590	f88r.7	chcthol	CH+CH+T+OL	CH+CH+T+OL	NEHMEN · NEHMEN · EINSTELLEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3294	P912-E2376	f88r	PHARMA	P1009-S590	f88r.8	ral	R+AL	R+AL	MARKIEREN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3295	P912-E2377	f88r	PHARMA	P1009-S590	f88r.8	sheom	SH+E+O+AM_ADDR	SH+E+O+AM_ADDR	HALTEN · GRAD I · AUSFÜHRUNG · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3296	P912-E2378	f88r	PHARMA	P1009-S590	f88r.8	keol	K+E+OL	K+E+OL	GEBEN · GRAD I · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3297	P912-E2379	f88r	PHARMA	P1009-S590	f88r.8	chear	CH+E+AR	CH+E+AR	NEHMEN · GRAD I · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3298	P912-E2380	f88r	PHARMA	P1009-S590	f88r.8	shekor	SH+E+K+OR	SH+E+K+OR	HALTEN · GRAD I · GEBEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3299	P912-E2381	f88r	PHARMA	P1009-S590	f88r.8	qokor	OK+OR	OK+OR	SETZEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3300	P912-E2382	f88r	PHARMA	P1009-S590	f88r.8	daiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3301	P912-E2383	f88r	PHARMA	P1009-S590	f88r.8	sar	S+AR	S+AR	WÄHLEN · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3302	P912-E2384	f88r	PHARMA	P1009-S590	f88r.8	s	S	S	WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3303	P912-E2385	f88r	PHARMA	P1009-S590	f88r.8	aiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3304	P912-E2386	f88r	PHARMA	P1009-S590	f88r.8	oky	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3305	P912-E2387	f88r	PHARMA	P1009-S590	f88r.8	sam	S+AM_ADDR	S+AM_ADDR	WÄHLEN · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3306	P912-E2388	f88r	PHARMA	P1009-S590	f88r.9	oain	O+AIN	O+AIN	AUSFÜHRUNG · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3307	P912-E2389	f88r	PHARMA	P1009-S590	f88r.9	or	OR	OR	EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3308	P912-E2390	f88r	PHARMA	P1009-S590	f88r.9	om	O+AM_ADDR	O+AM_ADDR	AUSFÜHRUNG · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3309	P912-E2391	f88r	PHARMA	P1009-S590	f88r.9	otam	OT+AM_ADDR	OT+AM_ADDR	DANACH · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3310	P912-E2392	f88r	PHARMA	P1009-S590	f88r.9	okeom	OK+E+O+AM_ADDR	OK+E+O+AM_ADDR	SETZEN · GRAD I · AUSFÜHRUNG · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3311	P912-E2393	f88r	PHARMA	P1009-S590	f88r.9	cheeor	CH+EE+OR	CH+EE+OR	NEHMEN · GRAD II · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3312	P912-E2394	f88r	PHARMA	P1009-S590	f88r.9	qokeody	OK+E+O+D_ADDR+Y	OK+E+O+D_ADDR+Y	SETZEN · GRAD I · AUSFÜHRUNG · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3313	P912-E2395	f88r	PHARMA	P1009-S590	f88r.9	dar	D_ADDR+AR	D_ADDR+AR	HIER · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3314	P912-E2396	f88r	PHARMA	P1009-S590	f88r.9	or	OR	OR	EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3315	P912-E2397	f88r	PHARMA	P1009-S590	f88r.9	om	O+AM_ADDR	O+AM_ADDR	AUSFÜHRUNG · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3316	P912-E2398	f88r	PHARMA	P1009-S590	f88r.9	cheody	CH+E+O+Y	CH+E+O+Y	NEHMEN · GRAD I · AUSFÜHRUNG · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3317	P912-E2399	f88r	PHARMA	P1009-S590	f88r.10	qokeol	OK+E+OL	OK+E+OL	SETZEN · GRAD I · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3318	P912-E2400	f88r	PHARMA	P1009-S590	f88r.10	cheol	CH+E+O+L	CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3319	P912-E2401	f88r	PHARMA	P1009-S590	f88r.10	saiin	S+AIIN	S+AIIN	WÄHLEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3320	P912-E2402	f88r	PHARMA	P1009-S590	f88r.10	cheos	CH+E+O+S	CH+E+O+S	NEHMEN · GRAD I · AUSFÜHRUNG · WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3321	P912-E2403	f88r	PHARMA	P1009-S590	f88r.10	cheol	CH+E+O+L	CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3322	P912-E2404	f88r	PHARMA	P1009-S590	f88r.10	doleeey	D_ADDR+OL+EEE+Y	D_ADDR+OL+EEE+Y	HIER · FORTSETZEN · GRAD III · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3323	P912-E2405	f88r	PHARMA	P1009-S590	f88r.10	or	OR	OR	EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3324	P912-E2406	f88r	PHARMA	P1009-S590	f88r.10	cheom	CH+E+O+AM_ADDR	CH+E+O+AM_ADDR	NEHMEN · GRAD I · AUSFÜHRUNG · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3325	P912-E2407	f88r	PHARMA	P1009-S590	f88r.10	cheojam	CH+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	CH+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	NEHMEN · GRAD I · AUSFÜHRUNG · VARIANTE · HIER · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3326	P912-E2408	f88r	PHARMA	P1009-S590	f88r.11	yokeody	Y+OK+E+O+D_ADDR+Y	Y+OK+E+O+D_ADDR+Y	AKTIVER POSTEN · SETZEN · GRAD I · AUSFÜHRUNG · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3327	P912-E2409	f88r	PHARMA	P1009-S590	f88r.11	cheom	CH+E+O+AM_ADDR	CH+E+O+AM_ADDR	NEHMEN · GRAD I · AUSFÜHRUNG · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3328	P912-E2410	f88r	PHARMA	P1009-S590	f88r.11	qoor	CARRIER_Q+O+OR	CARRIER_Q+O+OR	BEGINNMARKER · AUSFÜHRUNG · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3329	P912-E2411	f88r	PHARMA	P1009-S590	f88r.11	cheeb	CH+EE+LOCAL_CHAR_B	CH+EE+LOCAL_CHAR_B	NEHMEN · GRAD II · VARIANTE	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3330	P912-E2412	f88r	PHARMA	P1009-S590	f88r.11	ykeor	Y+K+E+OR	Y+K+E+OR	AKTIVER POSTEN · GEBEN · GRAD I · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3331	P912-E2413	f88r	PHARMA	P1009-S590	f88r.11	shy	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3332	P912-E2414	f88r	PHARMA	P1009-S590	f88r.11	sam	S+AM_ADDR	S+AM_ADDR	WÄHLEN · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3333	P912-E2421	f88r	PHARMA	P1009-S591	f88r.18	koay	K+O+A_ADDR+Y	K+O+A_ADDR+Y	GEBEN · AUSFÜHRUNG · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3334	P912-E2422	f88r	PHARMA	P1009-S591	f88r.18	cphol	CH+P+OL	CH+P+OL	NEHMEN · EINSETZEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3335	P912-E2423	f88r	PHARMA	P1009-S591	f88r.18	orchor	OR+CH+OR	OR+CH+OR	EINHEIT · NEHMEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3336	P912-E2424	f88r	PHARMA	P1009-S591	f88r.18	pcheoly	P+CH+E+O+L+Y	P+CH+E+O+L+Y	EINSETZEN · NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3337	P912-E2425	f88r	PHARMA	P1009-S591	f88r.18	otchol	OT+CH+OL	OT+CH+OL	DANACH · NEHMEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3338	P912-E2426	f88r	PHARMA	P1009-S591	f88r.18	oldy	OL+DY	OL+DY	FORTSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3339	P912-E2427	f88r	PHARMA	P1009-S592	f88r.18	salsaly	S+AL+S+AL+Y	S+AL+S+AL+Y	WÄHLEN · ZIELORT · WÄHLEN · ZIELORT · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3340	P912-E2428	f88r	PHARMA	P1009-S592	f88r.19	dchey	CH+E+Y	CH+E+Y	NEHMEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3341	P912-E2429	f88r	PHARMA	P1009-S592	f88r.19	chokol	OK+OL	OK+OL	SETZEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3342	P912-E2430	f88r	PHARMA	P1009-S592	f88r.19	daiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3343	P912-E2431	f88r	PHARMA	P1009-S592	f88r.19	qoekol	CARRIER_Q+O+E+K+OL	CARRIER_Q+O+E+K+OL	BEGINNMARKER · AUSFÜHRUNG · GRAD I · GEBEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3344	P912-E2432	f88r	PHARMA	P1009-S592	f88r.19	qoekol	CARRIER_Q+O+E+K+OL	CARRIER_Q+O+E+K+OL	BEGINNMARKER · AUSFÜHRUNG · GRAD I · GEBEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3345	P912-E2433	f88r	PHARMA	P1009-S592	f88r.19	qockhol	CARRIER_Q+O+CH+K+OL	CARRIER_Q+O+CH+K+OL	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · GEBEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3346	P912-E2434	f88r	PHARMA	P1009-S592	f88r.19	okol	OK+OL	OK+OL	SETZEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3347	P912-E2435	f88r	PHARMA	P1009-S592	f88r.19	cheol	CH+E+O+L	CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3348	P912-E2436	f88r	PHARMA	P1009-S592	f88r.20	dsheol	SH+E+OL	SH+E+OL	HALTEN · GRAD I · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3349	P912-E2437	f88r	PHARMA	P1009-S592	f88r.20	qokeey	OK+EE+Y	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3350	P912-E2438	f88r	PHARMA	P1009-S592	f88r.20	s	S	S	WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3351	P912-E2439	f88r	PHARMA	P1009-S592	f88r.20	chy	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3352	P912-E2440	f88r	PHARMA	P1009-S592	f88r.20	s	S	S	WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3353	P912-E2441	f88r	PHARMA	P1009-S592	f88r.20	aiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3354	P912-E2442	f88r	PHARMA	P1009-S592	f88r.20	chor	CH+OR	CH+OR	NEHMEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3355	P912-E2443	f88r	PHARMA	P1009-S592	f88r.20	oteor	OT+E+OR	OT+E+OR	DANACH · GRAD I · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3356	P912-E2444	f88r	PHARMA	P1009-S592	f88r.20	aiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3357	P912-E2445	f88r	PHARMA	P1009-S592	f88r.20	chosals	CH+O+S+AL+S	CH+O+S+AL+S	NEHMEN · AUSFÜHRUNG · WÄHLEN · ZIELORT · WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3358	P912-E2446	f88r	PHARMA	P1009-S592	f88r.21	teol	E+OL	E+OL	GRAD I · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3359	P912-E2447	f88r	PHARMA	P1009-S592	f88r.21	chor	CH+OR	CH+OR	NEHMEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3360	P912-E2448	f88r	PHARMA	P1009-S592	f88r.21	olsheody	O+L+SH+E+O+D_ADDR+Y	O+L+SH+E+O+D_ADDR+Y	AUSFÜHRUNG · VERBINDUNG · HALTEN · GRAD I · AUSFÜHRUNG · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3361	P912-E2449	f88r	PHARMA	P1009-S592	f88r.21	qokeol	OK+E+OL	OK+E+OL	SETZEN · GRAD I · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3362	P912-E2450	f88r	PHARMA	P1009-S592	f88r.21	shoy	SH+O+Y	SH+O+Y	HALTEN · AUSFÜHRUNG · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3363	P912-E2451	f88r	PHARMA	P1009-S592	f88r.21	ol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3364	P912-E2452	f88r	PHARMA	P1009-S592	f88r.21	sheeol	SH+EE+OL	SH+EE+OL	HALTEN · GRAD II · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3365	P912-E2453	f88r	PHARMA	P1009-S592	f88r.21	sheoldg	SH+E+OL+D_ADDR+LOCAL_CHAR_G	SH+E+OL+D_ADDR+LOCAL_CHAR_G	HALTEN · GRAD I · FORTSETZEN · HIER · VARIANTE	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3366	P912-E2454	f88r	PHARMA	P1009-S592	f88r.22	ychey	Y+Y	Y+Y	AKTIVER POSTEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3367	P912-E2455	f88r	PHARMA	P1009-S592	f88r.22	okaiin	OK+AIIN	OK+AIIN	SETZEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3368	P912-E2456	f88r	PHARMA	P1009-S592	f88r.22	chol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3369	P912-E2457	f88r	PHARMA	P1009-S592	f88r.22	cheor	CH+E+O+R	CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
