locus_reading_id	physical_page	source_page	register	locus	usage_class	visible_owner_de	groups	source_sequence	workshop_flow_de	sentence_boundary_claim
P910-L380	f69v	f69v	ZODIAC	f69v.28	DIAGRAM_TEXT	drei getrennte heterogene Himmelsraeder	1	okodchy	setze die Ringstelle; lies den Ringgang; an der Teil- oder Unteradresse; lies die Kennung; mit dem aktuellen Posten oder Bezug	NONE__PHYSICAL_LOCUS_ONLY
P910-L381	f69v	f69v	ZODIAC	f69v.29	DIAGRAM_TEXT	drei getrennte heterogene Himmelsraeder	1	okeody	setze die Ringstelle; im kurzen Grad; lies den Ringgang; an der Teil- oder Unteradresse; mit dem aktuellen Posten oder Bezug	NONE__PHYSICAL_LOCUS_ONLY
P910-L382	f69v	f69v	ZODIAC	f69v.30	DIAGRAM_TEXT	drei getrennte heterogene Himmelsraeder	1	okcheys	setze die Ringstelle; lies die Kennung; im kurzen Grad; mit dem aktuellen Posten oder Bezug; verwende die Stern- oder Phasenkennung	NONE__PHYSICAL_LOCUS_ONLY
P910-L383	f69v	f69v	ZODIAC	f69v.31	DIAGRAM_TEXT	drei getrennte heterogene Himmelsraeder	2	oar alys	lies den Ringgang; von der Bezugsstelle; an der Figurenstelle; mit dem aktuellen Posten oder Bezug; verwende die Stern- oder Phasenkennung	NONE__PHYSICAL_LOCUS_ONLY
P910-L384	f70v	f70v1	ZODIAC	f70v1.1	RING_TEXT	Widderrad mit Stern tragenden Figuren	38	dalalody oteoshey okoksheo shokey raiin otor ochy s air cheody cheey oteo chy daiir chcthy dlal oteodaiin ykeody oteody sheo daiin oteedy chetalchs zar shoteeody okeeo dal cheody okchoteees oteeody cheokeo otaiin shes to ar oly daly sheal	an der Figurenstelle; an der Figurenstelle; lies den Ringgang; schliesse die Teilfolge; danach oder an der naechsten Stelle; im kurzen Grad; lies den Ringgang; halte den Bezug; im kurzen Grad; mit dem aktuellen Posten oder Bezug; setze die Ringstelle; setze die Ringstelle; halte den Bezug; im kurzen Grad; lies den Ringgang; halte den Bezug; setze die Ringstelle; im kurzen Grad; mit dem aktuellen Posten oder Bezug; setze den markierten Zustand; nach vorgeschriebenem Mass; danach oder an der naechsten Stelle; mit dem lokalen Eintrag; lies den Ringgang; mit dem aktuellen Posten oder Bezug; verwende die Stern- oder Phasenkennung; entlang des Ringlaufs; lies den lokalen Eintrag; mit dem aktuellen Posten oder Bezug; halte den Bezug; im laengeren Grad; mit dem aktuellen Posten oder Bezug; danach oder an der naechsten Stelle; im kurzen Grad; lies den Ringgang; mit dem aktuellen Posten oder Bezug; auf der markierten zweiten Stufe; auf der angegebenen Stufe oder am Index; setze den markierten Zustand; lies die Kennung; pruefe den Stellenstatus; mit dem aktuellen Posten oder Bezug; an der Teil- oder Unteradresse; verbinde mit der naechsten Stelle; an der Figurenstelle; danach oder an der naechsten Stelle; im kurzen Grad; lies den Ringgang; nach vorgeschriebenem Mass; mit dem aktuellen Posten oder Bezug; ordne den Wert zu; im kurzen Grad; lies den Ringgang; schliesse die Teilfolge; danach oder an der naechsten Stelle; im kurzen Grad; lies den Ringgang; mit dem aktuellen Posten oder Bezug; halte den Bezug; im kurzen Grad; lies den Ringgang; nach vorgeschriebenem Mass; danach oder an der naechsten Stelle; im laengeren Grad; schliesse die Teilfolge; lies die Kennung; im kurzen Grad; markiere die Stelle; an der Figurenstelle; lies die Kennung; an der lokalen S-Adresse; am lokalen Z-Bezug; von der Bezugsstelle; halte den Bezug; lies den Ringgang; markiere die Stelle; im laengeren Grad; lies den Ringgang; schliesse die Teilfolge; setze die Ringstelle; im laengeren Grad; lies den Ringgang; an der Figurenstelle; lies den lokalen Eintrag; mit dem aktuellen Posten oder Bezug; setze die Ringstelle; lies die Kennung; danach oder an der naechsten Stelle; im vollen Grad; an der lokalen S-Adresse; danach oder an der naechsten Stelle; im laengeren Grad; lies den Ringgang; schliesse die Teilfolge; lies die Kennung; im kurzen Grad; setze die Ringstelle; im kurzen Grad; lies den Ringgang; danach oder an der naechsten Stelle; nach vorgeschriebenem Mass; halte den Bezug; im kurzen Grad; an der lokalen S-Adresse; markiere die Stelle; lies den Ringgang; von der Bezugsstelle; fahre fort; mit dem aktuellen Posten oder Bezug; an der Figurenstelle; mit dem aktuellen Posten oder Bezug; halte den Bezug; im kurzen Grad; an der Figurenstelle	NONE__PHYSICAL_LOCUS_ONLY
P910-L385	f70v	f70v1	ZODIAC	f70v1.2	LABEL	Widderrad mit Stern tragenden Figuren	4	otalchy tar am dy	lies die gelernte lokale Kennung: Kennung fuer aries outer figure 01; lies die gelernte lokale Kennung: Kennung fuer aries outer figure 01; lies die gelernte lokale Kennung: Kennung fuer aries outer figure 01; lies die gelernte lokale Kennung: Kennung fuer aries outer figure 01	NONE__PHYSICAL_LOCUS_ONLY
P910-L386	f70v	f70v1	ZODIAC	f70v1.3	LABEL	Widderrad mit Stern tragenden Figuren	2	opchey sal	lies die gelernte lokale Kennung: Kennung fuer aries outer figure 02; lies die gelernte lokale Kennung: Kennung fuer aries outer figure 02	NONE__PHYSICAL_LOCUS_ONLY
P910-L387	f70v	f70v1	ZODIAC	f70v1.4	LABEL	Widderrad mit Stern tragenden Figuren	1	otakaizan	lies die gelernte lokale Kennung: Kennung fuer aries outer figure 03	NONE__PHYSICAL_LOCUS_ONLY
P910-L388	f70v	f70v1	ZODIAC	f70v1.5	LABEL	Widderrad mit Stern tragenden Figuren	1	okalal	lies die gelernte lokale Kennung: Kennung fuer aries outer figure 04	NONE__PHYSICAL_LOCUS_ONLY
P910-L389	f70v	f70v1	ZODIAC	f70v1.6	LABEL	Widderrad mit Stern tragenden Figuren	1	otaly	lies die gelernte lokale Kennung: Kennung fuer aries outer figure 05	NONE__PHYSICAL_LOCUS_ONLY
P910-L390	f70v	f70v1	ZODIAC	f70v1.7	LABEL	Widderrad mit Stern tragenden Figuren	1	oalcheg	lies die gelernte lokale Kennung: Kennung fuer aries outer figure 06	NONE__PHYSICAL_LOCUS_ONLY
P910-L391	f70v	f70v1	ZODIAC	f70v1.8	LABEL	Widderrad mit Stern tragenden Figuren	1	otchodals	lies die gelernte lokale Kennung: Kennung fuer aries outer figure 07	NONE__PHYSICAL_LOCUS_ONLY
P910-L392	f70v	f70v1	ZODIAC	f70v1.9	LABEL	Widderrad mit Stern tragenden Figuren	1	okolshy	lies die gelernte lokale Kennung: Kennung fuer aries outer figure 08	NONE__PHYSICAL_LOCUS_ONLY
P910-L393	f70v	f70v1	ZODIAC	f70v1.10	LABEL	Widderrad mit Stern tragenden Figuren	1	otshshdy	lies die gelernte lokale Kennung: Kennung fuer aries outer figure 09	NONE__PHYSICAL_LOCUS_ONLY
P910-L394	f70v	f70v1	ZODIAC	f70v1.11	LABEL	Widderrad mit Stern tragenden Figuren	2	otal ypsharal	lies die gelernte lokale Kennung: Kennung fuer aries outer figure 10; lies die gelernte lokale Kennung: Kennung fuer aries outer figure 10	NONE__PHYSICAL_LOCUS_ONLY
P910-L395	f70v	f70v1	ZODIAC	f70v1.12	RING_TEXT	Widderrad mit Stern tragenden Figuren	23	daiin okey otodal cheokeeo okeodal shol olaiin saiin sheo qokeeol otchykey chekeal oteosaiin chekey okeolol chees oeey opotey dal al s otecheo dal	nach vorgeschriebenem Mass; setze die Ringstelle; im kurzen Grad; mit dem aktuellen Posten oder Bezug; danach oder an der naechsten Stelle; lies den Ringgang; an der Figurenstelle; lies die Kennung; im kurzen Grad; setze die Ringstelle; im laengeren Grad; lies den Ringgang; setze die Ringstelle; im kurzen Grad; lies den Ringgang; an der Figurenstelle; halte den Bezug; fahre fort; fahre fort; nach vorgeschriebenem Mass; verwende die Stern- oder Phasenkennung; nach vorgeschriebenem Mass; halte den Bezug; im kurzen Grad; lies den Ringgang; setze die Ringstelle; im laengeren Grad; fahre fort; danach oder an der naechsten Stelle; mit dem aktuellen Posten oder Bezug; ordne den Wert zu; im kurzen Grad; mit dem aktuellen Posten oder Bezug; setze den Kennungszustand; im kurzen Grad; an der Figurenstelle; danach oder an der naechsten Stelle; im kurzen Grad; lies den Ringgang; an der lokalen S-Adresse; nach vorgeschriebenem Mass; setze den Kennungszustand; im kurzen Grad; mit dem aktuellen Posten oder Bezug; setze die Ringstelle; im kurzen Grad; fahre fort; fahre fort; halte den Bezug; im laengeren Grad; an der lokalen S-Adresse; lies den Ringgang; im laengeren Grad; mit dem aktuellen Posten oder Bezug; lies den Ringgang; beginne den Eintrag; lies den Ringgang; markiere die Stelle; im kurzen Grad; mit dem aktuellen Posten oder Bezug; an der Figurenstelle; an der Figurenstelle; verwende die Stern- oder Phasenkennung; danach oder an der naechsten Stelle; im kurzen Grad; lies den lokalen Eintrag; an der Figurenstelle	NONE__PHYSICAL_LOCUS_ONLY
P910-L396	f70v	f70v1	ZODIAC	f70v1.13	LABEL	Widderrad mit Stern tragenden Figuren	1	okoly	lies die gelernte lokale Kennung: Kennung fuer aries inner figure 01	NONE__PHYSICAL_LOCUS_ONLY
P910-L397	f70v	f70v1	ZODIAC	f70v1.14	LABEL	Widderrad mit Stern tragenden Figuren	1	otalaiin	lies die gelernte lokale Kennung: Kennung fuer aries inner figure 02	NONE__PHYSICAL_LOCUS_ONLY
P910-L398	f70v	f70v1	ZODIAC	f70v1.15	LABEL	Widderrad mit Stern tragenden Figuren	3	oteo alals araly	lies die gelernte lokale Kennung: Kennung fuer aries inner figure 03; lies die gelernte lokale Kennung: Kennung fuer aries inner figure 03; lies die gelernte lokale Kennung: Kennung fuer aries inner figure 03	NONE__PHYSICAL_LOCUS_ONLY
P910-L399	f70v	f70v1	ZODIAC	f70v1.16	LABEL	Widderrad mit Stern tragenden Figuren	3	oteoeey otal okealar	lies die gelernte lokale Kennung: Kennung fuer aries inner figure 04; lies die gelernte lokale Kennung: Kennung fuer aries inner figure 04; lies die gelernte lokale Kennung: Kennung fuer aries inner figure 04	NONE__PHYSICAL_LOCUS_ONLY
P910-L400	f70v	f70v1	ZODIAC	f70v1.17	LABEL	Widderrad mit Stern tragenden Figuren	2	otear araydy	lies die gelernte lokale Kennung: Kennung fuer aries inner figure 05; lies die gelernte lokale Kennung: Kennung fuer aries inner figure 05	NONE__PHYSICAL_LOCUS_ONLY
P910-L401	f70v	f70v2	ZODIAC	f70v2.1	RING_TEXT	Fischrad mit Stern tragenden Figuren	42	okcheo dar otey ykeey tchy otsheo oteotey shey shecth opcheoldair dateey sal ody choteey choeteedy oteoteotsho yteos alain sheodaly o aiin cholkal chokear oteody cholaiin oteeoal al sheeos okey chol dy otees cho s olar otoaiin oteeody sos todaiin chokain otalal oteeam	setze die Ringstelle; lies den lokalen Eintrag; an der Teil- oder Unteradresse; von der Bezugsstelle; danach oder an der naechsten Stelle; im kurzen Grad; mit dem aktuellen Posten oder Bezug; mit dem aktuellen Posten oder Bezug; ordne den Wert zu; im laengeren Grad; mit dem aktuellen Posten oder Bezug; markiere die Stelle; mit dem aktuellen Posten oder Bezug; danach oder an der naechsten Stelle; halte den Bezug; im kurzen Grad; lies den Ringgang; danach oder an der naechsten Stelle; im kurzen Grad; lies den Ringgang; markiere die Stelle; im kurzen Grad; mit dem aktuellen Posten oder Bezug; halte den Bezug; im kurzen Grad; mit dem aktuellen Posten oder Bezug; halte den Bezug; im kurzen Grad; pruefe den Stellenstatus; lies den Ringgang; beginne den Eintrag; lies die Kennung; im kurzen Grad; fahre fort; an der Teil- oder Unteradresse; entlang des Ringlaufs; auf der markierten zweiten Stufe; markiere die Stelle; im laengeren Grad; mit dem aktuellen Posten oder Bezug; verwende die Stern- oder Phasenkennung; an der Figurenstelle; lies den Ringgang; schliesse die Teilfolge; lies die Kennung; danach oder an der naechsten Stelle; im laengeren Grad; mit dem aktuellen Posten oder Bezug; verwende den Figurenteil; im kurzen Grad; markiere die Stelle; im laengeren Grad; schliesse die Teilfolge; danach oder an der naechsten Stelle; im kurzen Grad; lies den Ringgang; markiere die Stelle; im kurzen Grad; lies den Ringgang; markiere die Stelle; halte den Bezug; lies den Ringgang; mit dem aktuellen Posten oder Bezug; markiere die Stelle; im kurzen Grad; lies den Ringgang; an der lokalen S-Adresse; an der Figurenstelle; eine Portion oder Einheit; halte den Bezug; im kurzen Grad; lies den Ringgang; an der Figurenstelle; mit dem aktuellen Posten oder Bezug; lies den Ringgang; nach vorgeschriebenem Mass; fahre fort; ordne den Wert zu; an der Figurenstelle; setze die Ringstelle; im kurzen Grad; von der Bezugsstelle; danach oder an der naechsten Stelle; im kurzen Grad; lies den Ringgang; mit dem aktuellen Posten oder Bezug; fahre fort; nach vorgeschriebenem Mass; danach oder an der naechsten Stelle; im laengeren Grad; lies den Ringgang; an der Figurenstelle; an der Figurenstelle; halte den Bezug; im laengeren Grad; lies den Ringgang; an der lokalen S-Adresse; setze die Ringstelle; im kurzen Grad; mit dem aktuellen Posten oder Bezug; fahre fort; mit dem aktuellen Posten oder Bezug; danach oder an der naechsten Stelle; im laengeren Grad; an der lokalen S-Adresse; verwende den Figurenteil; verwende die Stern- oder Phasenkennung; fahre fort; von der Bezugsstelle; danach oder an der naechsten Stelle; lies den Ringgang; nach vorgeschriebenem Mass; danach oder an der naechsten Stelle; im laengeren Grad; lies den Ringgang; schliesse die Teilfolge; an der lokalen S-Adresse; lies den Ringgang; an der lokalen S-Adresse; markiere die Stelle; lies den Ringgang; nach vorgeschriebenem Mass; setze die Ringstelle; eine Portion oder Einheit; danach oder an der naechsten Stelle; an der Figurenstelle; an der Figurenstelle; danach oder an der naechsten Stelle; im laengeren Grad; an der lokalen M-Adresse	NONE__PHYSICAL_LOCUS_ONLY
P910-L402	f70v	f70v2	ZODIAC	f70v2.2	LABEL	Fischrad mit Stern tragenden Figuren	1	otalalg	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 01	NONE__PHYSICAL_LOCUS_ONLY
P910-L403	f70v	f70v2	ZODIAC	f70v2.3	LABEL	Fischrad mit Stern tragenden Figuren	1	ykary	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 02	NONE__PHYSICAL_LOCUS_ONLY
P910-L404	f70v	f70v2	ZODIAC	f70v2.4	LABEL	Fischrad mit Stern tragenden Figuren	1	otar	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 03	NONE__PHYSICAL_LOCUS_ONLY
P910-L405	f70v	f70v2	ZODIAC	f70v2.5	LABEL	Fischrad mit Stern tragenden Figuren	1	oty	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 04	NONE__PHYSICAL_LOCUS_ONLY
P910-L406	f70v	f70v2	ZODIAC	f70v2.6	LABEL	Fischrad mit Stern tragenden Figuren	2	oky ody	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 05; lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 05	NONE__PHYSICAL_LOCUS_ONLY
P910-L407	f70v	f70v2	ZODIAC	f70v2.7	LABEL	Fischrad mit Stern tragenden Figuren	2	oty ar	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 06; lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 06	NONE__PHYSICAL_LOCUS_ONLY
P910-L408	f70v	f70v2	ZODIAC	f70v2.8	LABEL	Fischrad mit Stern tragenden Figuren	1	okala	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 07	NONE__PHYSICAL_LOCUS_ONLY
P910-L409	f70v	f70v2	ZODIAC	f70v2.9	LABEL	Fischrad mit Stern tragenden Figuren	1	otody	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 08	NONE__PHYSICAL_LOCUS_ONLY
P910-L410	f70v	f70v2	ZODIAC	f70v2.10	LABEL	Fischrad mit Stern tragenden Figuren	1	otald	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 09	NONE__PHYSICAL_LOCUS_ONLY
P910-L411	f70v	f70v2	ZODIAC	f70v2.11	LABEL	Fischrad mit Stern tragenden Figuren	1	otaldar	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 10	NONE__PHYSICAL_LOCUS_ONLY
P910-L412	f70v	f70v2	ZODIAC	f70v2.12	LABEL	Fischrad mit Stern tragenden Figuren	1	okody	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 11	NONE__PHYSICAL_LOCUS_ONLY
P910-L413	f70v	f70v2	ZODIAC	f70v2.13	LABEL	Fischrad mit Stern tragenden Figuren	1	opysam	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 12	NONE__PHYSICAL_LOCUS_ONLY
P910-L414	f70v	f70v2	ZODIAC	f70v2.14	LABEL	Fischrad mit Stern tragenden Figuren	1	chy	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 13	NONE__PHYSICAL_LOCUS_ONLY
P910-L415	f70v	f70v2	ZODIAC	f70v2.15	LABEL	Fischrad mit Stern tragenden Figuren	1	otaly	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 14	NONE__PHYSICAL_LOCUS_ONLY
P910-L416	f70v	f70v2	ZODIAC	f70v2.16	LABEL	Fischrad mit Stern tragenden Figuren	2	otal arar	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 15; lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 15	NONE__PHYSICAL_LOCUS_ONLY
P910-L417	f70v	f70v2	ZODIAC	f70v2.17	LABEL	Fischrad mit Stern tragenden Figuren	1	otaldy	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 16	NONE__PHYSICAL_LOCUS_ONLY
P910-L418	f70v	f70v2	ZODIAC	f70v2.18	LABEL	Fischrad mit Stern tragenden Figuren	1	okeoly	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 17	NONE__PHYSICAL_LOCUS_ONLY
P910-L419	f70v	f70v2	ZODIAC	f70v2.19	LABEL	Fischrad mit Stern tragenden Figuren	1	okydy	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 18	NONE__PHYSICAL_LOCUS_ONLY
P910-L420	f70v	f70v2	ZODIAC	f70v2.20	LABEL	Fischrad mit Stern tragenden Figuren	1	okees	lies die gelernte lokale Kennung: Kennung fuer pisces outer figure 19	NONE__PHYSICAL_LOCUS_ONLY
P910-L421	f70v	f70v2	ZODIAC	f70v2.21	RING_TEXT	Fischrad mit Stern tragenden Figuren	33	daii amdy otar am aral otair chedaiin oteey dair shchey daiin chalaly oteody chotol chedy oteotey oteeeor ar alody daiir oteedar oteey teey dalal cheoltey oteedy sheeteey okeeol ykeeos shey ykair arar alos	auf der markierten zweiten Stufe; auf der angegebenen Stufe oder am Index; an der lokalen M-Adresse; schliesse die Teilfolge; danach oder an der naechsten Stelle; von der Bezugsstelle; an der lokalen M-Adresse; von der Bezugsstelle; an der Figurenstelle; danach oder an der naechsten Stelle; entlang des Ringlaufs; wechsle zur Bezugsstelle; nach vorgeschriebenem Mass; danach oder an der naechsten Stelle; im laengeren Grad; mit dem aktuellen Posten oder Bezug; an der Teil- oder Unteradresse; entlang des Ringlaufs; halte den Bezug; mit dem aktuellen Posten oder Bezug; nach vorgeschriebenem Mass; lies die Kennung; an der Figurenstelle; an der Figurenstelle; mit dem aktuellen Posten oder Bezug; danach oder an der naechsten Stelle; im kurzen Grad; lies den Ringgang; mit dem aktuellen Posten oder Bezug; lies die Kennung; danach oder an der naechsten Stelle; fahre fort; wechsle zur Bezugsstelle; mit dem aktuellen Posten oder Bezug; danach oder an der naechsten Stelle; im kurzen Grad; lies den Ringgang; markiere die Stelle; im kurzen Grad; mit dem aktuellen Posten oder Bezug; danach oder an der naechsten Stelle; im vollen Grad; mit dem lokalen Eintrag; von der Bezugsstelle; an der Figurenstelle; lies den Ringgang; schliesse die Teilfolge; auf der markierten zweiten Stufe; auf der angegebenen Stufe oder am Index; setze den markierten Zustand; danach oder an der naechsten Stelle; im laengeren Grad; von der Bezugsstelle; danach oder an der naechsten Stelle; im laengeren Grad; mit dem aktuellen Posten oder Bezug; markiere die Stelle; im laengeren Grad; mit dem aktuellen Posten oder Bezug; an der Figurenstelle; an der Figurenstelle; lies die Kennung; im kurzen Grad; fahre fort; markiere die Stelle; im kurzen Grad; mit dem aktuellen Posten oder Bezug; danach oder an der naechsten Stelle; im laengeren Grad; schliesse die Teilfolge; halte den Bezug; im laengeren Grad; markiere die Stelle; im laengeren Grad; mit dem aktuellen Posten oder Bezug; setze die Ringstelle; im laengeren Grad; fahre fort; mit dem aktuellen Posten oder Bezug; ordne den Wert zu; im laengeren Grad; lies den Ringgang; an der lokalen S-Adresse; halte den Bezug; im kurzen Grad; mit dem aktuellen Posten oder Bezug; mit dem aktuellen Posten oder Bezug; ordne den Wert zu; entlang des Ringlaufs; von der Bezugsstelle; von der Bezugsstelle; an der Figurenstelle; lies den Ringgang; an der lokalen S-Adresse	NONE__PHYSICAL_LOCUS_ONLY
P910-L422	f70v	f70v2	ZODIAC	f70v2.22	LABEL	Fischrad mit Stern tragenden Figuren	2	otar am	lies die gelernte lokale Kennung: Kennung fuer pisces inner figure 01; lies die gelernte lokale Kennung: Kennung fuer pisces inner figure 01	NONE__PHYSICAL_LOCUS_ONLY
P910-L423	f70v	f70v2	ZODIAC	f70v2.23	LABEL	Fischrad mit Stern tragenden Figuren	2	otar al	lies die gelernte lokale Kennung: Kennung fuer pisces inner figure 02; lies die gelernte lokale Kennung: Kennung fuer pisces inner figure 02	NONE__PHYSICAL_LOCUS_ONLY
P910-L424	f70v	f70v2	ZODIAC	f70v2.24	LABEL	Fischrad mit Stern tragenden Figuren	1	otalar	lies die gelernte lokale Kennung: Kennung fuer pisces inner figure 03	NONE__PHYSICAL_LOCUS_ONLY
P910-L425	f70v	f70v2	ZODIAC	f70v2.25	LABEL	Fischrad mit Stern tragenden Figuren	1	otalam	lies die gelernte lokale Kennung: Kennung fuer pisces inner figure 04	NONE__PHYSICAL_LOCUS_ONLY
P910-L426	f70v	f70v2	ZODIAC	f70v2.26	LABEL	Fischrad mit Stern tragenden Figuren	1	dolaram	lies die gelernte lokale Kennung: Kennung fuer pisces inner figure 05	NONE__PHYSICAL_LOCUS_ONLY
P910-L427	f70v	f70v2	ZODIAC	f70v2.27	LABEL	Fischrad mit Stern tragenden Figuren	1	okaram	lies die gelernte lokale Kennung: Kennung fuer pisces inner figure 06	NONE__PHYSICAL_LOCUS_ONLY
