dictionary_entry_id	surface	register	usage_class	component_recipe	meaning_mode	portable_value_de	register_default_de	local_code	events	physical_pages	default_reading_de
P910-D1080	chteey	ZODIAC	PROSE	CH+T+EE+Y	NEW_COMPONENT_COMPOSITION	AUSWAEHLEN ODER ABNEHMEN · BEARBEITEN ODER MARKIEREN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Kennung ablesen · Stelle markieren · laengerer Ringwert · aktuelle Ringstelle		1	f68r1	lies die Kennung; markiere die Stelle; im laengeren Grad; mit dem aktuellen Posten oder Bezug
P910-D1081	cphol	ZODIAC	PROSE	WHOLE[cphol]	LOCAL_WORKSHOP_CARD	GELERNTE LOKALE GANZKARTE	lies den im Muster bezeichneten Ringwert Z-W005	Z-W005	1	f68r1	lies den im Muster bezeichneten Ringwert Z-W005
P910-D1082	dadaiin	ZODIAC	PROSE	DA+D_ADDR+AIIN	NEW_COMPONENT_COMPOSITION	MARKIERTE ODER ZWEITE STUFE · TEIL- ODER UNTERADRESSE · VORGESCHRIEBENES MASS	zweiter Ringwert · Teilring · Zahl- oder Masswert der Stelle		1	f67r2	auf der markierten zweiten Stufe; an der Teil- oder Unteradresse; nach vorgeschriebenem Mass
P910-D1083	daiin	ZODIAC	PROSE	AIIN	LEARNED_COMPONENT_RECIPE	VORGESCHRIEBENES MASS	Zahl- oder Masswert der Stelle		3	f67r2	nach vorgeschriebenem Mass
P910-D1084	dain	ZODIAC	PROSE	AIN	LEARNED_COMPONENT_RECIPE	PORTION ODER EINHEIT	Einheit im Ring		1	f67r2	eine Portion oder Einheit
P910-D1085	dal	ZODIAC	PROSE	AL	LEARNED_COMPONENT_RECIPE	AUFNAHME- ODER ANSCHLUSSSTELLE	Figurenstelle		1	f67r2	an der Figurenstelle
P910-D1086	dar	ZODIAC	PROSE	D_ADDR+AR	LEARNED_COMPONENT_RECIPE	TEIL- ODER UNTERADRESSE · AUSGANGS- ODER ENTNAHMESTELLE	Teilring · Bezugsstelle		1	f67r2	an der Teil- oder Unteradresse; von der Bezugsstelle
P910-D1087	daram	ZODIAC	PROSE	DA+R+A_ADDR+AM_ADDR	NEW_COMPONENT_COMPOSITION	MARKIERTE ODER ZWEITE STUFE · MARKIERTER ZUSTAND · LOKALE ADRESSE · LOKALE M-ADRESSE	zweiter Ringwert · Kennungszustand · lokale Ringstelle · Gegen- oder Innenfeld		1	f68r1	auf der markierten zweiten Stufe; setze den markierten Zustand; an der lokalen Adresse; an der lokalen M-Adresse
P910-D1088	dary	ZODIAC	PROSE	DA+R+Y	NEW_COMPONENT_COMPOSITION	MARKIERTE ODER ZWEITE STUFE · MARKIERTER ZUSTAND · AKTUELLER POSTEN ODER BEZUG	zweiter Ringwert · Kennungszustand · aktuelle Ringstelle		1	f68r1	auf der markierten zweiten Stufe; setze den markierten Zustand; mit dem aktuellen Posten oder Bezug
P910-D1089	dchor	ZODIAC	PROSE	D_ADDR+CH+OR	LEARNED_COMPONENT_RECIPE	TEIL- ODER UNTERADRESSE · AUSWAEHLEN ODER ABNEHMEN · ANSATZ ODER ZUBEREITUNG	Teilring · Kennung ablesen · lokaler Eintrag		1	f68r1	an der Teil- oder Unteradresse; lies die Kennung; mit dem lokalen Eintrag
P910-D1090	doiin	ZODIAC	PROSE	D_ADDR+O+IIN	LEARNED_COMPONENT_RECIPE	TEIL- ODER UNTERADRESSE · AKTIVER REGISTERGANG · STUFE ODER INDEX	Teilring · Ringgang · Ringstufe		1	f67r2	an der Teil- oder Unteradresse; lies den Ringgang; auf der angegebenen Stufe oder am Index
P910-D1091	dokan	ZODIAC	PROSE	D_ADDR+OK+AN	NEW_COMPONENT_COMPOSITION	TEIL- ODER UNTERADRESSE · GANG ANSETZEN ODER AKTIVIEREN · NACHGABE ODER ZUSATZ	Teilring · Ringstelle setzen · weiterer Ringwert		1	f67r2	an der Teil- oder Unteradresse; setze die Ringstelle; mit einer weiteren Zugabe
P910-D1092	dosar	ZODIAC	PROSE	D_ADDR+O+S+AR	NEW_COMPONENT_COMPOSITION	TEIL- ODER UNTERADRESSE · AKTIVER REGISTERGANG · KONTEXTMARKER · AUSGANGS- ODER ENTNAHMESTELLE	Teilring · Ringgang · Stern- oder Phasenkennung · Bezugsstelle		1	f67r2	an der Teil- oder Unteradresse; lies den Ringgang; verwende die Stern- oder Phasenkennung; von der Bezugsstelle
P910-D1093	dy	ZODIAC	PROSE	Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG	aktuelle Ringstelle		3	f67r2	mit dem aktuellen Posten oder Bezug
P910-D1094	eckhear	ZODIAC	PROSE	E+CKH+E+AR	NEW_COMPONENT_COMPOSITION	KURZER GRAD · DURCHLASS ODER VERBINDUNGSWEG · KURZER GRAD · AUSGANGS- ODER ENTNAHMESTELLE	kurzer Ringwert · Ringdurchgang · kurzer Ringwert · Bezugsstelle		1	f68r1	im kurzen Grad; folge dem Ringdurchgang; im kurzen Grad; von der Bezugsstelle
P910-D1095	es	ZODIAC	PROSE	E+S	NEW_COMPONENT_COMPOSITION	KURZER GRAD · KONTEXTMARKER	kurzer Ringwert · Stern- oder Phasenkennung		1	f67r2	im kurzen Grad; verwende die Stern- oder Phasenkennung
P910-D1096	giin	ZODIAC	PROSE	LOCAL_CHAR_G+IIN	REGISTER_COMPOSITION_WITH_LOCAL_SIGN	LOKALES ZEICHEN G · STUFE ODER INDEX	lokales G-Kennzeichen · Ringstufe		1	f67r2	verwende das lokale G-Kennzeichen; auf der angegebenen Stufe oder am Index
P910-D1097	oaiin	ZODIAC	PROSE	O+AIIN	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · VORGESCHRIEBENES MASS	Ringgang · Zahl- oder Masswert der Stelle		1	f67r2	lies den Ringgang; nach vorgeschriebenem Mass
P910-D1098	ochol	ZODIAC	PROSE	O+OL	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · FORTSETZEN	Ringgang · im Ring weiter		1	f67r2	lies den Ringgang; fahre fort
P910-D1099	ockhy	ZODIAC	PROSE	O+CKH+Y	LEARNED_COMPONENT_RECIPE	AKTIVER REGISTERGANG · DURCHLASS ODER VERBINDUNGSWEG · AKTUELLER POSTEN ODER BEZUG	Ringgang · Ringdurchgang · aktuelle Ringstelle		1	f67r2	lies den Ringgang; folge dem Ringdurchgang; mit dem aktuellen Posten oder Bezug
P910-D1100	octhole	ZODIAC	PROSE	O+CTH+OL+E	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · BEREIT- ODER STATUSMARKER · FORTSETZEN · KURZER GRAD	Ringgang · Stellenstatus · im Ring weiter · kurzer Ringwert		1	f67r2	lies den Ringgang; pruefe den Stellenstatus; fahre fort; im kurzen Grad
P910-D1101	odaeiin	ZODIAC	PROSE	O+DA+E+IIN	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · MARKIERTE ODER ZWEITE STUFE · KURZER GRAD · STUFE ODER INDEX	Ringgang · zweiter Ringwert · kurzer Ringwert · Ringstufe		1	f67r2	lies den Ringgang; auf der markierten zweiten Stufe; im kurzen Grad; auf der angegebenen Stufe oder am Index
P910-D1102	odaiiin	ZODIAC	PROSE	O+DA+LOCAL_CHAR_I+IIN	REGISTER_COMPOSITION_WITH_LOCAL_SIGN	AKTIVER REGISTERGANG · MARKIERTE ODER ZWEITE STUFE · LOKALES ZEICHEN I · STUFE ODER INDEX	Ringgang · zweiter Ringwert · lokales I-Kennzeichen · Ringstufe		1	f67r2	lies den Ringgang; auf der markierten zweiten Stufe; verwende das lokale I-Kennzeichen; auf der angegebenen Stufe oder am Index
P910-D1103	odain	ZODIAC	PROSE	O+D_ADDR+AIN	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · TEIL- ODER UNTERADRESSE · PORTION ODER EINHEIT	Ringgang · Teilring · Einheit im Ring		1	f67r2	lies den Ringgang; an der Teil- oder Unteradresse; eine Portion oder Einheit
P910-D1104	odal	ZODIAC	PROSE	O+DA+L	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · MARKIERTE ODER ZWEITE STUFE · LEITEN ODER VERBINDEN	Ringgang · zweiter Ringwert · Ringverbindung		1	f67r2	lies den Ringgang; auf der markierten zweiten Stufe; verbinde mit der naechsten Stelle
P910-D1105	odas	ZODIAC	PROSE	O+DA+S	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · MARKIERTE ODER ZWEITE STUFE · KONTEXTMARKER	Ringgang · zweiter Ringwert · Stern- oder Phasenkennung		1	f67r2	lies den Ringgang; auf der markierten zweiten Stufe; verwende die Stern- oder Phasenkennung
P910-D1106	oear	ZODIAC	PROSE	O+E+AR	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · KURZER GRAD · AUSGANGS- ODER ENTNAHMESTELLE	Ringgang · kurzer Ringwert · Bezugsstelle		1	f67r2	lies den Ringgang; im kurzen Grad; von der Bezugsstelle
P910-D1107	oeeos	ZODIAC	PROSE	O+EE+O+S	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · LAENGERER GRAD · AKTIVER REGISTERGANG · KONTEXTMARKER	Ringgang · laengerer Ringwert · Ringgang · Stern- oder Phasenkennung		1	f67r2	lies den Ringgang; im laengeren Grad; lies den Ringgang; verwende die Stern- oder Phasenkennung
P910-D1108	oekain	ZODIAC	PROSE	O+E+K+AIN	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · KURZER GRAD · ZUORDNEN ODER ZUGEBEN · PORTION ODER EINHEIT	Ringgang · kurzer Ringwert · Wert zuordnen · Einheit im Ring		1	f67r2	lies den Ringgang; im kurzen Grad; ordne den Wert zu; eine Portion oder Einheit
P910-D1109	ofar	ZODIAC	PROSE	O+LOCAL_CHAR_F+AR	REGISTER_COMPOSITION_WITH_LOCAL_SIGN	AKTIVER REGISTERGANG · LOKALES ZEICHEN F · AUSGANGS- ODER ENTNAHMESTELLE	Ringgang · lokales F-Kennzeichen · Bezugsstelle		1	f67r2	lies den Ringgang; verwende das lokale F-Kennzeichen; von der Bezugsstelle
P910-D1110	ofydy	ZODIAC	PROSE	WHOLE[ofydy]	LOCAL_WORKSHOP_CARD	GELERNTE LOKALE GANZKARTE	lies den im Muster bezeichneten Ringwert Z-W006	Z-W006	1	f67r2	lies den im Muster bezeichneten Ringwert Z-W006
P910-D1111	og	ZODIAC	PROSE	WHOLE[og]	LOCAL_WORKSHOP_CARD	GELERNTE LOKALE GANZKARTE	lies den im Muster bezeichneten Ringwert Z-W007	Z-W007	1	f67r2	lies den im Muster bezeichneten Ringwert Z-W007
P910-D1112	oiin	ZODIAC	PROSE	O+IIN	LEARNED_COMPONENT_RECIPE	AKTIVER REGISTERGANG · STUFE ODER INDEX	Ringgang · Ringstufe		1	f67r2	lies den Ringgang; auf der angegebenen Stufe oder am Index
P910-D1113	okaiiin	ZODIAC	PROSE	OK+A_ADDR+LOCAL_CHAR_I+IIN	REGISTER_COMPOSITION_WITH_LOCAL_SIGN	GANG ANSETZEN ODER AKTIVIEREN · LOKALE ADRESSE · LOKALES ZEICHEN I · STUFE ODER INDEX	Ringstelle setzen · lokale Ringstelle · lokales I-Kennzeichen · Ringstufe		1	f68r1	setze die Ringstelle; an der lokalen Adresse; verwende das lokale I-Kennzeichen; auf der angegebenen Stufe oder am Index
P910-D1114	okchoal	ZODIAC	PROSE	OK+CH+O+AL	NEW_COMPONENT_COMPOSITION	GANG ANSETZEN ODER AKTIVIEREN · AUSWAEHLEN ODER ABNEHMEN · AKTIVER REGISTERGANG · AUFNAHME- ODER ANSCHLUSSSTELLE	Ringstelle setzen · Kennung ablesen · Ringgang · Figurenstelle		1	f68r1	setze die Ringstelle; lies die Kennung; lies den Ringgang; an der Figurenstelle
P910-D1115	okeeody	ZODIAC	PROSE	OK+EE+O+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	GANG ANSETZEN ODER AKTIVIEREN · LAENGERER GRAD · AKTIVER REGISTERGANG · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	Ringstelle setzen · laengerer Ringwert · Ringgang · Teilring · aktuelle Ringstelle		1	f67r2	setze die Ringstelle; im laengeren Grad; lies den Ringgang; an der Teil- oder Unteradresse; mit dem aktuellen Posten oder Bezug
P910-D1116	okeey	ZODIAC	PROSE	OK+EE+Y	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Ringstelle setzen · laengerer Ringwert · aktuelle Ringstelle		1	f68r1	setze die Ringstelle; im laengeren Grad; mit dem aktuellen Posten oder Bezug
P910-D1117	okeo	ZODIAC	PROSE	OK+E+O	NEW_COMPONENT_COMPOSITION	GANG ANSETZEN ODER AKTIVIEREN · KURZER GRAD · AKTIVER REGISTERGANG	Ringstelle setzen · kurzer Ringwert · Ringgang		1	f67r2	setze die Ringstelle; im kurzen Grad; lies den Ringgang
P910-D1118	okey	ZODIAC	PROSE	OK+E+Y	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Ringstelle setzen · kurzer Ringwert · aktuelle Ringstelle		1	f67r2	setze die Ringstelle; im kurzen Grad; mit dem aktuellen Posten oder Bezug
P910-D1119	okoes	ZODIAC	PROSE	OK+O+E+S	NEW_COMPONENT_COMPOSITION	GANG ANSETZEN ODER AKTIVIEREN · AKTIVER REGISTERGANG · KURZER GRAD · KONTEXTMARKER	Ringstelle setzen · Ringgang · kurzer Ringwert · Stern- oder Phasenkennung		1	f67r2	setze die Ringstelle; lies den Ringgang; im kurzen Grad; verwende die Stern- oder Phasenkennung
P910-D1120	okol	ZODIAC	PROSE	OK+OL	NEW_COMPONENT_COMPOSITION	GANG ANSETZEN ODER AKTIVIEREN · FORTSETZEN	Ringstelle setzen · im Ring weiter		2	f67r2	setze die Ringstelle; fahre fort
P910-D1121	olar	ZODIAC	PROSE	OL+AR	LEARNED_COMPONENT_RECIPE	FORTSETZEN · AUSGANGS- ODER ENTNAHMESTELLE	im Ring weiter · Bezugsstelle		1	f67r2	fahre fort; von der Bezugsstelle
P910-D1122	oldy	ZODIAC	PROSE	OL+DY	LEARNED_COMPONENT_RECIPE	FORTSETZEN · LIZENZIERTER ABSCHLUSS	im Ring weiter · Kennung oder Teilfolge schliessen		1	f67r2	fahre fort; schliesse die Teilfolge
P910-D1123	olol	ZODIAC	PROSE	OL+OL	NEW_COMPONENT_COMPOSITION	FORTSETZEN · FORTSETZEN	im Ring weiter · im Ring weiter		1	f67r2	fahre fort; fahre fort
P910-D1124	oly	ZODIAC	PROSE	OL+Y	LEARNED_COMPONENT_RECIPE	FORTSETZEN · AKTUELLER POSTEN ODER BEZUG	im Ring weiter · aktuelle Ringstelle		1	f67r2	fahre fort; mit dem aktuellen Posten oder Bezug
P910-D1125	oparchy	ZODIAC	PROSE	O+P+AR+CH+Y	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · BEGINNEN ODER EINSETZEN · AUSGANGS- ODER ENTNAHMESTELLE · AUSWAEHLEN ODER ABNEHMEN · AKTUELLER POSTEN ODER BEZUG	Ringgang · Eintrag beginnen · Bezugsstelle · Kennung ablesen · aktuelle Ringstelle		1	f67r2	lies den Ringgang; beginne den Eintrag; von der Bezugsstelle; lies die Kennung; mit dem aktuellen Posten oder Bezug
P910-D1126	opcheeol	ZODIAC	PROSE	O+P+CH+EE+OL	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · BEGINNEN ODER EINSETZEN · AUSWAEHLEN ODER ABNEHMEN · LAENGERER GRAD · FORTSETZEN	Ringgang · Eintrag beginnen · Kennung ablesen · laengerer Ringwert · im Ring weiter		1	f68r1	lies den Ringgang; beginne den Eintrag; lies die Kennung; im laengeren Grad; fahre fort
P910-D1127	opodchol	ZODIAC	PROSE	O+P+O+D_ADDR+OL	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · BEGINNEN ODER EINSETZEN · AKTIVER REGISTERGANG · TEIL- ODER UNTERADRESSE · FORTSETZEN	Ringgang · Eintrag beginnen · Ringgang · Teilring · im Ring weiter		1	f67r2	lies den Ringgang; beginne den Eintrag; lies den Ringgang; an der Teil- oder Unteradresse; fahre fort
P910-D1128	or	ZODIAC	PROSE	OR	LEARNED_COMPONENT_RECIPE	ANSATZ ODER ZUBEREITUNG	lokaler Eintrag		1	f67r2	mit dem lokalen Eintrag
P910-D1129	oraly	ZODIAC	PROSE	OR+AL+Y	NEW_COMPONENT_COMPOSITION	ANSATZ ODER ZUBEREITUNG · AUFNAHME- ODER ANSCHLUSSSTELLE · AKTUELLER POSTEN ODER BEZUG	lokaler Eintrag · Figurenstelle · aktuelle Ringstelle		1	f67r2	mit dem lokalen Eintrag; an der Figurenstelle; mit dem aktuellen Posten oder Bezug
P910-D1130	os	ZODIAC	PROSE	OS	LEARNED_COMPONENT_RECIPE	DAZU ODER AUCH	auch an dieser Stelle		2	f67r2	dazu oder ebenfalls
P910-D1131	otchey	ZODIAC	PROSE	OT+Y	LEARNED_COMPONENT_RECIPE	DANACH ODER NAECHSTE STELLE · AKTUELLER POSTEN ODER BEZUG	naechster Ringplatz · aktuelle Ringstelle		1	f67r2	danach oder an der naechsten Stelle; mit dem aktuellen Posten oder Bezug
P910-D1132	otchl	ZODIAC	PROSE	OT+CH+L	NEW_COMPONENT_COMPOSITION	DANACH ODER NAECHSTE STELLE · AUSWAEHLEN ODER ABNEHMEN · LEITEN ODER VERBINDEN	naechster Ringplatz · Kennung ablesen · Ringverbindung		1	f68r1	danach oder an der naechsten Stelle; lies die Kennung; verbinde mit der naechsten Stelle
P910-D1133	otoldos	ZODIAC	PROSE	OT+OL+D_ADDR+O+S	NEW_COMPONENT_COMPOSITION	DANACH ODER NAECHSTE STELLE · FORTSETZEN · TEIL- ODER UNTERADRESSE · AKTIVER REGISTERGANG · KONTEXTMARKER	naechster Ringplatz · im Ring weiter · Teilring · Ringgang · Stern- oder Phasenkennung		1	f67r2	danach oder an der naechsten Stelle; fahre fort; an der Teil- oder Unteradresse; lies den Ringgang; verwende die Stern- oder Phasenkennung
P910-D1134	otor	ZODIAC	PROSE	OT+OR	LEARNED_COMPONENT_RECIPE	DANACH ODER NAECHSTE STELLE · ANSATZ ODER ZUBEREITUNG	naechster Ringplatz · lokaler Eintrag		1	f68r1	danach oder an der naechsten Stelle; mit dem lokalen Eintrag
P910-D1135	qeykeey	ZODIAC	PROSE	CARRIER_Q+E+Y+K+EE+Y	NEW_COMPONENT_COMPOSITION	KURZER GRAD · AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	kurzer Ringwert · aktuelle Ringstelle · Wert zuordnen · laengerer Ringwert · aktuelle Ringstelle		1	f67r2	im kurzen Grad; mit dem aktuellen Posten oder Bezug; ordne den Wert zu; im laengeren Grad; mit dem aktuellen Posten oder Bezug
P910-D1136	qkoy	ZODIAC	PROSE	WHOLE[qkoy]	LOCAL_WORKSHOP_CARD	GELERNTE LOKALE GANZKARTE	lies den im Muster bezeichneten Ringwert Z-W008	Z-W008	1	f67r2	lies den im Muster bezeichneten Ringwert Z-W008
P910-D1137	qocheey	ZODIAC	PROSE	CARRIER_Q+O+CH+EE+Y	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · AUSWAEHLEN ODER ABNEHMEN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Ringgang · Kennung ablesen · laengerer Ringwert · aktuelle Ringstelle		1	f68r1	lies den Ringgang; lies die Kennung; im laengeren Grad; mit dem aktuellen Posten oder Bezug
P910-D1138	qockhy	ZODIAC	PROSE	CARRIER_Q+O+CKH+Y	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · DURCHLASS ODER VERBINDUNGSWEG · AKTUELLER POSTEN ODER BEZUG	Ringgang · Ringdurchgang · aktuelle Ringstelle		1	f67r2	lies den Ringgang; folge dem Ringdurchgang; mit dem aktuellen Posten oder Bezug
P910-D1139	qofair	ZODIAC	PROSE	CARRIER_Q+O+LOCAL_CHAR_F+AIR	REGISTER_COMPOSITION_WITH_LOCAL_SIGN	AKTIVER REGISTERGANG · LOKALES ZEICHEN F · LAUF ODER BAHN	Ringgang · lokales F-Kennzeichen · Ringlauf		1	f67r2	lies den Ringgang; verwende das lokale F-Kennzeichen; entlang des Ringlaufs
P910-D1140	qokeeedy	ZODIAC	PROSE	OK+EEE+DY	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · VOLLER GRAD · LIZENZIERTER ABSCHLUSS	Ringstelle setzen · voller Ringwert · Kennung oder Teilfolge schliessen		1	f68r1	setze die Ringstelle; im vollen Grad; schliesse die Teilfolge
P910-D1141	qokeeody	ZODIAC	PROSE	OK+EE+O+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	GANG ANSETZEN ODER AKTIVIEREN · LAENGERER GRAD · AKTIVER REGISTERGANG · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	Ringstelle setzen · laengerer Ringwert · Ringgang · Teilring · aktuelle Ringstelle		1	f67r2	setze die Ringstelle; im laengeren Grad; lies den Ringgang; an der Teil- oder Unteradresse; mit dem aktuellen Posten oder Bezug
P910-D1142	qokeochy	ZODIAC	PROSE	OK+E+O+CH+Y	NEW_COMPONENT_COMPOSITION	GANG ANSETZEN ODER AKTIVIEREN · KURZER GRAD · AKTIVER REGISTERGANG · AUSWAEHLEN ODER ABNEHMEN · AKTUELLER POSTEN ODER BEZUG	Ringstelle setzen · kurzer Ringwert · Ringgang · Kennung ablesen · aktuelle Ringstelle		1	f67r2	setze die Ringstelle; im kurzen Grad; lies den Ringgang; lies die Kennung; mit dem aktuellen Posten oder Bezug
P910-D1143	qokoaiin	ZODIAC	PROSE	OK+O+AIIN	NEW_COMPONENT_COMPOSITION	GANG ANSETZEN ODER AKTIVIEREN · AKTIVER REGISTERGANG · VORGESCHRIEBENES MASS	Ringstelle setzen · Ringgang · Zahl- oder Masswert der Stelle		1	f67r2	setze die Ringstelle; lies den Ringgang; nach vorgeschriebenem Mass
P910-D1144	qopchy	ZODIAC	PROSE	O+P+Y	LEARNED_COMPONENT_RECIPE	AKTIVER REGISTERGANG · BEGINNEN ODER EINSETZEN · AKTUELLER POSTEN ODER BEZUG	Ringgang · Eintrag beginnen · aktuelle Ringstelle		1	f67r2	lies den Ringgang; beginne den Eintrag; mit dem aktuellen Posten oder Bezug
P910-D1145	qsg	ZODIAC	PROSE	WHOLE[qsg]	LOCAL_WORKSHOP_CARD	GELERNTE LOKALE GANZKARTE	lies den im Muster bezeichneten Ringwert Z-W009	Z-W009	1	f67r2	lies den im Muster bezeichneten Ringwert Z-W009
P910-D1146	r	ZODIAC	PROSE	R	LEARNED_COMPONENT_RECIPE	MARKIERTER ZUSTAND	Kennungszustand		1	f67r2	setze den markierten Zustand
P910-D1147	ror	ZODIAC	PROSE	R+OR	LEARNED_COMPONENT_RECIPE	MARKIERTER ZUSTAND · ANSATZ ODER ZUBEREITUNG	Kennungszustand · lokaler Eintrag		1	f68r1	setze den markierten Zustand; mit dem lokalen Eintrag
P910-D1148	s	ZODIAC	PROSE	S	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER	Stern- oder Phasenkennung		1	f67r2	verwende die Stern- oder Phasenkennung
P910-D1149	saiin	ZODIAC	PROSE	S+AIIN	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · VORGESCHRIEBENES MASS	Stern- oder Phasenkennung · Zahl- oder Masswert der Stelle		1	f67r2	verwende die Stern- oder Phasenkennung; nach vorgeschriebenem Mass
P910-D1150	sain	ZODIAC	PROSE	S+AIN	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · PORTION ODER EINHEIT	Stern- oder Phasenkennung · Einheit im Ring		1	f67r2	verwende die Stern- oder Phasenkennung; eine Portion oder Einheit
P910-D1151	sal	ZODIAC	PROSE	S+AL	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · AUFNAHME- ODER ANSCHLUSSSTELLE	Stern- oder Phasenkennung · Figurenstelle		1	f67r2	verwende die Stern- oder Phasenkennung; an der Figurenstelle
P910-D1152	salsain	ZODIAC	PROSE	S+AL+S+AIN	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · AUFNAHME- ODER ANSCHLUSSSTELLE · KONTEXTMARKER · PORTION ODER EINHEIT	Stern- oder Phasenkennung · Figurenstelle · Stern- oder Phasenkennung · Einheit im Ring		1	f67r2	verwende die Stern- oder Phasenkennung; an der Figurenstelle; verwende die Stern- oder Phasenkennung; eine Portion oder Einheit
P910-D1153	saral	ZODIAC	PROSE	S+AR+AL	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · AUSGANGS- ODER ENTNAHMESTELLE · AUFNAHME- ODER ANSCHLUSSSTELLE	Stern- oder Phasenkennung · Bezugsstelle · Figurenstelle		1	f67r2	verwende die Stern- oder Phasenkennung; von der Bezugsstelle; an der Figurenstelle
P910-D1154	shees	ZODIAC	PROSE	SH+EE+S	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · LAENGERER GRAD · KONTEXTMARKER	Bezug festhalten · laengerer Ringwert · Stern- oder Phasenkennung		1	f67r2	halte den Bezug; im laengeren Grad; verwende die Stern- oder Phasenkennung
P910-D1155	sheody	ZODIAC	PROSE	SH+E+O+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · KURZER GRAD · AKTIVER REGISTERGANG · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	Bezug festhalten · kurzer Ringwert · Ringgang · Teilring · aktuelle Ringstelle		1	f67r2	halte den Bezug; im kurzen Grad; lies den Ringgang; an der Teil- oder Unteradresse; mit dem aktuellen Posten oder Bezug
P910-D1156	shey	ZODIAC	PROSE	SH+E+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Bezug festhalten · kurzer Ringwert · aktuelle Ringstelle		1	f68r1	halte den Bezug; im kurzen Grad; mit dem aktuellen Posten oder Bezug
P910-D1157	shokchy	ZODIAC	PROSE	SH+OK+CH+Y	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · GANG ANSETZEN ODER AKTIVIEREN · AUSWAEHLEN ODER ABNEHMEN · AKTUELLER POSTEN ODER BEZUG	Bezug festhalten · Ringstelle setzen · Kennung ablesen · aktuelle Ringstelle		1	f68r1	halte den Bezug; setze die Ringstelle; lies die Kennung; mit dem aktuellen Posten oder Bezug
P910-D1158	sodar	ZODIAC	PROSE	S+O+DA+R	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · AKTIVER REGISTERGANG · MARKIERTE ODER ZWEITE STUFE · MARKIERTER ZUSTAND	Stern- oder Phasenkennung · Ringgang · zweiter Ringwert · Kennungszustand		1	f67r2	verwende die Stern- oder Phasenkennung; lies den Ringgang; auf der markierten zweiten Stufe; setze den markierten Zustand
P910-D1159	soeey	ZODIAC	PROSE	S+O+EE+Y	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · AKTIVER REGISTERGANG · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Stern- oder Phasenkennung · Ringgang · laengerer Ringwert · aktuelle Ringstelle		1	f67r2	verwende die Stern- oder Phasenkennung; lies den Ringgang; im laengeren Grad; mit dem aktuellen Posten oder Bezug
