dictionary_entry_id	surface	register	usage_class	component_recipe	meaning_mode	owner_binding_required	events	physical_pages	loci	atomic_default_de	fluent_default_de
P912-D1193	socthody	HERBAL	PROSE	S+O+CTH+O+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	NO	1	f11r	f11r.2	KONTEXT/PROBE · GANG · STATUS · GANG · TEILADRESSE · DIESER POSTEN	prüfen oder weitergehen; den Verarbeitungsgang ausführen; den Zubereitungsstatus prüfen; den Verarbeitungsgang ausführen; an der Teiladresse; diesen Posten
P912-D1194	sodar	ZODIAC	PROSE	S+O+DA+R	NEW_COMPONENT_COMPOSITION	NO	1	f67r2	f67r2.24	KONTEXT/PROBE · GANG · ZWEITE STUFE · MARKIERTER ZUSTAND	die Sternkennung lesen; den Ringgang lesen; auf der zweiten Stufe; den Kennungszustand markieren
P912-D1195	soear	ZODIAC	LABEL	S+O+E+AR	OWNER_BOUND_COMPOUND_LABEL	YES	1	f67r2	f67r2.65	KONTEXT/PROBE · GANG · KURZ · QUELLSTELLE	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D1196	soeey	ZODIAC	PROSE	S+O+EE+Y	NEW_COMPONENT_COMPOSITION	NO	1	f67r2	f67r2.14	KONTEXT/PROBE · GANG · LANG · DIESER POSTEN	die Sternkennung lesen; den Ringgang lesen; länger; diesen Posten
P912-D1197	soiiin	BIOLOGICAL	PROSE	S+O+LOCAL_CHAR_I+IIN	REGISTER_COMPOSITION_WITH_LOCAL_SIGN	NO	1	f83r	f83r.24	KONTEXT/PROBE · GANG · I-KENNZEICHEN · STUFE	die Station prüfen; den Stationsgang ausführen; mit lokalem I-Kennzeichen; auf der Stufe
P912-D1198	sokeedy	BIOLOGICAL	PROSE	S+OK+EE+DY	LEARNED_COMPONENT_RECIPE	NO	1	f75r	f75r.41	KONTEXT/PROBE · ANSETZEN · LANG · SCHLUSS	die Station prüfen; die Station ansetzen; länger; den Schritt schließen
P912-D1199	sokoly	BIOLOGICAL	LABEL	S+OK+OL+Y	OWNER_BOUND_COMPOUND_LABEL	YES	1	f82r	f82r.42	KONTEXT/PROBE · ANSETZEN · FORTSETZEN · DIESER POSTEN	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D1200	sol	BIOLOGICAL	PROSE	OL	LEARNED_COMPONENT_RECIPE	NO	12	f75r|f82r|f83r	f75r.15|f75r.18|f75r.28|f75r.36|f82r.5|f83r.2|f83r.20|f83r.21|f83r.37|f83r.42|f83r.49|f83r.55	FORTSETZEN	fortsetzen
P912-D1201	solarol	BIOLOGICAL	PROSE	S+OL+AR+OL	NEW_COMPONENT_COMPOSITION	NO	1	f82r	f82r.13	KONTEXT/PROBE · FORTSETZEN · QUELLSTELLE · FORTSETZEN	die Station prüfen; fortsetzen; von der Quellstelle; fortsetzen
P912-D1202	solchedy	BIOLOGICAL	PROSE	S+OL+CHD+Y	NEW_COMPONENT_COMPOSITION	NO	1	f83r	f83r.40	KONTEXT/PROBE · FORTSETZEN · UMSETZEN · DIESER POSTEN	die Station prüfen; fortsetzen; den Posten umsetzen; diesen Posten
P912-D1203	solchkal	BIOLOGICAL	PROSE	S+OL+CHK+AL	NEW_COMPONENT_COMPOSITION	NO	1	f83r	f83r.53	KONTEXT/PROBE · FORTSETZEN · ZUSTAND BEHANDELN · ZIELSTELLE	die Station prüfen; fortsetzen; den Stationszustand behandeln; zur Zielstelle
P912-D1204	soldy	BIOLOGICAL	PROSE	S+OL+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	NO	1	f83r	f83r.18	KONTEXT/PROBE · FORTSETZEN · TEILADRESSE · DIESER POSTEN	die Station prüfen; fortsetzen; an der Teiladresse; diesen Posten
P912-D1205	solkaiin	BIOLOGICAL	PROSE	SOLK+AIIN	LEARNED_COMPONENT_RECIPE	NO	1	f82r	f82r.3	SAMMELSTELLE · SOLL-MASS	an der Auffangstelle sammeln; nach Sollmaß
P912-D1206	solkeedy	BIOLOGICAL	PROSE	SOLK+EE+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	NO	2	f83r	f83r.20|f83r.21	SAMMELSTELLE · LANG · TEILADRESSE · DIESER POSTEN	an der Auffangstelle sammeln; länger; an der Teiladresse; diesen Posten
P912-D1207	solkeey	BIOLOGICAL	PROSE	SOLK+EE+Y	LEARNED_COMPONENT_RECIPE	NO	2	f81v|f83r	f81v.19|f83r.52	SAMMELSTELLE · LANG · DIESER POSTEN	an der Auffangstelle sammeln; länger; diesen Posten
P912-D1208	solkey	BIOLOGICAL	PROSE	SOLK+E+Y	LEARNED_COMPONENT_RECIPE	NO	1	f83r	f83r.41	SAMMELSTELLE · KURZ · DIESER POSTEN	an der Auffangstelle sammeln; kurz; diesen Posten
P912-D1209	sols	BIOLOGICAL	LABEL	OL+S	OWNER_BOUND_COMPOUND_LABEL	YES	1	f75r	f75r.49	FORTSETZEN · KONTEXT/PROBE	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D1210	solshed	BIOLOGICAL	PROSE	S+OL+SHED	NEW_COMPONENT_COMPOSITION	NO	1	f83r	f83r.7	KONTEXT/PROBE · FORTSETZEN · RUHESTUFE	die Station prüfen; fortsetzen; an der Station halten
P912-D1211	solshedy	BIOLOGICAL	PROSE	OL+SH+E+DY	LEARNED_COMPONENT_RECIPE	NO	1	f82r	f82r.7	FORTSETZEN · HALTEN · KURZ · SCHLUSS	fortsetzen; den Posten halten; kurz; den Schritt schließen
P912-D1212	sor	BIOLOGICAL	PROSE	S+OR	LEARNED_COMPONENT_RECIPE	NO	3	f75r|f83r	f75r.8|f83r.11|f83r.36	KONTEXT/PROBE · ANSATZ/EINTRAG	die Station prüfen; mit dem Arbeitsansatz
P912-D1213	sor	HERBAL	PROSE	S+OR	LEARNED_COMPONENT_RECIPE	NO	1	f10r	f10r.4	KONTEXT/PROBE · ANSATZ/EINTRAG	prüfen oder weitergehen; mit dem Pflanzenansatz
P912-D1214	sor	ZODIAC	PROSE	S+OR	LEARNED_COMPONENT_RECIPE	NO	1	f67r2	f67r2.39	KONTEXT/PROBE · ANSATZ/EINTRAG	die Sternkennung lesen; mit dem lokalen Eintrag
P912-D1215	soraiir	ZODIAC	PROSE	S+OR+AIIN+R	REPAIRED_COMPONENT_COMPOSITION	NO	1	f67r2	f67r2.17	KONTEXT/PROBE · ANSATZ/EINTRAG · SOLL-MASS · MARKIERTER ZUSTAND	die Sternkennung lesen; mit dem lokalen Eintrag; nach Sollmaß; den Kennungszustand markieren
P912-D1216	sororl	BIOLOGICAL	LABEL	S+OR+OR+L	OWNER_BOUND_COMPOUND_LABEL	YES	1	f82r	f82r.40	KONTEXT/PROBE · ANSATZ/EINTRAG · ANSATZ/EINTRAG · LEITEN	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D1217	sorory	PHARMA	LABEL	S+OR+OR+Y	OWNER_BOUND_COMPOUND_LABEL	YES	1	f88r	f88r.16	KONTEXT/PROBE · ANSATZ/EINTRAG · ANSATZ/EINTRAG · DIESER POSTEN	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D1218	sos	ZODIAC	RING_TEXT	S_ADDR+O+S_ADDR	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.1	S-ADRESSE · GANG · S-ADRESSE	an der S-Adresse; den Ringgang lesen; an der S-Adresse
P912-D1219	sosho	ZODIAC	PROSE	S+O+SH+O	NEW_COMPONENT_COMPOSITION	NO	1	f67r2	f67r2.42	KONTEXT/PROBE · GANG · HALTEN · GANG	die Sternkennung lesen; den Ringgang lesen; den Bezug halten; den Ringgang lesen
P912-D1220	sotaiin	BIOLOGICAL	PROSE	S+OT+AIIN	NEW_COMPONENT_COMPOSITION	NO	1	f82r	f82r.7	KONTEXT/PROBE · DANACH · SOLL-MASS	die Station prüfen; danach; nach Sollmaß
P912-D1221	sotchy	HERBAL	PROSE	S+OT+Y	LEARNED_COMPONENT_RECIPE	NO	1	f13r	f13r.10	KONTEXT/PROBE · DANACH · DIESER POSTEN	prüfen oder weitergehen; danach; diesen Posten
P912-D1222	sotodan	HERBAL	PROSE	S+OT+O+D_ADDR+AN	NEW_COMPONENT_COMPOSITION	NO	1	f56r	f56r.18	KONTEXT/PROBE · DANACH · GANG · TEILADRESSE · ZUSATZ	prüfen oder weitergehen; danach; den Verarbeitungsgang ausführen; an der Teiladresse; mit einem Zusatz
P912-D1223	ssheckhy	BIOLOGICAL	PROSE	S+SH+E+CKH+Y	LEARNED_COMPONENT_RECIPE	NO	1	f75r	f75r.12	KONTEXT/PROBE · HALTEN · KURZ · DURCHLASS · DIESER POSTEN	die Station prüfen; den Posten halten; kurz; durch den Durchlass; diesen Posten
P912-D1224	sshedy	BIOLOGICAL	PROSE	S+SH+E+DY	LEARNED_COMPONENT_RECIPE	NO	1	f75r	f75r.45	KONTEXT/PROBE · HALTEN · KURZ · SCHLUSS	die Station prüfen; den Posten halten; kurz; den Schritt schließen
P912-D1225	ssheol	BIOLOGICAL	PROSE	S+SH+E+OL	LEARNED_COMPONENT_RECIPE	NO	1	f75r	f75r.2	KONTEXT/PROBE · HALTEN · KURZ · FORTSETZEN	die Station prüfen; den Posten halten; kurz; fortsetzen
P912-D1226	sshey	BIOLOGICAL	PROSE	S+SH+E+Y	LEARNED_COMPONENT_RECIPE	NO	1	f75r	f75r.23	KONTEXT/PROBE · HALTEN · KURZ · DIESER POSTEN	die Station prüfen; den Posten halten; kurz; diesen Posten
P912-D1227	sshey	ZODIAC	PROSE	S+SH+E+Y	LEARNED_COMPONENT_RECIPE	NO	1	f67r2	f67r2.73	KONTEXT/PROBE · HALTEN · KURZ · DIESER POSTEN	die Sternkennung lesen; den Bezug halten; kurz; diesen Posten
P912-D1228	sshkchdy	BIOLOGICAL	PROSE	SH+K+CHD+DY	LEARNED_COMPONENT_RECIPE	NO	1	f81v	f81v.17	HALTEN · ZUORDNEN/ZUGEBEN · UMSETZEN · SCHLUSS	den Posten halten; den Posten einsetzen; den Posten umsetzen; den Schritt schließen
P912-D1229	ssholshecthy	BIOLOGICAL	PROSE	S+SH+O+LSH+E+CTH+Y	NEW_COMPONENT_COMPOSITION	NO	1	f82r	f82r.9	KONTEXT/PROBE · HALTEN · GANG · WASCHEN/SPUELEN · KURZ · STATUS · DIESER POSTEN	die Station prüfen; den Posten halten; den Stationsgang ausführen; die Station spülen; kurz; den Stationsstatus prüfen; diesen Posten
P912-D1230	sy	BIOLOGICAL	PROSE	Y	LEARNED_COMPONENT_RECIPE	NO	3	f75r|f83r	f75r.41|f83r.14|f83r.33	DIESER POSTEN	diesen Posten
P912-D1231	sy	ZODIAC	PROSE	Y	LEARNED_COMPONENT_RECIPE	NO	1	f67r2	f67r2.73	DIESER POSTEN	diesen Posten
P912-D1232	sykos	ZODIAC	LABEL	S+Y+K+O+S_ADDR	OWNER_BOUND_COMPOUND_LABEL	YES	1	f67r2	f67r2.4	KONTEXT/PROBE · DIESER POSTEN · ZUORDNEN/ZUGEBEN · GANG · S-ADRESSE	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D1233	t	HERBAL	PROSE	T	NEW_COMPONENT_COMPOSITION	NO	1	f56r	f56r.10	BEARBEITEN/MARKIEREN	den Teil bearbeiten
P912-D1234	taiin	BIOLOGICAL	PROSE	T+AIIN	NEW_COMPONENT_COMPOSITION	NO	1	f82r	f82r.32	BEARBEITEN/MARKIEREN · SOLL-MASS	den Abschnitt bedienen; nach Sollmaß
P912-D1235	taiin	HERBAL	PROSE	T+AIIN	NEW_COMPONENT_COMPOSITION	NO	1	f10r	f10r.6	BEARBEITEN/MARKIEREN · SOLL-MASS	den Teil bearbeiten; nach Sollmaß
P912-D1236	tal	BIOLOGICAL	PROSE	T+AL	NEW_COMPONENT_COMPOSITION	NO	1	f83r	f83r.15	BEARBEITEN/MARKIEREN · ZIELSTELLE	den Abschnitt bedienen; zur Zielstelle
P912-D1237	talam	HERBAL	PROSE	T+AL+AM_ADDR	LEARNED_COMPONENT_RECIPE	NO	1	f55v	f55v.5	BEARBEITEN/MARKIEREN · ZIELSTELLE · GEGEN-/INNENFELD	den Teil bearbeiten; zur Zielstelle; am Gegen-/Innenfeld
P912-D1238	talody	HERBAL	PROSE	T+AL+O+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	NO	1	f55v	f55v.8	BEARBEITEN/MARKIEREN · ZIELSTELLE · GANG · TEILADRESSE · DIESER POSTEN	den Teil bearbeiten; zur Zielstelle; den Verarbeitungsgang ausführen; an der Teiladresse; diesen Posten
P912-D1239	tar	BIOLOGICAL	PROSE	T+AR	LEARNED_COMPONENT_RECIPE	NO	1	f83r	f83r.13	BEARBEITEN/MARKIEREN · QUELLSTELLE	den Abschnitt bedienen; von der Quellstelle
P912-D1240	tar	HERBAL	PROSE	T+AR	LEARNED_COMPONENT_RECIPE	NO	1	f55v	f55v.8	BEARBEITEN/MARKIEREN · QUELLSTELLE	den Teil bearbeiten; von der Quellstelle
P912-D1241	tar	ZODIAC	LABEL	T+AR	OWNER_BOUND_COMPOUND_LABEL	YES	1	f70v	f70v1.2	BEARBEITEN/MARKIEREN · QUELLSTELLE	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D1242	tchd	BIOLOGICAL	PROSE	T+CHD	NEW_COMPONENT_COMPOSITION	NO	1	f81v	f81v.25	BEARBEITEN/MARKIEREN · UMSETZEN	den Abschnitt bedienen; den Posten umsetzen
P912-D1243	tchedy	BIOLOGICAL	PROSE	T+CHD+Y	LEARNED_COMPONENT_RECIPE	NO	4	f75r|f83r	f75r.28|f83r.1|f83r.16|f83r.23	BEARBEITEN/MARKIEREN · UMSETZEN · DIESER POSTEN	den Abschnitt bedienen; den Posten umsetzen; diesen Posten
P912-D1244	tcheol	BIOLOGICAL	PROSE	T+CHEO+L	NEW_COMPONENT_COMPOSITION	NO	1	f82r	f82r.13	BEARBEITEN/MARKIEREN · REGISTER-EINTRAG · LEITEN	den Abschnitt bedienen; den Arbeitsinhalt verwenden; weiterleiten
P912-D1245	tcho	HERBAL	PROSE	T+CH+O	NEW_COMPONENT_COMPOSITION	NO	1	f56r	f56r.15	BEARBEITEN/MARKIEREN · ENTNEHMEN/ABLESEN · GANG	den Teil bearbeiten; den Pflanzenteil entnehmen; den Verarbeitungsgang ausführen
P912-D1246	tchody	HERBAL	PROSE	T+CH+O+DY	LEARNED_COMPONENT_RECIPE	NO	1	f11r	f11r.1	BEARBEITEN/MARKIEREN · ENTNEHMEN/ABLESEN · GANG · SCHLUSS	den Teil bearbeiten; den Pflanzenteil entnehmen; den Verarbeitungsgang ausführen; den Schritt schließen
P912-D1247	tchoky	HERBAL	PROSE	T+OK+Y	NEW_COMPONENT_COMPOSITION	NO	1	f56r	f56r.9	BEARBEITEN/MARKIEREN · ANSETZEN · DIESER POSTEN	den Teil bearbeiten; die Zubereitung ansetzen; diesen Posten
P912-D1248	tchol	HERBAL	PROSE	T+OL	NEW_COMPONENT_COMPOSITION	NO	3	f11r|f56r	f11r.5|f56r.15|f56r.9	BEARBEITEN/MARKIEREN · FORTSETZEN	den Teil bearbeiten; fortsetzen
P912-D1249	tchor	HERBAL	PROSE	T+CH+OR	LEARNED_COMPONENT_RECIPE	NO	1	f13r	f13r.6	BEARBEITEN/MARKIEREN · ENTNEHMEN/ABLESEN · ANSATZ/EINTRAG	den Teil bearbeiten; den Pflanzenteil entnehmen; mit dem Pflanzenansatz
P912-D1250	tchy	HERBAL	PROSE	T+Y	LEARNED_COMPONENT_RECIPE	NO	1	f10r	f10r.3	BEARBEITEN/MARKIEREN · DIESER POSTEN	den Teil bearbeiten; diesen Posten
P912-D1251	tchy	ZODIAC	RING_TEXT	T+Y	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.1	BEARBEITEN/MARKIEREN · DIESER POSTEN	die Stelle markieren; diesen Posten
P912-D1252	techedy	BIOLOGICAL	PROSE	T+E+CHD+Y	NEW_COMPONENT_COMPOSITION	NO	1	f83r	f83r.31	BEARBEITEN/MARKIEREN · KURZ · UMSETZEN · DIESER POSTEN	den Abschnitt bedienen; kurz; den Posten umsetzen; diesen Posten
P912-D1253	tedy	BIOLOGICAL	PROSE	T+E+DY	LEARNED_COMPONENT_RECIPE	NO	2	f75r|f81v	f75r.10|f81v.27	BEARBEITEN/MARKIEREN · KURZ · SCHLUSS	den Abschnitt bedienen; kurz; den Schritt schließen
P912-D1254	teeo	ZODIAC	RING_TEXT	T+EE+O	NEW_COMPONENT_COMPOSITION	NO	1	f69v	f69v.1	BEARBEITEN/MARKIEREN · LANG · GANG	die Stelle markieren; länger; den Ringgang lesen
P912-D1255	teey	ZODIAC	RING_TEXT	T+EE+Y	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.21	BEARBEITEN/MARKIEREN · LANG · DIESER POSTEN	die Stelle markieren; länger; diesen Posten
P912-D1256	teodaiin	ZODIAC	RING_TEXT	T+E+O+AIIN	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.32	BEARBEITEN/MARKIEREN · KURZ · GANG · SOLL-MASS	die Stelle markieren; kurz; den Ringgang lesen; nach Sollmaß
P912-D1257	teol	BIOLOGICAL	PROSE	E+OL	LEARNED_COMPONENT_RECIPE	NO	1	f81v	f81v.24	KURZ · FORTSETZEN	kurz; fortsetzen
P912-D1258	teol	PHARMA	PROSE	E+OL	LEARNED_COMPONENT_RECIPE	NO	1	f88r	f88r.21	KURZ · FORTSETZEN	kurz; fortsetzen
P912-D1259	tey	ZODIAC	RING_TEXT	T+E+Y	REPAIRED_COMPONENT_COMPOSITION	NO	1	f69v	f69v.1	BEARBEITEN/MARKIEREN · KURZ · DIESER POSTEN	die Stelle markieren; kurz; diesen Posten
P912-D1260	to	ZODIAC	RING_TEXT	T+O	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v1.1	BEARBEITEN/MARKIEREN · GANG	die Stelle markieren; den Ringgang lesen
P912-D1261	tochso	ZODIAC	PROSE	T+O+CH+S+O	NEW_COMPONENT_COMPOSITION	NO	1	f68r1	f68r1.2	BEARBEITEN/MARKIEREN · GANG · ENTNEHMEN/ABLESEN · KONTEXT/PROBE · GANG	die Stelle markieren; den Ringgang lesen; die Kennung ablesen; die Sternkennung lesen; den Ringgang lesen
P912-D1262	todaiin	ZODIAC	PROSE	T+O+AIIN	LEARNED_COMPONENT_RECIPE	NO	1	f67r2	f67r2.48	BEARBEITEN/MARKIEREN · GANG · SOLL-MASS	die Stelle markieren; den Ringgang lesen; nach Sollmaß
P912-D1263	todaiin	ZODIAC	RING_TEXT	T+O+AIIN	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.1	BEARBEITEN/MARKIEREN · GANG · SOLL-MASS	die Stelle markieren; den Ringgang lesen; nach Sollmaß
P912-D1264	tol	BIOLOGICAL	PROSE	T+OL	NEW_COMPONENT_COMPOSITION	NO	1	f83r	f83r.26	BEARBEITEN/MARKIEREN · FORTSETZEN	den Abschnitt bedienen; fortsetzen
P912-D1265	tol	ZODIAC	LABEL	T+OL	OWNER_BOUND_COMPOUND_LABEL	YES	1	f67r2	f67r2.56	BEARBEITEN/MARKIEREN · FORTSETZEN	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D1266	torchy	HERBAL	PROSE	T+OR+Y	LEARNED_COMPONENT_RECIPE	NO	1	f13r	f13r.8	BEARBEITEN/MARKIEREN · ANSATZ/EINTRAG · DIESER POSTEN	den Teil bearbeiten; mit dem Pflanzenansatz; diesen Posten
P912-D1267	torshor	HERBAL	PROSE	T+OR+SH+OR	LEARNED_COMPONENT_RECIPE	NO	1	f13r	f13r.1	BEARBEITEN/MARKIEREN · ANSATZ/EINTRAG · HALTEN · ANSATZ/EINTRAG	den Teil bearbeiten; mit dem Pflanzenansatz; den Ansatz halten; mit dem Pflanzenansatz
P912-D1268	tshey	BIOLOGICAL	PROSE	SH+E+Y	LEARNED_COMPONENT_RECIPE	NO	1	f82r	f82r.26	HALTEN · KURZ · DIESER POSTEN	den Posten halten; kurz; diesen Posten
P912-D1269	tshol	HERBAL	PROSE	T+SH+OL	LEARNED_COMPONENT_RECIPE	NO	1	f11r	f11r.1	BEARBEITEN/MARKIEREN · HALTEN · FORTSETZEN	den Teil bearbeiten; den Ansatz halten; fortsetzen
P912-D1270	tshy	HERBAL	PROSE	T+Y	LEARNED_COMPONENT_RECIPE	NO	1	f13r	f13r.5	BEARBEITEN/MARKIEREN · DIESER POSTEN	den Teil bearbeiten; diesen Posten
P912-D1271	y	BIOLOGICAL	PROSE	Y	LEARNED_COMPONENT_RECIPE	NO	1	f81v	f81v.25	DIESER POSTEN	diesen Posten
P912-D1272	y	HERBAL	PROSE	Y	LEARNED_COMPONENT_RECIPE	NO	13	f10r|f11r|f13r|f55v|f56r	f10r.7|f11r.2|f11r.5|f11r.6|f13r.2|f13r.3|f55v.10|f55v.11|f55v.8|f56r.1|f56r.10|f56r.6	DIESER POSTEN	diesen Posten
P912-D1273	y	ZODIAC	LABEL	Y	OWNER_BOUND_COMPOUND_LABEL	YES	1	f67r2	f67r2.54	DIESER POSTEN	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D1274	y	ZODIAC	PROSE	Y	LEARNED_COMPONENT_RECIPE	NO	1	f67r2	f67r2.16	DIESER POSTEN	diesen Posten
P912-D1275	y	ZODIAC	RING_TEXT	Y	LEARNED_COMPONENT_RECIPE	NO	7	f69v	f69v.1|f69v.2	DIESER POSTEN	diesen Posten
P912-D1276	yar	BIOLOGICAL	PROSE	Y+AR	NEW_COMPONENT_COMPOSITION	NO	1	f81v	f81v.9	DIESER POSTEN · QUELLSTELLE	diesen Posten; von der Quellstelle
P912-D1277	ycheody	ZODIAC	PROSE	Y+CHEO+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	NO	1	f67r2	f67r2.45	DIESER POSTEN · REGISTER-EINTRAG · TEILADRESSE · DIESER POSTEN	diesen Posten; den lokalen Eintrag lesen; an der Teiladresse; diesen Posten
P912-D1278	ycheor	HERBAL	PROSE	Y+CHEO+R	NEW_COMPONENT_COMPOSITION	NO	1	f10r	f10r.6	DIESER POSTEN · REGISTER-EINTRAG · MARKIERTER ZUSTAND	diesen Posten; den Auszug verwenden; den Zustand markieren
P912-D1279	ychey	BIOLOGICAL	LABEL	Y+Y	OWNER_BOUND_COMPOUND_LABEL	YES	1	f75r	f75r.48	DIESER POSTEN · DIESER POSTEN	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D1280	ychey	PHARMA	PROSE	Y+Y	LEARNED_COMPONENT_RECIPE	NO	1	f88r	f88r.22	DIESER POSTEN · DIESER POSTEN	diesen Posten; diesen Posten
P912-D1281	ychey	ZODIAC	RING_TEXT	Y+Y	LEARNED_COMPONENT_RECIPE	NO	1	f69v	f69v.2	DIESER POSTEN · DIESER POSTEN	diesen Posten; diesen Posten
P912-D1282	ychocphy	HERBAL	PROSE	Y+CH+O+CPH+Y	CPH_COMPONENT_COMPOSITION	NO	1	f56r	f56r.1	DIESER POSTEN · ENTNEHMEN/ABLESEN · GANG · GEGEN-/EMPFANGSGANG · DIESER POSTEN	diesen Posten; den Pflanzenteil entnehmen; den Verarbeitungsgang ausführen; in den Nachlauf oder zweiten Durchgang geben; diesen Posten
P912-D1283	ychty	BIOLOGICAL	LABEL	Y+CH+T+Y	OWNER_BOUND_COMPOUND_LABEL	YES	1	f75r	f75r.50	DIESER POSTEN · ENTNEHMEN/ABLESEN · BEARBEITEN/MARKIEREN · DIESER POSTEN	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D1284	ydaiin	ZODIAC	PROSE	Y+D_ADDR+AIIN	NEW_COMPONENT_COMPOSITION	NO	2	f67r2	f67r2.72	DIESER POSTEN · TEILADRESSE · SOLL-MASS	diesen Posten; an der Teiladresse; nach Sollmaß
P912-D1285	ydain	BIOLOGICAL	PROSE	Y+AIN	LEARNED_COMPONENT_RECIPE	NO	1	f75r	f75r.20	DIESER POSTEN · PORTION	diesen Posten; eine Portion
P912-D1286	ydal	HERBAL	PROSE	Y+AL	LEARNED_COMPONENT_RECIPE	NO	1	f13r	f13r.2	DIESER POSTEN · ZIELSTELLE	diesen Posten; zur Zielstelle
P912-D1287	ydam	ZODIAC	PROSE	Y+DA+AM_ADDR	NEW_COMPONENT_COMPOSITION	NO	1	f67r2	f67r2.25	DIESER POSTEN · ZWEITE STUFE · GEGEN-/INNENFELD	diesen Posten; auf der zweiten Stufe; am Gegen-/Innenfeld
P912-D1288	ydchos	ZODIAC	PROSE	Y+D_ADDR+CH+O+S	NEW_COMPONENT_COMPOSITION	NO	1	f67r2	f67r2.19	DIESER POSTEN · TEILADRESSE · ENTNEHMEN/ABLESEN · GANG · KONTEXT/PROBE	diesen Posten; an der Teiladresse; die Kennung ablesen; den Ringgang lesen; die Sternkennung lesen
P912-D1289	ydoly	ZODIAC	PROSE	Y+D_ADDR+OL+Y	NEW_COMPONENT_COMPOSITION	NO	1	f67r2	f67r2.72	DIESER POSTEN · TEILADRESSE · FORTSETZEN · DIESER POSTEN	diesen Posten; an der Teiladresse; fortsetzen; diesen Posten
P912-D1290	ydy	BIOLOGICAL	PROSE	Y+DY	REPAIRED_COMPONENT_COMPOSITION	NO	1	f82r	f82r.24	DIESER POSTEN · SCHLUSS	diesen Posten; den Schritt schließen
P912-D1291	yekees	ZODIAC	PROSE	Y+E+K+EE+S	NEW_COMPONENT_COMPOSITION	NO	1	f67r2	f67r2.46	DIESER POSTEN · KURZ · ZUORDNEN/ZUGEBEN · LANG · KONTEXT/PROBE	diesen Posten; kurz; den Wert zuordnen; länger; die Sternkennung lesen
P912-D1292	yetey	ZODIAC	RING_TEXT	Y+E+T+E+Y	LEARNED_COMPONENT_RECIPE	NO	1	f69v	f69v.2	DIESER POSTEN · KURZ · BEARBEITEN/MARKIEREN · KURZ · DIESER POSTEN	diesen Posten; kurz; die Stelle markieren; kurz; diesen Posten
P912-D1293	yfain	ZODIAC	LABEL	Y+LOCAL_CHAR_F+AIN	OWNER_BOUND_COMPOUND_LABEL	YES	1	f67r2	f67r2.47	DIESER POSTEN · F-KENNZEICHEN · PORTION	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D1294	yka	ZODIAC	RING_TEXT	Y+K+A_ADDR	LEARNED_COMPONENT_RECIPE	NO	1	f69v	f69v.2	DIESER POSTEN · ZUORDNEN/ZUGEBEN · LOKALE ADRESSE	diesen Posten; den Wert zuordnen; an der lokalen Adresse
P912-D1295	ykady	ZODIAC	RING_TEXT	Y+K+A_ADDR+Y	LEARNED_COMPONENT_RECIPE	NO	1	f69v	f69v.2	DIESER POSTEN · ZUORDNEN/ZUGEBEN · LOKALE ADRESSE · DIESER POSTEN	diesen Posten; den Wert zuordnen; an der lokalen Adresse; diesen Posten
P912-D1296	ykaiin	BIOLOGICAL	PROSE	Y+K+AIIN	LEARNED_COMPONENT_RECIPE	NO	1	f81v	f81v.23	DIESER POSTEN · ZUORDNEN/ZUGEBEN · SOLL-MASS	diesen Posten; den Posten einsetzen; nach Sollmaß
P912-D1297	ykaiin	HERBAL	PROSE	Y+K+AIIN	LEARNED_COMPONENT_RECIPE	NO	2	f55v	f55v.11|f55v.6	DIESER POSTEN · ZUORDNEN/ZUGEBEN · SOLL-MASS	diesen Posten; Material zugeben; nach Sollmaß
