language	model_kind	config	seed	unit	category	output	train_occurrences	held_occurrences
old_italian	real	primary_42L_4D_34S_7N_11W	107	CEy	L	a	171	113
old_italian	real	primary_42L_4D_34S_7N_11W	107	Ceol	L	e	167	77
old_italian	real	primary_42L_4D_34S_7N_11W	107	daI	S	de	165	148
old_italian	real	primary_42L_4D_34S_7N_11W	107	os	S	ti	164	86
old_italian	real	primary_42L_4D_34S_7N_11W	107	qol	L	l	158	45
old_italian	real	primary_42L_4D_34S_7N_11W	107	lk	S	mon	156	249
old_italian	real	primary_42L_4D_34S_7N_11W	107	qokEy	L	i	149	134
old_italian	real	primary_42L_4D_34S_7N_11W	107	okaN	L	d	144	92
old_italian	real	primary_42L_4D_34S_7N_11W	107	okal	L	s	143	52
old_italian	real	primary_42L_4D_34S_7N_11W	107	m	L	i	138	80
old_italian	real	primary_42L_4D_34S_7N_11W	107	otal	L	l	130	48
old_italian	real	primary_42L_4D_34S_7N_11W	107	oky	L	l	129	44
old_italian	real	primary_42L_4D_34S_7N_11W	107	oty	L	l	127	48
old_italian	real	primary_42L_4D_34S_7N_11W	107	P	L	i	107	66
old_italian	real	primary_42L_4D_34S_7N_11W	107	n	S	tu	86	37
old_italian	real	primary_42L_4D_34S_7N_11W	107	g	L	i	73	38
old_italian	real	primary_42L_4D_34S_7N_11W	107	F	D	ii	35	13
old_italian	real	primary_42L_4D_34S_7N_11W	107	I	L	m	18	9
old_italian	real	primary_42L_4D_34S_7N_11W	107	x	L	n	14	11
old_italian	real	primary_42L_4D_34S_7N_11W	107	b	L	d	12	3
old_italian	real	primary_42L_4D_34S_7N_11W	107	j	D	ee	7	3
old_italian	real	primary_42L_4D_34S_7N_11W	107	u	L	d	5	3
old_italian	real	primary_42L_4D_34S_7N_11W	107	c	L	m	4	1
old_italian	real	primary_42L_4D_34S_7N_11W	107	h	L	n	2	1
old_italian	real	primary_42L_4D_34S_7N_11W	107	z	D	ss	2	1
old_italian	real	primary_42L_4D_34S_7N_11W	107	v	D	xx	1	0
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	ol	W	come	1825	712
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	y	W	quanto	1554	554
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	C	W	rispuose	1445	711
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	ar	W	parole	1423	766
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	or	W	dicendo	1322	535
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	s	W	questa	1322	486
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	aN	S	se	1169	556
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	d	W	quelle	1144	597
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	o	W	convien	1126	609
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	ok	W	comincio	1084	625
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	ot	N		1033	689
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	k	W	parte	1025	478
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	al	S	sta	915	476
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	S	S	vol	910	439
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	t	S	ver	883	359
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Ce	N		866	609
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	qok	W	tutti	862	444
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	daN	S	ti	844	387
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Cedy	S	non	732	448
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	qot	N		727	353
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	e	N		699	453
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Cy	S	chi	671	212
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	E	N		669	497
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	l	S	tra	666	524
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	ody	S	era	608	272
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	dy	S	sto	603	204
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	aI	S	del	597	414
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	p	N		572	338
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Se	S	si	570	260
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Col	S	lor	522	188
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Cey	S	che	521	264
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Ey	L	e	505	370
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	ey	L	e	498	259
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Edy	S	giu	469	312
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	edy	S	tro	446	253
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	od	S	di	445	222
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Sedy	S	ran	418	173
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	am	S	tre	408	242
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	olk	S	vi	402	152
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	yk	S	par	396	149
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Cor	S	lui	376	100
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	yt	N		375	90
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	r	L	a	374	250
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	qo	S	per	371	233
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Co	S	col	364	121
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	dal	S	le	362	174
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	T	L	i	344	121
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	dar	L	e	341	227
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Cdy	S	da	331	167
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	a	S	tor	278	128
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Ky	L	e	273	120
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	ai	L	a	264	143
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	air	S	gio	254	210
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Ty	L	e	251	74
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	K	S	su	250	98
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Sey	S	nte	236	148
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	N	L	l	222	88
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	f	L	a	220	104
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	ky	L	o	204	69
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	So	S	man	201	76
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	qokaI	D	ii	201	74
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	i	L	r	199	118
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	op	L	a	198	110
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Sol	L	e	195	51
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	qokaN	L	d	190	72
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	qokEdy	S	est	189	105
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	qokal	S	qua	187	41
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	qokedy	L	i	185	62
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	CE	L	n	178	98
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Sy	L	l	173	68
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	eol	S	ava	173	75
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	q	S	gra	173	71
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	CEy	L	l	171	113
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	Ceol	S	una	167	77
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	daI	L	l	165	148
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	os	S	ove	164	86
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	qol	L	i	158	45
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	lk	S	mon	156	249
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	qokEy	L	o	149	134
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	okaN	L	a	144	92
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	okal	L	i	143	52
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	m	S	de	138	80
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	otal	L	a	130	48
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	oky	L	l	129	44
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	oty	S	ell	127	48
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	P	L	n	107	66
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	n	L	i	86	37
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	g	L	l	73	38
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	F	L	n	35	13
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	I	L	n	18	9
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	x	D	xx	14	11
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	b	L	o	12	3
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	j	D	ll	7	3
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	u	L	d	5	3
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	c	L	d	4	1
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	h	D	nn	2	1
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	z	L	c	2	1
old_italian	real	sensitivity_36L_4D_40S_7N_11W	311	v	L	i	1	0
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	ol	W	questa	1825	712
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	y	W	questo	1554	554
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	C	W	comincio	1445	711
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	ar	W	passo	1423	766
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	or	W	dinanzi	1322	535
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	s	S	sta	1322	486
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	aN	S	non	1169	556
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	d	W	quello	1144	597
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	o	W	sotto	1126	609
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	ok	S	man	1084	625
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	ot	N		1033	689
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	k	W	questi	1025	478
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	al	W	passi	915	476
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	S	W	monte	910	439
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	t	W	dove	883	359
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Ce	S	chi	866	609
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	qok	S	ser	862	444
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	daN	S	le	844	387
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Cedy	S	tro	732	448
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	qot	S	per	727	353
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	e	N		699	453
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Cy	S	con	671	212
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	E	N		669	497
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	l	S	ma	666	524
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	ody	S	che	608	272
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	dy	S	te	603	204
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	aI	S	tan	597	414
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	p	N		572	338
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Se	S	tri	570	260
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Col	S	de	522	188
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Cey	S	gia	521	264
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Ey	L	e	505	370
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	ey	L	e	498	259
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Edy	L	e	469	312
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	edy	L	e	446	253
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	od	N		445	222
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Sedy	S	la	418	173
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	am	L	e	408	242
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	olk	L	s	402	152
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	yk	S	ver	396	149
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Cor	S	cio	376	100
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	yt	S	pri	375	90
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	r	S	piu	374	250
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	qo	S	tre	371	233
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Co	S	suo	364	121
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	dal	S	lui	362	174
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	T	S	si	344	121
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	dar	S	tra	341	227
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Cdy	S	tu	331	167
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	a	S	ta	278	128
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Ky	L	l	273	120
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	ai	N		264	143
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	air	L	a	254	210
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Ty	S	mi	251	74
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	K	L	n	250	98
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Sey	L	i	236	148
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	N	L	i	222	88
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	f	S	ci	220	104
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	ky	S	ne	204	69
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	So	S	qui	201	76
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	qokaI	D	ee	201	74
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	i	N		199	118
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	op	S	ar	198	110
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Sol	S	pie	195	51
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	qokaN	L	d	190	72
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	qokEdy	S	el	189	105
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	qokal	S	in	187	41
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	qokedy	L	s	185	62
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	CE	L	e	178	98
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Sy	L	a	173	68
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	eol	S	ome	173	75
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	q	L	n	173	71
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	CEy	L	l	171	113
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	Ceol	S	giu	167	77
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	daI	S	mon	165	148
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	os	S	tor	164	86
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	qol	L	i	158	45
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	lk	L	s	156	249
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	qokEy	L	i	149	134
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	okaN	L	o	144	92
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	okal	L	a	143	52
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	m	L	o	138	80
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	otal	L	a	130	48
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	oky	L	l	129	44
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	oty	L	s	127	48
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	P	L	i	107	66
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	n	L	l	86	37
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	g	L	l	73	38
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	F	L	n	35	13
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	I	L	i	18	9
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	x	D	ii	14	11
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	b	L	r	12	3
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	j	L	r	7	3
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	u	L	o	5	3
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	c	D	xx	4	1
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	h	D	pp	2	1
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	z	L	n	2	1
old_italian	real	sensitivity_36L_4D_40S_7N_11W	329	v	L	o	1	0
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	ol	W	questa	1825	712
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	y	W	quando	1554	554
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	C	W	quanto	1445	711
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	ar	W	maestro	1423	766
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	or	W	mente	1322	535
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	s	W	tutto	1322	486
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	aN	S	la	1169	556
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	d	W	dentro	1144	597
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	o	W	dicendo	1126	609
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	ok	S	ver	1084	625
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	ot	S	par	1033	689
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	k	W	punto	1025	478
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	al	W	quivi	915	476
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	S	N		910	439
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	t	N		883	359
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Ce	N		866	609
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	qok	N		862	444
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	daN	S	tra	844	387
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Cedy	S	non	732	448
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	qot	S	san	727	353
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	e	N		699	453
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Cy	S	che	671	212
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	E	S	chi	669	497
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	l	S	per	666	524
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	ody	S	le	608	272
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	dy	S	cio	603	204
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	aI	L	l	597	414
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	p	W	prima	572	338
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Se	N		570	260
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Col	S	di	522	188
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Cey	S	con	521	264
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Ey	S	te	505	370
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	ey	S	ta	498	259
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Edy	L	e	469	312
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	edy	L	o	446	253
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	od	S	sta	445	222
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Sedy	L	e	418	173
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	am	S	de	408	242
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	olk	S	col	402	152
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	yk	S	man	396	149
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Cor	L	e	376	100
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	yt	S	tan	375	90
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	r	S	me	374	250
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	qo	S	mon	371	233
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Co	S	era	364	121
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	dal	S	mi	362	174
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	T	L	i	344	121
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	dar	S	piu	341	227
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Cdy	L	e	331	167
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	a	S	lor	278	128
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Ky	S	so	273	120
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	ai	L	a	264	143
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	air	L	a	254	210
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Ty	S	lui	251	74
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	K	L	i	250	98
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Sey	L	e	236	148
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	N	L	d	222	88
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	f	S	giu	220	104
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	ky	L	e	204	69
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	So	L	i	201	76
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	qokaI	D	ii	201	74
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	i	S	ve	199	118
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	op	N		198	110
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Sol	S	tri	195	51
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	qokaN	L	d	190	72
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	qokEdy	L	l	189	105
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	qokal	S	qui	187	41
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	qokedy	L	d	185	62
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	CE	L	n	178	98
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Sy	L	a	173	68
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	eol	L	o	173	75
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	q	S	vol	173	71
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	CEy	S	da	171	113
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	Ceol	L	a	167	77
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	daI	L	a	165	148
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	os	S	ove	164	86
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	qol	S	are	158	45
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	lk	S	sti	156	249
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	qokEy	S	ne	149	134
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	okaN	L	l	144	92
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	okal	L	a	143	52
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	m	L	l	138	80
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	otal	S	su	130	48
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	oky	S	tro	129	44
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	oty	L	l	127	48
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	P	L	n	107	66
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	n	L	o	86	37
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	g	L	i	73	38
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	F	L	u	35	13
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	I	L	o	18	9
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	x	L	l	14	11
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	b	L	o	12	3
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	j	D	nn	7	3
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	u	L	i	5	3
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	c	L	d	4	1
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	h	D	ee	2	1
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	z	L	s	2	1
old_italian	real	sensitivity_36L_4D_40S_7N_11W	347	v	D	bb	1	0
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	ol	W	dicendo	1825	712
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	y	W	comincio	1554	554
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	C	W	questa	1445	711
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	ar	W	disse	1423	766
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	or	W	quello	1322	535
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	s	W	fanno	1322	486
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	aN	S	chi	1169	556
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	d	W	quelle	1144	597
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	o	W	rispuose	1126	609
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	ok	N		1084	625
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	ot	N		1033	689
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	k	S	per	1025	478
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	al	W	cosi	915	476
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	S	W	tempo	910	439
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	t	W	faccia	883	359
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	Ce	N		866	609
old_italian	real	sensitivity_46L_4D_30S_7N_11W	311	qok	S	mon	862	444
