page	physical_folio	split	locus	line_number	section	language	hand	eva_clean	ivtff_raw
f111v	f111	held	f111v.7	7	S	B	3	qokeechey qokaiin oteaiin fcheeo l kain okeey l lcheedy otal kain chedain al	qokeechey.qokaiin.oteaiin.fcheeo,l,kain.okeey.l,lcheedy.otal.kain.chedain,al
f111v	f111	held	f111v.8	8	S	B	3	sho otchey cheol kechy chcthey okain ol l keey qokain checkhy chedar am	sho.otchey.cheol,kechy.chcthey.okain.ol.l,keey.qokain.checkhy.chedar,am
f111v	f111	held	f111v.9	9	S	B	3	lshey shedal okear l kedy cheolkeey lkey okeey qokeey qokey qokain am	lshey.shedal.okear.l,kedy.cheolkeey.lkey.okeey.qokeey.qokey.qokain.am
f111v	f111	held	f111v.10	10	S	B	3	soiin shed qoksheo lor cheo lol aiin shey qokain chear qoteol shcthy ldy	soiin.shed.qoksheo.lor.cheo.lol,aiin.shey.qokain.chear.qoteol.shcthy.ldy
f111v	f111	held	f111v.11	11	S	B	3	y lcheey shear aiin sheear otain otedy qokain chedkain shedaitain shalg	y,lcheey.shear.aiin.shee[a:o]r.otain.otedy.qokain.chedkain.shedaitain.shalg
f111v	f111	held	f111v.12	12	S	B	3	qear ain shey okeeey qokaiin checkhy sho lchal sheey shckhey kshartar	qear,ain.shey.okeeey.qokaiin.checkhy.sho.lchal.sh[ee:ea]y.shckhey.kshartar
f111v	f111	held	f111v.13	13	S	B	3	sheaiin okaiin shckhy cheol kedy chetar okaiin shal lchdal tedy tar amd	sheaiin.okaiin.shckhy.cheol,kedy.chetar.okaiin.shal.lchdal,tedy.tar,amd
f111v	f111	held	f111v.14	14	S	B	3	qocheol qokain chear ol oin shedy qotaiin qokeechy olkeey lkain lal gm	qocheol.qokain.chear.ol.oin.shedy.qotaiin.qokeechy.olkeey.lkain.lal,[g:d]m
f111v	f111	held	f111v.15	15	S	B	3	sar shey l otain qokaiin al kain chedy otal lchedy qokain chtal otain l s	sar.she[y:o].l.otain.qokaiin.al.kain.chedy.otal.lchedy.qokain.chtal.otain.[?:l].l,s
f111v	f111	held	f111v.16	16	S	B	3	qokain sheol qokain shckhey lchedy okar al qotal shedy otain far aiin am	qokain.sheol.qokain.shckhey.lchedy.okar,al.qotal.shedy.otain.far.aiin.am
f111v	f111	held	f111v.17	17	S	B	3	solkain shey okaiin sheey qokain chkal chckhy saiin ar lchal she otain	solkain.shey.okaiin.sheey.qokain.chkal.chckhy.saiin.ar.lchal.she.otain
f111v	f111	held	f111v.18	18	S	B	3	tais shedy qoeedaiin okain ey kaiin shey otain alkain o l r ol dain	tai[s:r].shedy.qoeedaiin.okain.{c'hh}ey,kaiin.shey.otain.alkain.o.l.r.ol.dain
f111v	f111	held	f111v.19	19	S	B	3	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin	qokaiin.cheal.tain.qokain.shey.qokain.char.shcthey.qoky.chy.qokaiin
f111v	f111	held	f111v.20	20	S	B	3	shain qokal shar qoteal qotain chedy qotain shcthy qokshedy qotain ar	shain.qokal.shar.qoteal.qotain.chedy.qotain.shcthy.qokshedy.qotain.ar
f111v	f111	held	f111v.21	21	S	B	3	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	sair.air.ain.qol.rar.ain.cheey.lkeey.lkain.cheokain.sheo.qo.qokain.chear.alam
f111v	f111	held	f111v.22	22	S	B	3	saiin ychear olsheey chetain chedy qokain okain al chan okalchey lkeeey	saiin.ychear.olsheey.chetain.chedy.qokain.okain.al.chan.okalchey.lkeeey
f111v	f111	held	f111v.23	23	S	B	3	qokaiin sheckhy qokar chalkain chckhedy lcheol okaiin qokain cheol daiin lam	qokaiin.sheckhy.qokar.chalkain.chckhedy.lcheol.okaiin.qokain.cheol.daiin.lam
f111v	f111	held	f111v.24	24	S	B	3	cheodain qokar otain chedy lkain chey shckhy qokl chedy qokar chctham	cheodain.qokar.otain.chedy.lkain.chey.shckhy.qokl.chedy.qokar.chctham
f111v	f111	held	f111v.25	25	S	B	3	tair alchedar shykaiin chd	tair.alchedar.shykaiin.chd[?:e][?:y]<$>
f111v	f111	held	f111v.26	26	S	B	3	polar ar okshey qokain chey kal keedy qopchedy qopchey ltchs alpchdar	<%>polar,ar.okshey.qokain.chey,kal,keedy.qopchedy.qopchey.ltchs.alpchdar
f111v	f111	held	f111v.27	27	S	B	3	ol sheey tsheey alkar sheey otain ches shy qokl chey qoklcheor ldar llo	ol.sheey.tsheey.alkar.sheey.otain.ches.shy.qokl.chey.qoklcheor.ldar,llo
f111v	f111	held	f111v.28	28	S	B	3	qorchain okain chear lkain	qorchain.okain.chear.lkain<$>
f111v	f111	held	f111v.29	29	S	B	3	polkiin cheopaiin otain shedy pchedy opcheedy qokain chcfhey otchey lldy	<%>polkiin.cheopaiin.otain.shedy.pchedy.opcheedy.qokain.chcfhey.otchey,lldy
f111v	f111	held	f111v.30	30	S	B	3	shokar okeokain sheekain qokain chechey qokeey qetain otain ar lkain lky	shokar.okeokain.sheekain.qokain.chechey.qokeey.qetain.otain.ar.lkain.lky<$>
f111v	f111	held	f111v.31	31	S	B	3	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm	<%>pochey.oteain.chekain.cheal.lain.chey.qokain.chey.lkain.chal.ldy.llm
f111v	f111	held	f111v.32	32	S	B	3	tar chey tain chkar alkar chey qol chedy okain chey l cheey charan	tar.chey,tain.chkar.alkar.chey.qol.chedy.okain.chey.l,cheey.charan
f111v	f111	held	f111v.33	33	S	B	3	y sheeil oair ain okan sheain y qokan chan aman cheal char	y,sh[eei:ea]l.[?:q]oair.ain.okan.sheain,y.qokan.chan.aman.cheal,char<$>
f111v	f111	held	f111v.34	34	S	B	3	polar okar teody qokain talol tarol opchedy qotar otar chtal sam	<%>polar.okar.teody.qokain.talol.tarol.opchedy.qotar.otar.chtal,sam
f111v	f111	held	f111v.35	35	S	B	3	oain okaiin chcthy lkain lchey lshekain qotal shedy chkeey lkeeed lkain y	oain.okaiin.chcthy.lkain.lchey.lshekain.qotal.shedy.chkeey.lkeeed.lkain.y
f111v	f111	held	f111v.36	36	S	B	3	shain okaiin chey qokar ar ar ain olr ar olor	shain.okaiin.chey.qokar.ar.ar.ain.olr.ar.olor<$>
f111v	f111	held	f111v.37	37	S	B	3	polchey lkarshar ykain qokain shalky dy tor chey keedy lteedy r aldl	<%>polchey,lkarshar.ykain.qokain.shalky.dy.tor,chey.keedy.lteedy.r,aldl
f111v	f111	held	f111v.38	38	S	B	3	ycheey o aiin checkhey otain qotl chear chedy qokeey okeedy lkeey	ycheey.o,aiin.checkhey.otain.qotl.chear.chedy.qokeey.okeedy.lkeey
f111v	f111	held	f111v.39	39	S	B	3	dsheey qokal chedy chcthy qokain chedy lkeey shey qokain chedy lchdy	dsheey.qokal.chedy.chcthy.qokain.chedy.lkeey.shey.qokain.chedy.lchdy
f111v	f111	held	f111v.40	40	S	B	3	ykeeey lkain chckhy chokain chckhal sheckhedy qokeey qokeedy lchsl	ykeeey.lkain.chckhy.chokain.chckhal.sheckhedy.qokeey.qokeedy.lchsl
f111v	f111	held	f111v.41	41	S	B	3	oteey l chedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal	oteey,l,chedy.teeedy,lkeey.oteedy.okedy.chedy.qokeey.checthy.qotal
f111v	f111	held	f111v.42	42	S	B	3	cheeo l keey chear qokeain okeeor cheedy okain chedy chedy teedy lcheam	cheeo.l,keey.chear.qokeain.okeeor.cheedy.okain.chedy.chedy.teedy.lcheam
f111v	f111	held	f111v.43	43	S	B	3	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo laiin chotag	ycheo,daiin.sheeky.chokeal.sheekar.okaiin.otain.chear.alo,laiin.chota[g:m]
f111v	f111	held	f111v.44	44	S	B	3	dain teeodain cheeal olaiin or	dain.teeodain.cheeal.olaiin.or<$>
f111v	f111	held	f111v.45	45	S	B	3	pollaiin okain sheal pchedain opchey polshy okshey opchedy qopchair alky	<%>pollaiin.okain.sheal.pchedain.opchey.polshy.okshey.opchedy.qopchair.alky
f111v	f111	held	f111v.46	46	S	B	3	sol chey lkeey rolkeey chckhy okeeey lchedy lkeain checthy qotainaly	sol.chey.lkeey.rolkeey.chckhy.okeeey.lchedy.lkeain.checthy.qotainaly
f111v	f111	held	f111v.47	47	S	B	3	sain cheey qokeey cheytain olain ykeeedy chekain chckhey lchar	sain.cheey.qokeey.cheytain.olain.ykeeedy.chekain.chckhey.lchar<$>
f111v	f111	held	f111v.48	48	S	B	3	psalar cheey qekal cheykaiin tain chal al skaiin okchedy opchdal opchy	<%>psalar.cheey.qekal.cheykaiin.tain.chal.al.skaiin.okchedy.opchdal.opchy
f111v	f111	held	f111v.49	49	S	B	3	soiry cheey chkain chal lor sheey qokain okain chey qokain o keey	s[o:a]iry.cheey.chkain.chal.lor,sheey.qokain.okain.chey.qokain.o,keey
f111v	f111	held	f111v.50	50	S	B	3	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	shaiin.qoiiin.okain.chey.qokeeey.okain.chees.ar.ol.loeees.otain.or
f111v	f111	held	f111v.51	51	S	B	3	sain cheal chckhy okain okal aiin choty chckhy	sain.cheal.chckhy.okain.okal,aiin.choty.chckhy<$>
f112r	f112	train	f112r.1	1	S	B	3	folchey qokeey ykair arally oteedal or aiin chcphy	<%>folchey.qokeey.ykair<!corr?>.@185;arally.oteedal.or,aiin.chcphy<!erased?>
f112r	f112	train	f112r.2	2	S	B	3	saiin oar qolkaiin otail ol olaiin chol otar	saiin.oar.qolkaiin.otail.ol.olaiin.chol.otar
f112r	f112	train	f112r.3	3	S	B	3	or chedar cheey oteedy oteedy otaiin oty odys	or,chedar.cheey.oteedy.oteedy.otaiin.oty.odys
f112r	f112	train	f112r.4	4	S	B	3	qokeedy chokain otain otar chedy taim oram	qokeedy.chokain.otain.otar.chedy.taim.oram
f112r	f112	train	f112r.5	5	S	B	3	otair o kody otody otal okeeey otar am oain oy	otair,o,kody.otody.otal.okeeey.otar.am.oain,oy
f112r	f112	train	f112r.6	6	S	B	3	chedal oteedy okeey qokeedy olkeedy oteeyoram	chedal.oteedy.okeey,qokeedy.olkeedy.oteeyoram
f112r	f112	train	f112r.7	7	S	B	3	taiin olkeedy qoteo l oeey keey qokeey oteedyram	taiin.olkeedy.qoteo.l,oeey.keey.qokeey.oteedyram
f112r	f112	train	f112r.8	8	S	B	3	sairo r eedy chol qotchedy dody qokeeey dairam	sairo,r.e{th}edy.chol.qotchedy.dody.qokeeey.dairam
f112r	f112	train	f112r.9	9	S	B	3	saiin ol okeey qokeey y chedy teedy qokchy qokar y	saiin.ol.okeey.qokeey.[y:o],chedy.teedy.qokchy.qokar,y
f112r	f112	train	f112r.10	10	S	B	3	dair al chedy qodain dam	dair.al.chedy.qodain.dam<$>
f112r	f112	train	f112r.11	11	S	B	3	tchedy qoteey qeol qokeey otey qokeey qokedy chotyr	<%>tchedy.qoteey.qeol.qokeey.otey.qokeey.qokedy.chotyr
f112r	f112	train	f112r.12	12	S	B	3	dchedy qo otchedy chdy qokeey qotain oteedy oteey ror	dchedy.qo,otchedy.chdy.qokeey.qotain.oteedy.oteey.ror
f112r	f112	train	f112r.13	13	S	B	3	sor aiin chdy ches qokeey okeey otaiin chcthy oteey dy	sor,aiin.chdy.ches.qokeey.okeey.otaiin.chcthy.oteey,dy
f112r	f112	train	f112r.14	14	S	B	3	soarar al chey otaiin okeedy qokeey	soarar.al.chey.otaiin.okeedy.qokeey<$>
f112r	f112	train	f112r.15	15	S	B	3	poar alchar octhy otedy qokeedy okedy pchedy opamdy	<%>poar,alchar.octhy.otedy.qokeedy.okedy.pchedy.opamdy
f112r	f112	train	f112r.16	16	S	B	3	solol shedy shol qokeey qokeeey qokedain otain ar amchg	solol.she?dy.shol.qokeey.qokeeey.qokedain.otain.ar,amchg
f112r	f112	train	f112r.17	17	S	B	3	qoeeear she olkeear cheey qor cheo ral cheey qokey teey am	qoeeea[r:n].she.olkeear.cheey.qor.cheo.ral.cheey.qokey.t[ee:a]y.am
f112r	f112	train	f112r.18	18	S	B	3	saiin al key chey dalchd aiin okal chody chedy cham	saiin.al,key.chey.dalchd,aiin.okal.chody.chedy.cham<$>
f112r	f112	train	f112r.19	19	S	B	3	polchdy o l otal y raiin sheky qeey qokey qokeey qoky am	<%>polchdy.o,l.otal,y,raiin.sheky.qeey.qokey.qokeey.qoky,am
f112r	f112	train	f112r.20	20	S	B	3	qoaiin or aiin cheol keody qol keol okeeey dal aiin ody	qoaiin.or.aiin.cheol.keody.qol.keol.okeeey.dal,aiin.ody
f112r	f112	train	f112r.21	21	S	B	3	sol keedy raiin chcthey okeedy qoteedy qeey rair al sy	sol,keedy.raiin.chcthey.okeedy.qoteedy.qeey.rair.al,sy
f112r	f112	train	f112r.22	22	S	B	3	daichy lchedy qoinal	daichy.lchedy.qoinal<$>
f112r	f112	train	f112r.23	23	S	B	3	qoain qoiin olcheedy dairiy teedy qopol chdy oteor octhdy otychey	<%>qoain.qoiin.olcheedy.dairiy.teedy.qopol.chdy.oteor.octhdy.otychey
f112r	f112	train	f112r.24	24	S	B	3	cheeteey qokeeey lkeey okeedykey lkedy qokedy otedy otedy lo	cheeteey.qokeeey.lkeey.okeedykey.lkedy.qokedy.otedy.otedy.lo
f112r	f112	train	f112r.25	25	S	B	3	tedain shedy ochor okchd ykedy kedy chor aiin cheety chcthy okey	tedain.shedy.ochor.okchd.ykedy.kedy.chor.aiin.cheety.chcthy.okey
f112r	f112	train	f112r.26	26	S	B	3	tockhy chedy chedam	tockhy.chedy.chedam<$>
f112r	f112	train	f112r.27	27	S	B	3	pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty	<%>pcholkeedy.okchoiiin.aky.opchedy.kolfchdy.opchedy.lky.shty
f112r	f112	train	f112r.28	28	S	B	3	ysheedy sheokeedy qokeedy qokain oteedy chckhy ytchedy sharam	ysheedy.sheokeedy.qokeedy.qokain.oteedy.chckhy.ytchedy.shara[m:r]
f112r	f112	train	f112r.29	29	S	B	3	sar aiin olshedy chokeey sal okaiin oteey qokeey olor al chealy	sar.aiin.olshedy.chokeey.sal.okaiin.oteey.qokeey.olor,al.chealy
f112r	f112	train	f112r.30	30	S	B	3	tar ar cheokey okeody chol ol chedy qokedy cheom	tar.ar.cheokey.okeody.chol.ol.chedy.qokedy.cheom<$>
f112r	f112	train	f112r.31	31	S	B	3	pair al keolor okaiin otain oteey lchedy okeeor oteor karainy	<%>pair,al.keolor.okaiin.otain.oteey.lchedy.okeeor.oteor.karainy
f112r	f112	train	f112r.32	32	S	B	3	sor ar al ar s alkeeor ol shedy okeechy qoiiin oteey ched alam	sor.ar,al.ar.s.alkeeor.ol,shedy.okeechy.qoiiin.oteey.ched,alam
f112r	f112	train	f112r.33	33	S	B	3	sarol okcheey cphedy shckhey okeeor chedy shdal	sarol.okcheey.cphedy.shckhey.okeeor.chedy.shdal<$>
f112r	f112	train	f112r.34	34	S	B	3	pair ar l shdar okechedy qokar aram qotedy araiin qokchdy opary	<%>pair,ar.l,shdar.okechedy.qokar,aram.qotedy.araiin.qokchdy.opary
f112r	f112	train	f112r.35	35	S	B	3	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	sain.olaiin.qopchdy.qoky.okeal.chedy.okeey.otedy.ar.ar.okeedy
f112r	f112	train	f112r.36	36	S	B	3	sain ol checkhy olchain okeey olam	sain.ol.checkhy.olchain.okeey.olam<$>
f112r	f112	train	f112r.37	37	S	B	3	pam okaiin olkedy okedy okeey okeedy keedar otear shkear qoky	<%>pam.okaiin.olkedy.okedy.okeey.okeedy.keedar.otear.shkear.qoky
f112r	f112	train	f112r.38	38	S	B	3	sar ain olkeear okeody qokiin oteedy qokey okal okedy	sar.ain.olkeear.okeody.qok[?:a]iin.oteedy.qokey.okal,okedy<$>
f112r	f112	train	f112r.39	39	S	B	3	polkeedy qopal otedy opal aiin okaiiin sheody yteokar ogom	<%>polkeedy.qopal.otedy.opal.aiin.okaiiin.sheody.yteokar.ogom
f112r	f112	train	f112r.40	40	S	B	3	sain okal lkeedy okar okchedy qokal keedy chkey oty oral	sain.okal.lkeedy.okar.okchedy.qokal.keedy.chkey.oty.oral
f112r	f112	train	f112r.41	41	S	B	3	yshesy alain cheey okchey qokchy okchaiin ykeeor okeey ory	yshesy.alain.cheey.okchey.qokchy.okchaiin.ykeeor.okeey.ory<$>
f112r	f112	train	f112r.42	42	S	B	3	pol ar shedy qokaiin y okeedy qotal chody oteody araryteop	<%>pol,ar.shedy.qokaiin.[y:o].okeedy.qotal.chody.oteody.araryteop
f112r	f112	train	f112r.43	43	S	B	3	yteeo r aiin okar opor aiin ycheedy qeedar yteeey sheor oteeg	yteeo.r,aiin.okar.opor.aiin.ycheedy.q[ee:o]dar.yteeey.sheor.oteeg
f112r	f112	train	f112r.44	44	S	B	3	sar ain qokoekeeey yk koeechey okeeedy alair akcheey ar arody	sar.ain.qok[o:a]ekeeey.yk.[?:a]koeechey.okeeedy.alair.[a:o]kcheey.ar.arody
f112r	f112	train	f112r.45	45	S	B	3	yor aiin o keeey teey shkar oteeedyqokeey okeey okary oin yky	yor.aiin.o,keeey,teey.shkar.oteeedyqokeey.okeey.okary.oin.yky<$>
f112v	f112	train	f112v.1	1	S	B	3	keeoal chool opal otalair y fcheol oteey qor eees am	<%>keeoal,chool.opal.otalair,y.fcheol.oteey.qor.eees.am
f112v	f112	train	f112v.2	2	S	B	3	oar oral okeeshy qokeey okain qokal okeol oty oraiin	oar.o[r:s]al.okeeshy.qokeey.okain.qokal.okeol.oty.oraiin
f112v	f112	train	f112v.3	3	S	B	3	qokeeor ar sheey or ar aiiin okeey l keeody sheedy qotam	qokeeor.ar.sheey.or.ar.aiiin.okeey.l,keeody.sheedy.qotam
f112v	f112	train	f112v.4	4	S	B	3	shody qo oeeeody oteey qokeedy okeey qokeedy qoky am	shody.qo.oeeeody.oteey.qokeedy.okeey.qokeedy.qoky.am
f112v	f112	train	f112v.5	5	S	B	3	sain aiiin okey daiin otal chear okedy okaiin cheeoldy	sain.aiiin.okey.daiin.otal.chear.okedy.okaiin.cheeoldy
f112v	f112	train	f112v.6	6	S	B	3	saiin ol oaiin okeeedy cheay	saiin.[o:a]l.oaiin.okeeedy.chea{ikh}y<$>
f112v	f112	train	f112v.7	7	S	B	3	pcheokeey oeeeky qoteedy oees aiin oteor opchdar opary	<%>pcheokeey.oeeeky.qoteedy.oees,aiin.oteor.opchdar.opary
f112v	f112	train	f112v.8	8	S	B	3	ocheor okar aiiin otaiin okal okar otal kedy chekaiiin	ocheor.okar.aiiin.otaiin.okal.okar.otal,kedy.chekaiiin
f112v	f112	train	f112v.9	9	S	B	3	soaiin ar aiin okaiin otaiin cheekain okchedy qokchdy	soaiin.ar,aiin.okaiin.otaiin.cheekain.okchedy.qokchdy
f112v	f112	train	f112v.10	10	S	B	3	dain sheey okchedy oror	dain.sheey.okchedy,oror<$>
f112v	f112	train	f112v.11	11	S	B	3	tchor aiin odeedy oteeey qokey lody chcfhy ochos aiin olky	<%>tchor.aiin.odeedy.oteeey.qokey.lody.chcfhy.ochos.aiin.olky
f112v	f112	train	f112v.12	12	S	B	3	daiin al olkeedain oteey sheeol qokeedy qochaiin oteey qoty	daiin.al.olkeedain.oteey.sheeol.qokeedy.qochaiin.oteey,qoty
f112v	f112	train	f112v.13	13	S	B	3	dcheoty oy otchedy chedy daiin chedal chedy qokaiin otam	dcheoty.oy.otchedy.chedy.daiin.chedal.chedy.qokaiin.otam
f112v	f112	train	f112v.14	14	S	B	3	sain air a ykeedain qokeedy chedaiin aloin	sain.air.a@175;.ykeedain.qokeedy.chedaiin.al[o:a]in<$>
f112v	f112	train	f112v.15	15	S	B	3	pchodain okeedy qokeedy olkeedy qokain sheey qokedar aiin am	<%>pchodain.okeedy.qokeedy.olkeedy.qokain.sheey.qokedar.aiin.am
f112v	f112	train	f112v.16	16	S	B	3	saiin okeey sheey qoteedy qokey chedy qokeey qokeey chdaly	sa[iin:ir].okeey.sheey.qoteedy.qokey.chedy.qokeey.qokeey.chdaly
f112v	f112	train	f112v.17	17	S	B	3	daiin chear chedy chy keedy chdaiin cheedy qokain otaldal	daiin.ch[ear:eeir].chedy.chy,keedy.chdaiin.cheedy.qokain.otaldal
f112v	f112	train	f112v.18	18	S	B	3	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	saiin.or,aiin.chey.qokeedy.qokeeey.qokeeody.qotam.olaiin,am
f112v	f112	train	f112v.19	19	S	B	3	s arain ain al qoeeey qoteo ar aiiinol chalor	s,arain.ain.al.qoeeey.qoteo.ar.aiiinol.chalor<$>
f112v	f112	train	f112v.20	20	S	B	3	pchoraiin ar alchedy olkeedy qokedy qotaiin chocthedy saisal	<%>pchoraiin.ar.alchedy.olkeedy.qokedy.qotaiin.chocthedy.saisal
f112v	f112	train	f112v.21	21	S	B	3	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain	saiin.chekain.cheol.qoeedy.chol.keedy.qokaiin.shedy.qokeol.kain
f112v	f112	train	f112v.22	22	S	B	3	soiin ol cheol chedy qokeey chetain	[s:e]oiin.ol.cheol.chedy.qokeey.chetain<$>
f112v	f112	train	f112v.23	23	S	B	3	ycheol keeor olkeeey chedain ol cheedaiin sheedy qokeedy qotain	<%>ycheol,keeor.olkeeey.chedain.ol.cheedaiin.sheedy.qokeedy.qotain
f112v	f112	train	f112v.24	24	S	B	3	soiin or okain otchedy qokeedy eeedeeg ckhedy cheedaiin cheedy	soiin.or.okain.otchedy.qokeedy.eeed[ee:a][g:d].ckhedy.cheedaiin.cheedy
f112v	f112	train	f112v.25	25	S	B	3	pchdaiin shedy otaiin cheedy qokeeey l keeedy cheey lor eeedy qokeey	pchdaiin.shedy.otaiin.cheedy.qokeeey.l,keeedy.cheey.lor.eeedy.qokeey
f112v	f112	train	f112v.26	26	S	B	3	ychedal checkhey checkhy cheeol qokeedy qoteosam chos	ychedal.checkhey.checkhy.cheeol.qokeedy.qoteosam.chos<$>
f112v	f112	train	f112v.27	27	S	B	3	pchodain aiin teeedy qoeey okeedy qokeear al okedal olkeedy qotedy	<%>pchodain.aiin.teeedy.qoeey.okeedy.qokeear.al.okedal.olkeedy.qotedy
f112v	f112	train	f112v.28	28	S	B	3	shey keedal aiin cheol keeeody qoiin ykeey qokeeey ykeey qoeey qokaim	shey.keedal.aiin.cheol.keeeody.qoiin.ykeey.qokeeey.ykeey.qoeey.qokaim
f112v	f112	train	f112v.29	29	S	B	3	sheey qoeekain ol kain alor chedal sheody	sheey.qoeekain.ol,kain.alor.chedal.sheody<$>
f112v	f112	train	f112v.30	30	S	B	3	polor sheedy okeedey sal aiin sheedar okedy qopchedy dalkedy opchdy	<%>polor.sheedy.okeedey.sal,aiin.sheedar.okedy.qopchedy.dalkedy.opchdy
f112v	f112	train	f112v.31	31	S	B	3	tar aiin okeear oteody arar	tar,aiin.okeear.oteody.arar<$>
f112v	f112	train	f112v.32	32	S	B	3	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeo r a	<%>tchedor.shee,keedy.otedar.checphey.qopchedy.qopcheey.kar.opcheeo,r,a{ify}
f112v	f112	train	f112v.33	33	S	B	3	or cheeor okeedy qokedy qokeedy chedaiin okeeedy otaiin cheekey chol	or.cheeor.okeedy.qokedy.qokeedy.chedaiin.okeeedy.otaiin.cheekey.chol
f112v	f112	train	f112v.34	34	S	B	3	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	saiin.chedaiin.checkhy.lkeedy.qokeedy.chkaiin.checkhol.chdam
f112v	f112	train	f112v.35	35	S	B	3	pched shedain qokaiin okees chedy checkhy	pched.shedain.qokaiin.okees.chedy.checkhy<$>
f112v	f112	train	f112v.36	36	S	B	3	tchede okeey lky shedaiiin chdy qokeedy cheky lkedy qotedy raram	<%>tchede.okeey.lky.shedaiiin.chdy.qokeedy.cheky.lkedy.qotedy.raram
f112v	f112	train	f112v.37	37	S	B	3	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam	teedal.sain.ar.otaiin.shedy.qokedaiin.ar.qokaiin.chol,kedy.qokam
f112v	f112	train	f112v.38	38	S	B	3	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	sa.ar,oiin.okchey.al.chedy.chol.otaiin.chedar.lkain.cheo,dain<$>
f112v	f112	train	f112v.39	39	S	B	3	teodarody opcheed okaiin chaiin otam oteedy qoteey qotain chcthd	<%>teodarody.opcheed.okaiin.chaiin.otam.oteedy.qoteey.qotain.chcthd
f112v	f112	train	f112v.40	40	S	B	3	y cheol lchedy chckhy cheolchal shchy daiin cheolor okain chedy daiin	y,cheol.lchedy.chckhy.cheolchal.shchy.daiin.cheolor.okain.chedy.daiin
f112v	f112	train	f112v.41	41	S	B	3	ykeedan checkhey oain chol	ykeedan.checkhey.oain.chol<$>
f112v	f112	train	f112v.42	42	S	B	3	poly keedain she kchdy chotshe otechy qokchdy otaray shain qokedy	<%>p[o:a]ly.keedain.she,kchdy.chotshe.otechy.qokchdy.otara[y:g].shain.qokedy
f112v	f112	train	f112v.43	43	S	B	3	ooeeor oeeal olkeol al chol chl olchedy ykeedy chtal kar opchy famam	ooeeor.oeeal.olkeol.al.chol.chl,olchedy.ykeedy.chtal.kar.opchy.famam
f112v	f112	train	f112v.44	44	S	B	3	qokchal qokey qaiin otol teol okal otedar epalchdy alpchdy	qokchal.qokey.qaiin.otol.teol.okal.otedar.epalchdy.alpchdy<$>
f112v	f112	train	f112v.45	45	S	B	3	ycheey chokeey okasal tchdy oteol chcthy alaiin char al kamdam	<%>ycheey.chokeey.okasal.tchdy.oteol.chcthy.alaiin.char.al.kamdam
f112v	f112	train	f112v.46	46	S	B	3	ykeey lor chaiin cheky chokain char am chey kain chdal okaiin daldy	ykeey.lor.chaiin.cheky.chokain.char,am.chey.kain.chdal.okaiin.daldy
f112v	f112	train	f112v.47	47	S	B	3	otar aig oaral alor aiiin olkaiin oty ary	[?:e].otar.aig.oaral.alor.aiiin.olkaiin.oty.ary<$>
f113r	f113	held	f113r.1	1	S	B	3	pches chy ypcheedy fchdy chetar qopchedaiin oteey oty lkchy chodain alar chedy	<%>pches@186;chy.ypcheedy.fchdy.chetar.qopchedaiin.oteey.oty.lkchy.chodain.alar.chedy
f113r	f113	held	f113r.2	2	S	B	3	dar okeedy oteeody qokedy otchechy okeorl al keeos ched al ar chy ykolairol	dar.okeedy.oteeody.qokedy.otchechy.okeorl.al,keeos.ched.al.ar.ch{ckhh}y.ykolairol
f113r	f113	held	f113r.3	3	S	B	3	shchs oal chs aiin oteeosy	shchs.oal.chs,aiin.oteeosy<$>
f113r	f113	held	f113r.4	4	S	B	3	kcheeos olkeedy shoaiin cheeody qokchedy chckhody qokedy qotaly lkar ar al om	<%>kcheeos.olkeedy.shoaiin.cheeody.qokchedy.chckhody.qokedy.qotaly.lkar.ar,al,om
f113r	f113	held	f113r.5	5	S	B	3	ycheeckhy osaiin cheoar qokaiin chekal otar shos aiin chckhy chdo okol chedy chedy	ycheeckhy.osaiin.cheoar.qokaiin.chekal.otar.shos,aiin.chckhy.chd[o:y].okol,chedy.chedy
f113r	f113	held	f113r.6	6	S	B	3	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	sor.cheo.cheey.oteeos.aiin.otain.otal.ches.aiin.alchl,sheey.kchol.okeeo.l.kaiin.ol
f113r	f113	held	f113r.7	7	S	B	3	chos sheey qokchey sokal okeey char laiin olkain	chos.sheey.qokchey.sokal.okeey.char.laiin.olkain<$>
