page	physical_folio	locus	chunk_index	section	units	decoded_seed_11	decoded_seed_29	decoded_seed_47	decoded_seed_71	decoded_seed_89	decoded_seed_107
f113v	f113	f113v.38	2	S	air ol	t ritter	ane sprach	vil enmohte	von sprach	e enmohte	han uuolde
f113v	f113	f113v.38	3	S	ok Edy	gern	gesellen e	ere	gesine	uuaren e	diu
f113v	f113	f113v.38	4	S	C ok or	gesellen ger geuuan	cunegin gesellen uuolde	vrouuuen vrouuue	geschehen ges guoten	geschach uuaren uuaere	geschach sinen
f113v	f113	f113v.38	5	S	S Edy	dern	ungemach e	geschiht ere	uuaine	iche	ritter diu
f113v	f113	f113v.38	6	S	ot Ey	sin	ermir	diu	ersten	gere	von
f113v	f113	f113v.38	7	S	t E ar	ere uuaere	uue geschiht	einder	durch ch ritter	sch durch	man uuaere
f113v	f113	f113v.38	8	S	ot or S Ey	si geuuan dern	er uuolde ungemach mir	vrouuue geschiht diu	ers guoten uuaten	ger uuaere iche	sinen ritter von
f113v	f113	f113v.38	9	S	qot e al	her uuolde	gelman	her schoene	t uuider	getein	ein muoste
f113v	f113	f113v.39	0	S	o Se ol	vrouuuen ges ritter	geschach uua sprach	geschach man enmohte	geschach ger sprach	geschehen der enmohte	geschehen sin uuolde
f113v	f113	f113v.39	1	S	Ceol	z	t	e	vil	diu	mit
f113v	f113	f113v.39	2	S	ar	uuaere	geschiht	der	ritter	durch	uuaere
f113v	f113	f113v.39	3	S	al o i N	uuolde vrouuuen und	man geschach ene	schoene geschach nz	uuider geschach rn	ein geschehen ln	muoste geschehen an
f113v	f113	f113v.39	4	S	ot E ey	sin	eruueten	einant	ersche	gere	mangen
f113v	f113	f113v.39	5	S	ot aI	siste	erez	ste	ersere	gerer	in
f113v	f113	f113v.39	6	S	Ce k ey	geschiht uuen	ber vrouuue ten	gesehen under ant	geriten e	geuuan e	sch uuol gen
f113v	f113	f113v.39	7	S	qokaI	pp	pp	mm	pp	pp	tt
f113v	f113	f113v.39	8	S	C Ty	gesellen e	cunegin t	vrouuuen t	geschehen n	geschach so	geschach t
f113v	f113	f113v.39	9	S	qot am l r	herniesine	gelniegerien	ihtsinsi	eitder	getinz	ichberr
f113v	f113	f113v.40	0	S	or aN	geuuan gesehen	uuolde und	vrouuue und	guoten ich	uuaere iht	sinen der
f113v	f113	f113v.40	1	S	Ce or	geschiht geuuan	ber uuolde	gesehen vrouuue	guoten	uuaere	sch sinen
f113v	f113	f113v.40	2	S	al k aI	uuolde uueste	man vrouuue ez	schoene under ste	uuider geriten ere	ein geuuan er	muoste uuol in
f113v	f113	f113v.40	3	S	ot Ey	sin	ermir	diu	ersten	gere	von
f113v	f113	f113v.40	4	S	ar aN	uuaere gesehen	geschiht und	derund	ritter ich	durch iht	uuaere der
f113v	f113	f113v.40	5	S	ot aN	si gesehen	erund	und	ersich	geriht	der
f113v	f113	f113v.40	6	S	ok Ey	gern	gesellen mir	diu	gesten	uuaren e	von
f113v	f113	f113v.40	7	S	lk E edy	in	iuuen	ieinach	schte	uue	mmanane
f113v	f113	f113v.40	8	S	qo o E ey aN	man vrouuuen n gesehen	sin geschach uuetenund	i geschach einantund	vro geschach cheich	man geschehen eiht	s geschehen mangender
f113v	f113	f113v.41	0	S	d air	sprach t	schoene ane	sprach vil	uuolde von	ritter e	vrouuue han
f113v	f113	f113v.41	1	S	aN	gesehen	und	und	ich	iht	der
f113v	f113	f113v.41	2	S	ok aI	gerste	gesellen ez	ste	gesere	uuaren er	in
f113v	f113	f113v.41	3	S	ar aN	uuaere gesehen	geschiht und	derund	ritter ich	durch iht	uuaere der
f113v	f113	f113v.41	4	S	Ce ody	geschiht ten	berin	gesehen zen	ein	eit	schiht
f113v	f113	f113v.42	0	S	p ol	ritter	sprach	enmohte	sprach	ungemach enmohte	uuolde
f113v	f113	f113v.42	1	S	k E ody	uueten	vrouuue uuein	under einzen	geriten chein	geuuan eit	uuol maniht
f113v	f113	f113v.42	2	S	qo E e s	man geriten	sinuue ritter	ieinher geschehen	vrocht mohte	man vrouuuen	smanein enmohte
f113v	f113	f113v.42	3	S	aN	gesehen	und	und	ich	iht	der
f113v	f113	f113v.42	4	S	or aN	geuuan gesehen	uuolde und	vrouuue und	guoten ich	uuaere iht	sinen der
f113v	f113	f113v.42	5	S	ot eol	sin	ern	von	erso	gert	e
f113v	f113	f113v.42	6	S	f Cedy	des	tste	nden	und	ere	iund
f113v	f113	f113v.42	7	S	ot Cey	sinen	erdiu	er	ersman	geran	er
f113v	f113	f113v.42	8	S	dar	den	ze	get	ent	als	e
f113v	f113	f113v.42	9	S	ot a k eol	siuuen	ere vrouuue n	i under von	erse geriten o	geri geuuan t	s uuol e
f113v	f113	f113v.42	10	S	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f113v	f113	f113v.43	0	S	y Ceol	geschach z	vrouuuen t	begunde e	vrouuuen vil	geschiht diu	sprach mit
f113v	f113	f113v.43	1	S	k Ey	uuen	vrouuue mir	under diu	geriten ten	geuuan e	uuol von
f113v	f113	f113v.43	2	S	lk E e s	i geriten	iuue ritter	ieinher geschehen	scht mohte	uu vrouuuen	mmanein enmohte
f113v	f113	f113v.43	3	S	or aN	geuuan gesehen	uuolde und	vrouuue und	guoten ich	uuaere iht	sinen der
f113v	f113	f113v.43	4	S	ot aN	si gesehen	erund	und	ersich	geriht	der
f113v	f113	f113v.43	5	S	C k aI	gesellen uueste	cunegin vrouuue ez	vrouuuen under ste	geschehen geriten ere	geschach geuuan er	geschach uuol in
f113v	f113	f113v.43	6	S	ol ar	ritter uuaere	sprach geschiht	enmohte der	sprach ritter	enmohte durch	uuolde uuaere
f113v	f113	f113v.43	7	S	ol Cedy	ritter des	sprach ste	enmohte den	sprach und	enmohte ere	uuolde und
f113v	f113	f113v.43	8	S	qokaN os	fft	ffn	zze	ze	tist	zze
f113v	f113	f113v.44	0	S	daN	er	han	gen	des	des	die
f113v	f113	f113v.44	1	S	Ce al	geschiht uuolde	berman	gesehen schoene	uuider	ein	sch muoste
f113v	f113	f113v.44	2	S	ot aI	siste	erez	ste	ersere	gerer	in
f113v	f113	f113v.44	3	S	ok ar	ger uuaere	gesellen geschiht	der	ges ritter	uuaren durch	uuaere
f113v	f113	f113v.44	4	S	ot aN	si gesehen	erund	und	ersich	geriht	der
f113v	f113	f113v.44	5	S	ol o N	ritter vrouuuen und	sprach geschach e	enmohte geschach z	sprach geschach n	enmohte geschehen n	uuolde geschehen n
f113v	f113	f113v.45	0	S	p ol aN	ritter gesehen	sprach und	enmohte und	sprach ich	ungemach enmohte iht	uuolde der
f113v	f113	f113v.45	1	S	ar ol	uuaere ritter	geschiht sprach	der enmohte	ritter sprach	durch enmohte	uuaere uuolde
f113v	f113	f113v.45	2	S	Se ar	ges uuaere	uua geschiht	mander	ger ritter	der durch	sin uuaere
f113v	f113	f113v.45	3	S	ok E e ody	gerten	gesellen uuein	einherzen	geschtein	uuaren eit	maneiniht
f113v	f113	f113v.45	4	S	l s ar	sin geriten uuaere	ger ritter geschiht	sin geschehen der	der mohte ritter	vrouuuen durch	ber enmohte uuaere
f113v	f113	f113v.45	5	S	lk Ey	in	imir	idiu	sten	uue	mvon
f113v	f113	f113v.45	6	S	op Cedy	des	iste	iden	und	ere	mund
f113v	f113	f113v.45	7	S	qok Cdy	verzen	et	als	berant	veriu	verals
f113v	f113	f113v.45	8	S	ot a	si	ere	i	erse	geri	s
f113v	f113	f113v.45	9	S	ar am	uuaere nie	geschiht nie	deriht	ritter eit	durch in	uuaere ich
f113v	f113	f113v.46	0	S	olk aN	uua gesehen	iund	iund	sich	ziht	geder
f113v	f113	f113v.46	1	S	CEy	get	e	e	e	gen	art
f113v	f113	f113v.46	2	S	l aI	sinste	gerez	sinste	derere	er	berin
f113v	f113	f113v.46	3	S	al	uuolde	man	schoene	uuider	ein	muoste
f113v	f113	f113v.46	4	S	CEy	get	e	e	e	gen	art
f113v	f113	f113v.47	0	S	p ol aN	ritter gesehen	sprach und	enmohte und	sprach ich	ungemach enmohte iht	uuolde der
f113v	f113	f113v.47	1	S	k S E ol	uueder ritter	vrouuue ungemach uue sprach	under geschiht ein enmohte	geriten uuach sprach	geuuan ich enmohte	uuol ritter man uuolde
f113v	f113	f113v.47	2	S	lk aN	i gesehen	iund	iund	sich	uuiht	mder
f113v	f113	f113v.47	3	S	t air	eret	ane	vil	durch von	sche	han
f113v	f113	f113v.47	4	S	Sey	t	e	ez	im	e	sol
f113v	f113	f113v.47	5	S	qot aI	herste	gelez	ste	ere	geter	in
f113v	f113	f113v.47	6	S	ar a k al	uuaere uue uuolde	geschiht e vrouuue man	deri under schoene	ritter e geriten uuider	durch i geuuan ein	uuaere s uuol muoste
f113v	f113	f113v.47	7	S	Sey	t	e	ez	im	e	sol
f113v	f113	f113v.47	8	S	qo p Cedy l dy	mandessinich	sinstegernen	idensinuue	vroundderste	man ungemach ereen	sundberere
f113v	f113	f113v.48	0	S	y	geschach	vrouuuen	begunde	vrouuuen	geschiht	sprach
f113v	f113	f113v.48	1	S	Ceol	z	t	e	vil	diu	mit
f113v	f113	f113v.48	2	S	CEy	get	e	e	e	gen	art
f113v	f113	f113v.48	3	S	qol	o	uu	ben	mit	m	e
f113v	f113	f113v.48	4	S	l S Edy	sindern	ger ungemach e	sin geschiht ere	deruuaine	iche	ber ritter diu
f113v	f113	f113v.48	5	S	qokaN	ff	ff	zz	z	t	zz
f113v	f113	f113v.48	6	S	Cedy k aI	desuueste	ste vrouuue ez	den under ste	und geriten ere	ere geuuan er	und uuol in
f113v	f113	f113v.48	7	S	qok E edy	vern	uuen	einach	berchte	vere	vermanane
f113v	f113	f113v.48	8	S	lk aN	i gesehen	iund	iund	sich	uuiht	mder
f113v	f113	f113v.48	9	S	okal dy	rich	rnen	ruue	rste	sen	nere
f113v	f113	f113v.49	0	S	y Sey	geschach t	vrouuuen e	begunde ez	vrouuuen im	geschiht e	sprach sol
f113v	f113	f113v.49	1	S	t E o	ere vrouuuen	uue geschach	ein geschach	durch ch geschach	sch geschehen	man geschehen
f113v	f113	f113v.49	2	S	ot Edy	sin	ere	ere	ersine	gere	diu
f113v	f113	f113v.49	3	S	qokEy	z	z	ff	z	zz	n
f113v	f113	f113v.49	4	S	ot aN	si gesehen	erund	und	ersich	geriht	der
f113v	f113	f113v.49	5	S	ol aN	ritter gesehen	sprach und	enmohte und	sprach ich	enmohte iht	uuolde der
f113v	f113	f113v.49	6	S	Ce ok aI	geschiht gerste	ber gesellen ez	gesehen ste	gesere	uuaren er	schin
f113v	f113	f113v.49	7	S	lk Ey	in	imir	idiu	sten	uue	mvon
f113v	f113	f113v.49	8	S	l t al	sinere uuolde	german	sin schoene	der durch uuider	schein	ber muoste
f113v	f113	f113v.49	9	S	k Edy	uuen	vrouuue e	under ere	geriten ine	geuuan e	uuol diu
f114r	f114	f114r.2	0	S	d E dar	sprach den	schoene uueze	sprach einget	uuolde chent	ritter als	vrouuue mane
f114r	f114	f114r.2	1	S	qot E d dy	her sprach ich	geluue schoene nen	ein sprach uue	ch uuolde ste	get ritter en	man vrouuue ere
f114r	f114	f114r.2	2	S	d air	sprach t	schoene ane	sprach vil	uuolde von	ritter e	vrouuue han
f114r	f114	f114r.2	3	S	ok edy	gern	gesellen n	ach	geste	uuaren e	ane
f114r	f114	f114r.2	4	S	ok o Ey	ger vrouuuen n	gesellen geschach mir	geschach diu	ges geschach ten	uuaren geschehen e	geschehen von
f114r	f114	f114r.2	5	S	r aN	e gesehen	ienund	siund	ich	ziht	rder
f114r	f114	f114r.2	6	S	o or	vrouuuen geuuan	geschach uuolde	geschach vrouuue	geschach guoten	geschehen uuaere	geschehen sinen
f114r	f114	f114r.2	7	S	CE d	s sprach	u schoene	i sprach	m uuolde	ritter	r vrouuue
f114r	f114	f114r.2	8	S	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f114r	f114	f114r.2	9	S	k E e d	uue sprach	vrouuue uue schoene	under einher sprach	geriten cht uuolde	geuuan ritter	uuol manein vrouuue
f114r	f114	f114r.2	10	S	lk E e d am	i sprach nie	iuue schoene nie	ieinher sprach iht	scht uuolde eit	uu ritter in	mmanein vrouuue ich
f114r	f114	f114r.3	0	S	y Ce od	geschach geschiht ide	vrouuuen ber	begunde gesehen ich	vrouuuen er	geschiht ant	sprach sche
f114r	f114	f114r.4	0	S	f d E Cdy	sprach zen	t schoene uueet	n sprach einals	uuolde chant	ritter iu	i vrouuue manals
f114r	f114	f114r.4	1	S	op Ce daN	geschiht er	iberhan	i gesehen gen	des	des	mschdie
f114r	f114	f114r.4	2	S	y p Cedy	geschach des	vrouuuen ste	begunde den	vrouuuen und	geschiht ungemach ere	sprach und
f114r	f114	f114r.4	3	S	od al y	ide uuolde geschach	man vrouuuen	ich schoene begunde	er uuider vrouuuen	antein geschiht	e muoste sprach
f114r	f114	f114r.4	4	S	Cedy	des	ste	den	und	ere	und
f114r	f114	f114r.4	5	S	qo p	man	sin	i	vro	man ungemach	s
f114r	f114	f114r.4	6	S	Ce okaN	geschiht t	berz	gesehen t	n	t	schz
f114r	f114	f114r.4	7	S	Sedy	diu	daz	nen	den	von	daz
f114r	f114	f114r.4	8	S	p od air	idet	ane	ichvil	ervon	ungemach ante	ehan
f114r	f114	f114r.4	9	S	o Ce dal	vrouuuen geschiht von	geschach bergen	geschach gesehen ers	geschach sch	geschehen ers	geschehen schger
f114r	f114	f114r.5	0	S	l o N	sin vrouuuen und	ger geschach e	sin geschach z	der geschach n	geschehen n	ber geschehen n
f114r	f114	f114r.5	1	S	Cedy	des	ste	den	und	ere	und
f114r	f114	f114r.5	2	S	qokaN	ff	ff	zz	z	t	zz
f114r	f114	f114r.5	3	S	Cdy	zen	et	als	ant	iu	als
f114r	f114	f114r.5	4	S	daN	er	han	gen	des	des	die
f114r	f114	f114r.5	5	S	d C d s	sprach gesellen sprach geriten	schoene cunegin schoene ritter	sprach vrouuuen sprach geschehen	uuolde geschehen uuolde mohte	ritter geschach ritter vrouuuen	vrouuue geschach vrouuue enmohte
f114r	f114	f114r.5	6	S	E d ol	sprach ritter	uue schoene sprach	ein sprach enmohte	ch uuolde sprach	ritter enmohte	man vrouuue uuolde
f114r	f114	f114r.5	7	S	C d olk Cedy	gesellen sprach uuades	cunegin schoene iste	vrouuuen sprach iden	geschehen uuolde sund	geschach ritter zere	geschach vrouuue geund
f114r	f114	f114r.5	8	S	Co	min	ein	uua	uue	si	uua
f114r	f114	f114r.5	9	S	k aN	uue gesehen	vrouuue und	under und	geriten ich	geuuan iht	uuol der
f114r	f114	f114r.5	10	S	Cdy	zen	et	als	ant	iu	als
f114r	f114	f114r.6	0	S	qo Edy	mann	sine	iere	vroine	mane	sdiu
f114r	f114	f114r.6	1	S	ok Cedy	gerdes	gesellen ste	den	gesund	uuaren ere	und
f114r	f114	f114r.6	2	S	d o i N	sprach vrouuuen und	schoene geschach ene	sprach geschach nz	uuolde geschach rn	ritter geschehen ln	vrouuue geschehen an
f114r	f114	f114r.6	3	S	Cedy	des	ste	den	und	ere	und
f114r	f114	f114r.6	4	S	daN	er	han	gen	des	des	die
f114r	f114	f114r.6	5	S	yk Edy	geln	e	ere	sine	se	diu
f114r	f114	f114r.6	6	S	ok E edy	gern	gesellen uuen	einach	geschte	uuaren e	manane
f114r	f114	f114r.6	7	S	Ce d ol	geschiht sprach ritter	ber schoene sprach	gesehen sprach enmohte	uuolde sprach	ritter enmohte	sch vrouuue uuolde
f114r	f114	f114r.6	8	S	C daN	gesellen er	cunegin han	vrouuuen gen	geschehen des	geschach des	geschach die
f114r	f114	f114r.6	9	S	yk ar	gel uuaere	geschiht	der	s ritter	s durch	uuaere
f114r	f114	f114r.6	10	S	dar y	den geschach	ze vrouuuen	get begunde	ent vrouuuen	als geschiht	e sprach
f114r	f114	f114r.7	0	S	Ceol	z	t	e	vil	diu	mit
f114r	f114	f114r.7	1	S	d Cedy	sprach des	schoene ste	sprach den	uuolde und	ritter ere	vrouuue und
f114r	f114	f114r.7	2	S	d k C s	sprach uue gesellen geriten	schoene vrouuue cunegin ritter	sprach under vrouuuen geschehen	uuolde geriten geschehen mohte	ritter geuuan geschach vrouuuen	vrouuue uuol geschach enmohte
f114r	f114	f114r.7	3	S	aN C d edy	gesehen gesellen sprach n	und cunegin schoene n	und vrouuuen sprach ach	ich geschehen uuolde te	iht geschach ritter e	der geschach vrouuue ane
f114r	f114	f114r.7	4	S	qo daN	maner	sinhan	igen	vrodes	mandes	sdie
f114r	f114	f114r.7	5	S	ok Ce daN	ger geschiht er	gesellen berhan	gesehen gen	gesdes	uuaren des	schdie
f114r	f114	f114r.7	6	S	C aI	gesellen ste	cunegin ez	vrouuuen ste	geschehen ere	geschach er	geschach in
f114r	f114	f114r.8	0	S	f Cey d am	nen sprach nie	tdiu schoene nie	ner sprach iht	man uuolde eit	an ritter in	ier vrouuue ich
f114r	f114	f114r.8	1	S	ok Ce d am	ger geschiht sprach nie	gesellen ber schoene nie	gesehen sprach iht	ges uuolde eit	uuaren ritter in	sch vrouuue ich
f114r	f114	f114r.8	2	S	qok E daN	verer	uuehan	eingen	berchdes	verdes	vermandie
f114r	f114	f114r.8	3	S	ot air ar	sit uuaere	erane geschiht	vilder	ersvon ritter	gere durch	han uuaere
f114r	f114	f114r.8	4	S	ok Cedy	gerdes	gesellen ste	den	gesund	uuaren ere	und
f114r	f114	f114r.8	5	S	ot aN	si gesehen	erund	und	ersich	geriht	der
f114r	f114	f114r.8	6	S	op Ceol	z	it	ie	vil	diu	mmit
f114r	f114	f114r.8	7	S	o f Ce d ai i r	vrouuuen geschiht sprach uue	geschach tber schoene menien	geschach n gesehen sprach ensi	geschach uuolde ir	geschehen ritter alz	geschehen isch vrouuue iar
f114r	f114	f114r.8	8	S	o P y	vrouuuen i geschach	geschach i vrouuuen	geschach l begunde	geschach s vrouuuen	geschehen z geschiht	geschehen r sprach
f114r	f114	f114r.9	0	S	d Ce od	sprach geschiht ide	schoene ber	sprach gesehen ich	uuolde er	ritter ant	vrouuue sche
f114r	f114	f114r.9	1	S	qo daN	maner	sinhan	igen	vrodes	mandes	sdie
f114r	f114	f114r.9	2	S	daN	er	han	gen	des	des	die
f114r	f114	f114r.9	3	S	Cey	nen	diu	er	man	an	er
f114r	f114	f114r.9	4	S	k al d ody	uue uuolde sprach ten	vrouuue man schoene in	under schoene sprach zen	geriten uuider uuolde ein	geuuan ein ritter eit	uuol muoste vrouuue iht
f114r	f114	f114r.9	5	S	C d air od	gesellen sprach tide	cunegin schoene ane	vrouuuen sprach vilich	geschehen uuolde voner	geschach ritter eant	geschach vrouuue hane
f114r	f114	f114r.9	6	S	ok Cdy	gerzen	gesellen et	als	gesant	uuaren iu	als
f114r	f114	f114r.9	7	S	C ody	gesellen ten	cunegin in	vrouuuen zen	geschehen ein	geschach eit	geschach iht
f114r	f114	f114r.9	8	S	daN	er	han	gen	des	des	die
f114r	f114	f114r.9	9	S	dar	den	ze	get	ent	als	e
f114r	f114	f114r.9	10	S	o ar or ol d	vrouuuen uuaere geuuan ritter sprach	geschach geschiht uuolde sprach schoene	geschach der vrouuue enmohte sprach	geschach ritter guoten sprach uuolde	geschehen durch uuaere enmohte ritter	geschehen uuaere sinen uuolde vrouuue
f114r	f114	f114r.10	0	S	qokEdy	mm	im	pp	ff	ff	ff
f114r	f114	f114r.10	1	S	C d o daN	gesellen sprach vrouuuen er	cunegin schoene geschach han	vrouuuen sprach geschach gen	geschehen uuolde geschach des	geschach ritter geschehen des	geschach vrouuue geschehen die
f114r	f114	f114r.10	2	S	qo e d Ey	man sprach n	sin schoene mir	iher sprach diu	vrot uuolde ten	man ritter e	sein vrouuue von
f114r	f114	f114r.10	3	S	C daN	gesellen er	cunegin han	vrouuuen gen	geschehen des	geschach des	geschach die
f114r	f114	f114r.10	4	S	Ce dal os	geschiht vont	bergenn	gesehen erse	sche	ersist	schgere
f114r	f114	f114r.11	0	S	dal Cy	vongen	genich	ersdaz	schals	ersuue	gerdes
f114r	f114	f114r.11	1	S	k olk y	uueuua geschach	vrouuue i vrouuuen	under i begunde	geriten s vrouuuen	geuuan z geschiht	uuol ge sprach
f114r	f114	f114r.11	2	S	qo e daN	maner	sinhan	ihergen	vrotdes	mandes	seindie
f114r	f114	f114r.11	3	S	d ol or	sprach ritter geuuan	schoene sprach uuolde	sprach enmohte vrouuue	uuolde sprach guoten	ritter enmohte uuaere	vrouuue uuolde sinen
f114r	f114	f114r.11	4	S	Sedy	diu	daz	nen	den	von	daz
f114r	f114	f114r.11	5	S	qok Cdy	verzen	et	als	berant	veriu	verals
f114r	f114	f114r.11	6	S	o f Cedy	vrouuuen des	geschach tste	geschach nden	geschach und	geschehen ere	geschehen iund
f114r	f114	f114r.11	7	S	t ol p Cy	ere ritter gen	sprach ich	enmohte daz	durch sprach als	sch enmohte ungemach uue	uuolde des
f114r	f114	f114r.11	8	S	d o i N	sprach vrouuuen und	schoene geschach ene	sprach geschach nz	uuolde geschach rn	ritter geschehen ln	vrouuue geschehen an
f114r	f114	f114r.11	9	S	Co F dy	minsich	einanen	uuasuue	uuesste	sisen	uuazere
f114r	f114	f114r.11	10	S	op ai l o	uusin vrouuuen	imger geschach	iesin geschach	ider geschach	a geschehen	miber geschehen
f114r	f114	f114r.12	0	S	yk Ce S d	gel geschiht der sprach	ber ungemach schoene	gesehen geschiht sprach	suua uuolde	sich ritter	sch ritter vrouuue
f114r	f114	f114r.12	1	S	ol air	ritter t	sprach ane	enmohte vil	sprach von	enmohte e	uuolde han
f114r	f114	f114r.12	2	S	okaN	t	z	t	n	t	z
f114r	f114	f114r.12	3	S	ot edy	sin	ern	ach	erste	gere	ane
f114r	f114	f114r.12	4	S	yk E ey	geln	uueten	einant	sche	se	mangen
f114r	f114	f114r.12	5	S	t e os	eret	n	here	durch te	schist	eine
f114r	f114	f114r.12	6	S	l air	sint	gerane	sinvil	dervon	e	berhan
f114r	f114	f114r.12	7	S	Se od	geside	uua	manich	gerer	derant	sine
f114r	f114	f114r.12	8	S	C ody	gesellen ten	cunegin in	vrouuuen zen	geschehen ein	geschach eit	geschach iht
f114r	f114	f114r.12	9	S	ot Ce d air	si geschiht sprach t	erber schoene ane	gesehen sprach vil	ers uuolde von	ger ritter e	sch vrouuue han
f114r	f114	f114r.12	10	S	ok am	gernie	gesellen nie	iht	geseit	uuaren in	ich
f114r	f114	f114r.13	0	S	qok Cedy	verdes	ste	den	berund	verere	verund
f114r	f114	f114r.13	1	S	daN	er	han	gen	des	des	die
f114r	f114	f114r.13	2	S	o T dy	vrouuuen geich	geschach gesnen	geschach ruue	geschach sste	geschehen sen	geschehen nere
f114r	f114	f114r.14	0	S	s ol p C d	geriten ritter gesellen sprach	ritter sprach cunegin schoene	geschehen enmohte vrouuuen sprach	mohte sprach geschehen uuolde	vrouuuen enmohte ungemach geschach ritter	enmohte uuolde geschach vrouuue
f114r	f114	f114r.14	1	S	o N	vrouuuen und	geschach e	geschach z	geschach n	geschehen n	geschehen n
f114r	f114	f114r.14	2	S	C T dy	gesellen geich	cunegin gesnen	vrouuuen ruue	geschehen sste	geschach sen	geschach nere
f114r	f114	f114r.14	3	S	q od air	sidet	sane	lichvil	uuervon	lante	nehan
f114r	f114	f114r.14	4	S	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f114r	f114	f114r.14	5	S	dal dy	vonich	gennen	ersuue	schste	ersen	gerere
f114r	f114	f114r.14	6	S	qo p daI	manz	sint	ie	vroz	man ungemach sol	se
f114r	f114	f114r.14	7	S	op daN	er	ihan	igen	des	des	mdie
f114r	f114	f114r.14	8	S	op d air ody	sprach tten	i schoene anein	i sprach vilzen	uuolde vonein	ritter eeit	m vrouuue haniht
f114r	f114	f114r.14	9	S	op d ai l d o	sprach uusin sprach vrouuuen	i schoene mger schoene geschach	i sprach esin sprach geschach	uuolde ider uuolde geschach	ritter a ritter geschehen	m vrouuue iber vrouuue geschehen
f114r	f114	f114r.14	10	S	ar y	uuaere geschach	geschiht vrouuuen	der begunde	ritter vrouuuen	durch geschiht	uuaere sprach
f114r	f114	f114r.15	0	S	qo edy	mann	sinn	iach	vrote	mane	sane
f114r	f114	f114r.15	1	S	ot air	sit	erane	vil	ersvon	gere	han
f114r	f114	f114r.15	2	S	ot ar ok od	si uuaere geride	er geschiht gesellen	derich	ers ritter geser	ger durch uuaren ant	uuaere e
f114r	f114	f114r.15	3	S	C od ar y	gesellen ide uuaere geschach	cunegin geschiht vrouuuen	vrouuuen ichder begunde	geschehen er ritter vrouuuen	geschach ant durch geschiht	geschach e uuaere sprach
f114r	f114	f114r.15	4	S	dal	von	gen	ers	sch	ers	ger
f114r	f114	f114r.15	5	S	o Edy	vrouuuen n	geschach e	geschach ere	geschach ine	geschehen e	geschehen diu
f114r	f114	f114r.15	6	S	qok olk Cdy	veruuazen	iet	ials	bersant	verziu	vergeals
f114r	f114	f114r.15	7	S	dal ol y qokaN	von ritter geschach ff	gen sprach vrouuuen ff	ers enmohte begunde zz	sch sprach vrouuuen z	ers enmohte geschiht t	ger uuolde sprach zz
f114r	f114	f114r.15	8	S	Ce d	geschiht sprach	ber schoene	gesehen sprach	uuolde	ritter	sch vrouuue
f114r	f114	f114r.15	9	S	al	uuolde	man	schoene	uuider	ein	muoste
f114r	f114	f114r.16	0	S	Ce o al	geschiht vrouuuen uuolde	ber geschach man	gesehen geschach schoene	geschach uuider	geschehen ein	sch geschehen muoste
f114r	f114	f114r.16	1	S	S E d o	der sprach vrouuuen	ungemach uue schoene geschach	geschiht ein sprach geschach	uuach uuolde geschach	ich ritter geschehen	ritter man vrouuue geschehen
f114r	f114	f114r.16	2	S	lk ol	i ritter	i sprach	i enmohte	s sprach	uu enmohte	m uuolde
f114r	f114	f114r.16	3	S	d air	sprach t	schoene ane	sprach vil	uuolde von	ritter e	vrouuue han
f114r	f114	f114r.16	4	S	d air	sprach t	schoene ane	sprach vil	uuolde von	ritter e	vrouuue han
f114r	f114	f114r.16	5	S	C d air	gesellen sprach t	cunegin schoene ane	vrouuuen sprach vil	geschehen uuolde von	geschach ritter e	geschach vrouuue han
f114r	f114	f114r.16	6	S	Ce oty	geschiht e	bern	gesehen t	n	z	schz
f114r	f114	f114r.16	7	S	otal Ce o	s geschiht vrouuuen	nber geschach	n gesehen geschach	r geschach	h geschehen	ssch geschehen
f114r	f114	f114r.16	8	S	d air	sprach t	schoene ane	sprach vil	uuolde von	ritter e	vrouuue han
f114r	f114	f114r.16	9	S	Ce k ar	geschiht uue uuaere	ber vrouuue geschiht	gesehen under der	geriten ritter	geuuan durch	sch uuol uuaere
f114r	f114	f114r.16	10	S	ot ol	si ritter	er sprach	enmohte	ers sprach	ger enmohte	uuolde
f114r	f114	f114r.16	11	S	Cedy	des	ste	den	und	ere	und
f114r	f114	f114r.17	0	S	qok E daI	verz	uuet	eine	berchz	versol	vermane
f114r	f114	f114r.17	1	S	C Edy	gesellen n	cunegin e	vrouuuen ere	geschehen ine	geschach e	geschach diu
f114r	f114	f114r.17	2	S	qok ey	vern	ten	ant	bere	vere	vergen
f114r	f114	f114r.17	3	S	qok E o daN	ver vrouuuen er	uue geschach han	ein geschach gen	berch geschach des	ver geschehen des	verman geschehen die
f114r	f114	f114r.17	4	S	daN	er	han	gen	des	des	die
f114r	f114	f114r.17	5	S	o e t e d	vrouuuen ere sprach	geschach schoene	geschach herher sprach	geschach t durch t uuolde	geschehen sch ritter	geschehen einein vrouuue
