target_reference	subject_kind	subject_surface	channel	denominator	view	candidate_a	candidate_b	a_l1_hits	a_l1_denominator	a_l1_rate	a_r1_hits	a_r1_denominator	a_r1_rate	candidate_a_score	b_l1_hits	b_l1_denominator	b_l1_rate	b_r1_hits	b_r1_denominator	b_r1_rate	candidate_b_score	uncentered_delta_a_minus_b	uncentered_delta_decimal	bilaterally_scoreable
qokeol	TARGET	qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	4	21	4/21	6	26	3/13	115/546	5	21	5/21	3	26	3/26	193/1092	37/1092	0.0338827838828	1
qokeol	K12_CONTROL	okeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	8	27	8/27	8	28	2/7	55/189	7	27	7/27	2	28	1/14	125/756	95/756	0.125661375661	1
qokeol	K12_CONTROL	qotol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	6	25	6/25	11	35	11/35	97/350	9	25	9/25	0	35	0/1	9/50	17/175	0.0971428571429	1
qokeol	K12_CONTROL	tol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	2	8	1/4	6	23	6/23	47/184	2	8	1/4	0	23	0/1	1/8	3/23	0.130434782609	1
qokeol	K12_CONTROL	sal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	5	20	1/4	5	20	1/4	1/4	6	20	3/10	1	20	1/20	7/40	3/40	0.075	1
qokeol	K12_CONTROL	oteol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	2	16	1/8	2	15	2/15	31/240	1	16	1/16	0	15	0/1	1/32	47/480	0.0979166666667	1
qokeol	K12_CONTROL	kol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	3	15	1/5	3	15	1/5	1/5	9	15	3/5	0	15	0/1	3/10	-1/10	-0.1	1
qokeol	K12_CONTROL	chl	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	5	20	1/4	2	15	2/15	23/120	8	20	2/5	0	15	0/1	1/5	-1/120	-0.00833333333333	1
qokeol	K12_CONTROL	okol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	12	38	6/19	12	36	1/3	37/114	10	38	5/19	1	36	1/36	199/1368	245/1368	0.179093567251	1
qokeol	K12_CONTROL	lol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	2	22	1/11	7	11	7/11	4/11	10	22	5/11	0	11	0/1	5/22	3/22	0.136363636364	1
qokeol	K12_CONTROL	kal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	4	12	1/3	1	7	1/7	5/21	4	12	1/3	0	7	0/1	1/6	1/14	0.0714285714286	1
qokeol	K12_CONTROL	otchol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	3	14	3/14	4	20	1/5	29/140	3	14	3/14	2	20	1/10	11/70	1/20	0.05	1
qokeol	K12_CONTROL	cthol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	13	45	13/45	7	35	1/5	11/45	18	45	2/5	0	35	0/1	1/5	2/45	0.0444444444444	1
qokeol	TARGET	qokeol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	8	13	8/13	14	16	7/8	155/208	10	13	10/13	4	16	1/4	53/104	49/208	0.235576923077	1
qokeol	K12_CONTROL	okeol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	15	19	15/19	11	16	11/16	449/608	12	19	12/19	3	16	3/16	249/608	25/76	0.328947368421	1
qokeol	K12_CONTROL	qotol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	8	17	8/17	18	23	18/23	245/391	15	17	15/17	0	23	0/1	15/34	145/782	0.185421994885	1
qokeol	K12_CONTROL	tol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	5	9	5/9	15	16	15/16	215/288	5	9	5/9	0	16	0/1	5/18	15/32	0.46875	1
qokeol	K12_CONTROL	sal	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	7	12	7/12	11	13	11/13	223/312	10	12	5/6	3	13	3/13	83/156	19/104	0.182692307692	1
qokeol	K12_CONTROL	oteol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	5	10	1/2	4	8	1/2	1/2	7	10	7/10	2	8	1/4	19/40	1/40	0.025	1
qokeol	K12_CONTROL	kol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	6	15	2/5	7	12	7/12	59/120	14	15	14/15	1	12	1/12	61/120	-1/60	-0.0166666666667	1
qokeol	K12_CONTROL	chl	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	6	13	6/13	6	8	3/4	63/104	9	13	9/13	1	8	1/8	85/208	41/208	0.197115384615	1
qokeol	K12_CONTROL	okol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	17	24	17/24	17	23	17/23	799/1104	12	24	1/2	2	23	2/23	27/92	475/1104	0.430253623188	1
qokeol	K12_CONTROL	lol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	6	21	2/7	11	12	11/12	101/168	20	21	20/21	0	12	0/1	10/21	1/8	0.125	1
qokeol	K12_CONTROL	kal	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	7	13	7/13	9	10	9/10	187/260	8	13	8/13	1	10	1/10	93/260	47/130	0.361538461538	1
qokeol	K12_CONTROL	otchol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	4	8	1/2	7	12	7/12	13/24	5	8	5/8	2	12	1/6	19/48	7/48	0.145833333333	1
qokeol	K12_CONTROL	cthol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	16	27	16/27	9	14	9/14	467/756	21	27	7/9	1	14	1/14	107/252	73/378	0.193121693122	1
qokeol	TARGET	qokeol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	6	9	2/3	9	11	9/11	49/66	7	9	7/9	3	11	3/11	52/99	43/198	0.217171717172	1
qokeol	K12_CONTROL	okeol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	12	14	6/7	10	12	5/6	71/84	9	14	9/14	3	12	1/4	25/56	67/168	0.39880952381	1
qokeol	K12_CONTROL	qotol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	7	13	7/13	15	19	15/19	164/247	11	13	11/13	0	19	0/1	11/26	119/494	0.240890688259	1
qokeol	K12_CONTROL	tol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	2	5	2/5	8	9	8/9	29/45	3	5	3/5	0	9	0/1	3/10	31/90	0.344444444444	1
qokeol	K12_CONTROL	sal	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	7	10	7/10	7	8	7/8	63/80	8	10	4/5	1	8	1/8	37/80	13/40	0.325	1
qokeol	K12_CONTROL	oteol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	3	5	3/5	2	6	1/3	7/15	3	5	3/5	0	6	0/1	3/10	1/6	0.166666666667	1
qokeol	K12_CONTROL	kol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	3	11	3/11	3	5	3/5	24/55	10	11	10/11	0	5	0/1	5/11	-1/55	-0.0181818181818	1
qokeol	K12_CONTROL	chl	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	5	11	5/11	4	5	4/5	69/110	8	11	8/11	1	5	1/5	51/110	9/55	0.163636363636	1
qokeol	K12_CONTROL	okol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	16	21	16/21	14	18	7/9	97/126	11	21	11/21	2	18	1/9	20/63	19/42	0.452380952381	1
qokeol	K12_CONTROL	lol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	4	14	2/7	8	8	1/1	9/14	14	14	1/1	0	8	0/1	1/2	1/7	0.142857142857	1
qokeol	K12_CONTROL	kal	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	4	7	4/7	1	2	1/2	15/28	4	7	4/7	0	2	0/1	2/7	1/4	0.25	1
qokeol	K12_CONTROL	otchol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	3	6	1/2	5	9	5/9	19/36	3	6	1/2	2	9	2/9	13/36	1/6	0.166666666667	1
qokeol	K12_CONTROL	cthol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	15	24	5/8	7	12	7/12	29/48	19	24	19/24	1	12	1/12	7/16	1/6	0.166666666667	1
qokeol	TARGET	qokeol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	8	38	4/19	14	38	7/19	11/38	10	38	5/19	4	38	2/19	7/38	2/19	0.105263157895	1
qokeol	K12_CONTROL	okeol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	15	44	15/44	11	44	1/4	13/44	12	44	3/11	3	44	3/44	15/88	1/8	0.125	1
qokeol	K12_CONTROL	qotol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	8	43	8/43	18	43	18/43	13/43	15	43	15/43	0	43	0/1	15/86	11/86	0.127906976744	1
qokeol	K12_CONTROL	tol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	5	34	5/34	15	34	15/34	5/17	5	34	5/34	0	34	0/1	5/68	15/68	0.220588235294	1
qokeol	K12_CONTROL	sal	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	7	37	7/37	11	37	11/37	9/37	10	37	10/37	3	37	3/37	13/74	5/74	0.0675675675676	1
qokeol	K12_CONTROL	oteol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	5	26	5/26	4	26	2/13	9/52	7	26	7/26	2	26	1/13	9/52	0/1	0	1
qokeol	K12_CONTROL	kol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	6	30	1/5	7	30	7/30	13/60	14	30	7/15	1	30	1/30	1/4	-1/30	-0.0333333333333	1
qokeol	K12_CONTROL	chl	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	6	28	3/14	6	28	3/14	3/14	9	28	9/28	1	28	1/28	5/28	1/28	0.0357142857143	1
qokeol	K12_CONTROL	okol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	17	53	17/53	17	53	17/53	17/53	12	53	12/53	2	53	2/53	7/53	10/53	0.188679245283	1
qokeol	K12_CONTROL	lol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	6	35	6/35	11	35	11/35	17/70	20	35	4/7	0	35	0/1	2/7	-3/70	-0.0428571428571	1
qokeol	K12_CONTROL	kal	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	7	25	7/25	9	25	9/25	8/25	8	25	8/25	1	25	1/25	9/50	7/50	0.14	1
qokeol	K12_CONTROL	otchol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	4	27	4/27	7	27	7/27	11/54	5	27	5/27	2	27	2/27	7/54	2/27	0.0740740740741	1
qokeol	K12_CONTROL	cthol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	16	51	16/51	9	51	3/17	25/102	21	51	7/17	1	51	1/51	11/51	1/34	0.0294117647059	1
qokeol	TARGET	qokeol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	6	21	2/7	9	26	9/26	115/364	7	21	1/3	3	26	3/26	35/156	25/273	0.0915750915751	1
qokeol	K12_CONTROL	okeol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	12	27	4/9	10	28	5/14	101/252	9	27	1/3	3	28	3/28	37/168	13/72	0.180555555556	1
qokeol	K12_CONTROL	qotol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	7	25	7/25	15	35	3/7	62/175	11	25	11/25	0	35	0/1	11/50	47/350	0.134285714286	1
qokeol	K12_CONTROL	tol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	2	8	1/4	8	23	8/23	55/184	3	8	3/8	0	23	0/1	3/16	41/368	0.111413043478	1
qokeol	K12_CONTROL	sal	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	7	20	7/20	7	20	7/20	7/20	8	20	2/5	1	20	1/20	9/40	1/8	0.125	1
qokeol	K12_CONTROL	oteol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	3	16	3/16	2	15	2/15	77/480	3	16	3/16	0	15	0/1	3/32	1/15	0.0666666666667	1
qokeol	K12_CONTROL	kol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	3	15	1/5	3	15	1/5	1/5	10	15	2/3	0	15	0/1	1/3	-2/15	-0.133333333333	1
qokeol	K12_CONTROL	chl	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	5	20	1/4	4	15	4/15	31/120	8	20	2/5	1	15	1/15	7/30	1/40	0.025	1
qokeol	K12_CONTROL	okol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	16	38	8/19	14	36	7/18	277/684	11	38	11/38	2	36	1/18	59/342	53/228	0.232456140351	1
qokeol	K12_CONTROL	lol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	4	22	2/11	8	11	8/11	5/11	14	22	7/11	0	11	0/1	7/22	3/22	0.136363636364	1
qokeol	K12_CONTROL	kal	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	4	12	1/3	1	7	1/7	5/21	4	12	1/3	0	7	0/1	1/6	1/14	0.0714285714286	1
qokeol	K12_CONTROL	otchol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	3	14	3/14	5	20	1/4	13/56	3	14	3/14	2	20	1/10	11/70	3/40	0.075	1
qokeol	K12_CONTROL	cthol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	15	45	1/3	7	35	1/5	4/15	19	45	19/45	1	35	1/35	71/315	13/315	0.0412698412698	1
qokeol	TARGET	qokeol	C1_EXACT_LOCAL	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	0	0	NA	0	0	NA	NA	0	0	NA	0	0	NA	NA	NA	NA	0
qokeol	TARGET	qokeol	C1_EXACT_LOCAL	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	0	0	NA	0	0	NA	NA	0	0	NA	0	0	NA	NA	NA	NA	0
qokol	TARGET	qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKOL-PROCESS	QOKOL-MAT	3	5	3/5	6	6	1/1	4/5	5	5	1/1	3	6	1/2	3/4	1/20	0.05	1
qokol	K12_CONTROL	sheol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKOL-PROCESS	QOKOL-MAT	7	9	7/9	10	12	5/6	29/36	8	9	8/9	3	12	1/4	41/72	17/72	0.236111111111	1
qokol	K12_CONTROL	dol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKOL-PROCESS	QOKOL-MAT	3	6	1/2	2	2	1/1	3/4	5	6	5/6	0	2	0/1	5/12	1/3	0.333333333333	1
qokol	K12_CONTROL	okol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKOL-PROCESS	QOKOL-MAT	4	4	1/1	2	4	1/2	3/4	1	4	1/4	1	4	1/4	1/4	1/2	0.5	1
qokol	K12_CONTROL	sol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKOL-PROCESS	QOKOL-MAT	0	2	0/1	4	5	4/5	2/5	2	2	1/1	3	5	3/5	4/5	-2/5	-0.4	1
qokol	K12_CONTROL	qokal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKOL-PROCESS	QOKOL-MAT	7	17	7/17	2	4	1/2	31/68	14	17	14/17	1	4	1/4	73/136	-11/136	-0.0808823529412	1
qokol	K12_CONTROL	qotol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKOL-PROCESS	QOKOL-MAT	2	3	2/3	4	5	4/5	11/15	3	3	1/1	0	5	0/1	1/2	7/30	0.233333333333	1
qokol	K12_CONTROL	shol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKOL-PROCESS	QOKOL-MAT	6	8	3/4	9	10	9/10	33/40	6	8	3/4	2	10	1/5	19/40	7/20	0.35	1
qokol	K12_CONTROL	dal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKOL-PROCESS	QOKOL-MAT	5	8	5/8	5	5	1/1	13/16	8	8	1/1	1	5	1/5	3/5	17/80	0.2125	1
qokol	K12_CONTROL	al	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKOL-PROCESS	QOKOL-MAT	9	14	9/14	6	8	3/4	39/56	14	14	1/1	2	8	1/4	5/8	1/14	0.0714285714286	1
qokol	K12_CONTROL	cthol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKOL-PROCESS	QOKOL-MAT	2	2	1/1	0	2	0/1	1/2	1	2	1/2	1	2	1/2	1/2	0/1	0	1
qokol	K12_CONTROL	tol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKOL-PROCESS	QOKOL-MAT	0	1	0/1	4	4	1/1	1/2	1	1	1/1	0	4	0/1	1/2	0/1	0	1
qokol	K12_CONTROL	okeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKOL-PROCESS	QOKOL-MAT	5	5	1/1	2	5	2/5	7/10	3	5	3/5	1	5	1/5	2/5	3/10	0.3	1
qokol	TARGET	qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKOL-PROCESS	QOKOL-MAT	2	3	2/3	4	4	1/1	5/6	3	3	1/1	2	4	1/2	3/4	1/12	0.0833333333333	1
qokol	K12_CONTROL	sheol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKOL-PROCESS	QOKOL-MAT	5	5	1/1	8	9	8/9	17/18	5	5	1/1	2	9	2/9	11/18	1/3	0.333333333333	1
qokol	K12_CONTROL	dol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKOL-PROCESS	QOKOL-MAT	2	4	1/2	2	2	1/1	3/4	3	4	3/4	0	2	0/1	3/8	3/8	0.375	1
qokol	K12_CONTROL	okol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKOL-PROCESS	QOKOL-MAT	4	4	1/1	2	4	1/2	3/4	1	4	1/4	1	4	1/4	1/4	1/2	0.5	1
qokol	K12_CONTROL	sol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKOL-PROCESS	QOKOL-MAT	0	2	0/1	3	3	1/1	1/2	2	2	1/1	2	3	2/3	5/6	-1/3	-0.333333333333	1
qokol	K12_CONTROL	qokal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKOL-PROCESS	QOKOL-MAT	5	9	5/9	1	3	1/3	4/9	8	9	8/9	1	3	1/3	11/18	-1/6	-0.166666666667	1
qokol	K12_CONTROL	qotol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKOL-PROCESS	QOKOL-MAT	1	2	1/2	4	5	4/5	13/20	2	2	1/1	0	5	0/1	1/2	3/20	0.15	1
qokol	K12_CONTROL	shol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKOL-PROCESS	QOKOL-MAT	5	6	5/6	9	10	9/10	13/15	4	6	2/3	2	10	1/5	13/30	13/30	0.433333333333	1
qokol	K12_CONTROL	dal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKOL-PROCESS	QOKOL-MAT	4	7	4/7	4	4	1/1	11/14	7	7	1/1	1	4	1/4	5/8	9/56	0.160714285714	1
qokol	K12_CONTROL	al	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKOL-PROCESS	QOKOL-MAT	5	9	5/9	3	4	3/4	47/72	9	9	1/1	1	4	1/4	5/8	1/36	0.0277777777778	1
qokol	K12_CONTROL	cthol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKOL-PROCESS	QOKOL-MAT	2	2	1/1	0	2	0/1	1/2	1	2	1/2	1	2	1/2	1/2	0/1	0	1
qokol	K12_CONTROL	tol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKOL-PROCESS	QOKOL-MAT	0	1	0/1	2	2	1/1	1/2	1	1	1/1	0	2	0/1	1/2	0/1	0	1
qokol	K12_CONTROL	okeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKOL-PROCESS	QOKOL-MAT	4	4	1/1	2	3	2/3	5/6	2	4	1/2	1	3	1/3	5/12	5/12	0.416666666667	1
qokol	TARGET	qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKOL-PROCESS	QOKOL-MAT	3	87	1/29	6	87	2/29	3/58	5	87	5/87	3	87	1/29	4/87	1/174	0.00574712643678	1
qokol	K12_CONTROL	sheol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKOL-PROCESS	QOKOL-MAT	7	90	7/90	10	90	1/9	17/180	8	90	4/45	3	90	1/30	11/180	1/30	0.0333333333333	1
qokol	K12_CONTROL	dol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKOL-PROCESS	QOKOL-MAT	3	76	3/76	2	76	1/38	5/152	5	76	5/76	0	76	0/1	5/152	0/1	0	1
qokol	K12_CONTROL	okol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKOL-PROCESS	QOKOL-MAT	4	53	4/53	2	53	2/53	3/53	1	53	1/53	1	53	1/53	1/53	2/53	0.0377358490566	1
qokol	K12_CONTROL	sol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKOL-PROCESS	QOKOL-MAT	0	57	0/1	4	57	4/57	2/57	2	57	2/57	3	57	1/19	5/114	-1/114	-0.00877192982456	1
qokol	K12_CONTROL	qokal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKOL-PROCESS	QOKOL-MAT	7	180	7/180	2	180	1/90	1/40	14	180	7/90	1	180	1/180	1/24	-1/60	-0.0166666666667	1
qokol	K12_CONTROL	qotol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKOL-PROCESS	QOKOL-MAT	2	43	2/43	4	43	4/43	3/43	3	43	3/43	0	43	0/1	3/86	3/86	0.0348837209302	1
qokol	K12_CONTROL	shol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKOL-PROCESS	QOKOL-MAT	6	163	6/163	9	163	9/163	15/326	6	163	6/163	2	163	2/163	4/163	7/326	0.021472392638	1
qokol	K12_CONTROL	dal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKOL-PROCESS	QOKOL-MAT	5	191	5/191	5	191	5/191	5/191	8	191	8/191	1	191	1/191	9/382	1/382	0.00261780104712	1
