source_group_id	edition	page	locus	kind	block	source_group_index	ivtff_group_raw	left_separator	right_separator	model	reading	role
IT2a|f21r.12|G006	IT2a	f21r	f21r.12	P	f21r:P1	6	chol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chol⟧	UNREAD
IT2a|f21r.12|G007	IT2a	f21r	f21r.12	P	f21r:P1	7	daiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦daiin⟧	UNREAD
IT2a|f21r.12|G008	IT2a	f21r	f21r.12	P	f21r:P1	8	chkaiin	DEFINITE_SPACE	LINE_END	V	⟦chkaiin⟧	UNREAD
IT2a|f32v.7|G001	IT2a	f32v	f32v.7	P	f32v:P1	1	ksho	LINE_START	DEFINITE_SPACE	V	⟦ksho⟧	UNREAD
IT2a|f32v.7|G002	IT2a	f32v	f32v.7	P	f32v:P1	2	cphor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cphor⟧	UNREAD
IT2a|f32v.7|G003	IT2a	f32v	f32v.7	P	f32v:P1	3	she	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦she⟧	UNREAD
IT2a|f32v.7|G004	IT2a	f32v	f32v.7	P	f32v:P1	4	sheaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sheaiin⟧	UNREAD
IT2a|f32v.7|G005	IT2a	f32v	f32v.7	P	f32v:P1	5	otshchor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦otshchor⟧	UNREAD
IT2a|f32v.7|G006	IT2a	f32v	f32v.7	P	f32v:P1	6	dain	DEFINITE_SPACE	DRAWING_INTERRUPTION	V	⟦dain⟧	UNREAD
IT2a|f32v.7|G007	IT2a	f32v	f32v.7	P	f32v:P1	7	shckhy	DRAWING_INTERRUPTION	DEFINITE_SPACE	V	⟦shckhy⟧	UNREAD
IT2a|f32v.7|G008	IT2a	f32v	f32v.7	P	f32v:P1	8	s	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦s⟧	UNREAD
IT2a|f32v.7|G009	IT2a	f32v	f32v.7	P	f32v:P1	9	odan	DEFINITE_SPACE	LINE_END	V	⟦odan⟧	UNREAD
IT2a|f32v.8|G001	IT2a	f32v	f32v.8	P	f32v:P1	1	otchol	LINE_START	DEFINITE_SPACE	V	⟦otchol⟧	UNREAD
IT2a|f32v.8|G002	IT2a	f32v	f32v.8	P	f32v:P1	2	daiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦daiin⟧	UNREAD
IT2a|f32v.8|G003	IT2a	f32v	f32v.8	P	f32v:P1	3	daiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦daiin⟧	UNREAD
IT2a|f32v.8|G004	IT2a	f32v	f32v.8	P	f32v:P1	4	ctho	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ctho⟧	UNREAD
IT2a|f32v.8|G005	IT2a	f32v	f32v.8	P	f32v:P1	5	daiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦daiin⟧	UNREAD
IT2a|f32v.8|G006	IT2a	f32v	f32v.8	P	f32v:P1	6	qotaiin	DEFINITE_SPACE	DRAWING_INTERRUPTION	V	⟦qotaiin⟧	UNREAD
IT2a|f32v.8|G007	IT2a	f32v	f32v.8	P	f32v:P1	7	otchy	DRAWING_INTERRUPTION	DEFINITE_SPACE	V	⟦otchy⟧	UNREAD
IT2a|f32v.8|G008	IT2a	f32v	f32v.8	P	f32v:P1	8	d	DEFINITE_SPACE	DRAWING_INTERRUPTION	V	⟦d⟧	UNREAD
IT2a|f32v.8|G009	IT2a	f32v	f32v.8	P	f32v:P1	9	shar	DRAWING_INTERRUPTION	LINE_END	V	⟦shar⟧	UNREAD
IT2a|f32v.9|G001	IT2a	f32v	f32v.9	P	f32v:P1	1	qotchy	LINE_START	DEFINITE_SPACE	V	⟦qotchy⟧	UNREAD
IT2a|f32v.9|G002	IT2a	f32v	f32v.9	P	f32v:P1	2	cfhy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cfhy⟧	UNREAD
IT2a|f32v.9|G003	IT2a	f32v	f32v.9	P	f32v:P1	3	skey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦skey⟧	UNREAD
IT2a|f32v.9|G004	IT2a	f32v	f32v.9	P	f32v:P1	4	chocthy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chocthy⟧	UNREAD
IT2a|f32v.9|G005	IT2a	f32v	f32v.9	P	f32v:P1	5	daiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦daiin⟧	UNREAD
IT2a|f32v.9|G006	IT2a	f32v	f32v.9	P	f32v:P1	6	cthaiin	DEFINITE_SPACE	DRAWING_INTERRUPTION	V	⟦cthaiin⟧	UNREAD
IT2a|f32v.9|G007	IT2a	f32v	f32v.9	P	f32v:P1	7	daiin	DRAWING_INTERRUPTION	LINE_END	V	⟦daiin⟧	UNREAD
IT2a|f32v.10|G001	IT2a	f32v	f32v.10	P	f32v:P1	1	sho	LINE_START	DEFINITE_SPACE	V	⟦sho⟧	UNREAD
IT2a|f32v.10|G002	IT2a	f32v	f32v.10	P	f32v:P1	2	keol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦keol⟧	UNREAD
IT2a|f32v.10|G003	IT2a	f32v	f32v.10	P	f32v:P1	3	chor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chor⟧	UNREAD
IT2a|f32v.10|G004	IT2a	f32v	f32v.10	P	f32v:P1	4	chol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chol⟧	UNREAD
IT2a|f32v.10|G005	IT2a	f32v	f32v.10	P	f32v:P1	5	daiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦daiin⟧	UNREAD
IT2a|f32v.10|G006	IT2a	f32v	f32v.10	P	f32v:P1	6	cphol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cphol⟧	UNREAD
IT2a|f32v.10|G007	IT2a	f32v	f32v.10	P	f32v:P1	7	cthol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cthol⟧	UNREAD
IT2a|f32v.10|G008	IT2a	f32v	f32v.10	P	f32v:P1	8	da	DEFINITE_SPACE	DRAWING_INTERRUPTION	V	⟦da⟧	UNREAD
IT2a|f32v.10|G009	IT2a	f32v	f32v.10	P	f32v:P1	9	ar	DRAWING_INTERRUPTION	LINE_END	V	⟦ar⟧	UNREAD
IT2a|f32v.11|G001	IT2a	f32v	f32v.11	P	f32v:P1	1	ol	LINE_START	DEFINITE_SPACE	V	⟦ol⟧	UNREAD
IT2a|f32v.11|G002	IT2a	f32v	f32v.11	P	f32v:P1	2	sho	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sho⟧	UNREAD
IT2a|f32v.11|G003	IT2a	f32v	f32v.11	P	f32v:P1	3	chy	DEFINITE_SPACE	LINE_END	V	⟦chy⟧	UNREAD
IT2a|f29v.1|G001	IT2a	f29v	f29v.1	P	f29v:P1	1	kooiin	LINE_START	DEFINITE_SPACE	V	⟦kooiin⟧	UNREAD
IT2a|f29v.1|G002	IT2a	f29v	f29v.1	P	f29v:P1	2	shor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦shor⟧	UNREAD
IT2a|f29v.1|G003	IT2a	f29v	f29v.1	P	f29v:P1	3	chetchy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chetchy⟧	UNREAD
IT2a|f29v.1|G004	IT2a	f29v	f29v.1	P	f29v:P1	4	olals	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦olals⟧	UNREAD
IT2a|f29v.1|G005	IT2a	f29v	f29v.1	P	f29v:P1	5	shytchy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦shytchy⟧	UNREAD
IT2a|f29v.1|G006	IT2a	f29v	f29v.1	P	f29v:P1	6	cth	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cth⟧	UNREAD
IT2a|f29v.1|G007	IT2a	f29v	f29v.1	P	f29v:P1	7	y	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦y⟧	UNREAD
IT2a|f29v.1|G008	IT2a	f29v	f29v.1	P	f29v:P1	8	shy	DEFINITE_SPACE	DRAWING_INTERRUPTION	V	⟦shy⟧	UNREAD
IT2a|f29v.1|G009	IT2a	f29v	f29v.1	P	f29v:P1	9	cho	DRAWING_INTERRUPTION	DEFINITE_SPACE	V	⟦cho⟧	UNREAD
IT2a|f29v.1|G010	IT2a	f29v	f29v.1	P	f29v:P1	10	shy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦shy⟧	UNREAD
IT2a|f29v.1|G011	IT2a	f29v	f29v.1	P	f29v:P1	11	daiin	DEFINITE_SPACE	LINE_END	V	⟦daiin⟧	UNREAD
IT2a|f29v.2|G001	IT2a	f29v	f29v.2	P	f29v:P1	1	qotcheaiin	LINE_START	DEFINITE_SPACE	V	⟦qotcheaiin⟧	UNREAD
IT2a|f29v.2|G002	IT2a	f29v	f29v.2	P	f29v:P1	2	schol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦schol⟧	UNREAD
IT2a|f29v.2|G003	IT2a	f29v	f29v.2	P	f29v:P1	3	chol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chol⟧	UNREAD
IT2a|f29v.2|G004	IT2a	f29v	f29v.2	P	f29v:P1	4	cthy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cthy⟧	UNREAD
IT2a|f29v.2|G005	IT2a	f29v	f29v.2	P	f29v:P1	5	chey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chey⟧	UNREAD
IT2a|f29v.2|G006	IT2a	f29v	f29v.2	P	f29v:P1	6	cthold	DEFINITE_SPACE	DRAWING_INTERRUPTION	V	⟦cthold⟧	UNREAD
IT2a|f29v.2|G007	IT2a	f29v	f29v.2	P	f29v:P1	7	ytchor	DRAWING_INTERRUPTION	DEFINITE_SPACE	V	⟦ytchor⟧	UNREAD
IT2a|f29v.2|G008	IT2a	f29v	f29v.2	P	f29v:P1	8	dary	DEFINITE_SPACE	LINE_END	V	⟦dary⟧	UNREAD
IT2a|f29v.3|G001	IT2a	f29v	f29v.3	P	f29v:P1	1	chol	LINE_START	DEFINITE_SPACE	V	⟦chol⟧	UNREAD
IT2a|f29v.3|G002	IT2a	f29v	f29v.3	P	f29v:P1	2	chol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chol⟧	UNREAD
IT2a|f29v.3|G003	IT2a	f29v	f29v.3	P	f29v:P1	3	kor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦kor⟧	UNREAD
IT2a|f29v.3|G004	IT2a	f29v	f29v.3	P	f29v:P1	4	shey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦shey⟧	UNREAD
IT2a|f29v.3|G005	IT2a	f29v	f29v.3	P	f29v:P1	5	odaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦odaiin⟧	UNREAD
IT2a|f29v.3|G006	IT2a	f29v	f29v.3	P	f29v:P1	6	qotchy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qotchy⟧	UNREAD
IT2a|f29v.3|G007	IT2a	f29v	f29v.3	P	f29v:P1	7	taiin	DEFINITE_SPACE	DRAWING_INTERRUPTION	V	⟦taiin⟧	UNREAD
IT2a|f29v.3|G008	IT2a	f29v	f29v.3	P	f29v:P1	8	s	DRAWING_INTERRUPTION	DEFINITE_SPACE	V	⟦s⟧	UNREAD
IT2a|f29v.3|G009	IT2a	f29v	f29v.3	P	f29v:P1	9	she	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦she⟧	UNREAD
IT2a|f29v.3|G010	IT2a	f29v	f29v.3	P	f29v:P1	10	otey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦otey⟧	UNREAD
IT2a|f29v.3|G011	IT2a	f29v	f29v.3	P	f29v:P1	11	sy	DEFINITE_SPACE	LINE_END	V	⟦sy⟧	UNREAD
IT2a|f29v.4|G001	IT2a	f29v	f29v.4	P	f29v:P1	1	ysho	LINE_START	DEFINITE_SPACE	V	⟦ysho⟧	UNREAD
IT2a|f29v.4|G002	IT2a	f29v	f29v.4	P	f29v:P1	2	otshy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦otshy⟧	UNREAD
IT2a|f29v.4|G003	IT2a	f29v	f29v.4	P	f29v:P1	3	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	Flüssigkeit?	MATERIAL
IT2a|f29v.4|G004	IT2a	f29v	f29v.4	P	f29v:P1	4	cthy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cthy⟧	UNREAD
IT2a|f29v.4|G005	IT2a	f29v	f29v.4	P	f29v:P1	5	oltchy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦oltchy⟧	UNREAD
IT2a|f29v.4|G006	IT2a	f29v	f29v.4	P	f29v:P1	6	ctos	DEFINITE_SPACE	DRAWING_INTERRUPTION	V	⟦ctos⟧	UNREAD
IT2a|f29v.4|G007	IT2a	f29v	f29v.4	P	f29v:P1	7	shot	DRAWING_INTERRUPTION	DEFINITE_SPACE	V	⟦shot⟧	UNREAD
IT2a|f29v.4|G008	IT2a	f29v	f29v.4	P	f29v:P1	8	sho	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sho⟧	UNREAD
IT2a|f29v.4|G009	IT2a	f29v	f29v.4	P	f29v:P1	9	okaiin	DEFINITE_SPACE	LINE_END	V	Flüssigkeit?	MATERIAL
RF1b|f77r.1|G001	RF1b	f77r	f77r.1	L	f77r.1:LABEL	1	darchdar	LINE_START	LINE_END	V	⟦darchdar⟧	UNREAD
RF1b|f77r.2|G001	RF1b	f77r	f77r.2	L	f77r.2:LABEL	1	olkchs	LINE_START	LINE_END	V	⟦olkchs⟧	UNREAD
RF1b|f77r.3|G001	RF1b	f77r	f77r.3	L	f77r.3:LABEL	1	otedy	LINE_START	LINE_END	V	Ausgang?	PLACE
RF1b|f77r.4|G001	RF1b	f77r	f77r.4	L	f77r.4:LABEL	1	otork	LINE_START	LINE_END	V	⟦otork⟧	UNREAD
RF1b|f77r.5|G001	RF1b	f77r	f77r.5	L	f77r.5:LABEL	1	otol	LINE_START	LINE_END	V	⟦otol⟧	UNREAD
RF1b|f77r.6|G001	RF1b	f77r	f77r.6	L	f77r.6:LABEL	1	dch@152;y	LINE_START	LINE_END	V	⟦dch@152;y⟧	UNREAD
RF1b|f77r.7|G001	RF1b	f77r	f77r.7	L	f77r.7:LABEL	1	soral	LINE_START	LINE_END	V	⟦soral⟧	UNREAD
RF1b|f77r.8|G001	RF1b	f77r	f77r.8	L	f77r.8:LABEL	1	dotedy	LINE_START	LINE_END	V	⟦dotedy⟧	UNREAD
RF1b|f77r.9|G001	RF1b	f77r	f77r.9	P	f77r:P1	1	poldarairol	LINE_START	DEFINITE_SPACE	V	⟦poldarairol⟧	UNREAD
RF1b|f77r.9|G002	RF1b	f77r	f77r.9	P	f77r:P1	2	qokol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qokol⟧	UNREAD
RF1b|f77r.9|G003	RF1b	f77r	f77r.9	P	f77r:P1	3	chey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chey⟧	UNREAD
RF1b|f77r.9|G004	RF1b	f77r	f77r.9	P	f77r:P1	4	qopchedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qopchedy⟧	UNREAD
RF1b|f77r.9|G005	RF1b	f77r	f77r.9	P	f77r:P1	5	qopchedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qopchedy⟧	UNREAD
RF1b|f77r.9|G006	RF1b	f77r	f77r.9	P	f77r:P1	6	dylches	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦dylches⟧	UNREAD
RF1b|f77r.9|G007	RF1b	f77r	f77r.9	P	f77r:P1	7	olkedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦olkedy⟧	UNREAD
RF1b|f77r.9|G008	RF1b	f77r	f77r.9	P	f77r:P1	8	loly	DEFINITE_SPACE	LINE_END	V	⟦loly⟧	UNREAD
RF1b|f77r.10|G001	RF1b	f77r	f77r.10	P	f77r:P1	1	tolch@152;ar	LINE_START	DEFINITE_SPACE	V	⟦tolch@152;ar⟧	UNREAD
RF1b|f77r.10|G002	RF1b	f77r	f77r.10	P	f77r:P1	2	shey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦shey⟧	UNREAD
RF1b|f77r.10|G003	RF1b	f77r	f77r.10	P	f77r:P1	3	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qotaiin⟧	UNREAD
RF1b|f77r.10|G004	RF1b	f77r	f77r.10	P	f77r:P1	4	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	V	zum Ausgang?	GOAL
RF1b|f77r.10|G005	RF1b	f77r	f77r.10	P	f77r:P1	5	qokol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qokol⟧	UNREAD
RF1b|f77r.10|G006	RF1b	f77r	f77r.10	P	f77r:P1	6	chdy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chdy⟧	UNREAD
RF1b|f77r.10|G007	RF1b	f77r	f77r.10	P	f77r:P1	7	qokain	DEFINITE_SPACE	DEFINITE_SPACE	V	ist?	COPULA
RF1b|f77r.10|G008	RF1b	f77r	f77r.10	P	f77r:P1	8	chetey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chetey⟧	UNREAD
RF1b|f77r.10|G009	RF1b	f77r	f77r.10	P	f77r:P1	9	sal	DEFINITE_SPACE	LINE_END	V	⟦sal⟧	UNREAD
RF1b|f77r.11|G001	RF1b	f77r	f77r.11	P	f77r:P1	1	qoteedy	LINE_START	DEFINITE_SPACE	V	Anteil?	PART
RF1b|f77r.11|G002	RF1b	f77r	f77r.11	P	f77r:P1	2	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	der Flüssigkeit?	GENITIVE
RF1b|f77r.11|G003	RF1b	f77r	f77r.11	P	f77r:P1	3	shedy	DEFINITE_SPACE	DEFINITE_SPACE	V	fließt?	FLOW
RF1b|f77r.11|G004	RF1b	f77r	f77r.11	P	f77r:P1	4	chol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chol⟧	UNREAD
RF1b|f77r.11|G005	RF1b	f77r	f77r.11	P	f77r:P1	5	she@152;y	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦she@152;y⟧	UNREAD
RF1b|f77r.11|G006	RF1b	f77r	f77r.11	P	f77r:P1	6	shcthey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦shcthey⟧	UNREAD
RF1b|f77r.11|G007	RF1b	f77r	f77r.11	P	f77r:P1	7	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	V	weiter?	CONTINUATION
RF1b|f77r.11|G008	RF1b	f77r	f77r.11	P	f77r:P1	8	oteedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦oteedy⟧	UNREAD
RF1b|f77r.11|G009	RF1b	f77r	f77r.11	P	f77r:P1	9	cham	DEFINITE_SPACE	LINE_END	V	⟦cham⟧	UNREAD
RF1b|f77r.12|G001	RF1b	f77r	f77r.12	P	f77r:P1	1	soltee@152;y	LINE_START	DEFINITE_SPACE	V	⟦soltee@152;y⟧	UNREAD
RF1b|f77r.12|G002	RF1b	f77r	f77r.12	P	f77r:P1	2	qotee@152;y	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qotee@152;y⟧	UNREAD
RF1b|f77r.12|G003	RF1b	f77r	f77r.12	P	f77r:P1	3	qodeedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qodeedy⟧	UNREAD
RF1b|f77r.12|G004	RF1b	f77r	f77r.12	P	f77r:P1	4	che@152;aiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦che@152;aiin⟧	UNREAD
RF1b|f77r.12|G005	RF1b	f77r	f77r.12	P	f77r:P1	5	che@152;y	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦che@152;y⟧	UNREAD
RF1b|f77r.12|G006	RF1b	f77r	f77r.12	P	f77r:P1	6	shedaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦shedaiin⟧	UNREAD
RF1b|f77r.12|G007	RF1b	f77r	f77r.12	P	f77r:P1	7	sheolol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sheolol⟧	UNREAD
RF1b|f77r.12|G008	RF1b	f77r	f77r.12	P	f77r:P1	8	che@152;	DEFINITE_SPACE	LINE_END	V	⟦che@152;⟧	UNREAD
RF1b|f77r.13|G001	RF1b	f77r	f77r.13	P	f77r:P1	1	qokeedy	LINE_START	DEFINITE_SPACE	V	weiter?	CONTINUATION
RF1b|f77r.13|G002	RF1b	f77r	f77r.13	P	f77r:P1	2	qol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qol⟧	UNREAD
RF1b|f77r.13|G003	RF1b	f77r	f77r.13	P	f77r:P1	3	{ch'}eedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦{ch'}eedy⟧	UNREAD
RF1b|f77r.13|G004	RF1b	f77r	f77r.13	P	f77r:P1	4	shol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦shol⟧	UNREAD
RF1b|f77r.13|G005	RF1b	f77r	f77r.13	P	f77r:P1	5	tedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦tedy⟧	UNREAD
RF1b|f77r.13|G006	RF1b	f77r	f77r.13	P	f77r:P1	6	che@152;y	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦che@152;y⟧	UNREAD
RF1b|f77r.13|G007	RF1b	f77r	f77r.13	P	f77r:P1	7	lshee@152;y	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦lshee@152;y⟧	UNREAD
RF1b|f77r.13|G008	RF1b	f77r	f77r.13	P	f77r:P1	8	qoke@152;y	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qoke@152;y⟧	UNREAD
RF1b|f77r.13|G009	RF1b	f77r	f77r.13	P	f77r:P1	9	qol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	V	⟦qol⟧	UNREAD
RF1b|f77r.13|G010	RF1b	f77r	f77r.13	P	f77r:P1	10	al	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	V	⟦al⟧	UNREAD
RF1b|f77r.13|G011	RF1b	f77r	f77r.13	P	f77r:P1	11	chedy	DEFINITE_SPACE	LINE_END	V	⟦chedy⟧	UNREAD
RF1b|f77r.14|G001	RF1b	f77r	f77r.14	P	f77r:P1	1	sokcheey	LINE_START	DEFINITE_SPACE	V	⟦sokcheey⟧	UNREAD
RF1b|f77r.14|G002	RF1b	f77r	f77r.14	P	f77r:P1	2	sain	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sain⟧	UNREAD
RF1b|f77r.14|G003	RF1b	f77r	f77r.14	P	f77r:P1	3	sheeol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sheeol⟧	UNREAD
RF1b|f77r.14|G004	RF1b	f77r	f77r.14	P	f77r:P1	4	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	V	Anteil?	PART
RF1b|f77r.14|G005	RF1b	f77r	f77r.14	P	f77r:P1	5	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	der Flüssigkeit?	GENITIVE
RF1b|f77r.14|G006	RF1b	f77r	f77r.14	P	f77r:P1	6	{ch'}edy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦{ch'}edy⟧	UNREAD
RF1b|f77r.14|G007	RF1b	f77r	f77r.14	P	f77r:P1	7	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	V	weiter?	CONTINUATION
RF1b|f77r.14|G008	RF1b	f77r	f77r.14	P	f77r:P1	8	qote@152;y	DEFINITE_SPACE	LINE_END	V	⟦qote@152;y⟧	UNREAD
RF1b|f77r.15|G001	RF1b	f77r	f77r.15	P	f77r:P1	1	qokeedy	LINE_START	DEFINITE_SPACE	V	weiter?	CONTINUATION
RF1b|f77r.15|G002	RF1b	f77r	f77r.15	P	f77r:P1	2	she@152;y	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦she@152;y⟧	UNREAD
RF1b|f77r.15|G003	RF1b	f77r	f77r.15	P	f77r:P1	3	qotol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qotol⟧	UNREAD
RF1b|f77r.15|G004	RF1b	f77r	f77r.15	P	f77r:P1	4	{ch'}edy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦{ch'}edy⟧	UNREAD
RF1b|f77r.15|G005	RF1b	f77r	f77r.15	P	f77r:P1	5	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	der Flüssigkeit?	GENITIVE
RF1b|f77r.15|G006	RF1b	f77r	f77r.15	P	f77r:P1	6	sheety	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sheety⟧	UNREAD
RF1b|f77r.15|G007	RF1b	f77r	f77r.15	P	f77r:P1	7	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	V	weiter?	CONTINUATION
RF1b|f77r.15|G008	RF1b	f77r	f77r.15	P	f77r:P1	8	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦lchedy⟧	UNREAD
RF1b|f77r.15|G009	RF1b	f77r	f77r.15	P	f77r:P1	9	lol	DEFINITE_SPACE	LINE_END	V	⟦lol⟧	UNREAD
RF1b|f77r.16|G001	RF1b	f77r	f77r.16	P	f77r:P1	1	sshedy	LINE_START	DEFINITE_SPACE	V	⟦sshedy⟧	UNREAD
RF1b|f77r.16|G002	RF1b	f77r	f77r.16	P	f77r:P1	2	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qotaiin⟧	UNREAD
RF1b|f77r.16|G003	RF1b	f77r	f77r.16	P	f77r:P1	3	che@152;y	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦che@152;y⟧	UNREAD
RF1b|f77r.16|G004	RF1b	f77r	f77r.16	P	f77r:P1	4	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	der Flüssigkeit?	GENITIVE
RF1b|f77r.16|G005	RF1b	f77r	f77r.16	P	f77r:P1	5	{ch'}edy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦{ch'}edy⟧	UNREAD
RF1b|f77r.16|G006	RF1b	f77r	f77r.16	P	f77r:P1	6	qolcheedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qolcheedy⟧	UNREAD
RF1b|f77r.16|G007	RF1b	f77r	f77r.16	P	f77r:P1	7	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	V	weiter?	CONTINUATION
RF1b|f77r.16|G008	RF1b	f77r	f77r.16	P	f77r:P1	8	lol	DEFINITE_SPACE	LINE_END	V	⟦lol⟧	UNREAD
RF1b|f77r.17|G001	RF1b	f77r	f77r.17	P	f77r:P1	1	qoteedy	LINE_START	DEFINITE_SPACE	V	Anteil?	PART
RF1b|f77r.17|G002	RF1b	f77r	f77r.17	P	f77r:P1	2	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	V	Anteil?	PART
RF1b|f77r.17|G003	RF1b	f77r	f77r.17	P	f77r:P1	3	qoke@152;y	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qoke@152;y⟧	UNREAD
RF1b|f77r.17|G004	RF1b	f77r	f77r.17	P	f77r:P1	4	sheed	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sheed⟧	UNREAD
RF1b|f77r.17|G005	RF1b	f77r	f77r.17	P	f77r:P1	5	qeey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qeey⟧	UNREAD
RF1b|f77r.17|G006	RF1b	f77r	f77r.17	P	f77r:P1	6	saiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦saiin⟧	UNREAD
