component_recipe	intake_tier	register	incoming_action	incoming_argument	explicit_action_roots	explicit_argument_roots	inherited_action_root	inherited_argument_root	outgoing_action	outgoing_argument	baseline_clause_de	order_safe_clause_de	order_repair_rule	clause_changed_by_order_repair
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	R	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Stationseinheit [wie zuvor] ein und halte die Stationseinheit [wie zuvor]; zur Zielstation.	Setze die Stationseinheit [wie zuvor] ein und halte die Stationseinheit [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	R	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Positionseinheit [wie zuvor] ein und halte die Positionseinheit [wie zuvor]; zur Zielposition.	Setze die Positionseinheit [wie zuvor] ein und halte die Positionseinheit [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	R	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Ansatzeinheit [wie zuvor] ein und halte die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	Setze die Ansatzeinheit [wie zuvor] ein und halte die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	R	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; zur Zielspalte.	Setze den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	R	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	R	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; zur Zielstation.	Setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	R	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Positionsposten [wie zuvor] ein und halte den Positionsposten [wie zuvor]; zur Zielposition.	Setze den Positionsposten [wie zuvor] ein und halte den Positionsposten [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	R	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Drogenposten [wie zuvor] ein und halte den Drogenposten [wie zuvor]; zum Zielgefäß.	Setze den Drogenposten [wie zuvor] ein und halte den Drogenposten [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	S	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Kennwert [wie zuvor] ein und halte den Kennwert [wie zuvor] fest; zur Zielspalte.	Setze den Kennwert [wie zuvor] ein und halte den Kennwert [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	S	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Arbeitswert [wie zuvor] ein und halte den Arbeitswert [wie zuvor]; zur Zielstelle.	Setze den Arbeitswert [wie zuvor] ein und halte den Arbeitswert [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	S	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Stationswert [wie zuvor] ein und halte den Stationswert [wie zuvor]; zur Zielstation.	Setze den Stationswert [wie zuvor] ein und halte den Stationswert [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	S	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Positionswert [wie zuvor] ein und halte den Positionswert [wie zuvor]; zur Zielposition.	Setze den Positionswert [wie zuvor] ein und halte den Positionswert [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	S	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Mengenwert [wie zuvor] ein und halte den Mengenwert [wie zuvor]; zum Zielgefäß.	Setze den Mengenwert [wie zuvor] ein und halte den Mengenwert [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	S	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Teilwert [wie zuvor] ein und halte den Teilwert [wie zuvor] fest; zur Zielspalte.	Setze den Teilwert [wie zuvor] ein und halte den Teilwert [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	S	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Materialanteil [wie zuvor] ein und halte den Materialanteil [wie zuvor]; zur Zielstelle.	Setze den Materialanteil [wie zuvor] ein und halte den Materialanteil [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	S	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Stationsanteil [wie zuvor] ein und halte den Stationsanteil [wie zuvor]; zur Zielstation.	Setze den Stationsanteil [wie zuvor] ein und halte den Stationsanteil [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	S	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Sektoranteil [wie zuvor] ein und halte den Sektoranteil [wie zuvor]; zur Zielposition.	Setze den Sektoranteil [wie zuvor] ein und halte den Sektoranteil [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	S	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Drogenanteil [wie zuvor] ein und halte den Drogenanteil [wie zuvor]; zum Zielgefäß.	Setze den Drogenanteil [wie zuvor] ein und halte den Drogenanteil [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	S	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte fest; zur Zielspalte.	Setze ein und halte fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	S	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielstelle.	Setze ein und halte; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	S	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielstation.	Setze ein und halte; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	S	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielposition.	Setze ein und halte; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	S	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zum Zielgefäß.	Setze ein und halte; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	S	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Eintragseinheit [wie zuvor] ein und halte die Eintragseinheit [wie zuvor] fest; zur Zielspalte.	Setze die Eintragseinheit [wie zuvor] ein und halte die Eintragseinheit [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	S	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Arbeitseinheit [wie zuvor] ein und halte die Arbeitseinheit [wie zuvor]; zur Zielstelle.	Setze die Arbeitseinheit [wie zuvor] ein und halte die Arbeitseinheit [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	S	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Stationseinheit [wie zuvor] ein und halte die Stationseinheit [wie zuvor]; zur Zielstation.	Setze die Stationseinheit [wie zuvor] ein und halte die Stationseinheit [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	S	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Positionseinheit [wie zuvor] ein und halte die Positionseinheit [wie zuvor]; zur Zielposition.	Setze die Positionseinheit [wie zuvor] ein und halte die Positionseinheit [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	S	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Ansatzeinheit [wie zuvor] ein und halte die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	Setze die Ansatzeinheit [wie zuvor] ein und halte die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	S	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; zur Zielspalte.	Setze den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	S	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	S	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; zur Zielstation.	Setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	S	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Positionsposten [wie zuvor] ein und halte den Positionsposten [wie zuvor]; zur Zielposition.	Setze den Positionsposten [wie zuvor] ein und halte den Positionsposten [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	S	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Drogenposten [wie zuvor] ein und halte den Drogenposten [wie zuvor]; zum Zielgefäß.	Setze den Drogenposten [wie zuvor] ein und halte den Drogenposten [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	SH	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Kennwert [wie zuvor] ein und halte den Kennwert [wie zuvor] fest; zur Zielspalte.	Setze den Kennwert [wie zuvor] ein und halte den Kennwert [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	SH	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Arbeitswert [wie zuvor] ein und halte den Arbeitswert [wie zuvor]; zur Zielstelle.	Setze den Arbeitswert [wie zuvor] ein und halte den Arbeitswert [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	SH	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Stationswert [wie zuvor] ein und halte den Stationswert [wie zuvor]; zur Zielstation.	Setze den Stationswert [wie zuvor] ein und halte den Stationswert [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	SH	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Positionswert [wie zuvor] ein und halte den Positionswert [wie zuvor]; zur Zielposition.	Setze den Positionswert [wie zuvor] ein und halte den Positionswert [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	SH	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Mengenwert [wie zuvor] ein und halte den Mengenwert [wie zuvor]; zum Zielgefäß.	Setze den Mengenwert [wie zuvor] ein und halte den Mengenwert [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	SH	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Teilwert [wie zuvor] ein und halte den Teilwert [wie zuvor] fest; zur Zielspalte.	Setze den Teilwert [wie zuvor] ein und halte den Teilwert [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	SH	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Materialanteil [wie zuvor] ein und halte den Materialanteil [wie zuvor]; zur Zielstelle.	Setze den Materialanteil [wie zuvor] ein und halte den Materialanteil [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	SH	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Stationsanteil [wie zuvor] ein und halte den Stationsanteil [wie zuvor]; zur Zielstation.	Setze den Stationsanteil [wie zuvor] ein und halte den Stationsanteil [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	SH	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Sektoranteil [wie zuvor] ein und halte den Sektoranteil [wie zuvor]; zur Zielposition.	Setze den Sektoranteil [wie zuvor] ein und halte den Sektoranteil [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	SH	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Drogenanteil [wie zuvor] ein und halte den Drogenanteil [wie zuvor]; zum Zielgefäß.	Setze den Drogenanteil [wie zuvor] ein und halte den Drogenanteil [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	SH	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte fest; zur Zielspalte.	Setze ein und halte fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	SH	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielstelle.	Setze ein und halte; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	SH	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielstation.	Setze ein und halte; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	SH	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielposition.	Setze ein und halte; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	SH	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zum Zielgefäß.	Setze ein und halte; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	SH	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Eintragseinheit [wie zuvor] ein und halte die Eintragseinheit [wie zuvor] fest; zur Zielspalte.	Setze die Eintragseinheit [wie zuvor] ein und halte die Eintragseinheit [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	SH	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Arbeitseinheit [wie zuvor] ein und halte die Arbeitseinheit [wie zuvor]; zur Zielstelle.	Setze die Arbeitseinheit [wie zuvor] ein und halte die Arbeitseinheit [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	SH	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Stationseinheit [wie zuvor] ein und halte die Stationseinheit [wie zuvor]; zur Zielstation.	Setze die Stationseinheit [wie zuvor] ein und halte die Stationseinheit [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	SH	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Positionseinheit [wie zuvor] ein und halte die Positionseinheit [wie zuvor]; zur Zielposition.	Setze die Positionseinheit [wie zuvor] ein und halte die Positionseinheit [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	SH	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Ansatzeinheit [wie zuvor] ein und halte die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	Setze die Ansatzeinheit [wie zuvor] ein und halte die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	SH	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; zur Zielspalte.	Setze den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	SH	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	SH	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; zur Zielstation.	Setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	SH	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Positionsposten [wie zuvor] ein und halte den Positionsposten [wie zuvor]; zur Zielposition.	Setze den Positionsposten [wie zuvor] ein und halte den Positionsposten [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	SH	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Drogenposten [wie zuvor] ein und halte den Drogenposten [wie zuvor]; zum Zielgefäß.	Setze den Drogenposten [wie zuvor] ein und halte den Drogenposten [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	T	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Kennwert [wie zuvor] ein und halte den Kennwert [wie zuvor] fest; zur Zielspalte.	Setze den Kennwert [wie zuvor] ein und halte den Kennwert [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	T	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Arbeitswert [wie zuvor] ein und halte den Arbeitswert [wie zuvor]; zur Zielstelle.	Setze den Arbeitswert [wie zuvor] ein und halte den Arbeitswert [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	T	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Stationswert [wie zuvor] ein und halte den Stationswert [wie zuvor]; zur Zielstation.	Setze den Stationswert [wie zuvor] ein und halte den Stationswert [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	T	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Positionswert [wie zuvor] ein und halte den Positionswert [wie zuvor]; zur Zielposition.	Setze den Positionswert [wie zuvor] ein und halte den Positionswert [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	T	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Mengenwert [wie zuvor] ein und halte den Mengenwert [wie zuvor]; zum Zielgefäß.	Setze den Mengenwert [wie zuvor] ein und halte den Mengenwert [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	T	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Teilwert [wie zuvor] ein und halte den Teilwert [wie zuvor] fest; zur Zielspalte.	Setze den Teilwert [wie zuvor] ein und halte den Teilwert [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	T	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Materialanteil [wie zuvor] ein und halte den Materialanteil [wie zuvor]; zur Zielstelle.	Setze den Materialanteil [wie zuvor] ein und halte den Materialanteil [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	T	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Stationsanteil [wie zuvor] ein und halte den Stationsanteil [wie zuvor]; zur Zielstation.	Setze den Stationsanteil [wie zuvor] ein und halte den Stationsanteil [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	T	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Sektoranteil [wie zuvor] ein und halte den Sektoranteil [wie zuvor]; zur Zielposition.	Setze den Sektoranteil [wie zuvor] ein und halte den Sektoranteil [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	T	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Drogenanteil [wie zuvor] ein und halte den Drogenanteil [wie zuvor]; zum Zielgefäß.	Setze den Drogenanteil [wie zuvor] ein und halte den Drogenanteil [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	T	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte fest; zur Zielspalte.	Setze ein und halte fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	T	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielstelle.	Setze ein und halte; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	T	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielstation.	Setze ein und halte; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	T	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielposition.	Setze ein und halte; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	T	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zum Zielgefäß.	Setze ein und halte; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	T	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Eintragseinheit [wie zuvor] ein und halte die Eintragseinheit [wie zuvor] fest; zur Zielspalte.	Setze die Eintragseinheit [wie zuvor] ein und halte die Eintragseinheit [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	T	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Arbeitseinheit [wie zuvor] ein und halte die Arbeitseinheit [wie zuvor]; zur Zielstelle.	Setze die Arbeitseinheit [wie zuvor] ein und halte die Arbeitseinheit [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	T	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Stationseinheit [wie zuvor] ein und halte die Stationseinheit [wie zuvor]; zur Zielstation.	Setze die Stationseinheit [wie zuvor] ein und halte die Stationseinheit [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	T	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Positionseinheit [wie zuvor] ein und halte die Positionseinheit [wie zuvor]; zur Zielposition.	Setze die Positionseinheit [wie zuvor] ein und halte die Positionseinheit [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	T	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Ansatzeinheit [wie zuvor] ein und halte die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	Setze die Ansatzeinheit [wie zuvor] ein und halte die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	T	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; zur Zielspalte.	Setze den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
