burst_id	burst_position	event_id	stream_ordinal	statement_id	physical_page	owner_de	source_recipe	replacement_recipe	neighbor_id	mutation_family	neutral_selection_class	schedule_rule
G455-B0440	2	G407-E3684	3684	P1009-S561	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0441	1	G407-E3687	3687	P1009-S563	f83r	Variantenatlas lokaler Becken und Anwendungen	CHD+Y	CHD	G447-N07628	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0441	2	G407-E3688	3688	P1009-S563	f83r	Variantenatlas lokaler Becken und Anwendungen	OK+EE+DY	EE+DY	G447-N16531	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0442	1	G407-E3691	3691	P1009-S566	f83r	Variantenatlas lokaler Becken und Anwendungen	S+AIIN	AIIN	G447-N21906	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0442	2	G407-E3692	3692	P1009-S566	f83r	Variantenatlas lokaler Becken und Anwendungen	CH+K+EE+Y	CH+CHD+EE+Y	G447-N04497	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0443	1	G407-E3697	3697	P1009-S569	f83r	Variantenatlas lokaler Becken und Anwendungen	S+AL+CHD+Y	S+CHD+Y	G447-N22098	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0443	2	G407-E3698	3698	P1009-S569	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+EE+Y	EE+Y	G447-N26042	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0444	1	G407-E3700	3700	P1009-S570	f83r	Variantenatlas lokaler Becken und Anwendungen	K+E+S_ADDR+D_ADDR	E+S_ADDR+D_ADDR	G447-N10306	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0444	2	G407-E3701	3701	P1009-S570	f83r	Variantenatlas lokaler Becken und Anwendungen	OL+DY	DY	G447-N17679	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0445	1	G407-E3702	3702	P1009-S571	f83r	Variantenatlas lokaler Becken und Anwendungen	S	CH	G447-N21897	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0445	2	G407-E3703	3703	P1009-S571	f83r	Variantenatlas lokaler Becken und Anwendungen	OK+EE+DY	EE+DY	G447-N16531	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0446	1	G407-E3707	3707	P1009-S573	f83r	Variantenatlas lokaler Becken und Anwendungen	T+E+CHD+Y	E+CHD+Y	G447-N27527	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0446	2	G407-E3708	3708	P1009-S573	f83r	Variantenatlas lokaler Becken und Anwendungen	OT+CHD+DY	OT+DY	G447-N19078	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0447	1	G407-E3712	3712	P1009-S576	f83r	Variantenatlas lokaler Becken und Anwendungen	OK+CHD+Y	CHD+OK+Y	G447-N15849	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0447	2	G407-E3713	3713	P1009-S576	f83r	Variantenatlas lokaler Becken und Anwendungen	L+CHD+DY	L+DY	G447-N11690	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0448	1	G407-E3721	3721	P1009-S577	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+K+Y	CHD+K+Y	G447-N26143	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0448	2	G407-E3722	3722	P1009-S577	f83r	Variantenatlas lokaler Becken und Anwendungen	L+CHD+DY	L+DY	G447-N11690	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0449	1	G407-E3725	3725	P1009-S578	f83r	Variantenatlas lokaler Becken und Anwendungen	S+AIIN	AIIN	G447-N21906	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0449	2	G407-E3726	3726	P1009-S578	f83r	Variantenatlas lokaler Becken und Anwendungen	CH+K+E+Y	CH+CHD+E+Y	G447-N04378	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0450	1	G407-E3736	3736	P1009-S579	f83r	Variantenatlas lokaler Becken und Anwendungen	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0450	2	G407-E3737	3737	P1009-S579	f83r	Variantenatlas lokaler Becken und Anwendungen	L+K+E+DY	L+E+DY	G447-N11883	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0451	1	G407-E3739	3739	P1009-S581	f83r	Variantenatlas lokaler Becken und Anwendungen	OK+OL	OK	G447-N17110	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0451	2	G407-E3740	3740	P1009-S581	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0452	1	G407-E3743	3743	P1009-S582	f83r	Variantenatlas lokaler Becken und Anwendungen	O+CH+K+E+Y	O+CH+CHD+E+Y	G447-N13018	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0452	2	G407-E3744	3744	P1009-S582	f83r	Variantenatlas lokaler Becken und Anwendungen	AIR+Y+DY	AIR+DY	G447-N00234	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0453	1	G407-E3748	3748	P1009-S583	f83r	Variantenatlas lokaler Becken und Anwendungen	CH+CH+K+AL	CH+CH+CHD+AL	G447-N02089	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0453	2	G407-E3749	3749	P1009-S583	f83r	Variantenatlas lokaler Becken und Anwendungen	S+OL+CHD+Y	S+CHD+Y	G447-N23138	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0454	1	G407-E3752	3752	P1009-S584	f83r	Variantenatlas lokaler Becken und Anwendungen	OL+K+E+Y	K+E+Y	G447-N17944	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0454	2	G407-E3753	3753	P1009-S584	f83r	Variantenatlas lokaler Becken und Anwendungen	L+CHD+DY	L+DY	G447-N11690	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0455	1	G407-E3757	3757	P1009-S585	f83r	Variantenatlas lokaler Becken und Anwendungen	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0455	2	G407-E3758	3758	P1009-S585	f83r	Variantenatlas lokaler Becken und Anwendungen	CH+CH+T+D_ADDR+Y	CH+CH+CHD+D_ADDR+Y	G447-N02384	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0456	1	G407-E3771	3771	P1009-S588	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+E+AL	E+AL	G447-N24114	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0456	2	G407-E3772	3772	P1009-S588	f83r	Variantenatlas lokaler Becken und Anwendungen	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0457	1	G407-E3794	3794	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	R+T+AIN	CHD+T+AIN	G447-N21863	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0457	2	G407-E3795	3795	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	CH+T+AL	CH+CHD+AL	G447-N06725	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0458	1	G407-E3797	3797	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	CH+T+E+OL	CH+CHD+E+OL	G447-N06937	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0458	2	G407-E3798	3798	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	O+CH+K+E+Y	O+CH+CHD+E+Y	G447-N13018	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0459	1	G407-E3843	3843	P1009-S591	f88r	sechzehn Drogenposten und drei Gefäßansätze	K+O+A_ADDR+Y	K+A_ADDR+Y	G447-N10571	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0459	2	G407-E3844	3844	P1009-S591	f88r	sechzehn Drogenposten und drei Gefäßansätze	CH+P+OL	CH+CHD+OL	G447-N06470	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0460	1	G407-E3849	3849	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	S+AL+S+AL+Y	S+S+AL+Y	G447-N22195	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0460	2	G407-E3850	3850	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	CH+E+Y	CH+E	G447-N03793	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0461	1	G407-E3884	3884	P1009-S593	f88r	sechzehn Drogenposten und drei Gefäßansätze	OL+K+EE+Y	K+EE+Y	G447-N18061	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0461	2	G407-E3885	3885	P1009-S593	f88r	sechzehn Drogenposten und drei Gefäßansätze	CH+T+OL	CH+CHD+OL	G447-N07209	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0462	1	G407-E3901	3901	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0462	2	G407-E3902	3902	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	CH+K+E+Y	CH+CHD+E+Y	G447-N04378	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0463	1	G407-E3932	3932	P1009-S595	f88v	erste Gefaess-/Zutatengruppe	CH+E+O+R	CH+E+O	G447-N03320	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0463	2	G407-E3933	3933	P1009-S595	f88v	erste Gefaess-/Zutatengruppe	R+O+SH+CH+K+Y	R+O+CH+SH+K+Y	G447-N21638	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0464	1	G407-E3952	3952	P1009-S596	f88v	erste Gefaess-/Zutatengruppe	CH+K+Y	CH+CHD+Y	G447-N04691	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0464	2	G407-E3953	3953	P1009-S596	f88v	erste Gefaess-/Zutatengruppe	O+EE+Y	EE+Y	G447-N13881	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0465	1	G407-E3971	3971	P1009-S599	f88v	zweite Gefaess-/Zutatengruppe	O+P+Y+K+E+Y	O+P+K+E+Y	G447-N14648	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0465	2	G407-E3972	3972	P1009-S599	f88v	zweite Gefaess-/Zutatengruppe	OL+D_ADDR+AIIN	D_ADDR+AIIN	G447-N17684	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0466	1	G407-E3988	3988	P1009-S600	f88v	zweite Gefaess-/Zutatengruppe	OT+E+O+Y	E+O+Y	G447-N19319	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0466	2	G407-E3989	3989	P1009-S600	f88v	zweite Gefaess-/Zutatengruppe	CARRIER_Q+O+CH+K+OL	CARRIER_Q+O+CH+CHD+OL	G447-N01372	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0467	1	G407-E3993	3993	P1009-S601	f88v	zweite Gefaess-/Zutatengruppe	Y+K+EE+OR	K+EE+OR	G447-N29419	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0467	2	G407-E3994	3994	P1009-S601	f88v	zweite Gefaess-/Zutatengruppe	HO+CH+K+Y	HO+CH+CHD+Y	G447-N09524	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0468	1	G407-E4006	4006	P1009-S602	f88v	zweite Gefaess-/Zutatengruppe	CH+E+O+Y	CH+E+O	G447-N03432	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0468	2	G407-E4007	4007	P1009-S602	f88v	zweite Gefaess-/Zutatengruppe	CH+O+CH+T+E+Y	CH+O+CH+CHD+E+Y	G447-N05032	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0469	1	G407-E4018	4018	P1009-S604	f88v	zweite Gefaess-/Zutatengruppe	Y+K+CH+E+Y	Y+CHD+CH+E+Y	G447-N28989	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0469	2	G407-E4019	4019	P1009-S604	f88v	zweite Gefaess-/Zutatengruppe	DA+AM_ADDR	AM_ADDR	G447-N07774	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0470	1	G407-E4042	4042	P1009-S605	f88v	zweite Gefaess-/Zutatengruppe	SH+E+OR	E+OR	G447-N25364	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0470	2	G407-E4043	4043	P1009-S605	f88v	zweite Gefaess-/Zutatengruppe	SH+EE+DY	EE+DY	G447-N25791	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0471	1	G407-E4051	4051	P1009-S606	f88v	zweite Gefaess-/Zutatengruppe	T+O+S	T+S	G447-N27825	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0471	2	G407-E4052	4052	P1009-S606	f88v	zweite Gefaess-/Zutatengruppe	CH+E+CH+K+Y	CH+E+CH+CHD+Y	G447-N02724	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0472	1	G407-E4057	4057	P1009-S607	f88v	zweite Gefaess-/Zutatengruppe	S+AIIN	AIIN	G447-N21906	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0472	2	G407-E4058	4058	P1009-S607	f88v	zweite Gefaess-/Zutatengruppe	OK+Y	OK	G447-N17406	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0473	1	G407-E4062	4062	P1009-S608	f89r	Gefäß-/Pflanzenteilgruppe A	SH+AR	AR	G447-N23724	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0473	2	G407-E4063	4063	P1009-S608	f89r	Gefäß-/Pflanzenteilgruppe A	CARRIER_Q+O+CH+T+OL+Y	CARRIER_Q+O+CH+CHD+OL+Y	G447-N01460	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0474	1	G407-E4070	4070	P1009-S609	f89r	Gefäß-/Pflanzenteilgruppe A	OL+AIN	AIN	G447-N17464	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0474	2	G407-E4071	4071	P1009-S609	f89r	Gefäß-/Pflanzenteilgruppe A	SH+O+DY	O+DY	G447-N26325	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0475	1	G407-E4072	4072	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	O+CH+T+Y	O+CH+CHD+Y	G447-N13305	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0475	2	G407-E4073	4073	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	HO+CH+K+Y	HO+CH+CHD+Y	G447-N09524	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0476	1	G407-E4108	4108	P1009-S611	f89r	Gefäß-/Pflanzenteilgruppe B	T+CH+E+O+L	CHD+CH+E+O+L	G447-N27239	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0476	2	G407-E4109	4109	P1009-S611	f89r	Gefäß-/Pflanzenteilgruppe B	CARRIER_Q+O+E+AIR	CARRIER_Q+E+AIR	G447-N01521	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0477	1	G407-E4139	4139	P1009-S612	f89r	Gefäß-/Pflanzenteilgruppe B	CH+E+O+Y	CH+E+O	G447-N03432	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0477	2	G407-E4140	4140	P1009-S612	f89r	Gefäß-/Pflanzenteilgruppe B	D_ADDR+AIN+AL+DY	AIN+AL+DY	G447-N07897	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0478	1	G407-E4141	4141	P1009-S613	f89r	Gefäß-/Pflanzenteilgruppe B	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0478	2	G407-E4142	4142	P1009-S613	f89r	Gefäß-/Pflanzenteilgruppe B	AL+AL	AL	G447-N00276	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0479	1	G407-E4143	4143	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	P+SH+OL	SH+P+OL	G447-N21215	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0479	2	G407-E4144	4144	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	SH+E+O	E+O	G447-N24994	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0480	1	G407-E4187	4187	P1009-S615	f89r	Gefäß-/Pflanzenteilgruppe D	OK+CH+E+O+R	CHD+CH+E+O+R	G447-N15477	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0480	2	G407-E4188	4188	P1009-S615	f89r	Gefäß-/Pflanzenteilgruppe D	CH+E+O+AL	CH+E+AL	G447-N02864	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0481	1	G407-E4196	4196	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	SH+E+Y	E+Y	G447-N25585	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0481	2	G407-E4197	4197	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+P+EEE+D_ADDR+OL	CH+CHD+EEE+D_ADDR+OL	G447-N06304	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0482	1	G407-E4225	4225	P1009-S618	f89r	Gefäß-/Pflanzenteilgruppe D	CH+E+O+R	CH+E+O	G447-N03320	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0482	2	G407-E4226	4226	P1009-S618	f89r	Gefäß-/Pflanzenteilgruppe D	S+AIN	AIN	G447-N21920	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0483	1	G407-E4231	4231	P1009-S619	f89r	Gefäß-/Pflanzenteilgruppe E	P+O+R+A_ADDR+CH+OL	P+R+A_ADDR+CH+OL	G447-N20660	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
