join_ordinal	gdt800_occurrence_id	gdt791_occurrence_ordinal	gdt791_occurrence_id	source_selector	physical_page	locus	token_index	token_count	surface	stem	terminal	section	language	hand	distance_from_end	position_class	any_line_final	multi_line_final	single_token_line	occurrence_kind	line_kind	paragraph_start	paragraph_end_line	paragraph_role	paragraph_close	legacy_statement_id	statement_close	record_id	record_close	panel_id	panel_close	topology_family	register	context_scope	structurally_internal	semantic_export_credit
478	GDT800-O3797	5167	G407-E3929	f88r	f88r	f88r.31	6	6	cheom	cheo	m	P	A	1	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	1	G407-S652	1	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
479	GDT800-O3798	5030	G407-E3802	f88r	f88r	f88r.7	7	8	dal	da	l	P	A	1	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S648	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
480	GDT800-O3799	5032	G407-E3804	f88r	f88r	f88r.8	1	12	ral	ra	l	P	A	1	11	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S648	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
481	GDT800-O3800	5033	G407-E3805	f88r	f88r	f88r.8	2	12	sheom	sheo	m	P	A	1	10	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S648	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
482	GDT800-O3801	5034	G407-E3806	f88r	f88r	f88r.8	3	12	keol	keo	l	P	A	1	9	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S648	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
483	GDT800-O3802	5043	G407-E3815	f88r	f88r	f88r.8	12	12	sam	sa	m	P	A	1	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S648	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
484	GDT800-O3803	5046	G407-E3818	f88r	f88r	f88r.9	3	11	om	o	m	P	A	1	8	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S648	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
485	GDT800-O3804	5047	G407-E3819	f88r	f88r	f88r.9	4	11	otam	ota	m	P	A	1	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S648	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
486	GDT800-O3805	5048	G407-E3820	f88r	f88r	f88r.9	5	11	okeom	okeo	m	P	A	1	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S648	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
487	GDT800-O3806	5053	G407-E3825	f88r	f88r	f88r.9	10	11	om	o	m	P	A	1	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S648	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
488	GDT800-O3807	5232	G407-E3984	f88v	f88v	f88v.16	9	9	dal	da	l	P	A	1	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S658	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
489	GDT800-O3808	5237	G407-E3989	f88v	f88v	f88v.17	5	8	qockhol	qockho	l	P	A	1	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S658	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
490	GDT800-O3809	5238	G407-E3990	f88v	f88v	f88v.17	6	8	okol	oko	l	P	A	1	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S658	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
491	GDT800-O3810	5248	G407-E4000	f88v	f88v	f88v.18	8	8	chotam	chota	m	P	A	1	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S660	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
492	GDT800-O3811	5251	G407-E4003	f88v	f88v	f88v.19	3	9	ol	o	l	P	A	1	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S660	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
493	GDT800-O3812	5260	G407-E4012	f88v	f88v	f88v.20	3	5	oteol	oteo	l	P	A	1	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S660	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
494	GDT800-O3813	5267	G407-E4019	f88v	f88v	f88v.21	5	8	dam	da	m	P	A	1	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S662	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
495	GDT800-O3814	5280	G407-E4032	f88v	f88v	f88v.23	1	9	tol	to	l	P	A	1	8	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S663	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
496	GDT800-O3815	5283	G407-E4035	f88v	f88v	f88v.23	4	9	sheol	sheo	l	P	A	1	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S663	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
497	GDT800-O3816	5180	G407-E3936	f88v	f88v	f88v.6	7	8	cheokal	cheoka	l	P	A	1	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S653	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
498	GDT800-O3817	5190	G407-E3946	f88v	f88v	f88v.7	9	9	qokeom	qokeo	m	P	A	1	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S653	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
499	GDT800-O3818	5199	G407-E3955	f88v	f88v	f88v.8	9	9	cheokam	cheoka	m	P	A	1	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S654	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
500	GDT800-O3819	5357	G407-E4100	f89r1	f89r	f89r1.10	3	10	chol	cho	l	P	A	1	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S668	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
501	GDT800-O3820	5361	G407-E4104	f89r1	f89r	f89r1.10	7	10	dal	da	l	P	A	1	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S668	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
502	GDT800-O3821	5366	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1091	f89r1	f89r	f89r1.12	1	2	chol	cho	l	P	A	1	1	FIRST	0	0	0	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
503	GDT800-O3822	5373	G407-E4110	f89r1	f89r	f89r1.15	3	8	sheol	sheo	l	P	A	1	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S669	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
504	GDT800-O3823	5377	G407-E4114	f89r1	f89r	f89r1.15	7	8	dal	da	l	P	A	1	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S669	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
505	GDT800-O3824	5379	G407-E4116	f89r1	f89r	f89r1.16	1	11	om	o	m	P	A	1	10	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S669	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
506	GDT800-O3825	5386	G407-E4123	f89r1	f89r	f89r1.16	8	11	chol	cho	l	P	A	1	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S670	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
507	GDT800-O3826	5398	G407-E4135	f89r1	f89r	f89r1.17	9	9	dam	da	m	P	A	1	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S670	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
508	GDT800-O3827	5400	G407-E4137	f89r1	f89r	f89r1.18	2	7	al	a	l	P	A	1	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S670	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
509	GDT800-O3828	5401	G407-E4138	f89r1	f89r	f89r1.18	3	7	dal	da	l	P	A	1	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S670	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
510	GDT800-O3829	5404	G407-E4141	f89r1	f89r	f89r1.18	6	7	al	a	l	P	A	1	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S671	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
511	GDT800-O3830	5413	G407-E4150	f89r1	f89r	f89r1.19	8	9	ydam	yda	m	P	A	1	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S672	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
512	GDT800-O3831	5415	G407-E4152	f89r1	f89r	f89r1.20	1	9	daim	dai	m	P	A	1	8	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S672	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
513	GDT800-O3832	5416	G407-E4153	f89r1	f89r	f89r1.20	2	9	cheom	cheo	m	P	A	1	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S672	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
514	GDT800-O3833	5421	G407-E4158	f89r1	f89r	f89r1.20	7	9	dal	da	l	P	A	1	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S672	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
515	GDT800-O3834	5422	G407-E4159	f89r1	f89r	f89r1.20	8	9	chom	cho	m	P	A	1	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S672	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
516	GDT800-O3835	5425	G407-E4162	f89r1	f89r	f89r1.21	2	10	dam	da	m	P	A	1	8	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S672	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
517	GDT800-O3836	5427	G407-E4164	f89r1	f89r	f89r1.21	4	10	dal	da	l	P	A	1	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S672	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
518	GDT800-O3837	5430	G407-E4167	f89r1	f89r	f89r1.21	7	10	otcham	otcha	m	P	A	1	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S672	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
519	GDT800-O3838	5431	G407-E4168	f89r1	f89r	f89r1.21	8	10	ol	o	l	P	A	1	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S672	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
520	GDT800-O3839	5436	G407-E4173	f89r1	f89r	f89r1.22	3	10	sheol	sheo	l	P	A	1	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S672	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
521	GDT800-O3840	5440	G407-E4177	f89r1	f89r	f89r1.22	7	10	qotol	qoto	l	P	A	1	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S672	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
522	GDT800-O3841	5443	G407-E4180	f89r1	f89r	f89r1.22	10	10	dal	da	l	P	A	1	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S672	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
523	GDT800-O3842	5451	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1176	f89r1	f89r	f89r1.25	1	1	saldam	salda	m	P	A	1	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
524	GDT800-O3843	5315	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1040	f89r1	f89r	f89r1.3	1	1	oldam	olda	m	P	A	1	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
525	GDT800-O3844	5331	G407-E4074	f89r1	f89r	f89r1.7	4	9	dal	da	l	P	A	1	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S668	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
526	GDT800-O3845	5336	G407-E4079	f89r1	f89r	f89r1.7	9	9	dal	da	l	P	A	1	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S668	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
527	GDT800-O3846	5337	G407-E4080	f89r1	f89r	f89r1.8	1	9	qokeol	qokeo	l	P	A	1	8	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S668	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
528	GDT800-O3847	5338	G407-E4081	f89r1	f89r	f89r1.8	2	9	chol	cho	l	P	A	1	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S668	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
529	GDT800-O3848	5340	G407-E4083	f89r1	f89r	f89r1.8	4	9	chol	cho	l	P	A	1	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S668	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
530	GDT800-O3849	5345	G407-E4088	f89r1	f89r	f89r1.8	9	9	dam	da	m	P	A	1	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S668	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
531	GDT800-O4029	5861	G407-E4571	f95v1	f95v	f95v1.12	10	10	dal	da	l	H	B	3	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S714	0	NONE	0	NONE	0	WHOLE_PLANT_ARTICLE	HERBAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
532	GDT800-O4030	5765	G407-E4475	f95v1	f95v	f95v1.2	8	11	otal	ota	l	H	B	3	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S696	0	NONE	0	NONE	0	WHOLE_PLANT_ARTICLE	HERBAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
533	GDT800-O4031	5768	G407-E4478	f95v1	f95v	f95v1.2	11	11	am	a	m	H	B	3	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S696	0	NONE	0	NONE	0	WHOLE_PLANT_ARTICLE	HERBAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
534	GDT800-O4032	5779	G407-E4489	f95v1	f95v	f95v1.3	11	11	al	a	l	H	B	3	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S698	0	NONE	0	NONE	0	WHOLE_PLANT_ARTICLE	HERBAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
535	GDT800-O4033	5781	G407-E4491	f95v1	f95v	f95v1.4	2	10	qokal	qoka	l	H	B	3	8	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S698	0	NONE	0	NONE	0	WHOLE_PLANT_ARTICLE	HERBAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
536	GDT800-O4034	5790	G407-E4500	f95v1	f95v	f95v1.5	1	4	otal	ota	l	H	B	3	3	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S700	0	NONE	0	NONE	0	WHOLE_PLANT_ARTICLE	HERBAL	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
537	GDT800-O4035	5801	G407-E4511	f95v1	f95v	f95v1.6	8	10	ol	o	l	H	B	3	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S705	0	NONE	0	NONE	0	WHOLE_PLANT_ARTICLE	HERBAL	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
538	GDT800-O4036	5803	G407-E4513	f95v1	f95v	f95v1.6	10	10	chdam	chda	m	H	B	3	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S705	0	NONE	0	NONE	0	WHOLE_PLANT_ARTICLE	HERBAL	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
539	GDT800-O4037	5825	G407-E4535	f95v1	f95v	f95v1.9	3	11	ol	o	l	H	B	3	8	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S709	0	NONE	0	NONE	0	WHOLE_PLANT_ARTICLE	HERBAL	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
540	GDT800-O4038	5827	G407-E4537	f95v1	f95v	f95v1.9	5	11	shol	sho	l	H	B	3	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S709	0	NONE	0	NONE	0	WHOLE_PLANT_ARTICLE	HERBAL	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
541	GDT800-O4039	5698	G407-E4408	f95v2	f95v	f95v2.2	1	11	sol	so	l	H	B	3	10	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S689	0	NONE	0	NONE	0	WHOLE_PLANT_ARTICLE	HERBAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
542	GDT800-O4040	5715	G407-E4425	f95v2	f95v	f95v2.3	7	9	okal	oka	l	H	B	3	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S690	0	NONE	0	NONE	0	WHOLE_PLANT_ARTICLE	HERBAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
