cell_id	page	locus	token_ordinal	surface	v99r6_spoken_cell_de	v99r7_semantic_value_de	v99r7_spoken_cell_de	gdt734_dispatch_class	gdt734_authority_id	gdt734_score_0_100_not_probability	gdt734_confidence_level	gdt734_semantic_scope	gdt734_global_export_scope	gdt734_candidate_decision	gdt734_composition_semantic_credit	practical_unit_layer	practical_unit_id	practical_unit_role	v99r6_practical_render_once_de	v99r7_practical_render_once_de	v99r7_changed_from_v99r6	editorial_override_applied	unknown_v99r6	unknown_v99r7	component_export_credit
G733-C30277	f89r1	f89r1.16	1	om	eine Handvoll Ansatz	eine Handvoll Ansatz	eine Handvoll Ansatz	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	eine Handvoll Ansatz	eine Handvoll Ansatz	0	0	0	0	0
G733-C30278	f89r1	f89r1.16	2	sheey	vollständig angefeuchtet	feucht am Ende des Grades	vollständig angefeuchtet	UNCHANGED_GDT733	G732-X4579	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig angefeuchtet	vollständig angefeuchtet	0	0	0	0	0
G733-C30279	f89r1	f89r1.16	3	qokey	bis zur Mittelstufe erhitzt	heiß in der Mitte des Grades	bis zur Mittelstufe erhitzt	UNCHANGED_GDT733	qokey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe erhitzt	bis zur Mittelstufe erhitzt	0	0	0	0	0
G733-C30280	f89r1	f89r1.16	4	l	Pfund / Gewichtseinheit	Pfund / Gewichtseinheit	Pfund / Gewichtseinheit	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Pfund / Gewichtseinheit	Pfund / Gewichtseinheit	0	0	0	0	0
G733-C30281	f89r1	f89r1.16	5	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C30282	f89r1	f89r1.16	6	dalchom	eine Handvoll Rohdroge I abmessen und trocknen	eine Handvoll Rohdroge I abmessen und trocknen	eine Handvoll Rohdroge I abmessen und trocknen	UNCHANGED_GDT733	dalchom#GLOBAL	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	eine Handvoll Rohdroge I abmessen und trocknen	eine Handvoll Rohdroge I abmessen und trocknen	0	0	0	0	0
G733-C30283	f89r1	f89r1.16	7	chy	leicht getrocknet	trocken am Anfang des Grades	leicht getrocknet	UNCHANGED_GDT733	G732-X4580	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht getrocknet	leicht getrocknet	0	0	0	0	0
G733-C30284	f89r1	f89r1.16	8	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	0	0	0	0	0
G733-C30285	f89r1	f89r1.16	9	cheos	Charge eines mitteltrockenen Ansatzes	Charge eines mitteltrockenen Ansatzes	Charge eines mitteltrockenen Ansatzes	UNCHANGED_GDT733	cheos#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Charge eines mitteltrockenen Ansatzes	Charge eines mitteltrockenen Ansatzes	0	0	0	0	0
G733-C30286	f89r1	f89r1.16	10	aiin	Menge III	Menge III	Menge III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Menge III	Menge III	0	0	0	0	0
G733-C30287	f89r1	f89r1.16	11	dy	Qualitäts-/Wertfeld geschlossen	Qualitäts-/Wertfeld geschlossen	Qualitäts-/Wertfeld geschlossen	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Qualitäts-/Wertfeld geschlossen	Qualitäts-/Wertfeld geschlossen	0	0	0	0	0
G733-C30288	f89r1	f89r1.17	1	qeaiin	[qeaiin:?]	[qeaiin:?]	[qeaiin:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qeaiin:?]	[qeaiin:?]	0	0	1	1	0
G733-C30289	f89r1	f89r1.17	2	cheyl	[cheyl:?]	[cheyl:?]	[cheyl:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[cheyl:?]	[cheyl:?]	0	0	1	1	0
G733-C30290	f89r1	f89r1.17	3	seey	[seey:?]	[seey:?]	[seey:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[seey:?]	[seey:?]	0	0	1	1	0
G733-C30291	f89r1	f89r1.17	4	qotey	bis zur Mittelstufe abgekühlt	kalt in der Mitte des Grades	bis zur Mittelstufe abgekühlt	UNCHANGED_GDT733	qotey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe abgekühlt	bis zur Mittelstufe abgekühlt	0	0	0	0	0
G733-C30292	f89r1	f89r1.17	5	qokeeol	[qokeeol:?]	[qokeeol:?]	[qokeeol:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qokeeol:?]	[qokeeol:?]	0	0	1	1	0
G733-C30293	f89r1	f89r1.17	6	daiin	Qualitätsgrad III	Qualitätsgrad III	Qualitätsgrad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Qualitätsgrad III	Qualitätsgrad III	0	0	0	0	0
G733-C30294	f89r1	f89r1.17	7	edy	[edy:?]	[edy:?]	[edy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[edy:?]	[edy:?]	0	0	1	1	0
G733-C30295	f89r1	f89r1.17	8	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C30296	f89r1	f89r1.17	9	dam	Dosis I	Dosis I	Dosis I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Dosis I	Dosis I	0	0	0	0	0
G733-C30297	f89r1	f89r1.18	1	dals	eine Charge Rohdroge I abmessen	eine Charge Rohdroge I abmessen	eine Charge Rohdroge I abmessen	UNCHANGED_GDT733	dals#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	eine Charge Rohdroge I abmessen	eine Charge Rohdroge I abmessen	0	0	0	0	0
G733-C30298	f89r1	f89r1.18	2	al	Rohstoffklasse I	Rohstoffklasse I	Rohstoffklasse I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I	Rohstoffklasse I	0	0	0	0	0
G733-C30299	f89r1	f89r1.18	3	dal	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	0	0	0	0	0
G733-C30300	f89r1	f89r1.18	4	cheody	getrockneter Ansatz	getrockneter Ansatz	getrockneter Ansatz	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	getrockneter Ansatz	getrockneter Ansatz	0	0	0	0	0
G733-C30301	f89r1	f89r1.18	5	dainaldy	[dainaldy:?]	[dainaldy:?]	[dainaldy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[dainaldy:?]	[dainaldy:?]	0	0	1	1	0
G733-C30302	f89r1	f89r1.18	6	al	Rohstoffklasse I	Rohstoffklasse I	Rohstoffklasse I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I	Rohstoffklasse I	0	0	0	0	0
G733-C30303	f89r1	f89r1.18	7	daldal	[daldal:?]	[daldal:?]	[daldal:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[daldal:?]	[daldal:?]	0	0	1	1	0
G733-C30304	f89r1	f89r1.19	1	pshol	[pshol:?]	eingeweichtes Pulver	eingeweichtes Pulver	ACTIVE_WHOLE_EXPORT_REPAIR	pshol#1	44	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[pshol:?]	eingeweichtes Pulver	1	0	1	0	0
G733-C30305	f89r1	f89r1.19	2	sheo	Feuchtzubereitung	Feuchtzubereitung	Feuchtzubereitung	UNCHANGED_GDT733	sheo#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Feuchtzubereitung	Feuchtzubereitung	0	0	0	0	0
G733-C30306	f89r1	f89r1.19	3	qoay	[qoay:?]	[qoay:?]	[qoay:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qoay:?]	[qoay:?]	0	0	1	1	0
G733-C30307	f89r1	f89r1.19	4	cheocphy	[cheocphy:?]	[cheocphy:?]	[cheocphy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[cheocphy:?]	[cheocphy:?]	0	0	1	1	0
G733-C30308	f89r1	f89r1.19	5	s	Samen-/Saatgutposten	Samen-/Saatgutposten	Samen-/Saatgutposten	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Samen-/Saatgutposten	Samen-/Saatgutposten	0	0	0	0	0
G733-C30309	f89r1	f89r1.19	6	sheyr	[sheyr:?]	[sheyr:?]	[sheyr:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[sheyr:?]	[sheyr:?]	0	0	1	1	0
G733-C30310	f89r1	f89r1.19	7	qokair	erhitze die zweite Fraktion	erhitze die zweite Fraktion	erhitze die zweite Fraktion	UNCHANGED_GDT733	qokair#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	erhitze die zweite Fraktion	erhitze die zweite Fraktion	0	0	0	0	0
G733-C30311	f89r1	f89r1.19	8	ydam	[ydam:?]	[ydam:?]	[ydam:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ydam:?]	[ydam:?]	0	0	1	1	0
G733-C30312	f89r1	f89r1.19	9	daly	abgewogener Rohstoffposten I, Grundform	abgewogener Rohstoffposten I, Grundform	abgewogener Rohstoffposten I, Grundform	UNCHANGED_GDT733	daly#GLOBAL	58	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgewogener Rohstoffposten I, Grundform	abgewogener Rohstoffposten I, Grundform	0	0	0	0	0
G733-C30313	f89r1	f89r1.2	1	qkol	[qkol:?]	[qkol:?]	[qkol:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qkol:?]	[qkol:?]	0	0	1	1	0
G733-C30314	f89r1	f89r1.20	1	daim	eine zweite Portion abmessen	eine zweite Portion abmessen	eine zweite Portion abmessen	UNCHANGED_GDT733	daim#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	eine zweite Portion abmessen	eine zweite Portion abmessen	0	0	0	0	0
G733-C30315	f89r1	f89r1.20	2	cheom	[cheom:?]	[cheom:?]	[cheom:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[cheom:?]	[cheom:?]	0	0	1	1	0
G733-C30316	f89r1	f89r1.20	3	qoay	[qoay:?]	[qoay:?]	[qoay:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qoay:?]	[qoay:?]	0	0	1	1	0
G733-C30317	f89r1	f89r1.20	4	air	zweite Drogenfraktion	zweite Drogenfraktion	zweite Drogenfraktion	UNCHANGED_GDT733	air#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	zweite Drogenfraktion	zweite Drogenfraktion	0	0	0	0	0
G733-C30318	f89r1	f89r1.20	5	cheody	getrockneter Ansatz	getrockneter Ansatz	getrockneter Ansatz	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	getrockneter Ansatz	getrockneter Ansatz	0	0	0	0	0
G733-C30319	f89r1	f89r1.20	6	ldain	[ldain:?]	[ldain:?]	[ldain:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ldain:?]	[ldain:?]	0	0	1	1	0
G733-C30320	f89r1	f89r1.20	7	dal	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	0	0	0	0	0
G733-C30321	f89r1	f89r1.20	8	chom	[chom:?]	[chom:?]	[chom:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chom:?]	[chom:?]	0	0	1	1	0
G733-C30322	f89r1	f89r1.20	9	chtaii	[chtaii:?]	[chtaii:?]	[chtaii:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chtaii:?]	[chtaii:?]	0	0	1	1	0
G733-C30323	f89r1	f89r1.21	1	taiin	kalt, Grad III	kalt, Grad III	kalt, Grad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt, Grad III	kalt, Grad III	0	0	0	0	0
G733-C30324	f89r1	f89r1.21	2	dam	Dosis I	Dosis I	Dosis I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Dosis I	Dosis I	0	0	0	0	0
G733-C30325	f89r1	f89r1.21	3	shoety	[shoety:?]	[shoety:?]	[shoety:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[shoety:?]	[shoety:?]	0	0	1	1	0
G733-C30326	f89r1	f89r1.21	4	dal	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	0	0	0	0	0
G733-C30327	f89r1	f89r1.21	5	qokchy	heiß und trocken, Anfangsstufe	heiß und trocken am Anfang des Grades	heiß und trocken, Anfangsstufe	UNCHANGED_GDT733	G732-X4581	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß und trocken, Anfangsstufe	heiß und trocken, Anfangsstufe	0	0	0	0	0
G733-C30328	f89r1	f89r1.21	6	ykchdy	[ykchdy:?]	[ykchdy:?]	[ykchdy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ykchdy:?]	[ykchdy:?]	0	0	1	1	0
G733-C30329	f89r1	f89r1.21	7	otcham	[otcham:?]	[otcham:?]	[otcham:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otcham:?]	[otcham:?]	0	0	1	1	0
G733-C30330	f89r1	f89r1.21	8	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	0	0	0	0
G733-C30331	f89r1	f89r1.21	9	sshr	[sshr:?]	[sshr:?]	[sshr:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[sshr:?]	[sshr:?]	0	0	1	1	0
G733-C30332	f89r1	f89r1.21	10	aiin	Menge III	Menge III	Menge III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Menge III	Menge III	0	0	0	0	0
G733-C30333	f89r1	f89r1.22	1	ycheeo	Eintrag: zweiter Trockenansatz	Eintrag: zweiter Trockenansatz	Eintrag: zweiter Trockenansatz	UNCHANGED_GDT733	ycheeo#GLOBAL	61	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eintrag: zweiter Trockenansatz	Eintrag: zweiter Trockenansatz	0	0	0	0	0
G733-C30334	f89r1	f89r1.22	2	r	Wurzel	Wurzel	Wurzel	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Wurzel	Wurzel	0	0	0	0	0
G733-C30335	f89r1	f89r1.22	3	sheol	feuchtes Material	feuchtes Material	feuchtes Material	UNCHANGED_GDT733	sheol#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feuchtes Material	feuchtes Material	0	0	0	0	0
G733-C30336	f89r1	f89r1.22	4	qockhedy	[qockhedy:?]	[qockhedy:?]	[qockhedy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qockhedy:?]	[qockhedy:?]	0	0	1	1	0
G733-C30337	f89r1	f89r1.22	5	yty	kühle hiervon leicht ab	kühle hiervon leicht ab	kühle hiervon leicht ab	UNCHANGED_GDT733	yty#GLOBAL	68	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kühle hiervon leicht ab	kühle hiervon leicht ab	0	0	0	0	0
G733-C30338	f89r1	f89r1.22	6	sheody	angefeuchteter Ansatz, abgeschlossen	angefeuchteter Ansatz, abgeschlossen	angefeuchteter Ansatz, abgeschlossen	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	angefeuchteter Ansatz, abgeschlossen	angefeuchteter Ansatz, abgeschlossen	0	0	0	0	0
G733-C30339	f89r1	f89r1.22	7	qotol	kaltes Material	kaltes Material	kaltes Material	UNCHANGED_GDT733	qotol#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kaltes Material	kaltes Material	0	0	0	0	0
G733-C30340	f89r1	f89r1.22	8	chead	[chead:?]	[chead:?]	[chead:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chead:?]	[chead:?]	0	0	1	1	0
G733-C30341	f89r1	f89r1.22	9	chey	bis zur Mittelstufe getrocknet	trocken in der Mitte des Grades	bis zur Mittelstufe getrocknet	UNCHANGED_GDT733	G732-X4582	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe getrocknet	bis zur Mittelstufe getrocknet	0	0	0	0	0
G733-C30342	f89r1	f89r1.22	10	dal	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	0	0	0	0	0
G733-C30343	f89r1	f89r1.23	1	dain	Grad-/Maßwert II	Grad-/Maßwert II	Grad-/Maßwert II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert II	Grad-/Maßwert II	0	0	0	0	0
