change_id	cell_id	page	locus	token_ordinal	surface	v99r6_before_de	v99r7_semantic_de	v99r7_spoken_de	dispatch_class	authority_id	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	semantic_scope	global_export_scope	exact_whole_surface_default_allowed	component_global_export_allowed	candidate_decision	composition_semantic_credit	score_formula	editorial_decision	editorial_blocker_status
G734-P0477	G733-C29309	f86v6	f86v6.13	2	qopaiin	[qopaiin:?]	drei Teile Pulverzubereitung	drei Teile Pulver	ACTIVE_WHOLE_EXPORT_REPAIR	qopaiin#1	30	W1_WEAK_WORKING	GDT722 schließt die Form als konkreten gebundenen, nicht zerlegten Rendererwert: Die einzige aktionslizenzierte Position bewahrt drei Teile und Pulverzubereitung; GDT691 verbindet op und qopaiin auf derselben Zeile. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 1 aktionslizenzierte und 1 identitaetssignalisierte Positionen	GDT722 Grenze: Nehmen ist nur an P158 lizenziert und darf nicht als freier q-, op- oder aiin-Wert exportiert werden; die innere Zerlegung bleibt unbewiesen. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_UNIT
G734-P0478	G733-C29370	f86v6	f86v6.18	8	olkchey	[olkchey:?]	erhitzter Holzansatz, bis Mittelstufe getrocknet	erhitzter Holzansatz, bis Mittelstufe getrocknet	ACTIVE_WHOLE_EXPORT_REPAIR	olkchey#1	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0479	G733-C29388	f86v6	f86v6.2	8	qopchy	[qopchy:?]	trockenes Pulver nehmen	trockenes Pulver nehmen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qopchy#G734	49	W2_PROVISIONAL_WORKING	Zwölf Cache-Vorkommen und genau die Zweiteilung qo plus pchy verbinden den starken Nehmen-Block mit dem bekannten Trockenpulver-Ganzwert.	Pulver ist eine Arbeitsfamilie, keine identifizierte Substanz; eine nominale Lesung bleibt als Rivale möglich.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0480	G733-C29401	f86v6	f86v6.20	9	odar	[odar:?]	Anteil I des Ansatzes abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	odar#1	42	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 2 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: erste Auszugsfraktion abmessen	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_PATIENT
G734-P0481	G733-C29402	f86v6	f86v6.20	10	dairody	[dairody:?]	abgemessener Anteil II; fertig	abgemessener Anteil II; fertig	ACTIVE_WHOLE_EXPORT_REPAIR	dairody#1	30	W1_WEAK_WORKING	GDT724 audit: GDT694 erhaelt D, Anteil II und DY-Ergebnis; der exakte linke Nachbar bezeichnet drei Portionen bis zur Mittelstufe getrockneten Pulvers. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT724 Grenze: Ansatz oder Pulverzubereitung bleibt als Binnenrahmen offen; der lokale Renderer folgt dem benannten Pulverreferenten und der nominale Block lizenziert weder abmessen noch fertigstellen als Handlung. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0482	G733-C29476	f86v6	f86v6.27	5	shdar	[shdar:?]	eingeweichter, abgemessener Anteil I	eingeweichter, abgemessener Anteil I	UNIQUE_SPLIT_EXPLORATORY_WHOLE	shdar#G734	32	W1_WEAK_WORKING	Acht Cache-Vorkommen und die sh/dar-Familie stützen Feuchte, Abmessung und Anteil I als nominalen Ganzwortwert.	Ob der Anteil vor oder nach dem Einweichen abgemessen wird, bleibt offen; keine globale Aktionsfolge.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=6	NONE	NONE
G734-P0483	G733-C29568	f86v6	f86v6.34	4	qoteody	[qoteody:?]	abgekühlten, fertigen Ansatz nehmen	abgekühlten, fertigen Ansatz nehmen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qoteody#G734	59	W2_PROVISIONAL_WORKING	Zehn Cache-Vorkommen und genau die Zweiteilung qo plus teody verbinden Nehmen mit einem kalten fertigen Ansatz.	Die Fassung behauptet keine serielle Abkühl- oder Abschlussaktion; derselbe Patient bleibt eine Arbeitshypothese.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0484	G733-C29829	f87r	f87r.4	7	odar	[odar:?]	Anteil I des Ansatzes abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	odar#1	42	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 2 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: erste Auszugsfraktion abmessen	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_PATIENT
G734-P0485	G733-C29859	f87r	f87r.8	5	kchody	[kchody:?]	heiß-trocken; abgeschlossen	heiß-trocken; abgeschlossen	ACTIVE_WHOLE_EXPORT_REPAIR	kchody#1	30	W1_WEAK_WORKING	GDT719 trennt den portablen Ergebnis-/Zustandskern vom lokalen Produktkopf: GDT689 klassifiziert kchody als NO_FORMAL_DY und unexportiertes Ganzwort; GDT677 bewahrt den heiß-trockenen abgeschlossenen Kern an vier Fundstellen; GDT691 liefert den lokalen Zubereitungskopf. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT719 Gegenbeleg: Die sichtbare Schwester kchoy besitzt keinen selbständigen Arbeitswert; GDT677s frühere DY-Zerlegung wird durch GDT689 überholt und darf nicht exportiert werden. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0486	G733-C29862	f87r	f87r.9	3	oteody	[oteody:?]	abgekühlter, fertiger Ansatz	abgekühlter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	oteody#G734	20	W1_WEAK_WORKING	Zwanzig nominale und gemischte Cache-Kontexte stützen einen kalten fertigen Ganzwortzustand.	Die eindeutige Zerlegung ist semantisch redundant, weil teody den Kern bereits trägt; sie erhält keinen Kompositionskredit und keine globale Aktion.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=8	NONE	NONE
G734-P0487	G733-C29864	f87r	f87r.9	5	saraiin	[saraiin:?]	drei Teile des Samenanteils I	drei Teile des Samenanteils I	ACTIVE_WHOLE_EXPORT_REPAIR	saraiin#1	30	W1_WEAK_WORKING	GDT724 audit: IDENTITY_SEED, VALUE_QUANTITY und GDT694s Anteil-I-Lesung tragen die vollstaendige Mengenbezeichnung. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	GDT724 Grenze: Erster Samenposten bleibt Rivale; die innere Zerlegung bleibt gebunden und AIIN ist keine bestaetigte historische Einheit. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0488	G733-C29928	f87v	f87v.3	6	os	[os:?]	Zubereitung	Zubereitung	ACTIVE_WHOLE_EXPORT_REPAIR	os#1	16	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT714 trennt erneut Wortkern und lokale Realisierung: GDT673 auditiert 23 O-S-Ganzformen auf 21 Seiten: 14 sind bei beiden Alternativlesern exakt, sieben bei einem und zwei bei keinem. Nur O liefert den gebundenen Zubereitungsrahmen und den Familienbonus von drei Punkten; die unbelegte Charge entfaellt. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT714 Gegenbeleg: S ist keine freie Species-, Charge- oder Formuebersetzung; Inhalt und genaue S-Klasse bleiben offen. Die kurze Form bleibt W0. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	HOLD_UNCHANGED	GENERIC_BLOCKER
G734-P0489	G733-C29946	f87v	f87v.7	4	qokeod	[qokeod:?]	heißen Auszug bereiten und abschließen	Ansatz erhitzen und abschließen	ACTIVE_WHOLE_EXPORT_REPAIR	qokeod#1	49	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	EXTRACTION_UNSUPPORTED
G734-P0490	G733-C29975	f88r	f88r.13	1	oram	[oram:?]	Maßportion	ein Maß	ACTIVE_WHOLE_EXPORT_REPAIR	oram#1	45	W2_PROVISIONAL_WORKING	GDT713 trennt erneut Wortkern und lokale Realisierung: GDT681 deklariert OR+AM als produktive Portion-plus-Mass-I-Ganzwortfamilie; die aktive Stelle traegt Material- und Mengensignale. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT713 Gegenbeleg: Nur eine aktive Position; eine O+R+AM-Rivalensegmentierung bleibt offen, und weder Inhalt noch historische Einheit sind identifiziert. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_UNIT
G734-P0491	G733-C30003	f88r	f88r.20	8	oteor	[oteor:?]	kalte Portion, Mittelstufe	kalte Portion, Mittelstufe	ACTIVE_WHOLE_EXPORT_REPAIR	oteor#1	39	W1_WEAK_WORKING	GDT714 trennt erneut Wortkern und lokale Realisierung: GDT678 belegt O-T-E-OR an zehn Stellen; Zubereitungsrahmen, Kälte, Mittelstufe und Portion sind sichtbar. Ein anderer Beleg erscheint reader-bestaetigt als oteor y, ohne den Kern zu aendern. Die Core/Context-Umsortierung verdient keine neuen Punkte. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT714 Gegenbeleg: Inhalt der Portion und die genaue O-Funktion bleiben offen; die aktive f86v6-Stelle besitzt kein angehaengtes y. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0492	G733-C30120	f88v	f88v.15	5	qoteody	[qoteody:?]	abgekühlten, fertigen Ansatz nehmen	abgekühlten, fertigen Ansatz nehmen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qoteody#G734	59	W2_PROVISIONAL_WORKING	Zehn Cache-Vorkommen und genau die Zweiteilung qo plus teody verbinden Nehmen mit einem kalten fertigen Ansatz.	Die Fassung behauptet keine serielle Abkühl- oder Abschlussaktion; derselbe Patient bleibt eine Arbeitshypothese.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0493	G733-C30135	f88v	f88v.17	4	oteody	[oteody:?]	abgekühlter, fertiger Ansatz	abgekühlter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	oteody#G734	20	W1_WEAK_WORKING	Zwanzig nominale und gemischte Cache-Kontexte stützen einen kalten fertigen Ganzwortzustand.	Die eindeutige Zerlegung ist semantisch redundant, weil teody den Kern bereits trägt; sie erhält keinen Kompositionskredit und keine globale Aktion.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=8	NONE	NONE
G734-P0494	G733-C30136	f88v	f88v.17	5	qockhol	[qockhol:?]	Mischgut zugeben	Mischung zugeben	ACTIVE_WHOLE_EXPORT_REPAIR	qockhol#V84_1	49	W2_PROVISIONAL_WORKING	GDT711 trennt den kompakten Wortkern von der positionsgebundenen Satzrealisierung. || Exakte Aktionslizenz bewahrt zugeben; CKH/OL liefert nur das Mischgut.	Historisch unbestätigte Arbeitstheorie; keine Klartextidentifikation. || Arznei und Zutaten sind unbelegt; C021/Relationskanten geben null Wortpunkte.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_PATIENT
G734-P0495	G733-C30155	f88v	f88v.19	8	oteody	[oteody:?]	abgekühlter, fertiger Ansatz	abgekühlter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	oteody#G734	20	W1_WEAK_WORKING	Zwanzig nominale und gemischte Cache-Kontexte stützen einen kalten fertigen Ganzwortzustand.	Die eindeutige Zerlegung ist semantisch redundant, weil teody den Kern bereits trägt; sie erhält keinen Kompositionskredit und keine globale Aktion.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=8	NONE	NONE
G734-P0496	G733-C30244	f88v	f88v.9	2	keeod	[keeod:?]	vollständig erhitzt; abgezogen	vollständig erhitzt; entnommen	ACTIVE_WHOLE_EXPORT_REPAIR	keeod#1	30	W1_WEAK_WORKING	GDT718 trennt den portablen Zustandskern vom lokalen Workflow-Produktkopf: GDT679 bindet keeod an zwei exakte Fundstellen auf zwei Seiten mit vollständig erhitztem und abgezogenem Ganzwortkern; GDT691 liefert Auszug nur als konkrete lokale Kopfwahl. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT718 Gegenbeleg: Vollständig ausgekocht ohne Abzug bleibt Rivale; Erhitzen beweist weder Kochen noch Absud, und d oder eed werden nicht als freie Einheiten exportiert. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_SOURCE
G734-P0497	G733-C30304	f89r1	f89r1.19	1	pshol	[pshol:?]	eingeweichtes Pulver	eingeweichtes Pulver	ACTIVE_WHOLE_EXPORT_REPAIR	pshol#1	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0498	G733-C30360	f89r1	f89r1.6	5	chepy	[chepy:?]	Trockenpulver in Grundform	trockenes Pulver, Grundform	ACTIVE_WHOLE_EXPORT_REPAIR	chepy#1	61	W3_SOLID_WORKING_THEORY	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 2 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_FORM_NAME
G734-P0499	G733-C30390	f89r1	f89r1.9	7	ckhol	[ckhol:?]	Mischgut	Mischung	ACTIVE_WHOLE_EXPORT_REPAIR	ckhol#V84_1	43	W2_PROVISIONAL_WORKING	GDT711 trennt den kompakten Wortkern von der positionsgebundenen Satzrealisierung. || CKH/CPH-Raster stützt einen zusammengesetzten Materialkopf.	Historisch unbestätigte Arbeitstheorie; keine Klartextidentifikation. || Arznei, Zutaten und freie CKH-Bedeutung sind unbelegt; nur exakte Familienkarte.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_IDENTITY
G734-P0500	G733-C30541	f89v1	f89v1.9	5	os	[os:?]	Zubereitung	Zubereitung	ACTIVE_WHOLE_EXPORT_REPAIR	os#1	16	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT714 trennt erneut Wortkern und lokale Realisierung: GDT673 auditiert 23 O-S-Ganzformen auf 21 Seiten: 14 sind bei beiden Alternativlesern exakt, sieben bei einem und zwei bei keinem. Nur O liefert den gebundenen Zubereitungsrahmen und den Familienbonus von drei Punkten; die unbelegte Charge entfaellt. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT714 Gegenbeleg: S ist keine freie Species-, Charge- oder Formuebersetzung; Inhalt und genaue S-Klasse bleiben offen. Die kurze Form bleibt W0. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	HOLD_UNCHANGED	GENERIC_BLOCKER
G734-P0501	G733-C30547	f8r	f8r.1	1	pshol	[pshol:?]	eingeweichtes Pulver	eingeweichtes Pulver	ACTIVE_WHOLE_EXPORT_REPAIR	pshol#1	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0502	G733-C30681	f8r	f8r.6	6	cheeody	[cheeody:?]	vollständig getrockneter, fertiger Ansatz	vollständig getrockneter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	cheeody#G734	42	W2_PROVISIONAL_WORKING	Zehn Cache-Vorkommen und genau die Zweiteilung chee plus ody verbinden zwei bereits gespeicherte kompatible Resultatzustände.	Zwei Resultatwörter können auch eine feste Ganzform bilden; Ansatz gegen Zubereitung bleibt offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0503	G733-C30872	f90r1	f90r1.8	3	qodar	[qodar:?]	Anteil I abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	qodar#1	38	W1_WEAK_WORKING	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 bindet QODAR als exakte Messaktion auf Anteil I und bewahrt den Verbordinal; GDT711 liefert genau einmal F_R. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: QO und D bleiben gebunden; der heiße Holzanteil stammt nur aus dem unmittelbar vorstehenden OLKAR-Kontext und ist keine QODAR-Wortbedeutung. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0504	G733-C30876	f90r1	f90r1.8	7	qodar	[qodar:?]	Anteil I abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	qodar#1	38	W1_WEAK_WORKING	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 bindet QODAR als exakte Messaktion auf Anteil I und bewahrt den Verbordinal; GDT711 liefert genau einmal F_R. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: QO und D bleiben gebunden; der heiße Holzanteil stammt nur aus dem unmittelbar vorstehenden OLKAR-Kontext und ist keine QODAR-Wortbedeutung. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0505	G733-C30964	f93r	f93r.25	2	chotar	[chotar:?]	abgekühlter trockener Anteil I	abgekühlter trockener Anteil I	ACTIVE_WHOLE_EXPORT_REPAIR	chotar#1	30	W1_WEAK_WORKING	GDT724 audit: GDT678 trennt CHOT als kalten Trockenrahmen von CHOTAR als dessen ausgewaehltem Anteil I; die aktiven Signale sind kalt, trocken und Menge. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT724 Grenze: Ansatz und Trockenextrakt konkurrieren als Produktkopf; CHOT oder AR werden nicht als freie Woerter exportiert. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0506	G733-C31032	f93r	f93r.8	5	odar	[odar:?]	Anteil I des Ansatzes abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	odar#1	42	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 2 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: erste Auszugsfraktion abmessen	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_PATIENT
G734-P0507	G733-C31061	f93v	f93v.3	3	qockhol	[qockhol:?]	Mischgut zugeben	Mischung zugeben	ACTIVE_WHOLE_EXPORT_REPAIR	qockhol#V84_1	49	W2_PROVISIONAL_WORKING	GDT711 trennt den kompakten Wortkern von der positionsgebundenen Satzrealisierung. || Exakte Aktionslizenz bewahrt zugeben; CKH/OL liefert nur das Mischgut.	Historisch unbestätigte Arbeitstheorie; keine Klartextidentifikation. || Arznei und Zutaten sind unbelegt; C021/Relationskanten geben null Wortpunkte.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_PATIENT
G734-P0508	G733-C31081	f93v	f93v.5	4	ckhol	[ckhol:?]	Mischgut	Mischung	ACTIVE_WHOLE_EXPORT_REPAIR	ckhol#V84_1	43	W2_PROVISIONAL_WORKING	GDT711 trennt den kompakten Wortkern von der positionsgebundenen Satzrealisierung. || CKH/CPH-Raster stützt einen zusammengesetzten Materialkopf.	Historisch unbestätigte Arbeitstheorie; keine Klartextidentifikation. || Arznei, Zutaten und freie CKH-Bedeutung sind unbelegt; nur exakte Familienkarte.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_IDENTITY
