replay_slot_ordinal	carrier_slot_id	primary_governor_key	physical_page	register	gate_class	gdt583_rule_id	gdt584_rule_id	portable_runtime_rule_id	written_carrier_ordinal	carrier_root	portable_core	expected_context_family	expected_lemma_de	expected_object_form_de	expected_genitive_form_de	historical_rule_lemma_de	historical_rule_exact	portable_lookup_route	observed_register_root_alternatives_de	portable_context_family	portable_lemma_de	portable_object_form_de	portable_genitive_form_de	portable_exact	portable_visible_exact	expected_packet_rule_id	portable_packet_rule_id	guard	gdt590_context_family	gdt590_lemma_de	gdt590_object_form_de	gdt590_genitive_form_de	gdt590_changed	gdt590_decision_source	gdt590_retained_alternative_de	gdt590_guard
954	RUNNING:G407-E4220@1	ACTION:G407-E4218@1:T	f89r	PHARMA	AUTO_CONTEXT	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	2	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	OBSERVED_ACTION_ROOT_CELL	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
955	RUNNING:G407-E4221@2	ACTION:G407-E4218@1:T	f89r	PHARMA	AUTO_CONTEXT	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	3	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	OBSERVED_ACTION_ROOT_CELL	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
956	RUNNING:G407-E4221@3	ACTION:G407-E4218@1:T	f89r	PHARMA	AUTO_CONTEXT	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	4	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
957	RUNNING:G407-E4226@2	ACTION:G407-E4226@1:S	f89r	PHARMA	MANUAL_GDT584_OVERRIDE	S_HP_STRAIN	S_HP_SIEVE_DIRECT_PORTION	S_HP_STRAIN	1	AIN	ANTEIL	PHARMA_PORTION	Zutatenportion	die Zutatenportion	der Zutatenportion	Zutatenportion	YES	KNOWN_PACKET_RULE	Zutatenportion	PHARMA_PORTION	Zutatenportion	die Zutatenportion	der Zutatenportion	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_PORTION	Zutatenportion	die Zutatenportion	der Zutatenportion	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
958	RUNNING:G407-E4227@1	ACTION:G407-E4226@1:S	f89r	PHARMA	MANUAL_GDT584_OVERRIDE	S_HP_STRAIN	S_HP_SIEVE_DIRECT_PORTION	S_HP_STRAIN	2	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	KNOWN_PACKET_RULE	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
959	RUNNING:G407-E4236@3	ACTION:G407-E4236@1:SH	f89r	PHARMA	MANUAL_GDT584_OVERRIDE	SH_HP_SOAK	SH_HP_UNIT_HOLD	SH_HP_SOAK	1	OR	EINHEIT	PHARMA_HELD_UNIT	Materialeinheit	die Materialeinheit	der Materialeinheit	Materialeinheit	YES	OBSERVED_ACTION_ROOT_CELL	Arzneiansatz/Materialeinheit	PHARMA_HELD_UNIT	Materialeinheit	die Materialeinheit	der Materialeinheit	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_HELD_UNIT	Materialeinheit	die Materialeinheit	der Materialeinheit	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
960	RUNNING:G407-E4237@2	ACTION:G407-E4237@1:SH	f89r	PHARMA	AUTO_CONTEXT	SH_HP_EXTRACT_STEEP	SH_HP_EXTRACT_STEEP	SH_HP_EXTRACT_STEEP	1	OR	EINHEIT	PHARMA_HELD_UNIT	Materialeinheit	die Materialeinheit	der Materialeinheit	Materialeinheit	YES	OBSERVED_ACTION_ROOT_CELL	Arzneiansatz/Materialeinheit	PHARMA_HELD_UNIT	Materialeinheit	die Materialeinheit	der Materialeinheit	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_HELD_UNIT	Materialeinheit	die Materialeinheit	der Materialeinheit	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
961	RUNNING:G407-E4238@3	ACTION:G407-E4237@1:SH	f89r	PHARMA	AUTO_CONTEXT	SH_HP_EXTRACT_STEEP	SH_HP_EXTRACT_STEEP	SH_HP_EXTRACT_STEEP	2	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	OBSERVED_ACTION_ROOT_CELL	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
962	RUNNING:G407-E4285@2	ACTION:G407-E4285@1:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_STRAIN	S_HP_STRAIN	S_HP_STRAIN	1	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	KNOWN_PACKET_RULE	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	HP_EXTRACT_OF_MATERIAL	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
963	RUNNING:G407-E4291@2	ACTION:G407-E4291@1:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_STRAIN	S_HP_STRAIN	S_HP_STRAIN	1	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	KNOWN_PACKET_RULE	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	HP_EXTRACT_OF_MATERIAL	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
964	RUNNING:G407-E4293@2	ACTION:G407-E4294@1:SH	f89r	PHARMA	AUTO_CONTEXT	SH_REST_HOLD	SH_REST_HOLD	SH_REST_HOLD	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
965	RUNNING:G407-E4296@3	ACTION:G407-E4296@1:SH	f89r	PHARMA	AUTO_CONTEXT	SH_HP_SOAK	SH_HP_SOAK	SH_HP_SOAK	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
966	RUNNING:G407-E4300@4	ACTION:G407-E4300@1:SH	f89r	PHARMA	AUTO_CONTEXT	SH_REST_HOLD	SH_REST_HOLD	SH_REST_HOLD	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
967	RUNNING:G407-E4319@3	ACTION:G407-E4319@1:SH	f89r	PHARMA	AUTO_CONTEXT	SH_HP_SOAK	SH_HP_SOAK	SH_HP_SOAK	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
968	RUNNING:G407-E4333@3	ACTION:G407-E4333@1:SH	f89r	PHARMA	AUTO_CONTEXT	SH_HP_SOAK	SH_HP_SOAK	SH_HP_SOAK	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
969	RUNNING:G407-E4335@2	ACTION:G407-E4335@1:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_STRAIN	S_HP_STRAIN	S_HP_STRAIN	1	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	KNOWN_PACKET_RULE	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	HP_EXTRACT_OF_MATERIAL	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
970	RUNNING:G407-E4337@1	ACTION:G407-E4335@1:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_STRAIN	S_HP_STRAIN	S_HP_STRAIN	2	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	KNOWN_PACKET_RULE	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	HP_EXTRACT_OF_MATERIAL	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
971	RUNNING:G407-E4341@1	ACTION:G407-E4340@1:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_STRAIN	S_HP_STRAIN	S_HP_STRAIN	1	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	KNOWN_PACKET_RULE	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	HP_EXTRACT_OF_MATERIAL	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
972	RUNNING:G407-E4359@3	ACTION:G407-E4359@1:SH	f89r	PHARMA	AUTO_CONTEXT	SH_HP_SOAK	SH_HP_SOAK	SH_HP_SOAK	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
973	RUNNING:G407-E4366@4	ACTION:G407-E4366@2:T	f89r	PHARMA	AUTO_CONTEXT	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
974	RUNNING:G407-E4367@1	ACTION:G407-E4366@2:T	f89r	PHARMA	AUTO_CONTEXT	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	2	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	OBSERVED_ACTION_ROOT_CELL	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
975	RUNNING:G407-E4368@1	ACTION:G407-E4366@2:T	f89r	PHARMA	AUTO_CONTEXT	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	3	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
976	RUNNING:G407-E4375@3	ACTION:G407-E4375@1:SH	f89r	PHARMA	AUTO_CONTEXT	SH_HP_SOAK	SH_HP_SOAK	SH_HP_SOAK	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
977	RUNNING:G407-E4379@1	ACTION:G407-E4378@1:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_STRAIN	S_HP_STRAIN	S_HP_STRAIN	1	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	KNOWN_PACKET_RULE	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	HP_EXTRACT_OF_MATERIAL	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
978	RUNNING:G407-E4383@1	ACTION:G407-E4381@1:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_STRAIN	S_HP_STRAIN	S_HP_STRAIN	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	KNOWN_PACKET_RULE	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	HP_EXTRACT_OF_MATERIAL	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
979	RUNNING:G407-E4384@1	ACTION:G407-E4381@1:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_STRAIN	S_HP_STRAIN	S_HP_STRAIN	2	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	KNOWN_PACKET_RULE	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	HP_EXTRACT_OF_MATERIAL	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
980	RUNNING:G407-E4402@4	ACTION:G407-E4403@3:CHD	f95v	HERBAL	MANUAL_GDT584_OVERRIDE	CHD_REST_PROCESS	CHD_HP_WET_EXTRACT_PROCESS	CHD_REST_PROCESS	1	AIIN	WERT	HERBAL_EXTRACT_OR_MEASURE	Pflanzenauszug	den Pflanzenauszug	des Pflanzenauszugs	Pflanzenauszug	YES	OBSERVED_ACTION_ROOT_CELL	Auszugsmenge/Pflanzenauszug	HERBAL_EXTRACT_OR_MEASURE	Pflanzenauszug	den Pflanzenauszug	des Pflanzenauszugs	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	HERBAL_EXTRACT_OR_MEASURE	Pflanzenauszug	den Pflanzenauszug	des Pflanzenauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
981	RUNNING:G407-E4403@4	ACTION:G407-E4403@3:CHD	f95v	HERBAL	MANUAL_GDT584_OVERRIDE	CHD_REST_PROCESS	CHD_HP_WET_EXTRACT_PROCESS	CHD_REST_PROCESS	2	Y	POSTEN	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	Pflanzenmaterial	YES	REGISTER_INVARIANT	Pflanzenmaterial	REGISTER_INVARIANT_FALLBACK	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	NO	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
982	RUNNING:G407-E4405@3	ACTION:G407-E4406@1:SH	f95v	HERBAL	AUTO_CONTEXT	SH_HP_EXTRACT_STEEP	SH_HP_EXTRACT_STEEP	SH_HP_EXTRACT_STEEP	1	AIIN	WERT	HERBAL_EXTRACT_OR_MEASURE	Pflanzenauszug	den Pflanzenauszug	des Pflanzenauszugs	Pflanzenauszug	YES	OBSERVED_ACTION_ROOT_CELL	Auszugsmenge/Pflanzenauszug	HERBAL_EXTRACT_OR_MEASURE	Pflanzenauszug	den Pflanzenauszug	des Pflanzenauszugs	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	HERBAL_EXTRACT_OR_MEASURE	Pflanzenauszug	den Pflanzenauszug	des Pflanzenauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
983	RUNNING:G407-E4406@2	ACTION:G407-E4406@1:SH	f95v	HERBAL	AUTO_CONTEXT	SH_HP_EXTRACT_STEEP	SH_HP_EXTRACT_STEEP	SH_HP_EXTRACT_STEEP	2	OR	EINHEIT	HERBAL_HELD_UNIT	Pflanzeneinheit	die Pflanzeneinheit	der Pflanzeneinheit	Pflanzeneinheit	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitseinheit/Pflanzenansatz/Pflanzeneinheit	HERBAL_HELD_UNIT	Pflanzeneinheit	die Pflanzeneinheit	der Pflanzeneinheit	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	HERBAL_HELD_UNIT	Pflanzeneinheit	die Pflanzeneinheit	der Pflanzeneinheit	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
