gdt758_occurrence_id	surface	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	line_position	paragraph_first_token	paragraph_last_token	section	language	hand	written_line_eva	immediate_left_surface	immediate_left_reader_exact	immediate_right_surface	immediate_right_reader_exact	formula_predecessor	directly_after_ychor	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	independent_anchor_count	independent_anchor_surfaces	independent_anchor_tags	independent_anchor_evidence	field_channel	slot_class	suspect_neighbor_cells_with_axes_excluded	target_cache_value_background_not_used_as_anchor	gdt758_primary_candidate_de	gdt758_renderer_value_de	gdt758_working_confidence	all_172_productive_compound_axes_excluded_from_field	reader_exact_target	exact_whole_only	literal_identity	confirmed_lexeme	component_export_credit
G758-O1029	ar	f111r	f111	f111r.35	3	6	0.400000	MIDDLE	0	0	S	B	3	y chedl ar aiin aiy dam	chedl	0	aiin	1	NONE	0	2	3	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1030	chol	f111r	f111	f111r.37	2	15	0.071429	MIDDLE	0	0	S	B	3	dain chol l cheeol keeol lkeeedy qokeey l keedy l kedy okeal kain chckhy ltedy	dain	1	l	0	NONE	0	1	3	LINE_EDGE_AFTER_R1	STRICT_INITIAL_BEFORE_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1031	chol	f111v	f111	f111v.6	7	12	0.545455	MIDDLE	0	0	S	B	3	okeeo okchor oteedy cheal qokeey lkeey chol l kaiin oteedaiin as alkeedym	lkeey	1	l	0	NONE	0	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1032	sheol	f111v	f111	f111v.16	2	13	0.083333	MIDDLE	0	0	S	B	3	qokain sheol qokain shckhey lchedy okar al qotal shedy otain far aiin am	qokain	1	qokain	1	NONE	0	1	2	LINE_EDGE_AFTER_R1	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	feuchtes Material	feucht / eingeweicht	eingeweicht/feucht	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1033	ar	f111v	f111	f111v.17	9	12	0.727273	MIDDLE	0	0	S	B	3	solkain shey okaiin sheey qokain chkal chckhy saiin ar lchal she otain	saiin	1	lchal	1	NONE	0	0	0	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1034	ar	f111v	f111	f111v.20	11	11	1.000000	LAST	0	0	S	B	3	shain qokal shar qoteal qotain chedy qotain shcthy qokshedy qotain ar	qotain	1	LINE_EDGE	0	NONE	0	1	0	PRIOR_CLOSE_BEFORE_R2	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1035	ar	f111v	f111	f111v.30	9	11	0.800000	MIDDLE	0	0	S	B	3	shokar okeokain sheekain qokain chechey qokeey qetain otain ar lkain lky	otain	1	lkain	1	NONE	0	5	0	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R1	0	1	qokeey	HOT|END_STAGE	L3 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1036	ar	f111v	f111	f111v.36	5	10	0.444444	MIDDLE	0	0	S	B	3	shain okaiin chey qokar ar ar ain olr ar olor	qokar	1	ar	1	NONE	0	4	5	LINE_EDGE_AFTER_R4	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1037	ar	f111v	f111	f111v.36	6	10	0.555556	MIDDLE	0	0	S	B	3	shain okaiin chey qokar ar ar ain olr ar olor	ar	1	ain	1	NONE	0	5	4	RADIUS5_CENSORED	LINE_EDGE_AFTER_R4	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1038	ar	f111v	f111	f111v.36	9	10	0.888889	MIDDLE	0	0	S	B	3	shain okaiin chey qokar ar ar ain olr ar olor	olr	0	olor	1	NONE	0	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1039	ar	f111v	f111	f111v.50	8	12	0.636364	MIDDLE	0	0	S	B	3	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	chees	1	ol	1	NONE	0	5	1	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R2	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	1	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1040	chol	f112r	f112	f112r.2	7	8	0.857143	MIDDLE	0	0	S	B	3	saiin oar qolkaiin otail ol olaiin chol otar	olaiin	1	otar	1	NONE	0	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	olaiin	AMOUNT|MATERIAL	L1 olaiin=drei Portionen Drogenstoff [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1041	chol	f112r	f112	f112r.8	4	8	0.428571	MIDDLE	0	0	S	B	3	sairo r eedy chol qotchedy dody qokeeey dairam	eedy	0	qotchedy	1	NONE	0	2	4	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1042	chor	f112r	f112	f112r.25	7	11	0.600000	MIDDLE	0	0	S	B	3	tedain shedy ochor okchd ykedy kedy chor aiin cheety chcthy okey	kedy	1	aiin	1	NONE	0	0	4	PRIOR_CLOSE_BEFORE_R1	LINE_EDGE_AFTER_R4	1	1	okey	HOT|PREPARATION|MIDDLE_STAGE	R4 okey=heißer Ansatz in der Mitte des Grades [HOT|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1043	ar	f112r	f112	f112r.30	2	9	0.125000	MIDDLE	0	0	S	B	3	tar ar cheokey okeody chol ol chedy qokedy cheom	tar	1	cheokey	1	NONE	0	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	1	cheokey	HOT|DRY|PREPARATION|MIDDLE_STAGE	R1 cheokey=trocken angesetzte heiße Zubereitung in der Gradmitte [HOT|DRY|PREPARATION|MIDDLE_STAGE;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1044	chol	f112r	f112	f112r.30	5	9	0.500000	MIDDLE	0	0	S	B	3	tar ar cheokey okeody chol ol chedy qokedy cheom	okeody	1	ol	1	NONE	0	4	4	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R4	1	1	cheokey	HOT|DRY|PREPARATION|MIDDLE_STAGE	L2 cheokey=trocken angesetzte heiße Zubereitung in der Gradmitte [HOT|DRY|PREPARATION|MIDDLE_STAGE;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1045	ar	f112r	f112	f112r.32	2	13	0.083333	MIDDLE	0	0	S	B	3	sor ar al ar s alkeeor ol shedy okeechy qoiiin oteey ched alam	sor	1	al	1	NONE	0	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1046	ar	f112r	f112	f112r.32	4	13	0.250000	MIDDLE	0	0	S	B	3	sor ar al ar s alkeeor ol shedy okeechy qoiiin oteey ched alam	al	1	s	1	NONE	0	2	5	STRICT_INITIAL_BEFORE_R3	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1047	s	f112r	f112	f112r.32	5	13	0.333333	MIDDLE	0	0	S	B	3	sor ar al ar s alkeeor ol shedy okeechy qoiiin oteey ched alam	ar	1	alkeeor	0	NONE	0	3	5	STRICT_INITIAL_BEFORE_R4	RADIUS5_CENSORED	0	1	qoiiin	PREPARATION	R5 qoiiin=nimm Ansatz in Zubereitungsform IV [PREPARATION;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1048	ar	f112r	f112	f112r.35	9	11	0.800000	MIDDLE	0	0	S	B	3	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	otedy	1	ar	1	NONE	0	5	2	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R2	0	3	okeal|qoky|okeedy	HOT|MATERIAL|PREPARATION|CLOSE|BEGIN_STAGE|MIDDLE_STAGE|END_STAGE	L5 qoky=heiß am Anfang des Grades [HOT|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || L4 okeal=Rohstoffklasse I im Ansatz, heiß in der Gradmitte [HOT|MATERIAL|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R2 okeedy=heißer Ansatz am Ende des Grades, abgeschlossen [HOT|PREPARATION|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1049	ar	f112r	f112	f112r.35	10	11	0.900000	MIDDLE	0	0	S	B	3	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	ar	1	okeedy	1	NONE	0	5	1	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R1	0	2	okeal|okeedy	HOT|MATERIAL|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	L5 okeal=Rohstoffklasse I im Ansatz, heiß in der Gradmitte [HOT|MATERIAL|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R1 okeedy=heißer Ansatz am Ende des Grades, abgeschlossen [HOT|PREPARATION|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1050	ar	f112r	f112	f112r.44	9	10	0.888889	MIDDLE	0	0	S	B	3	sar ain qokoekeeey yk koeechey okeeedy alair akcheey ar arody	akcheey	0	arody	1	NONE	0	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1051	ar	f112v	f112	f112v.3	2	11	0.100000	MIDDLE	0	0	S	B	3	qokeeor ar sheey or ar aiiin okeey l keeody sheedy qotam	qokeeor	0	sheey	0	NONE	0	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1052	ar	f112v	f112	f112v.3	5	11	0.400000	MIDDLE	0	0	S	B	3	qokeeor ar sheey or ar aiiin okeey l keeody sheedy qotam	or	0	aiiin	1	NONE	0	4	5	LINE_EDGE_AFTER_R4	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1053	ar	f112v	f112	f112v.9	2	8	0.142857	MIDDLE	0	0	S	B	3	soaiin ar aiin okaiin otaiin cheekain okchedy qokchdy	soaiin	1	aiin	0	NONE	0	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1054	ar	f112v	f112	f112v.20	2	8	0.142857	MIDDLE	0	0	S	B	3	pchoraiin ar alchedy olkeedy qokedy qotaiin chocthedy saisal	pchoraiin	1	alchedy	1	NONE	0	0	1	STRICT_INITIAL_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R1	1	1	alchedy	DRY|MATERIAL|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	R1 alchedy=Rohdroge I bis zur Mittelstufe trocknen und fertigstellen [DRY|MATERIAL|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1055	chol	f112v	f112	f112v.21	5	10	0.444444	MIDDLE	0	0	S	B	3	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain	qoeedy	0	keedy	0	NONE	0	3	5	STRICT_INITIAL_BEFORE_R4	RADIUS5_CENSORED	0	1	chekain	HOT|DRY|PROCESS|MIDDLE_STAGE|LEVEL_II	L3 chekain=bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen [HOT|DRY|PROCESS|MIDDLE_STAGE|LEVEL_II;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1056	chol	f112v	f112	f112v.33	10	10	1.000000	LAST	0	0	S	B	3	or cheeor okeedy qokedy qokeedy chedaiin okeeedy otaiin cheekey chol	cheekey	1	LINE_EDGE	0	NONE	0	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1057	ar	f112v	f112	f112v.37	3	11	0.200000	MIDDLE	0	0	S	B	3	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam	sain	1	otaiin	1	NONE	0	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1058	ar	f112v	f112	f112v.37	7	11	0.600000	MIDDLE	0	0	S	B	3	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam	qokedaiin	1	qokaiin	1	NONE	0	4	3	STRICT_INITIAL_BEFORE_R5	CURRENT_CLOSE_INCLUDED_R3	1	1	kedy	HOT|CLOSE|MIDDLE_STAGE|END_STAGE	R3 kedy=heiß in der Mitte des Grades, abgeschlossen [HOT|CLOSE|MIDDLE_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1059	chol	f112v	f112	f112v.37	9	11	0.800000	MIDDLE	0	0	S	B	3	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam	qokaiin	1	kedy	1	NONE	0	5	1	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R1	0	1	kedy	HOT|CLOSE|MIDDLE_STAGE|END_STAGE	R1 kedy=heiß in der Mitte des Grades, abgeschlossen [HOT|CLOSE|MIDDLE_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1060	ar	f112v	f112	f112v.38	2	12	0.090909	MIDDLE	0	0	S	B	3	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	sa	1	oiin	0	NONE	0	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	1	okchey	HOT|DRY|PREPARATION|MIDDLE_STAGE	R2 okchey=heiß-trockener Ansatz in der Mitte des Grades [HOT|DRY|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1061	chol	f112v	f112	f112v.38	7	12	0.545455	MIDDLE	0	0	S	B	3	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	chedy	0	otaiin	1	NONE	0	5	2	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R3	0	2	okchey|chedar	HOT|DRY|PART|PREPARATION|MIDDLE_STAGE	L3 okchey=heiß-trockener Ansatz in der Mitte des Grades [HOT|DRY|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R2 chedar=abgemessene Trockenfraktion I, Mittelstufe [DRY|PART|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1062	chol	f112v	f112	f112v.41	4	4	1.000000	LAST	0	1	S	B	3	ykeedan checkhey oain chol	oain	1	LINE_EDGE	0	NONE	0	3	0	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R0	1	2	oain|checkhey	DRY|PART|PREPARATION|MIDDLE_STAGE	L2 checkhey=trockenes Arzneikompositum in der Gradmitte [DRY|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || L1 oain=zwei Teile Ansatz [PART|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1063	chol	f112v	f112	f112v.43	5	12	0.363636	MIDDLE	0	0	S	B	3	ooeeor oeeal olkeol al chol chl olchedy ykeedy chtal kar opchy famam	al	0	chl	1	NONE	0	4	3	LINE_EDGE_AFTER_R4	CURRENT_CLOSE_INCLUDED_R3	1	3	oeeal|chl|ykeedy	HOT|DRY|MATERIAL|PREPARATION|PROCESS|CLOSE|END_STAGE	L3 oeeal=Rohstoffklasse I im Ansatz, am Gradende [MATERIAL|PREPARATION|END_STAGE;W2_PROVISIONAL_WORKING] || R1 chl=trocknen [DRY|PROCESS;W3_SOLID_WORKING_THEORY] || R3 ykeedy=Eintrag: heiß am Gradende, abgeschlossen [HOT|CLOSE|END_STAGE;W2_PROVISIONAL_WORKING]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1064	ar	f113r	f113	f113r.2	11	13	0.833333	MIDDLE	0	0	S	B	3	dar okeedy oteeody qokedy otchechy okeorl al keeos ched al ar chy ykolairol	al	1	chy	0	NONE	0	1	2	PRIOR_CLOSE_BEFORE_R2	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1065	ar	f113r	f113	f113r.4	10	12	0.818182	MIDDLE	0	0	S	B	3	kcheeos olkeedy shoaiin cheeody qokchedy chckhody qokedy qotaly lkar ar al om	lkar	1	al	0	NONE	0	0	2	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1066	chor	f113r	f113	f113r.11	11	14	0.769231	MIDDLE	0	0	S	B	3	daiin cholchey okecheey chokeo l sheo qoaiin shoo keeeol keody chor chor kal laram	keody	0	chor	1	NONE	0	5	2	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R3	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	1	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1067	chor	f113r	f113	f113r.11	12	14	0.846154	MIDDLE	0	0	S	B	3	daiin cholchey okecheey chokeo l sheo qoaiin shoo keeeol keody chor chor kal laram	chor	1	kal	1	NONE	0	5	1	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R2	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	1	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1068	chol	f113r	f113	f113r.15	1	5	0.000000	FIRST	0	0	S	B	3	chol chs s aiin chaiiin	LINE_EDGE	0	chs	0	NONE	0	0	4	LINE_EDGE_AFTER_R0	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1069	s	f113r	f113	f113r.15	3	5	0.500000	MIDDLE	0	0	S	B	3	chol chs s aiin chaiiin	chs	0	aiin	1	NONE	0	2	2	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1070	chor	f113r	f113	f113r.20	8	10	0.777778	MIDDLE	0	0	S	B	3	kshoraiin qokeeoar shoteol lklcheol qokar chdain cphoy chor aiin ckhydy	cphoy	0	aiin	1	NONE	0	3	2	STRICT_INITIAL_BEFORE_R4	LINE_EDGE_AFTER_R2	1	1	chdain	DRY|AMOUNT|MATERIAL	L2 chdain=zwei Portionen Trockendroge [DRY|AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1071	chor	f113r	f113	f113r.24	2	7	0.166667	MIDDLE	0	0	S	B	3	dair chor chopchey araiin or ral arody	dair	1	chopchey	1	NONE	0	1	3	LINE_EDGE_AFTER_R1	STRICT_INITIAL_BEFORE_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1072	chol	f113r	f113	f113r.27	2	13	0.083333	MIDDLE	0	0	S	B	3	tchol chol lsheol shor kcheey y raiin sheol tcheody tchey sheoky lpchedy qokam	tchol	1	lsheol	1	NONE	0	1	0	LINE_EDGE_AFTER_R1	STRICT_INITIAL_BEFORE_R1	1	1	tchol	COLD|DRY|MATERIAL	L1 tchol=kalt-trockenes Drogenmaterial [COLD|DRY|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1073	sheol	f113r	f113	f113r.27	8	13	0.583333	MIDDLE	0	0	S	B	3	tchol chol lsheol shor kcheey y raiin sheol tcheody tchey sheoky lpchedy qokam	raiin	0	tcheody	1	NONE	0	0	3	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R4	1	2	tchey|sheoky	HOT|COLD|DRY|MOIST|PREPARATION|BEGIN_STAGE|MIDDLE_STAGE	R2 tchey=kalt und trocken in der Mitte des Grades [COLD|DRY|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R3 sheoky=feucht angesetzte heiße Zubereitung am Gradanfang [HOT|MOIST|PREPARATION|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	feuchtes Material	feucht / eingeweicht	eingeweicht/feucht	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
