context_id	source_recipe	incoming_action	incoming_argument	scope_incoming_action	next_recipe	occurrence_count	event_ids	statement_ids	physical_pages	owners_de	actual_source_factor_gate_statuses	recomputed_source_factor_gate_status	source_context_gate_matches_actual
G448-C3582	SH+E+D_ADDR	K	AIN	NONE	NONE	1	G407-E1909	P1009-S199	f76r	unbebilderter Textabschnitt A2	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3583	SH+E+D_ADDR+AR	CHD	Y	NONE	CHD+AM_ADDR	1	G407-E4512	G404-S078	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3584	SH+E+D_ADDR+AR	OK	Y	OK	AL	1	G407-E2539	P1009-S349	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3585	SH+E+K	CHD	Y	NONE	AIN	1	G407-E2932	P1009-S385	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3586	SH+E+K	K	AIN	K	CHD+Y	1	G407-E2952	P1009-S388	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3587	SH+E+K+AIIN	S	AIIN	S	OT+AIN	1	G407-E4558	G404-S086	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3588	SH+E+K+AL	K	Y	NONE	AL	1	G407-E2927	P1009-S384	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3589	SH+E+K+E+D_ADDR+Y	R	Y	R	CARRIER_Q+O+P+SH+D_ADDR+Y	1	G407-E3533	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3590	SH+E+K+O+IIN	T	AIIN	T	OK+AR	1	G407-E4420	G404-S063	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3591	SH+E+K+OR	CH	OR	CH	OK+OR	1	G407-E3808	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3592	SH+E+K+SH+E+Y	OK	Y	OK	OT+AL+DY	1	G407-E4493	G404-S071	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3593	SH+E+K+Y	CH	NONE	CH	OK+AL+AR	1	G407-E1099	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3594	SH+E+K+Y	OK	Y	OK	OT+AIIN	1	G407-E3221	P1009-S444	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3595	SH+E+K+Y	R	Y	S	OR	1	G407-E0023	G404-S001	f1r	F1R_TEXT_BLOCK_A	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3596	SH+E+K+Y+DY	SH	AIN	SH	NONE	1	G407-E4432	G404-S064	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3597	SH+E+O	CH	AIIN	CH	OL	1	G407-E4002	P1009-S602	f88v	zweite Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3598	SH+E+O	CH	OR	CH	SH+O+P+CH+O	1	G407-E1114	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3599	SH+E+O	K	AIN	K	P+SH+OL	1	G407-E0131	G404-S005	f1r	F1R_TEXT_BLOCK_C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3600	SH+E+O	SH	NONE	SH	CARRIER_Q+O+A_ADDR+Y	1	G407-E4144	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3601	SH+E+O	SH	Y	SH	SH+E+O+D_ADDR+Y	1	G407-E3977	P1009-S600	f88v	zweite Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3602	SH+E+O+AL	OK	Y	NONE	OL+DY	1	G407-E4304	P1009-S625	f89r	Gefäß-/Pflanzenteilgruppe F	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3603	SH+E+O+AM_ADDR	R	OR	R	K+E+OL	1	G407-E3805	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3604	SH+E+O+D_ADDR+Y	CH	Y	CH	CHD+Y	1	G407-E1407	P1009-S069	f72r	Tierkreis-Ringgruppe I	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3605	SH+E+O+D_ADDR+Y	OK	AIN	OK	CHD+Y	1	G407-E4484	G404-S070	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3606	SH+E+O+D_ADDR+Y	S	Y	NONE	AIIN	1	G407-E0976	P1009-S039	f67r2	zwei getrennte Himmelsräder und Tabelle	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3607	SH+E+O+D_ADDR+Y	SH	Y	SH	OK+E+O+D_ADDR+Y	1	G407-E3978	P1009-S600	f88v	zweite Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3608	SH+E+O+D_ADDR+Y	T	Y	T	OT+OL	1	G407-E4176	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3609	SH+E+O+S	CH	AIN	NONE	CARRIER_Q+O+AIIN	1	G407-E4526	G404-S080	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3610	SH+E+OK+E+Y	K	AIN	K	OR	1	G407-E0736	P1009-S026	f55v	große aromatische Doldenpflanze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3611	SH+E+OK+Y	OK	Y	OK	OK+AIIN	1	G407-E2520	P1009-S344	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3612	SH+E+OK+Y	P	OR	P	OL+K+EE+Y	1	G407-E3883	P1009-S593	f88r	sechzehn Drogenposten und drei Gefäßansätze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3613	SH+E+OL	CH	AIIN	CH	OK+EE+Y	1	G407-E3858	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3614	SH+E+OL	CH	NONE	CH	CH+P+E+Y	1	G407-E4110	P1009-S611	f89r	Gefäß-/Pflanzenteilgruppe B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3615	SH+E+OL	CHD	AIIN	CHD	CHD+Y	1	G407-E3763	P1009-S585	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3616	SH+E+OL	NONE	Y	NONE	OK+E+O+D_ADDR+Y	1	G407-E4294	P1009-S623	f89r	Gefäß-/Pflanzenteilgruppe F	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3617	SH+E+OL	OK	Y	NONE	OK+E+DY	1	G407-E1826	P1009-S180	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3618	SH+E+OL	OK	Y	OK	AIIN	1	G407-E4035	P1009-S605	f88v	zweite Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3619	SH+E+OL	OK	Y	OK	O+IIN	1	G407-E3170	P1009-S433	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3620	SH+E+OL	R	AIN	R	AIN	1	G407-E1648	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3621	SH+E+OL	R	Y	R	O+CH+K+E+Y	1	G407-E4173	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3622	SH+E+OL	S	AIIN	S	S	1	G407-E4339	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3623	SH+E+OL	S	NONE	S	OK+EE+DY	1	G407-E2205	P1009-S259	f76r	unbebilderter Textabschnitt B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3624	SH+E+OL	S	Y	NONE	Y	1	G407-E1413	P1009-S070	f72r	Tierkreis-Ringgruppe I	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3625	SH+E+OL	SH	Y	NONE	CH+E+O+L	1	G407-E2182	P1009-S254	f76r	unbebilderter Textabschnitt A8	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3626	SH+E+OL	SH	Y	NONE	K+EEE+D_ADDR+Y	1	G407-E3333	P1009-S471	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3627	SH+E+OL	T	Y	T	AL	1	G407-E1316	P1009-S063	f72r	Tierkreis-Ringgruppe G	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3628	SH+E+OL+AIIN	OK	AIIN	OK	OT+AIIN	1	G407-E1186	P1009-S054	f72r	Tierkreis-Ringgruppe B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3629	SH+E+OL+D_ADDR+LOCAL_CHAR_G	SH	Y	SH	Y+Y	1	G407-E3875	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3630	SH+E+OL+T+E+Y	OK	Y	NONE	CH+E+O+R	1	G407-E1152	P1009-S053	f72r	Tierkreis-Ringgruppe A	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3631	SH+E+OL+Y	CH	Y	CH	E+OL	1	G407-E1344	P1009-S064	f72r	Tierkreis-Ringgruppe G	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3632	SH+E+OR	CH	AIIN	NONE	SH+OR	1	G407-E4236	P1009-S620	f89r	Gefäß-/Pflanzenteilgruppe E	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3633	SH+E+OR	K	Y	K	SH+OL+LOCAL_CHAR_F+CH+OR	1	G407-E3800	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3634	SH+E+OR	K	Y	K	T+O+S	1	G407-E4050	P1009-S606	f88v	zweite Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3635	SH+E+OR	OK	AIIN	OK	SH+EE+DY	1	G407-E4042	P1009-S605	f88v	zweite Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3636	SH+E+OR	OK	Y	OK	SH+E+DY	1	G407-E2880	G404-S047	f81r	F81R_LOWER_POOL	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3637	SH+E+P+CH+OL	R	Y	CH	OT+OR	1	G407-E1112	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3638	SH+E+P+Y	CHD	Y	CHD	L+SH+E+D_ADDR+AR+Y	1	G407-E1573	P1009-S105	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3639	SH+E+S	CHD	Y	CHD	EE+DY	1	G407-E1411	P1009-S069	f72r	Tierkreis-Ringgruppe I	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3640	SH+E+T+AR	K	AIIN	K	SH+E+DY	1	G407-E3488	P1009-S507	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3641	SH+E+T+E+Y	T	Y	T	OK+OR	1	G407-E1182	P1009-S054	f72r	Tierkreis-Ringgruppe B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3642	SH+E+Y	CHD	AIIN	NONE	T+AIIN	1	G407-E4533	G404-S082	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3643	SH+E+Y	CHD	OR	CHD	K+AR	1	G407-E1620	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3644	SH+E+Y	CHD	Y	CHD	OK+AIN	1	G407-E1506	P1009-S086	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3645	SH+E+Y	CHD	Y	CHD	OT+AIIN	1	G407-E2404	P1009-S302	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3646	SH+E+Y	K	AIIN	K	CH+T+AR	1	G407-E0178	G404-S006	f1r	F1R_TEXT_BLOCK_D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3647	SH+E+Y	K	OR	K	CARRIER_Q+O+CH+EE+Y	1	G407-E1047	P1009-S044	f68r1	mehrteilige Sternstellentafel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3648	SH+E+Y	K	Y	K	CARRIER_Q+EEE+Y	1	G407-E1989	P1009-S214	f76r	unbebilderter Textabschnitt A4	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3649	SH+E+Y	K	Y	K	L+OL	1	G407-E2150	P1009-S249	f76r	unbebilderter Textabschnitt A8	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3650	SH+E+Y	K	Y	K	OK	1	G407-E1455	P1009-S075	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3651	SH+E+Y	OK	AIIN	NONE	OL	1	G407-E0434	P1009-S008	f13r	große Wurzelkrone mit Blatt und Blütenstand	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3652	SH+E+Y	OK	AIN	OK	K+AIN	1	G407-E3746	P1009-S583	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3653	SH+E+Y	OK	AIN	OK	L+SH+CH+T+Y	1	G407-E2107	P1009-S243	f76r	unbebilderter Textabschnitt A7	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3654	SH+E+Y	OK	AIN	OK	OK+AIIN	1	G407-E2276	P1009-S272	f76r	unbebilderter Textabschnitt C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3655	SH+E+Y	OK	Y	NONE	K+AR	1	G407-E1459	P1009-S076	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3656	SH+E+Y	OK	Y	NONE	OK+E+DY	1	G407-E2817	G404-S034	f81r	F81R_LOWER_POOL	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3657	SH+E+Y	OK	Y	NONE	OL+K+E+OL	1	G407-E3166	P1009-S432	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3658	SH+E+Y	OK	Y	OK	E+Y	1	G407-E1594	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3659	SH+E+Y	OK	Y	OK	OK+EE+DY	1	G407-E1457	P1009-S075	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3660	SH+E+Y	OK	Y	OK	OK+Y	1	G407-E2232	P1009-S265	f76r	unbebilderter Textabschnitt B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3661	SH+E+Y	OK	Y	OK	OT+EE+O+DY	1	G407-E1279	P1009-S059	f72r	Tierkreis-Ringgruppe E	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3662	SH+E+Y	OK	Y	OK	R	1	G407-E1526	P1009-S091	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3663	SH+E+Y	OK	Y	OK	SH+E+Y	1	G407-E1380	P1009-S067	f72r	Tierkreis-Ringgruppe H	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3664	SH+E+Y	P	NONE	P	K+EE+DY	1	G407-E2925	P1009-S383	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3665	SH+E+Y	P	Y	P	T+CH+O+DY	1	G407-E0312	P1009-S003	f11r	blühender dreikroniger Sodenstock	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3666	SH+E+Y	R	Y	CH	OL+AL	1	G407-E2157	P1009-S249	f76r	unbebilderter Textabschnitt A8	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3667	SH+E+Y	R	Y	R	K+OL	1	G407-E0112	G404-S005	f1r	F1R_TEXT_BLOCK_C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3668	SH+E+Y	R	Y	R	OK+EE+DY	1	G407-E3386	P1009-S480	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3669	SH+E+Y	R	Y	R	OR	1	G407-E1599	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3670	SH+E+Y	S	AIIN	S	OT+EE+DY	1	G407-E3467	P1009-S501	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3671	SH+E+Y	S	NONE	S	CH+P+EEE+D_ADDR+OL	1	G407-E4196	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3672	SH+E+Y	S	OR	S	OK+E+Y	1	G407-E2250	P1009-S268	f76r	unbebilderter Textabschnitt B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3673	SH+E+Y	S	Y	S	L+SH+E+DY	1	G407-E3733	P1009-S578	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3674	SH+E+Y	S	Y	S	P+Y+D_ADDR+EE+Y	1	G407-E0165	G404-S006	f1r	F1R_TEXT_BLOCK_D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3675	SH+E+Y	SH	AIIN	SH	D_ADDR+CHD+Y	1	G407-E3184	P1009-S437	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3676	SH+E+Y	SH	AIN	NONE	L+CHD+DY	1	G407-E3629	P1009-S543	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3677	SH+E+Y	SH	AIN	NONE	L+Y	1	G407-E1433	P1009-S073	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3678	SH+E+Y	SH	AIN	SH	OK+AIN	1	G407-E1605	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3679	SH+E+Y	SH	OR	NONE	K+EE+DY	1	G407-E2337	P1009-S284	f76r	unbebilderter Textabschnitt D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3680	SH+E+Y	SH	OR	SH	OK+AIN	1	G407-E1616	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3681	SH+E+Y	SH	Y	NONE	OK+Y	1	G407-E1592	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3682	SH+E+Y	SH	Y	NONE	SH+E+DY	1	G407-E2161	P1009-S251	f76r	unbebilderter Textabschnitt A8	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3683	SH+E+Y	SH	Y	SH	OK+E+Y	1	G407-E2074	P1009-S238	f76r	unbebilderter Textabschnitt A6	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3684	SH+E+Y	SH	Y	SH	SH+OT+EE+Y	1	G407-E1381	P1009-S067	f72r	Tierkreis-Ringgruppe H	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3685	SH+E+Y	SH	Y	SH	Y	1	G407-E1530	P1009-S091	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3686	SH+E+Y+CH+T+Y	SH	Y	NONE	OT+AL	1	G407-E1281	P1009-S060	f72r	Tierkreis-Ringgruppe E	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3687	SH+E+Y+K	S	AIN	S	CH+O+D_ADDR+Y	1	G407-E4545	G404-S083	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3688	SH+E+Y+R	S	Y	S	OK+AIR	1	G407-E4148	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3689	SH+EE	S	AIIN	S	OL	1	G407-E2670	P1009-S380	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3690	SH+EE+AL	S	Y	NONE	SH+EE+DY	1	G407-E3378	P1009-S478	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3691	SH+EE+AL+O+DY	CH	Y	CH	NONE	1	G407-E1077	P1009-S045	f71v	erste lokale Figuren-/Sternringgruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3692	SH+EE+DY	CH	Y	CH	NONE	1	G407-E2897	G404-S051	f81r	F81R_LOWER_POOL	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3693	SH+EE+DY	K	AIIN	K	NONE	1	G407-E2641	P1009-S372	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3694	SH+EE+DY	K	Y	K	NONE	2	G407-E1352|G407-E3234	P1009-S066|P1009-S447	f72r|f82r	Tierkreis-Ringgruppe H|mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3695	SH+EE+DY	NONE	NONE	NONE	NONE	1	G407-E2034	P1009-S231	f76r	unbebilderter Textabschnitt A6	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3696	SH+EE+DY	OK	AIIN	NONE	NONE	1	G407-E2431	P1009-S312	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C3697	SH+EE+DY	OK	AIN	OK	NONE	1	G407-E2608	P1009-S364	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
