selection_id	source_recipe	mutation_family	neutral_selection_class	neighbor_id	target_recipe	target_is_exact_catalog_key	neutral_execution_decision	neutral_blocked_factor_rules	selection_rule
G454-V03858	R+A_ADDR+S+Y	ATOM_DELETION	NEUTRAL_READABLE	G447-N21489	A_ADDR+S+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03859	R+A_ADDR+S+Y	ATOM_DELETION	NEUTRAL_STOP	G447-N21492	R+S+Y	NO	STOP	PAIR:R>S	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03860	R+A_ADDR+S+Y	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21493	CH+A_ADDR+S+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03861	R+CH+E+S	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21512	CH+R+E+S	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03862	R+CH+E+S	ATOM_DELETION	NEUTRAL_READABLE	G447-N21515	CH+E+S	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03863	R+CH+E+S	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21519	CH+CH+E+S	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03864	R+CH+E+S	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	G447-N21520	CHD+CH+E+S	NO	STOP	PAIR:CHD>CH	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03865	R+CH+E+Y	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21545	CH+R+E+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03866	R+CH+E+Y	ATOM_DELETION	NEUTRAL_READABLE	G447-N21548	CH+E+Y	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03867	R+CH+E+Y	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21552	CH+CH+E+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03868	R+CH+E+Y	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	G447-N21553	CHD+CH+E+Y	NO	STOP	PAIR:CHD>CH	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03869	R+CH+S	ADJACENT_SWAP	NEUTRAL_STOP	G447-N21573	CH+R+S	NO	STOP	PAIR:R>S	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03870	R+CH+S	ATOM_DELETION	NEUTRAL_READABLE	G447-N21575	CH+S	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03871	R+CH+S	ATOM_DELETION	NEUTRAL_STOP	G447-N21577	R+S	NO	STOP	PAIR:R>S	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03872	R+CH+S	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21578	CH+CH+S	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03873	R+CH+S	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	G447-N21579	CHD+CH+S	NO	STOP	PAIR:CHD>CH	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03874	R+CHD+Y	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21603	R+Y+CHD	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03875	R+CHD+Y	ADJACENT_SWAP	NEUTRAL_STOP	G447-N21602	CHD+R+Y	NO	STOP	PAIR:CHD>R	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03876	R+CHD+Y	ATOM_DELETION	NEUTRAL_READABLE	G447-N21604	CHD+Y	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03877	R+CHD+Y	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21609	K+CHD+Y	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03878	R+CHD+Y	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	G447-N21607	CH+CHD+Y	NO	STOP	PAIR:CH>CHD	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03879	R+O	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21626	O+R	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03880	R+O	ATOM_DELETION	NEUTRAL_READABLE	G447-N21627	O	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03881	R+O	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21629	CH+O	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03882	R+O+SH+CH+K+Y	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21637	O+R+SH+CH+K+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03883	R+O+SH+CH+K+Y	ADJACENT_SWAP	NEUTRAL_STOP	G447-N21638	R+O+CH+SH+K+Y	NO	STOP	PAIR:CH>SH	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03884	R+O+SH+CH+K+Y	ATOM_DELETION	NEUTRAL_READABLE	G447-N21642	O+SH+CH+K+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03885	R+O+SH+CH+K+Y	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21648	CH+O+SH+CH+K+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03886	R+O+SH+CH+K+Y	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	G447-N21654	R+O+CHD+CH+K+Y	NO	STOP	PAIR:CHD>CH	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03887	R+OL	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21683	OL+R	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03888	R+OL	ATOM_DELETION	NEUTRAL_READABLE	G447-N21684	OL	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03889	R+OL	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21686	CH+OL	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03890	R+OL+OT+Y	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21695	OL+R+OT+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03891	R+OL+OT+Y	ATOM_DELETION	NEUTRAL_READABLE	G447-N21698	OL+OT+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03892	R+OL+OT+Y	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21702	CH+OL+OT+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03893	R+OR	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21715	OR+R	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03894	R+OR	ATOM_DELETION	NEUTRAL_READABLE	G447-N21716	OR	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03895	R+OR	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21718	CH+OR	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03896	R+OR+Y	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21729	OR+R+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03897	R+OR+Y	ATOM_DELETION	NEUTRAL_READABLE	G447-N21731	OR+Y	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03898	R+OR+Y	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21734	CH+OR+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03899	R+SH+D_ADDR+Y	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21748	R+D_ADDR+SH+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03900	R+SH+D_ADDR+Y	ADJACENT_SWAP	NEUTRAL_STOP	G447-N21750	SH+R+D_ADDR+Y	NO	STOP	PAIR:SH>R	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03901	R+SH+D_ADDR+Y	ATOM_DELETION	NEUTRAL_READABLE	G447-N21751	R+D_ADDR+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03902	R+SH+D_ADDR+Y	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21757	K+SH+D_ADDR+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03903	R+SH+D_ADDR+Y	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	G447-N21755	CH+SH+D_ADDR+Y	NO	STOP	PAIR:CH>SH	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03904	R+SH+E+AL	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21774	R+E+SH+AL	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03905	R+SH+E+AL	ADJACENT_SWAP	NEUTRAL_STOP	G447-N21776	SH+R+E+AL	NO	STOP	PAIR:SH>R	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03906	R+SH+E+AL	ATOM_DELETION	NEUTRAL_READABLE	G447-N21777	R+E+AL	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03907	R+SH+E+AL	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21783	K+SH+E+AL	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03908	R+SH+E+AL	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	G447-N21781	CH+SH+E+AL	NO	STOP	PAIR:CH>SH	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03909	R+SH+E+DY	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21802	R+E+SH+DY	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03910	R+SH+E+DY	ADJACENT_SWAP	NEUTRAL_STOP	G447-N21804	SH+R+E+DY	NO	STOP	PAIR:SH>R	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03911	R+SH+E+DY	ATOM_DELETION	NEUTRAL_READABLE	G447-N21805	R+E+DY	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03912	R+SH+E+DY	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21811	K+SH+E+DY	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03913	R+SH+E+DY	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	G447-N21809	CH+SH+E+DY	NO	STOP	PAIR:CH>SH	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03914	R+SH+EE+D_ADDR+Y	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21827	R+EE+SH+D_ADDR+Y	NO	READ_AMBER	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03915	R+SH+EE+D_ADDR+Y	ADJACENT_SWAP	NEUTRAL_STOP	G447-N21830	SH+R+EE+D_ADDR+Y	NO	STOP	PAIR:SH>R	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03916	R+SH+EE+D_ADDR+Y	ATOM_DELETION	NEUTRAL_READABLE	G447-N21831	R+EE+D_ADDR+Y	NO	READ_AMBER	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03917	R+SH+EE+D_ADDR+Y	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21838	K+SH+EE+D_ADDR+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03918	R+SH+EE+D_ADDR+Y	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	G447-N21836	CH+SH+EE+D_ADDR+Y	NO	STOP	PAIR:CH>SH	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03919	R+T+AIN	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21857	R+AIN+T	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03920	R+T+AIN	ATOM_DELETION	NEUTRAL_READABLE	G447-N21859	R+AIN	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03921	R+T+AIN	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21862	CH+T+AIN	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03922	R+T+AIN	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	G447-N21863	CHD+T+AIN	NO	STOP	PAIR:CHD>T	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03923	R+Y	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21881	Y+R	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03924	R+Y	ATOM_DELETION	NEUTRAL_READABLE	G447-N21882	R	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03925	R+Y	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21884	CH+Y	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03926	RESUME_CARD	ATOM_DELETION	NEUTRAL_STOP	G447-N21895	EMPTY_RECIPE	NO	STOP	EMPTY_RECIPE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03927	S	ATOM_DELETION	NEUTRAL_STOP	G447-N21896	EMPTY_RECIPE	NO	STOP	EMPTY_RECIPE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03928	S	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21897	CH	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03929	S+AIIN	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21905	AIIN+S	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03930	S+AIIN	ATOM_DELETION	NEUTRAL_READABLE	G447-N21906	AIIN	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03931	S+AIIN	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21908	CH+AIIN	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03932	S+AIN	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21919	AIN+S	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03933	S+AIN	ATOM_DELETION	NEUTRAL_READABLE	G447-N21920	AIN	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03934	S+AIN	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21922	CH+AIN	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03935	S+AIR	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21933	AIR+S	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03936	S+AIR	ATOM_DELETION	NEUTRAL_READABLE	G447-N21934	AIR	YES	READ_AMBER	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03937	S+AIR	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21936	CH+AIR	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03938	S+AIR+AL	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21947	AIR+S+AL	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03939	S+AIR+AL	ATOM_DELETION	NEUTRAL_READABLE	G447-N21949	AIR+AL	YES	READ_AMBER	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03940	S+AIR+AL	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21952	CH+AIR+AL	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03941	S+AL	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21966	AL+S	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03942	S+AL	ATOM_DELETION	NEUTRAL_READABLE	G447-N21967	AL	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03943	S+AL	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21969	CH+AL	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03944	S+AL+AL	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21980	AL+S+AL	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03945	S+AL+AL	ATOM_DELETION	NEUTRAL_READABLE	G447-N21981	AL+AL	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03946	S+AL+AL	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N21983	CH+AL+AL	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03947	S+AL+CH+E+O+L	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N21997	AL+S+CH+E+O+L	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03948	S+AL+CH+E+O+L	ATOM_DELETION	NEUTRAL_READABLE	G447-N22002	AL+CH+E+O+L	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03949	S+AL+CH+E+O+L	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N22008	CH+AL+CH+E+O+L	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03950	S+AL+CH+T+E+D_ADDR+Y+T+AR	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N22032	AL+S+CH+T+E+D_ADDR+Y+T+AR	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03951	S+AL+CH+T+E+D_ADDR+Y+T+AR	ATOM_DELETION	NEUTRAL_READABLE	G447-N22040	AL+CH+T+E+D_ADDR+Y+T+AR	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03952	S+AL+CH+T+E+D_ADDR+Y+T+AR	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N22049	CH+AL+CH+T+E+D_ADDR+Y+T+AR	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03953	S+AL+CH+T+E+D_ADDR+Y+T+AR	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	G447-N22057	S+AL+CH+CHD+E+D_ADDR+Y+T+AR	NO	STOP	PAIR:CH>CHD	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03954	S+AL+CHD+Y	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N22093	S+AL+Y+CHD	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03955	S+AL+CHD+Y	ADJACENT_SWAP	NEUTRAL_STOP	G447-N22092	AL+S+CHD+Y	NO	STOP	PAIR:S>CHD	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03956	S+AL+CHD+Y	ATOM_DELETION	NEUTRAL_READABLE	G447-N22095	AL+CHD+Y	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03957	S+AL+CHD+Y	ATOM_DELETION	NEUTRAL_STOP	G447-N22098	S+CHD+Y	NO	STOP	PAIR:S>CHD	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03958	S+AL+CHD+Y	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N22099	CH+AL+CHD+Y	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03959	S+AL+DY	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N22121	AL+S+DY	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03960	S+AL+DY	ATOM_DELETION	NEUTRAL_READABLE	G447-N22124	S+AL	YES	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03961	S+AL+DY	ATOM_DELETION	NEUTRAL_STOP	G447-N22123	AL+DY	YES	STOP	CLOSE:NO_ACTIVE_ACTION	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03962	S+AL+DY	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	G447-N22126	CH+AL+DY	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
G454-V03963	S+AL+D_ADDR+AIIN	ADJACENT_SWAP	NEUTRAL_READABLE	G447-N22137	AL+S+D_ADDR+AIIN	NO	READ	NONE	LEXICOGRAPHIC_FIRST_WITHIN_SOURCE_MUTATION_FAMILY_AND_NEUTRAL_CLASS
