unified_serial	dossier_id	case_phase	register	page	locus	semantic_or_operational_input_de	encoder_mode	encoder_rule_id	component_or_nomenclator_formula	selected_surface	renderer_or_address_choice	source_status
U688	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ockhy	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U689	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diese Position laenger halten.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	sheey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U690	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Sollwert oder Grad des bezeichneten Himmelsplatzes.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	aiin	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U691	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	y	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U692	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest daii.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	daiial	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U693	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert fest.	ASTRO_LOCAL_NOMENCLATOR_COPY	A03_LOCAL_VALUE	LOCAL_ASTRO_FAMILY	cheody	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U694	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	cheal	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U695	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT: ausgewählter Phasenwert.	ASTRO_LOCAL_NOMENCLATOR_COPY	A03_LOCAL_VALUE	LOCAL_ASTRO_FAMILY	yetey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U696	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest che.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	chear	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U697	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	y	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U698	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	dy	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U699	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Klasse.	ASTRO_LOCAL_NOMENCLATOR_COPY	A03_LOCAL_VALUE	LOCAL_ASTRO_FAMILY	ykey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U700	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT: Zustand.	ASTRO_LOCAL_NOMENCLATOR_COPY	A03_LOCAL_VALUE	LOCAL_ASTRO_FAMILY	ch	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U701	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	y	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U702	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	dy	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U703	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	chol	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U704	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ykar	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U705	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ol	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U706	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	y	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U707	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest yk/ody.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ykeeody	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U708	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	chey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U709	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	dal	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U710	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten zuruecknehmen.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ody	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U711	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest chy.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	airchy	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U712	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten setzen.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	choky	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U713	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT: aktueller Ablesewert.	ASTRO_LOCAL_NOMENCLATOR_COPY	A03_LOCAL_VALUE	LOCAL_ASTRO_FAMILY	ychey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U714	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.2	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	chey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U715	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest do.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	doair	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U716	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest d.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	otaldal	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U717	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	dair	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U718	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: auf den bezeichneten Diagrammplatz uebertragen.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	chdy	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U719	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	otoar	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U720	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ar	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U721	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	chy	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U722	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest q/e.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	qoteor	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U723	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Eingangsobjekt oder Eingangsbedingung.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	cho	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U724	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest q.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	qotair	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U725	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Wert oder Platzbezug uebertragen; lokaler Namensrest a.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	chda	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U726	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	oteeal	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U727	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	cheor	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U728	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ar	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U729	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	air	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U730	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest eody.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	oteody	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U731	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest y/d.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ytyd	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U732	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT: Hauptwert.	ASTRO_LOCAL_NOMENCLATOR_COPY	A03_LOCAL_VALUE	LOCAL_ASTRO_FAMILY	a	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U733	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT: fester Zustand.	ASTRO_LOCAL_NOMENCLATOR_COPY	A03_LOCAL_VALUE	LOCAL_ASTRO_FAMILY	dchy	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U734	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	otoly	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U735	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest eod.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	okeodal	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U736	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest eo.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	oteoarar	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U737	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest chet/ser.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	cheteeser	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U738	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	dair	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U739	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	chey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U740	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	okody	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U741	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	dal	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U742	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	oteey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U743	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.3	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	oteey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U744	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.4	Radstelle A3_LEFT_RADIAL_SLOT_01: in langer Stufe setzen.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	okeey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U745	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.4	Radstelle A3_LEFT_RADIAL_SLOT_01: vom bezeichneten Ausgangsplatz.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	sar	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U746	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.5	Radstelle A3_LEFT_RADIAL_SLOT_02: Diagrammposten setzen oder aktivieren; lokaler Namensrest eo.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	okeo	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U747	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.5	Radstelle A3_LEFT_RADIAL_SLOT_02: dieser lokale Diagrammposten.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	dy	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U748	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	ASTRO_DIAGRAM	f69v	f69v.6	Radstelle A3_LEFT_RADIAL_SLOT_03: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oc/yk.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ochoyk	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
