group_serial	page	locus	page_role	visible_owner	namespace_id	visible_surface	exact_prose_card_id	portable_prose_value_de	curriculum_layer	concrete_diagram_reading_de	apprentice_action	portable_card_core_de	portable_card_role	revision_266	revision_267
373	f69v	f69v.12	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_09	F69_LEFT_WHEEL_NS	otody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_09: naechster Platz oder folgende Bedingung; lokaler Namensrest ody.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
374	f69v	f69v.13	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_10	F69_LEFT_WHEEL_NS	okeal	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_10: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest e.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
375	f69v	f69v.14	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_11	F69_LEFT_WHEEL_NS	okeod	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_11: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
376	f69v	f69v.15	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_12	F69_LEFT_WHEEL_NS	oteeys	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_12: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ys.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
377	f69v	f69v.16	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_13	F69_LEFT_WHEEL_NS	oteol	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_13: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest e.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
378	f69v	f69v.17	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_14	F69_LEFT_WHEEL_NS	ykeydy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_LEFT_RADIAL_SLOT_14: aktuelle Klasse fest.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
379	f69v	f69v.18	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_15	F69_LEFT_WHEEL_NS	okeod	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_15: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
380	f69v	f69v.19	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_16	F69_LEFT_WHEEL_NS	saral	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_16: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
381	f69v	f69v.20	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_17	F69_LEFT_WHEEL_NS	saiir	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_LEFT_RADIAL_SLOT_17: sekundärer Hauptindex.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
382	f69v	f69v.21	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_18	F69_LEFT_WHEEL_NS	okolar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_18: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
383	f69v	f69v.22	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_19	F69_LEFT_WHEEL_NS	ykeody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_LEFT_RADIAL_SLOT_19: Klassenplatz fest eingetragen.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
384	f69v	f69v.23	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_20	F69_LEFT_WHEEL_NS	sarydy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_20: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest s/ydy.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
385	f69v	f69v.24	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_21	F69_LEFT_WHEEL_NS	otchy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_21: naechster Platz oder folgende Bedingung; lokaler Namensrest chy.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
386	f69v	f69v.25	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_22	F69_LEFT_WHEEL_NS	okeey	MC002	lange einwirken	KNOWN_PROSE_CARD_IN_ASTRO	Radstelle A3_LEFT_RADIAL_SLOT_22: in langer Stufe setzen.	reuse a learned prose card with diagram-local object	LANGSTUFE_SETZEN	GRADE_SET	UNCHANGED	UNCHANGED
387	f69v	f69v.25	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_22	F69_LEFT_WHEEL_NS	dy	MC123	dies	THREE_REGISTER_COMMON_CORE	Radstelle A3_LEFT_RADIAL_SLOT_22: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
388	f69v	f69v.26	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_23	F69_LEFT_WHEEL_NS	okey	MC007	kurz einwirken	KNOWN_PROSE_CARD_IN_ASTRO	Radstelle A3_LEFT_RADIAL_SLOT_23: in kurzer Stufe setzen.	reuse a learned prose card with diagram-local object	KURZSTUFE_SETZEN	GRADE_SET	UNCHANGED	UNCHANGED
389	f69v	f69v.26	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_23	F69_LEFT_WHEEL_NS	d	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_LEFT_RADIAL_SLOT_23: Festwert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
390	f69v	f69v.27	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_24	F69_LEFT_WHEEL_NS	okeod	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_24: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
391	f69v	f69v.28	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_25	F69_LEFT_WHEEL_NS	okodchy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_25: Diagrammposten setzen oder aktivieren; lokaler Namensrest odchy.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
392	f69v	f69v.29	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_26	F69_LEFT_WHEEL_NS	okeody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_26: Diagrammposten setzen oder aktivieren; lokaler Namensrest eody.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
393	f69v	f69v.30	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_27	F69_LEFT_WHEEL_NS	okcheys	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_27: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest o/eys.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
394	f69v	f69v.31	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_28	F69_LEFT_WHEEL_NS	oar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_28: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
395	f69v	f69v.31	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_28	F69_LEFT_WHEEL_NS	alys	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_28: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ys.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
