gap_ordinal	host_ordinal_global	statement_id	host_ordinal_in_statement	physical_page	register	primary_governor_key	anchor_event_id	action_slot_id	action_root	gdt584_rule_id	cut_ordinal_in_statement	written_carrier_count	written_carrier_roots	written_carrier_lemmas_de	typing_card_id	baseline_typing_card_id	reference_scope_card_id	selection_route	baseline_selection_route	source_pointer	baseline_source_pointer	source_distance_hosts	skipped_incompatible_candidate_count	q_right_station_suppressed_unique_source_count	q_right_station_suppressed_source_pointers	q_right_station_suppressed_tier_check_count	input_role	aiin_substrate_object_class	aiin_substrate_object_lemma_de	aiin_substrate_source_pointer	aiin_substrate_selection_route	aiin_substrate_reference_mode	aiin_consecutive_quantity	aiin_substrate_override_id	aiin_substrate_override_reason_de	reference_mode	baseline_object_class	baseline_object_lemma_de	object_class	object_lemma_de	grammatical_gender	determiner_de	rendered_object_np_de	gdt584_upstream_clause_de	gdt599_completed_clause_de	clause_changed	manual_override_id	manual_override_reason_de	renderer_policy	manual_clause_polish_id	q_result_transition	state_commit_object_class	state_commit_object_lemma_de	state_commit_channel	default_is_replaceable	guard
666	4270	G407-S576	8	f83r	BIOLOGICAL	ACTION:G407-E3527@2:CH	G407-E3527	RUNNING:G407-E3527@2	CH	GDT582_RETAINED_NON_TARGET	0	1	OR	Becken- oder Körpereinheit	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E3527@2:CH	ACTION:G407-E3527@2:CH	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	UNIT	Becken- oder Körpereinheit	UNIT	Becken- oder Körpereinheit	FEMININE	die	die Becken- oder Körpereinheit	Entnimm oder lass die Becken- oder Körpereinheit ab	Entnimm oder lass die Becken- oder Körpereinheit ab	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	UNIT	Becken- oder Körpereinheit	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
667	4271	G407-S576	9	f83r	BIOLOGICAL	ACTION:G407-E3528@1:CH	G407-E3528	RUNNING:G407-E3528@1	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E3527@2:CH	ACTION:G407-E3527@2:CH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	UNIT	Becken- oder Körpereinheit	UNIT	Becken- oder Körpereinheit	FEMININE	dieselbe	dieselbe Becken- oder Körpereinheit	Entnimm oder lass auf Grad I ab	Nimm dieselbe Becken- oder Körpereinheit auf Grad I heraus	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	UNIT	Becken- oder Körpereinheit	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
668	4272	G407-S576	10	f83r	BIOLOGICAL	ACTION:G407-E3528@3:CH	G407-E3528	RUNNING:G407-E3528@3	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E3528@1:CH	ACTION:G407-E3528@1:CH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	UNIT	Becken- oder Körpereinheit	UNIT	Becken- oder Körpereinheit	FEMININE	dieselbe	dieselbe Becken- oder Körpereinheit	Entnimm oder lass ab	Nimm dieselbe Becken- oder Körpereinheit heraus	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	UNIT	Becken- oder Körpereinheit	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
669	4273	G407-S576	11	f83r	BIOLOGICAL	ACTION:G407-E3528@4:P	G407-E3528	RUNNING:G407-E3528@4	P	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E3528@3:CH	ACTION:G407-E3528@3:CH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	UNIT	Becken- oder Körpereinheit	UNIT	Becken- oder Körpereinheit	FEMININE	dieselbe	dieselbe Becken- oder Körpereinheit	Wende auf Grad I an	Setze dieselbe Becken- oder Körpereinheit auf Grad I ein	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	UNIT	Becken- oder Körpereinheit	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
670	4276	G407-S578	2	f83r	BIOLOGICAL	ACTION:G407-E3531@1:OK	G407-E3531	RUNNING:G407-E3531@1	OK	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E3530@2:SH	ACTION:G407-E3530@2:SH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Beschicke oder bereite vor	Beschicke oder bereite denselben Stationsansatz vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
671	4279	G407-S579	1	f83r	BIOLOGICAL	ACTION:G407-E3532@1:R	G407-E3532	RUNNING:G407-E3532@1	R	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T07_ROOT_DEFAULT	T07_ROOT_DEFAULT	Q03_LOCAL_OR_DEFAULT_DEFINITE	ROOT_DEFAULT	ROOT_DEFAULT	DEFAULT:R:STATION	DEFAULT:R:STATION	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Kennzeichne oder prüfe	Kennzeichne oder prüfe den Stationsansatz	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
672	4281	G407-S579	3	f83r	BIOLOGICAL	ACTION:G407-E3533@3:K	G407-E3533	RUNNING:G407-E3533@3	K	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E3533@3:K	ACTION:G407-E3533@3:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe den Stationsansatz auf Grad I und an der Stations-Arbeitsstelle zu	Führe den Stationsansatz auf Grad I und an der Stations-Arbeitsstelle zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
673	4282	G407-S579	4	f83r	BIOLOGICAL	ACTION:G407-E3534@3:P	G407-E3534	RUNNING:G407-E3534@3	P	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E3533@3:K	ACTION:G407-E3533@3:K	1	0	1	ACTION:G407-E3534@4:SH	1	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Wende in Anwendungsform und als neuer Bad- oder Stationsansatz an	Setze denselben Stationsansatz in Anwendungsform ein; übernimm das Ergebnis als neuen Bad- oder Stationsansatz	YES	NONE	NONE	RULE_DEFAULT	NONE	YES	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
674	4284	G407-S579	6	f83r	BIOLOGICAL	ACTION:G407-E3535@3:P	G407-E3535	RUNNING:G407-E3535@3	P	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E3535@3:P	ACTION:G407-E3535@3:P	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Wende den Stationsansatz in Anwendungsform und als neuer Bad- oder Stationsansatz an	Wende den Stationsansatz in Anwendungsform an; übernimm das Ergebnis als neuen Bad- oder Stationsansatz	YES	NONE	NONE	RULE_DEFAULT	NONE	YES	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
675	4286	G407-S579	8	f83r	BIOLOGICAL	ACTION:G407-E3536@2:K	G407-E3536	RUNNING:G407-E3536@2	K	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E3536@2:K	ACTION:G407-E3536@2:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe den Stationsansatz zu	Führe den Stationsansatz zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
676	4288	G407-S579	10	f83r	BIOLOGICAL	ACTION:G407-E3537@1:R	G407-E3537	RUNNING:G407-E3537@1	R	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E3536@2:K	ACTION:G407-E3536@2:K	2	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Kennzeichne oder prüfe	Kennzeichne oder prüfe denselben Stationsansatz	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
677	4289	G407-S579	11	f83r	BIOLOGICAL	ACTION:G407-E3537@2:CH	G407-E3537	RUNNING:G407-E3537@2	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E3537@1:R	ACTION:G407-E3537@1:R	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Entnimm oder lass ab	Entnimm oder lass denselben Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
678	4291	G407-S579	13	f83r	BIOLOGICAL	ACTION:G407-E3538@1:CH	G407-E3538	RUNNING:G407-E3538@1	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E3537@3:S	ACTION:G407-E3537@3:S	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Entnimm oder lass auf Grad II und in der b-Variante ab	Entnimm oder lass denselben Stationsansatz auf Grad II und in der b-Variante ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
679	4295	G407-S579	17	f83r	BIOLOGICAL	ACTION:G407-E3541@2:K	G407-E3541	RUNNING:G407-E3541@2	K	GDT582_RETAINED_NON_TARGET	0	1	AIN	Anwendungsportion	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E3541@2:K	ACTION:G407-E3541@2:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	die	die Anwendungsportion	Führe die Anwendungsportion zur Zielstation oder ins Zielbecken zu	Führe die Anwendungsportion zur Zielstation oder ins Zielbecken zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
680	4296	G407-S579	18	f83r	BIOLOGICAL	ACTION:G407-E3543@1:CH	G407-E3543	RUNNING:G407-E3543@1	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E3541@2:K	ACTION:G407-E3541@2:K	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	dieselbe	dieselbe Anwendungsportion	Entnimm oder lass ab	Nimm dieselbe Anwendungsportion heraus	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
681	4299	G407-S579	21	f83r	BIOLOGICAL	ACTION:G407-E3546@1:CH	G407-E3546	RUNNING:G407-E3546@1	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E3546@2:K	ACTION:G407-E3546@2:K	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
682	4300	G407-S579	22	f83r	BIOLOGICAL	ACTION:G407-E3546@2:K	G407-E3546	RUNNING:G407-E3546@2	K	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E3546@2:K	ACTION:G407-E3546@2:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe den Stationsansatz zur Zielstation oder ins Zielbecken und über den Stationskontakt oder die Leitung zu	Führe den Stationsansatz zur Zielstation oder ins Zielbecken und über den Stationskontakt oder die Leitung zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
683	4305	G407-S580	1	f83r	BIOLOGICAL	ACTION:G407-E3551@1:OK	G407-E3551	RUNNING:G407-E3551@1	OK	GDT582_RETAINED_NON_TARGET	0	1	AIIN	Stations- oder Badmaß	T02_OWN_AIIN_PARAMETER	T02_OWN_AIIN_PARAMETER	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_AIIN_ONLY_PARAMETER	OWN_AIIN_ONLY_PARAMETER	ACTION:G407-E3551@1:OK	ACTION:G407-E3551@1:OK	0	0	0	NONE	0	MEASURE_ARGUMENT	PORTION	Anwendungsportion	ACTION:G407-E3552@2:K	RIGHT_WITHIN_STATE_WRITTEN_SUBSTRATE	DEFINITE	NO	NONE	NONE	DEFINITE	MEASURE	abgemessene Menge	MEASURE	abgemessene Menge	FEMININE	die	die abgemessene Menge	Beschicke oder bereite das Stations- oder Badmaß vor	Bereite eine abgemessene Anwendungsportion vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	MEASURE	abgemessene Menge	PARAMETER	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
684	4306	G407-S580	2	f83r	BIOLOGICAL	ACTION:G407-E3552@1:CH	G407-E3552	RUNNING:G407-E3552@1	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E3552@2:K	ACTION:G407-E3552@2:K	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	die	die Anwendungsportion	Entnimm oder lass ab	Nimm die Anwendungsportion heraus	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
685	4307	G407-S580	3	f83r	BIOLOGICAL	ACTION:G407-E3552@2:K	G407-E3552	RUNNING:G407-E3552@2	K	GDT582_RETAINED_NON_TARGET	0	1	AIN	Anwendungsportion	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E3552@2:K	ACTION:G407-E3552@2:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	die	die Anwendungsportion	Führe die Anwendungsportion zu	Führe die Anwendungsportion zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
686	4308	G407-S580	4	f83r	BIOLOGICAL	ACTION:G407-E3553@1:SH	G407-E3553	RUNNING:G407-E3553@1	SH	SH_REST_HOLD	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E3553@3:T	ACTION:G407-E3553@3:T	2	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Halte den Zustand	Halte den Stationsansatz	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
687	4309	G407-S580	5	f83r	BIOLOGICAL	ACTION:G407-E3553@2:CH	G407-E3553	RUNNING:G407-E3553@2	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E3553@3:T	ACTION:G407-E3553@3:T	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
688	4311	G407-S580	7	f83r	BIOLOGICAL	ACTION:G407-E3554@1:OK	G407-E3554	RUNNING:G407-E3554@1	OK	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E3553@3:T	ACTION:G407-E3553@3:T	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Beschicke oder bereite auf Grad I vor	Beschicke oder bereite denselben Stationsansatz auf Grad I vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
689	4313	G407-S581	1	f83r	BIOLOGICAL	ACTION:G407-E3555@1:OK	G407-E3555	RUNNING:G407-E3555@1	OK	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T07_ROOT_DEFAULT	T07_ROOT_DEFAULT	Q03_LOCAL_OR_DEFAULT_DEFINITE	ROOT_DEFAULT	ROOT_DEFAULT	DEFAULT:OK:STATION	DEFAULT:OK:STATION	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite entlang des Stationswegs oder Kanals vor	Beschicke oder bereite den Stationsansatz entlang des Stationswegs oder Kanals vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
