statement_ordinal	statement_id	physical_page	register	owner_id	host_count	action_count	object_complete_action_count	remaining_action_gap_count	gdt599_new_completion_count	coverage_state	object_class_profile	gdt584_reader_de	gdt599_complete_reader_de	paragraph_count	paragraph_count_preserved
271	G407-S589	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	5	4	4	0	3	ALL_ACTIONS_OBJECT_COMPLETE	STATION:4	Kennzeichne oder prüfe im zweiten Durchgang und über den Stationskontakt oder die Leitung. Beschicke oder bereite vor. Behandle den Stationsansatz. Beschicke oder bereite auf Grad II vor. Schließe den Arbeitsgang.	Kennzeichne oder prüfe den Stationsansatz im zweiten Durchgang und über den Stationskontakt oder die Leitung. Beschicke oder bereite den Stationsansatz vor. Behandle den Stationsansatz. Beschicke oder bereite denselben Stationsansatz auf Grad II vor. Schließe den Arbeitsgang.	1	YES
272	G407-S590	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	2	1	1	0	0	ALL_ACTIONS_OBJECT_COMPLETE	BODY:1	Halte im Bad auf Grad I. Schließe den Arbeitsgang.	Halte den Körper im Bad auf Grad I. Schließe den Arbeitsgang.	1	YES
273	G407-S591	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	3	2	2	0	1	ALL_ACTIONS_OBJECT_COMPLETE	BODY:2	Beschicke oder bereite vor. Halte im Bad auf Grad I. Schließe den Arbeitsgang.	Bereite den Körper vor. Halte den Körper im Bad auf Grad I. Schließe den Arbeitsgang.	1	YES
274	G407-S592	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	3	1	1	0	0	ALL_ACTIONS_OBJECT_COMPLETE	STATION:1	Verwende für den vorangehenden Arbeitsschritt zur Zielstation oder ins Zielbecken. Behandle den Ansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	Verwende für den vorangehenden Arbeitsschritt zur Zielstation oder ins Zielbecken. Behandle den Stationsansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	1	YES
275	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	15	14	14	0	6	ALL_ACTIONS_OBJECT_COMPLETE	CONDITION:1|MEASURE:2|STATION:11	Beschicke oder bereite das Stations- oder Badmaß vor. Halte den Zustand. Entnimm oder lass ab. Reguliere den Stationsansatz zur Zielstation oder ins Zielbecken. Wähle das Stations- oder Badmaß aus. Halte im Bad auf Grad I und zur Zielstation oder ins Zielbecken. Halte im Bad auf Grad I. Entnimm oder lass ab. Reguliere den Stationsansatz. Reguliere die Stationsbedingung zur Zielstation oder ins Zielbecken. Halte den Zustand. Entnimm oder lass ab. Reguliere den Stationsansatz zur Zielstation oder ins Zielbecken. Behandle den Ansatz. Schließe den Arbeitsgang.	Bereite eine abgemessene Menge des Stationsansatzes vor. Halte den Stationsansatz. Entnimm oder lass den Stationsansatz ab. Reguliere den Stationsansatz zur Zielstation oder ins Zielbecken. Wähle das Stationsmaß aus. Halte den Stationsansatz im Bad auf Grad I und zur Zielstation oder ins Zielbecken. Halte denselben Stationsansatz im Bad auf Grad I. Entnimm oder lass den Stationsansatz ab. Reguliere den Stationsansatz. Reguliere die Stationsbedingung zur Zielstation oder ins Zielbecken. Halte den Stationsansatz. Entnimm oder lass den Stationsansatz ab. Reguliere den Stationsansatz zur Zielstation oder ins Zielbecken. Behandle denselben Stationsansatz. Schließe den Arbeitsgang.	1	YES
276	G407-S594	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	3	1	1	0	0	ALL_ACTIONS_OBJECT_COMPLETE	STATION:1	"Beginne danach den nächsten Arbeitsgang.

Behandle den Ansatz. Schließe den Arbeitsgang."	"Beginne danach den nächsten Arbeitsgang.

Behandle den Stationsansatz. Schließe den Arbeitsgang."	2	YES
277	G407-S595	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	2	1	1	0	0	ALL_ACTIONS_OBJECT_COMPLETE	STATION:1	Behandle den Ansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	Behandle den Stationsansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	1	YES
278	G407-S596	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	5	4	4	0	1	ALL_ACTIONS_OBJECT_COMPLETE	CONDITION:1|STATION:3	Reguliere die Stationsbedingung. Behandle den Stationsansatz. Beschicke oder bereite vor. Behandle den Ansatz. Schließe den Arbeitsgang.	Reguliere die Stationsbedingung. Behandle den Stationsansatz. Beschicke oder bereite denselben Stationsansatz vor. Behandle denselben Stationsansatz. Schließe den Arbeitsgang.	1	YES
279	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	24	22	22	0	14	ALL_ACTIONS_OBJECT_COMPLETE	PORTION:1|STATION:20|UNIT:1	Verwende für den vorangehenden Arbeitsschritt auf Grad II und von der Ausgangsstation oder aus dem Ausgangsbecken. Behandle das Stations- oder Badmaß und den Stationsansatz über den Stationskontakt oder die Leitung. Beschicke oder bereite die Anwendungsportion vor. Entnimm oder lass ab. Reguliere den Stationsansatz zur Zielstation oder ins Zielbecken. Kennzeichne oder prüfe die Becken- oder Körpereinheit. Entnimm oder lass auf Grad I und an der Stations-Arbeitsstelle ab. Führe den Stationsansatz in Anwendungsform, auf Grad I und an der Stations-Arbeitsstelle zu. Führe auf Grad II, an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung zu. Halte den Zustand. Entnimm oder lass ab. Führe den Stationsansatz auf Grad I zu. Reguliere den Stationsansatz und das Stations- oder Badmaß. Halte im Bad auf Grad I. Entnimm oder lass den Stationsansatz ab. Wähle die Einheit aus. Entnimm oder lass auf Grad I ab. Reguliere den Stationsansatz. Wende im zweiten Durchgang an. Halte den Stationsansatz im Bad an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung. Halte im Bad in Anwendungsform. Entnimm oder lass ab. Wende auf Grad I an. Schließe den Arbeitsgang.	Verwende für den vorangehenden Arbeitsschritt auf Grad II und von der Ausgangsstation oder aus dem Ausgangsbecken. Behandle das Stationsmaß und den Stationsansatz über den Stationskontakt oder die Leitung. Beschicke oder bereite die Anwendungsportion vor. Entnimm oder lass den Stationsansatz ab. Reguliere den Stationsansatz zur Zielstation oder ins Zielbecken. Kennzeichne oder prüfe die Becken- oder Körpereinheit. Entnimm oder lass den Stationsansatz auf Grad I und an der Stations-Arbeitsstelle ab. Führe den Stationsansatz in Anwendungsform, auf Grad I und an der Stations-Arbeitsstelle zu. Führe denselben Stationsansatz auf Grad II, an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung zu. Halte den Stationsansatz. Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz auf Grad I zu. Reguliere den Stationsansatz und das Stationsmaß. Halte denselben Stationsansatz im Bad auf Grad I. Entnimm oder lass den Stationsansatz ab. Wähle denselben Stationsansatz aus. Entnimm oder lass den Stationsansatz auf Grad I ab. Reguliere den Stationsansatz. Setze den Stationsansatz im zweiten Durchgang ein. Halte den Stationsansatz im Bad an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung. Halte den Stationsansatz im Bad in Anwendungsform. Entnimm oder lass denselben Stationsansatz ab. Setze denselben Stationsansatz auf Grad I ein. Schließe den Arbeitsgang.	1	YES
280	G407-S598	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	3	1	1	0	0	ALL_ACTIONS_OBJECT_COMPLETE	UNIT:1	"Beginne danach den nächsten Arbeitsgang.

Halte die Becken- oder Körpereinheit im Bad auf Grad I. Schließe den Arbeitsgang."	"Beginne danach den nächsten Arbeitsgang.

Halte die Badeinheit im Bad auf Grad I. Schließe den Arbeitsgang."	2	YES
281	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	18	13	13	0	4	ALL_ACTIONS_OBJECT_COMPLETE	BODY:2|FLOW:1|PORTION:3|STATION:7	"Wende in Anwendungsform an. Halte den Stationsansatz im Bad auf Grad I. Beginne danach den nächsten Arbeitsgang.

Halte den Stationsansatz im Bad an der Stations-Arbeitsstelle. Beschicke oder bereite an der Stations-Arbeitsstelle vor. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Halte den Stationsansatz im Bad an der Stations-Arbeitsstelle. Wähle den Stationsansatz an der Stations-Arbeitsstelle aus. Fahre im selben Arbeitsgang fort. Leite den Strom von der Ausgangsstation oder aus dem Ausgangsbecken um. Halte das Stations- oder Badmaß im Bad auf Grad I. Entnimm oder lass in Anwendungsform ab. Führe den Stationsansatz auf Grad I zu. Wähle die Anwendungsportion aus. Behandle den Ansatz. Halte im Bad auf Grad I. Schließe den Arbeitsgang."	"Setze den Körper in Anwendungsform ein. Halte den Körper im Bad auf Grad I. Beginne danach den nächsten Arbeitsgang.

Halte den Stationsansatz im Bad an der Stations-Arbeitsstelle. Beschicke oder bereite denselben Stationsansatz an der Stations-Arbeitsstelle vor. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Halte den Stationsansatz im Bad an der Stations-Arbeitsstelle. Wähle den Stationsansatz an der Stations-Arbeitsstelle aus. Fahre im selben Arbeitsgang fort. Leite den Strom von der Ausgangsstation oder aus dem Ausgangsbecken um. Halte denselben Stationsansatz im Bad bei der angegebenen Füllung auf Grad I. Entnimm oder lass den Stationsansatz in Anwendungsform ab. Führe den Stationsansatz auf Grad I zu. Wähle die Anwendungsportion aus. Behandle dieselbe Anwendungsportion. Halte dieselbe Anwendungsportion im Bad auf Grad I. Schließe den Arbeitsgang."	2	YES
282	G407-S600	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	3	2	2	0	0	ALL_ACTIONS_OBJECT_COMPLETE	PORTION:1|STATION:1	Temperiere auf Grad I, als neuer Bad- oder Stationsansatz und zur Zielstation oder ins Zielbecken. Halte im Bad auf Grad I. Schließe den Arbeitsgang.	Temperiere den Stationsansatz auf Grad I und zur Zielstation oder ins Zielbecken; übernimm das Ergebnis als neuen Bad- oder Stationsansatz. Halte die Anwendungsportion im Bad auf Grad I. Schließe den Arbeitsgang.	1	YES
283	G407-S601	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	3	2	2	0	0	ALL_ACTIONS_OBJECT_COMPLETE	BODY:2	Halte den Stationsansatz im Bad auf Grad I. Behandle den Ansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	Halte den Körper im Bad auf Grad I. Behandle denselben Körper über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	1	YES
284	G407-S604	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	4	2	2	0	1	ALL_ACTIONS_OBJECT_COMPLETE	STATION:2	Fahre im selben Arbeitsgang fort. Temperiere den Stationsansatz auf Grad III. Beschicke oder bereite auf Grad I vor. Schließe den Arbeitsgang.	Fahre im selben Arbeitsgang fort. Temperiere den Stationsansatz auf Grad III. Beschicke oder bereite denselben Stationsansatz auf Grad I vor. Schließe den Arbeitsgang.	1	YES
285	G407-S605	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	7	4	4	0	3	ALL_ACTIONS_OBJECT_COMPLETE	MEASURE:1|STATION:3	Beschicke oder bereite den Stationsansatz vor. Wähle das Stations- oder Badmaß aus. Fahre im selben Arbeitsgang fort. Führe den Stationsansatz an der Stations-Arbeitsstelle zu. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Beschicke oder bereite auf Grad I vor. Schließe den Arbeitsgang.	Beschicke oder bereite den Stationsansatz vor. Wähle das Stationsmaß aus. Fahre im selben Arbeitsgang fort. Führe den Stationsansatz an der Stations-Arbeitsstelle zu. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Beschicke oder bereite denselben Stationsansatz auf Grad I vor. Schließe den Arbeitsgang.	1	YES
286	G407-S607	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	4	2	2	0	1	ALL_ACTIONS_OBJECT_COMPLETE	STATION:2	Fahre im selben Arbeitsgang fort. Behandle den Stationsansatz. Führe auf Grad I und über den Stationskontakt oder die Leitung zu. Schließe den Arbeitsgang.	Fahre im selben Arbeitsgang fort. Behandle den Stationsansatz. Führe denselben Stationsansatz auf Grad I und über den Stationskontakt oder die Leitung zu. Schließe den Arbeitsgang.	1	YES
287	G407-S608	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	4	3	3	0	2	ALL_ACTIONS_OBJECT_COMPLETE	STATION:3	Beschicke oder bereite vor. Behandle den Stationsansatz. Beschicke oder bereite auf Grad I vor. Schließe den Arbeitsgang.	Beschicke oder bereite den Stationsansatz vor. Behandle den Stationsansatz. Beschicke oder bereite denselben Stationsansatz auf Grad I vor. Schließe den Arbeitsgang.	1	YES
288	G407-S609	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	8	6	6	0	3	ALL_ACTIONS_OBJECT_COMPLETE	FLOW:2|STATION:4	"Entnimm oder lass ab. Entnimm oder lass ab. Führe den Stationsansatz an der Stations-Arbeitsstelle zu. Leite den Strom von der Ausgangsstation oder aus dem Ausgangsbecken um. Behandle den Ansatz entlang des Stationswegs oder Kanals. Beginne danach den nächsten Arbeitsgang.

Behandle den Ansatz. Schließe den Arbeitsgang."	"Entnimm oder lass den Stationsansatz ab. Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz an der Stations-Arbeitsstelle zu. Leite den Strom von der Ausgangsstation oder aus dem Ausgangsbecken um. Behandle denselben Strom entlang des Stationswegs oder Kanals. Beginne danach den nächsten Arbeitsgang.

Behandle den Stationsansatz. Schließe den Arbeitsgang."	2	YES
289	G407-S611	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	8	2	2	0	0	ALL_ACTIONS_OBJECT_COMPLETE	PORTION:1|STATION:1	"Behandle die Anwendungsportion. Behandle den Stationsansatz und das Stations- oder Badmaß. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Beginne danach den nächsten Arbeitsgang.

Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang."	"Behandle die Anwendungsportion. Behandle den Stationsansatz und das Stationsmaß. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Beginne danach den nächsten Arbeitsgang.

Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang."	4	YES
290	G407-S613	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	5	2	2	0	0	ALL_ACTIONS_OBJECT_COMPLETE	CONDITION:1|STATION:1	"Reguliere die Stationsbedingung. Behandle den Stationsansatz. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang."	"Reguliere die Stationsbedingung. Behandle den Stationsansatz. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang."	2	YES
291	G407-S614	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	3	2	2	0	1	ALL_ACTIONS_OBJECT_COMPLETE	BODY:1|STATION:1	Beschicke oder bereite zur Zielstation oder ins Zielbecken vor. Halte im Bad auf Grad I. Schließe den Arbeitsgang.	Beschicke oder bereite den Stationsansatz zur Zielstation oder ins Zielbecken vor. Halte den Körper im Bad auf Grad I. Schließe den Arbeitsgang.	1	YES
292	G407-S616	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	16	12	12	0	3	ALL_ACTIONS_OBJECT_COMPLETE	STATION:12	"Halte im Bad auf Grad I. Entnimm oder lass ab. Temperiere den Stationsansatz auf Grad I und an der Stations-Arbeitsstelle. Halte im Bad auf Grad I. Entnimm oder lass ab. Reguliere den Stationsansatz und die Becken- oder Körpereinheit. Beginne danach den nächsten Arbeitsgang.

Behandle den Stationsansatz. Wähle die Einheit in Anwendungsform, auf der Anwendungsstufe und in der Innenform aus. Entnimm oder lass ab. Reguliere den Stationsansatz. Reguliere den Stationsansatz und das Stations- oder Badmaß zur Zielstation oder ins Zielbecken. Beginne danach den nächsten Arbeitsgang.

Fahre im selben Arbeitsgang fort. Halte im Bad auf Grad I. Schließe den Arbeitsgang."	"Halte den Stationsansatz im Bad auf Grad I. Entnimm oder lass den Stationsansatz ab. Temperiere den Stationsansatz auf Grad I und an der Stations-Arbeitsstelle. Halte denselben Stationsansatz im Bad auf Grad I. Entnimm oder lass den Stationsansatz ab. Reguliere den Stationsansatz und die Stationseinheit. Beginne danach den nächsten Arbeitsgang.

Behandle den Stationsansatz. Wähle denselben Stationsansatz in Anwendungsform, auf der Anwendungsstufe und in der Innenform aus. Entnimm oder lass den Stationsansatz ab. Reguliere den Stationsansatz. Reguliere den Stationsansatz und das Stationsmaß zur Zielstation oder ins Zielbecken. Beginne danach den nächsten Arbeitsgang.

Fahre im selben Arbeitsgang fort. Halte denselben Stationsansatz im Bad auf Grad I. Schließe den Arbeitsgang."	3	YES
293	G407-S619	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	9	5	5	0	2	ALL_ACTIONS_OBJECT_COMPLETE	CONDITION:1|STATION:4	"Behandle den Stationsansatz zur Zielstation oder ins Zielbecken. Beginne danach den nächsten Arbeitsgang.

Beginne danach den nächsten Arbeitsgang.

Beschicke oder bereite den Stationsansatz auf Grad II vor. Beschicke oder bereite den Stationsansatz vor. Reguliere die Stationsbedingung. Fahre im selben Arbeitsgang fort. Halte im Bad auf Grad I. Schließe den Arbeitsgang."	"Behandle den Stationsansatz zur Zielstation oder ins Zielbecken. Beginne danach den nächsten Arbeitsgang.

Beginne danach den nächsten Arbeitsgang.

Beschicke oder bereite den Stationsansatz auf Grad II vor. Beschicke oder bereite den Stationsansatz vor. Reguliere die Stationsbedingung. Fahre im selben Arbeitsgang fort. Halte denselben Stationsansatz im Bad auf Grad I. Schließe den Arbeitsgang."	3	YES
294	G407-S621	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	3	2	2	0	1	ALL_ACTIONS_OBJECT_COMPLETE	BODY_PART:2	Behandle die Anwendungsportion und den Stationsansatz. Beschicke oder bereite auf Grad II vor. Schließe den Arbeitsgang.	Behandle den Körperteil. Bereite dasselbe Körperteil auf Grad II vor. Schließe den Arbeitsgang.	1	YES
295	G407-S622	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	4	3	3	0	3	ALL_ACTIONS_OBJECT_COMPLETE	STATION:3	Halte den Zustand. Entnimm oder lass ab. Führe auf Grad I zu. Schließe den Arbeitsgang.	Halte den Stationsansatz. Entnimm oder lass denselben Stationsansatz ab. Führe denselben Stationsansatz auf Grad I zu. Schließe den Arbeitsgang.	1	YES
