edition	page	locus	source_group_id	raw	gloss	role	left_raw	right_raw	left_separator	right_separator	source_path	applies_to	meaning_status
IT2a	f82v	f82v.23	IT2a|f82v.23|G004	otain	Öffnung	APERTURE	qolaiin	olkeedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82v	f82v.26	IT2a|f82v.26|G001	saiin	nach oben	UPWARD_GOAL		shey	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82v	f82v.26	IT2a|f82v.26|G002	shey	dieses	DEMONSTRATIVE	saiin	qokol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82v	f82v.28	IT2a|f82v.28|G006	shey	dieses	DEMONSTRATIVE	qokar	qokain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82v	f82v.35	IT2a|f82v.35|G006	otain	Öffnung	APERTURE	qokain	otal	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82v	f82v.36	IT2a|f82v.36|G001	saiin	nach oben	UPWARD_GOAL		shey	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82v	f82v.36	IT2a|f82v.36|G002	shey	dieses	DEMONSTRATIVE	saiin	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82v	f82v.37	IT2a|f82v.37|G007	chckhy	langsam	RATE	olkol	dalchckhy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82v	f82v.9	IT2a|f82v.9|G006	shey	dieses	DEMONSTRATIVE	sheckhy	teeol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v3	f86v3.14	IT2a|f86v3.14|G001	ar	und	COORDINATION		aiin	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v3	f86v3.15	IT2a|f86v3.15|G004	saiin	nach oben	UPWARD_GOAL	shocfhy	or	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v3	f86v3.19	IT2a|f86v3.19|G002	otain	Öffnung	APERTURE	dchey	olkechy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v3	f86v3.3	IT2a|f86v3.3|G006	ar	und	COORDINATION	or	ytar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v3	f86v3.4	IT2a|f86v3.4|G006	ar	und	COORDINATION	ytechy	aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v3	f86v3.5	IT2a|f86v3.5|G006	otain	Öffnung	APERTURE	ytain	ytam	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.12	IT2a|f86v5.12|G004	ar	und	COORDINATION	al	shey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.12	IT2a|f86v5.12|G005	shey	dieses	DEMONSTRATIVE	ar	tair	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.14	IT2a|f86v5.14|G005	ar	und	COORDINATION	ody	aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.15	IT2a|f86v5.15|G002	ar	und	COORDINATION	ykar	alody	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.19	IT2a|f86v5.19|G008	otain	Öffnung	APERTURE	oty	olkchdy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.20	IT2a|f86v5.20|G002	ar	und	COORDINATION	ychor	aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.21	IT2a|f86v5.21|G002	ar	und	COORDINATION	oar	aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.24	IT2a|f86v5.24|G006	chckhy	langsam	RATE	kchody	otaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.25	IT2a|f86v5.25|G003	ar	und	COORDINATION	kain	alosheey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.26	IT2a|f86v5.26|G011	shey	dieses	DEMONSTRATIVE	dam		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.28	IT2a|f86v5.28|G004	ar	und	COORDINATION	kar	or	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.3	IT2a|f86v5.3|G009	otain	Öffnung	APERTURE	otaiin		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.31	IT2a|f86v5.31|G010	ar	und	COORDINATION	ykeshy		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.38	IT2a|f86v5.38|G007	shey	dieses	DEMONSTRATIVE	ykar	ytaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.5	IT2a|f86v5.5|G010	ar	und	COORDINATION	dal	okary	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.8	IT2a|f86v5.8|G005	shey	dieses	DEMONSTRATIVE	opor	tor	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.8	IT2a|f86v5.8|G007	ar	und	COORDINATION	tor	otar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v5	f86v5.9	IT2a|f86v5.9|G002	otain	Öffnung	APERTURE	lkaiin	r	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v6	f86v6.11	IT2a|f86v6.11|G011	ar	und	COORDINATION	chcphar		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v6	f86v6.16	IT2a|f86v6.16|G005	otain	Öffnung	APERTURE	yteey	chey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v6	f86v6.17	IT2a|f86v6.17|G011	ar	und	COORDINATION	olain	alkar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v6	f86v6.21	IT2a|f86v6.21|G010	ar	und	COORDINATION	tar	am	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v6	f86v6.23	IT2a|f86v6.23|G009	ar	und	COORDINATION	okar	dair	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v6	f86v6.26	IT2a|f86v6.26|G001	saiin	nach oben	UPWARD_GOAL		shor	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v6	f86v6.28	IT2a|f86v6.28|G008	shey	dieses	DEMONSTRATIVE	dar	dytshedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v6	f86v6.3	IT2a|f86v6.3|G006	ar	und	COORDINATION	chor	arody	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v6	f86v6.34	IT2a|f86v6.34|G003	ar	und	COORDINATION	aiin	shey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v6	f86v6.34	IT2a|f86v6.34|G004	shey	dieses	DEMONSTRATIVE	ar	qoteody	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v6	f86v6.40	IT2a|f86v6.40|G002	ar	und	COORDINATION	daiin	qotal	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v6	f86v6.45	IT2a|f86v6.45|G005	ar	und	COORDINATION	qokshey	otalky	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v6	f86v6.6	IT2a|f86v6.6|G011	ar	und	COORDINATION	qokar		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f86v6	f86v6.9	IT2a|f86v6.9|G008	ar	und	COORDINATION	otar	aiiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f88r	f88r.10	IT2a|f88r.10|G003	saiin	nach oben	UPWARD_GOAL	cheol	cheos	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f88r	f88r.20	IT2a|f88r.20|G005	saiin	nach oben	UPWARD_GOAL	chy	chor	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f88r	f88r.28	IT2a|f88r.28|G009	ar	und	COORDINATION	shear	alsy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f88v	f88v.26	IT2a|f88v.26|G001	saiin	nach oben	UPWARD_GOAL		choky	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f88v	f88v.8	IT2a|f88v.8|G006	chckhy	langsam	RATE	cho	qoeey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f8r	f8r.20	IT2a|f8r.20|G003	shey	dieses	DEMONSTRATIVE	chokesey	okal	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f8v	f8v.1	IT2a|f8v.1|G009	saiin	nach oben	UPWARD_GOAL	opydaiin		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f8v	f8v.6	IT2a|f8v.6|G007	ar	und	COORDINATION	dain		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f8v	f8v.7	IT2a|f8v.7|G004	shey	dieses	DEMONSTRATIVE	dar	cthar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f94r	f94r.5	IT2a|f94r.5|G006	otain	Öffnung	APERTURE	ykaiin	dar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f94r	f94r.6	IT2a|f94r.6|G001	saiin	nach oben	UPWARD_GOAL		choky	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f94v	f94v.10	IT2a|f94v.10|G007	ar	und	COORDINATION	tar	aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f94v	f94v.12	IT2a|f94v.12|G004	chckhy	langsam	RATE	chdy	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f94v	f94v.7	IT2a|f94v.7|G002	shey	dieses	DEMONSTRATIVE	toky	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f94v	f94v.8	IT2a|f94v.8|G009	ar	und	COORDINATION	par		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f96v	f96v.5	IT2a|f96v.5|G004	ar	und	COORDINATION	ckheeody	cheykey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f100r	f100r.22	RF1b|f100r.22|G007	shey	dieses	DEMONSTRATIVE	qotees	@221;seso	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f100r	f100r.24	RF1b|f100r.24|G009	saiin	nach oben	UPWARD_GOAL	cheol		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f100v	f100v.14	RF1b|f100v.14|G005	ar	und	COORDINATION	ckhoor	chor	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f102r1	f102r1.14	RF1b|f102r1.14|G005	shey	dieses	DEMONSTRATIVE	d@221;or	qoteol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f102r1	f102r1.5	RF1b|f102r1.5|G003	she	durch	PATH	sheol	olaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f102v1	f102v1.12	RF1b|f102v1.12|G007	ar	und	COORDINATION	s	cheor	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f102v1	f102v1.20	RF1b|f102v1.20|G002	shey	dieses	DEMONSTRATIVE	soiin	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f102v1	f102v1.7	RF1b|f102v1.7|G005	shey	dieses	DEMONSTRATIVE	doiin	shockhsy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f102v2	f102v2.23	RF1b|f102v2.23|G003	shey	dieses	DEMONSTRATIVE	okeo	okey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f102v2	f102v2.32	RF1b|f102v2.32|G007	ar	und	COORDINATION	s	oky	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f102v2	f102v2.34	RF1b|f102v2.34|G002	shey	dieses	DEMONSTRATIVE	sos	okeeor	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f102v2	f102v2.37	RF1b|f102v2.37|G002	ar	und	COORDINATION	tchor	chey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f104r	f104r.14	RF1b|f104r.14|G007	saiin	nach oben	UPWARD_GOAL	lor	olkeeche@222;	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f104r	f104r.20	RF1b|f104r.20|G009	ar	und	COORDINATION	cheeekan	ain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f104r	f104r.20	RF1b|f104r.20|G011	ar	und	COORDINATION	ain	alam	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f104r	f104r.25	RF1b|f104r.25|G005	chckhy	langsam	RATE	qodaiin	checkhd	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f104r	f104r.25	RF1b|f104r.25|G009	otain	Öffnung	APERTURE	raiin	ar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f104r	f104r.25	RF1b|f104r.25|G010	ar	und	COORDINATION	otain	airam	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f104r	f104r.27	RF1b|f104r.27|G009	ar	und	COORDINATION	daiin	qekeeey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f104r	f104r.39	RF1b|f104r.39|G002	ar	und	COORDINATION	pcholor	aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f104r	f104r.44	RF1b|f104r.44|G005	ar	und	COORDINATION	qokeey	cheol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f104r	f104r.45	RF1b|f104r.45|G006	otain	Öffnung	APERTURE	aiin	ar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f104r	f104r.45	RF1b|f104r.45|G007	ar	und	COORDINATION	otain	ched@222;	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f104r	f104r.6	RF1b|f104r.6|G010	otain	Öffnung	APERTURE	otch@152;y	chedam	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
