fresh_event_id	physical_page	locus	kind	group_index	surface	register	owner_id	visible_owner_de	transfer_class	source_surface	edit_distance	component_recipe	portable_default_de	local_contextual_expansion_de	confidence	note
P1003-E0539	f88v	f88v.24	P	6	qokeody	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	qokeody	0	OK+E+O+D_ADDR+Y	SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · kurz einwirken lassen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0540	f88v	f88v.24	P	7	doy	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	dky	1	D_ADDR+O+Y	TEIL · AUSFÜHREN · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: Wurzel-, Blatt-, Blüten- oder Fruchtteil · den Arbeitsschritt ausführen · dieser Pflanzen-/Drogenposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0541	f88v	f88v.24	P	8	dair	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	dair	0	D_ADDR+AIR	TEIL · LAUF	am Stoffbild zweite Gefaess-/Zutatengruppe: Wurzel-, Blatt-, Blüten- oder Fruchtteil · der Flüssigkeitslauf	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0542	f88v	f88v.25	P	1	ykeey	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	ykeey	0	Y+K+EE+Y	POSTEN · GEBEN · LÄNGER · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: dieser Pflanzen-/Drogenposten · dem Ansatz zugeben · länger halten oder ziehen lassen · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0543	f88v	f88v.25	P	2	sheor	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	sheor	0	SH+E+OR	HALTEN · KURZ · ANSATZ	am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · kurz einwirken lassen · der laufende Ansatz	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0544	f88v	f88v.25	P	3	tos	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	os	1	T+O+S	STELLEN · AUSFÜHREN · AUSWÄHLEN	am Stoffbild zweite Gefaess-/Zutatengruppe: Menge, Dauer oder Stufe stellen · den Arbeitsschritt ausführen · den bezeichneten Drogenposten wählen	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0545	f88v	f88v.25	P	4	checkhy	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	checkhy	0	CH+E+CKH+Y	NEHMEN · KURZ · DURCHLASS · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: vom bezeichneten Pflanzenteil entnehmen · kurz einwirken lassen · durch Tuch, Sieb oder Auslass · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0546	f88v	f88v.25	P	5	dain	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	dain	0	AIN	PORTION	am Stoffbild zweite Gefaess-/Zutatengruppe: eine Portion	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0547	f88v	f88v.25	P	6	cheos	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	cheos	0	CHEO+S	AUSZUG · AUSWÄHLEN	am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · den bezeichneten Drogenposten wählen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0548	f88v	f88v.25	P	7	cheockhy	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	checkhy	1	CHEO+CKH+Y	AUSZUG · DURCHLASS · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · durch Tuch, Sieb oder Auslass · dieser Pflanzen-/Drogenposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0549	f88v	f88v.25	P	8	saldy	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	saldy	0	S+AL+DY	AUSWÄHLEN · ZIEL · SCHLUSS	am Stoffbild zweite Gefaess-/Zutatengruppe: den bezeichneten Drogenposten wählen · in das Zielgefäß oder an die Gebrauchsstelle · Teilansatz abschließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0550	f88v	f88v.26	P	1	saiin	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	saiin	0	S+AIIN	AUSWÄHLEN · MASS	am Stoffbild zweite Gefaess-/Zutatengruppe: den bezeichneten Drogenposten wählen · nach vorgeschriebenem Maß	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0551	f88v	f88v.26	P	2	choky	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	choky	0	OK+Y	SETZEN · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0552	f88v	f88v.26	P	3	cheor	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	cheor	0	CHEO+R	AUSZUG · MERKEN	am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · Teilgang oder Zustand merken	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0553	f88v	f88v.26	P	4	shy	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	shy	0	Y	POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0554	f88v	f88v.27	L	1	daramdal	MATERIAL	F88V_BATCH_C	dritte Gefaess-/Zutatengruppe	LOCAL_OWNER_ADDRESS	OWNER_COPY		LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0555	f88v	f88v.28	L	1	otydary	MATERIAL	F88V_BATCH_C	dritte Gefaess-/Zutatengruppe	LOCAL_OWNER_ADDRESS	OWNER_COPY		LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0556	f88v	f88v.29	L	1	otdordy	MATERIAL	F88V_BATCH_C	dritte Gefaess-/Zutatengruppe	LOCAL_OWNER_ADDRESS	OWNER_COPY		LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0557	f88v	f88v.30	L	1	dararda	MATERIAL	F88V_BATCH_C	dritte Gefaess-/Zutatengruppe	LOCAL_OWNER_ADDRESS	OWNER_COPY		LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0558	f71v	f71v.1	C	1	osheo	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	otsheo	1	O+SH+E+O	AUSFÜHREN · HALTEN · KURZ · AUSFÜHREN	im Ring erste lokale Figuren-/Sternringgruppe: eingetragene Operation ausführen · Posten festhalten · erster Grad · eingetragene Operation ausführen	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0559	f71v	f71v.1	C	2	parar	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	arar	1	P+AR+AR	EINSETZEN · QUELLE · QUELLE	im Ring erste lokale Figuren-/Sternringgruppe: in Ring/Tabelle eintragen · Quellplatz · Quellplatz	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0560	f71v	f71v.1	C	3	oteeodaiin	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	oteodaiin	1	OT+EE+O+D_ADDR+AIIN	DANACH · LÄNGER · AUSFÜHREN · TEIL · MASS	im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · zweiter/längerer Grad · eingetragene Operation ausführen · Unterplatz · eingetragenes Maß oder Tabellenwert	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0561	f71v	f71v.1	C	4	she	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	sh	1	SH+E	HALTEN · KURZ	im Ring erste lokale Figuren-/Sternringgruppe: Posten festhalten · erster Grad	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0562	f71v	f71v.1	C	5	ateey	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	dateey	1	A_ADDR+T+EE+Y	ORT · STELLEN · LÄNGER · POSTEN	im Ring erste lokale Figuren-/Sternringgruppe: lokale Adresse · Stellung oder Grad setzen · zweiter/längerer Grad · dieser Himmels-/Ringposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0563	f71v	f71v.1	C	6	daiin	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	daiin	0	AIIN	MASS	im Ring erste lokale Figuren-/Sternringgruppe: eingetragenes Maß oder Tabellenwert	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0564	f71v	f71v.1	C	7	oteokeey	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	oteoeey	1	OT+E+O+K+EE+Y	DANACH · KURZ · AUSFÜHREN · GEBEN · LÄNGER · POSTEN	im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · erster Grad · eingetragene Operation ausführen · Wert zuordnen · zweiter/längerer Grad · dieser Himmels-/Ringposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0565	f71v	f71v.1	C	8	dal	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	dal	0	AL	ZIEL	im Ring erste lokale Figuren-/Sternringgruppe: Zielplatz	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0566	f71v	f71v.1	C	9	al	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	al	0	AL	ZIEL	im Ring erste lokale Figuren-/Sternringgruppe: Zielplatz	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0567	f71v	f71v.1	C	10	oteey	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	oteey	0	OT+EE+Y	DANACH · LÄNGER · POSTEN	im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · zweiter/längerer Grad · dieser Himmels-/Ringposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0568	f71v	f71v.1	C	11	teey	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	teey	0	T+EE+Y	STELLEN · LÄNGER · POSTEN	im Ring erste lokale Figuren-/Sternringgruppe: Stellung oder Grad setzen · zweiter/längerer Grad · dieser Himmels-/Ringposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0569	f71v	f71v.1	C	12	dy	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	dy	0	Y	POSTEN	im Ring erste lokale Figuren-/Sternringgruppe: dieser Himmels-/Ringposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0570	f71v	f71v.1	C	13	otchy	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	otchy	0	OT+CH+Y	DANACH · NEHMEN · POSTEN	im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · Eintrag entnehmen/wählen · dieser Himmels-/Ringposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0571	f71v	f71v.1	C	14	keey	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	keey	0	K+EE+Y	GEBEN · LÄNGER · POSTEN	im Ring erste lokale Figuren-/Sternringgruppe: Wert zuordnen · zweiter/längerer Grad · dieser Himmels-/Ringposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0572	f71v	f71v.1	C	15	sheeo	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	sheeol	1	SH+EE+O	HALTEN · LÄNGER · AUSFÜHREN	im Ring erste lokale Figuren-/Sternringgruppe: Posten festhalten · zweiter/längerer Grad · eingetragene Operation ausführen	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0573	f71v	f71v.1	C	16	ochey	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	chey	1	O+CH+E+Y	AUSFÜHREN · NEHMEN · KURZ · POSTEN	im Ring erste lokale Figuren-/Sternringgruppe: eingetragene Operation ausführen · Eintrag entnehmen/wählen · erster Grad · dieser Himmels-/Ringposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0574	f71v	f71v.1	C	17	chey	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	chey	0	Y	POSTEN	im Ring erste lokale Figuren-/Sternringgruppe: dieser Himmels-/Ringposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0575	f71v	f71v.1	C	18	otcheodal	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	otcheody	2	OT+CHEO+D_ADDR+AL	DANACH · AUSZUG · TEIL · ZIEL	im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · lokale Eintragsklasse · Unterplatz · Zielplatz	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0576	f71v	f71v.1	C	19	sheealody	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	sheeal	3	SH+EE+AL+O+DY	HALTEN · LÄNGER · ZIEL · AUSFÜHREN · SCHLUSS	im Ring erste lokale Figuren-/Sternringgruppe: Posten festhalten · zweiter/längerer Grad · Zielplatz · eingetragene Operation ausführen · Eintrag schließen	WORKING	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0577	f71v	f71v.1	C	20	cheol	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	cheol	0	CHEO+L	AUSZUG · LEITEN	im Ring erste lokale Figuren-/Sternringgruppe: lokale Eintragsklasse · zu verbundenem Platz führen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0578	f71v	f71v.1	C	21	otar	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	otar	0	OT+AR	DANACH · QUELLE	im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · Quellplatz	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0579	f71v	f71v.1	C	22	okam	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	kam	1	OK+AM_ADDR	SETZEN · INNEN	im Ring erste lokale Figuren-/Sternringgruppe: Posten aktivieren · Innenring/-platz	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0580	f71v	f71v.1	C	23	oteodar	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	oteedar	1	OT+E+O+D_ADDR+AR	DANACH · KURZ · AUSFÜHREN · TEIL · QUELLE	im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · erster Grad · eingetragene Operation ausführen · Unterplatz · Quellplatz	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0581	f71v	f71v.1	C	24	chpchy	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	chchs	2	CH+P+CH+Y	NEHMEN · EINSETZEN · NEHMEN · POSTEN	im Ring erste lokale Figuren-/Sternringgruppe: Eintrag entnehmen/wählen · in Ring/Tabelle eintragen · Eintrag entnehmen/wählen · dieser Himmels-/Ringposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0582	f71v	f71v.1	C	25	ar	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	ar	0	AR	QUELLE	im Ring erste lokale Figuren-/Sternringgruppe: Quellplatz	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0583	f71v	f71v.1	C	26	al	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	al	0	AL	ZIEL	im Ring erste lokale Figuren-/Sternringgruppe: Zielplatz	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0584	f71v	f71v.1	C	27	aiin	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	aiin	0	AIIN	MASS	im Ring erste lokale Figuren-/Sternringgruppe: eingetragenes Maß oder Tabellenwert	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0585	f71v	f71v.1	C	28	oteoshar	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	oteoarar	2	OT+E+O+SH+AR	DANACH · KURZ · AUSFÜHREN · HALTEN · QUELLE	im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · erster Grad · eingetragene Operation ausführen · Posten festhalten · Quellplatz	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0586	f71v	f71v.1	C	29	okeodaly	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	okeodal	1	OK+E+O+D_ADDR+AL+Y	SETZEN · KURZ · AUSFÜHREN · TEIL · ZIEL · POSTEN	im Ring erste lokale Figuren-/Sternringgruppe: Posten aktivieren · erster Grad · eingetragene Operation ausführen · Unterplatz · Zielplatz · dieser Himmels-/Ringposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0587	f71v	f71v.1	C	30	oteey	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	oteey	0	OT+EE+Y	DANACH · LÄNGER · POSTEN	im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · zweiter/längerer Grad · dieser Himmels-/Ringposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0588	f71v	f71v.1	C	31	teeey	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	teey	1	T+EEE+Y	STELLEN · VOLL · POSTEN	im Ring erste lokale Figuren-/Sternringgruppe: Stellung oder Grad setzen · voller Grad · dieser Himmels-/Ringposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0589	f71v	f71v.1	C	32	oteey	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	oteey	0	OT+EE+Y	DANACH · LÄNGER · POSTEN	im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · zweiter/längerer Grad · dieser Himmels-/Ringposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0590	f71v	f71v.1	C	33	keor	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	keol	1	K+E+OR	GEBEN · KURZ · ANSATZ	im Ring erste lokale Figuren-/Sternringgruppe: Wert zuordnen · erster Grad · Eintragsgruppe	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0591	f71v	f71v.1	C	34	or	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	EXACT_REGISTERED_SURFACE	or	0	OR	ANSATZ	im Ring erste lokale Figuren-/Sternringgruppe: Eintragsgruppe	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0592	f71v	f71v.1	C	35	arol	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	aral	1	AR+OL	QUELLE · FORTSETZEN	im Ring erste lokale Figuren-/Sternringgruppe: Quellplatz · in derselben Reihe fortfahren	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0593	f71v	f71v.1	C	36	cheols	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	cheol	1	CHEO+L+S	AUSZUG · LEITEN · AUSWÄHLEN	im Ring erste lokale Figuren-/Sternringgruppe: lokale Eintragsklasse · zu verbundenem Platz führen · Ring-/Sternplatz wählen	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0594	f71v	f71v.1	C	37	okaikaly	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	VISIBLE_NEW_COMPOSITION	okairady	2	OK+A_ADDR+IIN+K+AL+Y	SETZEN · ORT · STUFE · GEBEN · ZIEL · POSTEN	im Ring erste lokale Figuren-/Sternringgruppe: Posten aktivieren · lokale Adresse · Grad/Stufe · Wert zuordnen · Zielplatz · dieser Himmels-/Ringposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0595	f71v	f71v.2	L	1	char	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	LOCAL_OWNER_ADDRESS	char	0	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0596	f71v	f71v.2	L	2	arom	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	LOCAL_OWNER_ADDRESS	OWNER_COPY		LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0597	f71v	f71v.3	L	1	chfaly	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	LOCAL_OWNER_ADDRESS	OWNER_COPY		LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0598	f71v	f71v.4	L	1	okolar	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	LOCAL_OWNER_ADDRESS	okolar	0	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0599	f71v	f71v.5	L	1	otchody	CELESTIAL	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	LOCAL_OWNER_ADDRESS	OWNER_COPY		LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
