date	experiment	status	live_scope	forbidden_inference	primary_report
2026-08-17	GDT215_q13_generative_theory_synthesis	HYBRID_BALNEOLOGICAL_RECORD_COMPILER_LEADING_SEMANTIC_KEY_ZERO	twelve frozen evidence constraints rank a hybrid medical record compiler with a distinct diagram-reference register above pure technical notation and compressed natural language alone; eight latent document layers and five prospective predictions make the theory explicit while preserving six unresolved counterexamples	this is abductive YOLO theory generation only: confirmed words plaintext clauses and licensed semantic states remain zero; PAGE_HOST is an opaque address/value candidate rather than a dictionary word; next progress requires a new singular repeated hydraulic/setting referent or readable q13-like labelled diagram, not another internal gloss; no f84 input; independent validation PASS56	GDT215_Q13_GENERATIVE_THEORY_REPORT.md
2026-08-17	GDT216_wound_man_terminal_key_source_freeze	EXTERNAL_TERMINAL_KEY_MECHANISM_FROZEN_BEFORE_VOYNICH_SCORE	Wellcome MS 49 and Hartnell 2017 establish a circa-1420 medical diagram whose descriptive injury phrases end in compact red numbers linking to the corresponding paragraph in a forty-four-item surgical text; frozen examples 14, 19 and 41 are 3/3 exact key matches while the full phrases differ; exactly three source-native Voynich terminal-to-paragraph-initial representations and the inherited 432-world folio null are frozen before scoring	this establishes a historical compact diagram-key mechanism and a prospective structural test only; it assigns no Voynich number letter index label owner word sound language plaintext meaning or translation; target scoring has not run and no f84 artifact was accessed; freeze validation PASS26	GDT216_WOUND_MAN_TERMINAL_KEY_SOURCE_AUDIT.md
2026-08-17	GDT216_terminal_key_source_access_correction	PRE_SCORE_SOURCE_ROUTE_CORRECTED_SCIENTIFIC_FREEZE_UNCHANGED	the unused global family-consensus table was removed from the target route before scoring because it contains sealed rows; exact GDT187 label loci now use the already f84-free GDT012 annotated family inventory and prose openings use the f84r-free GDT016 group inventory with every f84v row rejected; the 23 pages eleven folios three representations and 432-world null are unchanged	this is a source-access correction rather than a target repair; no target score existed when it was made, global consensus is not an input, no f84r formal row entered selection or scoring, and no key number word language plaintext meaning or translation follows; corrected freeze validation PASS31	GDT216_TERMINAL_KEY_PREDICTION_METHOD.md
2026-08-17	GDT217_terminal_key_target_test	VOYNICH_TERMINAL_KEY_PROVISIONAL_LEAD	the frozen two-family label-terminal to paragraph-initial representation scores mean weighted Jaccard .02404 versus null .01638 on 23 pages and 11 folios, local and max-three p=.0463, 14 matched label occurrences and seven openings across five folios, with 11/11 positive leave-one-folio effects; exact matches use only common QA BA KA CA and the Pharma effect is nearly zero at p=.6667	retain only a source-native compact positional-reference lead for untouched-page transfer; no label-paragraph assignment key value number letter index word morpheme sound language plaintext meaning or translation is established; all f84v prose rows were rejected and no f84r input or access occurred; independent source score null hash validation PASS86	GDT217_TERMINAL_KEY_TEST_REPORT.md
2026-08-17	GDT218_terminal_key_orientation_specificity	PRIMARY_ORIENTATION_UNIQUELY_POSITIVE_MAX4_NOT_SUPPORTED_NO_UNTOUCHED_CAPACITY	among four two-family edge orientations the externally specified label-terminal to paragraph-initial effect is uniquely positive at +.007657 and local p=.0463, while all three control orientations are negative; the exposed-family max-four tail is .1157; f76r is the only untouched label-plus-opening page but all nine labels have family length one so zero can test the frozen two-family rule	retain GDT217 only as directional exploratory evidence and do not shorten its key to manufacture transfer; f76r may enter a separately frozen single-sign-key test because its label format and the Wound Man compact-key mechanism independently motivate that endpoint, but its paragraph payload remains unopened; no key number word language plaintext meaning translation or f84r access; independent validation PASS50	GDT218_TERMINAL_KEY_SPECIFICITY_REPORT.md
2026-08-17	GDT219_f76_single_sign_key_freeze	FROZEN_BEFORE_F76_PARAGRAPH_KEY_REVEAL	the only untouched label-plus-opening page f76r has nine source-bound one-sign labels collapsing to frozen family-key set A B C D Q and exactly two confirmed-prose paragraph starts; the primary hit count and all 861 without-replacement draws of two public GDT217 opening families are frozen before either f76 paragraph family is opened	raw f76 label signs were displayed during the prior capacity audit and this is disclosed; the paragraph keys remain unopened, the test is set-level and supplies no label-paragraph pairing number letter ordinal word language plaintext meaning translation or f84r access; freeze validation PASS23	GDT219_SINGLE_SIGN_KEY_FREEZE_METHOD.md
2026-08-17	GDT219_f76_single_sign_key_target	SINGLE_SIGN_KEY_SET_NOT_SUPPORTED	both prospectively opened f76r prose paragraph starts begin with source-family P, which is absent from the frozen nine-label family set A B C D Q; the result is 0/2 membership hits with one distinct target key and exact inclusive p=1 across 861 public-training draws	reject the overt f76r single-sign label-to-paragraph index and do not reinterpret the label signs; the result supplies no pairing number letter ordinal word sound language plaintext meaning or translation and no f84r access; independent source target null chronology hash validation PASS28	GDT219_SINGLE_SIGN_KEY_TEST_REPORT.md
2026-08-17	GDT220_fixed_edge_local_reference_audit	FIXED_EDGE_LOCAL_REFERENCE_NOT_ESTABLISHED_F83_CANDIDATE_ONLY	only one of seven fixed GDT217 overlap cells is independently co-localized: f83r.51 darolsy and paragraph f83r.52 share the southwest-figure parent; two cells are explicit different-unit or page-zone counterexamples and four remain ownership-unresolved; the f83 local placement tail is 2/6 p=.3333 and exact arolsy host reuse in the adjacent paragraph is zero	retain f83r.51 to f83r.52 only as a post-hoc local bridge candidate and weaken the literal prose-reference reading of GDT217; do not assign darolsy CA ol or any component a key value word sound language plaintext meaning or translation; no f84 access; independent validation PASS27	GDT220_FIXED_EDGE_LOCAL_REFERENCE_REPORT.md
2026-08-17	GDT221_local_assembly_construction_assignment	LOCAL_ASSEMBLY_CONSTRUCTION_NOT_TRANSFERABLE	under complete-line coverage the human-defined f75 top-bottom assignment is positive in raw host and family views while f83 is negative in all three; the best aggregate host-char3 lead has 1/2 positive pages and local/max-three p=.5 over four worlds; individual retrieval scores 15 raw 16 host 12 family against an always-top baseline of 20/28	reject transferable local label-to-prose assignment by full construction bags on this two-folio panel; retain f83r.51 to .52 only as spatial context and assign no key value word sound language plaintext meaning or translation; 10/29 prose lines complete three strict labels missing no f84 access; independent validation PASS40	GDT221_LOCAL_ASSEMBLY_CONSTRUCTION_ASSIGNMENT_REPORT.md
2026-08-17	GDT222_fixed_module_local_assembly	FIXED_MODULE_LOCAL_ASSEMBLY_LEAD_COVERAGE_UNSTABLE_NO_TRANSFER_TARGET	the fixed pre-existing ar ol dal dar sy te tee dy inventory assigns both exposed top-bottom assemblies in the all-row view with leads f75 +1.1190 and f83 +.2333 aggregate +1.3524; ar is the only two-page discriminator and reverses top versus bottom orientation; exact page-swap and max-eight tails are .25	complete-line coverage reverses f83 and yields aggregate -.05 while ar supports 0/2 pages because the apparent correspondence depends on incomplete prose rows including f83r.53 qotar; retain only a post-hoc page-local component-address lead and assign no segmentation role word sound language plaintext meaning translation or f84 access; independent validation PASS35	GDT222_FIXED_MODULE_LOCAL_ASSEMBLY_REPORT.md
2026-08-17	GDT223_f82v_fixed_module_transfer_freeze	FROZEN_BEFORE_TARGET_MODULE_REVEAL	f82v was selected from human geometry and source order as a third page with three top labels plus first seven-line prose block and five bottom labels plus second five-line prose block; all 12 prose lines are complete; two lateral labels are excluded before scoring; predict positive fixed-eight-module assignment lead and exactly one matching ar-discriminated side with orientation unpredicted	corpus historically exposed but no f82v target token or module-presence row was displayed in this pass before freeze; one page has only two swap worlds and cannot confirm meaning; no ownership segmentation semantic role word sound language plaintext translation or f84 access; freeze validation PASS12	GDT223_F82V_FIXED_MODULE_TRANSFER_FREEZE_METHOD.md
2026-08-17	GDT223_f82v_fixed_module_transfer_target	MODULE_SET_DIRECTION_HIT_AR_LOCAL_ADDRESS_TRANSFER_FAILED	after public freeze the exact eight-module Jaccard assignment is narrowly positive +.057143 on f82v but has only two swap worlds p=.5; frozen ar prediction fails because ar occurs in 0/2 label bags and 2/2 prose bags; dal is the sole post-reveal matching discriminator and removing it reverses the lead to -.183333	reject ar as a transferable page-local assembly address and do not replace it post hoc with dal; retain only weak generic page-specific module-bag alignment compatible with ordinary local string reuse; no ownership segmentation role word sound language plaintext meaning translation or f84 access; independent source validation PASS25	GDT223_F82V_FIXED_MODULE_TRANSFER_REPORT.md
2026-08-17	GDT224_q13_recipe_role_transfer_freeze	FROZEN_BEFORE_Q13_FIELD_ROLE_PROJECTION	the externally held-collection-selected GDT176 position-length role instrument is frozen unchanged for 240 complete q13 OB hand2 lines in 33 mechanical records versus 61 Herbal-B hand2 lines in 22 records; fields split only on frozen DY closures and line ends; predict higher q13 mixed clause-argument rate higher final closer rate and lower divergence to real recipe role distribution with exact record-size controls	role outputs are only instruction-clause-like short-argument-like closer-like and unresolved-edge; no host token wrapper family visual feature or target score selected the design; no ingredient tool action object word language plaintext translation or f84 access; freeze validation PASS12	GDT224_Q13_RECIPE_ROLE_TRANSFER_FREEZE_METHOD.md
2026-08-17	GDT224_q13_recipe_role_transfer_target	Q13_RECIPE_ROLE_ARCHITECTURE_WEAK_OR_GENERIC	unchanged external recipe instrument projects 701 q13 and 163 Herbal-B fields; q13 global role distribution is closer to real recipes than Herbal-B JS .00488 versus .03692 advantage +.03204 exact-size +.05667 9/9 folio deletions max-three p=.0576; mixed-record raw +.1508 but exact-size -.0741; final closer raw -.3013 exact-size -.4074 and 0/9 positive	retain only a weak procedure-like plus short-argument-like global balance; reject a full readable-recipe sequence and stable final closer architecture; position-length classifier cannot identify ingredient tool action object source-group role word language plaintext translation or f84 access; retained-projection integrity/arithmetic validation PASS29	GDT224_Q13_RECIPE_ROLE_TRANSFER_REPORT.md
