case_id	occurrence_id	surface	composition	head	working_value	working_roman	page	locus	token_index	section	hand	line_position	triple_reader_token_stable	global_context_mode	global_axis	contextual_renderer_de	visible_head_surface	visible_head_gloss_de	evidence_id	evidence_source	left_surface	left_gloss_de	right_surface	right_gloss_de	decision	surface_line
G686-V0873	G626-M03977	dain	D+A+II	d	2	II	f78r	f78r.42	1	B	2	FIRST	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	chfaiin	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain chfaiin opaly kotaly
G686-V0874	G626-M03984	dain	D+A+II	d	2	II	f78v	f78v.8	9	B	2	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dkedy	OPEN	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokedy otedy qokain oteedy qokeedy dar okedy dkedy dain
G686-V0875	G626-M04013	dain	D+A+II	d	2	II	f79r	f79r.14	8	B	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chey	trocken in der Mitte des Grades	chedy	trocken in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	saral qokain checkhy qotal qol cheey chey dain chedy qol
G686-V0876	G626-M04034	dain	D+A+II	d	2	II	f79r	f79r.28	5	B	2	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	o	Ansatzwasser	yteey	kühle hiervon bis zur Endstufe ab	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	y dolsheey qokain o dain yteey chyteey otoldy lchey
G686-V0877	G626-M04041	dain	D+A+II	d	2	II	f79r	f79r.37	8	B	2	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	okchey	heiß-trockener Ansatz in der Mitte des Grades	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	lcheol ol ol sheey olsheey sholkeey okchey dain
G686-V0878	G626-M04061	dain	D+A+II	d	2	II	f79v	f79v.13	1	B	2	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	ar	Drogenfraktion I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain ar olshey dytain qokain checthy okeedy qokeedy ror
G686-V0879	G626-M04074	dain	D+A+II	d	2	II	f79v	f79v.21	7	B	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	otshdy	kalt-feuchter Ansatz am Anfang des Grades, abgeschlossen	cther	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dshey qokal sheedy sheky orain otshdy dain cther aror
G686-V0880	G626-M04087	dain	D+A+II	d	2	II	f79v	f79v.29	1	B	2	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	sheyteedy	bis zur Mittelstufe einweichen, dann vollständig abkühlen und abschließen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain sheyteedy lky opchedy qotedy otey tal dain oteey oty
G686-V0881	G626-M04088	dain	D+A+II	d	2	II	f79v	f79v.29	8	B	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	tal	Rohstoffklasse I, kalt am Gradanfang	oteey	kalter Ansatz am Ende des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain sheyteedy lky opchedy qotedy otey tal dain oteey oty
G686-V0882	G626-M04095	dain	D+A+II	d	2	II	f79v	f79v.35	7	B	2	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	im o-Rahmen: kalt, Grad II	otol	im o-Rahmen: kalt, Grad II	G628-L073	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	otol	kaltes Zubereitungsgut	otain	kalt im Zubereitungsrahmen, Grad II	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qor cheey kain chl ol otol dain otain ol oteedy qokan
G686-V0883	G626-M04115	dain	D+A+II	d	2	II	f7r	f7r.7	5	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	im o-Rahmen: kalt-trocken, Grad II	otchol	im o-Rahmen: kalt-trocken, Grad II	G628-L074	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	otchol	kalt-trockener Zubereitungsstoff	shody	vollständig eingeweichter Ansatz	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dshoy cthol chol otchol dain shody shol chotchy
G686-V0884	G626-M04116	dain	D+A+II	d	2	II	f7r	f7r.8	8	H	1	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	choty	kalter Trockenansatz	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	okchey deeeese choty qokchy shol keey choty dain
G686-V0885	G626-M04122	dain	D+A+II	d	2	II	f7v	f7v.4	4	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	choschy	OPEN	sho	feuchter Ansatz	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	choteeeb oeear choschy dain sho kshy shol deees dol
G686-V0886	G626-M04158	dain	D+A+II	d	2	II	f80r	f80r.24	6	B	2	MIDDLE	1	BARE_OL_VALUE_AXIS_OPEN	OPEN	II. Wertstufe des OL-Trägers; Sachachse offen	ol	Qualitäts-/Materialträger, Wert II; Kern offen	G630-E119	experiments/yolo/gdt630_outer_carrier_attachment/artifacts/VALUE_EXPRESSION_OCCURRENCES.tsv	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	oty	kalter Ansatz am Anfang des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor
G686-V0887	G626-M04231	dain	D+A+II	d	2	II	f80v	f80v.15	10	B	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	otal	Rohstoffklasse I im Ansatz, kalt am Gradanfang	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qotaiin chty lchedy s aly tol chey qoteedy otal dain ol dal
G686-V0888	G626-M04282	dain	D+A+II	d	2	II	f81r	f81r.10	2	B	2	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: trocken, Grad II	chol	unmarkiert: trocken, Grad II	G628-L075	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	chol	trocken; nominal trockenes Gut/Material	otedy	kalter Ansatz in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	chol dain otedy cheey qotain ly
G686-V0889	G626-M04295	dain	D+A+II	d	2	II	f81v	f81v.1	10	B	2	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	shek	bis zur Mittelstufe einweichen und erhitzen	ofalsheky	Blütenrohstoff I im Ansatz bis zur Mittelstufe einweichen, erhitzen und abschließen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky
G686-V0890	G626-M04305	dain	D+A+II	d	2	II	f81v	f81v.4	7	B	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	kaiin	heiß, Grad III	dy	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy
G686-V0891	G626-M04374	dain	D+A+II	d	2	II	f82v	f82v.21	1	B	2	FIRST	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	chey	trocken in der Mitte des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain chey qokeeey qoky okaiin okain olkain otain okar aly
G686-V0892	G626-M04418	dain	D+A+II	d	2	II	f83r	f83r.10	7	B	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	skal	OPEN	cthal	Kraut- oder Blattdroge aus Rohdroge I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	olkeey rchs cheeb ols aiin skal dain cthal s aiin chky lal sam
G686-V0893	G626-M04434	dain	D+A+II	d	2	II	f83r	f83r.27	1	B	2	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	chedy	trocken in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain chedy qokeedy shckhedy shckhedy
G686-V0894	G626-M04450	dain	D+A+II	d	2	II	f83r	f83r.54	3	B	2	MIDDLE	1	BARE_OL_VALUE_AXIS_OPEN	OPEN	II. Wertstufe des OL-Trägers; Sachachse offen	ol	Qualitäts-/Materialträger, Wert II; Kern offen	G630-E122	experiments/yolo/gdt630_outer_carrier_attachment/artifacts/VALUE_EXPRESSION_OCCURRENCES.tsv	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	chey	trocken in der Mitte des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin ol dain chey ldalor
G686-V0895	G626-M04454	dain	D+A+II	d	2	II	f83v	f83v.4	1	B	2	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	sheedy	feucht am Ende des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain sheedy oteeody doldy qotedy qokeedy qokedar sheoldy qol oly
G686-V0896	G626-M04518	dain	D+A+II	d	2	II	f85r1	f85r1.24	3	T	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ykeedy	Eintrag/Bezug: heiß am Gradende, abgeschlossen	cheedy	trocken am Ende des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	tedair ykeedy dain cheedy qokar chedy okar sheekeey qokedy olchedy
G686-V0897	G626-M04818	dain	D+A+II	d	2	II	f87v	f87v.12	8	H	1	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	sal	Saat-Rohstoff I	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ytcheoqo chos ckheos cheoy s cheol sal dain
G686-V0898	G626-M04847	dain	D+A+II	d	2	II	f88v	f88v.22	3	P	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ykeodain	OPEN	shedy	feucht in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dairodain ykeodain dain shedy qoteo lchdy qokeo r ain
G686-V0899	G626-M04854	dain	D+A+II	d	2	II	f88v	f88v.25	5	P	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	checkhy	trockenes Arzneikompositum am Gradanfang	cheos	Charge eines mitteltrockenen Ansatzes	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ykeey sheor tos checkhy dain cheos cheockhy saldy
G686-V0900	G626-M04879	dain	D+A+II	d	2	II	f89r1	f89r1.23	1	P	1	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	oteos	Kaltansatz-Charge auf mittlerer Stufe	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain oteos cheody cheodain daiin chodaiin
G686-V0901	G626-M04885	dain	D+A+II	d	2	II	f89v1	f89v1.6	7	P	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qockhy	bereite einen Arzneikompositum-Ansatz in Grundstufe	yteey	kühle hiervon bis zur Endstufe ab	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dor sheey qokol cheol cthody qockhy dain yteey otar cthol
G686-V0902	G626-M04909	dain	D+A+II	d	2	II	f8r	f8r.2	8	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dchy	Dosis Trockendroge, Grundform	al	Rohstoffklasse I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	tchty sh kcheals sho okche do dchy dain al
G686-V0903	G626-M04914	dain	D+A+II	d	2	II	f8r	f8r.7	4	H	1	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	choor	OPEN	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	choto kchoan choor dain
G686-V0904	G626-M04915	dain	D+A+II	d	2	II	f8r	f8r.8	2	H	1	LAST	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dcho	OPEN	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dcho dain
G686-V0905	G626-M04959	dain	D+A+II	d	2	II	f8v	f8v.17	1	H	1	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	chear	trockene Fraktion I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain chear daiin
G686-V0906	G626-M04946	dain	D+A+II	d	2	II	f8v	f8v.6	6	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	kaiin	heiß, Grad III	ar	Drogenfraktion I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin cthan ytchy chey kaiin dain ar
G686-V0907	G626-M04949	dain	D+A+II	d	2	II	f8v	f8v.8	6	H	1	LAST	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	cthaiin	Blatt-/Krautgut, Menge/Klasse III	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	okcholksh chol chol chol cthaiin dain
G686-V0908	G626-M04974	dain	D+A+II	d	2	II	f93r	f93r.29	1	H	1	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	cho	Trockenansatz	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain cho ctho cthosg
G686-V0909	G626-M05059	dain	D+A+II	d	2	II	f95v1	f95v1.3	10	H	3	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ety	gekühlt	al	Rohstoffklasse I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	tchody qokaiin y char okain sheody chedy chcthykedy ety dain al
G686-V0910	G626-M05091	dain	D+A+II	d	2	II	f95v2	f95v2.4	6	H	3	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	shekydy	OPEN	alkain	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin olkain qokan shar shekydy dain alkain okalaiin s
G686-V0911	G626-M05098	dain	D+A+II	d	2	II	f95v2	f95v2.6	1	H	3	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	ykaly	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain ykaly chals shedain olaiin y okain ldy
G686-V0912	G626-M05112	dain	D+A+II	d	2	II	f96v	f96v.12	3	H	1	LAST	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	cheekeo	OPEN	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	sosar cheekeo dain
G686-V0913	G626-M05128	dain	D+A+II	d	2	II	f99v	f99v.10	10	P	1	LAST	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	oteey	kalter Ansatz am Ende des Grades	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	sol cheols ockhey qoy qkoldy s ok oleees oteey dain
G686-V0914	G626-M05171	dain	D+A+II	d	2	II	f9v	f9v.6	5	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chody	Trockenansatz, abgeschlossen	otchy	kalt-trockener Ansatz am Anfang des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	odol choy ksheody chody dain otchy cthod yko
G686-V0915	G626-M00241	qodaiin	QOD+A+III	qod	3	III	f104r	f104r.25	4	S	3	MIDDLE	1	QOD_HEAD_AXIS_OPEN	OPEN	dritte qod-Wertstufe; qod-Kopf und Achse lokal bestimmen	NONE	NONE	NONE	experiments/yolo/gdt662_seventy_six_residual_family_completion/artifacts/TARGET_DECISION_DECK.tsv	chckhey	Arzneikompositum: trocken, Gradmitte	chckhy	Arzneikompositum: trocken, Gradanfang	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam
G686-V0916	G626-M00211	qodaiin	QOD+A+III	qod	3	III	f104r	f104r.4	6	S	3	MIDDLE	1	QOD_HEAD_AXIS_OPEN	OPEN	dritte qod-Wertstufe; qod-Kopf und Achse lokal bestimmen	NONE	NONE	NONE	experiments/yolo/gdt662_seventy_six_residual_family_completion/artifacts/TARGET_DECISION_DECK.tsv	chedal	trockene abgemessene Rohstoffmenge I in der Gradmitte	qodaiin	Qualitätsgrad III	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	o l sheedy qokeedy chedal qodaiin qodaiin chry
G686-V0917	G626-M00212	qodaiin	QOD+A+III	qod	3	III	f104r	f104r.4	7	S	3	MIDDLE	0	QOD_HEAD_AXIS_OPEN	OPEN	dritte qod-Wertstufe; qod-Kopf und Achse lokal bestimmen	NONE	NONE	NONE	experiments/yolo/gdt662_seventy_six_residual_family_completion/artifacts/TARGET_DECISION_DECK.tsv	qodaiin	Qualitätsgrad III	chry	leicht getrocknete Wurzeldroge	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	o l sheedy qokeedy chedal qodaiin qodaiin chry
G686-V0918	G626-M00323	qodaiin	QOD+A+III	qod	3	III	f104v	f104v.23	5	S	3	MIDDLE	1	QOD_HEAD_AXIS_OPEN	OPEN	dritte qod-Wertstufe; qod-Kopf und Achse lokal bestimmen	NONE	NONE	NONE	experiments/yolo/gdt662_seventy_six_residual_family_completion/artifacts/TARGET_DECISION_DECK.tsv	qodeey	OPEN	chodaiin	Trockenansatz, Dosis III	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	tchey qokchey qochey qodeey qodaiin chodaiin chckhdy dairar otar qotai l
G686-V0919	G626-M00332	qodaiin	QOD+A+III	qod	3	III	f104v	f104v.26	3	S	3	MIDDLE	1	QOD_HEAD_AXIS_OPEN	OPEN	dritte qod-Wertstufe; qod-Kopf und Achse lokal bestimmen	NONE	NONE	NONE	experiments/yolo/gdt662_seventy_six_residual_family_completion/artifacts/TARGET_DECISION_DECK.tsv	sheey	feucht am Ende des Grades	chodar	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ysheor sheey qodaiin chodar chochs
G686-V0920	G626-M00336	qodaiin	QOD+A+III	qod	3	III	f104v	f104v.28	8	S	3	MIDDLE	1	QOD_HEAD_AXIS_OPEN	OPEN	dritte qod-Wertstufe; qod-Kopf und Achse lokal bestimmen	NONE	NONE	NONE	experiments/yolo/gdt662_seventy_six_residual_family_completion/artifacts/TARGET_DECISION_DECK.tsv	chody	Trockenansatz, abgeschlossen	cheody	getrockneter Ansatz	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	olsho lsair olcheey qokeechy qokchy daiin chody qodaiin cheody
