locus	selected_path_id	source	segmentation	rule
f83v.27	f83v.27|P01	dsheol cheol shedy qokaiin cheeky lols	d+s+h+e+o+l c+h+e+o+l s+h+e+d+y q+o+k+a+i+i+n c+h+e+e+k+y l+o+l+s	source-symbol stream
f83v.28	f83v.28|P01	qol shol cheedy qol oqo qokain olsheam	q+o+l s+h+o+l c+h+e+e+d+y q+o+l o+q+o q+o+k+a+i+n o+l+s+h+e+a+m	source-symbol stream
f83v.29	f83v.29|P01	ol cheal shedy chey tal shedal dalshdy	o+l c+h+e+a+l s+h+e+d+y c+h+e+y t+a+l s+h+e+d+a+l d+a+l+s+h+d+y	source-symbol stream
f83v.3	f83v.3|P01	qotain chcthy dal olkedy shedy qotaldy qokaiin dair shedy oteey	q+o+t+a+i+n c+h+c+t+h+y d+a+l o+l+k+e+d+y s+h+e+d+y q+o+t+a+l+d+y q+o+k+a+i+i+n d+a+i+r s+h+e+d+y o+t+e+e+y	source-symbol stream
f83v.30	f83v.30|P01	qokaiin chedy qokal otal chedy qotals	q+o+k+a+i+i+n c+h+e+d+y q+o+k+a+l o+t+a+l c+h+e+d+y q+o+t+a+l+s	source-symbol stream
f83v.31	f83v.31|P03	oychey qol qokal chedy qoty	o+y+c+h+e+y q+o+l q+o+k+a+l c+h+e+d+y q+o+t+y	source-symbol stream
f83v.32	f83v.32|P01	qol olain sheol qo qokal sheol	q+o+l o+l+a+i+n s+h+e+o+l q+o q+o+k+a+l s+h+e+o+l	source-symbol stream
f83v.33	f83v.33|P03	shey opchey cthey olchy	s+h+e+y o+p+c+h+e+y c+t+h+e+y o+l+c+h+y	source-symbol stream
f83v.34	f83v.34|P01	okchdy	o+k+c+h+d+y	source-symbol stream
f83v.35	f83v.35|P01	okaiin	o+k+a+i+i+n	source-symbol stream
f83v.4	f83v.4|P01	dain sheedy oteeody doldy qotedy qokeedy qokedar sheoldy qol oly	d+a+i+n s+h+e+e+d+y o+t+e+e+o+d+y d+o+l+d+y q+o+t+e+d+y q+o+k+e+e+d+y q+o+k+e+d+a+r s+h+e+o+l+d+y q+o+l o+l+y	source-symbol stream
f83v.5	f83v.5|P01	qokal shedy qotain chedy chedol daiin otaiin shedy qokeedy okaiin	q+o+k+a+l s+h+e+d+y q+o+t+a+i+n c+h+e+d+y c+h+e+d+o+l d+a+i+i+n o+t+a+i+i+n s+h+e+d+y q+o+k+e+e+d+y o+k+a+i+i+n	source-symbol stream
f83v.6	f83v.6|P02	chedy qotchdy otalshedy sol chl ches okeol shedy qokol chedy qokal	c+h+e+d+y q+o+t+c+h+d+y o+t+a+l+s+h+e+d+y s+o+l c+h+l c+h+e+s o+k+e+o+l s+h+e+d+y q+o+k+o+l c+h+e+d+y q+o+k+a+l	source-symbol stream
f83v.7	f83v.7|P01	qokeey oteey qokalol chedy dy dol qokal olkshedy qokeedy qokal	q+o+k+e+e+y o+t+e+e+y q+o+k+a+l+o+l c+h+e+d+y d+y d+o+l q+o+k+a+l o+l+k+s+h+e+d+y q+o+k+e+e+d+y q+o+k+a+l	source-symbol stream
f83v.8	f83v.8|P01	rolkeedy qokaiin okaiin ched okchey	r+o+l+k+e+e+d+y q+o+k+a+i+i+n o+k+a+i+i+n c+h+e+d o+k+c+h+e+y	source-symbol stream
f83v.9	f83v.9|P01	ololary	o+l+o+l+a+r+y	source-symbol stream
f84r.1	f84r.1|P01	ololal	o+l+o+l+a+l	source-symbol stream
f84r.10	f84r.10|P01	okolshy	o+k+o+l+s+h+y	source-symbol stream
f84r.11	f84r.11|P01	otoly	o+t+o+l+y	source-symbol stream
f84r.12	f84r.12|P01	dshedy	d+s+h+e+d+y	source-symbol stream
f84r.13	f84r.13|P01	kol chedy qokeey otedy dytedy okeedy olshed opshed ykshedy qotedy opoly	k+o+l c+h+e+d+y q+o+k+e+e+y o+t+e+d+y d+y+t+e+d+y o+k+e+e+d+y o+l+s+h+e+d o+p+s+h+e+d y+k+s+h+e+d+y q+o+t+e+d+y o+p+o+l+y	source-symbol stream
f84r.14	f84r.14|P02	tol or sheey chckhdy schckhy dal yshedy otedy qol or ol eedy qokeey oroly	t+o+l o+r s+h+e+e+y c+h+c+k+h+d+y s+c+h+c+k+h+y d+a+l y+s+h+e+d+y o+t+e+d+y q+o+l o+r o+l e+e+d+y q+o+k+e+e+y o+r+o+l+y	source-symbol stream
f84r.15	f84r.15|P01	qokeey dar shedy qokedy qokeedy qokedy chedy okain chey qokedy dar olardy	q+o+k+e+e+y d+a+r s+h+e+d+y q+o+k+e+d+y q+o+k+e+e+d+y q+o+k+e+d+y c+h+e+d+y o+k+a+i+n c+h+e+y q+o+k+e+d+y d+a+r o+l+a+r+d+y	source-symbol stream
f84r.16	f84r.16|P02	tor shedy tedy rol ol cheol shedy shckhy qokal olkedy	t+o+r s+h+e+d+y t+e+d+y r+o+l o+l c+h+e+o+l s+h+e+d+y s+h+c+k+h+y q+o+k+a+l o+l+k+e+d+y	source-symbol stream
f84r.17	f84r.17|P02	pchol cphol sol teol tedy qotedy qokeedy qokeey ol keedy tey qokedy qopor oly	p+c+h+o+l c+p+h+o+l s+o+l t+e+o+l t+e+d+y q+o+t+e+d+y q+o+k+e+e+d+y q+o+k+e+e+y o+l k+e+e+d+y t+e+y q+o+k+e+d+y q+o+p+o+r o+l+y	source-symbol stream
f84r.18	f84r.18|P01	otchy olshedy qokedy shedy okedy shckhy chckhy olchey schey dal chckhy ral	o+t+c+h+y o+l+s+h+e+d+y q+o+k+e+d+y s+h+e+d+y o+k+e+d+y s+h+c+k+h+y c+h+c+k+h+y o+l+c+h+e+y s+c+h+e+y d+a+l c+h+c+k+h+y r+a+l	source-symbol stream
f84r.19	f84r.19|P01	qokey sol yqokain qolkeey qotedy qokain shedy salchedy	q+o+k+e+y s+o+l y+q+o+k+a+i+n q+o+l+k+e+e+y q+o+t+e+d+y q+o+k+a+i+n s+h+e+d+y s+a+l+c+h+e+d+y	source-symbol stream
f84r.2	f84r.2|P01	or shekar	o+r s+h+e+k+a+r	source-symbol stream
f84r.20	f84r.20|P01	psholpchcfhdy qokeedy dy qokedy daiin shckhedy qokaiin checthy dar checthy am	p+s+h+o+l+p+c+h+c+f+h+d+y q+o+k+e+e+d+y d+y q+o+k+e+d+y d+a+i+i+n s+h+c+k+h+e+d+y q+o+k+a+i+i+n c+h+e+c+t+h+y d+a+r c+h+e+c+t+h+y a+m	source-symbol stream
f84r.21	f84r.21|P02	qokaiin chol cheky okaly chey okal chedy tory otshedy qokey lshedy	q+o+k+a+i+i+n c+h+o+l c+h+e+k+y o+k+a+l+y c+h+e+y o+k+a+l c+h+e+d+y t+o+r+y o+t+s+h+e+d+y q+o+k+e+y l+s+h+e+d+y	source-symbol stream
f84r.22	f84r.22|P01	qotchsdy ykeedy qokal ol shedy qokedy qokeedy qokeedy chedy raiin chey otar dar	q+o+t+c+h+s+d+y y+k+e+e+d+y q+o+k+a+l o+l s+h+e+d+y q+o+k+e+d+y q+o+k+e+e+d+y q+o+k+e+e+d+y c+h+e+d+y r+a+i+i+n c+h+e+y o+t+a+r d+a+r	source-symbol stream
f84r.23	f84r.23|P02	dar sheor shcthy qokeor qotedy rshedy qolchey oteey qol shedy ol daiin olor	d+a+r s+h+e+o+r s+h+c+t+h+y q+o+k+e+o+r q+o+t+e+d+y r+s+h+e+d+y q+o+l+c+h+e+y o+t+e+e+y q+o+l s+h+e+d+y o+l d+a+i+i+n o+l+o+r	source-symbol stream
f84r.24	f84r.24|P01	pol tar shedy qokedy okal shey qokar chckhy otchey qokchedy chey qokaiin	p+o+l t+a+r s+h+e+d+y q+o+k+e+d+y o+k+a+l s+h+e+y q+o+k+a+r c+h+c+k+h+y o+t+c+h+e+y q+o+k+c+h+e+d+y c+h+e+y q+o+k+a+i+i+n	source-symbol stream
f84r.25	f84r.25|P01	pchedy qotchedy otaiiin chcthy shedy otedy qoty qotedy ol okedy otedy ram	p+c+h+e+d+y q+o+t+c+h+e+d+y o+t+a+i+i+i+n c+h+c+t+h+y s+h+e+d+y o+t+e+d+y q+o+t+y q+o+t+e+d+y o+l o+k+e+d+y o+t+e+d+y r+a+m	source-symbol stream
f84r.26	f84r.26|P02	qotol shcthhy oty dar shcthy schdy qokeedy olkey	q+o+t+o+l s+h+c+t+h+h+y o+t+y d+a+r s+h+c+t+h+y s+c+h+d+y q+o+k+e+e+d+y o+l+k+e+y	source-symbol stream
f84r.27	f84r.27|P02	palchd fchedy shcthy olky dar opalkaiin oqofchedy oraiiin ofoly oroly	p+a+l+c+h+d f+c+h+e+d+y s+h+c+t+h+y o+l+k+y d+a+r o+p+a+l+k+a+i+i+n o+q+o+f+c+h+e+d+y o+r+a+i+i+i+n o+f+o+l+y o+r+o+l+y	source-symbol stream
f84r.28	f84r.28|P02	sor ol olaiin oqol yqor or ckhedy chkedy okain shedy qokolchedy olain	s+o+r o+l o+l+a+i+i+n o+q+o+l y+q+o+r o+r c+k+h+e+d+y c+h+k+e+d+y o+k+a+i+n s+h+e+d+y q+o+k+o+l+c+h+e+d+y o+l+a+i+n	source-symbol stream
f84r.29	f84r.29|P01	qokeedy okeey dar olchedy qsolkeedy rar checkhy otar chedy olchcthy lor	q+o+k+e+e+d+y o+k+e+e+y d+a+r o+l+c+h+e+d+y q+s+o+l+k+e+e+d+y r+a+r c+h+e+c+k+h+y o+t+a+r c+h+e+d+y o+l+c+h+c+t+h+y l+o+r	source-symbol stream
f84r.3	f84r.3|P01	ydy	y+d+y	source-symbol stream
f84r.30	f84r.30|P01	dchdy qokedy ol chckhy olchdy sar or ykeedy chetey rain shedy shekam	d+c+h+d+y q+o+k+e+d+y o+l c+h+c+k+h+y o+l+c+h+d+y s+a+r o+r y+k+e+e+d+y c+h+e+t+e+y r+a+i+n s+h+e+d+y s+h+e+k+a+m	source-symbol stream
f84r.31	f84r.31|P01	ykchdar or arar shedy qokal daiin shedy olkedy qokedy qoky chedy daiin	y+k+c+h+d+a+r o+r a+r+a+r s+h+e+d+y q+o+k+a+l d+a+i+i+n s+h+e+d+y o+l+k+e+d+y q+o+k+e+d+y q+o+k+y c+h+e+d+y d+a+i+i+n	source-symbol stream
f84r.32	f84r.32|P01	qotar ytedy tedy dar olkedy qotedy shckhy chtol tedy dar or oly	q+o+t+a+r y+t+e+d+y t+e+d+y d+a+r o+l+k+e+d+y q+o+t+e+d+y s+h+c+k+h+y c+h+t+o+l t+e+d+y d+a+r o+r o+l+y	source-symbol stream
f84r.33	f84r.33|P02	shol tchdy tedy ykain shey cheol ytedy alkedy okedar olkeed ol ary	s+h+o+l t+c+h+d+y t+e+d+y y+k+a+i+n s+h+e+y c+h+e+o+l y+t+e+d+y a+l+k+e+d+y o+k+e+d+a+r o+l+k+e+e+d o+l a+r+y	source-symbol stream
f84r.34	f84r.34|P01	dsheyteey sor ol shedy daraldy otedaiin shckhchy chckhy daiin aryly	d+s+h+e+y+t+e+e+y s+o+r o+l s+h+e+d+y d+a+r+a+l+d+y o+t+e+d+a+i+i+n s+h+c+k+h+c+h+y c+h+c+k+h+y d+a+i+i+n a+r+y+l+y	source-symbol stream
f84r.35	f84r.35|P02	qokal daiin dain otey cheor air shckhy orair oro	q+o+k+a+l d+a+i+i+n d+a+i+n o+t+e+y c+h+e+o+r a+i+r s+h+c+k+h+y o+r+a+i+r o+r+o	source-symbol stream
f84r.36	f84r.36|P01	shey dar shey dain aiin shedy orol ykar okedy qoky chedy okedar chey alol	s+h+e+y d+a+r s+h+e+y d+a+i+n a+i+i+n s+h+e+d+y o+r+o+l y+k+a+r o+k+e+d+y q+o+k+y c+h+e+d+y o+k+e+d+a+r c+h+e+y a+l+o+l	source-symbol stream
f84r.37	f84r.37|P01	qoteedy qokol otedy shedy qokeedy dal ol dam	q+o+t+e+e+d+y q+o+k+o+l o+t+e+d+y s+h+e+d+y q+o+k+e+e+d+y d+a+l o+l d+a+m	source-symbol stream
f84r.38	f84r.38|P02	sor olchdy lshedy qokchy dol otedy ytchor olky	s+o+r o+l+c+h+d+y l+s+h+e+d+y q+o+k+c+h+y d+o+l o+t+e+d+y y+t+c+h+o+r o+l+k+y	source-symbol stream
f84r.39	f84r.39|P01	dshedy sheedy qokedy chedy teedy qokeedy	d+s+h+e+d+y s+h+e+e+d+y q+o+k+e+d+y c+h+e+d+y t+e+e+d+y q+o+k+e+e+d+y	source-symbol stream
f84r.4	f84r.4|P01	okedy	o+k+e+d+y	source-symbol stream
f84r.40	f84r.40|P01	qokeedy dkedy olshedy qokal shckhy olkeedy	q+o+k+e+e+d+y d+k+e+d+y o+l+s+h+e+d+y q+o+k+a+l s+h+c+k+h+y o+l+k+e+e+d+y	source-symbol stream
f84r.41	f84r.41|P02	dshedy oteedy qotar chekar or shedy saiin	d+s+h+e+d+y o+t+e+e+d+y q+o+t+a+r c+h+e+k+a+r o+r s+h+e+d+y s+a+i+i+n	source-symbol stream
f84r.42	f84r.42|P01	okaiin otchdy qokain shedy qokeey qotedy	o+k+a+i+i+n o+t+c+h+d+y q+o+k+a+i+n s+h+e+d+y q+o+k+e+e+y q+o+t+e+d+y	source-symbol stream
f84r.43	f84r.43|P01	qokain otchedy skeey rcheky dal okeedy	q+o+k+a+i+n o+t+c+h+e+d+y s+k+e+e+y r+c+h+e+k+y d+a+l o+k+e+e+d+y	source-symbol stream
f84r.44	f84r.44|P01	ykedy qotedy chcthy ol chcthy dar ar ory	y+k+e+d+y q+o+t+e+d+y c+h+c+t+h+y o+l c+h+c+t+h+y d+a+r a+r o+r+y	source-symbol stream
f84r.45	f84r.45|P01	yteolchedy qokor shekedy okedy y dam	y+t+e+o+l+c+h+e+d+y q+o+k+o+r s+h+e+k+e+d+y o+k+e+d+y y d+a+m	source-symbol stream
f84r.46	f84r.46|P02	doledy qokedy ar aror okedy okedy	d+o+l+e+d+y q+o+k+e+d+y a+r a+r+o+r o+k+e+d+y o+k+e+d+y	source-symbol stream
f84r.47	f84r.47|P01	otaly	o+t+a+l+y	source-symbol stream
f84r.5	f84r.5|P01	loly	l+o+l+y	source-symbol stream
f84r.6	f84r.6|P01	doiir	d+o+i+i+r	source-symbol stream
f84r.7	f84r.7|P01	olshy	o+l+s+h+y	source-symbol stream
f84r.8	f84r.8|P01	otedy	o+t+e+d+y	source-symbol stream
f84r.9	f84r.9|P01	lkol	l+k+o+l	source-symbol stream
f84v.1	f84v.1|P01	otdy dar chdy dar oram	o+t+d+y d+a+r c+h+d+y d+a+r o+r+a+m	source-symbol stream
f84v.10	f84v.10|P01	qoteed otedy sheedy qokeedy qoeedy okeedy dam	q+o+t+e+e+d o+t+e+d+y s+h+e+e+d+y q+o+k+e+e+d+y q+o+e+e+d+y o+k+e+e+d+y d+a+m	source-symbol stream
f84v.11	f84v.11|P02	csedy qoeedy ol cheey daiin chckhedy dain dy daiin	c+s+e+d+y q+o+e+e+d+y o+l c+h+e+e+y d+a+i+i+n c+h+c+k+h+e+d+y d+a+i+n d+y d+a+i+i+n	source-symbol stream
f84v.12	f84v.12|P01	qokees qokedy otedy shedy qokedy dol olkeedy dol teedam	q+o+k+e+e+s q+o+k+e+d+y o+t+e+d+y s+h+e+d+y q+o+k+e+d+y d+o+l o+l+k+e+e+d+y d+o+l t+e+e+d+a+m	source-symbol stream
f84v.13	f84v.13|P01	shedol chedy okedy otal chckhedy qotedy dokedy dol lkeey qokydy	s+h+e+d+o+l c+h+e+d+y o+k+e+d+y o+t+a+l c+h+c+k+h+e+d+y q+o+t+e+d+y d+o+k+e+d+y d+o+l l+k+e+e+y q+o+k+y+d+y	source-symbol stream
f84v.14	f84v.14|P01	dshey olkeey dol ol otedy okedy okedy qokedy dal dar ol chedy sain	d+s+h+e+y o+l+k+e+e+y d+o+l o+l o+t+e+d+y o+k+e+d+y o+k+e+d+y q+o+k+e+d+y d+a+l d+a+r o+l c+h+e+d+y s+a+i+n	source-symbol stream
f84v.15	f84v.15|P02	qokshedy qokeedy daiin checthy okal ol kedy chedy dolkedy okedam	q+o+k+s+h+e+d+y q+o+k+e+e+d+y d+a+i+i+n c+h+e+c+t+h+y o+k+a+l o+l k+e+d+y c+h+e+d+y d+o+l+k+e+d+y o+k+e+d+a+m	source-symbol stream
f84v.16	f84v.16|P03	soiiin ol chedy qol kedy shey qokedy qokey doly ol shedy qokedy	s+o+i+i+i+n o+l c+h+e+d+y q+o+l k+e+d+y s+h+e+y q+o+k+e+d+y q+o+k+e+y d+o+l+y o+l s+h+e+d+y q+o+k+e+d+y	source-symbol stream
f84v.17	f84v.17|P02	qokeey otol chedy daiin dol sheedy chedy okedy rkchdy kol kaldy	q+o+k+e+e+y o+t+o+l c+h+e+d+y d+a+i+i+n d+o+l s+h+e+e+d+y c+h+e+d+y o+k+e+d+y r+k+c+h+d+y k+o+l k+a+l+d+y	source-symbol stream
f84v.18	f84v.18|P01	dsheey qokeedy ykedy qokor shedy qoky dol shckhy qokain ol koldy	d+s+h+e+e+y q+o+k+e+e+d+y y+k+e+d+y q+o+k+o+r s+h+e+d+y q+o+k+y d+o+l s+h+c+k+h+y q+o+k+a+i+n o+l k+o+l+d+y	source-symbol stream
f84v.19	f84v.19|P01	solkes olokar sheky shkol qokar chdy tal shedy okar okedy shedy dy	s+o+l+k+e+s o+l+o+k+a+r s+h+e+k+y s+h+k+o+l q+o+k+a+r c+h+d+y t+a+l s+h+e+d+y o+k+a+r o+k+e+d+y s+h+e+d+y d+y	source-symbol stream
f84v.2	f84v.2|P01	soiin okeeey sol okaly	s+o+i+i+n o+k+e+e+e+y s+o+l o+k+a+l+y	source-symbol stream
f84v.20	f84v.20|P02	tolshy qoky qokedy shedy qokeedy	t+o+l+s+h+y q+o+k+y q+o+k+e+d+y s+h+e+d+y q+o+k+e+e+d+y	source-symbol stream
f84v.21	f84v.21|P02	pchol shedy shtal okedy opcholor kchdy ofchedy saiin cfheey ols	p+c+h+o+l s+h+e+d+y s+h+t+a+l o+k+e+d+y o+p+c+h+o+l+o+r k+c+h+d+y o+f+c+h+e+d+y s+a+i+i+n c+f+h+e+e+y o+l+s	source-symbol stream
f84v.22	f84v.22|P01	oshey tedy okain shey qokedy kchdy okedy okey dy okedy olshdy	o+s+h+e+y t+e+d+y o+k+a+i+n s+h+e+y q+o+k+e+d+y k+c+h+d+y o+k+e+d+y o+k+e+y d+y o+k+e+d+y o+l+s+h+d+y	source-symbol stream
f84v.23	f84v.23|P01	qokeey olkaiin okol shedy cthy korol oror	q+o+k+e+e+y o+l+k+a+i+i+n o+k+o+l s+h+e+d+y c+t+h+y k+o+r+o+l o+r+o+r	source-symbol stream
f84v.24	f84v.24|P02	ycheey okeedy olkain olchey saiin oly	y+c+h+e+e+y o+k+e+e+d+y o+l+k+a+i+n o+l+c+h+e+y s+a+i+i+n o+l+y	source-symbol stream
f84v.25	f84v.25|P02	qokaiin okaiin olol okal chedy chedy	q+o+k+a+i+i+n o+k+a+i+i+n o+l+o+l o+k+a+l c+h+e+d+y c+h+e+d+y	source-symbol stream
f84v.26	f84v.26|P02	ol qokar shedy qol otedy olchedy	o+l q+o+k+a+r s+h+e+d+y q+o+l o+t+e+d+y o+l+c+h+e+d+y	source-symbol stream
f84v.27	f84v.27|P01	y or shedy qolkeedy olchedy olkal	y o+r s+h+e+d+y q+o+l+k+e+e+d+y o+l+c+h+e+d+y o+l+k+a+l	source-symbol stream
f84v.28	f84v.28|P01	dal shedy qokedy shedy dain daiin	d+a+l s+h+e+d+y q+o+k+e+d+y s+h+e+d+y d+a+i+n d+a+i+i+n	source-symbol stream
f84v.29	f84v.29|P01	sain shedy qokeey daiin okedy oldy	s+a+i+n s+h+e+d+y q+o+k+e+e+y d+a+i+i+n o+k+e+d+y o+l+d+y	source-symbol stream
f84v.3	f84v.3|P01	kor shedy otedy qotedy otedar cfhdarol	k+o+r s+h+e+d+y o+t+e+d+y q+o+t+e+d+y o+t+e+d+a+r c+f+h+d+a+r+o+l	source-symbol stream
f84v.30	f84v.30|P01	qokey ol keed qokedy qokey qokeoly	q+o+k+e+y o+l k+e+e+d q+o+k+e+d+y q+o+k+e+y q+o+k+e+o+l+y	source-symbol stream
f84v.31	f84v.31|P01	chal daiin otal chdy otal chckhor aly	c+h+a+l d+a+i+i+n o+t+a+l c+h+d+y o+t+a+l c+h+c+k+h+o+r a+l+y	source-symbol stream
f84v.32	f84v.32|P01	qokedy shey kal okedy yfchedy tedy lolor	q+o+k+e+d+y s+h+e+y k+a+l o+k+e+d+y y+f+c+h+e+d+y t+e+d+y l+o+l+o+r	source-symbol stream
f84v.33	f84v.33|P01	shedy qokey qokedy chey dar okey okeshy olchy	s+h+e+d+y q+o+k+e+y q+o+k+e+d+y c+h+e+y d+a+r o+k+e+y o+k+e+s+h+y o+l+c+h+y	source-symbol stream
f84v.34	f84v.34|P02	qokain ol chedy olchey s al or chdy dchey okey lchy	q+o+k+a+i+n o+l c+h+e+d+y o+l+c+h+e+y s a+l o+r c+h+d+y d+c+h+e+y o+k+e+y l+c+h+y	source-symbol stream
f84v.35	f84v.35|P01	shor ol okain shedy olshedy tol okeedy chedy okedy lol	s+h+o+r o+l o+k+a+i+n s+h+e+d+y o+l+s+h+e+d+y t+o+l o+k+e+e+d+y c+h+e+d+y o+k+e+d+y l+o+l	source-symbol stream
f84v.36	f84v.36|P01	qokey sol kedy okey lkain shey shes ol shedy qokeey ror	q+o+k+e+y s+o+l k+e+d+y o+k+e+y l+k+a+i+n s+h+e+y s+h+e+s o+l s+h+e+d+y q+o+k+e+e+y r+o+r	source-symbol stream
f84v.37	f84v.37|P01	chckhy qokaiin shey dain qokeey daiin okaiin qokal dys	c+h+c+k+h+y q+o+k+a+i+i+n s+h+e+y d+a+i+n q+o+k+e+e+y d+a+i+i+n o+k+a+i+i+n q+o+k+a+l d+y+s	source-symbol stream
f84v.38	f84v.38|P01	qokchey qokeedy okedy dolor ol chedy oteol olol	q+o+k+c+h+e+y q+o+k+e+e+d+y o+k+e+d+y d+o+l+o+r o+l c+h+e+d+y o+t+e+o+l o+l+o+l	source-symbol stream
f84v.39	f84v.39|P01	lshedy qol aiin okey olchey lchey olshedy shckhy soly	l+s+h+e+d+y q+o+l a+i+i+n o+k+e+y o+l+c+h+e+y l+c+h+e+y o+l+s+h+e+d+y s+h+c+k+h+y s+o+l+y	source-symbol stream
f84v.4	f84v.4|P01	oteey qoteey okey chetain sheeky daiin al	o+t+e+e+y q+o+t+e+e+y o+k+e+y c+h+e+t+a+i+n s+h+e+e+k+y d+a+i+i+n a+l	source-symbol stream
f84v.40	f84v.40|P01	yteedar olkeey olchey qokey lkeoldy daiin olkedy ykaiin	y+t+e+e+d+a+r o+l+k+e+e+y o+l+c+h+e+y q+o+k+e+y l+k+e+o+l+d+y d+a+i+i+n o+l+k+e+d+y y+k+a+i+i+n	source-symbol stream
f84v.41	f84v.41|P01	sor otes doltedy otol chedy	s+o+r o+t+e+s d+o+l+t+e+d+y o+t+o+l c+h+e+d+y	source-symbol stream
f84v.42	f84v.42|P01	okar	o+k+a+r	source-symbol stream
f84v.43	f84v.43|P01	ydairol	y+d+a+i+r+o+l	source-symbol stream
f84v.44	f84v.44|P01	ychckhy	y+c+h+c+k+h+y	source-symbol stream
f84v.45	f84v.45|P01	dshedy	d+s+h+e+d+y	source-symbol stream
f84v.46	f84v.46|P01	okchdy	o+k+c+h+d+y	source-symbol stream
f84v.47	f84v.47|P01	solchey	s+o+l+c+h+e+y	source-symbol stream
f84v.48	f84v.48|P01	dair oldy	d+a+i+r o+l+d+y	source-symbol stream
f84v.49	f84v.49|P01	darchy	d+a+r+c+h+y	source-symbol stream
f84v.5	f84v.5|P01	qokeey oteedy shedy qokeed or okeedy ry	q+o+k+e+e+y o+t+e+e+d+y s+h+e+d+y q+o+k+e+e+d o+r o+k+e+e+d+y r+y	source-symbol stream
f84v.50	f84v.50|P02	yskhy	y+s+k+h+y	source-symbol stream
f84v.51	f84v.51|P01	ochedy	o+c+h+e+d+y	source-symbol stream
f84v.6	f84v.6|P01	ykeedy qoeedy olkeey sheky qokeey	y+k+e+e+d+y q+o+e+e+d+y o+l+k+e+e+y s+h+e+k+y q+o+k+e+e+y	source-symbol stream
f84v.7	f84v.7|P02	poiin ol kedy okedy qoky okeedy qokey	p+o+i+i+n o+l k+e+d+y o+k+e+d+y q+o+k+y o+k+e+e+d+y q+o+k+e+y	source-symbol stream
f84v.8	f84v.8|P01	qokedy okedy qokeedy okeedy shedy qoky	q+o+k+e+d+y o+k+e+d+y q+o+k+e+e+d+y o+k+e+e+d+y s+h+e+d+y q+o+k+y	source-symbol stream
f84v.9	f84v.9|P02	cseol qolchey okeedy saiin okeedy chkeedy	c+s+e+o+l q+o+l+c+h+e+y o+k+e+e+d+y s+a+i+i+n o+k+e+e+d+y c+h+k+e+e+d+y	source-symbol stream
f85r1.1	f85r1.1|P01	pdsheody shdol shey otchdy dshedy soeeedy dchefoey sair shedy sodair shey	p+d+s+h+e+o+d+y s+h+d+o+l s+h+e+y o+t+c+h+d+y d+s+h+e+d+y s+o+e+e+e+d+y d+c+h+e+f+o+e+y s+a+i+r s+h+e+d+y s+o+d+a+i+r s+h+e+y	source-symbol stream
f85r1.10	f85r1.10|P02	dair chokaiin cheod cheolkeedy	d+a+i+r c+h+o+k+a+i+i+n c+h+e+o+d c+h+e+o+l+k+e+e+d+y	source-symbol stream
f85r1.11	f85r1.11|P02	pdar ol shdair qopcheedy dal chdal chor shefshoro raiin dalor aiin opakam	p+d+a+r o+l s+h+d+a+i+r q+o+p+c+h+e+e+d+y d+a+l c+h+d+a+l c+h+o+r s+h+e+f+s+h+o+r+o r+a+i+i+n d+a+l+o+r a+i+i+n o+p+a+k+a+m	source-symbol stream
f85r1.12	f85r1.12|P02	tdain okeody lchdy lkor oeeseary dar shedaiin oto daiin dxar am	t+d+a+i+n o+k+e+o+d+y l+c+h+d+y l+k+o+r o+e+e+s+e+a+r+y d+a+r s+h+e+d+a+i+i+n o+t+o d+a+i+i+n d+x+a+r a+m	source-symbol stream
f85r1.13	f85r1.13|P02	rsheodor qoctho kar okaiin ykeeeody qotal ol s aiin ol daldy shody	r+s+h+e+o+d+o+r q+o+c+t+h+o k+a+r o+k+a+i+i+n y+k+e+e+e+o+d+y q+o+t+a+l o+l s a+i+i+n o+l d+a+l+d+y s+h+o+d+y	source-symbol stream
f85r1.14	f85r1.14|P02	daror sheedy keody oteody sar aiin cheedy otaiin dar al odaiiin	d+a+r+o+r s+h+e+e+d+y k+e+o+d+y o+t+e+o+d+y s+a+r a+i+i+n c+h+e+e+d+y o+t+a+i+i+n d+a+r a+l o+d+a+i+i+i+n	source-symbol stream
f85r1.15	f85r1.15|P01	qokeeodaiin chey okaiin okal al dl sheokey cheokaiin ol keeo dal olky	q+o+k+e+e+o+d+a+i+i+n c+h+e+y o+k+a+i+i+n o+k+a+l a+l d+l s+h+e+o+k+e+y c+h+e+o+k+a+i+i+n o+l k+e+e+o d+a+l o+l+k+y	source-symbol stream
f85r1.16	f85r1.16|P02	shoiin qokar okary cheey	s+h+o+i+i+n q+o+k+a+r o+k+a+r+y c+h+e+e+y	source-symbol stream
f85r1.17	f85r1.17|P02	polky shey olkedaiin shor cphedy dair shcphhy ofchey shtor aiin sham	p+o+l+k+y s+h+e+y o+l+k+e+d+a+i+i+n s+h+o+r c+p+h+e+d+y d+a+i+r s+h+c+p+h+h+y o+f+c+h+e+y s+h+t+o+r a+i+i+n s+h+a+m	source-symbol stream
f85r1.18	f85r1.18|P02	olkeey otchey qokedy qodaiin chcthihy checphey otshey qokshey schdy dam	o+l+k+e+e+y o+t+c+h+e+y q+o+k+e+d+y q+o+d+a+i+i+n c+h+c+t+h+i+h+y c+h+e+c+p+h+e+y o+t+s+h+e+y q+o+k+s+h+e+y s+c+h+d+y d+a+m	source-symbol stream
