event_id	case_id	page	record	statement_id	source_instruction_de	semantic_component_parse	invariant_command_de	command_card_candidates	card_selection_mode	card_selection_reason	selected_card_no	observed_card_no	desk	all_licensed_surfaces	desk_surface_candidates	surface_selection_mode	local_exemplar_needed	selected_surface	surface_roundtrip
E349	C4	f83r	B4	B4-S014	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: setze nur die Angaben. Angaben: Ansatz | dies | Gang · Durchlass · kurz · dies | Lauf · dies; Schritt schließen.	Y	ARBEITSPOSTEN	PROC019	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC019	PROC019	S_STATION_DESK	chey|chy|dy|shy|sy|y	chey|chy|dy|shy|sy|y	LOCAL_EXEMPLAR_REQUIRED	YES	chey	YES
E350	C4	f83r	B4	B4-S014	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: setze nur die Angaben. Angaben: Ansatz | dies | Gang · Durchlass · kurz · dies | Lauf · dies; Schritt schließen.	O+CKH+E+Y	ARBEITSGANG · DURCHLASSKANAL · KURZ · ARBEITSPOSTEN	PROC161	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC161	PROC161	S_STATION_DESK	qockhey	qockhey	UNIQUE_CARD_SURFACE	NO	qockhey	YES
E351	C4	f83r	B4	B4-S014	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: setze nur die Angaben. Angaben: Ansatz | dies | Gang · Durchlass · kurz · dies | Lauf · dies; Schritt schließen.	AIR+Y+DY	FLUESSIGKEITSLAUF · ARBEITSPOSTEN; SCHLUSS	PROC162	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC162	PROC162	S_STATION_DESK	dairydy	dairydy	UNIQUE_CARD_SURFACE	NO	dairydy	YES
E352	C4	f83r	B4	B4-S015	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: gib einen Teil hinein → stehen lassen → dosiert zugeben → ablaufen lassen → auffangen → abführen + überführen.	OK+AIN	ANSETZEN · PORTION	PROC080	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC080	PROC080	S_STATION_DESK	okain|qokain	okain|qokain	LOCAL_EXEMPLAR_REQUIRED	YES	qokain	YES
E353	C4	f83r	B4	B4-S015	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: gib einen Teil hinein → stehen lassen → dosiert zugeben → ablaufen lassen → auffangen → abführen + überführen.	SH+EE+Y	HALTEN · LANG · ARBEITSPOSTEN	PROC031|PROC157	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC031	PROC031	S_STATION_DESK	cheey|shey	shey	DESK_RULE_UNIQUE	NO	shey	YES
E354	C4	f83r	B4	B4-S015	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: gib einen Teil hinein → stehen lassen → dosiert zugeben → ablaufen lassen → auffangen → abführen + überführen.	K+AIN	ZUDOSIEREN · PORTION	PROC069	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC069	PROC069	S_STATION_DESK	chkain|kain	chkain|kain	LOCAL_EXEMPLAR_REQUIRED	YES	kain	YES
E355	C4	f83r	B4	B4-S015	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: gib einen Teil hinein → stehen lassen → dosiert zugeben → ablaufen lassen → auffangen → abführen + überführen.	CH+CKH+AL	ABNEHMEN · DURCHLASSKANAL · ZIELSTELLE	PROC163	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC163	PROC163	S_STATION_DESK	chckhal	chckhal	UNIQUE_CARD_SURFACE	NO	chckhal	YES
E356	C4	f83r	B4	B4-S015	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: gib einen Teil hinein → stehen lassen → dosiert zugeben → ablaufen lassen → auffangen → abführen + überführen.	SOLK+E+Y	AUFFANGEN · KURZ · ARBEITSPOSTEN	PROC164	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC164	PROC164	S_STATION_DESK	solkey	solkey	UNIQUE_CARD_SURFACE	NO	solkey	YES
E357	C4	f83r	B4	B4-S015	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: gib einen Teil hinein → stehen lassen → dosiert zugeben → ablaufen lassen → auffangen → abführen + überführen.	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	PROC120	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC120	PROC120	S_STATION_DESK	lchedy	lchedy	UNIQUE_CARD_SURFACE	NO	lchedy	YES
E358	C4	f83r	B4	B4-S016	Setze mehrfach beschickter konzentrierter Pflanzenauszug an rechte Hauptstation mit S-Lauf und Mehrarmknoten ein. Therapeutische Lesung: Bildort: rechte Hauptstation mit S-Lauf und Mehrarmknoten. Arbeitsfolge: dosiert zugeben → zuführen → absetzen lassen. Angaben: Ziel.	OL+K+AIN	FORTSETZEN · ZUDOSIEREN · PORTION	PROC070	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC070	PROC070	S_STATION_DESK	olkain|qolkain	olkain|qolkain	LOCAL_EXEMPLAR_REQUIRED	YES	qolkain	YES
E359	C4	f83r	B4	B4-S016	Setze mehrfach beschickter konzentrierter Pflanzenauszug an rechte Hauptstation mit S-Lauf und Mehrarmknoten ein. Therapeutische Lesung: Bildort: rechte Hauptstation mit S-Lauf und Mehrarmknoten. Arbeitsfolge: dosiert zugeben → zuführen → absetzen lassen. Angaben: Ziel.	AL	ZIELSTELLE	PROC055	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC055	PROC055	S_STATION_DESK	al|chal|cheal|dal|sal|tal	al|chal|cheal|dal|sal|tal	LOCAL_EXEMPLAR_REQUIRED	YES	dal	YES
E360	C4	f83r	B4	B4-S016	Setze mehrfach beschickter konzentrierter Pflanzenauszug an rechte Hauptstation mit S-Lauf und Mehrarmknoten ein. Therapeutische Lesung: Bildort: rechte Hauptstation mit S-Lauf und Mehrarmknoten. Arbeitsfolge: dosiert zugeben → zuführen → absetzen lassen. Angaben: Ziel.	K+AR	ZUDOSIEREN · VORRAT	PROC165	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC165	PROC165	S_STATION_DESK	skar	skar	UNIQUE_CARD_SURFACE	NO	skar	YES
E361	C4	f83r	B4	B4-S016	Setze mehrfach beschickter konzentrierter Pflanzenauszug an rechte Hauptstation mit S-Lauf und Mehrarmknoten ein. Therapeutische Lesung: Bildort: rechte Hauptstation mit S-Lauf und Mehrarmknoten. Arbeitsfolge: dosiert zugeben → zuführen → absetzen lassen. Angaben: Ziel.	SHED+DY	ABSETZEN; SCHLUSS	PROC078	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC078	PROC078	S_STATION_DESK	cheedy|shedy|tedy	cheedy|shedy|tedy	LOCAL_EXEMPLAR_REQUIRED	YES	shedy	YES
E362	C5	f83r	B5	B5-S001	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: führe zur nächsten Station.	OT+CHD+DY	DANACH · UMSETZEN; SCHLUSS	PROC145|PROC166	CONTEXT_RULE_TO_CARD	SR08_EXCEPTION	PROC166	PROC166	S_STATION_DESK	otchdy	otchdy	UNIQUE_CARD_SURFACE	NO	otchdy	YES
E363	C5	f83r	B5	B5-S002	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: einsetzen + überführen.	OK+CHD+DY	ANSETZEN · UMSETZEN; SCHLUSS	PROC082|PROC091	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC082	PROC082	S_STATION_DESK	qokchdy	qokchdy	UNIQUE_CARD_SURFACE	NO	qokchdy	YES
E364	C5	f83r	B5	B5-S003	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	SHED+AL	ABSETZEN · ZIELSTELLE	PROC142	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC142	PROC142	S_STATION_DESK	shedal	shedal	UNIQUE_CARD_SURFACE	NO	shedal	YES
E365	C5	f83r	B5	B5-S003	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	AL	ZIELSTELLE	PROC055	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC055	PROC055	S_STATION_DESK	al|chal|cheal|dal|sal|tal	al|chal|cheal|dal|sal|tal	LOCAL_EXEMPLAR_REQUIRED	YES	dal	YES
E366	C5	f83r	B5	B5-S003	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	OL	FORTSETZEN	PROC013|PROC115	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC013	PROC013	S_STATION_DESK	cheol|chol|ol|qol|sol|tol	cheol|ol|sol|tol	LOCAL_EXEMPLAR_REQUIRED	YES	cheol	YES
E367	C5	f83r	B5	B5-S003	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	L+OL	WEITERLEITEN · FORTSETZEN	PROC167	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC167	PROC167	S_STATION_DESK	lol	lol	UNIQUE_CARD_SURFACE	NO	lol	YES
E368	C5	f83r	B5	B5-S003	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	CHD+AL	UMSETZEN · ZIELSTELLE	PROC168	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC168	PROC168	S_STATION_DESK	chdal	chdal	UNIQUE_CARD_SURFACE	NO	chdal	YES
E369	C5	f83r	B5	B5-S003	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	AIIN	SOLLMASS	PROC009	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC009	PROC009	S_STATION_DESK	aiin|chaiin|daiin|saiin|taiin	aiin|chaiin|daiin|saiin|taiin	LOCAL_EXEMPLAR_REQUIRED	YES	aiin	YES
E370	C5	f83r	B5	B5-S003	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	OL	FORTSETZEN	PROC013|PROC115	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC013	PROC013	S_STATION_DESK	cheol|chol|ol|qol|sol|tol	cheol|ol|sol|tol	LOCAL_EXEMPLAR_REQUIRED	YES	sol	YES
E371	C5	f83r	B5	B5-S003	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	DA+IIN	ZWEITMARKER · ARBEITSSTUFE	PROC169	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC169	PROC169	S_STATION_DESK	daiiin	daiiin	UNIQUE_CARD_SURFACE	NO	daiiin	YES
E372	C5	f83r	B5	B5-S003	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	CHD+Y	UMSETZEN · ARBEITSPOSTEN	PROC042|PROC133	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC042	PROC042	S_STATION_DESK	chdy|chedy	chdy|chedy	LOCAL_EXEMPLAR_REQUIRED	YES	chedy	YES
