case_id	surface	page	locus	token_index	section	hand	line_position	reader_status	composition	quality_core	state_card	default_de	ol_function	context_mode	contextual_renderer_de	head_policy	degree_expression_id	degree_roman	visible_part_surface	visible_part_role	local_materia_surface	local_materia_gloss_de	local_materia_offset	all_local_materia_neighbors	left_surface	left_gloss_de	right_surface	right_gloss_de	old_generic_gloss_de	rejected_universal_default_de	live_rival_de	decision	surface_line
G685-O0428	shol	f44v	f44v.8	4	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Blatt-/Krautgut, Menge/Klasse III: feucht	LOCAL_CANDIDATE:cthaiin	NONE	NONE	NONE	NONE	cthaiin	Blatt-/Krautgut, Menge/Klasse III	-2	-2:cthaiin=Blatt-/Krautgut, Menge/Klasse III	odaiin	Zubereitungsdosis III	shey	feucht in der Mitte des Grades	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	tsheody cthaiin odaiin shol shey cthy ykoda ol
G685-O0429	shol	f46r	f46r.13	3	H	2	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	akaiin	heiße Rohstoffportion, Stufe III	okeey	heißer Ansatz am Ende des Grades	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ar akaiin shol okeey chol dar ols lain y
G685-O0430	shol	f46r	f46r.15	2	H	2	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qokar	heiße Drogenfraktion I	kal	Rohstoffklasse I, heiß am Gradanfang	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qokar shol kal alkeody
G685-O0431	shol	f46r	f46r.7	2	H	2	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	xol	OPEN	qokaiin	heiß, Grad III	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	xol shol qokaiin ytchdy qokchdy s ar chdy cthy otedy chedy qokar chcthy m
G685-O0432	shol	f46r	f46r.9	5	H	2	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Blütenfraktion bis zur Mittelstufe trocknen und abschließen: feucht	LOCAL_CANDIDATE:fchedy	NONE	NONE	NONE	NONE	fchedy	Blütenfraktion bis zur Mittelstufe trocknen und abschließen	-2	-2:fchedy=Blütenfraktion bis zur Mittelstufe trocknen und abschließen	dyfchdy	OPEN	kees	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	tshdy shdy fchedy dyfchdy shol kees ytaly fchdy dy karal shky yty dardam
G685-O0433	shol	f47r	f47r.1	4	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	feucht, Grad III; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E091	III	NONE	NONE	NONE	NONE	0	NONE	sheaiin	OPEN	daiin	Grad-/Maßwert III	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	chair oly sheaiin shol daiin chdy
G685-O0434	shol	f47r	f47r.6	5	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chol	trocken; nominal trockenes Gut/Material	aiin	Menge III	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	folr chey so chol shol aiin shol shol chdy cholol
G685-O0435	shol	f47r	f47r.6	7	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	aiin	Menge III	shol	feucht; nominal feuchtes Gut/Material	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	folr chey so chol shol aiin shol shol chdy cholol
G685-O0436	shol	f47r	f47r.6	8	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	shol	feucht; nominal feuchtes Gut/Material	chdy	trocken am Anfang des Grades, abgeschlossen	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	folr chey so chol shol aiin shol shol chdy cholol
G685-O0437	shol	f47v	f47v.3	1	H	1	FIRST	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	<START>	OPEN	char	Trockenfraktion I	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shol char oteol dor otchol chkchy daiin
G685-O0438	shol	f48r	f48r.8	2	H	5	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	otchdain	OPEN	oteol	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	otchdain shol oteol oteoly ykeey dam dr
G685-O0439	shol	f49r	f49r.1	4	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Blüten-/Fruchtstand; reproduktiver Teil: feucht	LOCAL_CANDIDATE:shor	NONE	NONE	NONE	NONE	shor	Blüten-/Fruchtstand; reproduktiver Teil	-1	-1:shor=Blüten-/Fruchtstand; reproduktiver Teil	shor	Blüten-/Fruchtstand; reproduktiver Teil	shtchy	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	pychol dy shor shol shtchy shorpchor opchor shor kchy
G685-O0440	shol	f49r	f49r.21	4	H	1	LAST	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	ety	gekühlt	<END>	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	odcho chor ety shol
G685-O0441	shol	f49v	f49v.10	1	H	1	FIRST	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	<START>	OPEN	shodaiin	drei Dosen Feuchtansatz	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shol shodaiin qotchar
G685-O0442	shol	f49v	f49v.2	2	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	kshor	OPEN	cphokchol	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	kshor shol cphokchol chy
G685-O0443	shol	f49v	f49v.28	2	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	fchochor	OPEN	tchol	kalt-trockenes Drogenmaterial	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	fchochor shol tchol opcheodal dchsy chotchy
G685-O0444	shol	f4r	f4r.2	2	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge: feucht	LOCAL_CANDIDATE:cthol	NONE	NONE	NONE	NONE	cthol	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	+2:cthol=CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	dchor	abgemessener Pflanzenteil	shol	feucht; nominal feuchtes Gut/Material	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dchor shol shol cthol shtchy chaiin s choraiin chom
G685-O0445	shol	f4r	f4r.2	3	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge: feucht	LOCAL_CANDIDATE:cthol	NONE	NONE	NONE	NONE	cthol	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	+1:cthol=CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	shol	feucht; nominal feuchtes Gut/Material	cthol	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dchor shol shol cthol shtchy chaiin s choraiin chom
G685-O0446	shol	f4r	f4r.8	2	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Blüten-/Fruchtstand; reproduktiver Teil: feucht	LOCAL_CANDIDATE:shor	NONE	NONE	NONE	NONE	shor	Blüten-/Fruchtstand; reproduktiver Teil	-1	-1:shor=Blüten-/Fruchtstand; reproduktiver Teil	shor	Blüten-/Fruchtstand; reproduktiver Teil	shol	feucht; nominal feuchtes Gut/Material	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shor shol shol cthy cpholdy
G685-O0447	shol	f4r	f4r.8	3	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Blüten-/Fruchtstand; reproduktiver Teil: feucht	LOCAL_CANDIDATE:shor	NONE	NONE	NONE	NONE	shor	Blüten-/Fruchtstand; reproduktiver Teil	-2	-2:shor=Blüten-/Fruchtstand; reproduktiver Teil	shol	feucht; nominal feuchtes Gut/Material	cthy	CTH-Drogenmaterial	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shor shol shol cthy cpholdy
G685-O0448	shol	f51r	f51r.10	6	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	kchey	heiß und trocken in der Mitte des Grades	okam	ein Maß heißen Ansatzes	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ykchol dor shey qokeol kchey shol okam
G685-O0449	shol	f53v	f53v.2	5	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	shom	OPEN	cthy	CTH-Drogenmaterial	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	okeey daiin sheekol shom shol cthy dchom do
G685-O0450	shol	f56r	f56r.9	3	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	kchol	erhitztes Trockengut	chotchey	Trockenansatz kalt bis zur Mittelstufe nachtrocknen	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	tchoky kchol shol chotchey tchol
G685-O0451	shol	f56v	f56v.1	2	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	kcheat	OPEN	chey	trocken in der Mitte des Grades	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	kcheat shol chey qokoiin shor qotcheol choror
G685-O0452	shol	f56v	f56v.13	5	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	feucht, Grad III; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E107	III	NONE	NONE	NONE	NONE	0	NONE	sho	feuchter Ansatz	daiin	Grad-/Maßwert III	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ykor aiin chorol sho shol daiin
G685-O0453	shol	f56v	f56v.7	3	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chol	trocken; nominal trockenes Gut/Material	chol	trocken; nominal trockenes Gut/Material	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	kchokchy chol shol chol otchyd
G685-O0454	shol	f58r	f58r.18	2	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	darar	OPEN	cholraly	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	darar shol cholraly cholaiin odaiin chaly dalar aiin okal otal
G685-O0455	shol	f58r	f58r.23	1	S	3	FIRST	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	<START>	OPEN	aleedy	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shol aleedy chotar okeal sheody qokalchar otal choky sar
G685-O0456	shol	f58r	f58r.35	6	S	3	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	ckhol	OPEN	ar	Drogenfraktion I	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dtos sheol qokor sharal ckhol shol ar aiin sheoctham
G685-O0457	shol	f58v	f58v.11	2	S	3	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	tchol	kalt-trockenes Drogenmaterial	tor	kalte Drogenportion	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	tchol shol tor qokair or y ykaiin dory okaiir chodaiin otals
G685-O0458	shol	f58v	f58v.31	7	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qokal	Rohstoffklasse I, heiß am Gradanfang	qokain	heiß, Grad II	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	tcheor chor kar okal qokeey qokal shol qokain ar oetalchg
G685-O0459	shol	f5v	f5v.4	5	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_WITH_VISIBLE_PART_HEAD	Blatt-/Krautteilform: feucht, Grad III	VISIBLE_PART:cthor	G630-E112	III	cthor	BLATT_KRAUTTEIL_FAMILY	cthor	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	2	+2:cthor=Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	ykoiin	OPEN	daiin	Grad-/Maßwert III	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qotor shees otol ykoiin shol daiin cthor okch y taiin
G685-O0460	shol	f66r	f66r.70	9	T	5	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	sheol	feuchtes Material	kedy	heiß in der Mitte des Grades, abgeschlossen	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	todeeey keody chdy keody shedy shekeefy chdy sheol shol kedy daly
