audit_id	attachment_id	physical_page	register	statement_id	event_id	locus	surface_card	component_recipe	focus_core	focus_value_de	focus_family	focus_atom_ordinal	local_head_configuration	nearest_left_core	nearest_left_value_de	nearest_left_atom_ordinal	left_distance	nearest_right_core	nearest_right_value_de	nearest_right_atom_ordinal	right_distance	existing_trace_token	existing_target_de	active_head_before_de	strict_rule_branch	strict_expected_side	strict_expected_core	strict_expected_value_de	strict_rule_verdict	strict_reason_de	safe_rule_branch	safe_decision	safe_target_core	safe_target_value_de	safe_trace_match	safe_reason_de
EDG03222	SA03222	f82r	BIOLOGICAL	P1009-S495	P912-E1365	f82r.30	lshedy	L+SH+E+DY	E	GRAD I	GRADE	3	LEFT_ONLY	SH	HALTEN	2	1	NONE	NONE	NONE	NONE	GRAD I→HALTEN	HALTEN	SETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03223	SA03223	f82r	BIOLOGICAL	P1009-S496	P912-E1366	f82r.30	qokeedy	OK+EE+DY	EE	GRAD II	GRADE	2	LEFT_ONLY	OK	SETZEN	1	1	NONE	NONE	NONE	NONE	GRAD II→SETZEN	SETZEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	OK	SETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	OK	SETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03224	SA03224	f82r	BIOLOGICAL	P1009-S497	P912-E1368	f82r.31	cheol	CH+E+O+L	E	GRAD I	GRADE	2	LEFT_ONLY	CH	NEHMEN	1	1	NONE	NONE	NONE	NONE	GRAD I→NEHMEN	NEHMEN	MARKIEREN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03225	SA03225	f82r	BIOLOGICAL	P1009-S497	P912-E1368	f82r.31	cheol	CH+E+O+L	L	VERBINDUNG	RELATION	4	LEFT_ONLY	CH	NEHMEN	1	3	NONE	NONE	NONE	NONE	VERBINDUNG→NEHMEN	NEHMEN	MARKIEREN	L_AIR_NO_RIGHT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	L_AIR_LEFT_FALLBACK_NO_RIGHT	LEFT_FALLBACK	CH	NEHMEN	MATCH	Ein rechter Kopf fehlt; der laufende linke Kopf liefert den örtlichen Rückfall ohne neue Richtung.
EDG03226	SA03226	f82r	BIOLOGICAL	P1009-S497	P912-E1370	f82r.31	rsheedy	R+SH+EE+D_ADDR+Y	EE	GRAD II	GRADE	3	LEFT_ONLY	SH	HALTEN	2	1	NONE	NONE	NONE	NONE	GRAD II→HALTEN	HALTEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03227	SA03227	f82r	BIOLOGICAL	P1009-S497	P912-E1370	f82r.31	rsheedy	R+SH+EE+D_ADDR+Y	Y	AKTIVER POSTEN	ARGUMENT	5	LEFT_ONLY	SH	HALTEN	2	3	NONE	NONE	NONE	NONE	AKTIVER POSTEN→HALTEN	HALTEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03228	SA03228	f82r	BIOLOGICAL	P1009-S497	P912-E1371	f82r.31	lchedy	L+CHD+DY	L	VERBINDUNG	RELATION	1	RIGHT_ONLY	NONE	NONE	NONE	NONE	CHD	UMSETZEN	2	1	VERBINDUNG→UMSETZEN	UMSETZEN	MARKIEREN	L_AIR_RIGHT_FRAME	RIGHT	CHD	UMSETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	L_AIR_LOCAL_RIGHT	RIGHT	CHD	UMSETZEN	MATCH	VERBINDUNG/LAUF rahmt den nächsten rechten Kopf.
EDG03229	SA03229	f82r	BIOLOGICAL	P1009-S498	P912-E1372	f82r.31	qoty	OT+Y	Y	AKTIVER POSTEN	ARGUMENT	2	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	AKTIVER POSTEN→NEHMEN	NEHMEN	NONE	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG03230	SA03230	f82r	BIOLOGICAL	P1009-S498	P912-E1373	f82r.31	lcheeor	L+CH+EE+OR	L	VERBINDUNG	RELATION	1	RIGHT_ONLY	NONE	NONE	NONE	NONE	CH	NEHMEN	2	1	VERBINDUNG→NEHMEN	NEHMEN	NONE	L_AIR_RIGHT_FRAME	RIGHT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	L_AIR_LOCAL_RIGHT	RIGHT	CH	NEHMEN	MATCH	VERBINDUNG/LAUF rahmt den nächsten rechten Kopf.
EDG03231	SA03231	f82r	BIOLOGICAL	P1009-S498	P912-E1373	f82r.31	lcheeor	L+CH+EE+OR	EE	GRAD II	GRADE	3	LEFT_ONLY	CH	NEHMEN	2	1	NONE	NONE	NONE	NONE	GRAD II→NEHMEN	NEHMEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03232	SA03232	f82r	BIOLOGICAL	P1009-S498	P912-E1373	f82r.31	lcheeor	L+CH+EE+OR	OR	EINHEIT	ARGUMENT	4	LEFT_ONLY	CH	NEHMEN	2	2	NONE	NONE	NONE	NONE	EINHEIT→NEHMEN	NEHMEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03233	SA03233	f82r	BIOLOGICAL	P1009-S498	P912-E1374	f82r.31	qokain	OK+AIN	AIN	ANTEIL	ARGUMENT	2	LEFT_ONLY	OK	SETZEN	1	1	NONE	NONE	NONE	NONE	ANTEIL→SETZEN	SETZEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	OK	SETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	OK	SETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03234	SA03234	f82r	BIOLOGICAL	P1009-S498	P912-E1375	f82r.31	cheedy	CH+EE+D_ADDR+Y	EE	GRAD II	GRADE	2	LEFT_ONLY	CH	NEHMEN	1	1	NONE	NONE	NONE	NONE	GRAD II→NEHMEN	NEHMEN	SETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03235	SA03235	f82r	BIOLOGICAL	P1009-S498	P912-E1375	f82r.31	cheedy	CH+EE+D_ADDR+Y	Y	AKTIVER POSTEN	ARGUMENT	4	LEFT_ONLY	CH	NEHMEN	1	3	NONE	NONE	NONE	NONE	AKTIVER POSTEN→NEHMEN	NEHMEN	SETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03236	SA03236	f82r	BIOLOGICAL	P1009-S498	P912-E1376	f82r.31	lched	L+CHD	L	VERBINDUNG	RELATION	1	RIGHT_ONLY	NONE	NONE	NONE	NONE	CHD	UMSETZEN	2	1	VERBINDUNG→UMSETZEN	UMSETZEN	NEHMEN	L_AIR_RIGHT_FRAME	RIGHT	CHD	UMSETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	L_AIR_LOCAL_RIGHT	RIGHT	CHD	UMSETZEN	MATCH	VERBINDUNG/LAUF rahmt den nächsten rechten Kopf.
EDG03237	SA03237	f82r	BIOLOGICAL	P1009-S498	P912-E1377	f82r.32	taiin	T+AIIN	AIIN	WERT	ARGUMENT	2	LEFT_ONLY	T	EINSTELLEN	1	1	NONE	NONE	NONE	NONE	WERT→EINSTELLEN	EINSTELLEN	UMSETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	T	EINSTELLEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	T	EINSTELLEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03238	SA03238	f82r	BIOLOGICAL	P1009-S498	P912-E1378	f82r.32	shedaiin	SH+E+AIIN	E	GRAD I	GRADE	2	LEFT_ONLY	SH	HALTEN	1	1	NONE	NONE	NONE	NONE	GRAD I→HALTEN	HALTEN	EINSTELLEN	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03239	SA03239	f82r	BIOLOGICAL	P1009-S498	P912-E1378	f82r.32	shedaiin	SH+E+AIIN	AIIN	WERT	ARGUMENT	3	LEFT_ONLY	SH	HALTEN	1	2	NONE	NONE	NONE	NONE	WERT→HALTEN	HALTEN	EINSTELLEN	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03240	SA03240	f82r	BIOLOGICAL	P1009-S498	P912-E1379	f82r.32	chckhey	CH+CH+K+E+Y	E	GRAD I	GRADE	4	LEFT_ONLY	K	GEBEN	3	1	NONE	NONE	NONE	NONE	GRAD I→GEBEN	GEBEN	HALTEN	NON_L_AIR_CLOSE_LEFT	LEFT	K	GEBEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	K	GEBEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03241	SA03241	f82r	BIOLOGICAL	P1009-S498	P912-E1379	f82r.32	chckhey	CH+CH+K+E+Y	Y	AKTIVER POSTEN	ARGUMENT	5	LEFT_ONLY	K	GEBEN	3	2	NONE	NONE	NONE	NONE	AKTIVER POSTEN→GEBEN	GEBEN	HALTEN	NON_L_AIR_CLOSE_LEFT	LEFT	K	GEBEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	K	GEBEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03242	SA03242	f82r	BIOLOGICAL	P1009-S498	P912-E1380	f82r.32	lchey	L+Y	L	VERBINDUNG	RELATION	1	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	VERBINDUNG→NEHMEN	NEHMEN	NEHMEN	L_AIR_NO_RIGHT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG03243	SA03243	f82r	BIOLOGICAL	P1009-S498	P912-E1380	f82r.32	lchey	L+Y	Y	AKTIVER POSTEN	ARGUMENT	2	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	AKTIVER POSTEN→NEHMEN	NEHMEN	NEHMEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG03244	SA03244	f82r	BIOLOGICAL	P1009-S498	P912-E1381	f82r.32	lcheckhy	L+CH+K+Y	L	VERBINDUNG	RELATION	1	RIGHT_ONLY	NONE	NONE	NONE	NONE	CH	NEHMEN	2	1	VERBINDUNG→NEHMEN	NEHMEN	NEHMEN	L_AIR_RIGHT_FRAME	RIGHT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	L_AIR_LOCAL_RIGHT	RIGHT	CH	NEHMEN	MATCH	VERBINDUNG/LAUF rahmt den nächsten rechten Kopf.
EDG03245	SA03245	f82r	BIOLOGICAL	P1009-S498	P912-E1381	f82r.32	lcheckhy	L+CH+K+Y	Y	AKTIVER POSTEN	ARGUMENT	4	LEFT_ONLY	K	GEBEN	3	1	NONE	NONE	NONE	NONE	AKTIVER POSTEN→GEBEN	GEBEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	K	GEBEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	K	GEBEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03246	SA03246	f82r	BIOLOGICAL	P1009-S498	P912-E1382	f82r.32	sheey	SH+EE+Y	EE	GRAD II	GRADE	2	LEFT_ONLY	SH	HALTEN	1	1	NONE	NONE	NONE	NONE	GRAD II→HALTEN	HALTEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03247	SA03247	f82r	BIOLOGICAL	P1009-S498	P912-E1382	f82r.32	sheey	SH+EE+Y	Y	AKTIVER POSTEN	ARGUMENT	3	LEFT_ONLY	SH	HALTEN	1	2	NONE	NONE	NONE	NONE	AKTIVER POSTEN→HALTEN	HALTEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03248	SA03248	f82r	BIOLOGICAL	P1009-S498	P912-E1383	f82r.32	lr	L+R	L	VERBINDUNG	RELATION	1	RIGHT_ONLY	NONE	NONE	NONE	NONE	R	MARKIEREN	2	1	VERBINDUNG→MARKIEREN	MARKIEREN	HALTEN	L_AIR_RIGHT_FRAME	RIGHT	R	MARKIEREN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	L_AIR_LOCAL_RIGHT	RIGHT	R	MARKIEREN	MATCH	VERBINDUNG/LAUF rahmt den nächsten rechten Kopf.
EDG03249	SA03249	f82r	BIOLOGICAL	P1009-S498	P912-E1384	f82r.32	chey	Y	Y	AKTIVER POSTEN	ARGUMENT	1	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	AKTIVER POSTEN→MARKIEREN	MARKIEREN	MARKIEREN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG03250	SA03250	f82r	BIOLOGICAL	P1009-S498	P912-E1385	f82r.32	rain	R+AIN	AIN	ANTEIL	ARGUMENT	2	LEFT_ONLY	R	MARKIEREN	1	1	NONE	NONE	NONE	NONE	ANTEIL→MARKIEREN	MARKIEREN	MARKIEREN	NON_L_AIR_CLOSE_LEFT	LEFT	R	MARKIEREN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	R	MARKIEREN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03251	SA03251	f82r	BIOLOGICAL	P1009-S498	P912-E1386	f82r.33	sain	S+AIN	AIN	ANTEIL	ARGUMENT	2	LEFT_ONLY	S	WÄHLEN	1	1	NONE	NONE	NONE	NONE	ANTEIL→WÄHLEN	WÄHLEN	MARKIEREN	NON_L_AIR_CLOSE_LEFT	LEFT	S	WÄHLEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	S	WÄHLEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03252	SA03252	f82r	BIOLOGICAL	P1009-S498	P912-E1388	f82r.33	cheol	CH+E+O+L	E	GRAD I	GRADE	2	LEFT_ONLY	CH	NEHMEN	1	1	NONE	NONE	NONE	NONE	GRAD I→NEHMEN	NEHMEN	WÄHLEN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03253	SA03253	f82r	BIOLOGICAL	P1009-S498	P912-E1388	f82r.33	cheol	CH+E+O+L	L	VERBINDUNG	RELATION	4	LEFT_ONLY	CH	NEHMEN	1	3	NONE	NONE	NONE	NONE	VERBINDUNG→NEHMEN	NEHMEN	WÄHLEN	L_AIR_NO_RIGHT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	L_AIR_LEFT_FALLBACK_NO_RIGHT	LEFT_FALLBACK	CH	NEHMEN	MATCH	Ein rechter Kopf fehlt; der laufende linke Kopf liefert den örtlichen Rückfall ohne neue Richtung.
EDG03254	SA03254	f82r	BIOLOGICAL	P1009-S498	P912-E1389	f82r.33	ey	E+Y	E	GRAD I	GRADE	1	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	GRAD I→NEHMEN	NEHMEN	NEHMEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG03255	SA03255	f82r	BIOLOGICAL	P1009-S498	P912-E1389	f82r.33	ey	E+Y	Y	AKTIVER POSTEN	ARGUMENT	2	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	AKTIVER POSTEN→NEHMEN	NEHMEN	NEHMEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG03256	SA03256	f82r	BIOLOGICAL	P1009-S498	P912-E1390	f82r.33	cheor	CH+E+O+R	E	GRAD I	GRADE	2	BOTH	CH	NEHMEN	1	1	R	MARKIEREN	4	2	GRAD I→NEHMEN	NEHMEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_LEFT_CLOSER	LEFT	CH	NEHMEN	MATCH	Argument/Grad nimmt den näheren Kopf; links ist näher.
EDG03257	SA03257	f82r	BIOLOGICAL	P1009-S498	P912-E1391	f82r.33	chey	Y	Y	AKTIVER POSTEN	ARGUMENT	1	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	AKTIVER POSTEN→NEHMEN	NEHMEN	NEHMEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG03258	SA03258	f83r	BIOLOGICAL	P1009-S499	P912-E1404	f83r.1	tchedy	T+CHD+Y	Y	AKTIVER POSTEN	ARGUMENT	3	LEFT_ONLY	CHD	UMSETZEN	2	1	NONE	NONE	NONE	NONE	AKTIVER POSTEN→UMSETZEN	UMSETZEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	CHD	UMSETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CHD	UMSETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03259	SA03259	f83r	BIOLOGICAL	P1009-S499	P912-E1405	f83r.1	lpchedy	L+P+CHD+Y	L	VERBINDUNG	RELATION	1	RIGHT_ONLY	NONE	NONE	NONE	NONE	P	EINSETZEN	2	1	VERBINDUNG→EINSETZEN	EINSETZEN	EINSTELLEN	L_AIR_RIGHT_FRAME	RIGHT	P	EINSETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	L_AIR_LOCAL_RIGHT	RIGHT	P	EINSETZEN	MATCH	VERBINDUNG/LAUF rahmt den nächsten rechten Kopf.
EDG03260	SA03260	f83r	BIOLOGICAL	P1009-S499	P912-E1405	f83r.1	lpchedy	L+P+CHD+Y	Y	AKTIVER POSTEN	ARGUMENT	4	LEFT_ONLY	CHD	UMSETZEN	3	1	NONE	NONE	NONE	NONE	AKTIVER POSTEN→UMSETZEN	UMSETZEN	EINSTELLEN	NON_L_AIR_CLOSE_LEFT	LEFT	CHD	UMSETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CHD	UMSETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03261	SA03261	f83r	BIOLOGICAL	P1009-S499	P912-E1406	f83r.1	opedy	O+P+E+DY	E	GRAD I	GRADE	3	LEFT_ONLY	P	EINSETZEN	2	1	NONE	NONE	NONE	NONE	GRAD I→EINSETZEN	EINSETZEN	EINSETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	P	EINSETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	P	EINSETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG03262	SA03262	f83r	BIOLOGICAL	P1009-S500	P912-E1407	f83r.1	chepol	CH+E+P+OL	E	GRAD I	GRADE	2	BOTH	CH	NEHMEN	1	1	P	EINSETZEN	3	1	GRAD I→NEHMEN	NEHMEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_EQUAL_TIE_LEFT	LEFT	CH	NEHMEN	MATCH	Argument/Grad steht gleich weit; nur in diesem Gleichstand schließt der bereits offene linke Kopf.
EDG03263	SA03263	f83r	BIOLOGICAL	P1009-S500	P912-E1408	f83r.1	pchedar	P+CHD+AR	AR	AUSGANG	RELATION	3	LEFT_ONLY	CHD	UMSETZEN	2	1	NONE	NONE	NONE	NONE	AUSGANG→UMSETZEN	UMSETZEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	CHD	UMSETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	AL_AR_LOCAL_LEFT	LEFT	CHD	UMSETZEN	MATCH	AUSGANG/ZIELORT schließt an den örtlichen linken Kopf.
EDG03264	SA03264	f83r	BIOLOGICAL	P1009-S500	P912-E1409	f83r.1	shedy	SH+E+DY	E	GRAD I	GRADE	2	LEFT_ONLY	SH	HALTEN	1	1	NONE	NONE	NONE	NONE	GRAD I→HALTEN	HALTEN	EINSETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
