attachment_id	focus_core	focus_value_de	focus_family	event_id	book_event_ordinal	physical_page	register	statement_id	card_ordinal_in_statement	locus	owner_de	surface_card	component_recipe	focus_atom_ordinal	left_atom	right_atom	same_card_left_actions	nearest_left_action	same_card_right_actions	nearest_right_action	previous_card_event_id	previous_card_recipe	previous_card_actions	previous_card_last_action	inherited_action_before_card	inherited_from_event_id	inherited_from_card_ordinal	owner_only_attachment	chosen_attachment_class	chosen_action	chosen_action_value_de	chosen_action_event_id	chosen_action_card_ordinal	chosen_action_atom_ordinal	bracket_reading_de	duplicate_scope_mode	duplicate_scope_role	paired_focus_atom_ordinal	next_card_event_id	next_card_recipe	next_card_actions	ambiguity_codes	pass1023_resolution_status	pass1023_ambiguity_classes	pass1023_decisions	pass1023_selected_attachment_de	pass1023_scope_de	pass1023_rule_ids	pass1023_changed_from_pass1022	pass1023_note_de
SA04277	AIIN	WERT	ARGUMENT	P1008-E1344	4512	f89r	PHARMA	P1009-S627	19	f89r2.24	Gefäß-/Pflanzenteilgruppe F	saiin	S+AIIN	2	S	CARD_END	S@1	S=WÄHLEN	NONE	NONE	P1008-E1343	OK+EE+Y	OK@1	OK=SETZEN	OK=SETZEN	P1008-E1343	18	NO	SAME_CARD_LEFT_ACTION	S	WÄHLEN	P1008-E1344	19	1	S=WÄHLEN[AIIN=WERT]	SINGLE	SINGLE	NONE	P1008-E1345	OT+EE+O+S_ADDR	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	S=WÄHLEN[AIIN=WERT]	S=WÄHLEN[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04278	EE	GRAD II	GRADE	P1008-E1345	4513	f89r	PHARMA	P1009-S627	20	f89r2.24	Gefäß-/Pflanzenteilgruppe F	oteos	OT+EE+O+S_ADDR	2	OT	O	NONE	NONE	NONE	NONE	P1008-E1344	S+AIIN	S@1	S=WÄHLEN	S=WÄHLEN	P1008-E1344	19	NO	PREVIOUS_CARD_ACTION	S	WÄHLEN	P1008-E1344	19	1	S=WÄHLEN⟨VORIGE KARTE⟩[EE=GRAD II]	SINGLE	SINGLE	NONE	P1008-E1346	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	S=WÄHLEN⟨VORIGE KARTE⟩[EE=GRAD II]	S=WÄHLEN⟨VORIGE KARTE⟩[EE=GRAD II]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04279	AIIN	WERT	ARGUMENT	P1008-E1346	4514	f89r	PHARMA	P1009-S627	21	f89r2.25	Gefäß-/Pflanzenteilgruppe F	daiin	AIIN	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P1008-E1345	OT+EE+O+S_ADDR	NONE	NONE	S=WÄHLEN	P1008-E1344	19	NO	INHERITED_ACTION	S	WÄHLEN	P1008-E1344	19	1	S=WÄHLEN⟨GEERBT⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P1008-E1347	AL	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	S=WÄHLEN⟨GEERBT⟩[AIIN=WERT]	S=WÄHLEN⟨GEERBT⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04280	AL	ZIELORT	RELATION	P1008-E1347	4515	f89r	PHARMA	P1009-S627	22	f89r2.25	Gefäß-/Pflanzenteilgruppe F	dal	AL	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P1008-E1346	AIIN	NONE	NONE	S=WÄHLEN	P1008-E1344	19	NO	INHERITED_ACTION	S	WÄHLEN	P1008-E1344	19	1	S=WÄHLEN⟨GEERBT⟩[AL=ZIELORT]	SINGLE	SINGLE	NONE	P1008-E1348	SH+E+OL	SH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	S=WÄHLEN⟨GEERBT⟩[AL=ZIELORT]	S=WÄHLEN⟨GEERBT⟩[AL=ZIELORT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04281	E	GRAD I	GRADE	P1008-E1348	4516	f89r	PHARMA	P1009-S627	23	f89r2.25	Gefäß-/Pflanzenteilgruppe F	sheol	SH+E+OL	2	SH	OL	SH@1	SH=HALTEN	NONE	NONE	P1008-E1347	AL	NONE	NONE	S=WÄHLEN	P1008-E1344	19	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1008-E1348	23	1	SH=HALTEN[E=GRAD I]	SINGLE	SINGLE	NONE	P1008-E1349	S	S@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[E=GRAD I]	SH=HALTEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04282	AIIN	WERT	ARGUMENT	P1008-E1350	4518	f89r	PHARMA	P1009-S627	25	f89r2.25	Gefäß-/Pflanzenteilgruppe F	aiin	AIIN	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P1008-E1349	S	S@1	S=WÄHLEN	S=WÄHLEN	P1008-E1349	24	NO	PREVIOUS_CARD_ACTION	S	WÄHLEN	P1008-E1349	24	1	S=WÄHLEN⟨VORIGE KARTE⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P1008-E1351	CARRIER_Q+O+CH+EE+Y	CH@3	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	S=WÄHLEN⟨VORIGE KARTE⟩[AIIN=WERT]	S=WÄHLEN⟨VORIGE KARTE⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04283	EE	GRAD II	GRADE	P1008-E1351	4519	f89r	PHARMA	P1009-S627	26	f89r2.25	Gefäß-/Pflanzenteilgruppe F	qocheey	CARRIER_Q+O+CH+EE+Y	4	CH	Y	CH@3	CH=NEHMEN	NONE	NONE	P1008-E1350	AIIN	NONE	NONE	S=WÄHLEN	P1008-E1349	24	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1351	26	3	CH=NEHMEN[EE=GRAD II]	SINGLE	SINGLE	NONE	P1008-E1352	DA+IIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[EE=GRAD II]	CH=NEHMEN[EE=GRAD II]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04284	Y	AKTIVER POSTEN	ARGUMENT	P1008-E1351	4519	f89r	PHARMA	P1009-S627	26	f89r2.25	Gefäß-/Pflanzenteilgruppe F	qocheey	CARRIER_Q+O+CH+EE+Y	5	EE	CARD_END	CH@3	CH=NEHMEN	NONE	NONE	P1008-E1350	AIIN	NONE	NONE	S=WÄHLEN	P1008-E1349	24	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1351	26	3	CH=NEHMEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1008-E1352	DA+IIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[Y=AKTIVER POSTEN]	CH=NEHMEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04285	EE	GRAD II	GRADE	P1008-E1353	4521	f89r	PHARMA	P1009-S627	28	f89r2.25	Gefäß-/Pflanzenteilgruppe F	qokeeyl	OK+EE+Y	2	OK	Y	OK@1	OK=SETZEN	NONE	NONE	P1008-E1352	DA+IIN	NONE	NONE	CH=NEHMEN	P1008-E1351	26	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1008-E1353	28	1	OK=SETZEN[EE=GRAD II]	SINGLE	SINGLE	NONE	P1008-E1354	OK+E+O+D_ADDR+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[EE=GRAD II]	OK=SETZEN[EE=GRAD II]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04286	Y	AKTIVER POSTEN	ARGUMENT	P1008-E1353	4521	f89r	PHARMA	P1009-S627	28	f89r2.25	Gefäß-/Pflanzenteilgruppe F	qokeeyl	OK+EE+Y	3	EE	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P1008-E1352	DA+IIN	NONE	NONE	CH=NEHMEN	P1008-E1351	26	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1008-E1353	28	1	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1008-E1354	OK+E+O+D_ADDR+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04287	E	GRAD I	GRADE	P1008-E1354	4522	f89r	PHARMA	P1009-S627	29	f89r2.25	Gefäß-/Pflanzenteilgruppe F	qokeody	OK+E+O+D_ADDR+Y	2	OK	O	OK@1	OK=SETZEN	NONE	NONE	P1008-E1353	OK+EE+Y	OK@1	OK=SETZEN	OK=SETZEN	P1008-E1353	28	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1008-E1354	29	1	OK=SETZEN[E=GRAD I]	SINGLE	SINGLE	NONE	P1008-E1355	OL	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[E=GRAD I]	OK=SETZEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04288	Y	AKTIVER POSTEN	ARGUMENT	P1008-E1354	4522	f89r	PHARMA	P1009-S627	29	f89r2.25	Gefäß-/Pflanzenteilgruppe F	qokeody	OK+E+O+D_ADDR+Y	5	D_ADDR	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P1008-E1353	OK+EE+Y	OK@1	OK=SETZEN	OK=SETZEN	P1008-E1353	28	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1008-E1354	29	1	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1008-E1355	OL	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04289	E	GRAD I	GRADE	P1008-E1356	4524	f89r	PHARMA	P1009-S627	31	f89r2.25	Gefäß-/Pflanzenteilgruppe F	cheol	CH+E+O+L	2	CH	O	CH@1	CH=NEHMEN	NONE	NONE	P1008-E1355	OL	NONE	NONE	OK=SETZEN	P1008-E1354	29	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1356	31	1	CH=NEHMEN[E=GRAD I]	SINGLE	SINGLE	NONE	P1008-E1357	L+K+E+O	K@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[E=GRAD I]	CH=NEHMEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04290	L	VERBINDUNG	RELATION	P1008-E1356	4524	f89r	PHARMA	P1009-S627	31	f89r2.25	Gefäß-/Pflanzenteilgruppe F	cheol	CH+E+O+L	4	O	CARD_END	CH@1	CH=NEHMEN	NONE	NONE	P1008-E1355	OL	NONE	NONE	OK=SETZEN	P1008-E1354	29	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1356	31	1	CH=NEHMEN[L=VERBINDUNG]	SINGLE	SINGLE	NONE	P1008-E1357	L+K+E+O	K@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[L=VERBINDUNG]	CH=NEHMEN[L=VERBINDUNG]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04291	L	VERBINDUNG	RELATION	P1008-E1357	4525	f89r	PHARMA	P1009-S627	32	f89r2.25	Gefäß-/Pflanzenteilgruppe F	ykeo	L+K+E+O	1	CARD_START	K	NONE	NONE	K@2	K=GEBEN	P1008-E1356	CH+E+O+L	CH@1	CH=NEHMEN	CH=NEHMEN	P1008-E1356	31	NO	SAME_CARD_RIGHT_ACTION	K	GEBEN	P1008-E1357	32	2	[L=VERBINDUNG]→K=GEBEN	SINGLE	SINGLE	NONE	P1008-E1358	O	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	[L=VERBINDUNG]→K=GEBEN	[L=VERBINDUNG]→K=GEBEN	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04292	E	GRAD I	GRADE	P1008-E1357	4525	f89r	PHARMA	P1009-S627	32	f89r2.25	Gefäß-/Pflanzenteilgruppe F	ykeo	L+K+E+O	3	K	O	K@2	K=GEBEN	NONE	NONE	P1008-E1356	CH+E+O+L	CH@1	CH=NEHMEN	CH=NEHMEN	P1008-E1356	31	NO	SAME_CARD_LEFT_ACTION	K	GEBEN	P1008-E1357	32	2	K=GEBEN[E=GRAD I]	SINGLE	SINGLE	NONE	P1008-E1358	O	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN[E=GRAD I]	K=GEBEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04293	E	GRAD I	GRADE	P1008-E1360	4528	f89r	PHARMA	P1009-S627	35	f89r2.25	Gefäß-/Pflanzenteilgruppe F	cheo	CH+E+O+L	2	CH	O	CH@1	CH=NEHMEN	NONE	NONE	P1008-E1359	OL	NONE	NONE	K=GEBEN	P1008-E1357	32	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1360	35	1	CH=NEHMEN[E=GRAD I]	SINGLE	SINGLE	NONE	P1008-E1361	O+IIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[E=GRAD I]	CH=NEHMEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04294	L	VERBINDUNG	RELATION	P1008-E1360	4528	f89r	PHARMA	P1009-S627	35	f89r2.25	Gefäß-/Pflanzenteilgruppe F	cheo	CH+E+O+L	4	O	CARD_END	CH@1	CH=NEHMEN	NONE	NONE	P1008-E1359	OL	NONE	NONE	K=GEBEN	P1008-E1357	32	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1360	35	1	CH=NEHMEN[L=VERBINDUNG]	SINGLE	SINGLE	NONE	P1008-E1361	O+IIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[L=VERBINDUNG]	CH=NEHMEN[L=VERBINDUNG]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04295	E	GRAD I	GRADE	P1008-E1363	4531	f89r	PHARMA	P1009-S627	38	f89r2.26	Gefäß-/Pflanzenteilgruppe F	scheor	CH+E+O+R	2	CH	O	CH@1	CH=NEHMEN	R@4	R=MARKIEREN	P1008-E1362	D_ADDR+O+LOCAL_CHAR_I+G_LABEL+O+M_LOCAL	NONE	NONE	CH=NEHMEN	P1008-E1360	35	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1363	38	1	CH=NEHMEN[E=GRAD I]	SINGLE	SINGLE	NONE	P1008-E1364	Y	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[E=GRAD I]	CH=NEHMEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04296	Y	AKTIVER POSTEN	ARGUMENT	P1008-E1364	4532	f89r	PHARMA	P1009-S627	39	f89r2.26	Gefäß-/Pflanzenteilgruppe F	sy	Y	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P1008-E1363	CH+E+O+R	CH@1|R@4	R=MARKIEREN	R=MARKIEREN	P1008-E1363	38	NO	PREVIOUS_CARD_ACTION	R	MARKIEREN	P1008-E1363	38	4	R=MARKIEREN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1008-E1365	OR+Y	NONE	R_HEAD_OR_TAIL	RESOLVED_BY_WORKSHOP_RULE	R_HEAD_OR_TAIL	R_TAIL	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	R3_TAIL_AFTER_ACTION	YES	CH=NEHMEN steht bereits links im selben Paket; rechts von R folgt darin kein eigenes Argument. R markiert den äußeren Kopf, statt einen neuen offenen Kopf zu beginnen.
SA04297	OR	EINHEIT	ARGUMENT	P1008-E1365	4533	f89r	PHARMA	P1009-S627	40	f89r2.26	Gefäß-/Pflanzenteilgruppe F	sorcheey	OR+Y	1	CARD_START	Y	NONE	NONE	NONE	NONE	P1008-E1364	Y	NONE	NONE	R=MARKIEREN	P1008-E1363	38	NO	INHERITED_ACTION	R	MARKIEREN	P1008-E1363	38	4	R=MARKIEREN⟨GEERBT⟩[OR=EINHEIT]	SINGLE	SINGLE	NONE	P1008-E1366	D_ADDR+OL	NONE	R_HEAD_OR_TAIL	RESOLVED_BY_WORKSHOP_RULE	R_HEAD_OR_TAIL	R_TAIL	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	R3_TAIL_AFTER_ACTION	YES	CH=NEHMEN steht bereits links im selben Paket; rechts von R folgt darin kein eigenes Argument. R markiert den äußeren Kopf, statt einen neuen offenen Kopf zu beginnen.
SA04298	Y	AKTIVER POSTEN	ARGUMENT	P1008-E1365	4533	f89r	PHARMA	P1009-S627	40	f89r2.26	Gefäß-/Pflanzenteilgruppe F	sorcheey	OR+Y	2	OR	CARD_END	NONE	NONE	NONE	NONE	P1008-E1364	Y	NONE	NONE	R=MARKIEREN	P1008-E1363	38	NO	INHERITED_ACTION	R	MARKIEREN	P1008-E1363	38	4	R=MARKIEREN⟨GEERBT⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1008-E1366	D_ADDR+OL	NONE	R_HEAD_OR_TAIL	RESOLVED_BY_WORKSHOP_RULE	R_HEAD_OR_TAIL	R_TAIL	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	R3_TAIL_AFTER_ACTION	YES	CH=NEHMEN steht bereits links im selben Paket; rechts von R folgt darin kein eigenes Argument. R markiert den äußeren Kopf, statt einen neuen offenen Kopf zu beginnen.
SA04299	E	GRAD I	GRADE	P1008-E1367	4535	f89r	PHARMA	P1009-S627	42	f89r2.26	Gefäß-/Pflanzenteilgruppe F	cheor	CH+E+O+R	2	CH	O	CH@1	CH=NEHMEN	R@4	R=MARKIEREN	P1008-E1366	D_ADDR+OL	NONE	NONE	R=MARKIEREN	P1008-E1363	38	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1367	42	1	CH=NEHMEN[E=GRAD I]	SINGLE	SINGLE	NONE	P1008-E1368	SH+EE+Y	SH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[E=GRAD I]	CH=NEHMEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04300	EE	GRAD II	GRADE	P1008-E1368	4536	f89r	PHARMA	P1009-S627	43	f89r2.26	Gefäß-/Pflanzenteilgruppe F	cheey	SH+EE+Y	2	SH	Y	SH@1	SH=HALTEN	NONE	NONE	P1008-E1367	CH+E+O+R	CH@1|R@4	R=MARKIEREN	R=MARKIEREN	P1008-E1367	42	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1008-E1368	43	1	SH=HALTEN[EE=GRAD II]	SINGLE	SINGLE	NONE	P1008-E1369	K+EE+Y	K@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[EE=GRAD II]	SH=HALTEN[EE=GRAD II]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04301	Y	AKTIVER POSTEN	ARGUMENT	P1008-E1368	4536	f89r	PHARMA	P1009-S627	43	f89r2.26	Gefäß-/Pflanzenteilgruppe F	cheey	SH+EE+Y	3	EE	CARD_END	SH@1	SH=HALTEN	NONE	NONE	P1008-E1367	CH+E+O+R	CH@1|R@4	R=MARKIEREN	R=MARKIEREN	P1008-E1367	42	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1008-E1368	43	1	SH=HALTEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1008-E1369	K+EE+Y	K@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[Y=AKTIVER POSTEN]	SH=HALTEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04302	EE	GRAD II	GRADE	P1008-E1369	4537	f89r	PHARMA	P1009-S627	44	f89r2.26	Gefäß-/Pflanzenteilgruppe F	keey	K+EE+Y	2	K	Y	K@1	K=GEBEN	NONE	NONE	P1008-E1368	SH+EE+Y	SH@1	SH=HALTEN	SH=HALTEN	P1008-E1368	43	NO	SAME_CARD_LEFT_ACTION	K	GEBEN	P1008-E1369	44	1	K=GEBEN[EE=GRAD II]	SINGLE	SINGLE	NONE	P1008-E1370	OK+EE+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN[EE=GRAD II]	K=GEBEN[EE=GRAD II]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04303	Y	AKTIVER POSTEN	ARGUMENT	P1008-E1369	4537	f89r	PHARMA	P1009-S627	44	f89r2.26	Gefäß-/Pflanzenteilgruppe F	keey	K+EE+Y	3	EE	CARD_END	K@1	K=GEBEN	NONE	NONE	P1008-E1368	SH+EE+Y	SH@1	SH=HALTEN	SH=HALTEN	P1008-E1368	43	NO	SAME_CARD_LEFT_ACTION	K	GEBEN	P1008-E1369	44	1	K=GEBEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1008-E1370	OK+EE+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN[Y=AKTIVER POSTEN]	K=GEBEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04304	EE	GRAD II	GRADE	P1008-E1370	4538	f89r	PHARMA	P1009-S627	45	f89r2.26	Gefäß-/Pflanzenteilgruppe F	qokeey	OK+EE+Y	2	OK	Y	OK@1	OK=SETZEN	NONE	NONE	P1008-E1369	K+EE+Y	K@1	K=GEBEN	K=GEBEN	P1008-E1369	44	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1008-E1370	45	1	OK=SETZEN[EE=GRAD II]	SINGLE	SINGLE	NONE	P1008-E1371	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[EE=GRAD II]	OK=SETZEN[EE=GRAD II]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04305	Y	AKTIVER POSTEN	ARGUMENT	P1008-E1370	4538	f89r	PHARMA	P1009-S627	45	f89r2.26	Gefäß-/Pflanzenteilgruppe F	qokeey	OK+EE+Y	3	EE	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P1008-E1369	K+EE+Y	K@1	K=GEBEN	K=GEBEN	P1008-E1369	44	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1008-E1370	45	1	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1008-E1371	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04306	AIIN	WERT	ARGUMENT	P1008-E1371	4539	f89r	PHARMA	P1009-S627	46	f89r2.26	Gefäß-/Pflanzenteilgruppe F	daiin	AIIN	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P1008-E1370	OK+EE+Y	OK@1	OK=SETZEN	OK=SETZEN	P1008-E1370	45	NO	PREVIOUS_CARD_ACTION	OK	SETZEN	P1008-E1370	45	1	OK=SETZEN⟨VORIGE KARTE⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P1008-E1372	CH+E+AR	CH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN⟨VORIGE KARTE⟩[AIIN=WERT]	OK=SETZEN⟨VORIGE KARTE⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04307	E	GRAD I	GRADE	P1008-E1372	4540	f89r	PHARMA	P1009-S627	47	f89r2.26	Gefäß-/Pflanzenteilgruppe F	ycheary	CH+E+AR	2	CH	AR	CH@1	CH=NEHMEN	NONE	NONE	P1008-E1371	AIIN	NONE	NONE	OK=SETZEN	P1008-E1370	45	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1372	47	1	CH=NEHMEN[E=GRAD I]	SINGLE	SINGLE	NONE	P1008-E1373	OK+EE+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[E=GRAD I]	CH=NEHMEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04308	AR	AUSGANG	RELATION	P1008-E1372	4540	f89r	PHARMA	P1009-S627	47	f89r2.26	Gefäß-/Pflanzenteilgruppe F	ycheary	CH+E+AR	3	E	CARD_END	CH@1	CH=NEHMEN	NONE	NONE	P1008-E1371	AIIN	NONE	NONE	OK=SETZEN	P1008-E1370	45	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1372	47	1	CH=NEHMEN[AR=AUSGANG]	SINGLE	SINGLE	NONE	P1008-E1373	OK+EE+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[AR=AUSGANG]	CH=NEHMEN[AR=AUSGANG]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA04309	EE	GRAD II	GRADE	P1008-E1373	4541	f89r	PHARMA	P1009-S627	48	f89r2.26	Gefäß-/Pflanzenteilgruppe F	okeey	OK+EE+Y	2	OK	Y	OK@1	OK=SETZEN	NONE	NONE	P1008-E1372	CH+E+AR	CH@1	CH=NEHMEN	CH=NEHMEN	P1008-E1372	47	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1008-E1373	48	1	OK=SETZEN[EE=GRAD II]	SINGLE	SINGLE	NONE	P1008-E1374	K+EE+O+K+E+CH+Y	K@1|K@4|CH@6	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[EE=GRAD II]	OK=SETZEN[EE=GRAD II]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
