resolution_id	attachment_id	ambiguity_ids	ambiguity_classes	physical_page	register	statement_id	event_id	locus	card_ordinal_in_statement	surface_card	component_recipe	focus_core	focus_value_de	pass1022_attachment_class	pass1022_chosen_attachment_de	pass1023_decisions	pass1023_selected_target_de	pass1023_scope_de	pass1023_rule_ids	changed_from_pass1022	reason_de	former_alternatives_de	resolution_status
P1023-R0286	SA03444	SAA0287	OWNER_OR_NEXT_CARD_ACTION	f83r	BIOLOGICAL	P1009-S540	P912-E1562	f83r.18	1	otor	OT+OR	OR	EINHEIT	OWNER_ONLY	BESITZER=Variantenatlas lokaler Becken und Anwendungen[OR=EINHEIT]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0287	SA03502	SAA0288	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S558	P912-E1613	f83r.23	1	shecthedy	SH+E+CH+T+E+D_ADDR+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0288	SA03505	SAA0289	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S558	P912-E1614	f83r.23	2	shecthy	SH+E+CH+T+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0289	SA03516	SAA0290	OWNER_OR_NEXT_CARD_ACTION	f83r	BIOLOGICAL	P1009-S560	P912-E1624	f83r.25	1	qolchey	OL+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=Variantenatlas lokaler Becken und Anwendungen[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0290	SA03529	SAA0291	OWNER_OR_NEXT_CARD_ACTION	f83r	BIOLOGICAL	P1009-S563	P912-E1635	f83r.27	1	dain	AIN	AIN	ANTEIL	OWNER_ONLY	BESITZER=Variantenatlas lokaler Becken und Anwendungen[AIN=ANTEIL]	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0291	SA03541	SAA0292	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S569	P912-E1646	f83r.29	1	salchedy	S+AL+CHD+Y	AL	ZIELORT	SAME_CARD_LEFT_ACTION	S=WÄHLEN[AL=ZIELORT]	EQUAL_LEFT	S=WÄHLEN@CURRENT_CARD_ATOM1	S@1[AL@2; CHD@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	CHD=UMSETZEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0292	SA03550	SAA0293	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S573	P912-E1656	f83r.31	3	techedy	T+E+CHD+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	T=EINSTELLEN[E=GRAD I]	EQUAL_LEFT	T=EINSTELLEN@CURRENT_CARD_ATOM1	T@1[E@2; CHD@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CHD=UMSETZEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0293	SA03562	SAA0294	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S577	P912-E1667	f83r.33	5	sheekchy	SH+EE+K+CH+Y	EE	GRAD II	SAME_CARD_LEFT_ACTION	SH=HALTEN[EE=GRAD II]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[EE@2; K@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	K=GEBEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0294	SA03590	SAA0295	OWNER_OR_NEXT_CARD_ACTION	f83r	BIOLOGICAL	P1009-S582	P912-E1691	f83r.38	2	chey	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=Variantenatlas lokaler Becken und Anwendungen[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM2	CH=NEHMEN@NÄCHSTE_KARTE_ATOM2	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0295	SA03633	SAA0296	R_HEAD_OR_TAIL	f83r	BIOLOGICAL	P1009-S589	P912-E1735	f83r.52	3	raly	R+AL+Y	AL	ZIELORT	SAME_CARD_LEFT_ACTION	R=MARKIEREN[AL=ZIELORT]	R_HEAD	R=MARKIEREN[AL=ZIELORT]	R=MARKIEREN[AL=ZIELORT]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung AL+Y; es eröffnet MARKIEREN.	K=GEBEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0296	SA03634	SAA0297	R_HEAD_OR_TAIL	f83r	BIOLOGICAL	P1009-S589	P912-E1735	f83r.52	3	raly	R+AL+Y	Y	AKTIVER POSTEN	SAME_CARD_LEFT_ACTION	R=MARKIEREN[Y=AKTIVER POSTEN]	R_HEAD	R=MARKIEREN[Y=AKTIVER POSTEN]	R=MARKIEREN[Y=AKTIVER POSTEN]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung AL+Y; es eröffnet MARKIEREN.	K=GEBEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0297	SA03659	SAA0298	R_HEAD_OR_TAIL	f88r	PHARMA	P1009-S590	P912-E2376	f88r.8	9	ral	R+AL	AL	ZIELORT	SAME_CARD_LEFT_ACTION	R=MARKIEREN[AL=ZIELORT]	R_HEAD	R=MARKIEREN[AL=ZIELORT]	R=MARKIEREN[AL=ZIELORT]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung AL; es eröffnet MARKIEREN.	T=EINSTELLEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0298	SA03664	SAA0299	EQUAL_DISTANCE_TWO_HEADS	f88r	PHARMA	P1009-S590	P912-E2380	f88r.8	13	shekor	SH+E+K+OR	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; K@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	K=GEBEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0299	SA03710	SAA0300	EQUAL_DISTANCE_TWO_HEADS	f88r	PHARMA	P1009-S592	P912-E2427	f88r.18	1	salsaly	S+AL+S+AL+Y	AL	ZIELORT	SAME_CARD_LEFT_ACTION	S=WÄHLEN[AL=ZIELORT]	EQUAL_LEFT	S=WÄHLEN@CURRENT_CARD_ATOM1	S@1[AL@2; S@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	S=WÄHLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0300	SA03729	SAA0301	EQUAL_DISTANCE_TWO_HEADS	f88r	PHARMA	P1009-S592	P912-E2445	f88r.20	19	chosals	CH+O+S+AL+S	AL	ZIELORT	SAME_CARD_LEFT_ACTION	S=WÄHLEN[AL=ZIELORT]	EQUAL_LEFT	S=WÄHLEN@CURRENT_CARD_ATOM3	S@3[AL@4; S@5[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	S=WÄHLEN@ATOM5	SELECTED_WORKSHOP_SCOPE
P1023-R0301	SA03747	SAA0302	EQUAL_DISTANCE_TWO_HEADS	f88r	PHARMA	P1009-S593	P912-E2465	f88r.26	2	sheoky	SH+E+OK+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; OK@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	OK=SETZEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0302	SA03788	SAA0303	EQUAL_DISTANCE_TWO_HEADS	f88r	PHARMA	P1009-S594	P912-E2504	f88r.30	34	chetchy	CH+E+T+CH+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; T@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	T=EINSTELLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0303	SA03804	SAA0304	EQUAL_DISTANCE_TWO_HEADS	f88v	PHARMA	P1009-S595	P1003-E0423	f88v.6	5	sorshy	S+OR+SH+Y	OR	EINHEIT	SAME_CARD_LEFT_ACTION	S=WÄHLEN[OR=EINHEIT]	EQUAL_LEFT	S=WÄHLEN@CURRENT_CARD_ATOM1	S@1[OR@2; SH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Das Argument vervollständigt den offenen linken Kopf; der rechte Handlungskopf beginnt erst an seiner eigenen Position.	SH=HALTEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0304	SA03856	SAA0305	EQUAL_DISTANCE_TWO_HEADS	f88v	PHARMA	P1009-S599	P1003-E0464	f88v.15	1	opykey	O+P+Y+K+E+Y	Y	AKTIVER POSTEN	SAME_CARD_LEFT_ACTION	P=EINSETZEN[Y=AKTIVER POSTEN]	EQUAL_LEFT	P=EINSETZEN@CURRENT_CARD_ATOM2	P@2[Y@3; K@4[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Das Argument vervollständigt den offenen linken Kopf; der rechte Handlungskopf beginnt erst an seiner eigenen Position.	K=GEBEN@ATOM4	SELECTED_WORKSHOP_SCOPE
P1023-R0305	SA03863	SAA0306	OWNER_OR_NEXT_CARD_ACTION	f88v	PHARMA	P1009-S600	P1003-E0468	f88v.15	2	oraiin	OR+AIIN	OR	EINHEIT	OWNER_ONLY	BESITZER=zweite Gefaess-/Zutatengruppe[OR=EINHEIT]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0306	SA03864	SAA0307	OWNER_OR_NEXT_CARD_ACTION	f88v	PHARMA	P1009-S600	P1003-E0468	f88v.15	2	oraiin	OR+AIIN	AIIN	WERT	OWNER_ONLY	BESITZER=zweite Gefaess-/Zutatengruppe[AIIN=WERT]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0307	SA03935	SAA0308	OWNER_OR_NEXT_CARD_ACTION	f88v	PHARMA	P1009-S605	P1003-E0520	f88v.22	1	qoteo	OT+E+O	E	GRAD I	OWNER_ONLY	BESITZER=zweite Gefaess-/Zutatengruppe[E=GRAD I]	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM2	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM2	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0308	SA03939	SAA0309	R_HEAD_OR_TAIL	f88v	PHARMA	P1009-S605	P1003-E0524	f88v.22	5	ain	AIN	AIN	ANTEIL	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	R_HEAD	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	R1_HEAD_STANDALONE	NO	R steht als eigene Karte und die nächste Karte beginnt sofort mit seinem Zusatz; damit eröffnet R den Kopf MARKIEREN.	OK=SETZEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0309	SA03952	SAA0310	OWNER_OR_NEXT_CARD_ACTION	f88v	PHARMA	P1009-S606	P1003-E0537	f88v.24	1	daiin	AIIN	AIIN	WERT	OWNER_ONLY	BESITZER=zweite Gefaess-/Zutatengruppe[AIIN=WERT]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0310	SA03963	SAA0311	EQUAL_DISTANCE_TWO_HEADS	f88v	PHARMA	P1009-S606	P1003-E0545	f88v.25	9	checkhy	CH+E+CH+K+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0311	SA03973	SAA0312	R_HEAD_OR_TAIL	f88v	PHARMA	P1009-S607	P1003-E0553	f88v.26	4	shy	Y	Y	AKTIVER POSTEN	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	R_TAIL	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	R3_TAIL_AFTER_ACTION	YES	CH=NEHMEN steht bereits links im selben Paket; rechts von R folgt darin kein eigenes Argument. R markiert den äußeren Kopf, statt einen neuen offenen Kopf zu beginnen.	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0312	SA03974	SAA0313	OWNER_OR_NEXT_CARD_ACTION	f89r	PHARMA	P1009-S608	P1008-E1043	f89r1.6	1	qoar	O+D_ADDR+AR	AR	AUSGANG	OWNER_ONLY	BESITZER=Gefäß-/Pflanzenteilgruppe A[AR=AUSGANG]	OWNER_ONLY	BESITZER=Gefäß-/Pflanzenteilgruppe A[AR=AUSGANG]	BESITZER=Gefäß-/Pflanzenteilgruppe A[AR=AUSGANG]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0313	SA03979	SAA0314	OWNER_OR_NEXT_CARD_ACTION	f89r	PHARMA	P1009-S609	P1008-E1048	f89r1.6	2	dar	D_ADDR+AR	AR	AUSGANG	OWNER_ONLY	BESITZER=Gefäß-/Pflanzenteilgruppe A[AR=AUSGANG]	OWNER_ONLY	BESITZER=Gefäß-/Pflanzenteilgruppe A[AR=AUSGANG]	BESITZER=Gefäß-/Pflanzenteilgruppe A[AR=AUSGANG]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0314	SA03983	SAA0315	EQUAL_DISTANCE_TWO_HEADS	f89r	PHARMA	P1009-S609	P1008-E1051	f89r1.6	5	sheeos	SH+EE+S	EE	GRAD II	SAME_CARD_LEFT_ACTION	SH=HALTEN[EE=GRAD II]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[EE@2; S@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	S=WÄHLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0315	SA04081	SAA0316	EQUAL_DISTANCE_TWO_HEADS	f89r	PHARMA	P1009-S614	P1008-E1151	f89r1.21	21	shoety	SH+EE+T+Y	EE	GRAD II	SAME_CARD_LEFT_ACTION	SH=HALTEN[EE=GRAD II]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[EE@2; T@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	T=EINSTELLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0316	SA04114	SAA0317	OWNER_OR_NEXT_CARD_ACTION	f89r	PHARMA	P1009-S617	P1008-E1189	f89r2.6	1	cheal	AL	AL	ZIELORT	OWNER_ONLY	BESITZER=Gefäß-/Pflanzenteilgruppe D[AL=ZIELORT]	OWNER_ONLY	BESITZER=Gefäß-/Pflanzenteilgruppe D[AL=ZIELORT]	BESITZER=Gefäß-/Pflanzenteilgruppe D[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0317	SA04135	SAA0318	EQUAL_DISTANCE_TWO_HEADS	f89r	PHARMA	P1009-S617	P1008-E1205	f89r2.7	17	dolchsyckheol	D_ADDR+OL+CH+S+Y+CH+K+E+OL	Y	AKTIVER POSTEN	SAME_CARD_LEFT_ACTION	S=WÄHLEN[Y=AKTIVER POSTEN]	EQUAL_LEFT	S=WÄHLEN@CURRENT_CARD_ATOM4	S@4[Y@5; CH@6[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Das Argument vervollständigt den offenen linken Kopf; der rechte Handlungskopf beginnt erst an seiner eigenen Position.	CH=NEHMEN@ATOM6	SELECTED_WORKSHOP_SCOPE
P1023-R0318	SA04225	SAA0319	OWNER_OR_NEXT_CARD_ACTION	f89r	PHARMA	P1009-S623	P1008-E1302	f89r2.22	1	kolches	OL+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=Gefäß-/Pflanzenteilgruppe F[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0319	SA04238	SAA0320	OWNER_OR_NEXT_CARD_ACTION	f89r	PHARMA	P1009-S626	P1008-E1315	f89r2.23	1	daiin	AIIN	AIIN	WERT	OWNER_ONLY	BESITZER=Gefäß-/Pflanzenteilgruppe F[AIIN=WERT]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0320	SA04296	SAA0321	R_HEAD_OR_TAIL	f89r	PHARMA	P1009-S627	P1008-E1364	f89r2.26	39	sy	Y	Y	AKTIVER POSTEN	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	R_TAIL	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	R3_TAIL_AFTER_ACTION	YES	CH=NEHMEN steht bereits links im selben Paket; rechts von R folgt darin kein eigenes Argument. R markiert den äußeren Kopf, statt einen neuen offenen Kopf zu beginnen.	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0321	SA04297	SAA0322	R_HEAD_OR_TAIL	f89r	PHARMA	P1009-S627	P1008-E1365	f89r2.26	40	sorcheey	OR+Y	OR	EINHEIT	INHERITED_ACTION	R=MARKIEREN⟨GEERBT⟩[OR=EINHEIT]	R_TAIL	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	R3_TAIL_AFTER_ACTION	YES	CH=NEHMEN steht bereits links im selben Paket; rechts von R folgt darin kein eigenes Argument. R markiert den äußeren Kopf, statt einen neuen offenen Kopf zu beginnen.	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0322	SA04298	SAA0323	R_HEAD_OR_TAIL	f89r	PHARMA	P1009-S627	P1008-E1365	f89r2.26	40	sorcheey	OR+Y	Y	AKTIVER POSTEN	INHERITED_ACTION	R=MARKIEREN⟨GEERBT⟩[Y=AKTIVER POSTEN]	R_TAIL	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	R3_TAIL_AFTER_ACTION	YES	CH=NEHMEN steht bereits links im selben Paket; rechts von R folgt darin kein eigenes Argument. R markiert den äußeren Kopf, statt einen neuen offenen Kopf zu beginnen.	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0323	SA04312	SAA0324	EQUAL_DISTANCE_TWO_HEADS	f89r	PHARMA	P1009-S627	P1008-E1374	f89r2.26	49	keeokechy	K+EE+O+K+E+CH+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	K=GEBEN[E=GRAD I]	EQUAL_LEFT	K=GEBEN@CURRENT_CARD_ATOM4	K@4[E@5; CH@6[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM6	SELECTED_WORKSHOP_SCOPE
P1023-R0324	SA04335	SAA0325	R_HEAD_OR_TAIL	f89r	PHARMA	P1009-S627	P1008-E1396	f89r2.28	71	ain	AIN	AIN	ANTEIL	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	R_HEAD	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	R1_HEAD_STANDALONE	NO	R steht als eigene Karte und die nächste Karte beginnt sofort mit seinem Zusatz; damit eröffnet R den Kopf MARKIEREN.	S=WÄHLEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0325	SA04336	SAA0326	R_HEAD_OR_TAIL	f89r	PHARMA	P1009-S627	P1008-E1397	f89r2.28	72	ar	AR	AR	AUSGANG	INHERITED_ACTION	R=MARKIEREN⟨GEERBT⟩[AR=AUSGANG]	R_HEAD	R=MARKIEREN⟨GEERBT⟩[AR=AUSGANG]	R=MARKIEREN⟨GEERBT⟩[AR=AUSGANG]	R1_HEAD_STANDALONE	NO	R steht als eigene Karte und die nächste Karte beginnt sofort mit seinem Zusatz; damit eröffnet R den Kopf MARKIEREN.	S=WÄHLEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0326	SA04337	SAA0327	R_HEAD_OR_TAIL	f89r	PHARMA	P1009-S627	P1008-E1398	f89r2.28	73	ain	AIN	AIN	ANTEIL	INHERITED_ACTION	R=MARKIEREN⟨GEERBT⟩[AIN=ANTEIL]	R_HEAD	R=MARKIEREN⟨GEERBT⟩[AIN=ANTEIL]	R=MARKIEREN⟨GEERBT⟩[AIN=ANTEIL]	R1_HEAD_STANDALONE	NO	R steht als eigene Karte und die nächste Karte beginnt sofort mit seinem Zusatz; damit eröffnet R den Kopf MARKIEREN.	S=WÄHLEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
