modifier_host_ordinal	slot_id	event_id	statement_id	physical_page	register	owner_id	surface	final_recipe	atom_position	atom_root	modifier_subtype	primary_governor_kind	primary_governor_key	host_source	guard
1576	RUNNING:G515-E0073@1	G515-E0073	G515-S006	f20v	HERBAL	F20V_WHOLE_PLANT	opydy	O+P+Y+DY	1	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0073@2:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1577	RUNNING:G515-E0075@2	G515-E0075	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	sos	S+O+S	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0075@1:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1578	RUNNING:G515-E0076@3	G515-E0076	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	ykoiin	Y+K+O+IIN	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0076@2:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1579	RUNNING:G515-E0076@4	G515-E0076	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	ykoiin	Y+K+O+IIN	4	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0076@2:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1580	RUNNING:G515-E0077@3	G515-E0077	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	cheol	CH+E+O+L	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0077@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1581	RUNNING:G515-E0079@2	G515-E0079	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	choiin	CH+O+IIN	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0079@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1582	RUNNING:G515-E0079@3	G515-E0079	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	choiin	CH+O+IIN	3	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0079@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1583	RUNNING:G515-E0083@2	G515-E0083	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	chodaiin	CH+O+D_ADDR+AIIN	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0083@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1584	RUNNING:G515-E0083@3	G515-E0083	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	chodaiin	CH+O+D_ADDR+AIIN	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0083@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1585	RUNNING:G515-E0086@2	G515-E0086	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	sho	SH+O	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0086@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1586	RUNNING:G515-E0094@2	G515-E0094	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	sho	SH+O	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0094@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1587	RUNNING:G515-E0100@1	G515-E0100	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	folchol	LOCAL_CHAR_F+OL+OL	1	LOCAL_CHAR_F	LEARNED_SIGLA	CONTROL_ENVELOPE	CONTROL:G515-E0100:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1588	RUNNING:G515-E0104@1	G515-E0104	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	1	LOCAL_CHAR_F	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0104@2:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1589	RUNNING:G515-E0104@3	G515-E0104	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0104@2:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1590	RUNNING:G515-E0104@4	G515-E0104	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0104@5:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1591	RUNNING:G515-E0108@1	G515-E0108	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	doiiin	D_ADDR+O+IIN	1	D_ADDR	LEARNED_SIGLA	INHERITED_ACTION_ALIAS	G515-E0106@3:P	GDT581-I3759	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1592	RUNNING:G515-E0108@2	G515-E0108	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	doiiin	D_ADDR+O+IIN	2	O	FORM_STAGE	INHERITED_ACTION_ALIAS	G515-E0106@3:P	GDT581-I3759	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1593	RUNNING:G515-E0108@3	G515-E0108	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	doiiin	D_ADDR+O+IIN	3	IIN	FORM_STAGE	INHERITED_ACTION_ALIAS	G515-E0106@3:P	GDT581-I3759	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1594	RUNNING:G515-E0109@1	G515-E0109	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	chockhy	HO+CH+K+Y	1	HO	CLASS	SAME_CARD_ACTION	ACTION:G515-E0109@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1595	RUNNING:G515-E0111@3	G515-E0111	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	cheoy	CH+E+O+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0111@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1596	RUNNING:G515-E0112@2	G515-E0112	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	shos	SH+O+S	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0112@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1597	RUNNING:G515-E0113@3	G515-E0113	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	cheos	CH+E+O+S	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0113@4:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1598	RUNNING:G515-E0116@2	G515-E0116	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	shocthy	SH+O+CH+T+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0116@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1599	RUNNING:G515-E0117@2	G515-E0117	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	sho	SH+O	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0117@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1600	RUNNING:G515-E0120@3	G515-E0120	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	sheoy	SH+E+O+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0120@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1601	RUNNING:G515-E0123@2	G515-E0123	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	soaiin	S+O+AIIN	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0123@1:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1602	RUNNING:G515-E0126@2	G515-E0126	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	sho	SH+O	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0126@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1603	RUNNING:G515-E0130@1	G515-E0130	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	d	D_ADDR	1	D_ADDR	LEARNED_SIGLA	INHERITED_ACTION_ALIAS	G515-E0126@1:SH	GDT581-I3775	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1604	RUNNING:G515-E0133@3	G515-E0133	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	keody	K+E+O+D_ADDR+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0133@1:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1605	RUNNING:G515-E0133@4	G515-E0133	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	keody	K+E+O+D_ADDR+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0133@1:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1606	RUNNING:G515-E0134@1	G515-E0134	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	cho	HO	1	HO	CLASS	INHERITED_ACTION_ALIAS	G515-E0133@1:K	GDT581-I3778	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1607	RUNNING:G515-E0137@2	G515-E0137	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	shd	SH+D_ADDR	2	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0137@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1608	RUNNING:G515-E0139@1	G515-E0139	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	d	D_ADDR	1	D_ADDR	LEARNED_SIGLA	INHERITED_ACTION_ALIAS	G515-E0137@1:SH	GDT581-I3784	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1609	RUNNING:G515-E0141@2	G515-E0141	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	chocthy	CH+O+CH+T+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0141@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1610	RUNNING:G515-E0147@2	G515-E0147	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	okoiin	OK+O+IIN	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0147@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1611	RUNNING:G515-E0147@3	G515-E0147	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	okoiin	OK+O+IIN	3	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0147@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1612	RUNNING:G515-E0151@3	G515-E0151	G515-S009	f31r	HERBAL	F31R_WHOLE_PLANT	keedey	K+EE+D_ADDR+E+Y	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0151@1:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1613	RUNNING:G515-E0152@1	G515-E0152	G515-S009	f31r	HERBAL	F31R_WHOLE_PLANT	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	1	CARRIER_Q	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0152@4:CHD	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1614	RUNNING:G515-E0152@2	G515-E0152	G515-S009	f31r	HERBAL	F31R_WHOLE_PLANT	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0152@4:CHD	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1615	RUNNING:G515-E0152@3	G515-E0152	G515-S009	f31r	HERBAL	F31R_WHOLE_PLANT	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	3	LOCAL_CHAR_F	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0152@4:CHD	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1616	RUNNING:G515-E0157@4	G515-E0157	G515-S009	f31r	HERBAL	F31R_WHOLE_PLANT	chepakeo	CH+E+P+A_ADDR+K+E+O	4	A_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0157@3:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1617	RUNNING:G515-E0157@7	G515-E0157	G515-S009	f31r	HERBAL	F31R_WHOLE_PLANT	chepakeo	CH+E+P+A_ADDR+K+E+O	7	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0157@5:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1618	RUNNING:G515-E0158@1	G515-E0158	G515-S009	f31r	HERBAL	F31R_WHOLE_PLANT	dcheey	D_ADDR+CH+EE+Y	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0158@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1619	RUNNING:G515-E0165@2	G515-E0165	G515-S010	f31r	HERBAL	F31R_WHOLE_PLANT	qef	E+LOCAL_CHAR_F	2	LOCAL_CHAR_F	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G515-E0164@3:K	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1620	RUNNING:G515-E0174@1	G515-E0174	G515-S010	f31r	HERBAL	F31R_WHOLE_PLANT	da	DA	1	DA	FORM_STAGE	INHERITED_ACTION_ALIAS	G515-E0172@1:S	GDT581-I3809	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1621	RUNNING:G515-E0177@1	G515-E0177	G515-S010	f31r	HERBAL	F31R_WHOLE_PLANT	dar	D_ADDR+AR	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G515-E0172@1:S	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1622	RUNNING:G515-E0178@2	G515-E0178	G515-S010	f31r	HERBAL	F31R_WHOLE_PLANT	lo	L+O	2	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G515-E0172@1:S	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1623	RUNNING:G515-E0186@3	G515-E0186	G515-S010	f31r	HERBAL	F31R_WHOLE_PLANT	sheeody	SH+EE+O+D_ADDR+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0186@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1624	RUNNING:G515-E0186@4	G515-E0186	G515-S010	f31r	HERBAL	F31R_WHOLE_PLANT	sheeody	SH+EE+O+D_ADDR+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0186@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1625	RUNNING:G515-E0188@5	G515-E0188	G515-S011	f31r	HERBAL	F31R_WHOLE_PLANT	tshokeody	T+SH+OK+E+O+D_ADDR+Y	5	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0188@3:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1626	RUNNING:G515-E0188@6	G515-E0188	G515-S011	f31r	HERBAL	F31R_WHOLE_PLANT	tshokeody	T+SH+OK+E+O+D_ADDR+Y	6	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0188@3:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1627	RUNNING:G515-E0191@4	G515-E0191	G515-S013	f31r	HERBAL	F31R_WHOLE_PLANT	chepos	CH+E+P+O+S	4	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0191@3:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1628	RUNNING:G515-E0192@2	G515-E0192	G515-S013	f31r	HERBAL	F31R_WHOLE_PLANT	cheda	CHD+A_ADDR	2	A_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0192@1:CHD	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1629	RUNNING:G515-E0196@4	G515-E0196	G515-S013	f31r	HERBAL	F31R_WHOLE_PLANT	ykeedar	Y+K+EE+D_ADDR+AR	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0196@2:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1630	RUNNING:G515-E0201@4	G515-E0201	G515-S014	f31r	HERBAL	F31R_WHOLE_PLANT	ykeedy	Y+K+EE+D_ADDR+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0201@2:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1631	RUNNING:G515-E0206@3	G515-E0206	G515-S017	f31r	HERBAL	F31R_WHOLE_PLANT	cheol	CH+E+O+L	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0206@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1632	RUNNING:G515-E0207@3	G515-E0207	G515-S017	f31r	HERBAL	F31R_WHOLE_PLANT	cheod	CH+E+O+D_ADDR	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0207@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1633	RUNNING:G515-E0207@4	G515-E0207	G515-S017	f31r	HERBAL	F31R_WHOLE_PLANT	cheod	CH+E+O+D_ADDR	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0207@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1634	RUNNING:G515-E0208@3	G515-E0208	G515-S017	f31r	HERBAL	F31R_WHOLE_PLANT	qokeody	OK+E+O+D_ADDR+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0208@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1635	RUNNING:G515-E0208@4	G515-E0208	G515-S017	f31r	HERBAL	F31R_WHOLE_PLANT	qokeody	OK+E+O+D_ADDR+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0208@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1636	RUNNING:G515-E0209@3	G515-E0209	G515-S017	f31r	HERBAL	F31R_WHOLE_PLANT	cheol	CH+E+O+L	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0209@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1637	RUNNING:G515-E0211@1	G515-E0211	G515-S017	f31r	HERBAL	F31R_WHOLE_PLANT	daiir	DA+IIN+R	1	DA	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0211@3:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1638	RUNNING:G515-E0211@2	G515-E0211	G515-S017	f31r	HERBAL	F31R_WHOLE_PLANT	daiir	DA+IIN+R	2	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0211@3:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1639	RUNNING:G515-E0212@3	G515-E0212	G515-S017	f31r	HERBAL	F31R_WHOLE_PLANT	sheeo	SH+EE+O	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0212@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1640	RUNNING:G515-E0216@3	G515-E0216	G515-S018	f31r	HERBAL	F31R_WHOLE_PLANT	shso	SH+S+O	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0216@2:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1641	RUNNING:G515-E0221@1	G515-E0221	G515-S022	f31r	HERBAL	F31R_WHOLE_PLANT	dar	D_ADDR+AR	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_OWNER_CONTEXT	OWNER:F31R_WHOLE_PLANT	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1642	RUNNING:G515-E0222@3	G515-E0222	G515-S022	f31r	HERBAL	F31R_WHOLE_PLANT	shedshey	SH+E+D_ADDR+SH+E+Y	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0222@4:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1643	RUNNING:G515-E0227@1	G515-E0227	G515-S022	f31r	HERBAL	F31R_WHOLE_PLANT	deey	D_ADDR+EE+Y	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G515-E0224@1:OK	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1644	RUNNING:G515-E0230@2	G515-E0230	G515-S022	f31r	HERBAL	F31R_WHOLE_PLANT	okaiiin	OK+A_ADDR+LOCAL_CHAR_I+IIN	2	A_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0230@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1645	RUNNING:G515-E0230@3	G515-E0230	G515-S022	f31r	HERBAL	F31R_WHOLE_PLANT	okaiiin	OK+A_ADDR+LOCAL_CHAR_I+IIN	3	LOCAL_CHAR_I	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0230@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1646	RUNNING:G515-E0230@4	G515-E0230	G515-S022	f31r	HERBAL	F31R_WHOLE_PLANT	okaiiin	OK+A_ADDR+LOCAL_CHAR_I+IIN	4	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0230@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1647	RUNNING:G515-E0232@1	G515-E0232	G515-S022	f31r	HERBAL	F31R_WHOLE_PLANT	qoaiin	CARRIER_Q+O+AIIN	1	CARRIER_Q	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G515-E0231@2:K	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
