complete_slot_ordinal	slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	locus	surface	slot_value	slot_position	boundary_class	fill_status	primary_governor_kind	primary_governor_key	realization_scope	source_detail	guard
14211	LOCAL_COMPONENT:P912-E2030@2	LOCAL_COMPONENT	P912-E2030	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	choaiin	O	2	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2030@1:CH	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14212	LOCAL_COMPONENT:P912-E2030@3	LOCAL_COMPONENT	P912-E2030	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	choaiin	AIIN	3	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2030@1:CH	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14213	LOCAL_COMPONENT:P912-E2031@1	LOCAL_COMPONENT	P912-E2031	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	okar	OK	1	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2031@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14214	LOCAL_COMPONENT:P912-E2031@2	LOCAL_COMPONENT	P912-E2031	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	okar	AR	2	LOCAL_RELATION_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2031@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14215	LOCAL_COMPONENT:P912-E2032@1	LOCAL_COMPONENT	P912-E2032	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	okar	OK	1	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2032@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14216	LOCAL_COMPONENT:P912-E2032@2	LOCAL_COMPONENT	P912-E2032	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	okar	AR	2	LOCAL_RELATION_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2032@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14217	LOCAL_COMPONENT:P912-E2033@1	LOCAL_COMPONENT	P912-E2033	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	chol	OL	1	LOCAL_STATE_CONTROL	CONTROL_HOST_ONLY	LOCAL_CONTROL_OR_CARD	LOCAL_CONTROL:P912-E2033@1:OL	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14218	LOCAL_COMPONENT:P912-E2034@1	LOCAL_COMPONENT	P912-E2034	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	chees	SH	1	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2034@1:SH	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14219	LOCAL_COMPONENT:P912-E2034@2	LOCAL_COMPONENT	P912-E2034	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	chees	EE	2	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2034@1:SH	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14220	LOCAL_COMPONENT:P912-E2034@3	LOCAL_COMPONENT	P912-E2034	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	chees	S_ADDR	3	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2034@1:SH	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14221	LOCAL_COMPONENT:P912-E2035@1	LOCAL_COMPONENT	P912-E2035	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	yto	Y	1	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2035@2:T	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14222	LOCAL_COMPONENT:P912-E2035@2	LOCAL_COMPONENT	P912-E2035	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	yto	T	2	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2035@2:T	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14223	LOCAL_COMPONENT:P912-E2035@3	LOCAL_COMPONENT	P912-E2035	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	yto	O	3	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2035@2:T	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14224	LOCAL_COMPONENT:P912-E2036@1	LOCAL_COMPONENT	P912-E2036	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	odair	O	1	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2036	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14225	LOCAL_COMPONENT:P912-E2036@2	LOCAL_COMPONENT	P912-E2036	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	odair	D_ADDR	2	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2036	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14226	LOCAL_COMPONENT:P912-E2036@3	LOCAL_COMPONENT	P912-E2036	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	odair	AIR	3	LOCAL_RELATION_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2036	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14227	LOCAL_COMPONENT:P912-E2037@1	LOCAL_COMPONENT	P912-E2037	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	oty	OT	1	LOCAL_STATE_CONTROL	CONTROL_HOST_ONLY	LOCAL_CONTROL_OR_CARD	LOCAL_CONTROL:P912-E2037@1:OT	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14228	LOCAL_COMPONENT:P912-E2037@2	LOCAL_COMPONENT	P912-E2037	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	oty	Y	2	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2037	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14229	LOCAL_COMPONENT:P912-E2038@1	LOCAL_COMPONENT	P912-E2038	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	oteeo	OT	1	LOCAL_STATE_CONTROL	CONTROL_HOST_ONLY	LOCAL_CONTROL_OR_CARD	LOCAL_CONTROL:P912-E2038@1:OT	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14230	LOCAL_COMPONENT:P912-E2038@2	LOCAL_COMPONENT	P912-E2038	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	oteeo	EE	2	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2038	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14231	LOCAL_COMPONENT:P912-E2038@3	LOCAL_COMPONENT	P912-E2038	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	oteeo	O	3	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2038	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14232	LOCAL_COMPONENT:P912-E2039@1	LOCAL_COMPONENT	P912-E2039	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	dar	D_ADDR	1	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2039	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14233	LOCAL_COMPONENT:P912-E2039@2	LOCAL_COMPONENT	P912-E2039	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	dar	AR	2	LOCAL_RELATION_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2039	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14234	LOCAL_COMPONENT:P912-E2040@1	LOCAL_COMPONENT	P912-E2040	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	o	O	1	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2040	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14235	LOCAL_COMPONENT:P912-E2041@1	LOCAL_COMPONENT	P912-E2041	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	eykeody	E	1	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2041@3:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14236	LOCAL_COMPONENT:P912-E2041@2	LOCAL_COMPONENT	P912-E2041	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	eykeody	Y	2	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2041@3:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14237	LOCAL_COMPONENT:P912-E2041@3	LOCAL_COMPONENT	P912-E2041	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	eykeody	K	3	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2041@3:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14238	LOCAL_COMPONENT:P912-E2041@4	LOCAL_COMPONENT	P912-E2041	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	eykeody	E	4	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2041@3:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14239	LOCAL_COMPONENT:P912-E2041@5	LOCAL_COMPONENT	P912-E2041	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	eykeody	O	5	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2041@3:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14240	LOCAL_COMPONENT:P912-E2041@6	LOCAL_COMPONENT	P912-E2041	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	eykeody	DY	6	LOCAL_STATE_CONTROL	CONTROL_HOST_ONLY	LOCAL_CONTROL_OR_CARD	LOCAL_CONTROL:P912-E2041@6:DY	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14241	LOCAL_COMPONENT:P912-E2042@1	LOCAL_COMPONENT	P912-E2042	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	dchor	D_ADDR	1	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2042@2:CH	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14242	LOCAL_COMPONENT:P912-E2042@2	LOCAL_COMPONENT	P912-E2042	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	dchor	CH	2	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2042@2:CH	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14243	LOCAL_COMPONENT:P912-E2042@3	LOCAL_COMPONENT	P912-E2042	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	dchor	OR	3	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2042@2:CH	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14244	LOCAL_COMPONENT:P912-E2043@1	LOCAL_COMPONENT	P912-E2043	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.1	char	AR	1	LOCAL_RELATION_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2043	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14245	LOCAL_COMPONENT:P912-E2044@1	LOCAL_COMPONENT	P912-E2044	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	yka	Y	1	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2044@2:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14246	LOCAL_COMPONENT:P912-E2044@2	LOCAL_COMPONENT	P912-E2044	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	yka	K	2	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2044@2:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14247	LOCAL_COMPONENT:P912-E2044@3	LOCAL_COMPONENT	P912-E2044	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	yka	A_ADDR	3	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2044@2:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14248	LOCAL_COMPONENT:P912-E2045@1	LOCAL_COMPONENT	P912-E2045	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	chol	OL	1	LOCAL_STATE_CONTROL	CONTROL_HOST_ONLY	LOCAL_CONTROL_OR_CARD	LOCAL_CONTROL:P912-E2045@1:OL	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14249	LOCAL_COMPONENT:P912-E2046@1	LOCAL_COMPONENT	P912-E2046	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	ykar	Y	1	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2046@2:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14250	LOCAL_COMPONENT:P912-E2046@2	LOCAL_COMPONENT	P912-E2046	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	ykar	K	2	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2046@2:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14251	LOCAL_COMPONENT:P912-E2046@3	LOCAL_COMPONENT	P912-E2046	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	ykar	AR	3	LOCAL_RELATION_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2046@2:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14252	LOCAL_COMPONENT:P912-E2047@1	LOCAL_COMPONENT	P912-E2047	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	dal	AL	1	LOCAL_RELATION_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2047	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14253	LOCAL_COMPONENT:P912-E2048@1	LOCAL_COMPONENT	P912-E2048	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	ykady	Y	1	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2048@2:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14254	LOCAL_COMPONENT:P912-E2048@2	LOCAL_COMPONENT	P912-E2048	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	ykady	K	2	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2048@2:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14255	LOCAL_COMPONENT:P912-E2048@3	LOCAL_COMPONENT	P912-E2048	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	ykady	A_ADDR	3	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2048@2:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14256	LOCAL_COMPONENT:P912-E2048@4	LOCAL_COMPONENT	P912-E2048	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	ykady	Y	4	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2048@2:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14257	LOCAL_COMPONENT:P912-E2049@1	LOCAL_COMPONENT	P912-E2049	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	iokeeor	OK	1	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2049@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14258	LOCAL_COMPONENT:P912-E2049@2	LOCAL_COMPONENT	P912-E2049	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	iokeeor	EE	2	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2049@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14259	LOCAL_COMPONENT:P912-E2049@3	LOCAL_COMPONENT	P912-E2049	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	iokeeor	OR	3	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2049@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14260	LOCAL_COMPONENT:P912-E2050@1	LOCAL_COMPONENT	P912-E2050	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	cheey	SH	1	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2050@1:SH	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14261	LOCAL_COMPONENT:P912-E2050@2	LOCAL_COMPONENT	P912-E2050	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	cheey	EE	2	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2050@1:SH	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14262	LOCAL_COMPONENT:P912-E2050@3	LOCAL_COMPONENT	P912-E2050	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	cheey	Y	3	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2050@1:SH	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14263	LOCAL_COMPONENT:P912-E2051@1	LOCAL_COMPONENT	P912-E2051	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	choly	OL	1	LOCAL_STATE_CONTROL	CONTROL_HOST_ONLY	LOCAL_CONTROL_OR_CARD	LOCAL_CONTROL:P912-E2051@1:OL	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14264	LOCAL_COMPONENT:P912-E2051@2	LOCAL_COMPONENT	P912-E2051	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	choly	Y	2	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2051	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14265	LOCAL_COMPONENT:P912-E2052@1	LOCAL_COMPONENT	P912-E2052	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	ykeeal	Y	1	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2052@2:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14266	LOCAL_COMPONENT:P912-E2052@2	LOCAL_COMPONENT	P912-E2052	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	ykeeal	K	2	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2052@2:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
14267	LOCAL_COMPONENT:P912-E2052@3	LOCAL_COMPONENT	P912-E2052	NOT_APPLICABLE	f69v	CELESTIAL	drei getrennte heterogene Himmelsraeder	f69v.2	ykeeal	EE	3	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2052@2:K	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
