world	event	location	form	kind	patient	object	D_before	H_before	D_after	H_after	D_status	H_status	assertion_D	assertion_H	debts	row_status
E|RF1b|J|f45v|f45v.5-f45v.11	9	f45v.9:4	qokom	ACTION	f45v.9:2	f45v.9:2	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"		recorded
E|RF1b|M|f45v|f45v.5-f45v.11	8	f45v.9:3	chol	ACTION	f45v.9:2	f45v.9:2	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
E|RF1b|M|f45v|f45v.5-f45v.11	9	f45v.9:4	qokom	ACTION	f45v.9:2	f45v.9:2	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"		recorded
E|RF1b|B|f93r|f93r.1-f93r.32	2	f93r.2:3	chol	ACTION	f93r.2:6	f93r.2:6	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
E|RF1b|B|f93r|f93r.1-f93r.32	14	f93r.6:6	chol	ACTION	f93r.6:2	f93r.6:2	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
E|RF1b|B|f93r|f93r.1-f93r.32	26	f93r.11:5	sheo	MATERIAL	f93r.11:5	f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION			SAME_FORM_IDENTITY_ASSUMED	recorded
E|RF1b|B|f93r|f93r.1-f93r.32	27	f93r.11:5	sheo	BARE_NOMINAL		f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	MATCH	MATCH	CONSTITUTION:moisture=wet	CONSTITUTION:moisture=wet		recorded
E|RF1b|B|f93r|f93r.1-f93r.32	28	f93r.12:1	qokor	ACTION	f93r.11:5	f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION	recorded
E|RF1b|B|f93r|f93r.1-f93r.32	57	f93r.31:2	chol	ACTION	f93r.31:3	f93r.20:2	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0040	2	f93r.2:3	chol	ACTION	f93r.2:6	f93r.2:6	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
R0040	3	f93r.3:6	chody	MATERIAL	f93r.3:6	f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	RENAMED_EXISTING_PORTION	RENAMED_EXISTING_PORTION				recorded
R0040	4	f93r.3:6	chody	PROCESSED_NOMINAL		f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	MATCH	INITIAL_CONSTRAINT	PHYSICAL:moisture=dry	PHYSICAL:moisture=dry		recorded
R0040	8	f93r.5:2	chody	MATERIAL	f93r.5:2	f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION			SAME_FORM_IDENTITY_ASSUMED	recorded
R0040	9	f93r.5:2	chody	PROCESSED_NOMINAL		f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	MATCH	MATCH	PHYSICAL:moisture=dry	PHYSICAL:moisture=dry		recorded
R0040	14	f93r.6:6	chol	ACTION	f93r.6:2	f93r.6:2	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0040	26	f93r.11:5	sheo	MATERIAL	f93r.11:5	f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION			SAME_FORM_IDENTITY_ASSUMED	recorded
R0040	27	f93r.11:5	sheo	BARE_NOMINAL		f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	MATCH	MATCH	CONSTITUTION:moisture=wet	CONSTITUTION:moisture=wet		recorded
R0040	28	f93r.12:1	qokor	ACTION	f93r.11:5	f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION	recorded
R0040	57	f93r.31:2	chol	ACTION	f93r.31:3	f93r.20:2	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0041	2	f93r.2:3	chol	ACTION	f93r.2:6	f93r.2:6	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
R0041	14	f93r.6:6	chol	ACTION	f93r.6:2	f93r.6:2	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0041	26	f93r.11:5	sheo	MATERIAL	f93r.11:5	f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION			SAME_FORM_IDENTITY_ASSUMED	recorded
R0041	27	f93r.11:5	sheo	BARE_NOMINAL		f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	MATCH	MATCH	CONSTITUTION:moisture=wet	CONSTITUTION:moisture=wet		recorded
R0041	28	f93r.12:1	qokor	ACTION	f93r.11:5	f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION	recorded
R0041	57	f93r.31:2	chol	ACTION	f93r.31:3	f93r.20:2	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
E|RF1b|J|f93r|f93r.1-f93r.32	2	f93r.2:3	chol	ACTION	f93r.2:6	f93r.2:6	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
E|RF1b|J|f93r|f93r.1-f93r.32	14	f93r.6:6	chol	ACTION	f93r.6:2	f93r.6:2	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
E|RF1b|J|f93r|f93r.1-f93r.32	26	f93r.11:5	sheo	MATERIAL	f93r.11:5	f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION			SAME_FORM_IDENTITY_ASSUMED	recorded
E|RF1b|J|f93r|f93r.1-f93r.32	27	f93r.11:5	sheo	BARE_NOMINAL		f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	MATCH	MATCH	CONSTITUTION:moisture=wet	CONSTITUTION:moisture=wet		recorded
E|RF1b|J|f93r|f93r.1-f93r.32	28	f93r.12:1	qokor	ACTION	f93r.11:5	f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION	recorded
E|RF1b|J|f93r|f93r.1-f93r.32	57	f93r.31:2	chol	ACTION	f93r.31:3	f93r.20:2	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0042	2	f93r.2:3	chol	ACTION	f93r.2:6	f93r.2:6	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
R0042	3	f93r.3:6	chody	MATERIAL	f93r.3:6	f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	RENAMED_EXISTING_PORTION	RENAMED_EXISTING_PORTION				recorded
R0042	4	f93r.3:6	chody	PROCESSED_NOMINAL		f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	MATCH	INITIAL_CONSTRAINT	PHYSICAL:moisture=dry	PHYSICAL:moisture=dry		recorded
R0042	8	f93r.5:2	chody	MATERIAL	f93r.5:2	f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION			SAME_FORM_IDENTITY_ASSUMED	recorded
R0042	9	f93r.5:2	chody	PROCESSED_NOMINAL		f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	MATCH	MATCH	PHYSICAL:moisture=dry	PHYSICAL:moisture=dry		recorded
R0042	14	f93r.6:6	chol	ACTION	f93r.6:2	f93r.6:2	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0042	26	f93r.11:5	sheo	MATERIAL	f93r.11:5	f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION			SAME_FORM_IDENTITY_ASSUMED	recorded
R0042	27	f93r.11:5	sheo	BARE_NOMINAL		f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	MATCH	MATCH	CONSTITUTION:moisture=wet	CONSTITUTION:moisture=wet		recorded
R0042	28	f93r.12:1	qokor	ACTION	f93r.11:5	f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION	recorded
R0042	57	f93r.31:2	chol	ACTION	f93r.31:3	f93r.20:2	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0043	2	f93r.2:3	chol	ACTION	f93r.2:6	f93r.2:6	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
R0043	14	f93r.6:6	chol	ACTION	f93r.6:2	f93r.6:2	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0043	26	f93r.11:5	sheo	MATERIAL	f93r.11:5	f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION			SAME_FORM_IDENTITY_ASSUMED	recorded
R0043	27	f93r.11:5	sheo	BARE_NOMINAL		f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	MATCH	MATCH	CONSTITUTION:moisture=wet	CONSTITUTION:moisture=wet		recorded
R0043	28	f93r.12:1	qokor	ACTION	f93r.11:5	f93r.2:6	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION	recorded
R0043	57	f93r.31:2	chol	ACTION	f93r.31:3	f93r.20:2	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
E|RF1b|M|f93r|f93r.1-f93r.32	2	f93r.2:3	chol	ACTION	f93r.2:6	f93r.2:6	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
E|RF1b|M|f93r|f93r.1-f93r.32	14	f93r.6:6	chol	ACTION	f93r.6:2	f93r.6:2	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
