binding_serial	binding_id	unit_id	section	page	source_artifact	source_row_id	opaque_identity	local_image_owner	inherited_literal_or_formal_layer	inherited_selected_occurrence_context	inherited_source_status	purpose_A_unit_role	purpose_B_unit_role	binding_status	codebook_attestation_status	cross_unit_inference_status	source_semantic_ceiling	v76_semantic_ceiling
635	V76R2:A:G254	A2	ASTRO	f68r1	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G254	A2:G064	A2_CENTRAL_LEGEND_UNRESOLVED	[LOCAL_CONTENT_CLASS:CENTRAL_PANEL_LEGEND_UNRESOLVED] [NAMESPACE:A2_LOCAL_OWNER_UNRESOLVED]	Kopiersegment 04/05 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöste Zentrallegende eines Teilbildes: Ein lokaler Himmels- oder Kalenderhinweis wird aus dem Exemplar kopiert, aber weder Zentrum noch Paneel noch Lesereihenfolge sind sichtbar eindeutig.	VISIBLE_CONTEXT_BUT_OWNER_UNRESOLVED__FORMAL_COPY_DEFAULT	A multipanel star-field reference within an iatromathematical/calendrical section.	A multipanel celestial atlas or model sheet with local labels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
636	V76R2:A:G255	A2	ASTRO	f68r1	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G255	A2:G065	A2_CENTRAL_LEGEND_UNRESOLVED	[LOCAL_CONTENT_CLASS:CENTRAL_PANEL_LEGEND_UNRESOLVED] [NAMESPACE:A2_LOCAL_OWNER_UNRESOLVED]	Kopiersegment 05/05 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöste Zentrallegende eines Teilbildes: Ein lokaler Himmels- oder Kalenderhinweis wird aus dem Exemplar kopiert, aber weder Zentrum noch Paneel noch Lesereihenfolge sind sichtbar eindeutig.	VISIBLE_CONTEXT_BUT_OWNER_UNRESOLVED__FORMAL_COPY_DEFAULT	A multipanel star-field reference within an iatromathematical/calendrical section.	A multipanel celestial atlas or model sheet with local labels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
637	V76R2:A:G256	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G256	A3:G001	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 01/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
638	V76R2:A:G257	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G257	A3:G002	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 02/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
639	V76R2:A:G258	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G258	A3:G003	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 03/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
640	V76R2:A:G259	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G259	A3:G004	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 04/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
641	V76R2:A:G260	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G260	A3:G005	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 05/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
642	V76R2:A:G261	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G261	A3:G006	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 06/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
643	V76R2:A:G262	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G262	A3:G007	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 07/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
644	V76R2:A:G263	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G263	A3:G008	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 08/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
645	V76R2:A:G264	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G264	A3:G009	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 09/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
646	V76R2:A:G265	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G265	A3:G010	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 10/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
647	V76R2:A:G266	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G266	A3:G011	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 11/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
648	V76R2:A:G267	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G267	A3:G012	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 12/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
649	V76R2:A:G268	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G268	A3:G013	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 13/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
650	V76R2:A:G269	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G269	A3:G014	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 14/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
651	V76R2:A:G270	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G270	A3:G015	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 15/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
652	V76R2:A:G271	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G271	A3:G016	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 16/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
653	V76R2:A:G272	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G272	A3:G017	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 17/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
654	V76R2:A:G273	A3	ASTRO	f69v	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G273	A3:G018	A3_LEFT_WHEEL_RING_TEXT	[LOCAL_CONTENT_CLASS:LEFT_28_PLACE_WHEEL_RUBRIC] [NAMESPACE:A3_LEFT_WHEEL_ONLY]	Kopiersegment 18/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
