id,reader,paragraph_id,page,leaf,groups,known_positions,unknown_positions,known_type_count,unknown_type_count,known_fraction_numerator,known_fraction_denominator,operation_values,strict_anchor_eligible,eligible,reasons,pair_id
IT2a|f33v|f33v.7-f33v.11,IT2a,f33v|f33v.7-f33v.11,f33v,33,48,8,40,7,33,8,48,DRY|GRIND|KEEP|SIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f33v|f33v.7,f33v.8,f33v.9,f33v.10,f33v.11"
IT2a|f34r|f34r.1-f34r.9,IT2a,f34r|f34r.1-f34r.9,f34r,34,86,10,76,6,72,10,86,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f34r|f34r.1,f34r.2,f34r.3,f34r.4,f34r.5,f34r.6,f34r.7,f34r.8,f34r.9"
IT2a|f34r|f34r.10-f34r.15,IT2a,f34r|f34r.10-f34r.15,f34r,34,58,8,50,5,46,8,58,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f34r|f34r.10,f34r.11,f34r.12,f34r.13,f34r.14,f34r.15"
IT2a|f34v|f34v.1-f34v.5,IT2a,f34v|f34v.1-f34v.5,f34v,34,53,3,50,3,47,3,53,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f34v|f34v.1,f34v.2,f34v.3,f34v.4,f34v.5"
IT2a|f34v|f34v.6-f34v.11,IT2a,f34v|f34v.6-f34v.11,f34v,34,62,6,56,5,46,6,62,DRY|GRIND,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f34v|f34v.6,f34v.7,f34v.8,f34v.9,f34v.10,f34v.11"
IT2a|f35r|f35r.1-f35r.8,IT2a,f35r|f35r.1-f35r.8,f35r,35,39,13,26,7,25,13,39,SORT|SPREAD,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f35r|f35r.1,f35r.2,f35r.3,f35r.4,f35r.5,f35r.6,f35r.7,f35r.8"
IT2a|f35r|f35r.9-f35r.15,IT2a,f35r|f35r.9-f35r.15,f35r,35,53,15,38,10,31,15,53,GRIND|KEEP|SEPARATE_BY_GRADE|SORT,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f35r|f35r.9,f35r.10,f35r.11,f35r.12,f35r.13,f35r.14,f35r.15"
IT2a|f35v|f35v.1-f35v.21,IT2a,f35v|f35v.1-f35v.21,f35v,35,87,31,56,17,53,31,87,DRY|KEEP|SORT,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f35v|f35v.1,f35v.2,f35v.3,f35v.4,f35v.5,f35v.6,f35v.7,f35v.8,f35v.9,f35v.10,f35v.11,f35v.12,f35v.13,f35v.14,f35v.15,f35v.16,f35v.17,f35v.18,f35v.19,f35v.20,f35v.21"
IT2a|f36r|f36r.1-f36r.3,IT2a,f36r|f36r.1-f36r.3,f36r,36,22,6,16,6,16,6,22,CRUSH|SEPARATE_BY_GRADE|SORT,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f36r|f36r.1,f36r.2,f36r.3"
IT2a|f36r|f36r.4-f36r.9,IT2a,f36r|f36r.4-f36r.9,f36r,36,40,12,28,8,28,12,40,GRIND|RINSE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f36r|f36r.4,f36r.5,f36r.6,f36r.7,f36r.8,f36r.9"
IT2a|f36v|f36v.1-f36v.4,IT2a,f36v|f36v.1-f36v.4,f36v,36,32,10,22,5,22,10,32,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f36v|f36v.1,f36v.2,f36v.3,f36v.4"
IT2a|f36v|f36v.5-f36v.14,IT2a,f36v|f36v.5-f36v.14,f36v,36,39,13,26,8,26,13,39,DRY|RINSE,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f36v|f36v.5,f36v.6,f36v.7,f36v.8,f36v.9,f36v.10,f36v.11,f36v.12,f36v.13,f36v.14"
IT2a|f37r|f37r.1-f37r.3,IT2a,f37r|f37r.1-f37r.3,f37r,37,24,6,18,6,16,6,24,RINSE|SORT,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f37r|f37r.1,f37r.2,f37r.3"
IT2a|f37r|f37r.4-f37r.7,IT2a,f37r|f37r.4-f37r.7,f37r,37,23,6,17,3,16,6,23,KEEP,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f37r|f37r.4,f37r.5,f37r.6,f37r.7"
IT2a|f37r|f37r.8-f37r.11,IT2a,f37r|f37r.8-f37r.11,f37r,37,30,7,23,4,23,7,30,GRIND|SORT,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f37r|f37r.8,f37r.9,f37r.10,f37r.11"
IT2a|f37v|f37v.1-f37v.7,IT2a,f37v|f37v.1-f37v.7,f37v,37,30,8,22,5,21,8,30,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f37v|f37v.1,f37v.2,f37v.3,f37v.4,f37v.5,f37v.6,f37v.7"
IT2a|f37v|f37v.8-f37v.13,IT2a,f37v|f37v.8-f37v.13,f37v,37,23,9,14,6,14,9,23,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f37v|f37v.8,f37v.9,f37v.10,f37v.11,f37v.12,f37v.13"
IT2a|f37v|f37v.14-f37v.23,IT2a,f37v|f37v.14-f37v.23,f37v,37,35,12,23,4,23,12,35,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f37v|f37v.14,f37v.15,f37v.16,f37v.17,f37v.18,f37v.19,f37v.20,f37v.21,f37v.22,f37v.23"
IT2a|f38r|f38r.1-f38r.6,IT2a,f38r|f38r.1-f38r.6,f38r,38,41,13,28,9,26,13,41,GRIND|RINSE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f38r|f38r.1,f38r.2,f38r.3,f38r.4,f38r.5,f38r.6"
IT2a|f38v|f38v.1-f38v.8,IT2a,f38v|f38v.1-f38v.8,f38v,38,66,26,40,10,37,26,66,GRIND,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f38v|f38v.1,f38v.2,f38v.3,f38v.4,f38v.5,f38v.6,f38v.7,f38v.8"
IT2a|f39r|f39r.1-f39r.5,IT2a,f39r|f39r.1-f39r.5,f39r,39,49,3,46,2,40,3,49,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f39r|f39r.1,f39r.2,f39r.3,f39r.4,f39r.5"
IT2a|f39r|f39r.6-f39r.9,IT2a,f39r|f39r.6-f39r.9,f39r,39,37,3,34,3,32,3,37,DRY|KEEP,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f39r|f39r.6,f39r.7,f39r.8,f39r.9"
IT2a|f39r|f39r.10-f39r.15,IT2a,f39r|f39r.10-f39r.15,f39r,39,63,13,50,8,43,13,63,DRY|MIX|RETRIEVE,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f39r|f39r.10,f39r.11,f39r.12,f39r.13,f39r.14,f39r.15"
IT2a|f39r|f39r.16-f39r.16,IT2a,f39r|f39r.16-f39r.16,f39r,39,5,0,5,0,5,0,5,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,f39r|f39r.16
IT2a|f39v|f39v.1-f39v.6,IT2a,f39v|f39v.1-f39v.6,f39v,39,71,8,63,8,51,8,71,RINSE,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f39v|f39v.1,f39v.2,f39v.3,f39v.4,f39v.5,f39v.6"
IT2a|f39v|f39v.7-f39v.14,IT2a,f39v|f39v.7-f39v.14,f39v,39,71,9,62,5,51,9,71,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f39v|f39v.7,f39v.8,f39v.9,f39v.10,f39v.11,f39v.12,f39v.13,f39v.14"
IT2a|f3r|f3r.1-f3r.10,IT2a,f3r|f3r.1-f3r.10,f3r,3,49,16,33,9,27,16,49,,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f3r|f3r.1,f3r.2,f3r.3,f3r.4,f3r.5,f3r.6,f3r.7,f3r.8,f3r.9,f3r.10"
IT2a|f3r|f3r.11-f3r.14,IT2a,f3r|f3r.11-f3r.14,f3r,3,19,5,14,4,13,5,19,DRY|KEEP,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f3r|f3r.11,f3r.12,f3r.13,f3r.14"
IT2a|f3r|f3r.15-f3r.17,IT2a,f3r|f3r.15-f3r.17,f3r,3,23,5,18,5,18,5,23,DRY,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f3r|f3r.15,f3r.16,f3r.17"
IT2a|f3r|f3r.18-f3r.20,IT2a,f3r|f3r.18-f3r.20,f3r,3,24,6,18,5,18,6,24,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f3r|f3r.18,f3r.19,f3r.20"
IT2a|f3v|f3v.1-f3v.6,IT2a,f3v|f3v.1-f3v.6,f3v,3,41,5,36,5,35,5,41,CRUSH|KEEP,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f3v|f3v.1,f3v.2,f3v.3,f3v.4,f3v.5,f3v.6"
IT2a|f3v|f3v.7-f3v.14,IT2a,f3v|f3v.7-f3v.14,f3v,3,42,11,31,8,29,11,42,,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f3v|f3v.7,f3v.8,f3v.9,f3v.10,f3v.11,f3v.12,f3v.13,f3v.14"
IT2a|f40r|f40r.1-f40r.7,IT2a,f40r|f40r.1-f40r.7,f40r,40,65,8,57,4,46,8,65,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f40r|f40r.1,f40r.2,f40r.3,f40r.4,f40r.5,f40r.6,f40r.7"
IT2a|f40r|f40r.8-f40r.11,IT2a,f40r|f40r.8-f40r.11,f40r,40,32,6,26,4,26,6,32,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f40r|f40r.8,f40r.9,f40r.10,f40r.11"
IT2a|f40v|f40v.1-f40v.12,IT2a,f40v|f40v.1-f40v.12,f40v,40,50,12,38,6,34,12,50,RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f40v|f40v.1,f40v.2,f40v.3,f40v.4,f40v.5,f40v.6,f40v.7,f40v.8,f40v.9,f40v.10,f40v.11,f40v.12"
IT2a|f40v|f40v.13-f40v.18,IT2a,f40v|f40v.13-f40v.18,f40v,40,52,6,46,5,41,6,52,KEEP|RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f40v|f40v.13,f40v.14,f40v.15,f40v.16,f40v.17,f40v.18"
IT2a|f40v|f40v.19-f40v.19,IT2a,f40v|f40v.19-f40v.19,f40v,40,4,0,4,0,4,0,4,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,f40v|f40v.19
IT2a|f41r|f41r.1-f41r.5,IT2a,f41r|f41r.1-f41r.5,f41r,41,47,2,45,2,40,2,47,SORT|SPREAD,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f41r|f41r.1,f41r.2,f41r.3,f41r.4,f41r.5"
IT2a|f41r|f41r.6-f41r.11,IT2a,f41r|f41r.6-f41r.11,f41r,41,51,2,49,2,38,2,51,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f41r|f41r.6,f41r.7,f41r.8,f41r.9,f41r.10,f41r.11"
IT2a|f41v|f41v.2-f41v.8,IT2a,f41v|f41v.2-f41v.8,f41v,41,67,8,59,5,52,8,67,RETRIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f41v|f41v.2,f41v.3,f41v.4,f41v.5,f41v.6,f41v.7,f41v.8"
IT2a|f42r|f42r.1-f42r.5,IT2a,f42r|f42r.1-f42r.5,f42r,42,26,2,24,2,24,2,26,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f42r|f42r.1,f42r.2,f42r.3,f42r.4,f42r.5"
IT2a|f42r|f42r.6-f42r.6,IT2a,f42r|f42r.6-f42r.6,f42r,42,2,0,2,0,2,0,2,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,f42r|f42r.6
IT2a|f42r|f42r.7-f42r.14,IT2a,f42r|f42r.7-f42r.14,f42r,42,60,25,35,12,34,25,60,GRIND|KEEP,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f42r|f42r.7,f42r.8,f42r.9,f42r.10,f42r.11,f42r.12,f42r.13,f42r.14"
IT2a|f42r|f42r.15-f42r.15,IT2a,f42r|f42r.15-f42r.15,f42r,42,3,0,3,0,3,0,3,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,f42r|f42r.15
IT2a|f42r|f42r.16-f42r.22,IT2a,f42r|f42r.16-f42r.22,f42r,42,47,18,29,9,29,18,47,KEEP,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f42r|f42r.16,f42r.17,f42r.18,f42r.19,f42r.20,f42r.21,f42r.22"
IT2a|f42r|f42r.23-f42r.23,IT2a,f42r|f42r.23-f42r.23,f42r,42,3,1,2,1,2,1,3,KEEP,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,f42r|f42r.23
IT2a|f42v|f42v.1-f42v.8,IT2a,f42v|f42v.1-f42v.8,f42v,42,56,13,43,10,41,13,56,SIEVE|SORT,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f42v|f42v.1,f42v.2,f42v.3,f42v.4,f42v.5,f42v.6,f42v.7,f42v.8"
IT2a|f42v|f42v.9-f42v.16,IT2a,f42v|f42v.9-f42v.16,f42v,42,57,18,39,10,39,18,57,GRIND|KEEP,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f42v|f42v.9,f42v.10,f42v.11,f42v.12,f42v.13,f42v.14,f42v.15,f42v.16"
IT2a|f43r|f43r.1-f43r.6,IT2a,f43r|f43r.1-f43r.6,f43r,43,66,8,58,6,51,8,66,DRY|KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f43r|f43r.1,f43r.2,f43r.3,f43r.4,f43r.5,f43r.6"
IT2a|f43r|f43r.7-f43r.9,IT2a,f43r|f43r.7-f43r.9,f43r,43,29,2,27,2,25,2,29,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f43r|f43r.7,f43r.8,f43r.9"
IT2a|f43r|f43r.10-f43r.14,IT2a,f43r|f43r.10-f43r.14,f43r,43,57,7,50,5,45,7,57,KEEP,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f43r|f43r.10,f43r.11,f43r.12,f43r.13,f43r.14"
IT2a|f43v|f43v.1-f43v.5,IT2a,f43v|f43v.1-f43v.5,f43v,43,50,3,47,3,44,3,50,GRIND,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f43v|f43v.1,f43v.2,f43v.3,f43v.4,f43v.5"
IT2a|f43v|f43v.6-f43v.9,IT2a,f43v|f43v.6-f43v.9,f43v,43,32,2,30,2,28,2,32,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f43v|f43v.6,f43v.7,f43v.8,f43v.9"
IT2a|f43v|f43v.10-f43v.16,IT2a,f43v|f43v.10-f43v.16,f43v,43,72,7,65,6,58,7,72,GRIND|SIEVE|SPREAD,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f43v|f43v.10,f43v.11,f43v.12,f43v.13,f43v.14,f43v.15,f43v.16"
IT2a|f44r|f44r.1-f44r.4,IT2a,f44r|f44r.1-f44r.4,f44r,44,26,1,25,1,25,1,26,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f44r|f44r.1,f44r.2,f44r.3,f44r.4"
IT2a|f44r|f44r.5-f44r.7,IT2a,f44r|f44r.5-f44r.7,f44r,44,22,6,16,6,16,6,22,KEEP|LIFT_OUT|SIEVE|SORT,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f44r|f44r.5,f44r.6,f44r.7"
IT2a|f44r|f44r.8-f44r.11,IT2a,f44r|f44r.8-f44r.11,f44r,44,27,6,21,6,19,6,27,KEEP|SORT,True,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f44r|f44r.8,f44r.9,f44r.10,f44r.11"
IT2a|f44v|f44v.1-f44v.3,IT2a,f44v|f44v.1-f44v.3,f44v,44,25,10,15,7,13,10,25,DRY|KEEP,True,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f44v|f44v.1,f44v.2,f44v.3"
IT2a|f44v|f44v.4-f44v.7,IT2a,f44v|f44v.4-f44v.7,f44v,44,34,7,27,7,25,7,34,DRY|KEEP|LIFT_OUT,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f44v|f44v.4,f44v.5,f44v.6,f44v.7"
IT2a|f44v|f44v.8-f44v.13,IT2a,f44v|f44v.8-f44v.13,f44v,44,37,12,25,10,25,12,37,KEEP|RINSE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f44v|f44v.8,f44v.9,f44v.10,f44v.11,f44v.12,f44v.13"
IT2a|f45r|f45r.1-f45r.4,IT2a,f45r|f45r.1-f45r.4,f45r,45,33,9,24,7,23,9,33,RETRIEVE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f45r|f45r.1,f45r.2,f45r.3,f45r.4"
IT2a|f45r|f45r.5-f45r.7,IT2a,f45r|f45r.5-f45r.7,f45r,45,21,2,19,2,19,2,21,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f45r|f45r.5,f45r.6,f45r.7"
IT2a|f45r|f45r.8-f45r.11,IT2a,f45r|f45r.8-f45r.11,f45r,45,32,13,19,10,19,13,32,DRY|RINSE|SPREAD,True,False,BELOW_MIN_KNOWN_FRACTION,"f45r|f45r.8,f45r.9,f45r.10,f45r.11"
IT2a|f45v|f45v.1-f45v.4,IT2a,f45v|f45v.1-f45v.4,f45v,45,38,11,27,11,25,11,38,DRY|GRIND,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f45v|f45v.1,f45v.2,f45v.3,f45v.4"
IT2a|f45v|f45v.5-f45v.7,IT2a,f45v|f45v.5-f45v.7,f45v,45,24,4,20,3,19,4,24,CRUSH,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f45v|f45v.5,f45v.6,f45v.7"
IT2a|f45v|f45v.8-f45v.11,IT2a,f45v|f45v.8-f45v.11,f45v,45,25,6,19,6,19,6,25,,False,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f45v|f45v.8,f45v.9,f45v.10,f45v.11"
IT2a|f46r|f46r.1-f46r.5,IT2a,f46r|f46r.1-f46r.5,f46r,46,57,8,49,4,40,8,57,DRY,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f46r|f46r.1,f46r.2,f46r.3,f46r.4,f46r.5"
IT2a|f46r|f46r.6-f46r.8,IT2a,f46r|f46r.6-f46r.8,f46r,46,37,6,31,5,31,6,37,GRIND|KEEP,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f46r|f46r.6,f46r.7,f46r.8"
IT2a|f46r|f46r.9-f46r.10,IT2a,f46r|f46r.9-f46r.10,f46r,46,22,2,20,2,19,2,22,DRY|KEEP,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f46r|f46r.9,f46r.10"
IT2a|f46r|f46r.11-f46r.15,IT2a,f46r|f46r.11-f46r.15,f46r,46,41,6,35,6,34,6,41,DRY|KEEP,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f46r|f46r.11,f46r.12,f46r.13,f46r.14,f46r.15"
IT2a|f46v|f46v.1-f46v.13,IT2a,f46v|f46v.1-f46v.13,f46v,46,111,16,95,9,78,16,111,DRY|RINSE,False,False,ABOVE_MAX_GROUPS|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f46v|f46v.1,f46v.2,f46v.3,f46v.4,f46v.5,f46v.6,f46v.7,f46v.8,f46v.9,f46v.10,f46v.11,f46v.12,f46v.13"
IT2a|f47r|f47r.1-f47r.5,IT2a,f47r|f47r.1-f47r.5,f47r,47,30,15,15,10,15,15,30,GRIND|KEEP|RINSE|SPREAD,True,True,,"f47r|f47r.1,f47r.2,f47r.3,f47r.4,f47r.5"
IT2a|f47r|f47r.6-f47r.11,IT2a,f47r|f47r.6-f47r.11,f47r,47,49,18,31,10,29,18,49,GRIND|KEEP|LIFT_OUT,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f47r|f47r.6,f47r.7,f47r.8,f47r.9,f47r.10,f47r.11"
IT2a|f47v|f47v.1-f47v.6,IT2a,f47v|f47v.1-f47v.6,f47v,47,39,8,31,8,28,8,39,KEEP|SIEVE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f47v|f47v.1,f47v.2,f47v.3,f47v.4,f47v.5,f47v.6"
IT2a|f47v|f47v.7-f47v.14,IT2a,f47v|f47v.7-f47v.14,f47v,47,46,14,32,5,30,14,46,GRIND,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f47v|f47v.7,f47v.8,f47v.9,f47v.10,f47v.11,f47v.12,f47v.13,f47v.14"
IT2a|f48r|f48r.1-f48r.9,IT2a,f48r|f48r.1-f48r.9,f48r,48,89,11,78,10,77,11,89,DRY|KEEP|RETRIEVE,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f48r|f48r.1,f48r.2,f48r.3,f48r.4,f48r.5,f48r.6,f48r.7,f48r.8,f48r.9"
IT2a|f48v|f48v.1-f48v.6,IT2a,f48v|f48v.1-f48v.6,f48v,48,72,4,68,4,58,4,72,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f48v|f48v.1,f48v.2,f48v.3,f48v.4,f48v.5,f48v.6"
